,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4d,4d,4d,4p,4p,4p,4s,4s,4s,5s,5s,5s
5428.39,0.012644,0.012674,0.012701,0.0066299,0.0065872,0.0065653,0.0012024,0.0011195,0.0012477,0.0058081,0.0045611,0.0045601,0.003021,0.0024709,0.002369,5.655e-05,5.3315e-05,5.6946e-05,0.00095051,0.00077779,0.00077276,0.00058359,0.00049362,0.0004729,1.9566e-05,1.8295e-05,1.753e-05
5442.0,0.012576,0.012606,0.012634,0.0066058,0.0065641,0.0065422,0.0011874,0.0011083,0.0012362,0.0057707,0.0045286,0.0045302,0.0030096,0.0024581,0.0023574,5.5801e-05,5.2783e-05,5.6411e-05,0.00094418,0.00077211,0.0007675,0.00058115,0.0004909,0.00047042,1.9226e-05,1.8199e-05,1.7437e-05
5455.6,0.012509,0.012539,0.012567,0.0065817,0.006541,0.0065191,0.0011727,0.0010972,0.0012249,0.0057333,0.0044963,0.0045004,0.0029982,0.0024454,0.0023459,5.5055e-05,5.2258e-05,5.5883e-05,0.00093785,0.00076645,0.00076225,0.00057872,0.00048821,0.00046795,1.9554e-05,1.8103e-05,1.7345e-05
5469.21,0.012441,0.012471,0.0125,0.0065575,0.0065178,0.0064959,0.0011582,0.0010863,0.0012137,0.005696,0.0044641,0.0044707,0.0029868,0.0024326,0.0023343,5.434e-05,5.1742e-05,5.5363e-05,0.00093154,0.00076082,0.00075703,0.00057627,0.00048551,0.00046549,2.0435e-05,1.8005e-05,1.7253e-05
5482.81,0.012373,0.012404,0.012432,0.006533,0.0064944,0.0064724,0.001144,0.0010755,0.0012026,0.0056587,0.004432,0.0044411,0.0029753,0.0024198,0.0023227,5.3673e-05,5.1233e-05,5.4851e-05,0.00092524,0.0007552,0.00075182,0.00057381,0.0004828,0.00046301,2.1597e-05,1.7904e-05,1.716e-05
5496.42,0.012306,0.012336,0.012365,0.006508,0.0064703,0.0064484,0.0011299,0.001065,0.0011918,0.0056214,0.0044,0.0044116,0.0029635,0.0024068,0.0023109,5.3062e-05,5.0733e-05,5.4347e-05,0.00091895,0.00074961,0.00074663,0.0005713,0.00048006,0.00046051,2.2666e-05,1.78e-05,1.7067e-05
5510.02,0.012235,0.012266,0.012295,0.00648,0.0064434,0.0064214,0.0011159,0.0010545,0.001181,0.0055831,0.0043673,0.0043813,0.0029503,0.0023927,0.0022981,5.2495e-05,5.0238e-05,5.3849e-05,0.00091248,0.00074389,0.00074131,0.00056853,0.00047712,0.0004578,2.3264e-05,1.7685e-05,1.6966e-05
5523.63,0.012186,0.012216,0.012246,0.0064695,0.0064337,0.0064117,0.0011026,0.0010444,0.0011705,0.0055541,0.0043419,0.0043583,0.0029451,0.0023852,0.0022915,5.1974e-05,4.9757e-05,5.3363e-05,0.00090756,0.00073944,0.00073724,0.0005673,0.00047546,0.00045634,2.3235e-05,1.7618e-05,1.691e-05
5537.23,0.012115,0.012145,0.012175,0.00644,0.0064052,0.0063831,0.0010889,0.0010342,0.00116,0.0055155,0.0043091,0.0043279,0.0029313,0.0023706,0.0022783,5.144e-05,4.9273e-05,5.2874e-05,0.00090106,0.00073372,0.00073191,0.00056441,0.00047242,0.00045354,2.2448e-05,1.75e-05,1.6806e-05
5550.84,0.012051,0.012081,0.012111,0.0064154,0.0063814,0.0063594,0.0010755,0.0010241,0.0011496,0.0054797,0.0042786,0.0042998,0.0029196,0.0023579,0.0022667,5.089e-05,4.8795e-05,5.2391e-05,0.00089503,0.00072839,0.00072697,0.00056194,0.00046975,0.0004511,2.1223e-05,1.7398e-05,1.6715e-05
5564.44,0.011987,0.012018,0.012048,0.0063916,0.0063586,0.0063366,0.0010622,0.0010141,0.0011393,0.0054445,0.0042487,0.0042722,0.0029084,0.0023456,0.0022556,5.0308e-05,4.8321e-05,5.1912e-05,0.00088911,0.00072316,0.00072213,0.00055955,0.00046715,0.00044872,1.9908e-05,1.7301e-05,1.6626e-05
5578.05,0.011925,0.011955,0.011986,0.0063685,0.0063363,0.0063142,0.001049,0.0010042,0.001129,0.0054097,0.0042191,0.0042449,0.0028974,0.0023334,0.0022446,4.9689e-05,4.7851e-05,5.1436e-05,0.00088324,0.00071799,0.00071733,0.00055722,0.0004646,0.0004464,1.8863e-05,1.7209e-05,1.6539e-05
5591.65,0.011862,0.011892,0.011924,0.0063456,0.0063144,0.0062923,0.0010361,0.00099442,0.0011188,0.005375,0.0041897,0.0042178,0.0028866,0.0023215,0.0022338,4.9046e-05,4.7386e-05,5.0965e-05,0.00087741,0.00071286,0.00071257,0.00055491,0.00046209,0.00044411,1.8344e-05,1.7119e-05,1.6453e-05
5605.26,0.0118,0.01183,0.011861,0.006323,0.0062926,0.0062705,0.0010232,0.00098475,0.0011088,0.0053404,0.0041604,0.0041907,0.0028758,0.0023097,0.0022231,4.8397e-05,4.6927e-05,5.0498e-05,0.00087159,0.00070775,0.00070783,0.00055263,0.0004596,0.00044184,1.8454e-05,1.7031e-05,1.6368e-05
5618.86,0.011738,0.011767,0.011799,0.0063004,0.0062708,0.0062487,0.0010106,0.0009752,0.0010988,0.0053057,0.0041311,0.0041637,0.0028651,0.0022978,0.0022125,4.7767e-05,4.6474e-05,5.0038e-05,0.00086576,0.00070265,0.00070309,0.00055035,0.00045712,0.00043958,1.9137e-05,1.6942e-05,1.6284e-05
5632.47,0.011675,0.011704,0.011736,0.0062776,0.0062488,0.0062267,0.00099812,0.0009658,0.001089,0.0052709,0.0041018,0.0041366,0.0028542,0.002286,0.0022018,4.7175e-05,4.6027e-05,4.9584e-05,0.00085993,0.00069754,0.00069835,0.00054805,0.00045463,0.00043731,2.0181e-05,1.685e-05,1.6199e-05
5646.07,0.011611,0.01164,0.011672,0.0062539,0.0062259,0.0062038,0.00098579,0.00095653,0.0010793,0.0052356,0.0040722,0.0041092,0.002843,0.0022738,0.0021908,4.663e-05,4.5588e-05,4.9136e-05,0.00085401,0.00069239,0.00069355,0.00054568,0.00045209,0.00043499,2.1262e-05,1.6754e-05,1.6112e-05
5659.68,0.011548,0.011577,0.01161,0.0062299,0.0062027,0.0061805,0.0009737,0.00094747,0.0010699,0.0052011,0.0040433,0.0040823,0.0028316,0.0022616,0.0021797,4.6133e-05,4.5157e-05,4.8698e-05,0.00084821,0.00068734,0.00068885,0.00054329,0.00044953,0.00043265,2.2023e-05,1.6655e-05,1.6025e-05
5673.28,0.011501,0.011529,0.011562,0.0062146,0.0061882,0.006166,0.00096201,0.0009386,0.0010606,0.005173,0.0040195,0.0040607,0.0028241,0.0022526,0.0021718,4.5677e-05,4.4736e-05,4.8268e-05,0.00084349,0.00068318,0.00068504,0.00054165,0.00044761,0.00043093,2.2221e-05,1.6578e-05,1.596e-05
5686.89,0.011437,0.011465,0.011498,0.0061899,0.0061643,0.006142,0.00095015,0.00092971,0.0010513,0.0051378,0.0039902,0.0040335,0.0028124,0.0022402,0.0021605,4.5222e-05,4.4313e-05,4.7838e-05,0.0008376,0.00067808,0.00068028,0.0005392,0.00044502,0.00042857,2.1712e-05,1.6477e-05,1.5872e-05
5700.49,0.011376,0.011404,0.011438,0.0061667,0.0061419,0.0061196,0.00093848,0.00092094,0.0010421,0.0051043,0.0039622,0.0040076,0.0028014,0.0022284,0.0021498,4.476e-05,4.3896e-05,4.7412e-05,0.00083198,0.00067321,0.00067576,0.00053688,0.00044255,0.00042631,2.0674e-05,1.6382e-05,1.5787e-05
5714.1,0.011317,0.011345,0.011379,0.0061442,0.0061201,0.0060978,0.00092695,0.00091227,0.001033,0.0050713,0.0039348,0.0039823,0.0027906,0.0022168,0.0021394,4.4273e-05,4.3483e-05,4.6991e-05,0.00082648,0.00066845,0.00067133,0.00053462,0.00044013,0.00042411,1.9409e-05,1.6291e-05,1.5705e-05
5727.7,0.011259,0.011287,0.011321,0.006122,0.0060987,0.0060763,0.00091554,0.00090366,0.001024,0.0050388,0.0039078,0.0039573,0.00278,0.0022054,0.0021291,4.3753e-05,4.3073e-05,4.6572e-05,0.00082104,0.00066375,0.00066696,0.00053239,0.00043775,0.00042194,1.8267e-05,1.6204e-05,1.5624e-05
5741.31,0.011202,0.011229,0.011263,0.0061003,0.0060777,0.0060553,0.00090426,0.00089512,0.001015,0.0050066,0.0038811,0.0039326,0.0027696,0.0021942,0.0021191,4.3205e-05,4.2667e-05,4.6156e-05,0.00081565,0.0006591,0.00066264,0.0005302,0.00043541,0.00041981,1.7533e-05,1.612e-05,1.5544e-05
5754.91,0.011145,0.011171,0.011206,0.006079,0.006057,0.0060346,0.00089309,0.00088666,0.0010061,0.0049745,0.0038545,0.003908,0.0027593,0.0021832,0.0021091,4.2643e-05,4.2264e-05,4.5743e-05,0.00081028,0.00065448,0.00065834,0.00052805,0.0004331,0.00041771,1.7369e-05,1.6038e-05,1.5466e-05
5768.52,0.011087,0.011113,0.011148,0.0060578,0.0060365,0.0060141,0.00088205,0.00087829,0.00099721,0.0049424,0.0038279,0.0038834,0.0027492,0.0021722,0.0020993,4.2087e-05,4.1865e-05,4.5333e-05,0.00080492,0.00064986,0.00065405,0.00052591,0.00043081,0.00041563,1.7786e-05,1.5957e-05,1.5388e-05
5782.12,0.011029,0.011055,0.01109,0.0060366,0.006016,0.0059935,0.00087115,0.00087,0.00098845,0.00491,0.0038013,0.0038587,0.002739,0.0021613,0.0020894,4.1556e-05,4.1471e-05,4.4928e-05,0.00079952,0.00064524,0.00064974,0.00052377,0.00042853,0.00041356,1.8654e-05,1.5874e-05,1.531e-05
5795.73,0.010969,0.010994,0.011029,0.0060147,0.0059947,0.0059723,0.00086031,0.00086177,0.00097972,0.0048767,0.003774,0.0038333,0.0027285,0.0021502,0.0020794,4.106e-05,4.1078e-05,4.4524e-05,0.00079397,0.0006405,0.00064531,0.00052157,0.0004262,0.00041145,1.9714e-05,1.5787e-05,1.5231e-05
5809.33,0.010909,0.010934,0.010969,0.0059919,0.0059725,0.00595,0.00084974,0.00085381,0.00097129,0.0048435,0.0037468,0.003808,0.0027175,0.0021387,0.002069,4.0613e-05,4.0699e-05,4.4134e-05,0.00078844,0.00063578,0.0006409,0.00051929,0.00042382,0.00040927,2.0633e-05,1.5696e-05,1.515e-05
5822.94,0.010868,0.010892,0.010928,0.0059759,0.0059572,0.0059347,0.00083978,0.00084633,0.00096339,0.0048187,0.0037262,0.0037894,0.0027097,0.0021297,0.0020611,4.0222e-05,4.0343e-05,4.3769e-05,0.00078428,0.00063219,0.00063763,0.00051761,0.00042193,0.00040758,2.1132e-05,1.5622e-05,1.5086e-05
5836.54,0.010809,0.010833,0.010869,0.0059539,0.0059358,0.0059132,0.00082942,0.00083849,0.00095506,0.0047861,0.0036996,0.0037646,0.0026991,0.0021186,0.002051,3.9826e-05,3.9969e-05,4.3383e-05,0.00077885,0.00062758,0.00063331,0.0005154,0.00041962,0.00040547,2.0987e-05,1.5531e-05,1.5007e-05
5850.15,0.010752,0.010776,0.010812,0.0059323,0.0059148,0.0058922,0.00081926,0.00083081,0.00094689,0.0047546,0.003674,0.0037408,0.0026887,0.0021077,0.0020412,3.9434e-05,3.9602e-05,4.3006e-05,0.00077361,0.00062313,0.00062916,0.00051323,0.00041734,0.00040341,2.0244e-05,1.5442e-05,1.493e-05
5863.75,0.010697,0.01072,0.010757,0.0059109,0.005894,0.0058714,0.00080923,0.00082324,0.00093883,0.0047237,0.0036488,0.0037174,0.0026783,0.0020969,0.0020315,3.9026e-05,3.9241e-05,4.2633e-05,0.00076846,0.00061876,0.00062509,0.00051108,0.00041509,0.00040136,1.9117e-05,1.5357e-05,1.4854e-05
5877.36,0.010643,0.010666,0.010702,0.0058898,0.0058735,0.0058508,0.00079933,0.00081574,0.00093083,0.0046932,0.0036241,0.0036945,0.0026681,0.0020862,0.0020218,3.8589e-05,3.8882e-05,4.2263e-05,0.00076339,0.00061447,0.00062109,0.00050896,0.00041287,0.00039934,1.7923e-05,1.5274e-05,1.4778e-05
5890.96,0.01059,0.010612,0.010649,0.0058691,0.0058532,0.0058306,0.00078952,0.0008083,0.00092289,0.0046631,0.0035996,0.0036718,0.0026581,0.0020756,0.0020123,3.8122e-05,3.8527e-05,4.1895e-05,0.00075838,0.00061023,0.00061715,0.00050686,0.00041068,0.00039735,1.6972e-05,1.5195e-05,1.4703e-05
5904.57,0.010537,0.010558,0.010595,0.0058487,0.0058334,0.0058107,0.00077982,0.00080091,0.00091498,0.0046333,0.0035755,0.0036494,0.0026482,0.0020652,0.002003,3.7633e-05,3.8173e-05,4.153e-05,0.00075342,0.00060604,0.00061324,0.0005048,0.00040852,0.00039539,1.6487e-05,1.5118e-05,1.463e-05
5918.17,0.010484,0.010505,0.010542,0.0058286,0.0058139,0.0057911,0.00077021,0.00079357,0.0009071,0.0046035,0.0035514,0.0036271,0.0026384,0.002055,0.0019938,3.7137e-05,3.7822e-05,4.1166e-05,0.00074848,0.00060188,0.00060936,0.00050277,0.00040639,0.00039346,1.6561e-05,1.5043e-05,1.4558e-05
5931.78,0.010431,0.010451,0.010489,0.0058088,0.0057946,0.0057718,0.00076068,0.00078626,0.00089925,0.0045736,0.0035274,0.0036047,0.0026288,0.0020449,0.0019847,3.665e-05,3.7473e-05,4.0803e-05,0.00074352,0.00059771,0.00060546,0.00050076,0.00040428,0.00039155,1.7154e-05,1.4968e-05,1.4487e-05
5945.38,0.010376,0.010395,0.010433,0.005789,0.0057753,0.0057524,0.00075114,0.00077886,0.00089128,0.0045428,0.0035026,0.0035816,0.0026191,0.0020348,0.0019756,3.6183e-05,3.712e-05,4.0435e-05,0.00073841,0.00059343,0.00060145,0.00049875,0.00040218,0.00038965,1.8098e-05,1.4891e-05,1.4415e-05
5958.99,0.010319,0.010338,0.010376,0.0057684,0.0057552,0.0057323,0.00074183,0.00077173,0.0008836,0.0045115,0.0034775,0.0035581,0.0026091,0.0020244,0.0019663,3.5758e-05,3.6779e-05,4.008e-05,0.00073321,0.00058908,0.00059737,0.00049667,0.00040004,0.0003877,1.9117e-05,1.481e-05,1.4343e-05
5972.59,0.010281,0.010299,0.010338,0.0057507,0.005738,0.0057151,0.00073348,0.00076567,0.00087713,0.0044881,0.0034587,0.003541,0.0026004,0.0020151,0.001958,3.5413e-05,3.6489e-05,3.978e-05,0.00072932,0.00058581,0.00059438,0.00049485,0.0003981,0.00038596,1.9913e-05,1.4736e-05,1.4277e-05
5986.2,0.010227,0.010245,0.010283,0.0057309,0.0057185,0.0056956,0.0007244,0.00075869,0.00086959,0.004458,0.0034346,0.0035186,0.0025906,0.0020051,0.001949,3.5052e-05,3.6155e-05,3.9432e-05,0.00072434,0.00058165,0.00059048,0.00049284,0.00039602,0.00038407,2.0207e-05,1.4654e-05,1.4207e-05
5999.8,0.010175,0.010192,0.01023,0.0057109,0.0056991,0.0056761,0.00071553,0.00075191,0.00086228,0.0044286,0.0034112,0.0034967,0.0025809,0.001995,0.00194,3.4708e-05,3.583e-05,3.9094e-05,0.00071946,0.00057759,0.00058668,0.00049082,0.00039394,0.00038218,1.9898e-05,1.4572e-05,1.4136e-05
6013.41,0.010123,0.010139,0.010178,0.0056909,0.0056795,0.0056565,0.00070681,0.00074526,0.00085509,0.0043996,0.003388,0.0034751,0.0025711,0.001985,0.001931,3.4361e-05,3.5512e-05,3.8762e-05,0.00071466,0.00057359,0.00058294,0.00048879,0.00039186,0.0003803,1.9065e-05,1.4492e-05,1.4066e-05
6027.01,0.010072,0.010088,0.010127,0.0056709,0.0056599,0.0056369,0.0006982,0.00073871,0.00084799,0.0043709,0.0033653,0.0034539,0.0025613,0.001975,0.001922,3.3996e-05,3.5197e-05,3.8434e-05,0.00070991,0.00056965,0.00057926,0.00048677,0.00038979,0.00037842,1.7948e-05,1.4413e-05,1.3996e-05
6040.62,0.010022,0.010037,0.010076,0.0056511,0.0056405,0.0056174,0.00068969,0.00073221,0.00084095,0.0043426,0.0033428,0.003433,0.0025515,0.001965,0.001913,3.3605e-05,3.4886e-05,3.8109e-05,0.00070523,0.00056577,0.00057563,0.00048476,0.00038773,0.00037655,1.685e-05,1.4338e-05,1.3926e-05
6054.22,0.0099732,0.0099873,0.010027,0.0056315,0.0056212,0.0055981,0.00068126,0.00072577,0.00083394,0.0043146,0.0033207,0.0034124,0.0025419,0.0019552,0.0019042,3.3188e-05,3.4576e-05,3.7785e-05,0.0007006,0.00056195,0.00057205,0.00048277,0.0003857,0.00037471,1.6047e-05,1.4265e-05,1.3857e-05
6067.83,0.0099245,0.0099379,0.0099774,0.0056122,0.0056023,0.0055792,0.00067292,0.00071935,0.00082696,0.0042869,0.0032988,0.003392,0.0025324,0.0019455,0.0018955,3.2754e-05,3.4269e-05,3.7463e-05,0.00069603,0.00055817,0.00056852,0.00048081,0.00038369,0.0003729,1.5716e-05,1.4194e-05,1.3789e-05
6081.43,0.009876,0.0098887,0.0099283,0.0055933,0.0055838,0.0055606,0.00066463,0.00071294,0.00081996,0.0042593,0.0032771,0.0033718,0.0025231,0.001936,0.001887,3.2314e-05,3.3961e-05,3.714e-05,0.00069147,0.00055441,0.000565,0.00047889,0.00038172,0.00037112,1.5913e-05,1.4124e-05,1.3723e-05
6095.04,0.0098267,0.0098386,0.0098784,0.0055747,0.0055655,0.0055423,0.00065629,0.00070637,0.00081277,0.0042314,0.0032551,0.0033513,0.0025138,0.0019266,0.0018786,3.188e-05,3.3646e-05,3.6808e-05,0.00068686,0.00055062,0.00056145,0.00047699,0.00037978,0.00036936,1.6575e-05,1.4054e-05,1.3657e-05
6108.64,0.0097758,0.0097869,0.0098269,0.0055565,0.0055477,0.0055244,0.00064812,0.00069997,0.00080576,0.004203,0.0032328,0.0033303,0.0025048,0.0019173,0.0018703,3.1475e-05,3.3339e-05,3.6485e-05,0.00068217,0.00054676,0.00055783,0.00047512,0.00037787,0.00036763,1.7519e-05,1.3984e-05,1.3593e-05
6122.25,0.0097358,0.0097461,0.0097863,0.0055382,0.0055297,0.0055064,0.00064104,0.00069499,0.00080038,0.004179,0.003214,0.0033131,0.0024957,0.0019081,0.001862,3.1156e-05,3.31e-05,3.6236e-05,0.00067821,0.00054351,0.00055482,0.00047325,0.00037596,0.0003659,1.8479e-05,1.3912e-05,1.3528e-05
6135.85,0.0096869,0.0096964,0.0097368,0.0055199,0.0055118,0.0054884,0.00063309,0.00068875,0.00079354,0.0041515,0.0031925,0.0032929,0.0024866,0.0018989,0.0018538,3.0816e-05,3.2801e-05,3.592e-05,0.00067366,0.00053979,0.00055132,0.00047138,0.00037405,0.00036418,1.9163e-05,1.3838e-05,1.3464e-05
6149.46,0.0096386,0.0096473,0.0096878,0.0055016,0.0054937,0.0054704,0.00062534,0.00068274,0.00078693,0.0041241,0.0031711,0.0032729,0.0024775,0.0018897,0.0018455,3.0503e-05,3.2512e-05,3.5615e-05,0.00066916,0.00053611,0.00054787,0.0004695,0.00037215,0.00036246,1.9349e-05,1.3763e-05,1.34e-05
6163.06,0.0095906,0.0095985,0.0096392,0.0054831,0.0054755,0.0054521,0.00061773,0.00067686,0.00078047,0.004097,0.00315,0.0032531,0.0024683,0.0018804,0.0018372,3.0201e-05,3.2229e-05,3.5317e-05,0.00066469,0.00053247,0.00054444,0.00046761,0.00037024,0.00036074,1.896e-05,1.3688e-05,1.3335e-05
6176.67,0.009543,0.0095501,0.009591,0.0054644,0.0054571,0.0054337,0.00061023,0.00067108,0.00077411,0.0040701,0.003129,0.0032335,0.002459,0.0018711,0.0018289,2.9894e-05,3.1951e-05,3.5024e-05,0.00066025,0.00052885,0.00054105,0.00046571,0.00036833,0.00035901,1.8101e-05,1.3614e-05,1.3271e-05
6190.27,0.0094961,0.0095022,0.0095433,0.0054456,0.0054386,0.0054151,0.00060283,0.00066539,0.00076784,0.0040434,0.0031084,0.0032141,0.0024496,0.0018618,0.0018206,2.957e-05,3.1677e-05,3.4734e-05,0.00065586,0.00052529,0.0005377,0.00046379,0.00036642,0.00035728,1.7008e-05,1.3542e-05,1.3206e-05
6203.88,0.0094498,0.0094551,0.0094964,0.0054269,0.0054201,0.0053966,0.00059553,0.00065976,0.00076163,0.004017,0.0030879,0.003195,0.0024402,0.0018526,0.0018122,2.9223e-05,3.1406e-05,3.4448e-05,0.00065153,0.00052177,0.0005344,0.00046188,0.00036451,0.00035555,1.597e-05,1.3472e-05,1.3142e-05
6217.48,0.0094042,0.0094087,0.0094501,0.0054082,0.0054017,0.0053781,0.00058829,0.00065416,0.00075545,0.003991,0.0030678,0.0031762,0.0024309,0.0018434,0.001804,2.8853e-05,3.1137e-05,3.4163e-05,0.00064725,0.0005183,0.00053114,0.00045998,0.00036262,0.00035384,1.5233e-05,1.3405e-05,1.3078e-05
6231.09,0.0093593,0.0093629,0.0094045,0.0053897,0.0053834,0.0053599,0.00058111,0.00064858,0.00074926,0.0039652,0.003048,0.0031576,0.0024216,0.0018342,0.0017958,2.8468e-05,3.0868e-05,3.3878e-05,0.00064301,0.00051488,0.00052793,0.00045809,0.00036074,0.00035214,1.4952e-05,1.3338e-05,1.3015e-05
6244.69,0.0093148,0.0093174,0.0093592,0.0053713,0.0053652,0.0053416,0.00057391,0.0006429,0.00074295,0.0039396,0.0030283,0.0031392,0.0024124,0.0018251,0.0017876,2.8077e-05,3.0595e-05,3.3587e-05,0.00063881,0.00051149,0.00052475,0.00045621,0.00035887,0.00035044,1.517e-05,1.3272e-05,1.2952e-05
6258.3,0.0092701,0.0092718,0.0093138,0.0053542,0.0053483,0.0053246,0.00056683,0.00063727,0.00073669,0.0039141,0.0030087,0.0031208,0.0024037,0.0018165,0.0017799,2.77e-05,3.0325e-05,3.3299e-05,0.00063461,0.00050811,0.00052157,0.00045444,0.0003571,0.00034885,1.5821e-05,1.3209e-05,1.2892e-05
6271.9,0.009228,0.0092288,0.009271,0.0053382,0.0053325,0.0053088,0.00056065,0.00063289,0.00073186,0.0038898,0.00299,0.0031034,0.0023956,0.0018083,0.0017726,2.7393e-05,3.0113e-05,3.3075e-05,0.00063062,0.00050489,0.00051855,0.00045276,0.00035541,0.00034733,1.6731e-05,1.3147e-05,1.2835e-05
6285.51,0.0091839,0.0091838,0.0092261,0.0053206,0.0053151,0.0052914,0.00055369,0.00062733,0.00072566,0.0038645,0.0029707,0.0030853,0.0023867,0.0017996,0.0017648,2.7068e-05,2.9846e-05,3.2789e-05,0.00062648,0.00050156,0.00051542,0.00045095,0.00035361,0.00034571,1.764e-05,1.3079e-05,1.2775e-05
6299.11,0.0091399,0.0091388,0.0091813,0.0053034,0.0052981,0.0052743,0.00054693,0.00062199,0.0007197,0.0038393,0.0029515,0.0030672,0.002378,0.001791,0.0017572,2.6777e-05,2.9589e-05,3.2515e-05,0.00062235,0.00049825,0.00051231,0.00044918,0.00035185,0.00034412,1.8282e-05,1.3011e-05,1.2716e-05
6312.72,0.0090957,0.0090937,0.0091364,0.0052863,0.0052811,0.0052573,0.00054028,0.00061676,0.00071386,0.0038142,0.0029323,0.0030492,0.0023693,0.0017825,0.0017495,2.6509e-05,2.9337e-05,3.2246e-05,0.00061822,0.00049495,0.00050919,0.00044741,0.0003501,0.00034253,1.8451e-05,1.2942e-05,1.2657e-05
6326.32,0.0090516,0.0090487,0.0090915,0.0052691,0.005264,0.0052402,0.00053375,0.00061164,0.00070812,0.003789,0.0029131,0.0030312,0.0023605,0.0017739,0.0017419,2.6251e-05,2.909e-05,3.1981e-05,0.00061411,0.00049166,0.00050609,0.00044563,0.00034834,0.00034095,1.8078e-05,1.2873e-05,1.2598e-05
6339.93,0.0090076,0.0090037,0.0090467,0.0052516,0.0052467,0.0052228,0.00052731,0.0006066,0.00070247,0.003764,0.0028941,0.0030133,0.0023516,0.0017653,0.0017342,2.5989e-05,2.8847e-05,3.1721e-05,0.00061001,0.00048839,0.000503,0.00044383,0.00034658,0.00033936,1.7258e-05,1.2805e-05,1.2539e-05
6353.53,0.008964,0.0089591,0.0090022,0.005234,0.0052292,0.0052053,0.00052095,0.00060164,0.00069691,0.0037391,0.0028753,0.0029955,0.0023427,0.0017567,0.0017265,2.5713e-05,2.8607e-05,3.1465e-05,0.00060594,0.00048515,0.00049994,0.00044202,0.00034481,0.00033776,1.6212e-05,1.2738e-05,1.2479e-05
6367.14,0.0089209,0.008915,0.0089583,0.0052163,0.0052116,0.0051876,0.00051468,0.00059675,0.00069142,0.0037145,0.0028566,0.002978,0.0023336,0.001748,0.0017187,2.5417e-05,2.8371e-05,3.1212e-05,0.00060191,0.00048194,0.00049692,0.0004402,0.00034304,0.00033616,1.5209e-05,1.2673e-05,1.2419e-05
6380.74,0.0088784,0.0088715,0.008915,0.0051983,0.0051937,0.0051697,0.00050846,0.0005919,0.00068596,0.0036901,0.0028383,0.0029606,0.0023245,0.0017394,0.0017109,2.51e-05,2.8137e-05,3.096e-05,0.00059793,0.00047878,0.00049393,0.00043836,0.00034126,0.00033454,1.448e-05,1.261e-05,1.236e-05
6394.35,0.0088365,0.0088286,0.0088722,0.00518,0.0051754,0.0051514,0.00050228,0.00058703,0.00068047,0.003666,0.0028201,0.0029436,0.0023152,0.0017305,0.0017029,2.4769e-05,2.7902e-05,3.0708e-05,0.00059398,0.00047566,0.00049099,0.00043648,0.00033946,0.00033291,1.4174e-05,1.2546e-05,1.2299e-05
6407.95,0.0087959,0.008787,0.0088307,0.0051631,0.0051587,0.0051346,0.00049617,0.00058218,0.00067499,0.0036424,0.0028024,0.0029269,0.0023066,0.0017222,0.0016955,2.4437e-05,2.7667e-05,3.0456e-05,0.00059013,0.00047262,0.00048812,0.00043474,0.00033776,0.00033138,1.4344e-05,1.2487e-05,1.2242e-05
6421.56,0.008756,0.0087461,0.00879,0.0051517,0.0051473,0.0051232,0.00049075,0.00057813,0.00067043,0.0036195,0.0027852,0.0029107,0.0023003,0.0017158,0.0016899,2.4145e-05,2.7472e-05,3.0245e-05,0.00058639,0.00046965,0.00048532,0.00043345,0.00033643,0.0003302,1.4945e-05,1.244e-05,1.2198e-05
6435.16,0.0087153,0.0087043,0.0087484,0.0051331,0.0051287,0.0051046,0.00048465,0.00057323,0.00066487,0.0035959,0.0027675,0.0028941,0.0022909,0.0017069,0.0016819,2.3838e-05,2.7235e-05,2.999e-05,0.00058254,0.00046662,0.00048246,0.00043155,0.00033462,0.00032856,1.5788e-05,1.2374e-05,1.2137e-05
6448.77,0.0086749,0.0086629,0.0087072,0.0051163,0.005112,0.0050878,0.00047876,0.00056852,0.00065952,0.0035726,0.0027501,0.0028777,0.0022822,0.0016987,0.0016746,2.3563e-05,2.7008e-05,2.9744e-05,0.00057873,0.00046363,0.00047964,0.00042981,0.00033295,0.00032705,1.6671e-05,1.231e-05,1.2081e-05
6462.37,0.0086346,0.0086215,0.0086659,0.0051,0.0050957,0.0050715,0.00047297,0.00056388,0.00065426,0.0035493,0.0027327,0.0028613,0.0022738,0.0016907,0.0016674,2.3315e-05,2.6784e-05,2.9502e-05,0.00057494,0.00046065,0.00047682,0.00042811,0.00033131,0.00032557,1.7334e-05,1.2247e-05,1.2025e-05
6475.98,0.0085941,0.00858,0.0086246,0.0050839,0.0050797,0.0050554,0.00046727,0.00055932,0.00064907,0.003526,0.0027154,0.0028449,0.0022654,0.0016828,0.0016604,2.3087e-05,2.6563e-05,2.9263e-05,0.00057114,0.00045767,0.000474,0.00042643,0.00032968,0.00032411,1.7573e-05,1.2184e-05,1.1971e-05
6489.58,0.0085535,0.0085384,0.0085831,0.0050679,0.0050636,0.0050393,0.00046165,0.00055483,0.00064395,0.0035028,0.0026981,0.0028286,0.0022571,0.0016749,0.0016533,2.2869e-05,2.6346e-05,2.9028e-05,0.00056735,0.0004547,0.00047118,0.00042475,0.00032807,0.00032265,1.7299e-05,1.212e-05,1.1917e-05
