,1s,1s,1s,2p,2p,2p,2s,2s,2s
6339.93,0.00057136,0.00066236,0.00067907,8.819e-06,1.353e-06,2.6105e-06,5.828e-05,4.2512e-05,4.8939e-05
6353.53,0.00056839,0.00065853,0.000675,8.9061e-06,1.3409e-06,2.5887e-06,5.7797e-05,4.2198e-05,4.8622e-05
6367.14,0.00056545,0.00065473,0.00067097,8.9079e-06,1.3291e-06,2.5671e-06,5.7318e-05,4.1887e-05,4.8308e-05
6380.74,0.00056256,0.00065098,0.000667,8.8267e-06,1.3175e-06,2.5456e-06,5.6844e-05,4.158e-05,4.7998e-05
6394.35,0.00055972,0.00064728,0.00066306,8.6705e-06,1.306e-06,2.5239e-06,5.6376e-05,4.1277e-05,4.7692e-05
6407.95,0.000557,0.00064372,0.00065928,8.4566e-06,1.2946e-06,2.5023e-06,5.5922e-05,4.0984e-05,4.7397e-05
6421.56,0.00055437,0.00064024,0.00065559,8.2184e-06,1.2858e-06,2.4852e-06,5.5477e-05,4.0698e-05,4.7109e-05
6435.16,0.00055164,0.00063665,0.00065178,7.9413e-06,1.2743e-06,2.4631e-06,5.5025e-05,4.0406e-05,4.6813e-05
6448.77,0.00054898,0.00063313,0.00064805,7.6702e-06,1.2634e-06,2.4422e-06,5.458e-05,4.0119e-05,4.6523e-05
6462.37,0.00054633,0.00062962,0.00064433,7.422e-06,1.2528e-06,2.4216e-06,5.4139e-05,3.9833e-05,4.6233e-05
6475.98,0.00054369,0.00062611,0.00064061,7.2135e-06,1.2423e-06,2.4015e-06,5.37e-05,3.9549e-05,4.5945e-05
6489.58,0.00054104,0.00062259,0.00063688,7.0585e-06,1.2319e-06,2.3816e-06,5.3263e-05,3.9265e-05,4.5656e-05
6503.19,0.0005384,0.00061907,0.00063316,6.9668e-06,1.2216e-06,2.3621e-06,5.2826e-05,3.8982e-05,4.5367e-05
6516.79,0.00053575,0.00061554,0.00062943,6.9446e-06,1.2115e-06,2.3429e-06,5.2391e-05,3.87e-05,4.5079e-05
6530.4,0.00053312,0.00061202,0.00062571,6.9945e-06,1.2014e-06,2.3239e-06,5.1958e-05,3.8419e-05,4.4792e-05
6544.0,0.0005305,0.00060851,0.000622,7.1159e-06,1.1914e-06,2.305e-06,5.1527e-05,3.8139e-05,4.4505e-05
6557.61,0.00052777,0.00060487,0.00061816,7.3026e-06,1.1811e-06,2.2858e-06,5.1086e-05,3.7853e-05,4.421e-05
6571.21,0.00052535,0.00060158,0.00061468,7.551e-06,1.1708e-06,2.2662e-06,5.0674e-05,3.7589e-05,4.394e-05
6584.82,0.00052338,0.00059879,0.00061172,7.8733e-06,1.163e-06,2.2506e-06,5.0305e-05,3.7358e-05,4.3709e-05
6598.42,0.00052092,0.00059546,0.0006082,8.2186e-06,1.1535e-06,2.2321e-06,4.989e-05,3.7093e-05,4.3437e-05
6612.03,0.00051855,0.0005922,0.00060477,8.5899e-06,1.1443e-06,2.2137e-06,4.9482e-05,3.6834e-05,4.3172e-05
6625.63,0.00051621,0.00058899,0.00060137,8.9686e-06,1.1354e-06,2.1956e-06,4.9076e-05,3.6579e-05,4.291e-05
6639.24,0.00051389,0.00058579,0.000598,9.3348e-06,1.1269e-06,2.1778e-06,4.8672e-05,3.6326e-05,4.265e-05
6652.84,0.00051156,0.00058258,0.00059462,9.6679e-06,1.1188e-06,2.1602e-06,4.8267e-05,3.6073e-05,4.239e-05
6666.45,0.00050923,0.00057936,0.00059122,9.9481e-06,1.111e-06,2.1428e-06,4.7861e-05,3.582e-05,4.2129e-05
6680.05,0.00050688,0.00057612,0.00058781,1.0159e-05,1.1035e-06,2.1258e-06,4.7453e-05,3.5566e-05,4.1867e-05
6693.66,0.00050452,0.00057285,0.00058438,1.0286e-05,1.0964e-06,2.109e-06,4.7044e-05,3.5312e-05,4.1603e-05
6707.26,0.00050207,0.00056949,0.00058085,1.0323e-05,1.0896e-06,2.0924e-06,4.6629e-05,3.5054e-05,4.1334e-05
6720.87,0.00049981,0.00056634,0.00057754,1.027e-05,1.0829e-06,2.0759e-06,4.6231e-05,3.4809e-05,4.108e-05
6734.47,0.00049843,0.00056418,0.00057524,1.0142e-05,1.077e-06,2.0602e-06,4.5916e-05,3.4625e-05,4.0898e-05
6748.08,0.00049594,0.00056076,0.00057165,9.93e-06,1.0707e-06,2.0439e-06,4.5499e-05,3.4365e-05,4.0625e-05
6761.68,0.00049372,0.00055764,0.00056837,9.6642e-06,1.0645e-06,2.0278e-06,4.5109e-05,3.4124e-05,4.0374e-05
6775.29,0.00049158,0.00055461,0.0005652,9.3634e-06,1.0584e-06,2.0118e-06,4.4728e-05,3.3891e-05,4.0131e-05
6788.89,0.0004895,0.00055165,0.00056209,9.0492e-06,1.0523e-06,1.9958e-06,4.4354e-05,3.3661e-05,3.9892e-05
6802.5,0.00048745,0.00054871,0.000559,8.7431e-06,1.0463e-06,1.98e-06,4.3985e-05,3.3434e-05,3.9656e-05
6816.1,0.0004854,0.00054578,0.00055593,8.465e-06,1.0403e-06,1.9643e-06,4.3618e-05,3.3208e-05,3.9421e-05
6829.71,0.00048336,0.00054284,0.00055285,8.2319e-06,1.0343e-06,1.9488e-06,4.3252e-05,3.2983e-05,3.9186e-05
6843.31,0.00048129,0.00053988,0.00054975,8.0572e-06,1.0285e-06,1.9336e-06,4.2886e-05,3.2757e-05,3.8949e-05
6856.92,0.00047917,0.00053686,0.00054659,7.9505e-06,1.0227e-06,1.9186e-06,4.2518e-05,3.2528e-05,3.8709e-05
6870.52,0.00047687,0.00053364,0.00054323,7.9177e-06,1.017e-06,1.9039e-06,4.2135e-05,3.2288e-05,3.8454e-05
6884.13,0.00047475,0.00053061,0.00054007,7.9608e-06,1.0114e-06,1.8895e-06,4.1768e-05,3.2061e-05,3.8214e-05
6897.73,0.0004738,0.00052889,0.00053823,8.0832e-06,1.006e-06,1.8752e-06,4.1505e-05,3.1912e-05,3.8068e-05
6911.34,0.00047159,0.00052576,0.00053497,8.274e-06,1.0006e-06,1.861e-06,4.1133e-05,3.1681e-05,3.7822e-05
6924.94,0.00046957,0.00052285,0.00053193,8.5294e-06,9.9526e-07,1.8468e-06,4.0777e-05,3.1462e-05,3.7591e-05
6938.55,0.00046764,0.00052002,0.00052898,8.8388e-06,9.901e-07,1.8327e-06,4.0429e-05,3.1249e-05,3.7366e-05
6952.15,0.00046576,0.00051725,0.00052609,9.1889e-06,9.8511e-07,1.8187e-06,4.0085e-05,3.1041e-05,3.7147e-05
6965.76,0.00046392,0.00051454,0.00052326,9.5636e-06,9.8031e-07,1.8047e-06,3.9746e-05,3.0837e-05,3.6931e-05
6979.36,0.00046212,0.00051185,0.00052045,9.9443e-06,9.7574e-07,1.7907e-06,3.9408e-05,3.0635e-05,3.6718e-05
6992.97,0.00046032,0.00050917,0.00051766,1.0311e-05,9.7143e-07,1.7769e-06,3.9072e-05,3.0434e-05,3.6506e-05
7006.57,0.00045851,0.00050647,0.00051485,1.0643e-05,9.6741e-07,1.7632e-06,3.8734e-05,3.0233e-05,3.6293e-05
7020.18,0.00045665,0.00050372,0.00051199,1.0922e-05,9.6367e-07,1.7497e-06,3.8392e-05,3.003e-05,3.6077e-05
7033.78,0.00045457,0.00050073,0.00050889,1.113e-05,9.6011e-07,1.7361e-06,3.8033e-05,2.9813e-05,3.5843e-05
7047.39,0.00045257,0.00049783,0.00050587,1.1256e-05,9.5719e-07,1.7235e-06,3.768e-05,2.9602e-05,3.5616e-05
7060.99,0.00045185,0.00049632,0.00050428,1.1293e-05,9.5477e-07,1.7115e-06,3.7435e-05,2.9475e-05,3.549e-05
7074.6,0.00044991,0.00049348,0.00050134,1.1236e-05,9.5206e-07,1.6987e-06,3.7089e-05,2.9268e-05,3.5268e-05
7088.2,0.00044809,0.00049077,0.00049852,1.1092e-05,9.4958e-07,1.6861e-06,3.6754e-05,2.9071e-05,3.5056e-05
7101.81,0.00044633,0.00048812,0.00049577,1.0872e-05,9.4721e-07,1.6737e-06,3.6426e-05,2.8878e-05,3.4849e-05
7115.41,0.00044461,0.00048553,0.00049308,1.0591e-05,9.4491e-07,1.6613e-06,3.6103e-05,2.8688e-05,3.4646e-05
7129.02,0.00044295,0.00048298,0.00049045,1.0268e-05,9.426e-07,1.6489e-06,3.5786e-05,2.8503e-05,3.4447e-05
7142.62,0.00044132,0.00048048,0.00048786,9.9245e-06,9.4027e-07,1.6366e-06,3.5474e-05,2.832e-05,3.4252e-05
7156.23,0.00043973,0.00047802,0.0004853,9.5819e-06,9.379e-07,1.6243e-06,3.5166e-05,2.8141e-05,3.4059e-05
7169.83,0.00043814,0.00047556,0.00048276,9.2601e-06,9.3546e-07,1.612e-06,3.4862e-05,2.7962e-05,3.3867e-05
7183.44,0.00043654,0.00047309,0.0004802,8.9767e-06,9.3294e-07,1.5997e-06,3.4557e-05,2.7783e-05,3.3675e-05
7197.04,0.00043481,0.00047048,0.0004775,8.7449e-06,9.3006e-07,1.587e-06,3.4245e-05,2.7597e-05,3.3473e-05
7210.65,0.00043304,0.00046782,0.00047476,8.5822e-06,9.2787e-07,1.5755e-06,3.393e-05,2.7409e-05,3.3268e-05
7224.25,0.00043218,0.00046614,0.00047301,8.4957e-06,9.2687e-07,1.5662e-06,3.3688e-05,2.7278e-05,3.3132e-05
7237.86,0.00043051,0.0004636,0.00047038,8.478e-06,9.244e-07,1.5545e-06,3.3385e-05,2.7097e-05,3.2936e-05
7251.46,0.00042889,0.0004611,0.00046782,8.5377e-06,9.2219e-07,1.5431e-06,3.3086e-05,2.6921e-05,3.2743e-05
7265.07,0.0004273,0.00045864,0.00046528,8.6717e-06,9.2012e-07,1.532e-06,3.279e-05,2.6746e-05,3.2553e-05
7278.67,0.00042573,0.00045621,0.00046277,8.8739e-06,9.1818e-07,1.5211e-06,3.2498e-05,2.6574e-05,3.2366e-05
7292.28,0.0004242,0.00045381,0.0004603,9.1357e-06,9.1637e-07,1.5102e-06,3.2208e-05,2.6404e-05,3.2181e-05
7305.88,0.00042271,0.00045146,0.00045788,9.4453e-06,9.1469e-07,1.4993e-06,3.1922e-05,2.6238e-05,3.2e-05
7319.49,0.00042126,0.00044915,0.0004555,9.7883e-06,9.1314e-07,1.4884e-06,3.1639e-05,2.6075e-05,3.1822e-05
7333.09,0.00041984,0.00044688,0.00045316,1.0148e-05,9.1173e-07,1.4775e-06,3.1359e-05,2.5914e-05,3.1647e-05
7346.7,0.00041844,0.00044463,0.00045085,1.0504e-05,9.1042e-07,1.4664e-06,3.1081e-05,2.5756e-05,3.1474e-05
7360.3,0.00041704,0.00044237,0.00044853,1.0835e-05,9.089e-07,1.4548e-06,3.0803e-05,2.5597e-05,3.13e-05
7373.91,0.00041558,0.00044006,0.00044616,1.1133e-05,9.0824e-07,1.4442e-06,3.0521e-05,2.5436e-05,3.1123e-05
7387.51,0.00041444,0.00043808,0.00044412,1.139e-05,9.1e-07,1.4371e-06,3.0262e-05,2.5295e-05,3.097e-05
7401.12,0.00041303,0.00043582,0.00044181,1.1552e-05,9.0942e-07,1.4261e-06,2.9986e-05,2.5138e-05,3.0798e-05
7414.72,0.00041163,0.00043357,0.0004395,1.1632e-05,9.0938e-07,1.4158e-06,2.971e-05,2.4982e-05,3.0626e-05
7428.33,0.00041021,0.00043131,0.00043719,1.1625e-05,9.0965e-07,1.4057e-06,2.9434e-05,2.4826e-05,3.0454e-05
7441.93,0.0004088,0.00042905,0.00043488,1.1528e-05,9.1013e-07,1.3959e-06,2.916e-05,2.4671e-05,3.0282e-05
7455.54,0.0004074,0.00042681,0.00043258,1.1349e-05,9.1074e-07,1.3861e-06,2.8888e-05,2.4517e-05,3.0111e-05
7469.14,0.00040602,0.00042458,0.00043031,1.1098e-05,9.1143e-07,1.3765e-06,2.8619e-05,2.4365e-05,2.9943e-05
7482.75,0.00040467,0.00042239,0.00042807,1.0789e-05,9.1212e-07,1.3669e-06,2.8354e-05,2.4215e-05,2.9776e-05
7496.35,0.00040335,0.00042024,0.00042587,1.0441e-05,9.1273e-07,1.3573e-06,2.8093e-05,2.4068e-05,2.9613e-05
7509.96,0.00040207,0.00041813,0.00042371,1.0074e-05,9.132e-07,1.3475e-06,2.7837e-05,2.3924e-05,2.9453e-05
7523.56,0.00040082,0.00041605,0.00042159,9.7047e-06,9.1326e-07,1.3374e-06,2.7585e-05,2.3782e-05,2.9296e-05
7537.17,0.00039962,0.00041402,0.00041952,9.3607e-06,9.1356e-07,1.3277e-06,2.7337e-05,2.3644e-05,2.9142e-05
7550.77,0.0003984,0.00041197,0.00041744,9.0766e-06,9.1642e-07,1.3219e-06,2.7091e-05,2.3505e-05,2.8987e-05
7564.38,0.0003972,0.00040995,0.00041538,8.8133e-06,9.1601e-07,1.3115e-06,2.6847e-05,2.3368e-05,2.8834e-05
7577.98,0.00039599,0.00040792,0.00041331,8.6164e-06,9.1607e-07,1.302e-06,2.6605e-05,2.323e-05,2.8681e-05
7591.59,0.00039476,0.00040587,0.00041123,8.4893e-06,9.1627e-07,1.2928e-06,2.6363e-05,2.3093e-05,2.8527e-05
7605.19,0.00039352,0.00040381,0.00040913,8.4353e-06,9.1657e-07,1.2838e-06,2.6122e-05,2.2955e-05,2.8372e-05
7618.8,0.00039227,0.00040174,0.00040703,8.455e-06,9.1696e-07,1.275e-06,2.588e-05,2.2817e-05,2.8217e-05
7632.4,0.00039101,0.00039966,0.00040492,8.5461e-06,9.1747e-07,1.2664e-06,2.564e-05,2.2679e-05,2.8061e-05
7646.01,0.00038975,0.00039759,0.00040282,8.7034e-06,9.1809e-07,1.2578e-06,2.5401e-05,2.2542e-05,2.7907e-05
7659.61,0.0003885,0.00039553,0.00040073,8.9189e-06,9.1883e-07,1.2493e-06,2.5163e-05,2.2407e-05,2.7753e-05
7673.22,0.00038728,0.0003935,0.00039867,9.1819e-06,9.1966e-07,1.2408e-06,2.4928e-05,2.2273e-05,2.7602e-05
7686.82,0.00038607,0.00039149,0.00039664,9.478e-06,9.2049e-07,1.2321e-06,2.4694e-05,2.214e-05,2.7452e-05
7700.43,0.00038479,0.00038941,0.00039453,9.7812e-06,9.2059e-07,1.2222e-06,2.4457e-05,2.2005e-05,2.7297e-05
7714.03,0.00038409,0.00038791,0.00039302,1.0152e-05,9.2548e-07,1.2187e-06,2.4256e-05,2.1902e-05,2.7184e-05
7727.64,0.00038287,0.00038589,0.00039097,1.0442e-05,9.2574e-07,1.2086e-06,2.4023e-05,2.1771e-05,2.7034e-05
7741.24,0.00038177,0.000384,0.00038906,1.0713e-05,9.2721e-07,1.2e-06,2.3799e-05,2.1647e-05,2.6893e-05
7754.85,0.00038069,0.00038212,0.00038717,1.0937e-05,9.2901e-07,1.1916e-06,2.3576e-05,2.1525e-05,2.6754e-05
7768.45,0.0003796,0.00038025,0.00038528,1.1097e-05,9.3106e-07,1.1834e-06,2.3354e-05,2.1403e-05,2.6615e-05
7782.06,0.00037851,0.00037837,0.00038338,1.1183e-05,9.3335e-07,1.1753e-06,2.3132e-05,2.1281e-05,2.6476e-05
7795.66,0.00037739,0.00037647,0.00038146,1.1188e-05,9.3584e-07,1.1674e-06,2.291e-05,2.1158e-05,2.6335e-05
7809.27,0.00037626,0.00037455,0.00037953,1.111e-05,9.3852e-07,1.1596e-06,2.2688e-05,2.1035e-05,2.6194e-05
7822.87,0.00037511,0.00037262,0.00037759,1.095e-05,9.4133e-07,1.1519e-06,2.2467e-05,2.0912e-05,2.6052e-05
7836.48,0.00037395,0.00037069,0.00037564,1.0719e-05,9.4421e-07,1.1444e-06,2.2246e-05,2.0788e-05,2.591e-05
7850.08,0.00037278,0.00036874,0.00037369,1.0426e-05,9.4708e-07,1.1368e-06,2.2027e-05,2.0665e-05,2.5767e-05
7863.69,0.00037152,0.00036672,0.00037166,1.0086e-05,9.498e-07,1.1292e-06,2.1804e-05,2.0538e-05,2.5619e-05
7877.29,0.00037057,0.000365,0.00036992,9.719e-06,9.5235e-07,1.1215e-06,2.1601e-05,2.0427e-05,2.5492e-05
7890.9,0.00037005,0.00036371,0.00036863,9.3638e-06,9.5612e-07,1.1155e-06,2.1425e-05,2.0341e-05,2.5396e-05
7904.5,0.00036888,0.00036177,0.00036669,8.9943e-06,9.5844e-07,1.1078e-06,2.1213e-05,2.022e-05,2.5255e-05
7918.11,0.00036784,0.00035998,0.0003649,8.6523e-06,9.6075e-07,1.1003e-06,2.101e-05,2.0107e-05,2.5124e-05
7931.71,0.00036685,0.00035823,0.00036315,8.3499e-06,9.6295e-07,1.0929e-06,2.0812e-05,1.9997e-05,2.4996e-05
7945.32,0.00036588,0.0003565,0.00036141,8.0983e-06,9.6506e-07,1.0855e-06,2.0617e-05,1.9888e-05,2.487e-05
7958.92,0.0003649,0.00035478,0.00035969,7.9057e-06,9.6711e-07,1.0782e-06,2.0423e-05,1.978e-05,2.4744e-05
7972.53,0.00036391,0.00035304,0.00035795,7.7778e-06,9.6915e-07,1.071e-06,2.0229e-05,1.9671e-05,2.4617e-05
7986.13,0.0003629,0.00035128,0.00035619,7.7172e-06,9.7123e-07,1.064e-06,2.0036e-05,1.9562e-05,2.4489e-05
7999.74,0.00036186,0.0003495,0.00035441,7.7237e-06,9.7339e-07,1.0571e-06,1.9842e-05,1.9452e-05,2.436e-05
8013.34,0.00036078,0.00034769,0.0003526,7.7948e-06,9.7565e-07,1.0502e-06,1.9648e-05,1.934e-05,2.4229e-05
8026.95,0.00035964,0.00034581,0.00035073,7.9251e-06,9.7804e-07,1.0435e-06,1.9451e-05,1.9225e-05,2.4093e-05
8040.55,0.00035816,0.00034362,0.00034854,8.1056e-06,9.8054e-07,1.0368e-06,1.9237e-05,1.9093e-05,2.3936e-05
8054.16,0.00035726,0.00034199,0.00034692,8.328e-06,9.8304e-07,1.0301e-06,1.9055e-05,1.8993e-05,2.3818e-05
8067.76,0.00035732,0.00034128,0.00034623,8.5942e-06,9.8609e-07,1.024e-06,1.8924e-05,1.8943e-05,2.3764e-05
8081.37,0.00035619,0.00033944,0.00034439,8.8662e-06,9.8901e-07,1.0174e-06,1.8731e-05,1.8832e-05,2.3632e-05
8094.97,0.0003552,0.00033772,0.00034269,9.1405e-06,9.9204e-07,1.0108e-06,1.8545e-05,1.8727e-05,2.3508e-05
8108.58,0.00035426,0.00033607,0.00034104,9.4008e-06,9.952e-07,1.0042e-06,1.8364e-05,1.8627e-05,2.3389e-05
8122.18,0.00035336,0.00033446,0.00033944,9.6314e-06,9.9849e-07,9.9763e-07,1.8184e-05,1.8529e-05,2.3273e-05
8135.79,0.00035248,0.00033286,0.00033785,9.8176e-06,1.0019e-06,9.9107e-07,1.8007e-05,1.8432e-05,2.3158e-05
8149.39,0.00035159,0.00033126,0.00033627,9.9466e-06,1.0055e-06,9.8455e-07,1.783e-05,1.8335e-05,2.3044e-05
8163.0,0.00035069,0.00032966,0.00033469,1.0009e-05,1.0092e-06,9.7811e-07,1.7653e-05,1.8239e-05,2.2929e-05
8176.6,0.00034977,0.00032803,0.00033307,9.9984e-06,1.0131e-06,9.7176e-07,1.7476e-05,1.8141e-05,2.2812e-05
8190.21,0.00034879,0.00032636,0.00033142,9.9131e-06,1.0171e-06,9.6553e-07,1.7297e-05,1.8041e-05,2.2693e-05
8203.81,0.0003477,0.00032459,0.00032966,9.7554e-06,1.0213e-06,9.594e-07,1.7114e-05,1.7936e-05,2.2567e-05
8217.42,0.00034593,0.00032219,0.00032727,9.5309e-06,1.0253e-06,9.5326e-07,1.69e-05,1.7797e-05,2.2397e-05
8231.02,0.00034737,0.00032278,0.00032791,9.2566e-06,1.03e-06,9.4776e-07,1.6843e-05,1.7823e-05,2.2435e-05
8244.63,0.00034567,0.00032045,0.00032559,8.9342e-06,1.0341e-06,9.4177e-07,1.6635e-05,1.7688e-05,2.2271e-05
8258.23,0.00034459,0.00031871,0.00032386,8.5853e-06,1.0382e-06,9.3592e-07,1.6459e-05,1.7586e-05,2.2147e-05
8271.84,0.00034363,0.00031707,0.00032225,8.2248e-06,1.0422e-06,9.3009e-07,1.629e-05,1.749e-05,2.2031e-05
8285.44,0.00034273,0.0003155,0.00032069,7.8683e-06,1.046e-06,9.2425e-07,1.6126e-05,1.7397e-05,2.1919e-05
8299.05,0.00034186,0.00031397,0.00031918,7.5301e-06,1.0496e-06,9.1839e-07,1.5965e-05,1.7307e-05,2.181e-05
8312.65,0.00034103,0.00031247,0.00031771,7.2231e-06,1.053e-06,9.1251e-07,1.5808e-05,1.722e-05,2.1704e-05
8326.26,0.00034022,0.00031099,0.00031626,6.9577e-06,1.0562e-06,9.0662e-07,1.5652e-05,1.7133e-05,2.1599e-05
8339.86,0.00033942,0.00030952,0.00031481,6.7421e-06,1.0592e-06,9.0075e-07,1.5499e-05,1.7048e-05,2.1495e-05
8353.47,0.0003386,0.00030804,0.00031336,6.5817e-06,1.0621e-06,8.9491e-07,1.5346e-05,1.6962e-05,2.1391e-05
8367.07,0.00033774,0.00030653,0.00031188,6.4795e-06,1.065e-06,8.8912e-07,1.5192e-05,1.6874e-05,2.1285e-05
8380.68,0.00033678,0.00030494,0.00031031,6.436e-06,1.0677e-06,8.8333e-07,1.5036e-05,1.6782e-05,2.1172e-05
8394.28,0.00033512,0.00030271,0.00030809,6.448e-06,1.0696e-06,8.7695e-07,1.4849e-05,1.6656e-05,2.1016e-05
8407.89,0.00033626,0.00030301,0.00030846,6.5251e-06,1.0758e-06,8.7369e-07,1.4787e-05,1.6669e-05,2.1036e-05
8421.49,0.00033487,0.00030103,0.0003065,6.6407e-06,1.0783e-06,8.6776e-07,1.4614e-05,1.6557e-05,2.0897e-05
8435.1,0.00033387,0.00029942,0.00030492,6.7998e-06,1.0815e-06,8.6237e-07,1.4459e-05,1.6465e-05,2.0785e-05
8448.7,0.00033295,0.00029788,0.00030341,6.9918e-06,1.0851e-06,8.571e-07,1.4309e-05,1.6378e-05,2.0677e-05
8462.31,0.00033208,0.00029639,0.00030194,7.2056e-06,1.0888e-06,8.5187e-07,1.4161e-05,1.6293e-05,2.0572e-05
8475.91,0.00033123,0.00029492,0.00030051,7.4289e-06,1.0926e-06,8.4665e-07,1.4015e-05,1.621e-05,2.0469e-05
8489.52,0.00033042,0.00029349,0.00029911,7.6487e-06,1.0965e-06,8.4141e-07,1.3871e-05,1.6129e-05,2.0369e-05
8503.12,0.00032965,0.0002921,0.00029775,7.8513e-06,1.1005e-06,8.3615e-07,1.3729e-05,1.605e-05,2.0272e-05
8516.73,0.00032889,0.00029072,0.00029641,8.0236e-06,1.1045e-06,8.3085e-07,1.3589e-05,1.5972e-05,2.0176e-05
8530.33,0.00032815,0.00028937,0.00029509,8.1535e-06,1.1086e-06,8.2552e-07,1.345e-05,1.5896e-05,2.0082e-05
8543.94,0.0003274,0.00028801,0.00029377,8.2309e-06,1.1127e-06,8.2016e-07,1.3311e-05,1.582e-05,1.9987e-05
8557.54,0.00032661,0.00028662,0.00029241,8.2476e-06,1.1166e-06,8.1467e-07,1.3172e-05,1.5742e-05,1.989e-05
8571.15,0.00032552,0.00028497,0.00029079,8.1921e-06,1.1189e-06,8.0806e-07,1.3021e-05,1.565e-05,1.9775e-05
8584.75,0.00032579,0.00028451,0.00029039,8.1165e-06,1.1301e-06,8.0748e-07,1.2926e-05,1.5625e-05,1.9744e-05
8598.36,0.00032469,0.00028285,0.00028877,7.9367e-06,1.1325e-06,8.0105e-07,1.2778e-05,1.5533e-05,1.9629e-05
8611.96,0.00032382,0.00028141,0.00028737,7.7112e-06,1.1368e-06,7.959e-07,1.264e-05,1.5453e-05,1.9529e-05
8625.57,0.00032298,0.00028,0.00028599,7.4419e-06,1.1414e-06,7.9101e-07,1.2504e-05,1.5375e-05,1.9431e-05
8639.17,0.00032215,0.0002786,0.00028462,7.1395e-06,1.146e-06,7.8625e-07,1.237e-05,1.5298e-05,1.9334e-05
8652.78,0.00032133,0.00027721,0.00028328,6.8165e-06,1.1505e-06,7.8154e-07,1.2238e-05,1.5222e-05,1.9238e-05
8666.38,0.00032052,0.00027584,0.00028195,6.4861e-06,1.1549e-06,7.7686e-07,1.2108e-05,1.5147e-05,1.9144e-05
8679.99,0.00031975,0.0002745,0.00028065,6.161e-06,1.1591e-06,7.7218e-07,1.1981e-05,1.5074e-05,1.9051e-05
8693.59,0.000319,0.00027319,0.00027938,5.853e-06,1.163e-06,7.6746e-07,1.1856e-05,1.5002e-05,1.8961e-05
8707.2,0.00031829,0.00027191,0.00027814,5.5724e-06,1.1667e-06,7.6269e-07,1.1733e-05,1.4933e-05,1.8873e-05
8720.8,0.00031759,0.00027065,0.00027693,5.3272e-06,1.17e-06,7.5784e-07,1.1613e-05,1.4865e-05,1.8786e-05
8734.41,0.00031691,0.00026941,0.00027573,5.123e-06,1.1728e-06,7.5281e-07,1.1495e-05,1.4797e-05,1.8701e-05
8748.01,0.0003162,0.00026814,0.00027451,4.9598e-06,1.174e-06,7.4688e-07,1.1376e-05,1.4729e-05,1.8614e-05
8761.62,0.00031542,0.00026683,0.00027324,4.8554e-06,1.1776e-06,7.4261e-07,1.1257e-05,1.4659e-05,1.8524e-05
8775.22,0.00031496,0.00026578,0.00027224,4.8115e-06,1.1854e-06,7.4086e-07,1.1149e-05,1.4603e-05,1.8453e-05
8788.83,0.00031424,0.00026453,0.00027103,4.7976e-06,1.1878e-06,7.3584e-07,1.1033e-05,1.4535e-05,1.8367e-05
8802.43,0.0003135,0.00026326,0.00026981,4.8305e-06,1.1907e-06,7.312e-07,1.0918e-05,1.4467e-05,1.828e-05
8816.04,0.00031275,0.00026198,0.00026858,4.9049e-06,1.1939e-06,7.2675e-07,1.0803e-05,1.4399e-05,1.8193e-05
8829.64,0.00031198,0.0002607,0.00026734,5.015e-06,1.1973e-06,7.2241e-07,1.0688e-05,1.4331e-05,1.8105e-05
8843.25,0.00031121,0.00025941,0.0002661,5.1536e-06,1.2009e-06,7.1815e-07,1.0573e-05,1.4263e-05,1.8017e-05
8856.85,0.00031044,0.00025813,0.00026486,5.3125e-06,1.2047e-06,7.1395e-07,1.0459e-05,1.4195e-05,1.793e-05
8870.46,0.00030968,0.00025687,0.00026365,5.482e-06,1.2086e-06,7.0975e-07,1.0347e-05,1.4128e-05,1.7844e-05
8884.06,0.00030894,0.00025563,0.00026246,5.6518e-06,1.2126e-06,7.0554e-07,1.0235e-05,1.4063e-05,1.7759e-05
8897.67,0.00030824,0.00025441,0.00026129,5.8107e-06,1.2165e-06,7.0126e-07,1.0125e-05,1.3999e-05,1.7677e-05
8911.27,0.00030755,0.00025323,0.00026015,5.9473e-06,1.2203e-06,6.9685e-07,1.0017e-05,1.3937e-05,1.7596e-05
8924.88,0.0003069,0.00025207,0.00025904,6.0486e-06,1.2234e-06,6.9198e-07,9.9097e-06,1.3876e-05,1.7518e-05
8938.48,0.00030629,0.00025095,0.00025798,6.1169e-06,1.2276e-06,6.8777e-07,9.8051e-06,1.3818e-05,1.7442e-05
8952.09,0.00030565,0.00024981,0.00025689,6.1619e-06,1.237e-06,6.8639e-07,9.6999e-06,1.3759e-05,1.7365e-05
8965.69,0.00030501,0.00024868,0.00025581,6.1247e-06,1.2399e-06,6.8143e-07,9.5957e-06,1.3701e-05,1.7288e-05
8979.3,0.00030437,0.00024754,0.00025473,6.0397e-06,1.2439e-06,6.7705e-07,9.4922e-06,1.3642e-05,1.7212e-05
8992.9,0.00030371,0.0002464,0.00025363,5.905e-06,1.2481e-06,6.7285e-07,9.3889e-06,1.3583e-05,1.7134e-05
9006.51,0.00030302,0.00024524,0.00025252,5.7243e-06,1.2524e-06,6.6878e-07,9.2859e-06,1.3523e-05,1.7056e-05
9020.11,0.00030231,0.00024406,0.0002514,5.5041e-06,1.2569e-06,6.6481e-07,9.1833e-06,1.3463e-05,1.6977e-05
