,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4p,4p,4p,4s,4s,4s
3496.48,0.018825,0.018368,0.018406,0.010757,0.010061,0.010093,0.0011779,0.00087755,0.00083126,0.0053278,0.0051797,0.0049006,0.0028218,0.0029635,0.0028679,9.4738e-05,9.1904e-05,8.6785e-05,0.00027209,0.00028937,0.00027973
3510.09,0.018646,0.018202,0.018242,0.01069,0.0099997,0.010032,0.0011597,0.00086352,0.00081872,0.0052773,0.0051254,0.004849,0.0028014,0.0029409,0.0028456,9.4556e-05,9.0917e-05,8.5852e-05,0.00027107,0.00028708,0.00027746
3523.69,0.018469,0.018038,0.01808,0.010623,0.0099389,0.0099727,0.0011417,0.00084973,0.00080639,0.0052275,0.0050718,0.0047982,0.0027813,0.0029188,0.0028237,9.3772e-05,8.9941e-05,8.4932e-05,0.0002702,0.00028483,0.00027523
3537.3,0.018294,0.017875,0.01792,0.010557,0.0098788,0.0099138,0.0011239,0.00083619,0.00079428,0.0051783,0.0050189,0.004748,0.0027615,0.0028968,0.002802,9.2343e-05,8.8979e-05,8.4024e-05,0.00026928,0.00028259,0.00027302
3550.9,0.018121,0.017714,0.017761,0.010492,0.0098192,0.0098554,0.0011064,0.00082289,0.00078239,0.0051296,0.0049665,0.0046983,0.002742,0.0028752,0.0027805,9.0531e-05,8.803e-05,8.3127e-05,0.00026808,0.00028038,0.00027084
3564.51,0.017948,0.017554,0.017603,0.010427,0.0097598,0.0097971,0.0010893,0.00080984,0.00077071,0.0050811,0.0049145,0.004649,0.0027225,0.0028536,0.0027592,8.8771e-05,8.7091e-05,8.2236e-05,0.00026646,0.00027819,0.00026867
3578.11,0.017775,0.017392,0.017444,0.01036,0.0096993,0.0097376,0.0010728,0.00079703,0.00075925,0.0050324,0.0048623,0.0045995,0.0027028,0.0028318,0.0027377,8.7459e-05,8.6153e-05,8.1343e-05,0.00026433,0.00027597,0.00026648
3591.72,0.017616,0.017245,0.017299,0.010299,0.0096441,0.0096836,0.0010569,0.0007846,0.00074812,0.0049881,0.0048143,0.0045541,0.0026847,0.0028117,0.0027178,8.6861e-05,8.529e-05,8.0521e-05,0.00026188,0.00027391,0.00026446
3605.32,0.017449,0.01709,0.017146,0.010235,0.0095858,0.0096263,0.0010414,0.00077228,0.00073709,0.0049415,0.0047643,0.0045068,0.0026658,0.0027907,0.002697,8.6758e-05,8.439e-05,7.9667e-05,0.00025902,0.00027178,0.00026235
3618.93,0.017285,0.016938,0.016996,0.010171,0.009528,0.0095696,0.0010265,0.00076019,0.00072627,0.0048958,0.0047152,0.0044603,0.0026471,0.0027699,0.0026765,8.6863e-05,8.3504e-05,7.8828e-05,0.00025603,0.00026967,0.00026027
3632.53,0.017124,0.016788,0.016848,0.010108,0.0094709,0.0095135,0.0010122,0.0007483,0.00071563,0.0048508,0.0046669,0.0044145,0.0026287,0.0027494,0.0026563,8.6749e-05,8.2628e-05,7.8002e-05,0.00025311,0.0002676,0.00025822
3646.14,0.016964,0.01664,0.016702,0.010046,0.0094144,0.0094581,0.00099847,0.00073662,0.00070516,0.0048065,0.0046192,0.0043695,0.0026105,0.0027292,0.0026363,8.6101e-05,8.1762e-05,7.7189e-05,0.00025046,0.00026556,0.0002562
3659.74,0.016806,0.016494,0.016557,0.0099844,0.0093586,0.0094033,0.00098523,0.00072512,0.00069487,0.0047627,0.0045722,0.004325,0.0025926,0.0027093,0.0026166,8.4854e-05,8.0909e-05,7.6386e-05,0.00024822,0.00026355,0.0002542
3673.35,0.01665,0.016349,0.016414,0.0099233,0.0093034,0.009349,0.00097245,0.00071381,0.00068474,0.0047193,0.0045256,0.0042809,0.0025748,0.0026895,0.0025971,8.3222e-05,8.0066e-05,7.5592e-05,0.00024646,0.00026156,0.00025223
3686.95,0.016493,0.016203,0.016269,0.0098625,0.0092484,0.009295,0.00096,0.00070262,0.00067471,0.0046757,0.0044789,0.0042368,0.0025573,0.00267,0.0025778,8.158e-05,7.9226e-05,7.4797e-05,0.00024516,0.00025959,0.00025027
3700.56,0.016348,0.016068,0.016137,0.0098031,0.0091948,0.0092424,0.00094849,0.00069201,0.00066526,0.0046356,0.0044356,0.0041959,0.0025402,0.0026509,0.002559,8.0371e-05,7.8447e-05,7.4058e-05,0.00024426,0.00025767,0.00024836
3714.16,0.016194,0.015925,0.015995,0.009743,0.0091405,0.0091891,0.00093675,0.00068122,0.0006556,0.0045931,0.00439,0.0041528,0.0025229,0.0026316,0.00254,7.9695e-05,7.763e-05,7.3282e-05,0.00024355,0.00025572,0.00024644
3727.77,0.016043,0.015786,0.015857,0.0096832,0.0090866,0.0091361,0.00092535,0.0006707,0.00064619,0.0045516,0.0043455,0.0041108,0.0025059,0.0026126,0.0025212,7.9562e-05,7.6832e-05,7.2525e-05,0.00024288,0.0002538,0.00024455
3741.37,0.015895,0.015648,0.015721,0.0096237,0.0090331,0.0090834,0.00091413,0.00066037,0.00063697,0.0045107,0.0043017,0.0040694,0.0024889,0.0025937,0.0025026,7.9686e-05,7.6042e-05,7.1779e-05,0.00024204,0.00025189,0.00024266
3754.98,0.015749,0.015513,0.015587,0.0095647,0.0089799,0.0090311,0.00090298,0.00065022,0.00062791,0.0044705,0.0042586,0.0040287,0.0024722,0.002575,0.0024841,7.9685e-05,7.5262e-05,7.1046e-05,0.0002409,0.00024999,0.0002408
3768.58,0.015605,0.015379,0.015454,0.0095062,0.0089273,0.0089794,0.00089183,0.00064023,0.00061899,0.0044308,0.004216,0.0039886,0.0024557,0.0025564,0.0024659,7.9239e-05,7.4491e-05,7.0323e-05,0.00023936,0.00024811,0.00023896
3782.19,0.015462,0.015247,0.015323,0.0094482,0.0088752,0.0089282,0.0008806,0.00063039,0.0006102,0.0043917,0.0041741,0.003949,0.0024393,0.0025382,0.0024479,7.8233e-05,7.3731e-05,6.961e-05,0.0002374,0.00024626,0.00023714
3795.79,0.015321,0.015116,0.015194,0.0093909,0.0088238,0.0088776,0.00086924,0.00062068,0.00060153,0.004353,0.0041326,0.0039099,0.0024232,0.0025201,0.0024301,7.6803e-05,7.298e-05,6.8905e-05,0.00023509,0.00024444,0.00023535
3809.4,0.01518,0.014985,0.015065,0.0093343,0.0087729,0.0088276,0.00085772,0.00061111,0.00059299,0.0043144,0.0040913,0.003871,0.0024074,0.0025023,0.0024126,7.5268e-05,7.2238e-05,6.8204e-05,0.00023255,0.00024264,0.00023358
3823.0,0.015046,0.014861,0.014941,0.0092779,0.0087225,0.0087779,0.00084653,0.00060201,0.0005849,0.0042776,0.0040517,0.0038337,0.0023916,0.0024847,0.0023952,7.4019e-05,7.1527e-05,6.7532e-05,0.00022994,0.00024086,0.00023183
3836.61,0.014908,0.014733,0.014815,0.009222,0.0086723,0.0087286,0.00083474,0.00059277,0.00057665,0.0042399,0.0040114,0.0037957,0.0023761,0.0024672,0.002378,7.3256e-05,7.0806e-05,6.6849e-05,0.00022745,0.00023911,0.0002301
3850.21,0.014772,0.014607,0.01469,0.0091662,0.0086225,0.0086795,0.0008229,0.00058374,0.00056859,0.0042028,0.0039717,0.0037583,0.0023606,0.0024499,0.002361,7.3032e-05,7.0095e-05,6.6176e-05,0.00022522,0.00023737,0.00022838
3863.82,0.014638,0.014482,0.014566,0.0091107,0.0085728,0.0086305,0.00081099,0.00057488,0.00056068,0.0041662,0.0039326,0.0037214,0.0023453,0.0024326,0.002344,7.3154e-05,6.9391e-05,6.5512e-05,0.00022337,0.00023564,0.00022667
3877.42,0.014506,0.01436,0.014444,0.0090553,0.0085233,0.0085818,0.00079901,0.00056618,0.00055292,0.00413,0.0038939,0.0036851,0.00233,0.0024155,0.0023272,7.3295e-05,6.8694e-05,6.4858e-05,0.00022194,0.00023392,0.00022497
3891.03,0.014375,0.014238,0.014324,0.0090003,0.0084742,0.0085334,0.00078699,0.00055763,0.00054529,0.0040944,0.0038558,0.0036492,0.0023149,0.0023985,0.0023105,7.3125e-05,6.8005e-05,6.4213e-05,0.00022092,0.00023222,0.0002233
3904.63,0.014246,0.014119,0.014205,0.0089458,0.0084255,0.0084854,0.00077497,0.00054921,0.00053776,0.0040593,0.0038183,0.0036139,0.0023,0.0023817,0.002294,7.2454e-05,6.7325e-05,6.3577e-05,0.00022021,0.00023054,0.00022163
3918.24,0.014118,0.014,0.014088,0.0088917,0.0083772,0.0084378,0.00076296,0.00054089,0.00053032,0.0040246,0.0037812,0.003579,0.0022852,0.0023651,0.0022776,7.1314e-05,6.6654e-05,6.295e-05,0.00021968,0.00022887,0.00021999
3931.84,0.013992,0.013883,0.013971,0.0088384,0.0083297,0.008391,0.00075097,0.00053265,0.00052294,0.0039902,0.0037444,0.0035444,0.0022707,0.0023487,0.0022616,6.9934e-05,6.5992e-05,6.2328e-05,0.00021917,0.00022723,0.00021838
3945.45,0.013868,0.013768,0.013858,0.0087862,0.0082833,0.0083453,0.00073972,0.00052493,0.00051606,0.0039567,0.0037086,0.0035108,0.0022566,0.0023327,0.0022459,6.8653e-05,6.5348e-05,6.1723e-05,0.00021852,0.00022562,0.0002168
3959.05,0.013745,0.013654,0.013744,0.0087337,0.0082366,0.0082993,0.00072823,0.00051702,0.00050896,0.0039231,0.0036727,0.0034771,0.0022424,0.0023167,0.0022301,6.774e-05,6.4707e-05,6.1117e-05,0.00021758,0.000224,0.00021522
3972.66,0.013622,0.01354,0.013631,0.0086816,0.0081903,0.0082536,0.00071707,0.00050928,0.00050203,0.0038898,0.0036372,0.0034437,0.0022283,0.0023008,0.0022145,6.7325e-05,6.4072e-05,6.0518e-05,0.00021627,0.0002224,0.00021365
3986.26,0.0135,0.013427,0.013518,0.0086297,0.0081443,0.0082081,0.00070627,0.0005017,0.00049522,0.0038569,0.0036021,0.0034108,0.0022144,0.0022851,0.0021991,6.7328e-05,6.3443e-05,5.9926e-05,0.00021459,0.00022081,0.0002121
3999.87,0.01338,0.013315,0.013407,0.008578,0.0080983,0.0081628,0.00069583,0.00049425,0.00048854,0.0038243,0.0035674,0.0033782,0.0022005,0.0022694,0.0021837,6.7505e-05,6.282e-05,5.9341e-05,0.00021258,0.00021923,0.00021056
4013.47,0.013261,0.013205,0.013298,0.0085264,0.0080526,0.0081177,0.00068578,0.00048694,0.00048197,0.0037921,0.0035332,0.003346,0.0021867,0.0022538,0.0021684,6.7542e-05,6.2202e-05,5.8763e-05,0.00021036,0.00021767,0.00020903
4027.08,0.013144,0.013096,0.01319,0.008475,0.008007,0.0080726,0.0006761,0.00047974,0.00047551,0.0037604,0.0034994,0.0033143,0.002173,0.0022383,0.0021533,6.7192e-05,6.1591e-05,5.8194e-05,0.00020806,0.00021612,0.00020751
4040.68,0.013028,0.012989,0.013083,0.0084237,0.0079614,0.0080276,0.00066677,0.00047263,0.00046912,0.0037291,0.003466,0.0032831,0.0021594,0.0022229,0.0021382,6.6371e-05,6.0988e-05,5.7633e-05,0.00020585,0.00021458,0.00020599
4054.29,0.012914,0.012883,0.012977,0.0083727,0.0079163,0.007983,0.00065772,0.00046558,0.00046276,0.0036982,0.0034332,0.0032522,0.0021459,0.0022076,0.0021232,6.5196e-05,6.0396e-05,5.708e-05,0.00020387,0.00021305,0.00020449
4067.89,0.012801,0.012778,0.012873,0.0083257,0.0078749,0.0079422,0.00064944,0.00045893,0.00045681,0.0036678,0.0034008,0.0032219,0.0021335,0.0021935,0.0021093,6.3929e-05,5.9815e-05,5.6537e-05,0.00020231,0.00021164,0.0002031
4081.5,0.012689,0.012674,0.01277,0.008276,0.007831,0.0078988,0.00064112,0.00045214,0.0004507,0.0036376,0.0033687,0.0031918,0.0021204,0.0021786,0.0020948,6.2861e-05,5.9241e-05,5.5997e-05,0.00020106,0.00021016,0.00020164
4095.1,0.012579,0.012571,0.012667,0.0082271,0.0077878,0.0078561,0.00063313,0.00044548,0.0004447,0.0036077,0.0033369,0.003162,0.0021076,0.002164,0.0020805,6.2201e-05,5.8674e-05,5.5463e-05,0.00020018,0.00020871,0.00020021
4108.71,0.012469,0.012469,0.012565,0.0081786,0.0077449,0.0078138,0.00062539,0.00043895,0.00043882,0.003578,0.0033054,0.0031325,0.0020948,0.0021496,0.0020664,6.1991e-05,5.8112e-05,5.4934e-05,0.00019961,0.00020727,0.0001988
4122.31,0.012359,0.012368,0.012464,0.0081302,0.0077023,0.0077716,0.00061787,0.00043252,0.00043304,0.0035486,0.0032742,0.0031033,0.0020822,0.0021352,0.0020523,6.2096e-05,5.7554e-05,5.4411e-05,0.00019922,0.00020584,0.0001974
4135.92,0.012251,0.012267,0.012364,0.008082,0.0076598,0.0077296,0.00061052,0.00042621,0.00042736,0.0035195,0.0032433,0.0030744,0.0020697,0.002121,0.0020384,6.2257e-05,5.7e-05,5.3894e-05,0.00019887,0.00020441,0.000196
4149.52,0.012144,0.012168,0.012265,0.0080338,0.0076173,0.0076876,0.00060327,0.00042,0.00042178,0.0034907,0.0032128,0.0030458,0.0020571,0.0021067,0.0020244,6.2199e-05,5.645e-05,5.3382e-05,0.00019843,0.00020299,0.00019461
4163.13,0.012038,0.012069,0.012167,0.0079853,0.0075745,0.0076452,0.00059607,0.00041389,0.00041629,0.0034622,0.0031826,0.0030176,0.0020446,0.0020925,0.0020105,6.1735e-05,5.5906e-05,5.2877e-05,0.00019774,0.00020156,0.00019322
4176.73,0.011934,0.011972,0.01207,0.0079367,0.0075317,0.0076027,0.00058884,0.00040784,0.00041084,0.0034341,0.0031529,0.0029898,0.002032,0.0020782,0.0019966,6.0849e-05,5.5372e-05,5.238e-05,0.00019674,0.00020013,0.00019183
4190.34,0.011833,0.011878,0.011977,0.0078942,0.0074946,0.0075661,0.00058174,0.00040201,0.00040561,0.003407,0.0031241,0.0029628,0.0020211,0.0020656,0.0019842,5.9702e-05,5.4855e-05,5.1899e-05,0.00019554,0.00019886,0.00019059
4203.94,0.011731,0.011784,0.011882,0.0078468,0.0074529,0.0075248,0.00057442,0.00039615,0.00040034,0.0033796,0.0030951,0.0029357,0.0020089,0.0020517,0.0019707,5.8534e-05,5.4337e-05,5.1414e-05,0.00019389,0.00019747,0.00018924
4217.55,0.011631,0.01169,0.011789,0.0078005,0.0074122,0.0074846,0.00056701,0.0003904,0.00039516,0.0033525,0.0030665,0.002909,0.001997,0.0020382,0.0019575,5.7617e-05,5.3828e-05,5.0937e-05,0.00019203,0.00019612,0.00018793
4231.15,0.011531,0.011597,0.011696,0.0077548,0.0073722,0.0074449,0.0005595,0.00038473,0.00039006,0.0033257,0.0030382,0.0028825,0.0019853,0.0020249,0.0019445,5.711e-05,5.3325e-05,5.0465e-05,0.00019005,0.00019479,0.00018663
4244.76,0.011432,0.011505,0.011604,0.0077096,0.0073325,0.0074056,0.00055188,0.00037916,0.00038504,0.0032992,0.0030101,0.0028563,0.0019738,0.0020117,0.0019316,5.7016e-05,5.2827e-05,4.9997e-05,0.00018808,0.00019347,0.00018535
4258.36,0.011334,0.011414,0.011513,0.0076645,0.007293,0.0073665,0.00054417,0.00037368,0.00038011,0.0032728,0.0029823,0.0028303,0.0019623,0.0019986,0.0019188,5.7182e-05,5.2331e-05,4.9533e-05,0.00018626,0.00019217,0.00018407
4271.97,0.011236,0.011323,0.011422,0.0076196,0.0072536,0.0073274,0.00053636,0.0003683,0.00037526,0.0032466,0.0029547,0.0028046,0.0019509,0.0019855,0.0019061,5.7362e-05,5.1838e-05,4.9074e-05,0.00018468,0.00019088,0.00018281
4285.57,0.01114,0.011233,0.011332,0.0075743,0.007214,0.007288,0.00052849,0.00036301,0.0003705,0.0032206,0.0029273,0.002779,0.0019395,0.0019724,0.0018933,5.7306e-05,5.1347e-05,4.8619e-05,0.00018341,0.00018958,0.00018154
4299.18,0.011044,0.011144,0.011243,0.0075288,0.0071741,0.0072485,0.00052056,0.00035781,0.00036581,0.0031949,0.0029004,0.0027538,0.001928,0.0019593,0.0018806,5.6865e-05,5.0863e-05,4.817e-05,0.00018246,0.00018829,0.00018027
4312.78,0.010955,0.011061,0.01116,0.0074894,0.00714,0.0072147,0.00051262,0.00035273,0.00036121,0.0031709,0.002875,0.0027302,0.0019181,0.0019478,0.0018694,5.6062e-05,5.0407e-05,4.7748e-05,0.00018195,0.00018715,0.00017915
4326.39,0.010861,0.010973,0.011072,0.007444,0.0071002,0.0071751,0.00050466,0.00034769,0.00035666,0.0031456,0.0028484,0.0027054,0.0019067,0.0019348,0.0018567,5.4997e-05,4.9933e-05,4.7307e-05,0.00018153,0.00018586,0.00017789
4339.99,0.010769,0.010887,0.010987,0.0074,0.0070617,0.007137,0.00049672,0.00034273,0.00035217,0.003121,0.0028225,0.0026812,0.0018956,0.0019222,0.0018444,5.3945e-05,4.9472e-05,4.6877e-05,0.00018125,0.00018461,0.00017667
4353.6,0.010678,0.010803,0.010902,0.0073568,0.007024,0.0070995,0.00048885,0.00033784,0.00034775,0.0030967,0.0027969,0.0026574,0.0018848,0.0019098,0.0018323,5.3133e-05,4.9019e-05,4.6453e-05,0.00018098,0.00018337,0.00017548
4367.2,0.010588,0.010719,0.010819,0.0073141,0.0069868,0.0070625,0.00048108,0.00033303,0.00034338,0.0030726,0.0027717,0.0026338,0.0018742,0.0018976,0.0018204,5.27e-05,4.8572e-05,4.6034e-05,0.00018059,0.00018216,0.0001743
4380.81,0.010499,0.010636,0.010735,0.0072719,0.0069499,0.007026,0.00047346,0.0003283,0.00033908,0.0030487,0.0027466,0.0026105,0.0018637,0.0018855,0.0018087,5.2642e-05,4.8128e-05,4.5619e-05,0.00017998,0.00018095,0.00017313
4394.41,0.010411,0.010554,0.010653,0.0072299,0.0069134,0.0069897,0.00046603,0.00032364,0.00033485,0.003025,0.0027218,0.0025873,0.0018532,0.0018735,0.001797,5.282e-05,4.7687e-05,4.5207e-05,0.00017907,0.00017976,0.00017198
4408.02,0.010323,0.010471,0.01057,0.007188,0.0068769,0.0069534,0.00045881,0.00031907,0.00033068,0.0030013,0.002697,0.0025643,0.0018429,0.0018616,0.0017854,5.3007e-05,4.7246e-05,4.4798e-05,0.00017785,0.00017857,0.00017083
4421.62,0.010234,0.010388,0.010487,0.0071453,0.0068396,0.0069163,0.00045182,0.00031457,0.00032659,0.0029773,0.0026721,0.0025411,0.0018323,0.0018495,0.0017737,5.2975e-05,4.68e-05,4.4385e-05,0.00017633,0.00017736,0.00016966
4435.23,0.01016,0.01032,0.010418,0.0071098,0.0068092,0.0068862,0.00044515,0.00031021,0.00032261,0.0029576,0.0026509,0.0025214,0.0018236,0.0018393,0.0017637,5.2661e-05,4.642e-05,4.4036e-05,0.00017479,0.00017634,0.00016867
4448.83,0.010069,0.010234,0.010333,0.0070656,0.0067706,0.0068477,0.00043866,0.00030585,0.00031863,0.0029332,0.0026257,0.0024979,0.0018127,0.0018268,0.0017517,5.1904e-05,4.5969e-05,4.3618e-05,0.00017293,0.00017511,0.00016748
4462.44,0.0099847,0.010155,0.010254,0.0070241,0.0067344,0.0068117,0.00043245,0.00030157,0.00031473,0.0029104,0.002602,0.0024759,0.0018025,0.0018151,0.0017403,5.0948e-05,4.5547e-05,4.3227e-05,0.00017115,0.00017396,0.00016635
4476.04,0.0099018,0.010078,0.010176,0.0069832,0.0066988,0.0067763,0.00042649,0.00029736,0.00031088,0.0028881,0.0025788,0.0024542,0.0017924,0.0018036,0.0017291,4.9985e-05,4.5134e-05,4.2844e-05,0.00016953,0.00017282,0.00016525
4489.65,0.0098201,0.010001,0.010099,0.0069427,0.0066637,0.0067413,0.00042077,0.00029321,0.00030708,0.0028662,0.0025559,0.0024329,0.0017825,0.0017922,0.001718,4.9226e-05,4.4729e-05,4.2466e-05,0.00016814,0.0001717,0.00016415
4503.25,0.0097393,0.0099258,0.010024,0.0069028,0.006629,0.0067068,0.00041526,0.00028911,0.00030333,0.0028445,0.0025332,0.0024119,0.0017728,0.0017809,0.0017071,4.8804e-05,4.4329e-05,4.2092e-05,0.00016705,0.00017059,0.00016308
4516.86,0.0096592,0.0098508,0.0099483,0.0068633,0.0065948,0.0066727,0.00040996,0.00028507,0.00029962,0.0028229,0.0025108,0.0023911,0.0017632,0.0017698,0.0016964,4.8729e-05,4.3933e-05,4.1723e-05,0.00016626,0.0001695,0.00016201
4530.46,0.0095795,0.0097762,0.0098734,0.0068242,0.0065609,0.0066389,0.00040483,0.00028109,0.00029597,0.0028015,0.0024885,0.0023704,0.0017537,0.0017589,0.0016857,4.8884e-05,4.3538e-05,4.1356e-05,0.00016575,0.00016842,0.00016096
4544.07,0.0094999,0.0097014,0.0097984,0.0067852,0.0065271,0.0066053,0.00039986,0.00027717,0.00029237,0.00278,0.0024663,0.0023497,0.0017442,0.001748,0.0016751,4.9071e-05,4.3143e-05,4.0989e-05,0.00016545,0.00016735,0.00015992
4557.67,0.0094203,0.0096266,0.0097233,0.006746,0.0064931,0.0065714,0.00039504,0.00027332,0.00028885,0.0027585,0.0024441,0.0023291,0.0017347,0.001737,0.0016645,4.9082e-05,4.2747e-05,4.0624e-05,0.00016526,0.00016627,0.00015887
4571.28,0.0093494,0.0095608,0.0096572,0.0067094,0.0064616,0.00654,0.00039042,0.00026961,0.00028545,0.0027396,0.0024242,0.0023106,0.0017259,0.0017267,0.0016546,4.8822e-05,4.239e-05,4.0296e-05,0.00016512,0.00016525,0.00015789
4584.88,0.0092711,0.009487,0.0095831,0.0066706,0.006428,0.0065065,0.00038574,0.00026587,0.00028201,0.0027185,0.0024024,0.0022903,0.0017165,0.0017159,0.0016441,4.8178e-05,4.2e-05,3.9937e-05,0.00016481,0.00016418,0.00015686
4598.49,0.0091948,0.0094154,0.0095111,0.0066322,0.0063948,0.0064733,0.00038112,0.0002622,0.00027865,0.0026979,0.0023811,0.0022706,0.0017073,0.0017053,0.0016338,4.7303e-05,4.1621e-05,3.9587e-05,0.00016432,0.00016312,0.00015584
4612.09,0.0091198,0.0093449,0.0094403,0.006594,0.0063617,0.0064403,0.0003765,0.00025859,0.00027533,0.0026776,0.0023602,0.0022512,0.0016981,0.0016947,0.0016235,4.6378e-05,4.125e-05,3.9243e-05,0.00016356,0.00016207,0.00015483
4625.7,0.0090459,0.0092755,0.0093705,0.0065562,0.006329,0.0064076,0.00037185,0.00025503,0.00027206,0.0026577,0.0023396,0.0022321,0.001689,0.0016842,0.0016134,4.5605e-05,4.0886e-05,3.8905e-05,0.00016254,0.00016103,0.00015383
4639.3,0.0089729,0.0092069,0.0093015,0.0065187,0.0062966,0.0063753,0.00036715,0.00025151,0.00026883,0.002638,0.0023193,0.0022132,0.00168,0.0016738,0.0016033,4.5127e-05,4.0527e-05,3.857e-05,0.00016126,0.00016001,0.00015284
4652.91,0.0089006,0.009139,0.0092333,0.0064817,0.0062646,0.0063434,0.00036237,0.00024804,0.00026563,0.0026185,0.0022992,0.0021946,0.0016712,0.0016636,0.0015934,4.4983e-05,4.0172e-05,3.824e-05,0.0001598,0.00015899,0.00015186
4666.51,0.0088289,0.0090715,0.0091654,0.0064451,0.0062331,0.0063118,0.0003575,0.00024461,0.00026247,0.0025991,0.0022792,0.0021761,0.0016625,0.0016535,0.0015837,4.5095e-05,3.982e-05,3.7912e-05,0.00015823,0.000158,0.0001509
4680.12,0.0087569,0.0090036,0.0090971,0.0064089,0.0062018,0.0062806,0.00035253,0.00024121,0.00025933,0.0025796,0.0022592,0.0021575,0.0016539,0.0016435,0.001574,4.5294e-05,3.9465e-05,3.7584e-05,0.00015667,0.00015701,0.00014995
4693.72,0.0086834,0.0089341,0.0090271,0.0063726,0.0061706,0.0062494,0.00034746,0.00023785,0.00025622,0.0025597,0.0022388,0.0021386,0.0016452,0.0016335,0.0015644,4.538e-05,3.9102e-05,3.7249e-05,0.0001552,0.00015603,0.000149
4707.33,0.0086203,0.0088753,0.008968,0.0063373,0.0061402,0.006219,0.00034263,0.00023475,0.00025339,0.0025428,0.0022212,0.0021223,0.0016369,0.0016238,0.001555,4.5258e-05,3.8786e-05,3.6959e-05,0.00015394,0.00015508,0.00014808
4720.93,0.0085503,0.0088092,0.0089014,0.0063016,0.0061095,0.0061883,0.00033748,0.00023153,0.00025041,0.0025238,0.0022017,0.0021043,0.0016284,0.001614,0.0015455,4.4775e-05,3.8439e-05,3.664e-05,0.00015291,0.00015412,0.00014715
4734.54,0.0084814,0.0087441,0.0088359,0.006266,0.0060788,0.0061576,0.0003323,0.00022837,0.00024749,0.0025051,0.0021826,0.0020866,0.00162,0.0016042,0.0015361,4.4028e-05,3.8098e-05,3.6327e-05,0.00015215,0.00015316,0.00014622
4748.14,0.0084134,0.00868,0.0087713,0.0062304,0.0060481,0.0061269,0.0003271,0.00022527,0.00024462,0.0024866,0.0021638,0.0020691,0.0016116,0.0015944,0.0015267,4.3164e-05,3.7763e-05,3.6018e-05,0.00015165,0.00015221,0.0001453
4761.75,0.0083464,0.0086167,0.0087075,0.006195,0.0060175,0.0060963,0.00032188,0.00022222,0.00024179,0.0024684,0.0021452,0.0020519,0.0016033,0.0015848,0.0015174,4.237e-05,3.7434e-05,3.5713e-05,0.00015137,0.00015126,0.00014438
4775.35,0.0082803,0.0085542,0.0086446,0.0061598,0.0059872,0.0060659,0.00031667,0.00021921,0.000239,0.0024505,0.0021268,0.0020349,0.001595,0.0015752,0.0015081,4.1807e-05,3.7111e-05,3.5412e-05,0.00015122,0.00015032,0.00014347
4788.96,0.008215,0.0084925,0.0085824,0.006125,0.0059572,0.0060359,0.00031147,0.00021624,0.00023623,0.0024328,0.0021087,0.0020181,0.0015868,0.0015657,0.0014989,4.1553e-05,3.6792e-05,3.5115e-05,0.00015112,0.00014939,0.00014257
4802.56,0.0081504,0.0084315,0.0085208,0.0060905,0.0059276,0.0060062,0.00030631,0.0002133,0.00023349,0.0024152,0.0020908,0.0020016,0.0015787,0.0015563,0.0014899,4.1581e-05,3.6476e-05,3.4822e-05,0.00015097,0.00014846,0.00014168
4816.17,0.0080857,0.0083703,0.0084592,0.0060564,0.0058982,0.0059768,0.00030115,0.00021036,0.00023073,0.0023976,0.0020729,0.001985,0.0015707,0.001547,0.0014809,4.1769e-05,3.616e-05,3.4528e-05,0.00015069,0.00014755,0.0001408
4829.77,0.0080258,0.0083138,0.0084022,0.0060234,0.0058699,0.0059484,0.0002966,0.0002078,0.0002284,0.0023814,0.0020562,0.0019696,0.001563,0.001538,0.0014723,4.1967e-05,3.5863e-05,3.4256e-05,0.00015022,0.00014666,0.00013995
4843.38,0.0079613,0.0082527,0.0083405,0.0059898,0.0058411,0.0059195,0.00029156,0.00020488,0.00022563,0.0023638,0.0020384,0.0019531,0.0015552,0.0015289,0.0014635,4.1964e-05,3.5545e-05,3.3964e-05,0.00014948,0.00014576,0.00013909
4856.98,0.0078986,0.0081931,0.0082805,0.0059566,0.0058126,0.005891,0.00028683,0.00020212,0.00022303,0.0023466,0.002021,0.001937,0.0015474,0.0015199,0.0014548,4.1686e-05,3.5235e-05,3.368e-05,0.00014851,0.00014487,0.00013824
4870.59,0.0078364,0.0081341,0.0082209,0.0059235,0.0057842,0.0058625,0.00028228,0.00019941,0.00022049,0.0023296,0.0020039,0.0019211,0.0015397,0.0015109,0.0014462,4.1126e-05,3.4929e-05,3.3398e-05,0.00014732,0.00014398,0.00013739
4884.19,0.0077748,0.0080756,0.0081619,0.0058905,0.0057558,0.005834,0.00027791,0.00019676,0.00021799,0.0023128,0.0019868,0.0019054,0.001532,0.001502,0.0014376,4.0378e-05,3.4626e-05,3.312e-05,0.00014598,0.0001431,0.00013655
4897.8,0.007714,0.0080178,0.0081035,0.0058574,0.0057274,0.0058055,0.00027371,0.00019415,0.00021554,0.0022961,0.00197,0.0018898,0.0015244,0.0014931,0.001429,3.9603e-05,3.4328e-05,3.2845e-05,0.00014457,0.00014223,0.00013571
