,1s,1s,1s,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4s,4s,4s
2149.59,,,,0.049268,0.046853,0.046076,0.020597,0.019488,0.019235,0.0030174,0.0032404,0.0029896,0.013574,0.013988,0.013458,0.0060621,0.006324,0.0062511,0.00039149,0.00040984,0.00040554
2163.19,,,,0.048633,0.046241,0.045484,0.020435,0.019324,0.019075,0.0030252,0.0031699,0.0029204,0.013363,0.013768,0.013244,0.0059907,0.0062506,0.0061774,0.0003864,0.00040482,0.0004005
2176.8,,,,0.04801,0.045642,0.044903,0.020274,0.019162,0.018918,0.0030645,0.0031011,0.0028534,0.013157,0.013554,0.013036,0.0059203,0.0061782,0.006105,0.00038178,0.00039987,0.00039553
2190.4,,,,0.047398,0.045052,0.044333,0.020115,0.019002,0.018762,0.0031258,0.0030336,0.0027883,0.012956,0.013344,0.012832,0.0058512,0.0061071,0.0060336,0.00037747,0.00039501,0.00039065
2204.01,,,,0.046796,0.044474,0.043773,0.019957,0.018843,0.018607,0.0031984,0.0029671,0.002725,0.012758,0.013139,0.012632,0.0057832,0.0060371,0.0059635,0.00037317,0.00039023,0.00038586
2217.61,,,,0.046204,0.043905,0.043222,0.019802,0.018687,0.018455,0.003271,0.0029016,0.0026634,0.012565,0.012938,0.012437,0.0057165,0.0059684,0.0058946,0.00036862,0.00038554,0.00038115
2231.22,,,,0.04562,0.043344,0.04268,0.019649,0.018532,0.018305,0.0033327,0.0028368,0.0026034,0.012376,0.012741,0.012245,0.0056509,0.0059009,0.005827,0.00036381,0.00038093,0.00037653
2244.82,,,,0.045048,0.042796,0.042149,0.019497,0.01838,0.018156,0.0033747,0.0027738,0.0025456,0.012191,0.012548,0.012057,0.0055865,0.0058346,0.0057605,0.00035898,0.00037641,0.00037199
2258.43,,,,0.044482,0.042253,0.041624,0.019346,0.018229,0.018009,0.0033879,0.0027113,0.0024888,0.01201,0.012359,0.011873,0.0055232,0.0057692,0.0056951,0.00035441,0.00037196,0.00036752
2272.03,,,,0.043925,0.041719,0.041106,0.019197,0.018079,0.017864,0.0033678,0.0026501,0.0024337,0.011831,0.012173,0.011692,0.0054607,0.0057048,0.0056306,0.00035026,0.00036758,0.00036313
2285.64,,,,0.043376,0.041193,0.040598,0.019049,0.017931,0.01772,0.0033125,0.0025904,0.0023801,0.011657,0.01199,0.011515,0.0053992,0.0056414,0.0055671,0.00034643,0.00036327,0.0003588
2299.24,,,,0.042836,0.040677,0.040097,0.018903,0.017784,0.017577,0.0032229,0.0025322,0.0023279,0.011486,0.011812,0.011342,0.0053387,0.005579,0.0055045,0.00034266,0.00035903,0.00035454
2312.85,,,,0.042305,0.040169,0.039606,0.018758,0.017639,0.017436,0.0031029,0.0024757,0.0022771,0.011318,0.011637,0.011172,0.0052792,0.0055175,0.005443,0.00033871,0.00035485,0.00035035
2326.45,,,,0.041783,0.039669,0.039122,0.018614,0.017496,0.017296,0.0029585,0.0024207,0.0022273,0.011154,0.011465,0.011005,0.0052206,0.005457,0.0053824,0.0003345,0.00035074,0.00034623
2340.06,,,,0.041269,0.039179,0.038646,0.018474,0.017356,0.01716,0.0027992,0.0023684,0.0021797,0.010993,0.011297,0.010842,0.0051636,0.0053981,0.0053234,0.00033024,0.00034674,0.00034222
2353.66,,,,0.040762,0.038694,0.038177,0.018334,0.017216,0.017024,0.0026322,0.0023174,0.0021327,0.010835,0.011132,0.010681,0.0051071,0.0053397,0.0052649,0.00032612,0.00034278,0.00033825
2367.27,,,,0.040261,0.038217,0.037715,0.018195,0.017078,0.01689,0.0024674,0.0022684,0.002087,0.01068,0.01097,0.010524,0.0050515,0.0052822,0.0052073,0.00032237,0.00033889,0.00033434
2380.87,,,,0.039768,0.037747,0.037259,0.018058,0.016941,0.016757,0.0023133,0.0022212,0.0020425,0.010528,0.010811,0.010369,0.0049967,0.0052255,0.0051506,0.00031897,0.00033506,0.0003305
2394.48,,,,0.039282,0.037284,0.036811,0.017921,0.016805,0.016625,0.0021772,0.0021758,0.0019993,0.010379,0.010655,0.010218,0.0049427,0.0051696,0.0050946,0.0003157,0.00033127,0.0003267
2408.08,,,,0.038804,0.036829,0.036369,0.017785,0.01667,0.016494,0.0020647,0.0021321,0.0019571,0.010232,0.010502,0.010069,0.0048893,0.0051144,0.0050394,0.00031232,0.00032754,0.00032296
2421.69,,,,0.038334,0.036381,0.035936,0.017651,0.016537,0.016365,0.0019796,0.0020896,0.0019159,0.010089,0.010352,0.0099235,0.004837,0.0050601,0.0049851,0.0003087,0.00032388,0.00031929
2435.29,,,,0.037872,0.035942,0.03551,0.017521,0.016408,0.016239,0.0019242,0.0020487,0.001876,0.0099486,0.010204,0.0097808,0.0047861,0.0050074,0.0049323,0.00030496,0.00032032,0.00031573
2448.9,,,,0.037415,0.035508,0.035089,0.01739,0.016279,0.016113,0.001898,0.0020087,0.0018369,0.0098106,0.01006,0.0096405,0.0047355,0.0049549,0.0048798,0.00030122,0.00031678,0.00031218
2462.5,,,,0.036965,0.03508,0.034674,0.017261,0.016151,0.015989,0.0018994,0.0019695,0.0017988,0.0096751,0.0099179,0.0095027,0.0046857,0.0049033,0.0048282,0.00029775,0.00031331,0.0003087
2476.11,,,,0.036521,0.034658,0.034266,0.017133,0.016024,0.015865,0.0019249,0.0019311,0.0017617,0.0095419,0.0097782,0.0093673,0.0046367,0.0048524,0.0047773,0.00029463,0.00030989,0.00030527
2489.71,,,,0.036083,0.034242,0.033862,0.017005,0.015898,0.015743,0.0019696,0.0018933,0.0017255,0.0094111,0.009641,0.0092342,0.0045883,0.0048022,0.004727,0.00029173,0.00030651,0.00030189
2503.32,,,,0.03565,0.033832,0.033465,0.016878,0.015773,0.015621,0.0020272,0.0018561,0.0016903,0.0092825,0.0095061,0.0091035,0.0045404,0.0047525,0.0046773,0.00028884,0.00030317,0.00029854
2516.92,,,,0.035222,0.033427,0.033071,0.016752,0.015648,0.015501,0.002091,0.0018192,0.0016559,0.0091559,0.0093732,0.0089747,0.0044932,0.0047034,0.0046283,0.00028576,0.00029988,0.00029525
2530.53,,,,0.03481,0.033036,0.032692,0.016632,0.015529,0.015385,0.0021536,0.0017828,0.0016224,0.009034,0.0092451,0.0088505,0.0044478,0.0046563,0.0045811,0.00028253,0.00029671,0.00029208
2544.13,,,,0.034397,0.032646,0.032313,0.016509,0.015408,0.015268,0.002208,0.0017468,0.0015897,0.0089127,0.0091177,0.0087271,0.0044022,0.0046088,0.0045337,0.00027914,0.00029354,0.0002889
2557.74,,,,0.033991,0.032262,0.031941,0.016387,0.015289,0.015152,0.002248,0.0017111,0.0015578,0.0087938,0.0089927,0.008606,0.0043574,0.0045622,0.0044871,0.00027588,0.00029042,0.00028578
2571.34,,,,0.033591,0.031883,0.031573,0.016267,0.015171,0.015038,0.0022684,0.0016759,0.0015266,0.008677,0.0088698,0.008487,0.0043133,0.0045163,0.0044412,0.0002729,0.00028736,0.00028271
2584.95,,,,0.033195,0.031509,0.03121,0.016148,0.015055,0.014924,0.0022659,0.0016413,0.0014962,0.008562,0.008749,0.00837,0.0042698,0.004471,0.004396,0.00027021,0.00028434,0.00027968
2598.55,,,,0.032804,0.03114,0.030852,0.01603,0.014939,0.014811,0.0022389,0.0016073,0.0014665,0.0084489,0.0086299,0.0082547,0.0042268,0.0044263,0.0043512,0.00026766,0.00028135,0.00027669
2612.16,,,,0.032417,0.030775,0.030497,0.015911,0.014822,0.014698,0.0021878,0.0015742,0.0014376,0.0083372,0.0085125,0.0081411,0.004184,0.0043816,0.0043066,0.00026502,0.00027838,0.00027372
2625.76,,,,0.032045,0.030424,0.030157,0.015799,0.014713,0.014592,0.0021146,0.0015419,0.0014094,0.0082303,0.0083998,0.008032,0.0041434,0.0043393,0.0042643,0.00026228,0.00027556,0.0002709
2639.37,,,,0.031671,0.030072,0.029814,0.015683,0.014599,0.014482,0.0020232,0.0015105,0.0013819,0.0081231,0.008287,0.0079229,0.0041021,0.0042963,0.0042213,0.00025928,0.0002727,0.00026804
2652.97,,,,0.031304,0.029725,0.029478,0.015569,0.014488,0.014374,0.0019183,0.0014801,0.001355,0.0080182,0.0081765,0.007816,0.0040616,0.004254,0.0041791,0.00025625,0.00026989,0.00026523
2666.58,,,,0.030942,0.029384,0.029147,0.015457,0.014378,0.014268,0.0018056,0.0014507,0.0013287,0.0079152,0.008068,0.007711,0.0040218,0.0042124,0.0041376,0.00025338,0.00026713,0.00026247
2680.18,,,,0.030585,0.029048,0.02882,0.015345,0.01427,0.014162,0.0016908,0.0014223,0.001303,0.0078139,0.0079612,0.0076078,0.0039826,0.0041715,0.0040967,0.0002508,0.00026442,0.00025976
2693.79,,,,0.030231,0.028716,0.028497,0.015235,0.014163,0.014058,0.0015797,0.0013949,0.0012779,0.0077141,0.0078561,0.0075062,0.0039439,0.0041311,0.0040563,0.00024846,0.00026175,0.00025708
2707.39,,,,0.029879,0.028385,0.028175,0.015124,0.014055,0.013954,0.0014773,0.0013685,0.0012533,0.0076151,0.0077517,0.0074053,0.0039055,0.0040909,0.0040162,0.0002462,0.00025909,0.00025442
2721.0,,,,0.029546,0.028072,0.027871,0.015019,0.013952,0.013854,0.0013883,0.0013432,0.0012296,0.0075214,0.0076528,0.0073096,0.0038687,0.0040524,0.0039778,0.00024393,0.00025655,0.00025188
2734.6,,,,0.029205,0.027752,0.02756,0.01491,0.013847,0.013752,0.0013156,0.0013187,0.0012062,0.007426,0.0075522,0.0072125,0.0038313,0.0040133,0.0039388,0.00024141,0.00025397,0.0002493
2748.21,,,,0.028871,0.027439,0.027255,0.014803,0.013743,0.013651,0.0012618,0.0012949,0.0011834,0.0073329,0.007454,0.0071176,0.0037946,0.0039749,0.0039004,0.00023873,0.00025143,0.00024677
2761.81,,,,0.028543,0.02713,0.026955,0.014697,0.013641,0.013551,0.0012279,0.0012718,0.0011611,0.0072416,0.0073577,0.0070246,0.0037585,0.003937,0.0038627,0.00023604,0.00024894,0.00024428
2775.42,,,,0.028219,0.026827,0.02666,0.014592,0.013539,0.013453,0.001214,0.0012492,0.0011393,0.0071519,0.007263,0.0069332,0.003723,0.0038998,0.0038255,0.00023351,0.00024649,0.00024183
2789.02,,,,0.0279,0.026528,0.026369,0.014489,0.01344,0.013356,0.0012191,0.001227,0.001118,0.0070637,0.0071698,0.0068433,0.003688,0.0038632,0.0037889,0.00023125,0.00024408,0.00023942
2802.63,,,,0.027584,0.026232,0.026081,0.014386,0.013341,0.01326,0.0012412,0.0012052,0.0010971,0.0069767,0.0070779,0.0067546,0.0036535,0.003827,0.0037529,0.00022921,0.00024171,0.00023704
2816.23,,,,0.027271,0.025939,0.025795,0.014284,0.013242,0.013165,0.0012771,0.0011835,0.0010766,0.0068908,0.0069872,0.006667,0.0036194,0.0037912,0.0037172,0.00022725,0.00023936,0.00023469
2829.84,,,,0.02697,0.025657,0.025521,0.014184,0.013146,0.013071,0.0013237,0.0011626,0.001057,0.0068083,0.0068999,0.0065828,0.0035861,0.0037562,0.0036823,0.00022526,0.00023706,0.0002324
2843.44,,,,0.026666,0.025372,0.025244,0.014084,0.01305,0.012978,0.0013757,0.0011415,0.0010375,0.0067254,0.0068122,0.0064982,0.0035529,0.0037214,0.0036475,0.00022306,0.00023478,0.00023011
2857.05,,,,0.026366,0.025093,0.024972,0.013985,0.012954,0.012885,0.0014286,0.0011206,0.0010185,0.0066441,0.0067262,0.0064153,0.0035202,0.0036869,0.0036132,0.00022072,0.00023252,0.00022786
2870.65,,,,0.026072,0.024817,0.024704,0.013886,0.012859,0.012793,0.0014777,0.0010998,0.00099997,0.0065642,0.0066417,0.0063339,0.0034878,0.003653,0.0035793,0.00021834,0.00023029,0.00022564
2884.26,,,,0.025782,0.024547,0.02444,0.013788,0.012766,0.012702,0.0015185,0.0010792,0.00098178,0.0064858,0.0065587,0.0062538,0.003456,0.0036195,0.0035459,0.0002161,0.0002281,0.00022345
2897.86,,,,0.025496,0.024279,0.024179,0.013692,0.012673,0.012612,0.0015471,0.0010587,0.00096397,0.0064086,0.006477,0.0061751,0.0034246,0.0035865,0.0035131,0.00021409,0.00022595,0.00022129
2911.47,,,,0.025212,0.024015,0.023921,0.013596,0.012582,0.012524,0.0015603,0.0010384,0.00094644,0.0063324,0.0063963,0.0060974,0.0033938,0.003554,0.0034807,0.00021228,0.00022382,0.00021917
2925.07,,,,0.024937,0.023759,0.023672,0.013502,0.012492,0.012436,0.0015575,0.0010188,0.00092977,0.0062587,0.0063182,0.0060222,0.0033633,0.0035219,0.0034487,0.00021058,0.00022173,0.00021708
2938.68,,,,0.02466,0.0235,0.02342,0.013408,0.012402,0.012349,0.0015363,0.00099912,0.000913,0.0061847,0.0062399,0.0059467,0.0033333,0.0034903,0.0034172,0.00020882,0.00021966,0.00021501
2952.28,,,,0.024388,0.023246,0.023172,0.013315,0.012313,0.012263,0.0014985,0.00097993,0.0008967,0.0061121,0.0061629,0.0058727,0.0033036,0.0034589,0.003386,0.00020691,0.00021761,0.00021297
2965.89,,,,0.024119,0.022996,0.022928,0.013222,0.012225,0.012177,0.0014456,0.00096122,0.00088079,0.0060407,0.0060873,0.0057998,0.0032742,0.0034279,0.0033551,0.00020483,0.00021558,0.00021095
2979.49,,,,0.023854,0.022749,0.022687,0.01313,0.012137,0.012092,0.0013804,0.00094303,0.00086522,0.0059705,0.0060128,0.0057282,0.0032451,0.0033972,0.0033246,0.00020269,0.00021358,0.00020895
2993.1,,,,0.023593,0.022507,0.02245,0.013039,0.01205,0.012008,0.0013061,0.00092537,0.00084998,0.0059015,0.0059397,0.0056578,0.0032164,0.003367,0.0032944,0.00020063,0.00021161,0.00020699
3006.7,,,,0.023336,0.022267,0.022217,0.012948,0.011965,0.011924,0.0012263,0.00090825,0.00083503,0.0058336,0.0058678,0.0055887,0.0031881,0.0033371,0.0032647,0.00019877,0.00020966,0.00020504
3020.31,,,,0.023082,0.022031,0.021986,0.012859,0.01188,0.011842,0.001145,0.00089165,0.00082034,0.0057668,0.0057969,0.0055205,0.0031603,0.0033077,0.0032354,0.00019712,0.00020775,0.00020313
3033.91,,,,0.022832,0.021799,0.02176,0.012771,0.011797,0.011761,0.0010661,0.00087597,0.00080627,0.0057014,0.0057275,0.0054538,0.003133,0.0032789,0.0032067,0.00019559,0.00020587,0.00020126
3047.52,,,,0.022585,0.021569,0.021535,0.012684,0.011714,0.01168,0.00099233,0.00086053,0.0007922,0.0056365,0.0056587,0.0053877,0.0031059,0.0032502,0.0031782,0.00019405,0.000204,0.0001994
3061.12,,,,0.02234,0.021342,0.021313,0.012597,0.011631,0.011601,0.00092695,0.00084568,0.00077847,0.0055726,0.005591,0.0053226,0.0030792,0.0032219,0.00315,0.00019238,0.00020216,0.00019756
3074.73,,,,0.022098,0.021118,0.021094,0.01251,0.01155,0.011521,0.00087225,0.00083135,0.00076506,0.0055096,0.0055242,0.0052584,0.0030528,0.0031939,0.0031222,0.00019054,0.00020033,0.00019574
3088.33,,,,0.02186,0.020896,0.020877,0.012424,0.011469,0.011442,0.00082997,0.00081749,0.00075194,0.0054476,0.0054584,0.0051952,0.0030266,0.0031662,0.0030946,0.0001886,0.00019853,0.00019395
3101.94,,,,0.021624,0.020678,0.020664,0.012339,0.011388,0.011364,0.00080117,0.00080401,0.00073909,0.0053867,0.0053937,0.0051331,0.0030007,0.0031387,0.0030673,0.00018668,0.00019674,0.00019217
3115.54,,,,0.021392,0.020463,0.020454,0.012254,0.011308,0.011286,0.00078628,0.00079085,0.00072649,0.0053267,0.00533,0.005072,0.002975,0.0031116,0.0030403,0.00018491,0.00019498,0.00019041
3129.15,,,,0.021164,0.020251,0.020247,0.012169,0.011229,0.011209,0.00078503,0.00077788,0.00071408,0.0052678,0.0052675,0.0050119,0.0029497,0.0030847,0.0030136,0.00018332,0.00019323,0.00018867
3142.75,,,,0.020939,0.020043,0.020043,0.012089,0.011153,0.011136,0.00079692,0.00076541,0.00070217,0.0052099,0.0052059,0.0049529,0.0029255,0.003059,0.002988,0.00018194,0.00019156,0.000187
3156.36,,,,0.020716,0.019837,0.019841,0.012006,0.011075,0.011061,0.0008199,0.00075285,0.00069029,0.0051527,0.0051452,0.0048947,0.0029009,0.0030329,0.0029621,0.00018057,0.00018986,0.00018532
3169.96,,,,0.020496,0.019633,0.019641,0.011925,0.010999,0.010987,0.00085213,0.00074043,0.00067866,0.0050963,0.0050853,0.0048372,0.0028768,0.0030072,0.0029366,0.00017914,0.0001882,0.00018366
3183.57,,,,0.020278,0.019432,0.019444,0.011845,0.010924,0.010913,0.00089098,0.00072811,0.00066729,0.0050407,0.0050262,0.0047805,0.0028529,0.0029819,0.0029114,0.00017757,0.00018655,0.00018202
3197.17,,,,0.020063,0.019232,0.019249,0.011764,0.010849,0.01084,0.00093341,0.00071586,0.00065616,0.0049858,0.0049679,0.0047247,0.0028293,0.0029568,0.0028864,0.00017587,0.00018492,0.0001804
3210.78,,,,0.01985,0.019036,0.019057,0.011684,0.010774,0.010768,0.00097616,0.00070367,0.00064526,0.0049317,0.0049104,0.0046696,0.0028059,0.0029319,0.0028617,0.00017413,0.0001833,0.00017879
3224.38,,,,0.01964,0.018842,0.018866,0.011605,0.0107,0.010695,0.001016,0.00069153,0.00063458,0.0048784,0.0048538,0.0046153,0.0027826,0.0029071,0.0028371,0.00017246,0.0001817,0.00017719
3237.99,,,,0.019434,0.018651,0.018679,0.011525,0.010625,0.010623,0.0010496,0.0006794,0.00062408,0.004826,0.0047981,0.004562,0.0027595,0.0028825,0.0028127,0.00017093,0.0001801,0.0001756
3251.59,,,,0.019232,0.018464,0.018497,0.011451,0.010556,0.010556,0.0010747,0.00066747,0.0006139,0.004775,0.0047438,0.00451,0.002738,0.0028595,0.0027899,0.00016967,0.00017861,0.00017412
3265.2,,,,0.01903,0.018279,0.018314,0.011373,0.010484,0.010486,0.0010889,0.00065552,0.00060381,0.0047243,0.0046898,0.0044583,0.0027156,0.0028357,0.0027662,0.00016844,0.00017707,0.00017258
3278.8,,,,0.018832,0.018095,0.018135,0.011297,0.010413,0.010417,0.0010909,0.0006437,0.00059393,0.0046743,0.0046367,0.0044074,0.0026937,0.0028123,0.002743,0.00016722,0.00017555,0.00017108
3292.41,,,,0.018636,0.017914,0.017957,0.011222,0.010343,0.010349,0.0010803,0.00063205,0.00058424,0.004625,0.0045842,0.0043572,0.0026721,0.0027893,0.0027201,0.00016591,0.00017406,0.00016959
3306.01,,,,0.018441,0.017735,0.017781,0.011147,0.010274,0.010281,0.0010574,0.00062061,0.00057474,0.0045762,0.0045324,0.0043077,0.0026507,0.0027665,0.0026975,0.00016446,0.00017258,0.00016813
3319.62,,,,0.018249,0.017558,0.017607,0.011072,0.010205,0.010214,0.0010233,0.00060942,0.00056544,0.0045281,0.0044812,0.0042587,0.0026296,0.0027439,0.0026751,0.00016292,0.00017112,0.00016668
3333.22,,,,0.018058,0.017382,0.017435,0.010998,0.010136,0.010147,0.00097961,0.0005985,0.00055634,0.0044806,0.0044306,0.0042104,0.0026085,0.0027214,0.0026528,0.00016136,0.00016967,0.00016523
3346.83,,,,0.01787,0.017209,0.017264,0.010923,0.010066,0.010079,0.00092858,0.00058789,0.00054742,0.0044337,0.0043808,0.0041627,0.0025875,0.002699,0.0026306,0.00015989,0.00016822,0.00016379
3360.43,,,,0.01769,0.017043,0.017101,0.010854,0.010003,0.010018,0.00087261,0.00057763,0.00053868,0.0043888,0.004333,0.004117,0.0025681,0.0026782,0.0026099,0.00015866,0.00016687,0.00016245
3374.04,,,,0.017506,0.016874,0.016935,0.010781,0.0099352,0.0099518,0.00081418,0.00056766,0.00053009,0.0043432,0.0042845,0.0040707,0.0025476,0.0026563,0.0025882,0.0001575,0.00016546,0.00016105
3387.64,,,,0.017326,0.016708,0.016773,0.010709,0.0098689,0.0098872,0.00075579,0.00055803,0.00052166,0.0042986,0.0042371,0.0040254,0.0025276,0.0026349,0.002567,0.00015642,0.00016408,0.00015968
3401.25,,,,0.017149,0.016545,0.016612,0.010638,0.0098035,0.0098236,0.00069976,0.00054872,0.00051338,0.0042547,0.0041903,0.0039807,0.0025079,0.0026138,0.0025461,0.00015533,0.00016272,0.00015833
3414.85,,,,0.016973,0.016383,0.016453,0.010568,0.009739,0.0097607,0.00064815,0.00053974,0.00050525,0.0042113,0.0041442,0.0039367,0.0024885,0.002593,0.0025255,0.00015412,0.00016137,0.000157
3428.46,,,,0.016799,0.016223,0.016296,0.010498,0.009675,0.0096984,0.00060272,0.00053107,0.00049728,0.0041684,0.0040985,0.0038931,0.0024694,0.0025725,0.0025051,0.00015279,0.00016005,0.00015568
3442.06,,,,0.016627,0.016064,0.01614,0.010429,0.0096114,0.0096364,0.00056488,0.00052269,0.00048947,0.0041259,0.0040534,0.0038501,0.0024503,0.0025521,0.0024849,0.00015138,0.00015873,0.00015438
3455.67,,,,0.016454,0.015905,0.015983,0.010358,0.0095469,0.0095736,0.00053568,0.00051456,0.00048181,0.0040833,0.0040082,0.003807,0.0024312,0.0025316,0.0024646,0.00014995,0.00015741,0.00015307
3469.27,,,,0.016295,0.01576,0.01584,0.010295,0.0094886,0.0095169,0.00051589,0.00050672,0.00047435,0.0040444,0.0039667,0.0037674,0.0024137,0.0025127,0.0024459,0.0001487,0.0001562,0.00015186
3482.88,,,,0.016126,0.015605,0.015687,0.010225,0.0094249,0.0094548,0.00050576,0.00049902,0.00046699,0.004003,0.0039228,0.0037255,0.0023949,0.0024926,0.002426,0.00014752,0.0001549,0.00015058
3496.48,,,,0.015962,0.015454,0.015539,0.010157,0.0093629,0.0093944,0.00050527,0.00049147,0.00045977,0.0039629,0.0038801,0.0036848,0.0023766,0.0024729,0.0024065,0.00014648,0.00015364,0.00014933
3510.09,,,,0.015801,0.015306,0.015393,0.01009,0.0093017,0.0093347,0.00051398,0.00048404,0.00045267,0.0039235,0.0038382,0.0036449,0.0023585,0.0024535,0.0023873,0.00014551,0.0001524,0.00014809
3523.69,,,,0.015642,0.01516,0.015249,0.010024,0.0092413,0.0092758,0.00053101,0.00047668,0.0004457,0.0038847,0.0037969,0.0036056,0.0023408,0.0024344,0.0023684,0.00014452,0.00015117,0.00014688
3537.3,,,,0.015485,0.015016,0.015107,0.0099586,0.0091817,0.0092177,0.0005551,0.00046937,0.00043885,0.0038464,0.0037562,0.0035668,0.0023233,0.0024156,0.0023498,0.00014343,0.00014996,0.00014568
3550.9,,,,0.015329,0.014873,0.014966,0.0098938,0.0091226,0.0091601,0.00058459,0.00046209,0.00043212,0.0038085,0.0037159,0.0035284,0.002306,0.002397,0.0023314,0.00014223,0.00014877,0.0001445
3564.51,,,,0.015174,0.01473,0.014825,0.0098292,0.009064,0.0091029,0.0006175,0.00045482,0.00042551,0.0037708,0.0036759,0.0034903,0.0022889,0.0023785,0.0023131,0.00014096,0.00014758,0.00014333
3578.11,,,,0.015017,0.014586,0.014683,0.0097637,0.0090045,0.0090448,0.00065165,0.00044757,0.00041902,0.0037329,0.0036356,0.003452,0.0022716,0.0023599,0.0022948,0.00013968,0.00014639,0.00014215
3591.72,,,,0.014875,0.014457,0.014555,0.0097028,0.0089492,0.008991,0.00068492,0.00044044,0.00041276,0.0036986,0.003599,0.0034171,0.0022554,0.0023425,0.0022775,0.00013854,0.00014528,0.00014104
3605.32,,,,0.014725,0.014319,0.01442,0.0096392,0.0088916,0.0089347,0.00071475,0.00043323,0.00040653,0.0036624,0.0035605,0.0033805,0.0022387,0.0023245,0.0022597,0.0001375,0.00014413,0.0001399
3618.93,,,,0.014578,0.014184,0.014286,0.0095761,0.0088344,0.008879,0.00073924,0.00042604,0.00040042,0.0036269,0.0035228,0.0033446,0.0022223,0.0023067,0.0022422,0.00013658,0.00014299,0.00013878
3632.53,,,,0.014433,0.014052,0.014155,0.0095135,0.0087779,0.0088237,0.00075667,0.00041888,0.00039442,0.003592,0.0034857,0.0033093,0.0022059,0.0022891,0.0022248,0.00013573,0.00014187,0.00013766
3646.14,,,,0.01429,0.013921,0.014026,0.0094516,0.0087219,0.0087691,0.00076576,0.00041175,0.00038852,0.0035576,0.0034491,0.0032746,0.0021899,0.0022718,0.0022076,0.00013485,0.00014076,0.00013657
3659.74,,,,0.014149,0.013791,0.013898,0.0093904,0.0086667,0.0087152,0.00076581,0.00040469,0.00038271,0.0035237,0.003413,0.0032403,0.002174,0.0022547,0.0021907,0.0001339,0.00013966,0.00013549
3673.35,,,,0.014009,0.013663,0.013772,0.0093298,0.0086121,0.0086619,0.00075668,0.0003977,0.000377,0.0034902,0.0033774,0.0032064,0.0021584,0.0022378,0.002174,0.00013284,0.00013859,0.00013442
3686.95,,,,0.013869,0.013535,0.013645,0.0092698,0.0085581,0.0086091,0.00073867,0.00039077,0.00037133,0.0034565,0.0033417,0.0031725,0.0021429,0.0022211,0.0021575,0.00013171,0.00013752,0.00013337
3700.56,,,,0.013739,0.013416,0.013527,0.0092106,0.0085048,0.0085571,0.00071335,0.00038426,0.00036604,0.0034254,0.0033084,0.003141,0.0021277,0.0022046,0.0021413,0.00013058,0.00013647,0.00013233
3714.16,,,,0.013602,0.01329,0.013403,0.0091513,0.0084516,0.0085051,0.00068088,0.00037764,0.00036058,0.0033925,0.0032736,0.0031079,0.0021126,0.0021882,0.0021251,0.00012953,0.00013543,0.0001313
3727.77,,,,0.013467,0.013167,0.013281,0.0090924,0.0083986,0.0084533,0.00064347,0.00037125,0.00035528,0.0033604,0.0032395,0.0030756,0.0020975,0.002172,0.002109,0.0001286,0.00013439,0.00013027
3741.37,,,,0.013335,0.013046,0.013161,0.0090336,0.008346,0.0084018,0.00060268,0.00036506,0.00035009,0.0033288,0.003206,0.0030438,0.0020826,0.0021558,0.0020931,0.00012778,0.00013337,0.00012926
3754.98,,,,0.013204,0.012927,0.013043,0.0089752,0.0082936,0.0083507,0.00056021,0.00035907,0.00034499,0.0032977,0.003173,0.0030124,0.0020679,0.0021398,0.0020773,0.00012704,0.00013235,0.00012825
3768.58,,,,0.013076,0.012809,0.012926,0.0089173,0.0082418,0.0082999,0.00051768,0.00035328,0.00033997,0.0032671,0.0031404,0.0029816,0.0020533,0.002124,0.0020617,0.00012629,0.00013134,0.00012726
3782.19,,,,0.012949,0.012693,0.012811,0.0088599,0.0081905,0.0082497,0.00047659,0.00034767,0.00033503,0.0032369,0.0031084,0.0029512,0.0020388,0.0021083,0.0020463,0.00012548,0.00013035,0.00012628
3795.79,,,,0.012823,0.012578,0.012698,0.0088031,0.0081398,0.0082002,0.00043828,0.00034224,0.00033015,0.003207,0.0030767,0.0029212,0.0020246,0.0020929,0.0020311,0.00012455,0.00012937,0.00012531
3809.4,,,,0.012698,0.012464,0.012584,0.0087472,0.0080899,0.0081514,0.0004039,0.00033698,0.00032534,0.0031774,0.0030453,0.0028914,0.0020106,0.0020777,0.0020161,0.00012354,0.0001284,0.00012436
3823.0,,,,0.012578,0.012354,0.012475,0.0086917,0.0080405,0.008103,0.00037465,0.0003321,0.00032082,0.0031489,0.003015,0.0028627,0.0019968,0.0020627,0.0020013,0.0001225,0.00012745,0.00012342
3836.61,,,,0.012456,0.012243,0.012365,0.0086365,0.0079913,0.0080549,0.00035081,0.00032718,0.00031618,0.0031199,0.0029843,0.0028336,0.0019831,0.0020478,0.0019866,0.00012151,0.0001265,0.00012249
3850.21,,,,0.012335,0.012132,0.012255,0.0085816,0.0079425,0.0080071,0.00033323,0.00032244,0.00031165,0.0030913,0.002954,0.002805,0.0019695,0.002033,0.001972,0.00012061,0.00012557,0.00012156
3863.82,,,,0.012216,0.012023,0.012147,0.0085269,0.0078939,0.0079595,0.00032225,0.00031782,0.00030721,0.0030631,0.0029242,0.0027767,0.001956,0.0020184,0.0019576,0.00011982,0.00012464,0.00012064
