,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4d,4d,4d,4p,4p,4p,4s,4s,4s,5p,5p,5p,5s,5s,5s
5727.7,0.016421,0.016197,0.016299,0.0068828,0.0066166,0.0065985,0.003644,0.0040137,0.0042002,0.0097598,0.0084084,0.0086676,0.0043531,0.0034209,0.0034188,0.0009715,0.00095726,0.00094273,0.0024036,0.0022571,0.0022614,0.0011083,0.00099261,0.00097616,0.00021258,0.00020216,0.00020174,0.00016177,0.00014803,0.00014519
5741.31,0.016354,0.016131,0.016234,0.006865,0.0065991,0.0065812,0.0036075,0.0039823,0.0041676,0.0096985,0.0083602,0.0086211,0.0043349,0.0034055,0.0034048,0.00096323,0.00094936,0.000935,0.0023887,0.0022435,0.0022482,0.0011032,0.00098779,0.00097165,0.00021126,0.00020093,0.00020055,0.000161,0.00014729,0.00014451
5754.91,0.016287,0.016065,0.016168,0.0068472,0.0065815,0.0065639,0.0035714,0.0039512,0.0041353,0.0096371,0.008312,0.0085746,0.0043166,0.00339,0.0033907,0.00095504,0.00094154,0.00092735,0.0023739,0.0022299,0.0022351,0.0010981,0.00098298,0.00096715,0.00020996,0.0001997,0.00019936,0.00016024,0.00014656,0.00014382
5768.52,0.01622,0.015998,0.016102,0.006829,0.0065635,0.0065462,0.0035358,0.0039205,0.0041035,0.0095757,0.0082638,0.0085281,0.0042982,0.0033745,0.0033766,0.00094697,0.00093382,0.0009198,0.002359,0.0022164,0.002222,0.0010929,0.00097814,0.00096262,0.00020867,0.00019847,0.00019817,0.00015947,0.00014583,0.00014313
5782.12,0.016152,0.015931,0.016035,0.0068103,0.0065451,0.006528,0.0035007,0.0038903,0.0040721,0.0095141,0.0082154,0.0084813,0.0042795,0.0033588,0.0033622,0.000939,0.00092621,0.00091236,0.0023441,0.0022028,0.0022088,0.0010877,0.00097325,0.00095804,0.00020737,0.00019724,0.00019698,0.0001587,0.00014508,0.00014243
5795.73,0.016082,0.015862,0.015967,0.0067899,0.006525,0.0065082,0.003466,0.0038604,0.0040411,0.0094513,0.0081661,0.0084336,0.0042597,0.0033423,0.003347,0.00093113,0.00091869,0.00090501,0.0023289,0.0021889,0.0021953,0.0010822,0.00096814,0.00095324,0.00020603,0.00019599,0.00019576,0.00015788,0.00014431,0.0001417
5809.33,0.016015,0.015796,0.015901,0.0067698,0.0065052,0.0064887,0.0034319,0.0038313,0.0040107,0.0093905,0.0081187,0.0083877,0.0042401,0.003326,0.0033321,0.00092343,0.00091134,0.00089781,0.0023143,0.0021756,0.0021824,0.0010768,0.00096309,0.0009485,0.00020473,0.00019479,0.00019459,0.00015708,0.00014354,0.00014098
5822.94,0.015966,0.015747,0.015852,0.0067614,0.0064966,0.0064804,0.0033986,0.0038024,0.0039807,0.0093403,0.0080802,0.008351,0.0042279,0.0033155,0.0033229,0.00091583,0.00090408,0.00089071,0.0023022,0.0021647,0.0021719,0.0010733,0.00095973,0.00094542,0.00020364,0.0001938,0.00019364,0.00015655,0.00014303,0.0001405
5836.54,0.015899,0.01568,0.015787,0.0067417,0.0064772,0.0064612,0.0033652,0.0037737,0.0039508,0.0092798,0.008033,0.0083053,0.0042087,0.0032996,0.0033083,0.00090824,0.00089683,0.00088362,0.0022876,0.0021515,0.0021591,0.001068,0.00095479,0.00094078,0.00020232,0.0001926,0.00019248,0.00015575,0.00014228,0.0001398
5850.15,0.015835,0.015617,0.015724,0.0067234,0.0064591,0.0064434,0.0033321,0.0037451,0.003921,0.0092212,0.0079875,0.0082612,0.0041903,0.0032844,0.0032943,0.00090072,0.00088965,0.00087658,0.0022735,0.0021387,0.0021467,0.0010629,0.00095007,0.00093635,0.00020103,0.00019145,0.00019135,0.000155,0.00014157,0.00013912
5863.75,0.015772,0.015555,0.015662,0.0067058,0.0064417,0.0064262,0.0032993,0.0037168,0.0038915,0.0091635,0.0079427,0.008218,0.0041724,0.0032695,0.0032808,0.00089324,0.0008825,0.00086959,0.0022597,0.0021261,0.0021345,0.001058,0.00094546,0.00093204,0.00019978,0.00019031,0.00019025,0.00015426,0.00014087,0.00013847
5877.36,0.01571,0.015493,0.015601,0.0066885,0.0064247,0.0064095,0.0032667,0.0036885,0.003862,0.0091063,0.0078984,0.0081751,0.0041548,0.0032549,0.0032675,0.0008858,0.0008754,0.00086263,0.002246,0.0021137,0.0021224,0.0010531,0.00094093,0.0009278,0.00019855,0.00018919,0.00018916,0.00015353,0.00014018,0.00013782
5890.96,0.015647,0.015432,0.01554,0.0066716,0.0064079,0.0063929,0.0032343,0.0036604,0.0038327,0.0090493,0.0078543,0.0081324,0.0041373,0.0032405,0.0032544,0.0008784,0.00086833,0.00085571,0.0022323,0.0021013,0.0021104,0.0010483,0.00093646,0.00092362,0.00019734,0.00018807,0.00018807,0.00015281,0.0001395,0.00013719
5904.57,0.015585,0.01537,0.015479,0.0066547,0.0063912,0.0063765,0.0032022,0.0036325,0.0038035,0.0089924,0.0078103,0.0080898,0.00412,0.0032262,0.0032413,0.00087106,0.00086131,0.00084883,0.0022186,0.0020889,0.0020984,0.0010435,0.00093202,0.00091947,0.00019614,0.00018695,0.00018699,0.0001521,0.00013883,0.00013655
5918.17,0.015522,0.015307,0.015416,0.0066377,0.0063743,0.0063599,0.0031705,0.0036049,0.0037746,0.0089352,0.0077661,0.0080469,0.0041025,0.0032119,0.0032282,0.00086378,0.00085435,0.00084202,0.0022049,0.0020765,0.0020864,0.0010387,0.00092759,0.00091531,0.00019496,0.00018583,0.0001859,0.00015138,0.00013816,0.00013592
5931.78,0.015457,0.015244,0.015353,0.0066201,0.006357,0.0063428,0.003139,0.0035775,0.003746,0.0088775,0.0077214,0.0080035,0.0040848,0.0031974,0.003215,0.00085657,0.00084746,0.00083527,0.0021911,0.002064,0.0020742,0.0010339,0.0009231,0.00091111,0.00019376,0.0001847,0.0001848,0.00015065,0.00013748,0.00013528
5945.38,0.015389,0.015176,0.015285,0.0066007,0.0063378,0.0063239,0.0031077,0.0035502,0.0037174,0.0088175,0.0076747,0.0079578,0.0040659,0.003182,0.0032008,0.00084937,0.00084058,0.00082853,0.0021767,0.002051,0.0020615,0.0010287,0.00091837,0.00090666,0.0001925,0.00018352,0.00018366,0.00014989,0.00013676,0.00013461
5958.99,0.015321,0.015109,0.015219,0.0065803,0.0063178,0.0063041,0.0030774,0.0035239,0.0036899,0.0087584,0.0076289,0.0079132,0.0040465,0.0031662,0.0031862,0.00084245,0.00083397,0.00082205,0.0021626,0.0020382,0.002049,0.0010235,0.00091352,0.0009021,0.00019126,0.00018237,0.00018253,0.0001491,0.00013603,0.00013391
5972.59,0.015284,0.015072,0.015182,0.0065732,0.0063104,0.0062969,0.0030487,0.0034992,0.003664,0.0087162,0.0075978,0.0078838,0.0040352,0.0031569,0.0031781,0.0008359,0.00082773,0.00081593,0.0021527,0.0020294,0.0020405,0.0010203,0.00091054,0.00089937,0.00019038,0.00018157,0.00018176,0.00014862,0.00013557,0.0001335
5986.2,0.015219,0.015007,0.015119,0.0065544,0.0062919,0.0062787,0.0030188,0.0034732,0.0036368,0.0086588,0.0075536,0.0078407,0.0040169,0.003142,0.0031645,0.00082904,0.00082118,0.00080951,0.002139,0.002017,0.0020285,0.0010153,0.00090597,0.00089508,0.00018917,0.00018045,0.00018067,0.00014787,0.00013488,0.00013284
5999.8,0.015157,0.014946,0.015058,0.0065367,0.0062743,0.0062614,0.0029895,0.0034477,0.00361,0.0086034,0.007511,0.0077993,0.0039991,0.0031277,0.0031513,0.0008223,0.00081474,0.0008032,0.0021258,0.0020051,0.0020169,0.0010105,0.00090155,0.00089093,0.00018799,0.00017938,0.00017963,0.00014715,0.00013421,0.00013221
6013.41,0.015097,0.014887,0.014999,0.0065194,0.0062572,0.0062445,0.0029604,0.0034224,0.0035834,0.008549,0.0074694,0.0077588,0.0039817,0.0031136,0.0031384,0.00081563,0.00080836,0.00079695,0.0021128,0.0019934,0.0020056,0.0010058,0.00089721,0.00088686,0.00018684,0.00017833,0.0001786,0.00014645,0.00013356,0.0001316
6027.01,0.015038,0.014828,0.014941,0.0065025,0.0062405,0.0062281,0.0029316,0.0033972,0.003557,0.0084954,0.0074284,0.0077189,0.0039646,0.0030998,0.0031258,0.00080899,0.00080202,0.00079073,0.0021001,0.001982,0.0019944,0.0010011,0.00089295,0.00088287,0.00018572,0.00017729,0.0001776,0.00014575,0.00013291,0.00013099
6040.62,0.014979,0.01477,0.014883,0.006486,0.0062242,0.006212,0.002903,0.0033722,0.0035307,0.0084422,0.0073879,0.0076795,0.0039477,0.0030862,0.0031133,0.00080239,0.00079571,0.00078455,0.0020875,0.0019706,0.0019834,0.00099657,0.00088877,0.00087895,0.00018463,0.00017627,0.0001766,0.00014507,0.00013228,0.00013039
6054.22,0.014921,0.014713,0.014826,0.0064698,0.0062081,0.0061962,0.0028745,0.0033472,0.0035044,0.0083893,0.0073476,0.0076402,0.003931,0.0030728,0.0031011,0.00079582,0.00078943,0.00077838,0.0020749,0.0019594,0.0019725,0.00099207,0.00088464,0.00087509,0.00018356,0.00017525,0.00017561,0.0001444,0.00013166,0.00012981
6067.83,0.014862,0.014655,0.014768,0.0064537,0.0061921,0.0061805,0.0028463,0.0033223,0.0034782,0.0083364,0.0073073,0.007601,0.0039144,0.0030595,0.003089,0.00078927,0.00078317,0.00077224,0.0020624,0.0019481,0.0019615,0.0009876,0.00088055,0.00087126,0.0001825,0.00017423,0.00017462,0.00014373,0.00013104,0.00012922
6081.43,0.014802,0.014595,0.014709,0.0064375,0.0061761,0.0061647,0.0028181,0.0032975,0.0034521,0.008283,0.0072666,0.0075612,0.0038978,0.0030462,0.0030768,0.00078274,0.00077692,0.00076611,0.0020497,0.0019367,0.0019504,0.00098312,0.00087646,0.00086742,0.00018143,0.00017321,0.00017362,0.00014306,0.00013042,0.00012864
6095.04,0.014738,0.014532,0.014646,0.0064204,0.0061591,0.0061479,0.0027898,0.0032722,0.0034255,0.0082275,0.0072239,0.0075194,0.0038806,0.0030326,0.0030642,0.00077611,0.00077058,0.00075988,0.0020366,0.0019249,0.0019388,0.00097852,0.00087227,0.00086348,0.00018031,0.00017214,0.00017258,0.00014237,0.00012979,0.00012804
6108.64,0.014673,0.014467,0.014582,0.0064019,0.0061409,0.0061299,0.0027624,0.0032481,0.0034,0.0081718,0.007181,0.0074773,0.0038626,0.0030183,0.0030511,0.00076976,0.00076451,0.00075392,0.0020233,0.0019129,0.0019272,0.00097373,0.00086791,0.00085938,0.00017917,0.00017106,0.00017153,0.00014166,0.00012913,0.00012742
6122.25,0.014639,0.014433,0.014548,0.0063918,0.0061307,0.00612,0.0027384,0.0032279,0.0033787,0.0081325,0.007153,0.0074507,0.0038497,0.003008,0.003042,0.00076434,0.00075935,0.00074887,0.0020142,0.001905,0.0019195,0.00097022,0.0008647,0.00085641,0.00017837,0.00017034,0.00017083,0.00014113,0.00012864,0.00012697
6135.85,0.014577,0.014372,0.014487,0.0063746,0.0061136,0.0061032,0.0027115,0.003204,0.0033535,0.0080786,0.0071118,0.0074103,0.0038326,0.0029945,0.0030295,0.00075806,0.00075334,0.00074297,0.0020014,0.0018935,0.0019083,0.00096565,0.00086054,0.00085251,0.00017723,0.0001693,0.00016982,0.00014045,0.00012801,0.00012638
6149.46,0.014517,0.014313,0.014429,0.0063577,0.0060969,0.0060867,0.0026852,0.0031809,0.003329,0.0080263,0.0070721,0.0073714,0.0038156,0.0029811,0.0030172,0.00075196,0.00074751,0.00073725,0.0019891,0.0018824,0.0018975,0.00096114,0.00085645,0.00084866,0.00017611,0.0001683,0.00016884,0.00013978,0.00012739,0.0001258
6163.06,0.014459,0.014256,0.014372,0.0063409,0.0060803,0.0060703,0.0026594,0.0031582,0.003305,0.0079749,0.0070331,0.0073333,0.0037988,0.0029678,0.003005,0.00074596,0.00074178,0.00073162,0.001977,0.0018716,0.0018869,0.00095666,0.0008524,0.00084485,0.00017501,0.00016732,0.00016789,0.00013911,0.00012678,0.00012522
6176.67,0.014403,0.0142,0.014316,0.0063243,0.0060639,0.0060542,0.0026339,0.0031357,0.0032812,0.0079242,0.0069949,0.0072959,0.0037821,0.0029547,0.002993,0.00074003,0.0007361,0.00072605,0.001965,0.0018609,0.0018765,0.00095224,0.00084839,0.00084109,0.00017392,0.00016636,0.00016695,0.00013845,0.00012618,0.00012465
6190.27,0.014347,0.014144,0.014261,0.0063081,0.0060477,0.0060383,0.0026086,0.0031134,0.0032576,0.0078743,0.0069573,0.007259,0.0037656,0.0029418,0.0029811,0.00073414,0.00073047,0.00072052,0.0019533,0.0018504,0.0018663,0.00094786,0.00084443,0.00083737,0.00017286,0.00016541,0.00016603,0.0001378,0.00012558,0.00012408
6203.88,0.014292,0.01409,0.014207,0.0062922,0.006032,0.0060227,0.0025834,0.0030911,0.003234,0.0078248,0.0069201,0.0072227,0.0037494,0.0029291,0.0029694,0.00072827,0.00072486,0.00071501,0.0019417,0.0018401,0.0018562,0.00094356,0.00084054,0.00083372,0.00017182,0.00016448,0.00016512,0.00013716,0.00012499,0.00012353
6217.48,0.014237,0.014036,0.014153,0.0062766,0.0060165,0.0060075,0.0025584,0.0030689,0.0032104,0.0077757,0.0068833,0.0071866,0.0037333,0.0029166,0.002958,0.00072242,0.00071926,0.0007095,0.0019301,0.0018298,0.0018462,0.00093932,0.00083672,0.00083013,0.00017081,0.00016355,0.00016421,0.00013653,0.00012441,0.00012299
6231.09,0.014182,0.013981,0.014099,0.0062613,0.0060013,0.0059925,0.0025335,0.0030466,0.0031868,0.0077267,0.0068464,0.0071505,0.0037175,0.0029043,0.0029467,0.00071655,0.00071364,0.00070398,0.0019186,0.0018195,0.0018361,0.00093513,0.00083294,0.00082659,0.00016981,0.00016262,0.00016331,0.00013591,0.00012384,0.00012245
6244.69,0.014125,0.013925,0.014043,0.006246,0.0059861,0.0059776,0.0025082,0.0030237,0.0031625,0.0076768,0.0068088,0.0071135,0.0037017,0.002892,0.0029354,0.00071056,0.0007079,0.00069834,0.0019069,0.0018091,0.0018259,0.00093096,0.00082919,0.00082307,0.00016879,0.00016168,0.00016238,0.0001353,0.00012328,0.00012192
6258.3,0.014066,0.013867,0.013985,0.0062302,0.0059704,0.0059622,0.0024836,0.0030016,0.0031391,0.0076262,0.0067705,0.0070758,0.0036856,0.0028795,0.002924,0.00070475,0.00070234,0.00069287,0.001895,0.0017984,0.0018155,0.00092673,0.00082539,0.0008195,0.00016776,0.00016072,0.00016145,0.00013467,0.0001227,0.00012137
6271.9,0.014027,0.013827,0.013946,0.0062166,0.0059568,0.0059488,0.0024632,0.0029848,0.0031212,0.0075856,0.0067414,0.0070477,0.0036708,0.0028681,0.0029135,0.00070019,0.00069802,0.00068863,0.0018856,0.0017902,0.0018076,0.00092283,0.00082188,0.00081622,0.00016694,0.00015998,0.00016073,0.00013409,0.00012217,0.00012088
6285.51,0.013969,0.01377,0.013889,0.006201,0.0059414,0.0059336,0.0024388,0.0029626,0.0030976,0.0075357,0.0067038,0.0070105,0.0036549,0.0028559,0.0029023,0.00069438,0.00069244,0.00068314,0.0018739,0.0017798,0.0017973,0.00091866,0.00081814,0.00081271,0.00016591,0.00015904,0.0001598,0.00013348,0.00012161,0.00012034
6299.11,0.013913,0.013715,0.013834,0.0061854,0.0059259,0.0059183,0.0024152,0.0029414,0.0030751,0.0074869,0.0066671,0.0069744,0.003639,0.0028436,0.002891,0.00068881,0.00068711,0.0006779,0.0018624,0.0017696,0.0017873,0.00091449,0.00081441,0.0008092,0.00016489,0.00015812,0.0001589,0.00013286,0.00012105,0.00011981
6312.72,0.013858,0.01366,0.01378,0.0061696,0.0059102,0.0059028,0.0023921,0.0029208,0.0030531,0.0074386,0.0066309,0.0069387,0.003623,0.0028313,0.0028797,0.00068337,0.0006819,0.00067278,0.0018511,0.0017595,0.0017775,0.00091031,0.00081067,0.00080568,0.00016387,0.00015721,0.00015802,0.00013225,0.00012048,0.00011928
6326.32,0.013803,0.013606,0.013726,0.0061537,0.0058944,0.0058873,0.0023694,0.0029005,0.0030315,0.0073908,0.0065951,0.0069035,0.003607,0.002819,0.0028683,0.00067801,0.00067677,0.00066774,0.0018399,0.0017496,0.0017678,0.00090612,0.00080693,0.00080216,0.00016286,0.00015631,0.00015714,0.00013164,0.00011992,0.00011875
6339.93,0.013749,0.013552,0.013673,0.0061378,0.0058786,0.0058717,0.0023469,0.0028804,0.0030101,0.0073435,0.0065599,0.0068688,0.003591,0.0028068,0.0028571,0.00067273,0.00067171,0.00066276,0.0018289,0.0017398,0.0017582,0.00090195,0.00080321,0.00079866,0.00016186,0.00015543,0.00015627,0.00013102,0.00011936,0.00011822
6353.53,0.013696,0.0135,0.013621,0.006122,0.005863,0.0058563,0.0023247,0.0028605,0.0029889,0.0072969,0.0065253,0.0068347,0.0035751,0.0027946,0.0028459,0.00066749,0.0006667,0.00065783,0.001818,0.0017302,0.0017488,0.00089781,0.00079952,0.00079519,0.00016088,0.00015456,0.00015542,0.00013042,0.0001188,0.00011769
6367.14,0.013644,0.013449,0.01357,0.0061066,0.0058476,0.0058412,0.0023027,0.0028408,0.0029678,0.0072509,0.0064911,0.0068011,0.0035593,0.0027827,0.0028349,0.00066227,0.0006617,0.00065291,0.0018073,0.0017207,0.0017395,0.00089373,0.00079589,0.00079177,0.00015993,0.0001537,0.00015459,0.00012982,0.00011825,0.00011717
6380.74,0.013593,0.013398,0.013519,0.0060914,0.0058325,0.0058264,0.0022807,0.0028209,0.0029466,0.0072053,0.0064574,0.0067678,0.0035439,0.0027709,0.002824,0.00065705,0.0006567,0.00064799,0.0017967,0.0017113,0.0017303,0.00088971,0.00079231,0.00078841,0.000159,0.00015285,0.00015376,0.00012923,0.00011771,0.00011666
6394.35,0.013542,0.013347,0.013468,0.0060766,0.0058178,0.0058119,0.0022586,0.0028008,0.0029251,0.0071599,0.0064238,0.0067347,0.0035286,0.0027594,0.0028134,0.00065176,0.00065163,0.000643,0.0017862,0.001702,0.0017212,0.00088574,0.0007888,0.0007851,0.00015808,0.00015201,0.00015293,0.00012865,0.00011718,0.00011616
6407.95,0.01349,0.013295,0.013417,0.0060624,0.0058036,0.0057979,0.0022368,0.0027808,0.0029038,0.0071144,0.00639,0.0067013,0.0035137,0.0027481,0.002803,0.00064654,0.00064662,0.00063807,0.0017756,0.0016926,0.001712,0.00088188,0.00078537,0.00078189,0.00015716,0.00015117,0.0001521,0.00012809,0.00011667,0.00011568
6421.56,0.013444,0.013251,0.013373,0.006048,0.0057893,0.0057838,0.0022191,0.0027664,0.0028882,0.0070725,0.0063596,0.0066715,0.0034987,0.0027368,0.0027926,0.00064257,0.00064285,0.00063437,0.0017659,0.0016841,0.0017037,0.000878,0.00078193,0.00077866,0.00015632,0.0001504,0.00015136,0.00012752,0.00011615,0.00011519
6435.16,0.013392,0.013198,0.013321,0.0060336,0.005775,0.0057697,0.0021967,0.0027455,0.0028659,0.007027,0.0063258,0.006638,0.0034837,0.0027256,0.0027823,0.00063714,0.00063763,0.00062923,0.0017553,0.0016748,0.0016945,0.00087414,0.00077852,0.00077545,0.00015538,0.00014955,0.00015053,0.00012696,0.00011563,0.0001147
6448.77,0.01334,0.013147,0.01327,0.0060192,0.0057606,0.0057556,0.0021756,0.0027261,0.0028452,0.0069821,0.0062925,0.0066051,0.0034687,0.0027143,0.002772,0.00063205,0.00063275,0.00062442,0.0017448,0.0016655,0.0016854,0.00087028,0.00077512,0.00077225,0.00015445,0.00014872,0.00014971,0.0001264,0.00011512,0.00011422
6462.37,0.013288,0.013096,0.013219,0.0060046,0.0057461,0.0057413,0.0021548,0.0027071,0.0028249,0.0069372,0.0062593,0.0065721,0.0034537,0.0027031,0.0027616,0.00062708,0.00062798,0.00061972,0.0017344,0.0016563,0.0016764,0.00086641,0.0007717,0.00076903,0.0001535,0.00014789,0.0001489,0.00012583,0.0001146,0.00011373
6475.98,0.013236,0.013044,0.013168,0.0059897,0.0057313,0.0057267,0.0021345,0.0026886,0.002805,0.0068925,0.0062262,0.0065393,0.0034385,0.0026917,0.0027511,0.00062221,0.0006233,0.00061511,0.001724,0.0016471,0.0016674,0.00086251,0.00076826,0.0007658,0.00015255,0.00014706,0.00014808,0.00012527,0.00011409,0.00011324
6489.58,0.013185,0.012993,0.013117,0.0059746,0.0057163,0.0057119,0.0021145,0.0026704,0.0027855,0.006848,0.0061933,0.0065067,0.0034232,0.0026803,0.0027406,0.00061741,0.0006187,0.00061058,0.0017137,0.001638,0.0016584,0.00085859,0.00076481,0.00076255,0.0001516,0.00014624,0.00014728,0.0001247,0.00011357,0.00011275
6503.19,0.013134,0.012943,0.013067,0.0059594,0.0057011,0.005697,0.0020947,0.0026524,0.0027662,0.0068039,0.0061608,0.0064744,0.0034079,0.0026689,0.00273,0.00061269,0.00061417,0.00060612,0.0017035,0.001629,0.0016496,0.00085466,0.00076136,0.00075929,0.00015066,0.00014543,0.00014648,0.00012412,0.00011305,0.00011226
6516.79,0.013083,0.012893,0.013017,0.0059441,0.0056859,0.0056821,0.0020752,0.0026347,0.0027472,0.0067603,0.0061287,0.0064426,0.0033925,0.0026575,0.0027194,0.00060802,0.00060969,0.0006017,0.0016934,0.0016201,0.0016408,0.00085074,0.00075792,0.00075604,0.00014974,0.00014462,0.00014569,0.00012355,0.00011253,0.00011177
6530.4,0.013034,0.012844,0.012968,0.0059289,0.0056708,0.0056672,0.0020559,0.0026171,0.0027282,0.0067173,0.0060971,0.0064112,0.0033773,0.0026462,0.0027089,0.00060338,0.00060524,0.00059732,0.0016834,0.0016113,0.0016322,0.00084683,0.00075449,0.00075281,0.00014885,0.00014383,0.00014492,0.00012298,0.00011201,0.00011128
6544.0,0.012985,0.012795,0.01292,0.0059137,0.0056558,0.0056523,0.0020366,0.0025994,0.0027093,0.0066748,0.006066,0.0063804,0.0033621,0.0026349,0.0026985,0.00059874,0.00060078,0.00059293,0.0016736,0.0016027,0.0016238,0.00084296,0.0007511,0.0007496,0.00014798,0.00014306,0.00014415,0.00012242,0.0001115,0.00011079
6557.61,0.012937,0.012748,0.012873,0.005898,0.0056402,0.005637,0.0020169,0.0025811,0.0026895,0.0066326,0.0060353,0.0063498,0.0033465,0.0026235,0.0026878,0.00059394,0.00059616,0.00058838,0.0016638,0.0015942,0.0016154,0.00083901,0.00074764,0.00074634,0.00014714,0.00014229,0.0001434,0.00012184,0.00011098,0.0001103
6571.21,0.012889,0.0127,0.012826,0.0058847,0.0056269,0.0056239,0.0019972,0.0025624,0.0026695,0.0065908,0.0060048,0.0063196,0.0033324,0.0026131,0.0026783,0.00058909,0.0005915,0.00058377,0.0016542,0.0015857,0.0016071,0.00083542,0.00074451,0.00074339,0.00014631,0.00014152,0.00014265,0.00012132,0.00011051,0.00010985
6584.82,0.012843,0.012654,0.01278,0.0058731,0.0056152,0.0056125,0.0019816,0.0025494,0.0026554,0.0065503,0.0059752,0.0062902,0.0033193,0.0026036,0.0026696,0.00058553,0.00058811,0.00058044,0.0016448,0.0015775,0.001599,0.00083208,0.0007416,0.00074067,0.00014551,0.00014078,0.00014192,0.00012083,0.00011007,0.00010944
6598.42,0.012795,0.012607,0.012733,0.005859,0.0056011,0.0055986,0.0019627,0.0025318,0.0026364,0.006509,0.005945,0.0062602,0.0033048,0.0025929,0.0026597,0.00058092,0.00058367,0.00057606,0.0016353,0.0015692,0.0015908,0.00082839,0.00073839,0.00073764,0.00014469,0.00014003,0.00014118,0.00012029,0.00010958,0.00010898
6612.03,0.012747,0.01256,0.012686,0.0058452,0.0055874,0.0055851,0.0019443,0.0025146,0.0026178,0.0064676,0.0059149,0.0062302,0.0032904,0.0025824,0.0026501,0.00057641,0.00057934,0.00057179,0.0016258,0.0015608,0.0015826,0.00082475,0.00073523,0.00073466,0.00014386,0.00013928,0.00014044,0.00011976,0.00010911,0.00010853
6625.63,0.012699,0.012512,0.012639,0.0058314,0.0055736,0.0055715,0.001926,0.0024976,0.0025995,0.0064263,0.0058847,0.0062001,0.0032761,0.002572,0.0026404,0.00057197,0.00057506,0.00056757,0.0016162,0.0015525,0.0015743,0.00082113,0.00073208,0.00073169,0.00014302,0.00013852,0.0001397,0.00011924,0.00010863,0.00010808
6639.24,0.012651,0.012464,0.012591,0.0058174,0.0055597,0.0055578,0.0019081,0.0024809,0.0025815,0.006385,0.0058544,0.0061698,0.0032617,0.0025616,0.0026307,0.00056759,0.00057085,0.00056341,0.0016067,0.0015441,0.0015661,0.00081749,0.00072892,0.00072872,0.00014217,0.00013777,0.00013896,0.00011871,0.00010816,0.00010763
6652.84,0.012602,0.012416,0.012543,0.0058032,0.0055455,0.0055438,0.0018904,0.0024645,0.0025638,0.0063436,0.0058242,0.0061396,0.0032472,0.002551,0.0026209,0.00056328,0.0005667,0.00055933,0.0015972,0.0015357,0.0015579,0.00081383,0.00072575,0.00072572,0.00014132,0.00013702,0.00013822,0.00011817,0.00010768,0.00010718
6666.45,0.012553,0.012368,0.012495,0.0057887,0.005531,0.0055296,0.0018731,0.0024484,0.0025464,0.0063025,0.0057941,0.0061095,0.0032325,0.0025404,0.0026111,0.00055904,0.00056263,0.0005553,0.0015877,0.0015274,0.0015496,0.00081014,0.00072255,0.00072269,0.00014048,0.00013627,0.00013748,0.00011763,0.0001072,0.00010672
6680.05,0.012505,0.01232,0.012447,0.0057739,0.0055163,0.0055151,0.0018559,0.0024325,0.0025292,0.0062616,0.0057642,0.0060797,0.0032177,0.0025297,0.0026011,0.00055487,0.0005586,0.00055133,0.0015783,0.0015192,0.0015415,0.00080642,0.00071933,0.00071965,0.00013964,0.00013552,0.00013675,0.00011709,0.00010671,0.00010627
6693.66,0.012457,0.012273,0.0124,0.0057588,0.0055013,0.0055003,0.001839,0.0024167,0.0025121,0.0062211,0.0057347,0.0060502,0.0032028,0.0025189,0.002591,0.00055073,0.00055463,0.00054741,0.0015689,0.001511,0.0015335,0.00080268,0.00071609,0.00071658,0.00013883,0.00013479,0.00013602,0.00011654,0.00010623,0.0001058
6707.26,0.01241,0.012226,0.012353,0.005743,0.0054856,0.0054849,0.0018221,0.0024011,0.0024952,0.0061809,0.0057055,0.0060209,0.0031875,0.0025078,0.0025806,0.00054662,0.00055066,0.0005435,0.0015597,0.0015029,0.0015255,0.00079884,0.00071278,0.00071343,0.00013803,0.00013406,0.0001353,0.00011598,0.00010573,0.00010533
6720.87,0.012365,0.012182,0.01231,0.0057291,0.0054718,0.0054713,0.0018054,0.0023853,0.0024781,0.0061422,0.0056776,0.0059931,0.0031734,0.0024976,0.0025712,0.0005425,0.00054669,0.00053958,0.0015508,0.0014952,0.0015179,0.00079529,0.00070971,0.00071054,0.00013728,0.00013336,0.00013462,0.00011546,0.00010527,0.00010489
6734.47,0.012323,0.01214,0.012268,0.0057224,0.0054649,0.0054645,0.0017902,0.0023715,0.002463,0.0061055,0.0056511,0.0059666,0.0031632,0.0024906,0.002565,0.00053881,0.00054316,0.00053609,0.0015424,0.0014878,0.0015106,0.00079274,0.00070755,0.00070855,0.00013658,0.0001327,0.00013397,0.00011509,0.00010494,0.00010459
6748.08,0.012277,0.012094,0.012223,0.005706,0.0054486,0.0054485,0.0017735,0.0023557,0.002446,0.0060661,0.0056227,0.0059381,0.0031476,0.0024794,0.0025544,0.00053469,0.00053918,0.00053217,0.0015334,0.00148,0.0015029,0.00078885,0.0007042,0.00070536,0.00013582,0.00013199,0.00013327,0.00011452,0.00010444,0.00010411
6761.68,0.012232,0.01205,0.012178,0.0056919,0.0054346,0.0054347,0.0017572,0.0023403,0.0024293,0.0060277,0.005595,0.0059104,0.0031334,0.0024692,0.0025449,0.00053066,0.0005353,0.00052833,0.0015245,0.0014723,0.0014953,0.00078529,0.00070114,0.00070247,0.00013508,0.0001313,0.00013259,0.000114,0.00010398,0.00010367
