,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4p,4p,4p,4s,4s,4s
3659.74,0.021929,0.021659,0.021628,0.010832,0.010381,0.010397,0.0023865,0.001856,0.0018094,0.0080041,0.0075113,0.0070894,0.0035933,0.0037275,0.0035597,0.00079178,0.00074975,0.0007071,0.00050733,0.00052857,0.00050485
3673.35,0.021748,0.021488,0.021459,0.010773,0.010327,0.010344,0.0023538,0.0018285,0.0017842,0.0079366,0.0074384,0.0070211,0.0035714,0.0037016,0.0035343,0.0007848,0.00074223,0.00070004,0.00050395,0.00052466,0.00050102
3686.95,0.021566,0.021315,0.021288,0.010713,0.010272,0.01029,0.0023215,0.0018013,0.0017594,0.0078686,0.0073653,0.0069525,0.0035495,0.0036757,0.003509,0.00077778,0.00073469,0.00069296,0.00050057,0.00052075,0.00049718
3700.56,0.021399,0.021157,0.021133,0.010657,0.010221,0.010239,0.0022906,0.0017752,0.0017356,0.0078066,0.0072978,0.0068893,0.0035289,0.0036511,0.0034849,0.00077137,0.00072771,0.00068642,0.00049737,0.00051704,0.00049355
3714.16,0.021221,0.020988,0.020965,0.010598,0.010167,0.010186,0.0022593,0.001749,0.0017117,0.0077402,0.0072264,0.0068224,0.0035073,0.0036255,0.0034599,0.00076453,0.00072035,0.00067951,0.00049405,0.0005132,0.00048979
3727.77,0.021046,0.020823,0.020802,0.01054,0.010114,0.010133,0.0022286,0.0017234,0.0016883,0.0076756,0.0071567,0.0067572,0.0034861,0.0036004,0.0034354,0.00075788,0.00071318,0.00067278,0.00049079,0.00050942,0.00048609
3741.37,0.020875,0.02066,0.020642,0.010482,0.010061,0.010081,0.0021984,0.0016982,0.0016653,0.007612,0.0070882,0.006693,0.0034652,0.0035755,0.0034111,0.00075133,0.00070612,0.00066616,0.00048757,0.00050568,0.00048243
3754.98,0.020705,0.0205,0.020483,0.010425,0.010009,0.010029,0.0021686,0.0016734,0.0016426,0.0075493,0.0070206,0.0066297,0.0034445,0.0035509,0.0033871,0.00074488,0.00069915,0.00065964,0.0004844,0.00050198,0.00047881
3768.58,0.020538,0.020341,0.020326,0.010368,0.0099573,0.0099779,0.0021392,0.001649,0.0016203,0.0074874,0.0069539,0.0065673,0.0034241,0.0035266,0.0033634,0.00073852,0.00069229,0.00065321,0.00048128,0.00049833,0.00047525
3782.19,0.020372,0.020184,0.020171,0.010312,0.0099062,0.0099273,0.0021102,0.001625,0.0015984,0.0074261,0.006888,0.0065057,0.0034039,0.0035026,0.0033399,0.00073222,0.0006855,0.00064685,0.00047821,0.00049473,0.00047172
3795.79,0.020208,0.020028,0.020017,0.010257,0.0098555,0.0098772,0.0020815,0.0016013,0.0015767,0.0073654,0.0068226,0.0064446,0.003384,0.0034789,0.0033168,0.00072597,0.00067878,0.00064056,0.00047518,0.00049117,0.00046824
3809.4,0.020043,0.019872,0.019862,0.010201,0.0098051,0.0098272,0.0020531,0.0015779,0.0015554,0.0073047,0.0067575,0.0063837,0.0033642,0.0034553,0.0032938,0.00071974,0.00067209,0.00063429,0.00047217,0.00048763,0.00046479
3823.0,0.019888,0.019725,0.019717,0.010147,0.0097557,0.0097783,0.002026,0.0015556,0.001535,0.0072475,0.0066957,0.006326,0.0033449,0.0034321,0.0032712,0.00071385,0.00066572,0.00062834,0.00046923,0.00048417,0.0004614
3836.61,0.019726,0.019572,0.019566,0.010093,0.0097059,0.0097289,0.0019985,0.001533,0.0015144,0.0071882,0.0066321,0.0062666,0.0033254,0.0034089,0.0032487,0.00070776,0.00065919,0.00062223,0.00046628,0.00048069,0.00045802
3850.21,0.019567,0.019421,0.019417,0.010038,0.0096562,0.0096797,0.0019715,0.001511,0.0014942,0.0071298,0.0065695,0.0062082,0.0033061,0.0033859,0.0032263,0.00070178,0.00065276,0.00061622,0.00046334,0.00047725,0.00045466
3863.82,0.01941,0.019272,0.01927,0.0099838,0.0096069,0.0096308,0.001945,0.0014893,0.0014743,0.0070722,0.0065078,0.0061505,0.003287,0.0033631,0.003204,0.00069588,0.00064643,0.0006103,0.00046043,0.00047384,0.00045133
3877.42,0.019256,0.019125,0.019124,0.0099299,0.0095578,0.0095822,0.0019188,0.001468,0.0014549,0.0070154,0.0064469,0.0060937,0.0032679,0.0033404,0.003182,0.00069005,0.00064018,0.00060446,0.00045753,0.00047045,0.00044803
3891.03,0.019103,0.01898,0.018981,0.0098765,0.0095092,0.009534,0.001893,0.001447,0.0014357,0.0069594,0.0063869,0.0060377,0.0032491,0.003318,0.0031602,0.00068431,0.00063402,0.00059871,0.00045467,0.0004671,0.00044477
3904.63,0.018951,0.018836,0.018839,0.0098236,0.0094611,0.0094863,0.0018675,0.0014263,0.0014167,0.006904,0.0063276,0.0059824,0.0032305,0.0032958,0.0031387,0.00067863,0.00062793,0.00059303,0.00045185,0.0004638,0.00044155
3918.24,0.018801,0.018694,0.018698,0.0097712,0.0094135,0.0094391,0.0018422,0.0014059,0.001398,0.0068492,0.0062689,0.0059277,0.0032122,0.003274,0.0031174,0.00067301,0.00062192,0.00058741,0.00044906,0.00046053,0.00043837
3931.84,0.018651,0.018552,0.018557,0.0097195,0.0093665,0.0093925,0.0018171,0.0013856,0.0013794,0.0067945,0.0062104,0.0058732,0.0031941,0.0032524,0.0030964,0.0006674,0.00061593,0.00058183,0.00044631,0.00045731,0.00043524
3945.45,0.018508,0.018416,0.018422,0.009668,0.0093198,0.0093462,0.0017935,0.0013666,0.001362,0.006742,0.0061542,0.0058208,0.0031761,0.0032309,0.0030756,0.00066202,0.00061016,0.00057645,0.0004436,0.00045412,0.00043213
3959.05,0.018361,0.018277,0.018284,0.0096168,0.0092733,0.0093001,0.0017692,0.0013471,0.0013442,0.0066886,0.0060972,0.0057677,0.0031583,0.0032097,0.003055,0.00065656,0.00060433,0.00057101,0.00044091,0.00045096,0.00042906
3972.66,0.018216,0.018139,0.018148,0.0095658,0.0092271,0.0092542,0.0017454,0.0013281,0.0013267,0.0066358,0.0060409,0.0057153,0.0031405,0.0031886,0.0030346,0.00065116,0.00059857,0.00056564,0.00043826,0.00044781,0.000426
3986.26,0.018073,0.018003,0.018013,0.0095149,0.0091809,0.0092084,0.001722,0.0013093,0.0013095,0.0065835,0.0059852,0.0056634,0.0031229,0.0031676,0.0030142,0.00064582,0.00059287,0.00056033,0.00043562,0.00044469,0.00042297
3999.87,0.017931,0.017868,0.017879,0.0094642,0.0091349,0.0091627,0.001699,0.0012909,0.0012927,0.0065319,0.0059301,0.0056122,0.0031053,0.0031467,0.002994,0.00064054,0.00058724,0.00055508,0.00043301,0.00044159,0.00041996
4013.47,0.01779,0.017734,0.017747,0.0094138,0.0090891,0.0091173,0.0016762,0.0012728,0.0012761,0.0064808,0.0058758,0.0055617,0.0030879,0.003126,0.0029739,0.00063533,0.00058169,0.00054991,0.00043042,0.00043852,0.00041698
4027.08,0.017652,0.017603,0.017617,0.0093636,0.0090437,0.0090721,0.0016538,0.001255,0.0012597,0.0064305,0.0058222,0.0055118,0.0030706,0.0031055,0.002954,0.00063018,0.00057622,0.00054482,0.00042786,0.00043547,0.00041402
4040.68,0.017515,0.017473,0.017488,0.0093138,0.0089985,0.0090273,0.0016315,0.0012374,0.0012435,0.0063808,0.0057693,0.0054626,0.0030535,0.0030851,0.0029343,0.0006251,0.00057081,0.00053979,0.00042532,0.00043245,0.00041109
4054.29,0.017379,0.017343,0.01736,0.0092647,0.0089541,0.0089832,0.0016093,0.0012199,0.0012274,0.0063315,0.0057169,0.0054139,0.0030366,0.0030651,0.002915,0.00062006,0.00056547,0.00053481,0.00042282,0.00042948,0.00040821
4067.89,0.017245,0.017217,0.017234,0.0092172,0.0089111,0.0089405,0.0015886,0.0012034,0.0012123,0.006283,0.0056654,0.0053661,0.0030203,0.0030456,0.0028961,0.00061511,0.00056022,0.00052993,0.00042039,0.00042659,0.00040541
4081.5,0.017112,0.01709,0.017108,0.0091688,0.0088674,0.0088971,0.0015671,0.0011866,0.0011968,0.0062348,0.0056142,0.0053185,0.0030037,0.003026,0.0028771,0.00061017,0.000555,0.00052507,0.00041794,0.00042368,0.00040259
4095.1,0.01698,0.016964,0.016983,0.0091209,0.0088241,0.008854,0.0015461,0.0011701,0.0011817,0.0061868,0.0055634,0.0052714,0.0029874,0.0030065,0.0028583,0.00060528,0.00054982,0.00052026,0.0004155,0.0004208,0.00039981
4108.71,0.016848,0.016839,0.016859,0.0090732,0.0087809,0.0088111,0.0015254,0.0011539,0.0011667,0.0061393,0.0055131,0.0052247,0.0029711,0.0029872,0.0028397,0.00060044,0.0005447,0.0005155,0.00041309,0.00041794,0.00039704
4122.31,0.016718,0.016715,0.016736,0.0090256,0.0087378,0.0087683,0.001505,0.0011379,0.0011521,0.0060922,0.0054633,0.0051784,0.0029549,0.002968,0.0028211,0.00059564,0.00053963,0.00051079,0.00041068,0.0004151,0.00039429
4135.92,0.016589,0.016592,0.016615,0.008978,0.0086948,0.0087256,0.0014849,0.0011223,0.0011377,0.0060455,0.005414,0.0051327,0.0029388,0.0029489,0.0028026,0.00059089,0.00053462,0.00050613,0.00040829,0.00041228,0.00039156
4149.52,0.016462,0.016471,0.016494,0.0089306,0.0086519,0.0086829,0.0014651,0.0011069,0.0011235,0.0059994,0.0053653,0.0050875,0.0029228,0.0029298,0.0027843,0.00058621,0.00052967,0.00050153,0.00040592,0.00040947,0.00038884
4163.13,0.016336,0.016351,0.016375,0.008883,0.0086089,0.0086401,0.0014455,0.0010917,0.0011095,0.0059539,0.0053172,0.005043,0.0029067,0.0029108,0.0027659,0.00058158,0.00052478,0.000497,0.00040355,0.00040666,0.00038614
4176.73,0.016211,0.016233,0.016258,0.0088359,0.0085663,0.0085977,0.0014261,0.0010766,0.0010956,0.005909,0.0052699,0.0049991,0.0028909,0.002892,0.0027478,0.00057702,0.00051997,0.00049253,0.00040122,0.00040389,0.00038346
4190.34,0.016089,0.016116,0.016142,0.0087929,0.0085277,0.0085593,0.0014074,0.0010622,0.0010823,0.0058649,0.0052234,0.004956,0.0028764,0.0028746,0.002731,0.00057254,0.00051524,0.00048815,0.00039908,0.00040132,0.00038097
4203.94,0.015967,0.016,0.016027,0.0087466,0.0084859,0.0085177,0.0013885,0.0010476,0.0010689,0.0058209,0.005177,0.004913,0.0028609,0.0028562,0.0027133,0.00056807,0.00051054,0.00048378,0.00039682,0.00039861,0.00037836
4217.55,0.015846,0.015885,0.015912,0.0087013,0.008445,0.008477,0.0013699,0.0010333,0.0010556,0.0057773,0.0051312,0.0048706,0.0028458,0.0028382,0.0026959,0.00056366,0.00050589,0.00047947,0.0003946,0.00039595,0.0003758
4231.15,0.015726,0.015771,0.015799,0.0086564,0.0084045,0.0084367,0.0013516,0.0010192,0.0010426,0.0057341,0.0050857,0.0048285,0.0028308,0.0028203,0.0026788,0.00055928,0.00050128,0.0004752,0.00039242,0.00039333,0.00037326
4244.76,0.015607,0.015657,0.015686,0.0086117,0.0083642,0.0083966,0.0013335,0.0010054,0.0010298,0.0056911,0.0050407,0.0047867,0.002816,0.0028026,0.0026617,0.00055493,0.00049671,0.00047096,0.00039025,0.00039072,0.00037075
4258.36,0.015489,0.015544,0.015574,0.0085671,0.008324,0.0083566,0.0013157,0.00099178,0.0010172,0.0056485,0.004996,0.0047454,0.0028013,0.002785,0.0026447,0.00055063,0.00049218,0.00046677,0.0003881,0.00038813,0.00036825
4271.97,0.015371,0.015432,0.015462,0.0085224,0.0082837,0.0083165,0.0012981,0.00097839,0.0010049,0.0056062,0.0049517,0.0047044,0.0027865,0.0027674,0.0026278,0.00054635,0.0004877,0.00046262,0.00038595,0.00038554,0.00036577
4285.57,0.015255,0.015321,0.015352,0.0084775,0.0082432,0.0082761,0.0012808,0.00096523,0.00099268,0.0055642,0.0049079,0.0046638,0.0027718,0.0027498,0.0026109,0.00054212,0.00048326,0.00045851,0.00038378,0.00038296,0.00036328
4299.18,0.01514,0.015212,0.015243,0.0084327,0.0082027,0.0082358,0.0012637,0.00095223,0.00098064,0.0055229,0.0048647,0.0046239,0.0027571,0.0027322,0.0025941,0.00053795,0.0004789,0.00045446,0.00038163,0.00038039,0.00036081
4312.78,0.015031,0.015107,0.015139,0.0083937,0.0081679,0.0082011,0.001247,0.00093959,0.00096893,0.0054834,0.0048233,0.0045856,0.0027443,0.0027166,0.002579,0.00053396,0.0004747,0.00045058,0.00037974,0.00037808,0.00035859
4326.39,0.014918,0.014999,0.015031,0.0083489,0.0081274,0.0081608,0.0012304,0.00092698,0.00095724,0.0054427,0.0047808,0.0045464,0.0027297,0.0026992,0.0025623,0.00052986,0.00047041,0.00044661,0.00037759,0.00037553,0.00035614
4339.99,0.014807,0.014893,0.014926,0.0083056,0.0080884,0.0081219,0.0012139,0.00091456,0.00094572,0.0054028,0.0047392,0.0045079,0.0027157,0.0026823,0.0025461,0.00052585,0.00046621,0.00044272,0.00037552,0.00037306,0.00035376
4353.6,0.014697,0.014788,0.014822,0.0082631,0.0080501,0.0080837,0.0011977,0.00090233,0.00093435,0.0053633,0.0046981,0.0044699,0.0027019,0.0026657,0.0025302,0.00052187,0.00046205,0.00043888,0.00037348,0.00037063,0.00035143
4367.2,0.014588,0.014684,0.014718,0.008221,0.0080122,0.008046,0.0011817,0.00089027,0.00092315,0.0053241,0.0046573,0.0044323,0.0026883,0.0026493,0.0025144,0.00051794,0.00045793,0.00043507,0.00037148,0.00036822,0.00034912
4380.81,0.01448,0.014581,0.014615,0.0081791,0.0079746,0.0080084,0.0011658,0.0008784,0.00091211,0.0052852,0.0046168,0.0043949,0.0026749,0.002633,0.0024988,0.00051404,0.00045385,0.0004313,0.00036949,0.00036584,0.00034684
4394.41,0.014372,0.014478,0.014513,0.0081374,0.0079371,0.007971,0.0011503,0.00086672,0.00090125,0.0052464,0.0045767,0.0043578,0.0026615,0.0026168,0.0024833,0.00051016,0.00044979,0.00042755,0.00036752,0.00036348,0.00034456
4408.02,0.014265,0.014375,0.014411,0.0080956,0.0078994,0.0079334,0.0011349,0.00085524,0.00089056,0.0052078,0.0045367,0.0043209,0.0026481,0.0026006,0.0024678,0.00050629,0.00044577,0.00042383,0.00036556,0.00036111,0.0003423
4421.62,0.014157,0.014271,0.014307,0.0080524,0.0078605,0.0078946,0.0011198,0.00084394,0.00088005,0.0051689,0.0044966,0.0042839,0.0026344,0.0025841,0.002452,0.0005024,0.00044173,0.00042009,0.00036355,0.0003587,0.00033999
4435.23,0.014065,0.014184,0.014221,0.0080195,0.0078315,0.0078657,0.0011049,0.00083291,0.00086975,0.0051359,0.0044617,0.0042518,0.002624,0.0025708,0.0024393,0.00049908,0.0004382,0.00041685,0.00036201,0.00035674,0.00033811
4448.83,0.013955,0.014079,0.014116,0.0079744,0.0077906,0.0078248,0.0010902,0.00082194,0.00085953,0.0050965,0.0044214,0.0042145,0.0026097,0.0025537,0.002423,0.00049513,0.00043414,0.00041309,0.00035993,0.00035426,0.00033574
4462.44,0.013852,0.01398,0.014018,0.007933,0.0077533,0.0077877,0.0010756,0.00081115,0.00084947,0.0050594,0.0043832,0.0041793,0.0025966,0.0025379,0.0024078,0.00049143,0.00043029,0.00040954,0.00035802,0.00035195,0.00033353
4476.04,0.013751,0.013884,0.013921,0.0078925,0.0077168,0.0077512,0.0010613,0.00080051,0.00083954,0.0050231,0.0043457,0.0041448,0.0025839,0.0025223,0.0023929,0.00048778,0.00042652,0.00040606,0.00035615,0.00034968,0.00033136
4489.65,0.013651,0.013788,0.013826,0.0078525,0.0076809,0.0077153,0.0010471,0.00079001,0.00082973,0.0049871,0.0043086,0.0041106,0.0025713,0.002507,0.0023783,0.00048418,0.00042279,0.00040262,0.00035431,0.00034745,0.00032922
4503.25,0.013552,0.013693,0.013731,0.0078129,0.0076454,0.0076799,0.0010331,0.00077966,0.00082004,0.0049515,0.004272,0.0040768,0.002559,0.0024918,0.0023638,0.00048061,0.0004191,0.00039922,0.0003525,0.00034524,0.00032711
4516.86,0.013454,0.013599,0.013637,0.0077738,0.0076102,0.0076447,0.0010192,0.00076945,0.00081048,0.0049161,0.0042356,0.0040433,0.0025468,0.0024769,0.0023495,0.00047707,0.00041544,0.00039584,0.0003507,0.00034306,0.00032503
4530.46,0.013356,0.013504,0.013543,0.0077348,0.0075753,0.0076098,0.0010055,0.0007594,0.00080106,0.0048807,0.0041994,0.00401,0.0025347,0.002462,0.0023353,0.00047354,0.0004118,0.00039248,0.00034891,0.0003409,0.00032296
4544.07,0.013258,0.01341,0.013449,0.0076957,0.0075401,0.0075746,0.00099203,0.00074951,0.00079177,0.0048453,0.0041632,0.0039766,0.0025225,0.0024471,0.0023211,0.00047001,0.00040816,0.00038913,0.00034711,0.00033873,0.00032089
4557.67,0.01316,0.013316,0.013355,0.007656,0.0075043,0.0075389,0.00097878,0.0007398,0.00078267,0.00481,0.0041272,0.0039435,0.0025102,0.002432,0.0023068,0.00046649,0.00040454,0.0003858,0.00034529,0.00033655,0.00031881
4571.28,0.013073,0.013233,0.013273,0.0076212,0.0074734,0.007508,0.00096584,0.00073035,0.00077381,0.0047789,0.0040949,0.0039138,0.0024995,0.0024186,0.002294,0.00046338,0.00040128,0.0003828,0.00034369,0.00033459,0.00031694
4584.88,0.012976,0.01314,0.01318,0.0075819,0.007438,0.0074726,0.00095291,0.00072091,0.00076494,0.004744,0.0040594,0.0038811,0.0024874,0.0024037,0.0022798,0.0004599,0.00039773,0.00037952,0.00034189,0.00033243,0.00031489
4598.49,0.012882,0.01305,0.01309,0.0075433,0.0074033,0.0074379,0.00094018,0.00071164,0.00075623,0.0047101,0.004025,0.0038494,0.0024756,0.0023892,0.002266,0.00045653,0.00039427,0.00037634,0.00034013,0.00033032,0.00031288
4612.09,0.01279,0.012961,0.013001,0.0075052,0.0073691,0.0074037,0.00092761,0.00070249,0.00074763,0.0046768,0.0039911,0.0038182,0.0024639,0.0023748,0.0022523,0.00045321,0.00039086,0.0003732,0.0003384,0.00032824,0.00031089
4625.7,0.012699,0.012873,0.012913,0.0074675,0.0073353,0.0073698,0.00091518,0.00069347,0.00073913,0.0046439,0.0039576,0.0037874,0.0024523,0.0023606,0.0022388,0.00044993,0.0003875,0.00037011,0.0003367,0.00032618,0.00030893
4639.3,0.012609,0.012786,0.012827,0.0074303,0.0073019,0.0073364,0.00090289,0.00068457,0.00073073,0.0046114,0.0039245,0.003757,0.002441,0.0023466,0.0022254,0.00044669,0.00038418,0.00036705,0.00033502,0.00032414,0.00030699
4652.91,0.012519,0.0127,0.012741,0.0073935,0.0072689,0.0073034,0.00089074,0.00067577,0.00072243,0.0045791,0.0038917,0.0037269,0.0024298,0.0023327,0.0022123,0.00044347,0.00038089,0.00036403,0.00033337,0.00032214,0.00030508
4666.51,0.01243,0.012614,0.012655,0.0073571,0.0072362,0.0072707,0.00087873,0.00066709,0.00071422,0.0045468,0.0038591,0.0036969,0.0024187,0.002319,0.0021992,0.00044026,0.00037762,0.00036101,0.00033174,0.00032015,0.00030319
4680.12,0.01234,0.012527,0.012568,0.0073206,0.0072035,0.0072379,0.00086681,0.0006585,0.00070608,0.0045142,0.0038263,0.0036667,0.0024076,0.0023053,0.0021863,0.00043702,0.00037433,0.00035799,0.00033012,0.00031817,0.00030131
4693.72,0.012247,0.012438,0.012479,0.0072833,0.0071699,0.0072043,0.00085507,0.00065004,0.00069807,0.0044808,0.0037929,0.0036359,0.0023962,0.0022913,0.002173,0.0004337,0.00037098,0.0003549,0.00032846,0.00031615,0.0002994
4707.33,0.012171,0.012365,0.012406,0.0072496,0.0071399,0.0071743,0.000844,0.0006421,0.00069059,0.0044534,0.0037645,0.00361,0.0023861,0.0022786,0.0021609,0.00043095,0.00036813,0.00035229,0.00032697,0.00031431,0.00029765
4720.93,0.012084,0.01228,0.012322,0.0072135,0.0071075,0.0071418,0.00083264,0.00063394,0.00068286,0.0044217,0.0037327,0.0035808,0.0023751,0.0022651,0.0021482,0.00042779,0.00036494,0.00034936,0.00032536,0.00031236,0.0002958
4734.54,0.011998,0.012197,0.012239,0.0071776,0.0070752,0.0071095,0.00082147,0.00062594,0.00067527,0.0043906,0.0037015,0.0035521,0.0023642,0.0022517,0.0021355,0.00042469,0.00036182,0.00034649,0.00032377,0.00031042,0.00029396
4748.14,0.011913,0.012116,0.012157,0.0071418,0.0070431,0.0070773,0.00081047,0.00061806,0.00066779,0.00436,0.0036708,0.0035238,0.0023534,0.0022384,0.0021228,0.00042164,0.00035874,0.00034366,0.00032218,0.0003085,0.00029214
4761.75,0.01183,0.012035,0.012077,0.0071063,0.0070112,0.0070453,0.00079959,0.00061029,0.00066041,0.0043298,0.0036404,0.003496,0.0023426,0.0022252,0.0021103,0.00041863,0.0003557,0.00034087,0.0003206,0.00030659,0.00029033
4775.35,0.011747,0.011955,0.011997,0.0070711,0.0069796,0.0070137,0.00078884,0.00060262,0.00065311,0.0042999,0.0036105,0.0034685,0.002332,0.0022121,0.002098,0.00041566,0.0003527,0.00033811,0.00031903,0.00030471,0.00028855
4788.96,0.011666,0.011877,0.011918,0.0070364,0.0069485,0.0069824,0.0007782,0.00059503,0.00064588,0.0042704,0.0035809,0.0034414,0.0023215,0.0021992,0.0020858,0.00041271,0.00034974,0.00033539,0.00031749,0.00030285,0.00028678
4802.56,0.011585,0.011798,0.01184,0.0070021,0.0069177,0.0069516,0.00076766,0.00058752,0.00063872,0.0042409,0.0035515,0.0034144,0.0023111,0.0021865,0.0020738,0.00040979,0.00034679,0.00033269,0.00031596,0.00030101,0.00028505
4816.17,0.011503,0.011719,0.011761,0.0069682,0.0068873,0.0069211,0.0007571,0.00058,0.0006315,0.0042112,0.0035219,0.0033872,0.0023009,0.0021739,0.0020619,0.00040683,0.00034383,0.00032997,0.00031445,0.0002992,0.00028333
4829.77,0.011431,0.01165,0.011691,0.0069346,0.0068572,0.0068909,0.0007478,0.00057345,0.00062537,0.0041851,0.0034954,0.003363,0.0022908,0.0021615,0.0020501,0.00040423,0.00034118,0.00032754,0.00031296,0.0002974,0.00028163
4843.38,0.011348,0.011569,0.011611,0.006901,0.0068271,0.0068607,0.0007373,0.00056597,0.00061816,0.004155,0.0034658,0.0033358,0.0022806,0.0021491,0.0020384,0.00040124,0.00033821,0.00032482,0.00031148,0.00029561,0.00027994
4856.98,0.011269,0.011492,0.011534,0.0068676,0.0067971,0.0068306,0.00072732,0.0005589,0.00061137,0.0041262,0.0034372,0.0033095,0.0022705,0.0021367,0.0020267,0.00039837,0.00033536,0.00032219,0.00031001,0.00029383,0.00027826
4870.59,0.01119,0.011416,0.011458,0.0068341,0.0067671,0.0068004,0.00071752,0.00055196,0.00060473,0.0040976,0.0034089,0.0032836,0.0022604,0.0021244,0.0020151,0.00039553,0.00033253,0.0003196,0.00030854,0.00029206,0.00027658
4884.19,0.011113,0.011341,0.011383,0.0068006,0.006737,0.0067703,0.00070787,0.00054515,0.0005982,0.0040694,0.003381,0.003258,0.0022503,0.0021121,0.0020035,0.00039272,0.00032974,0.00031704,0.00030708,0.00029029,0.00027491
4897.8,0.011036,0.011267,0.011308,0.0067672,0.006707,0.0067402,0.00069836,0.00053844,0.00059176,0.0040415,0.0033535,0.0032328,0.0022402,0.0020998,0.0019919,0.00038994,0.00032699,0.00031452,0.00030563,0.00028853,0.00027325
4911.4,0.010961,0.011193,0.011235,0.006734,0.0066772,0.0067102,0.00068897,0.00053181,0.0005854,0.004014,0.0033263,0.0032078,0.0022302,0.0020876,0.0019804,0.00038719,0.00032427,0.00031202,0.00030418,0.00028678,0.0002716
4925.01,0.010886,0.011121,0.011163,0.0067011,0.0066476,0.0066805,0.00067968,0.00052527,0.00057909,0.0039867,0.0032994,0.0031832,0.0022202,0.0020756,0.0019691,0.00038448,0.00032159,0.00030957,0.00030276,0.00028505,0.00026996
4938.61,0.010812,0.011049,0.011091,0.0066686,0.0066184,0.0066512,0.00067046,0.00051877,0.00057283,0.0039598,0.0032729,0.0031589,0.0022104,0.0020637,0.0019579,0.0003818,0.00031894,0.00030713,0.00030135,0.00028334,0.00026835
4952.22,0.010739,0.010978,0.011019,0.0066361,0.0065892,0.0066219,0.00066115,0.00051221,0.00056647,0.0039329,0.0032464,0.0031347,0.0022006,0.0020518,0.0019467,0.00037912,0.0003163,0.00030471,0.00029995,0.00028163,0.00026675
4965.82,0.010669,0.01091,0.010951,0.0066057,0.006562,0.0065945,0.00065306,0.0005066,0.00056117,0.0039073,0.0032212,0.0031116,0.0021914,0.0020406,0.0019361,0.00037657,0.00031377,0.0003024,0.00029863,0.00028002,0.00026523
4979.43,0.010596,0.010839,0.01088,0.0065739,0.0065335,0.0065658,0.0006439,0.00050014,0.00055487,0.0038806,0.003195,0.0030876,0.0021818,0.002029,0.0019252,0.00037392,0.00031117,0.00030002,0.00029725,0.00027835,0.00026366
4993.03,0.010524,0.010769,0.01081,0.0065426,0.0065054,0.0065376,0.00063513,0.00049399,0.0005489,0.0038543,0.0031693,0.0030641,0.0021724,0.0020175,0.0019145,0.0003713,0.0003086,0.00029766,0.0002959,0.00027671,0.00026211
5006.64,0.010453,0.010699,0.01074,0.0065114,0.0064775,0.0065095,0.00062653,0.00048796,0.00054306,0.0038281,0.0031438,0.0030407,0.0021629,0.0020062,0.0019038,0.0003687,0.00030606,0.00029533,0.00029454,0.00027508,0.00026058
5020.24,0.010382,0.01063,0.010671,0.0064802,0.0064495,0.0064813,0.00061807,0.00048204,0.00053732,0.0038021,0.0031184,0.0030175,0.0021535,0.0019948,0.0018931,0.00036612,0.00030353,0.00029302,0.00029319,0.00027346,0.00025905
5033.85,0.010311,0.010561,0.010602,0.006449,0.0064214,0.0064531,0.00060974,0.00047622,0.00053167,0.0037762,0.0030934,0.0029945,0.0021441,0.0019835,0.0018825,0.00036355,0.00030103,0.00029072,0.00029183,0.00027183,0.00025753
5047.45,0.010242,0.010493,0.010534,0.0064179,0.0063934,0.0064249,0.00060152,0.00047049,0.0005261,0.0037507,0.0030686,0.0029718,0.0021347,0.0019722,0.0018719,0.00036102,0.00029856,0.00028846,0.00029048,0.00027021,0.000256
5061.06,0.010173,0.010426,0.010467,0.0063867,0.0063654,0.0063967,0.00059341,0.00046483,0.0005206,0.0037255,0.0030441,0.0029494,0.0021252,0.0019609,0.0018613,0.00035852,0.00029612,0.00028623,0.00028913,0.0002686,0.00025449
5074.66,0.010106,0.01036,0.010401,0.0063556,0.0063374,0.0063686,0.00058537,0.00045923,0.00051514,0.0037005,0.0030199,0.0029272,0.0021158,0.0019497,0.0018508,0.00035604,0.00029372,0.00028402,0.00028778,0.000267,0.00025298
5088.27,0.010038,0.010295,0.010335,0.0063238,0.0063086,0.0063396,0.0005773,0.0004536,0.00050962,0.0036758,0.002996,0.0029054,0.0021062,0.0019383,0.0018401,0.0003536,0.00029133,0.00028184,0.00028641,0.00026537,0.00025145
5101.87,0.0099731,0.010231,0.010271,0.0062988,0.0062866,0.0063175,0.00057014,0.00044868,0.00050491,0.0036517,0.0029727,0.002884,0.0020988,0.001929,0.0018313,0.00035121,0.00028902,0.00027972,0.00028535,0.00026402,0.00025019
5115.48,0.0099072,0.010166,0.010206,0.0062671,0.006258,0.0062886,0.00056212,0.00044307,0.00049938,0.0036274,0.0029492,0.0028626,0.0020892,0.0019176,0.0018207,0.00034881,0.00028668,0.00027758,0.00028399,0.0002624,0.00024867
5129.08,0.0098419,0.010102,0.010142,0.0062374,0.0062313,0.0062617,0.00055445,0.00043773,0.00049413,0.0036032,0.002926,0.0028413,0.0020802,0.0019069,0.0018107,0.00034642,0.00028437,0.00027547,0.00028273,0.00026087,0.00024724
5142.69,0.009777,0.010039,0.010078,0.0062082,0.006205,0.0062353,0.00054691,0.00043249,0.00048898,0.0035792,0.0029029,0.0028202,0.0020714,0.0018963,0.0018008,0.00034405,0.00028207,0.00027337,0.00028149,0.00025936,0.00024583
