,1s,1s,1s,2p,2p,2p,2s,2s,2s,3p,3p,3p,3s,3s,3s
2707.39,,,,0.0055137,0.0046683,0.0046004,0.0064481,0.0058956,0.0056412,0.00057289,0.00051729,0.00050371,0.00089027,0.00082706,0.00079426
2721.0,,,,0.0054303,0.0045934,0.0045303,0.0063886,0.0058319,0.0055816,0.00056392,0.00050877,0.00049566,0.0008821,0.00081728,0.00078507
2734.6,,,,0.0053477,0.0045195,0.004461,0.0063299,0.005769,0.0055229,0.00055511,0.00050036,0.00048772,0.00087256,0.00080765,0.00077602
2748.21,,,,0.0052666,0.004447,0.0043931,0.0062718,0.005707,0.0054649,0.00054651,0.00049214,0.00047994,0.00086173,0.00079816,0.00076711
2761.81,,,,0.005187,0.004376,0.0043265,0.0062145,0.0056457,0.0054077,0.00053806,0.00048408,0.00047233,0.0008498,0.00078882,0.00075832
2775.42,,,,0.0051088,0.0043064,0.0042612,0.0061578,0.0055852,0.0053512,0.00052974,0.00047619,0.00046487,0.00083709,0.00077963,0.00074967
2789.02,,,,0.005032,0.0042381,0.0041972,0.0061018,0.0055255,0.0052955,0.00052151,0.00046847,0.00045757,0.00082396,0.0007706,0.00074115
2802.63,,,,0.0049565,0.0041712,0.0041345,0.0060464,0.0054666,0.0052406,0.0005134,0.0004609,0.00045042,0.00081083,0.00076172,0.00073276
2816.23,,,,0.0048823,0.0041055,0.0040728,0.005992,0.0054087,0.0051865,0.0005054,0.00045348,0.0004434,0.00079814,0.00075303,0.00072451
2829.84,,,,0.0048096,0.0040412,0.0040126,0.0059383,0.0053517,0.0051334,0.00049759,0.00044623,0.00043655,0.00078625,0.0007445,0.00071641
2843.44,,,,0.0047378,0.003978,0.0039532,0.0058852,0.0052953,0.0050808,0.00048994,0.0004391,0.0004298,0.00077543,0.00073609,0.00070842
2857.05,,,,0.0046673,0.003916,0.003895,0.0058327,0.0052397,0.005029,0.00048248,0.00043211,0.0004232,0.0007659,0.00072782,0.00070055
2870.65,,,,0.004598,0.0038551,0.0038378,0.0057808,0.0051847,0.0049778,0.00047521,0.00042526,0.00041672,0.00075776,0.00071967,0.00069279
2884.26,,,,0.0045299,0.0037954,0.0037817,0.0057295,0.0051305,0.0049273,0.00046811,0.00041855,0.00041036,0.00075102,0.00071163,0.00068513
2897.86,,,,0.004463,0.0037368,0.0037267,0.0056787,0.0050769,0.0048774,0.00046114,0.00041197,0.00040414,0.00074556,0.00070369,0.00067759
2911.47,,,,0.0043972,0.0036793,0.0036727,0.0056282,0.0050237,0.0048279,0.00045428,0.00040552,0.00039804,0.00074115,0.00069583,0.00067012
2925.07,,,,0.0043326,0.003623,0.0036198,0.0055797,0.0049725,0.0047802,0.0004475,0.0003992,0.00039207,0.00073772,0.00068823,0.00066293
2938.68,,,,0.004269,0.0035677,0.0035677,0.0055306,0.0049209,0.0047322,0.00044079,0.000393,0.0003862,0.00073462,0.00068057,0.0006557
2952.28,,,,0.0042064,0.0035134,0.0035166,0.0054824,0.0048702,0.0046851,0.00043415,0.00038691,0.00038044,0.00073167,0.00067305,0.00064862
2965.89,,,,0.0041448,0.00346,0.0034664,0.0054348,0.0048202,0.0046386,0.00042762,0.00038094,0.00037478,0.00072849,0.00066562,0.00064164
2979.49,,,,0.0040842,0.0034076,0.003417,0.0053877,0.0047709,0.0045928,0.00042121,0.00037508,0.00036923,0.00072475,0.00065829,0.00063477
2993.1,,,,0.0040246,0.0033561,0.0033686,0.0053411,0.0047221,0.0045475,0.00041496,0.00036933,0.00036379,0.00072018,0.00065104,0.00062798
3006.7,,,,0.003966,0.0033056,0.003321,0.0052949,0.0046739,0.0045026,0.00040886,0.00036369,0.00035845,0.00071459,0.00064386,0.00062128
3020.31,,,,0.0039084,0.0032561,0.0032743,0.005249,0.0046261,0.0044582,0.00040291,0.00035816,0.00035321,0.00070789,0.00063676,0.00061465
3033.91,,,,0.0038519,0.0032076,0.0032285,0.005205,0.00458,0.0044155,0.0003971,0.00035275,0.00034808,0.00070028,0.00062993,0.00060827
3047.52,,,,0.0037961,0.0031598,0.0031835,0.0051603,0.0045335,0.0043724,0.00039138,0.00034742,0.00034303,0.00069156,0.00062305,0.00060185
3061.12,,,,0.0037413,0.0031129,0.0031392,0.0051163,0.0044879,0.00433,0.00038573,0.00034219,0.00033808,0.00068209,0.00061631,0.00059554
3074.73,,,,0.0036873,0.0030668,0.0030957,0.0050729,0.0044428,0.0042882,0.00038012,0.00033706,0.00033321,0.00067212,0.00060969,0.00058934
3088.33,,,,0.0036341,0.0030215,0.0030529,0.0050301,0.0043984,0.004247,0.00037456,0.00033202,0.00032843,0.00066194,0.00060317,0.00058322
3101.94,,,,0.0035817,0.002977,0.0030108,0.0049876,0.0043545,0.0042063,0.00036906,0.00032706,0.00032373,0.00065186,0.00059676,0.00057719
3115.54,,,,0.0035302,0.0029332,0.0029694,0.0049455,0.004311,0.0041659,0.00036364,0.0003222,0.00031911,0.00064216,0.00059044,0.00057122
3129.15,,,,0.0034794,0.0028902,0.0029287,0.0049034,0.0042677,0.0041258,0.00035833,0.00031741,0.00031457,0.00063308,0.00058416,0.00056529
3142.75,,,,0.00343,0.0028484,0.0028892,0.0048634,0.0042264,0.0040875,0.00035319,0.00031277,0.00031017,0.00062509,0.00057818,0.00055962
3156.36,,,,0.0033809,0.002807,0.00285,0.0048226,0.0041844,0.0040486,0.00034813,0.00030817,0.0003058,0.00061797,0.00057213,0.00055389
3169.96,0.013431,0.013247,0.013331,0.0033327,0.0027663,0.0028114,0.0047823,0.0041431,0.0040103,0.00034319,0.00030365,0.00030151,0.00061197,0.00056618,0.00054825
3183.57,0.013351,0.01317,0.013254,0.0032852,0.0027264,0.0027736,0.0047425,0.0041023,0.0039726,0.00033836,0.00029922,0.0002973,0.00060708,0.00056032,0.00054269
3197.17,0.013272,0.013093,0.013177,0.0032384,0.0026871,0.0027363,0.0047033,0.0040622,0.0039354,0.00033359,0.00029486,0.00029316,0.00060321,0.00055454,0.00053723
3210.78,0.013193,0.013016,0.013101,0.0031923,0.0026485,0.0026997,0.0046644,0.0040225,0.0038987,0.00032888,0.00029058,0.00028908,0.0006002,0.00054883,0.00053183
3224.38,0.013114,0.01294,0.013025,0.0031468,0.0026104,0.0026636,0.0046259,0.0039832,0.0038623,0.00032419,0.00028636,0.00028507,0.00059784,0.00054318,0.0005265
3237.99,0.013036,0.012864,0.012949,0.003102,0.002573,0.002628,0.0045875,0.0039442,0.0038262,0.00031954,0.00028221,0.00028112,0.00059583,0.00053755,0.00052121
3251.59,0.012961,0.012791,0.012877,0.0030586,0.0025369,0.0025937,0.0045506,0.0039066,0.0037914,0.00031501,0.00027821,0.00027732,0.0005941,0.00053211,0.00051611
3265.2,0.012884,0.012716,0.012802,0.0030153,0.0025008,0.0025594,0.0045131,0.0038686,0.0037562,0.00031048,0.00027421,0.00027351,0.00059211,0.00052662,0.00051097
3278.8,0.012808,0.012642,0.012729,0.0029727,0.0024654,0.0025257,0.0044761,0.0038311,0.0037216,0.00030604,0.00027029,0.00026978,0.00058973,0.0005212,0.00050591
3292.41,0.012732,0.012569,0.012656,0.0029308,0.0024307,0.0024927,0.0044395,0.0037942,0.0036874,0.0003017,0.00026645,0.00026612,0.00058675,0.00051584,0.00050092
3306.01,0.012657,0.012496,0.012583,0.0028896,0.0023966,0.0024602,0.0044034,0.0037577,0.0036537,0.00029746,0.00026267,0.00026252,0.00058301,0.00051055,0.000496
3319.62,0.012583,0.012424,0.012512,0.0028489,0.002363,0.0024281,0.0043677,0.0037217,0.0036204,0.00029332,0.00025896,0.00025898,0.00057841,0.00050534,0.00049116
3333.22,0.01251,0.012353,0.012441,0.0028088,0.0023299,0.0023966,0.0043323,0.0036862,0.0035876,0.00028926,0.0002553,0.00025549,0.00057293,0.00050019,0.00048638
3346.83,0.012437,0.012282,0.01237,0.0027691,0.0022973,0.0023654,0.0042973,0.003651,0.003555,0.00028525,0.00025169,0.00025205,0.00056659,0.00049511,0.00048165
3360.43,0.012365,0.012212,0.012301,0.002731,0.0022659,0.0023355,0.0042629,0.0036166,0.0035232,0.00028139,0.00024822,0.00024874,0.00055958,0.00049013,0.00047702
3374.04,0.012293,0.012142,0.012231,0.0026925,0.0022344,0.0023054,0.0042285,0.0035822,0.0034914,0.00027747,0.00024474,0.00024541,0.00055197,0.00048519,0.00047241
3387.64,0.012221,0.012072,0.012161,0.0026548,0.0022035,0.0022758,0.0041944,0.0035482,0.00346,0.0002736,0.00024132,0.00024216,0.00054402,0.00048031,0.00046786
3401.25,0.01215,0.012003,0.012092,0.0026178,0.0021732,0.0022468,0.0041607,0.0035146,0.003429,0.00026976,0.00023798,0.00023896,0.00053596,0.00047551,0.00046337
3414.85,0.012079,0.011935,0.012024,0.0025813,0.0021434,0.0022183,0.0041272,0.0034815,0.0033983,0.00026598,0.00023469,0.00023581,0.00052804,0.00047079,0.00045893
3428.46,0.012009,0.011867,0.011956,0.0025453,0.0021141,0.0021903,0.0040942,0.0034487,0.0033681,0.00026225,0.00023145,0.00023272,0.00052048,0.00046614,0.00045456
3442.06,0.01194,0.011799,0.011889,0.0025099,0.0020853,0.0021626,0.0040616,0.0034164,0.0033382,0.0002586,0.00022827,0.00022968,0.0005135,0.00046157,0.00045025
3455.67,0.011872,0.011733,0.011823,0.0024747,0.0020567,0.0021352,0.0040293,0.0033846,0.0033088,0.00025501,0.00022512,0.00022666,0.00050725,0.00045707,0.000446
3469.27,0.011804,0.011667,0.011757,0.0024411,0.0020295,0.0021091,0.0039974,0.0033531,0.0032797,0.00025161,0.00022212,0.00022379,0.00050183,0.00045263,0.00044181
3482.88,0.011737,0.011601,0.011692,0.0024069,0.0020018,0.0020825,0.0039658,0.003322,0.003251,0.00024818,0.00021907,0.00022087,0.00049728,0.00044825,0.00043767
3496.48,0.011669,0.011536,0.011627,0.0023735,0.0019748,0.0020565,0.0039344,0.0032912,0.0032225,0.00024485,0.00021608,0.00021801,0.00049359,0.00044392,0.00043357
3510.09,0.011603,0.011471,0.011562,0.0023405,0.0019482,0.0020309,0.0039033,0.0032607,0.0031944,0.00024156,0.00021316,0.0002152,0.00049071,0.00043963,0.00042952
3523.69,0.011536,0.011407,0.011498,0.0023081,0.0019221,0.0020058,0.0038724,0.0032305,0.0031665,0.00023832,0.00021028,0.00021244,0.00048851,0.00043539,0.00042552
3537.3,0.01147,0.011342,0.011434,0.0022763,0.0018965,0.0019811,0.0038418,0.0032006,0.0031389,0.0002351,0.00020746,0.00020973,0.00048686,0.00043118,0.00042156
3550.9,0.011405,0.011279,0.01137,0.0022448,0.0018713,0.0019568,0.0038115,0.0031711,0.0031117,0.0002319,0.00020468,0.00020707,0.00048557,0.00042702,0.00041766
3564.51,0.01134,0.011216,0.011308,0.0022138,0.0018464,0.0019328,0.0037815,0.003142,0.0030848,0.00022873,0.00020194,0.00020444,0.00048443,0.00042291,0.00041381
3578.11,0.011276,0.011154,0.011245,0.0021831,0.0018218,0.001909,0.003752,0.0031134,0.0030584,0.00022557,0.00019923,0.00020184,0.00048325,0.00041885,0.00041002
3591.72,0.011213,0.011092,0.011184,0.0021535,0.0017982,0.0018862,0.0037228,0.0030851,0.0030323,0.00022255,0.00019663,0.00019934,0.00048183,0.00041485,0.00040629
3605.32,0.01115,0.011031,0.011123,0.0021238,0.0017744,0.0018632,0.0036938,0.0030571,0.0030065,0.00021953,0.00019402,0.00019683,0.00047996,0.00041087,0.00040259
3618.93,0.011088,0.01097,0.011062,0.0020945,0.0017511,0.0018406,0.0036651,0.0030294,0.0029809,0.00021658,0.00019146,0.00019436,0.0004775,0.00040693,0.00039894
3632.53,0.011025,0.01091,0.011002,0.0020657,0.0017282,0.0018184,0.0036365,0.003002,0.0029556,0.0002137,0.00018893,0.00019193,0.00047436,0.00040303,0.00039532
3646.14,0.010963,0.010849,0.010942,0.0020373,0.0017056,0.0017965,0.0036082,0.0029748,0.0029305,0.00021089,0.00018646,0.00018955,0.00047049,0.00039917,0.00039175
3659.74,0.010902,0.010789,0.010882,0.0020093,0.0016834,0.001775,0.00358,0.0029479,0.0029056,0.00020814,0.00018402,0.0001872,0.00046591,0.00039535,0.00038821
3673.35,0.01084,0.010729,0.010822,0.0019818,0.0016616,0.0017539,0.0035521,0.0029212,0.002881,0.00020542,0.00018162,0.00018489,0.00046066,0.00039158,0.0003847
3686.95,0.010778,0.010669,0.010762,0.0019547,0.0016402,0.001733,0.0035241,0.0028947,0.0028564,0.00020273,0.00017926,0.00018262,0.00045484,0.00038782,0.00038121
3700.56,0.010722,0.010614,0.010707,0.0019281,0.0016192,0.0017126,0.0034979,0.0028696,0.0028333,0.00020007,0.00017696,0.0001804,0.0004488,0.00038428,0.00037792
3714.16,0.010661,0.010555,0.010648,0.0019017,0.0015984,0.0016923,0.0034706,0.0028437,0.0028095,0.0001974,0.00017468,0.00017819,0.00044238,0.00038065,0.00037454
3727.77,0.010602,0.010497,0.010591,0.0018757,0.0015779,0.0016723,0.0034439,0.0028184,0.0027861,0.00019476,0.00017243,0.00017602,0.00043595,0.00037711,0.00037122
3741.37,0.010544,0.010441,0.010534,0.0018501,0.0015577,0.0016526,0.0034174,0.0027934,0.002763,0.00019214,0.00017021,0.00017388,0.00042966,0.00037362,0.00036795
3754.98,0.010486,0.010384,0.010477,0.0018248,0.0015378,0.0016332,0.0033911,0.0027687,0.0027402,0.00018957,0.00016803,0.00017177,0.00042368,0.00037018,0.00036471
3768.58,0.010428,0.010327,0.010421,0.0017999,0.0015183,0.0016141,0.003365,0.0027442,0.0027175,0.00018704,0.00016589,0.0001697,0.00041816,0.00036678,0.00036151
3782.19,0.01037,0.010271,0.010365,0.0017754,0.001499,0.0015953,0.003339,0.0027198,0.002695,0.00018458,0.00016378,0.00016765,0.0004132,0.00036341,0.00035833
3795.79,0.010312,0.010215,0.010308,0.0017512,0.0014801,0.0015767,0.0033131,0.0026956,0.0026727,0.00018218,0.00016171,0.00016565,0.00040889,0.00036007,0.00035517
3809.4,0.010254,0.010158,0.010252,0.0017274,0.0014615,0.0015585,0.0032873,0.0026716,0.0026505,0.00017984,0.00015967,0.00016367,0.00040528,0.00035676,0.00035204
3823.0,0.010201,0.010107,0.010201,0.001704,0.0014433,0.0015406,0.0032632,0.0026491,0.0026297,0.00017754,0.00015767,0.00016174,0.00040254,0.00035365,0.00034911
3836.61,0.010145,0.010052,0.010146,0.0016809,0.0014252,0.0015229,0.003238,0.0026257,0.0026081,0.00017527,0.0001557,0.00015982,0.00040029,0.00035042,0.00034606
3850.21,0.010089,0.0099975,0.010092,0.0016581,0.0014075,0.0015055,0.0032132,0.0026027,0.0025869,0.00017301,0.00015375,0.00015793,0.00039865,0.00034726,0.00034307
3863.82,0.010034,0.009944,0.010038,0.0016356,0.00139,0.0014882,0.0031887,0.0025801,0.0025659,0.00017077,0.00015183,0.00015607,0.00039748,0.00034413,0.00034013
3877.42,0.0099798,0.0098909,0.0099851,0.0016134,0.0013727,0.0014712,0.0031644,0.0025577,0.0025453,0.00016853,0.00014995,0.00015424,0.00039664,0.00034104,0.00033722
3891.03,0.0099257,0.0098381,0.0099323,0.0015915,0.0013557,0.0014545,0.0031403,0.0025355,0.0025248,0.0001663,0.00014808,0.00015243,0.00039596,0.00033797,0.00033434
3904.63,0.0098716,0.0097853,0.0098795,0.0015699,0.0013389,0.0014379,0.0031163,0.0025135,0.0025044,0.0001641,0.00014625,0.00015064,0.00039527,0.00033491,0.00033149
3918.24,0.0098171,0.0097321,0.0098264,0.0015487,0.0013224,0.0014216,0.0030923,0.0024915,0.0024841,0.00016192,0.00014445,0.00014889,0.0003944,0.00033186,0.00032864
3931.84,0.0097617,0.0096781,0.0097724,0.0015277,0.0013062,0.0014056,0.0030681,0.0024695,0.0024637,0.00015979,0.00014268,0.00014716,0.00039318,0.00032879,0.00032578
3945.45,0.0097139,0.0096315,0.0097258,0.0015073,0.0012905,0.00139,0.0030463,0.0024495,0.0024452,0.00015773,0.00014095,0.00014548,0.00039182,0.00032599,0.00032319
3959.05,0.0096605,0.0095794,0.0096738,0.001487,0.0012747,0.0013745,0.0030228,0.0024282,0.0024255,0.0001557,0.00013924,0.00014381,0.0003897,0.00032302,0.00032044
3972.66,0.0096082,0.0095283,0.0096227,0.0014669,0.0012593,0.0013592,0.0029998,0.0024073,0.0024062,0.00015372,0.00013755,0.00014216,0.00038704,0.00032011,0.00031774
3986.26,0.0095567,0.009478,0.0095724,0.0014472,0.0012441,0.001344,0.002977,0.0023868,0.0023872,0.00015177,0.00013588,0.00014054,0.0003838,0.00031724,0.00031509
3999.87,0.0095056,0.0094282,0.0095226,0.0014276,0.001229,0.0013291,0.0029545,0.0023665,0.0023684,0.00014985,0.00013424,0.00013893,0.00038,0.00031442,0.00031246
4013.47,0.009455,0.0093787,0.0094732,0.0014084,0.0012142,0.0013144,0.0029322,0.0023464,0.0023499,0.00014795,0.00013262,0.00013735,0.00037569,0.00031163,0.00030987
4027.08,0.0094045,0.0093294,0.0094239,0.0013894,0.0011996,0.0012998,0.00291,0.0023265,0.0023314,0.00014605,0.00013102,0.00013578,0.00037096,0.00030887,0.00030731
4040.68,0.0093537,0.0092798,0.0093742,0.0013706,0.0011852,0.0012854,0.0028878,0.0023066,0.0023131,0.00014416,0.00012944,0.00013424,0.0003659,0.00030612,0.00030475
4054.29,0.0093017,0.009229,0.0093234,0.001352,0.0011709,0.0012712,0.0028653,0.0022866,0.0022945,0.00014227,0.00012789,0.00013271,0.00036063,0.00030336,0.00030216
4067.89,0.0092569,0.0091852,0.0092797,0.0013343,0.0011574,0.0012577,0.0028451,0.0022685,0.0022777,0.00014046,0.00012641,0.00013126,0.0003556,0.00030086,0.00029983
4081.5,0.0092068,0.0091363,0.0092308,0.0013163,0.0011436,0.0012439,0.0028233,0.0022491,0.0022598,0.00013862,0.00012491,0.00012979,0.00035048,0.00029822,0.00029734
4095.1,0.0091576,0.0090882,0.0091826,0.0012987,0.0011301,0.0012304,0.0028018,0.0022302,0.0022422,0.00013682,0.00012343,0.00012834,0.00034564,0.00029562,0.0002949
4108.71,0.0091089,0.0090407,0.0091351,0.0012813,0.0011168,0.0012171,0.0027806,0.0022114,0.0022249,0.00013505,0.00012198,0.00012691,0.00034119,0.00029308,0.00029249
4122.31,0.0090609,0.0089937,0.0090881,0.0012641,0.0011037,0.0012039,0.0027597,0.002193,0.0022078,0.00013333,0.00012055,0.00012551,0.00033721,0.00029057,0.00029012
4135.92,0.0090134,0.0089473,0.0090417,0.0012472,0.0010908,0.0011909,0.002739,0.0021747,0.0021909,0.00013165,0.00011913,0.00012412,0.00033378,0.0002881,0.00028778
4149.52,0.0089663,0.0089012,0.0089956,0.0012304,0.001078,0.0011781,0.0027184,0.0021567,0.0021741,0.00013,0.00011774,0.00012274,0.00033091,0.00028565,0.00028546
4163.13,0.0089193,0.0088553,0.0089496,0.0012138,0.0010653,0.0011653,0.002698,0.0021388,0.0021576,0.00012837,0.00011636,0.00012138,0.00032859,0.00028323,0.00028317
4176.73,0.0088717,0.0088087,0.008903,0.0011974,0.0010528,0.0011527,0.0026774,0.0021209,0.0021409,0.00012675,0.00011499,0.00012003,0.00032679,0.00028081,0.00028087
4190.34,0.0088278,0.0087659,0.0088601,0.0011819,0.0010411,0.0011409,0.002658,0.002104,0.0021253,0.00012523,0.00011371,0.00011877,0.00032559,0.00027852,0.0002787
4203.94,0.0087812,0.0087202,0.0088145,0.001166,0.001029,0.0011287,0.0026379,0.0020865,0.002109,0.00012364,0.00011238,0.00011746,0.00032468,0.00027615,0.00027646
4217.55,0.008735,0.008675,0.0087692,0.0011504,0.0010171,0.0011167,0.0026179,0.0020692,0.002093,0.00012208,0.00011109,0.00011618,0.00032406,0.0002738,0.00027425
4231.15,0.0086892,0.0086302,0.0087244,0.0011351,0.0010055,0.0011049,0.0025982,0.0020522,0.0020771,0.00012052,0.00010981,0.00011492,0.00032363,0.00027148,0.00027206
4244.76,0.0086438,0.0085858,0.0086799,0.0011199,0.00099399,0.0010933,0.0025786,0.0020353,0.0020615,0.00011897,0.00010856,0.00011368,0.00032326,0.00026918,0.0002699
4258.36,0.008599,0.008542,0.008636,0.001105,0.00098267,0.0010818,0.0025592,0.0020187,0.002046,0.00011745,0.00010732,0.00011245,0.00032281,0.0002669,0.00026777
4271.97,0.0085547,0.0084986,0.0085926,0.0010903,0.0009715,0.0010704,0.0025401,0.0020023,0.0020307,0.00011595,0.0001061,0.00011124,0.00032219,0.00026465,0.00026567
4285.57,0.0085108,0.0084556,0.0085496,0.0010757,0.00096042,0.0010592,0.0025211,0.0019861,0.0020157,0.00011448,0.00010489,0.00011004,0.00032126,0.00026243,0.0002636
4299.18,0.0084671,0.0084128,0.0085067,0.0010612,0.00094946,0.001048,0.0025022,0.00197,0.0020007,0.00011303,0.00010369,0.00010885,0.00031995,0.00026022,0.00026154
4312.78,0.0084244,0.008371,0.0084648,0.0010476,0.00093924,0.0010376,0.0024837,0.0019542,0.0019861,0.00011169,0.00010257,0.00010774,0.00031821,0.00025805,0.00025953
4326.39,0.0083811,0.0083286,0.0084224,0.0010335,0.00092852,0.0010267,0.0024651,0.0019384,0.0019714,0.0001103,0.0001014,0.00010657,0.00031597,0.00025588,0.00025751
4339.99,0.008338,0.0082864,0.0083801,0.0010197,0.00091807,0.001016,0.0024466,0.0019228,0.0019568,0.00010895,0.00010025,0.00010543,0.00031323,0.00025373,0.00025551
4353.6,0.0082951,0.0082443,0.008338,0.0010062,0.00090782,0.0010055,0.0024281,0.0019072,0.0019423,0.00010762,9.9131e-05,0.00010431,0.00031003,0.00025159,0.00025353
4367.2,0.0082523,0.0082024,0.008296,0.00099281,0.00089773,0.00099514,0.0024098,0.0018919,0.001928,0.00010631,9.8026e-05,0.00010321,0.00030643,0.00024948,0.00025156
4380.81,0.0082098,0.0081608,0.0082543,0.00097966,0.0008878,0.00098496,0.0023917,0.0018766,0.0019138,0.000105,9.6938e-05,0.00010213,0.0003025,0.0002474,0.00024962
4394.41,0.0081678,0.0081197,0.0082131,0.00096669,0.000878,0.0009749,0.0023737,0.0018616,0.0018998,0.00010369,9.5865e-05,0.00010106,0.00029836,0.00024535,0.0002477
4408.02,0.0081263,0.008079,0.0081723,0.00095386,0.00086832,0.00096495,0.0023559,0.0018467,0.0018859,0.00010238,9.4804e-05,9.9998e-05,0.0002941,0.00024333,0.0002458
4421.62,0.0080852,0.0080387,0.008132,0.0009411,0.00085867,0.000955,0.0023383,0.0018321,0.0018723,0.00010108,9.3745e-05,9.894e-05,0.00028985,0.00024135,0.00024393
4435.23,0.0080448,0.007999,0.0080922,0.00092933,0.00084991,0.00094603,0.0023209,0.0018177,0.0018588,9.9872e-05,9.2784e-05,9.7982e-05,0.00028571,0.0002394,0.00024209
4448.83,0.0080043,0.0079594,0.0080525,0.00091668,0.00084029,0.00093607,0.0023036,0.0018033,0.0018454,9.8575e-05,9.1729e-05,9.6924e-05,0.00028177,0.00023747,0.00024026
4462.44,0.0079642,0.00792,0.008013,0.00090449,0.00083108,0.00092654,0.0022864,0.0017891,0.0018322,9.7336e-05,9.0718e-05,9.591e-05,0.00027813,0.00023556,0.00023845
4476.04,0.0079241,0.0078807,0.0079736,0.0008925,0.00082202,0.00091717,0.0022693,0.001775,0.001819,9.613e-05,8.9725e-05,9.4913e-05,0.00027486,0.00023367,0.00023665
4489.65,0.007884,0.0078414,0.0079342,0.0008807,0.00081312,0.00090794,0.0022522,0.001761,0.0018059,9.4954e-05,8.8747e-05,9.3931e-05,0.00027201,0.00023179,0.00023486
4503.25,0.007844,0.0078022,0.0078949,0.00086908,0.00080435,0.00089885,0.0022353,0.0017471,0.0017929,9.3807e-05,8.7785e-05,9.2964e-05,0.00026961,0.00022994,0.00023309
4516.86,0.0078042,0.0077631,0.0078558,0.00085764,0.00079573,0.00088989,0.0022184,0.0017333,0.00178,9.2681e-05,8.6837e-05,9.2012e-05,0.00026766,0.00022809,0.00023133
4530.46,0.0077647,0.0077243,0.0078169,0.00084635,0.00078723,0.00088106,0.0022016,0.0017197,0.0017672,9.157e-05,8.5904e-05,9.1073e-05,0.00026616,0.00022627,0.00022959
4544.07,0.0077254,0.0076858,0.0077782,0.0008352,0.00077883,0.00087232,0.002185,0.0017061,0.0017545,9.0465e-05,8.4981e-05,9.0144e-05,0.00026506,0.00022446,0.00022786
4557.67,0.007687,0.007648,0.0077404,0.00082415,0.0007705,0.00086363,0.0021686,0.0016929,0.0017421,8.9358e-05,8.4065e-05,8.9221e-05,0.00026434,0.00022269,0.00022617
4571.28,0.00765,0.0076117,0.007704,0.00081359,0.00076257,0.00085536,0.0021527,0.00168,0.0017301,8.8288e-05,8.3192e-05,8.8342e-05,0.00026392,0.00022096,0.00022453
4584.88,0.0076118,0.0075743,0.0076664,0.00080283,0.00075445,0.00084687,0.0021366,0.001667,0.0017178,8.7185e-05,8.2299e-05,8.7441e-05,0.00026363,0.00021921,0.00022287
4598.49,0.0075743,0.0075374,0.0076294,0.00079225,0.00074647,0.00083851,0.0021206,0.0016541,0.0017058,8.6091e-05,8.1421e-05,8.6553e-05,0.00026345,0.00021748,0.00022123
4612.09,0.0075369,0.0075006,0.0075926,0.00078182,0.0007386,0.00083026,0.0021047,0.0016414,0.0016939,8.5009e-05,8.0554e-05,8.5677e-05,0.00026325,0.00021576,0.00021961
4625.7,0.0074996,0.007464,0.0075559,0.00077155,0.00073084,0.00082211,0.0020889,0.0016288,0.001682,8.3943e-05,7.97e-05,8.4813e-05,0.00026293,0.00021404,0.00021799
4639.3,0.0074622,0.0074273,0.0075191,0.00076142,0.0007232,0.00081408,0.0020732,0.0016162,0.0016702,8.2899e-05,7.886e-05,8.3961e-05,0.0002624,0.00021234,0.00021639
4652.91,0.0074249,0.0073907,0.0074823,0.00075145,0.00071568,0.00080617,0.0020574,0.0016037,0.0016584,8.1881e-05,7.8032e-05,8.3121e-05,0.00026159,0.00021064,0.0002148
4666.51,0.0073877,0.007354,0.0074455,0.00074163,0.00070828,0.00079837,0.0020418,0.0015913,0.0016467,8.0888e-05,7.7216e-05,8.2294e-05,0.00026043,0.00020895,0.00021321
4680.12,0.0073499,0.0073169,0.0074083,0.00073191,0.00070097,0.00079067,0.0020261,0.0015788,0.001635,7.9916e-05,7.6412e-05,8.1478e-05,0.00025886,0.00020725,0.00021162
4693.72,0.0073125,0.0072801,0.0073714,0.00072227,0.00069372,0.00078302,0.0020105,0.0015665,0.0016234,7.8958e-05,7.5613e-05,8.0666e-05,0.0002569,0.00020558,0.00021005
4707.33,0.0072808,0.007249,0.0073402,0.00071306,0.00068675,0.00077563,0.0019965,0.0015555,0.0016131,7.8039e-05,7.4844e-05,7.9883e-05,0.00025475,0.00020407,0.00020865
4720.93,0.0072448,0.0072136,0.0073047,0.00070373,0.00067972,0.00076819,0.0019814,0.0015436,0.0016019,7.7107e-05,7.4069e-05,7.9095e-05,0.00025206,0.00020246,0.00020713
4734.54,0.0072095,0.0071789,0.0072699,0.00069453,0.00067278,0.00076083,0.0019665,0.001532,0.0015909,7.618e-05,7.3304e-05,7.8315e-05,0.00024908,0.00020087,0.00020564
4748.14,0.0071746,0.0071445,0.0072354,0.00068546,0.00066592,0.00075354,0.0019517,0.0015204,0.00158,7.5254e-05,7.2547e-05,7.7544e-05,0.00024584,0.00019931,0.00020417
4761.75,0.0071398,0.0071103,0.0072011,0.0006765,0.00065915,0.00074633,0.0019371,0.001509,0.0015693,7.4329e-05,7.18e-05,7.6781e-05,0.00024242,0.00019777,0.00020272
4775.35,0.007105,0.0070761,0.0071667,0.00066767,0.00065246,0.00073921,0.0019225,0.0014977,0.0015585,7.3407e-05,7.1062e-05,7.6027e-05,0.0002389,0.00019624,0.00020127
