,1s,1s,1s,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4s,4s,4s
3850.21,,,,0.01105,0.010831,0.01097,0.0082082,0.0075271,0.0075928,0.00028985,0.0002259,0.0002151,0.0026507,0.0025433,0.0024212,0.0018059,0.0018529,0.0018032,0.00011346,0.00011765,0.00011426
3863.82,,,,0.01094,0.010732,0.010871,0.0081546,0.0074796,0.0075465,0.00031823,0.00022254,0.000212,0.002626,0.0025172,0.0023965,0.0017932,0.0018394,0.0017898,0.00011272,0.00011677,0.00011339
3877.42,,,,0.010831,0.010633,0.010774,0.0081012,0.0074324,0.0075003,0.00034811,0.00021916,0.00020897,0.0026016,0.0024916,0.0023721,0.0017806,0.0018259,0.0017766,0.0001121,0.0001159,0.00011253
3891.03,,,,0.010724,0.010536,0.010677,0.008048,0.0073854,0.0074544,0.00037763,0.00021575,0.00020598,0.0025775,0.0024663,0.0023481,0.0017681,0.0018126,0.0017634,0.0001115,0.00011503,0.00011167
3904.63,,,,0.010618,0.01044,0.010582,0.0079952,0.0073388,0.0074088,0.00040492,0.00021231,0.00020305,0.0025538,0.0024413,0.0023245,0.0017558,0.0017993,0.0017504,0.00011084,0.00011416,0.00011082
3918.24,,,,0.010514,0.010346,0.010488,0.0079426,0.0072924,0.0073635,0.00042819,0.00020884,0.00020014,0.0025304,0.0024167,0.0023012,0.0017435,0.0017862,0.0017374,0.00011007,0.00011331,0.00010998
3931.84,,,,0.01041,0.010252,0.010395,0.0078906,0.0072466,0.0073188,0.00044589,0.00020533,0.00019726,0.0025074,0.0023925,0.0022781,0.0017314,0.0017732,0.0017247,0.00010917,0.00011246,0.00010915
3945.45,,,,0.010309,0.010161,0.010304,0.0078413,0.0072033,0.0072764,0.00045735,0.00020197,0.00019458,0.0024847,0.0023687,0.0022556,0.0017199,0.0017609,0.0017125,0.00010823,0.00011166,0.00010836
3959.05,,,,0.010208,0.010069,0.010213,0.0077904,0.0071585,0.0072327,0.00046122,0.00019849,0.00019181,0.0024622,0.002345,0.0022331,0.0017081,0.0017482,0.0017001,0.00010727,0.00011084,0.00010755
3972.66,,,,0.010108,0.009979,0.010123,0.0077401,0.0071144,0.0071896,0.00045769,0.00019505,0.0001891,0.0024399,0.0023215,0.0022109,0.0016965,0.0017358,0.0016879,0.0001064,0.00011003,0.00010675
3986.26,,,,0.010009,0.0098894,0.010034,0.0076902,0.0070707,0.0071468,0.00044704,0.00019167,0.00018645,0.0024178,0.0022983,0.0021889,0.001685,0.0017235,0.0016757,0.00010567,0.00010923,0.00010596
3999.87,,,,0.0099115,0.0098007,0.0099452,0.0076404,0.0070271,0.0071041,0.00043001,0.00018835,0.00018384,0.002396,0.0022754,0.0021672,0.0016736,0.0017112,0.0016637,0.00010506,0.00010843,0.00010518
4013.47,,,,0.0098148,0.0097131,0.0098578,0.0075908,0.0069837,0.0070616,0.00040763,0.00018511,0.00018129,0.0023744,0.0022528,0.0021458,0.0016622,0.001699,0.0016517,0.00010453,0.00010764,0.0001044
4027.08,,,,0.0097192,0.0096266,0.0097716,0.0075413,0.0069404,0.0070192,0.00038115,0.00018195,0.00017877,0.0023531,0.0022304,0.0021246,0.0016509,0.0016869,0.0016398,0.00010398,0.00010685,0.00010362
4040.68,,,,0.0096248,0.0095412,0.0096864,0.0074915,0.0068969,0.0069766,0.0003519,0.00017888,0.00017629,0.0023321,0.0022084,0.0021038,0.0016396,0.0016747,0.0016278,0.00010335,0.00010606,0.00010285
4054.29,,,,0.0095319,0.0094572,0.0096025,0.0074417,0.0068534,0.0069339,0.00032119,0.00017589,0.00017382,0.0023114,0.0021867,0.0020832,0.0016283,0.0016626,0.0016159,0.0001026,0.00010527,0.00010207
4067.89,,,,0.009441,0.0093749,0.0095204,0.0073977,0.0068153,0.0068967,0.00029047,0.00017312,0.0001715,0.0022912,0.0021655,0.0020632,0.0016183,0.0016518,0.0016053,0.0001018,0.00010457,0.00010138
4081.5,,,,0.0093502,0.0092927,0.0094383,0.0073495,0.0067733,0.0068555,0.00026047,0.00017038,0.00016913,0.002271,0.0021443,0.0020431,0.0016074,0.0016401,0.0015938,0.0001009,0.00010381,0.00010063
4095.1,,,,0.0092604,0.0092115,0.0093572,0.0073023,0.0067323,0.0068153,0.00023223,0.00016775,0.0001668,0.002251,0.0021234,0.0020234,0.0015968,0.0016287,0.0015826,0.00010004,0.00010307,9.9904e-05
4108.71,,,,0.0091714,0.009131,0.0092767,0.0072556,0.0066918,0.0067756,0.00020648,0.00016524,0.00016452,0.0022312,0.0021027,0.0020038,0.0015863,0.0016174,0.0015715,9.927e-05,0.00010233,9.9183e-05
4122.31,,,,0.0090833,0.0090511,0.0091969,0.0072092,0.0066516,0.0067362,0.0001838,0.00016284,0.00016227,0.0022116,0.0020822,0.0019844,0.0015759,0.0016062,0.0015605,9.8633e-05,0.00010161,9.8469e-05
4135.92,,,,0.0089959,0.008972,0.0091177,0.007163,0.0066116,0.0066969,0.00016467,0.00016054,0.00016007,0.0021922,0.0020619,0.0019652,0.0015656,0.0015951,0.0015496,9.8106e-05,0.00010089,9.776e-05
4149.52,,,,0.0089094,0.0088936,0.0090393,0.0071169,0.0065716,0.0066576,0.00014949,0.00015832,0.00015791,0.0021729,0.0020418,0.0019462,0.0015553,0.001584,0.0015387,9.7628e-05,0.00010017,9.7054e-05
4163.13,,,,0.0088237,0.0088159,0.0089616,0.0070703,0.0065312,0.006618,0.0001386,0.00015618,0.00015578,0.0021539,0.0020219,0.0019274,0.0015449,0.0015729,0.0015278,9.7121e-05,9.9446e-05,9.6345e-05
4176.73,,,,0.0087393,0.0087395,0.008885,0.0070233,0.0064905,0.006578,0.0001323,0.00015409,0.00015368,0.0021351,0.0020023,0.0019089,0.0015345,0.0015617,0.0015168,9.6521e-05,9.872e-05,9.5632e-05
4190.34,,,,0.0086586,0.0086666,0.0088121,0.006983,0.006456,0.0065442,0.00013084,0.00015208,0.00015164,0.0021173,0.0019836,0.0018913,0.0015256,0.001552,0.0015073,9.5902e-05,9.8089e-05,9.5013e-05
4203.94,,,,0.0085762,0.0085919,0.0087373,0.0069373,0.0064166,0.0065054,0.00013424,0.00015006,0.00014961,0.002099,0.0019645,0.0018733,0.0015155,0.0015411,0.0014966,9.5118e-05,9.7385e-05,9.4323e-05
4217.55,,,,0.0084952,0.0085185,0.0086638,0.0068927,0.0063782,0.0064676,0.00014246,0.00014807,0.0001476,0.002081,0.0019458,0.0018555,0.0015057,0.0015305,0.0014862,9.4317e-05,9.67e-05,9.365e-05
4231.15,,,,0.0084151,0.008446,0.008591,0.0068488,0.0063404,0.0064305,0.00015522,0.00014608,0.00014563,0.0020632,0.0019272,0.001838,0.001496,0.0015201,0.001476,9.3562e-05,9.6026e-05,9.2989e-05
4244.76,,,,0.0083357,0.008374,0.0085189,0.0068053,0.006303,0.0063938,0.00017197,0.00014409,0.00014369,0.0020456,0.0019089,0.0018207,0.0014865,0.0015099,0.001466,9.2906e-05,9.5362e-05,9.2336e-05
4258.36,,,,0.008257,0.0083026,0.0084473,0.0067623,0.0062661,0.0063574,0.00019192,0.00014209,0.00014178,0.0020282,0.0018907,0.0018036,0.0014771,0.0014997,0.001456,9.2366e-05,9.4704e-05,9.169e-05
4271.97,,,,0.0081789,0.0082317,0.0083761,0.0067193,0.0062292,0.0063212,0.00021403,0.00014007,0.00013991,0.0020108,0.0018726,0.0017865,0.0014677,0.0014896,0.0014461,9.1915e-05,9.405e-05,9.1048e-05
4285.57,,,,0.0081012,0.0081612,0.0083052,0.0066762,0.0061923,0.0062848,0.00023708,0.00013804,0.00013807,0.0019936,0.0018547,0.0017696,0.0014583,0.0014795,0.0014362,9.1493e-05,9.3395e-05,9.0406e-05
4299.18,,,,0.0080245,0.0080915,0.0082352,0.0066328,0.006155,0.0062481,0.00025974,0.00013598,0.00013626,0.0019766,0.001837,0.0017529,0.0014489,0.0014693,0.0014262,9.103e-05,9.2738e-05,8.9762e-05
4312.78,,,,0.0079534,0.0080274,0.0081709,0.0065946,0.0061227,0.0062163,0.00028065,0.00013392,0.00013448,0.0019609,0.0018206,0.0017374,0.0014406,0.0014603,0.0014174,9.055e-05,9.2155e-05,8.9191e-05
4326.39,,,,0.0078777,0.0079586,0.0081017,0.0065513,0.0060855,0.0061797,0.00029853,0.00013183,0.00013273,0.0019441,0.0018031,0.001721,0.0014313,0.0014502,0.0014075,8.9894e-05,9.1502e-05,8.8552e-05
4339.99,,,,0.0078041,0.0078918,0.0080346,0.0065092,0.0060495,0.0061442,0.00031231,0.00012972,0.000131,0.0019278,0.0017861,0.001705,0.0014222,0.0014404,0.0013979,8.9175e-05,9.0868e-05,8.7932e-05
4353.6,,,,0.0077317,0.007826,0.0079684,0.0064677,0.0060141,0.0061092,0.00032119,0.00012761,0.0001293,0.0019118,0.0017694,0.0016893,0.0014133,0.0014308,0.0013885,8.8439e-05,9.0245e-05,8.7322e-05
4367.2,,,,0.0076601,0.007761,0.0079031,0.0064268,0.0059792,0.0060748,0.00032472,0.00012549,0.00012762,0.0018959,0.001753,0.0016738,0.0014045,0.0014213,0.0013792,8.7752e-05,8.9631e-05,8.6721e-05
4380.81,,,,0.0075892,0.0076966,0.0078383,0.0063863,0.0059447,0.0060408,0.00032281,0.00012339,0.00012596,0.0018802,0.0017366,0.0016584,0.0013958,0.0014119,0.00137,8.716e-05,8.9027e-05,8.6128e-05
4394.41,,,,0.0075189,0.0076327,0.0077739,0.0063462,0.0059106,0.0060072,0.00031569,0.00012131,0.00012433,0.0018646,0.0017205,0.0016432,0.0013872,0.0014026,0.0013609,8.668e-05,8.8429e-05,8.5542e-05
4408.02,,,,0.0074489,0.007569,0.0077098,0.0063063,0.0058768,0.0059737,0.00030391,0.00011927,0.00012273,0.0018491,0.0017043,0.001628,0.0013787,0.0013934,0.0013519,8.6283e-05,8.7835e-05,8.4961e-05
4421.62,,,,0.0073782,0.0075045,0.0076447,0.006266,0.0058425,0.0059399,0.00028824,0.00011727,0.00012115,0.0018333,0.0016881,0.0016127,0.0013702,0.0013841,0.0013428,8.5909e-05,8.7237e-05,8.4376e-05
4435.23,,,,0.0073189,0.0074516,0.0075915,0.0062303,0.0058125,0.0059103,0.00026966,0.00011535,0.00011963,0.0018205,0.0016744,0.0015999,0.0013626,0.0013759,0.0013347,8.5562e-05,8.6704e-05,8.3854e-05
4448.83,,,,0.007247,0.0073855,0.0075249,0.0061892,0.0057775,0.0058757,0.00024896,0.00011345,0.0001181,0.0018044,0.0016579,0.0015843,0.0013539,0.0013665,0.0013255,8.5057e-05,8.6097e-05,8.3262e-05
4462.44,,,,0.0071798,0.0073243,0.0074631,0.0061498,0.005744,0.0058426,0.0002272,0.00011162,0.0001166,0.0017894,0.0016425,0.0015698,0.0013455,0.0013574,0.0013167,8.4473e-05,8.5515e-05,8.2693e-05
4476.04,,,,0.0071139,0.0072642,0.0074025,0.0061107,0.0057109,0.0058099,0.00020517,0.00010987,0.00011512,0.0017748,0.0016273,0.0015555,0.0013373,0.0013485,0.001308,8.3811e-05,8.4939e-05,8.2131e-05
4489.65,,,,0.007049,0.0072051,0.0073429,0.0060721,0.0056782,0.0057775,0.00018358,0.00010817,0.00011367,0.0017604,0.0016124,0.0015415,0.0013291,0.0013397,0.0012993,8.3124e-05,8.4371e-05,8.1576e-05
4503.25,,,,0.006985,0.0071468,0.007284,0.0060338,0.0056459,0.0057455,0.00016301,0.00010655,0.00011223,0.0017461,0.0015977,0.0015277,0.0013211,0.001331,0.0012908,8.2473e-05,8.3811e-05,8.1028e-05
4516.86,,,,0.0069217,0.0070891,0.0072258,0.005996,0.005614,0.0057139,0.00014388,0.000105,0.00011081,0.0017321,0.0015832,0.001514,0.0013132,0.0013224,0.0012824,8.1906e-05,8.3258e-05,8.0488e-05
4530.46,,,,0.0068588,0.0070318,0.0071678,0.0059587,0.0055825,0.0056827,0.00012653,0.00010351,0.00010941,0.0017181,0.0015688,0.0015005,0.0013053,0.0013139,0.0012741,8.1446e-05,8.2714e-05,7.9955e-05
4544.07,,,,0.0067961,0.0069745,0.0071099,0.0059217,0.0055513,0.0056518,0.00011122,0.00010208,0.00010803,0.0017041,0.0015544,0.001487,0.0012976,0.0013055,0.0012659,8.1073e-05,8.2175e-05,7.9428e-05
4557.67,,,,0.0067334,0.0069171,0.0070519,0.0058847,0.0055201,0.005621,9.8181e-05,0.00010072,0.00010668,0.0016901,0.00154,0.0014734,0.0012899,0.0012971,0.0012578,8.0738e-05,8.1637e-05,7.8902e-05
4571.28,,,,0.006677,0.0068661,0.0070004,0.0058489,0.0054901,0.0055912,8.767e-05,9.9444e-05,0.00010538,0.0016777,0.001527,0.0014613,0.0012824,0.001289,0.0012499,8.0402e-05,8.1116e-05,7.8395e-05
4584.88,,,,0.0066154,0.0068096,0.0069433,0.0058123,0.0054593,0.0055607,7.9852e-05,9.817e-05,0.00010407,0.0016639,0.0015129,0.001448,0.0012748,0.0012808,0.0012418,7.9986e-05,8.0586e-05,7.7878e-05
4598.49,,,,0.0065553,0.0067546,0.0068876,0.005776,0.0054287,0.0055304,7.5014e-05,9.6941e-05,0.00010278,0.0016504,0.0014991,0.0014351,0.0012673,0.0012726,0.0012338,7.948e-05,8.006e-05,7.7365e-05
4612.09,,,,0.0064962,0.0067005,0.0068328,0.0057397,0.0053983,0.0055001,7.337e-05,9.5738e-05,0.00010151,0.0016372,0.0014856,0.0014224,0.0012598,0.0012644,0.0012259,7.8894e-05,7.9536e-05,7.6855e-05
4625.7,,,,0.006438,0.0066472,0.0067789,0.0057037,0.005368,0.0054701,7.5082e-05,9.4553e-05,0.00010026,0.0016242,0.0014722,0.0014098,0.0012523,0.0012564,0.001218,7.8271e-05,7.9017e-05,7.6348e-05
4639.3,,,,0.0063805,0.0065947,0.0067256,0.0056679,0.005338,0.0054403,8.0209e-05,9.3374e-05,9.9031e-05,0.0016114,0.001459,0.0013975,0.0012449,0.0012483,0.0012101,7.7665e-05,7.8504e-05,7.5847e-05
4652.91,,,,0.0063238,0.0065428,0.006673,0.0056326,0.0053083,0.0054108,8.8664e-05,9.2195e-05,9.7811e-05,0.0015988,0.001446,0.0013853,0.0012377,0.0012404,0.0012024,7.7128e-05,7.7997e-05,7.5353e-05
4666.51,,,,0.0062676,0.0064913,0.0066209,0.0055976,0.0052791,0.0053818,0.00010017,9.1007e-05,9.6605e-05,0.0015862,0.0014332,0.0013732,0.0012305,0.0012326,0.0011948,7.6686e-05,7.7497e-05,7.4865e-05
4680.12,,,,0.0062115,0.0064398,0.0065686,0.0055631,0.0052502,0.0053531,0.00011426,8.98e-05,9.5404e-05,0.0015736,0.0014203,0.0013611,0.0012234,0.0012249,0.0011873,7.6334e-05,7.7004e-05,7.4384e-05
4693.72,,,,0.0061545,0.0063872,0.0065153,0.0055291,0.0052218,0.0053248,0.00013027,8.8575e-05,9.4215e-05,0.0015608,0.0014072,0.0013489,0.0012164,0.0012173,0.0011799,7.6038e-05,7.6518e-05,7.391e-05
4707.33,,,,0.006104,0.0063414,0.0064688,0.0054951,0.0051935,0.0052967,0.00014754,8.7423e-05,9.3147e-05,0.0015496,0.0013956,0.001338,0.0012095,0.0012098,0.0011725,7.5743e-05,7.6034e-05,7.3438e-05
4720.93,,,,0.0060494,0.0062912,0.0064179,0.0054614,0.0051653,0.0052687,0.00016485,8.618e-05,9.2009e-05,0.0015374,0.0013831,0.0013263,0.0012026,0.0012023,0.0011652,7.5399e-05,7.5553e-05,7.2971e-05
4734.54,,,,0.0059956,0.0062417,0.0063676,0.0054277,0.0051372,0.0052407,0.00018136,8.4928e-05,9.0897e-05,0.0015253,0.0013708,0.0013148,0.0011957,0.0011948,0.0011579,7.4975e-05,7.5075e-05,7.2505e-05
4748.14,,,,0.0059425,0.0061928,0.006318,0.0053941,0.0051092,0.0052128,0.00019609,8.3664e-05,8.9804e-05,0.0015134,0.0013586,0.0013033,0.0011889,0.0011874,0.0011507,7.4468e-05,7.4597e-05,7.2041e-05
4761.75,,,,0.0058901,0.0061446,0.006269,0.0053606,0.0050812,0.0051849,0.0002082,8.2389e-05,8.8728e-05,0.0015017,0.0013466,0.0012921,0.0011821,0.00118,0.0011435,7.3906e-05,7.4122e-05,7.1579e-05
4775.35,,,,0.0058384,0.006097,0.0062207,0.0053272,0.0050533,0.0051571,0.00021702,8.1104e-05,8.7667e-05,0.0014901,0.0013348,0.001281,0.0011753,0.0011726,0.0011363,7.3339e-05,7.365e-05,7.1119e-05
4788.96,,,,0.0057875,0.0060501,0.006173,0.005294,0.0050257,0.0051295,0.00022209,7.9813e-05,8.6617e-05,0.0014786,0.0013231,0.0012701,0.0011686,0.0011653,0.0011292,7.2816e-05,7.3183e-05,7.0664e-05
4802.56,,,,0.0057371,0.0060038,0.0061258,0.0052611,0.0049983,0.0051022,0.00022322,7.8518e-05,8.5575e-05,0.0014673,0.0013116,0.0012593,0.0011619,0.001158,0.0011221,7.2374e-05,7.272e-05,7.0213e-05
4816.17,,,,0.005687,0.0059576,0.0060789,0.0052283,0.0049709,0.0050749,0.00022044,7.7212e-05,8.4525e-05,0.0014561,0.0013001,0.0012485,0.0011553,0.0011508,0.0011151,7.2017e-05,7.2258e-05,6.9764e-05
4829.77,,,,0.0056394,0.0059138,0.0060343,0.0051982,0.0049462,0.0050502,0.00021454,7.6054e-05,8.3646e-05,0.0014454,0.0012892,0.0012383,0.0011492,0.0011442,0.0011086,7.1761e-05,7.1835e-05,6.9352e-05
4843.38,,,,0.0055899,0.0058681,0.0059878,0.0051658,0.0049192,0.0050233,0.00020509,7.4756e-05,8.2593e-05,0.0014342,0.0012778,0.0012277,0.0011427,0.0011371,0.0011017,7.1495e-05,7.138e-05,6.8909e-05
4856.98,,,,0.0055413,0.0058232,0.0059421,0.0051343,0.0048931,0.0049972,0.00019335,7.3529e-05,8.1606e-05,0.0014232,0.0012667,0.0012172,0.0011363,0.0011302,0.001095,7.1213e-05,7.0938e-05,6.848e-05
4870.59,,,,0.0054931,0.0057787,0.0058967,0.005103,0.0048672,0.0049713,0.00017989,7.2339e-05,8.0641e-05,0.0014123,0.0012556,0.0012069,0.0011301,0.0011233,0.0010883,7.0867e-05,7.05e-05,6.8055e-05
4884.19,,,,0.0054454,0.0057345,0.0058517,0.0050718,0.0048413,0.0049455,0.00016538,7.1189e-05,7.9695e-05,0.0014015,0.0012447,0.0011967,0.0011238,0.0011165,0.0010817,7.044e-05,7.0064e-05,6.7632e-05
4897.8,,,,0.0053982,0.0056908,0.0058071,0.0050407,0.0048155,0.0049197,0.00015041,7.0079e-05,7.8764e-05,0.0013908,0.0012339,0.0011865,0.0011176,0.0011097,0.0010751,6.9941e-05,6.9629e-05,6.721e-05
4911.4,,,,0.0053516,0.0056476,0.0057631,0.0050096,0.0047897,0.0048939,0.00013551,6.9013e-05,7.7847e-05,0.0013803,0.0012232,0.0011765,0.0011114,0.0011029,0.0010685,6.9408e-05,6.9195e-05,6.6788e-05
4925.01,,,,0.0053057,0.0056049,0.0057196,0.0049785,0.0047639,0.0048681,0.00012106,6.7988e-05,7.6941e-05,0.0013698,0.0012126,0.0011667,0.0011051,0.0010962,0.0010619,6.8888e-05,6.8762e-05,6.6368e-05
4938.61,,,,0.0052603,0.0055629,0.0056767,0.0049475,0.0047382,0.0048423,0.00010733,6.7004e-05,7.6043e-05,0.0013596,0.0012022,0.001157,0.0010989,0.0010894,0.0010553,6.8423e-05,6.8331e-05,6.5949e-05
4952.22,,,,0.0052154,0.0055213,0.0056343,0.0049154,0.0047115,0.0048155,9.4496e-05,6.6043e-05,7.5133e-05,0.0013494,0.0011919,0.0011473,0.0010925,0.0010825,0.0010486,6.8023e-05,6.7887e-05,6.5518e-05
4965.82,,,,0.0051719,0.0054809,0.005593,0.0048903,0.0046914,0.0047955,8.2818e-05,6.523e-05,7.4358e-05,0.0013394,0.001182,0.001138,0.0010876,0.001077,0.0010433,6.7793e-05,6.7539e-05,6.5179e-05
4979.43,,,,0.0051279,0.0054401,0.0055514,0.0048589,0.0046652,0.0047692,7.2094e-05,6.4342e-05,7.3459e-05,0.0013294,0.0011719,0.0011286,0.0010813,0.0010702,0.0010367,6.7524e-05,6.7104e-05,6.4757e-05
4993.03,,,,0.0050845,0.0053998,0.0055101,0.0048292,0.0046406,0.0047446,6.2583e-05,6.3517e-05,7.2603e-05,0.0013196,0.0011619,0.0011193,0.0010754,0.0010638,0.0010304,6.7284e-05,6.6693e-05,6.4358e-05
5006.64,,,,0.0050414,0.0053597,0.0054692,0.0048,0.0046166,0.0047205,5.4368e-05,6.2729e-05,7.1763e-05,0.0013097,0.001152,0.00111,0.0010696,0.0010575,0.0010243,6.7011e-05,6.6289e-05,6.3967e-05
5020.24,,,,0.0049987,0.0053198,0.0054284,0.004771,0.0045927,0.0046965,4.7603e-05,6.1972e-05,7.0939e-05,0.0012999,0.0011422,0.0011008,0.0010639,0.0010512,0.0010182,6.6672e-05,6.5888e-05,6.3579e-05
5033.85,,,,0.0049562,0.0052802,0.0053879,0.0047421,0.0045689,0.0046726,4.2488e-05,6.1241e-05,7.0129e-05,0.0012902,0.0011324,0.0010917,0.0010582,0.001045,0.0010122,6.6258e-05,6.5489e-05,6.3193e-05
5047.45,,,,0.0049142,0.0052409,0.0053478,0.0047133,0.0045451,0.0046488,3.9255e-05,6.0529e-05,6.9332e-05,0.0012805,0.0011228,0.0010827,0.0010525,0.0010388,0.0010061,6.5786e-05,6.5091e-05,6.2807e-05
5061.06,,,,0.0048726,0.005202,0.005308,0.0046844,0.0045213,0.0046248,3.8135e-05,5.983e-05,6.8547e-05,0.001271,0.0011132,0.0010738,0.0010468,0.0010325,0.0010001,6.5294e-05,6.4694e-05,6.2422e-05
5074.66,,,,0.0048314,0.0051636,0.0052687,0.0046553,0.0044972,0.0046006,3.9316e-05,5.9136e-05,6.7771e-05,0.0012615,0.0011038,0.0010649,0.001041,0.0010263,0.00099401,6.4821e-05,6.4294e-05,6.2034e-05
5088.27,,,,0.0047905,0.0051253,0.0052295,0.0046247,0.0044717,0.0045749,4.2903e-05,5.8434e-05,6.6995e-05,0.0012521,0.0010944,0.0010562,0.0010349,0.0010197,0.00098763,6.4387e-05,6.3874e-05,6.1627e-05
5101.87,,,,0.0047527,0.0050901,0.0051934,0.0046041,0.0044558,0.0045591,4.8934e-05,5.7793e-05,6.6294e-05,0.0012435,0.0010857,0.001048,0.0010311,0.0010153,0.00098338,6.4165e-05,6.3593e-05,6.1354e-05
5115.48,,,,0.0047125,0.0050524,0.0051548,0.004573,0.0044298,0.0045328,5.7153e-05,5.707e-05,6.5523e-05,0.0012342,0.0010764,0.0010394,0.0010249,0.0010086,0.00097689,6.3863e-05,6.3167e-05,6.0941e-05
5129.08,,,,0.0046734,0.0050159,0.0051174,0.0045448,0.0044065,0.0045094,6.7309e-05,5.6356e-05,6.478e-05,0.0012252,0.0010674,0.001031,0.0010193,0.0010026,0.00097103,6.3637e-05,6.2781e-05,6.0568e-05
5142.69,,,,0.0046348,0.0049797,0.0050803,0.0045173,0.0043839,0.0044866,7.8922e-05,5.5633e-05,6.4049e-05,0.0012163,0.0010586,0.0010227,0.001014,0.0009967,0.00096532,6.3416e-05,6.2404e-05,6.0203e-05
5156.29,,,,0.0045965,0.0049437,0.0050434,0.0044902,0.0043617,0.0044642,9.1395e-05,5.4899e-05,6.3328e-05,0.0012074,0.0010497,0.0010145,0.0010086,0.00099091,0.0009597,6.3157e-05,6.2034e-05,5.9845e-05
5169.9,,,,0.0045584,0.0049079,0.0050067,0.0044633,0.0043397,0.0044421,0.00010405,5.4154e-05,6.262e-05,0.0011986,0.001041,0.0010063,0.0010034,0.00098517,0.00095415,6.2833e-05,6.1667e-05,5.9491e-05
5183.5,,,,0.0045205,0.0048723,0.0049702,0.0044366,0.0043178,0.00442,0.00011616,5.3397e-05,6.1922e-05,0.0011899,0.0010322,0.00099819,0.00099818,0.00097948,0.00094863,6.2442e-05,6.1302e-05,5.9139e-05
5197.11,,,,0.0044829,0.0048369,0.0049338,0.0044099,0.0042959,0.0043979,0.00012705,5.2632e-05,6.1237e-05,0.0011811,0.0010236,0.00099011,0.00099297,0.00097378,0.00094311,6.2001e-05,6.0938e-05,5.8787e-05
5210.71,,,,0.0044456,0.0048016,0.0048977,0.004383,0.0042738,0.0043756,0.00013611,5.1857e-05,6.0562e-05,0.0011724,0.001015,0.00098208,0.00098771,0.00096805,0.00093756,6.1545e-05,6.0572e-05,5.8433e-05
5224.32,,,,0.0044081,0.0047661,0.0048612,0.0043551,0.0042506,0.0043522,0.00014285,5.1074e-05,5.9895e-05,0.0011637,0.0010064,0.00097401,0.00098222,0.0009621,0.00093179,6.1102e-05,6.0193e-05,5.8066e-05
5237.92,,,,0.0043714,0.0047315,0.0048257,0.0043263,0.0042266,0.0043279,0.00014696,5.0279e-05,5.9229e-05,0.0011552,0.0009979,0.00096612,0.00097652,0.00095595,0.00092583,6.0704e-05,5.9801e-05,5.7687e-05
5251.53,,,,0.0043387,0.004701,0.0047943,0.0043066,0.0042114,0.0043126,0.00014838,4.9515e-05,5.8598e-05,0.0011476,0.00099034,0.0009591,0.00097287,0.00095181,0.00092182,6.0503e-05,5.9536e-05,5.7429e-05
5265.13,,,,0.0043031,0.0046673,0.0047597,0.0042798,0.0041894,0.0042903,0.0001471,4.873e-05,5.7955e-05,0.0011393,0.00098213,0.00095145,0.00096764,0.00094612,0.00091632,6.0265e-05,5.9173e-05,5.7079e-05
5278.74,,,,0.0042682,0.0046343,0.0047258,0.0042538,0.004168,0.0042687,0.00014338,4.7952e-05,5.7318e-05,0.0011312,0.00097408,0.00094394,0.00096257,0.0009406,0.00091097,6.007e-05,5.8821e-05,5.6738e-05
5292.34,,,,0.0042338,0.0046017,0.0046923,0.0042282,0.0041471,0.0042476,0.00013759,4.7184e-05,5.669e-05,0.0011231,0.00096612,0.00093652,0.00095761,0.00093518,0.00090573,5.9875e-05,5.8475e-05,5.6404e-05
5305.95,,,,0.0041996,0.0045694,0.004659,0.004203,0.0041265,0.0042267,0.00013021,4.6431e-05,5.6069e-05,0.0011151,0.00095823,0.00092917,0.00095272,0.00092985,0.00090057,5.9643e-05,5.8134e-05,5.6075e-05
5319.55,,,,0.0041656,0.0045372,0.0046259,0.0041781,0.0041061,0.0042062,0.00012171,4.5697e-05,5.5456e-05,0.0011071,0.00095038,0.00092185,0.00094791,0.00092459,0.00089547,5.9351e-05,5.7797e-05,5.5751e-05
5333.16,,,,0.0041319,0.004505,0.0045928,0.0041534,0.004086,0.0041857,0.00011258,4.4986e-05,5.4854e-05,0.0010992,0.00094257,0.00091457,0.00094313,0.00091936,0.00089042,5.8996e-05,5.7463e-05,5.5429e-05
5346.76,,,,0.0040982,0.0044729,0.0045598,0.0041287,0.0040658,0.0041653,0.00010324,4.43e-05,5.4261e-05,0.0010912,0.00093479,0.00090731,0.00093835,0.00091415,0.00088538,5.8593e-05,5.713e-05,5.5108e-05
5360.37,,,,0.0040643,0.0044405,0.0045265,0.0041037,0.0040453,0.0041445,9.3998e-05,4.364e-05,5.3678e-05,0.0010832,0.00092695,0.00089999,0.0009335,0.00090886,0.00088027,5.8172e-05,5.6793e-05,5.4783e-05
5373.97,,,,0.004031,0.0044088,0.0044938,0.0040783,0.0040244,0.0041233,8.5086e-05,4.3008e-05,5.3105e-05,0.0010753,0.00091926,0.00089282,0.00092856,0.0009035,0.00087508,5.7769e-05,5.6451e-05,5.4453e-05
5387.58,,,,0.0040025,0.0043822,0.0044663,0.0040577,0.0040082,0.0041069,7.6662e-05,4.2411e-05,5.2541e-05,0.0010687,0.00091264,0.00088669,0.00092471,0.00089919,0.00087092,5.7487e-05,5.6176e-05,5.4187e-05
