,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4d,4d,4d,4p,4p,4p,4s,4s,4s,5s,5s,5s
3156.36,0.038144,0.037508,0.037241,,,,0.014544,0.012725,0.012398,0.023409,0.0219,0.020799,0.0076757,0.0076788,0.0072648,0.0013273,0.0012799,0.0012404,0.0047645,0.0045892,0.0043736,0.0018777,0.0018991,0.001808,6.21e-05,6.4987e-05,6.1929e-05
3169.96,0.037888,0.037261,0.036998,,,,0.014349,0.012545,0.012228,0.023219,0.021696,0.020608,0.0076305,0.007625,0.0072131,0.0013099,0.0012615,0.0012227,0.0047202,0.0045425,0.0043294,0.0018639,0.0018837,0.001793,6.2688e-05,6.4452e-05,6.1404e-05
3183.57,0.037636,0.037016,0.036757,,,,0.014157,0.012368,0.012061,0.023031,0.021495,0.02042,0.0075857,0.0075717,0.0071619,0.0013014,0.0012434,0.0012053,0.0046765,0.0044965,0.0042858,0.0018503,0.0018684,0.0017782,6.3812e-05,6.3918e-05,6.0886e-05
3197.17,0.037386,0.036774,0.036519,,,,0.013968,0.012194,0.011897,0.022846,0.021297,0.020234,0.0075415,0.007519,0.0071113,0.0012999,0.0012256,0.0011882,0.0046335,0.0044512,0.0042429,0.0018369,0.0018533,0.0017637,6.4655e-05,6.3384e-05,6.0375e-05
3210.78,0.037139,0.036534,0.036284,,,,0.013782,0.012023,0.011736,0.022664,0.021102,0.020051,0.0074978,0.0074669,0.0070614,0.0013024,0.001208,0.0011714,0.0045911,0.0044065,0.0042006,0.0018236,0.0018384,0.0017493,6.4542e-05,6.2854e-05,5.9871e-05
3224.38,0.036894,0.036297,0.036051,,,,0.013598,0.011854,0.011577,0.022483,0.020909,0.01987,0.0074548,0.0074155,0.0070122,0.0013055,0.0011906,0.0011548,0.0045493,0.0043625,0.0041589,0.0018106,0.0018238,0.0017351,6.3301e-05,6.2333e-05,5.9375e-05
3237.99,0.036649,0.03606,0.035818,0.012874,0.012484,0.012403,0.013415,0.011686,0.011419,0.022304,0.020717,0.01969,0.0074122,0.0073646,0.0069634,0.0013054,0.0011733,0.0011384,0.0045077,0.0043188,0.0041175,0.0017977,0.0018093,0.0017212,6.1352e-05,6.1824e-05,5.8886e-05
3251.59,0.036413,0.035831,0.035593,0.012819,0.012432,0.012352,0.013242,0.011528,0.011269,0.02213,0.020531,0.019515,0.0073702,0.0073144,0.0069152,0.0013002,0.0011568,0.0011229,0.0044675,0.0042763,0.0040774,0.0017851,0.001795,0.0017074,5.9464e-05,6.1327e-05,5.8403e-05
3265.2,0.036172,0.035598,0.035364,0.012765,0.01238,0.012301,0.013065,0.011366,0.011117,0.021954,0.020344,0.01934,0.0073284,0.0072644,0.0068674,0.0012867,0.00114,0.0011071,0.004427,0.0042337,0.0040371,0.0017725,0.0017808,0.0016937,5.8334e-05,6.084e-05,5.7924e-05
3278.8,0.035934,0.035367,0.035137,0.01271,0.012329,0.01225,0.012892,0.011208,0.010968,0.02178,0.020159,0.019166,0.0072869,0.0072147,0.0068199,0.001265,0.0011236,0.0010917,0.0043869,0.0041917,0.0039973,0.00176,0.0017668,0.0016801,5.8277e-05,6.0358e-05,5.745e-05
3292.41,0.035697,0.035137,0.034912,0.012656,0.012277,0.012199,0.012722,0.011053,0.010822,0.021608,0.019976,0.018994,0.0072456,0.0071653,0.0067727,0.0012362,0.0011075,0.0010765,0.0043474,0.0041501,0.003958,0.0017476,0.0017528,0.0016667,5.9091e-05,5.9876e-05,5.6981e-05
3306.01,0.035463,0.03491,0.034689,0.012602,0.012225,0.012148,0.012555,0.010901,0.010679,0.021438,0.019795,0.018825,0.0072047,0.0071164,0.0067259,0.0012023,0.0010918,0.0010617,0.0043084,0.0041092,0.0039193,0.0017354,0.001739,0.0016534,6.016e-05,5.9394e-05,5.6517e-05
3319.62,0.035232,0.034686,0.034468,0.012548,0.012174,0.012097,0.01239,0.010751,0.010538,0.02127,0.019616,0.018658,0.0071642,0.007068,0.0066796,0.0011663,0.0010764,0.0010471,0.00427,0.0040688,0.0038811,0.0017233,0.0017254,0.0016402,6.0739e-05,5.8912e-05,5.6059e-05
3333.22,0.035003,0.034464,0.03425,0.012495,0.012124,0.012047,0.012228,0.010604,0.010399,0.021104,0.01944,0.018493,0.0071242,0.0070201,0.0066338,0.0011315,0.0010614,0.0010327,0.0042321,0.004029,0.0038436,0.0017113,0.001712,0.0016273,6.0327e-05,5.8435e-05,5.5606e-05
3346.83,0.034776,0.034244,0.034034,0.012442,0.012074,0.011998,0.012067,0.010458,0.010262,0.020941,0.019266,0.01833,0.0070849,0.0069729,0.0065888,0.0011008,0.0010466,0.0010185,0.0041947,0.0039898,0.0038065,0.0016996,0.0016987,0.0016145,5.8934e-05,5.7967e-05,5.5162e-05
3360.43,0.034552,0.034027,0.033821,0.01239,0.012025,0.011949,0.011913,0.010318,0.01013,0.020779,0.019095,0.01817,0.0070462,0.0069264,0.0065444,0.001077,0.0010324,0.0010049,0.0041578,0.0039511,0.00377,0.0016881,0.0016857,0.001602,5.7061e-05,5.7512e-05,5.4724e-05
3374.04,0.034329,0.03381,0.033608,0.012339,0.011975,0.0119,0.011756,0.010177,0.0099965,0.020618,0.018924,0.01801,0.0070076,0.00688,0.0065002,0.0010604,0.0010182,0.00099117,0.0041213,0.0039128,0.0037338,0.0016766,0.0016727,0.0015895,5.5424e-05,5.7065e-05,5.4289e-05
3387.64,0.034107,0.033595,0.033396,0.012287,0.011926,0.011852,0.011603,0.010038,0.0098659,0.020459,0.018756,0.017853,0.0069693,0.0068341,0.0064564,0.0010516,0.0010042,0.00097771,0.0040851,0.0038749,0.003698,0.0016652,0.0016599,0.0015772,5.4599e-05,5.6626e-05,5.3859e-05
3401.25,0.033886,0.033381,0.033185,0.012235,0.011877,0.011804,0.011451,0.0099021,0.0097375,0.020301,0.018588,0.017696,0.0069313,0.0067885,0.0064129,0.0010493,0.00099044,0.00096448,0.0040493,0.0038373,0.0036626,0.001654,0.0016471,0.0015649,5.4769e-05,5.6191e-05,5.3433e-05
3414.85,0.033666,0.033168,0.032976,0.012184,0.011828,0.011755,0.011303,0.0097683,0.0096114,0.020145,0.018423,0.017542,0.0068935,0.0067431,0.0063697,0.0010516,0.00097689,0.0009515,0.0040139,0.0038002,0.0036275,0.0016428,0.0016345,0.0015528,5.5662e-05,5.5756e-05,5.3011e-05
3428.46,0.033448,0.032956,0.032768,0.012132,0.011779,0.011707,0.011156,0.0096369,0.0094875,0.01999,0.018259,0.017389,0.0068559,0.006698,0.0063267,0.0010558,0.00096351,0.00093876,0.0039788,0.0037636,0.003593,0.0016317,0.001622,0.0015408,5.6667e-05,5.5318e-05,5.2592e-05
3442.06,0.033233,0.032747,0.032562,0.012081,0.01173,0.011658,0.011012,0.0095076,0.0093657,0.019836,0.018097,0.017237,0.0068186,0.0066532,0.0062841,0.0010591,0.00095029,0.00092624,0.0039443,0.0037274,0.0035589,0.0016208,0.0016096,0.0015289,5.7118e-05,5.4881e-05,5.2177e-05
3455.67,0.033019,0.03254,0.032359,0.012029,0.011681,0.011609,0.01087,0.0093802,0.0092456,0.019685,0.017937,0.017088,0.0067811,0.0066084,0.0062414,0.0010587,0.00093721,0.0009139,0.0039101,0.0036917,0.0035252,0.0016098,0.0015972,0.001517,5.661e-05,5.4442e-05,5.1763e-05
3469.27,0.032811,0.032338,0.03216,0.011982,0.011637,0.011566,0.010732,0.0092564,0.0091289,0.019537,0.017781,0.016943,0.0067469,0.0065667,0.0062019,0.0010529,0.00092446,0.00090191,0.0038769,0.0036569,0.0034924,0.0015996,0.0015856,0.0015059,5.5245e-05,5.4034e-05,5.1376e-05
3482.88,0.032602,0.032135,0.03196,0.011931,0.011589,0.011518,0.010593,0.0091326,0.0090121,0.019389,0.017625,0.016797,0.0067104,0.006523,0.0061603,0.0010401,0.00091171,0.00088994,0.0038436,0.0036221,0.0034596,0.001589,0.0015736,0.0014943,5.3475e-05,5.3614e-05,5.0974e-05
3496.48,0.032395,0.031934,0.031763,0.011882,0.011542,0.011472,0.010457,0.009011,0.0088974,0.019243,0.017471,0.016653,0.0066749,0.0064802,0.0061196,0.0010207,0.0008992,0.00087818,0.0038108,0.0035879,0.0034273,0.0015786,0.0015618,0.001483,5.1986e-05,5.3209e-05,5.058e-05
3510.09,0.032189,0.031734,0.031566,0.011833,0.011495,0.011426,0.010322,0.0088912,0.0087844,0.019098,0.017318,0.016511,0.0066397,0.0064379,0.0060794,0.00099569,0.00088692,0.00086661,0.0037783,0.0035539,0.0033954,0.0015683,0.0015501,0.0014718,5.1276e-05,5.2811e-05,5.0191e-05
3523.69,0.031984,0.031535,0.03137,0.011784,0.011449,0.01138,0.01019,0.0087733,0.0086732,0.018954,0.017167,0.01637,0.0066048,0.0063958,0.0060395,0.00096717,0.0008749,0.00085523,0.0037461,0.0035203,0.0033637,0.0015581,0.0015386,0.0014607,5.1488e-05,5.2416e-05,4.9806e-05
3537.3,0.031779,0.031337,0.031175,0.011735,0.011402,0.011334,0.010059,0.0086574,0.0085639,0.01881,0.017017,0.01623,0.00657,0.006354,0.0059998,0.00093762,0.00086314,0.00084405,0.0037141,0.0034871,0.0033324,0.001548,0.0015271,0.0014497,5.2355e-05,5.2021e-05,4.9423e-05
3550.9,0.031577,0.03114,0.030981,0.011686,0.011355,0.011287,0.0099311,0.0085436,0.0084564,0.018668,0.016868,0.016091,0.0065353,0.0063123,0.0059603,0.00090969,0.00085165,0.00083307,0.0036825,0.0034541,0.0033014,0.0015379,0.0015157,0.0014388,5.3316e-05,5.1622e-05,4.9043e-05
3564.51,0.031375,0.030944,0.030788,0.011636,0.011308,0.011241,0.0098047,0.0084316,0.0083508,0.018528,0.016721,0.015953,0.0065005,0.0062705,0.0059206,0.00088567,0.00084042,0.00082228,0.0036512,0.0034215,0.0032707,0.0015278,0.0015043,0.0014279,5.3759e-05,5.122e-05,4.8663e-05
3578.11,0.031174,0.030749,0.030596,0.011585,0.01126,0.011193,0.0096802,0.0083215,0.0082468,0.018388,0.016574,0.015817,0.0064651,0.0062283,0.0058806,0.00086722,0.00082941,0.00081166,0.0036202,0.0033893,0.0032403,0.0015177,0.0014928,0.0014169,5.3312e-05,5.0815e-05,4.8282e-05
3591.72,0.030985,0.030566,0.030416,0.011543,0.01122,0.011153,0.0095577,0.0082134,0.0081448,0.018256,0.016436,0.015688,0.0064348,0.006191,0.0058454,0.00085519,0.00081862,0.00080125,0.0035907,0.0033585,0.0032114,0.0015087,0.0014825,0.0014071,5.2076e-05,5.0453e-05,4.794e-05
3605.32,0.03079,0.030377,0.03023,0.011495,0.011174,0.011108,0.0094366,0.0081065,0.0080439,0.01812,0.016294,0.015556,0.0064013,0.0061507,0.0058072,0.00084941,0.00080796,0.00079097,0.0035607,0.0033273,0.003182,0.0014991,0.0014716,0.0013966,5.0426e-05,5.0071e-05,4.7575e-05
3618.93,0.030598,0.03019,0.030046,0.011448,0.011129,0.011064,0.009317,0.0080012,0.0079444,0.017986,0.016154,0.015426,0.0063684,0.0061111,0.0057697,0.00084893,0.00079743,0.00078083,0.0035311,0.0032965,0.0031531,0.0014896,0.0014608,0.0013864,4.8997e-05,4.97e-05,4.7217e-05
3632.53,0.030407,0.030004,0.029863,0.011401,0.011085,0.01102,0.0091988,0.0078973,0.0078463,0.017853,0.016016,0.015297,0.006336,0.006072,0.0057327,0.00085209,0.000787,0.00077084,0.0035018,0.0032661,0.0031245,0.0014802,0.0014502,0.0013762,4.8265e-05,4.9338e-05,4.6864e-05
3646.14,0.030216,0.029819,0.029681,0.011354,0.011041,0.010976,0.0090822,0.0077949,0.0077496,0.017722,0.015878,0.015169,0.0063038,0.0060332,0.005696,0.00085675,0.00077667,0.000761,0.0034728,0.003236,0.0030961,0.001471,0.0014397,0.0013662,4.8394e-05,4.8979e-05,4.6514e-05
3659.74,0.030027,0.029635,0.029499,0.011308,0.010997,0.010933,0.0089673,0.0076942,0.0076543,0.017591,0.015742,0.015043,0.0062718,0.0059945,0.0056595,0.0008606,0.00076646,0.00075132,0.003444,0.0032061,0.003068,0.0014618,0.0014292,0.0013562,4.9179e-05,4.8619e-05,4.6167e-05
3673.35,0.029837,0.029451,0.029318,0.011261,0.010952,0.010889,0.008854,0.007595,0.0075606,0.01746,0.015607,0.014916,0.0062397,0.0059559,0.0056231,0.00086153,0.00075637,0.0007418,0.0034153,0.0031764,0.0030402,0.0014526,0.0014188,0.0013462,5.013e-05,4.8256e-05,4.582e-05
3686.95,0.029644,0.029263,0.029133,0.011212,0.010905,0.010842,0.0087423,0.0074974,0.0074683,0.017328,0.01547,0.014789,0.0062063,0.0059162,0.0055856,0.00085785,0.0007464,0.00073242,0.0033864,0.0031465,0.003012,0.0014432,0.0014081,0.0013361,5.0668e-05,4.7881e-05,4.5467e-05
3700.56,0.029477,0.029101,0.028974,0.011174,0.010869,0.010807,0.0086336,0.0074025,0.0073786,0.017211,0.015348,0.014676,0.0061794,0.0058827,0.0055539,0.00084876,0.00073669,0.00072331,0.0033606,0.0031196,0.0029868,0.0014353,0.001399,0.0013273,5.0464e-05,4.7554e-05,4.5162e-05
3714.16,0.029289,0.028918,0.028793,0.011126,0.010824,0.010761,0.0085252,0.007308,0.0072892,0.017083,0.015214,0.014552,0.0061469,0.0058439,0.0055173,0.00083393,0.00072705,0.00071425,0.0033325,0.0030906,0.0029595,0.0014261,0.0013886,0.0013174,4.9399e-05,4.7188e-05,4.4818e-05
3727.77,0.029107,0.028741,0.028619,0.01108,0.01078,0.010718,0.0084185,0.0072151,0.0072014,0.016958,0.015085,0.014432,0.0061159,0.0058065,0.0054821,0.00081428,0.00071759,0.00070534,0.0033052,0.0030624,0.0029331,0.0014173,0.0013785,0.0013079,4.7879e-05,4.6838e-05,4.4485e-05
3741.37,0.028928,0.028567,0.028447,0.011035,0.010737,0.010676,0.0083131,0.0071235,0.0071147,0.016835,0.014958,0.014314,0.0060854,0.0057698,0.0054475,0.00079128,0.0007083,0.00069656,0.0032784,0.0030347,0.0029071,0.0014086,0.0013687,0.0012985,4.6443e-05,4.6498e-05,4.4159e-05
3754.98,0.02875,0.028394,0.028277,0.01099,0.010695,0.010634,0.008209,0.0070331,0.0070292,0.016713,0.014833,0.014197,0.0060553,0.0057335,0.0054134,0.0007669,0.00069919,0.00068789,0.0032519,0.0030073,0.0028814,0.0014001,0.001359,0.0012893,4.5572e-05,4.6166e-05,4.3837e-05
3768.58,0.028573,0.028223,0.028108,0.010946,0.010653,0.010593,0.0081061,0.0069439,0.0069448,0.016593,0.014708,0.014081,0.0060256,0.0056977,0.0053796,0.00074326,0.00069026,0.00067935,0.0032257,0.0029802,0.0028559,0.0013916,0.0013494,0.0012801,4.55e-05,4.5839e-05,4.3519e-05
3782.19,0.028397,0.028051,0.027939,0.010902,0.010611,0.010551,0.0080045,0.006856,0.0068614,0.016473,0.014584,0.013966,0.0059961,0.005662,0.005346,0.00072234,0.00068149,0.00067092,0.0031996,0.0029534,0.0028307,0.0013832,0.0013398,0.0012711,4.6123e-05,4.5512e-05,4.3203e-05
3795.79,0.02822,0.027879,0.02777,0.010858,0.010569,0.010509,0.0079041,0.0067692,0.0067792,0.016353,0.014461,0.013852,0.0059664,0.0056263,0.0053125,0.00070564,0.00067288,0.00066261,0.0031735,0.0029266,0.0028056,0.0013749,0.0013303,0.001262,4.7051e-05,4.5182e-05,4.2889e-05
3809.4,0.028043,0.027706,0.027599,0.010812,0.010526,0.010467,0.0078053,0.006684,0.0066985,0.016232,0.014337,0.013737,0.0059363,0.0055903,0.0052786,0.00069412,0.00066445,0.00065445,0.0031475,0.0028998,0.0027805,0.0013664,0.0013208,0.0012529,4.7754e-05,4.4846e-05,4.2572e-05
3823.0,0.027885,0.027553,0.027448,0.010773,0.010489,0.01043,0.0077099,0.0066018,0.0066207,0.016124,0.014225,0.013633,0.00591,0.0055579,0.0052481,0.00068812,0.00065632,0.00064659,0.0031239,0.0028753,0.0027576,0.0013589,0.0013121,0.0012446,4.7832e-05,4.4537e-05,4.2284e-05
3836.61,0.027711,0.027383,0.027281,0.010729,0.010447,0.010388,0.0076138,0.0065191,0.0065422,0.016006,0.014104,0.013521,0.0058805,0.0055226,0.0052149,0.00068675,0.00064812,0.00063867,0.0030985,0.0028493,0.0027331,0.0013506,0.0013027,0.0012358,4.7087e-05,4.4206e-05,4.1975e-05
3850.21,0.027541,0.027218,0.027118,0.010685,0.010405,0.010347,0.0075194,0.006438,0.0064653,0.015891,0.013986,0.013411,0.0058517,0.0054879,0.0051824,0.00068911,0.00064005,0.00063091,0.0030736,0.0028238,0.0027092,0.0013426,0.0012935,0.001227,4.5763e-05,4.3885e-05,4.1672e-05
3863.82,0.027373,0.027055,0.026957,0.010642,0.010365,0.010307,0.0074263,0.0063581,0.0063896,0.015777,0.01387,0.013304,0.0058233,0.0054537,0.0051503,0.00069357,0.00063207,0.00062327,0.0030492,0.0027987,0.0026857,0.0013346,0.0012845,0.0012184,4.432e-05,4.3571e-05,4.1374e-05
3877.42,0.027208,0.026894,0.026798,0.010599,0.010324,0.010267,0.0073343,0.0062792,0.0063148,0.015665,0.013755,0.013198,0.0057953,0.00542,0.0051187,0.00069829,0.00062415,0.00061573,0.0030251,0.002774,0.0026625,0.0013268,0.0012755,0.00121,4.3248e-05,4.3266e-05,4.1079e-05
3891.03,0.027044,0.026734,0.026641,0.010557,0.010284,0.010227,0.0072434,0.0062014,0.0062409,0.015555,0.013642,0.013093,0.0057677,0.0053867,0.0050874,0.00070142,0.00061629,0.00060829,0.0030013,0.0027496,0.0026396,0.001319,0.0012667,0.0012016,4.2867e-05,4.2966e-05,4.0789e-05
3904.63,0.02688,0.026575,0.026484,0.010516,0.010245,0.010188,0.0071534,0.0061245,0.0061678,0.015444,0.01353,0.012988,0.0057403,0.0053537,0.0050565,0.00070136,0.00060849,0.00060094,0.0029776,0.0027254,0.002617,0.0013114,0.001258,0.0011934,4.321e-05,4.2669e-05,4.0502e-05
3918.24,0.026716,0.026415,0.026326,0.010474,0.010205,0.010149,0.0070641,0.0060483,0.0060954,0.015334,0.013417,0.012884,0.005713,0.0053208,0.0050257,0.000697,0.00060075,0.00059365,0.002954,0.0027012,0.0025943,0.0013038,0.0012493,0.0011852,4.4022e-05,4.2371e-05,4.0217e-05
3931.84,0.026548,0.026251,0.026164,0.010431,0.010164,0.010108,0.0069757,0.0059729,0.0060237,0.015222,0.013304,0.012779,0.0056852,0.0052875,0.0049945,0.00068786,0.00059309,0.00058645,0.0029301,0.0026768,0.0025715,0.0012961,0.0012406,0.0011769,4.4847e-05,4.2066e-05,3.993e-05
3945.45,0.026403,0.02611,0.026025,0.010393,0.010128,0.010073,0.0068929,0.0059025,0.005957,0.015123,0.013202,0.012684,0.0056601,0.0052568,0.0049657,0.00067462,0.00058594,0.00057972,0.0029087,0.0026548,0.0025509,0.001289,0.0012325,0.0011692,4.5247e-05,4.1779e-05,3.9663e-05
3959.05,0.026241,0.025952,0.025869,0.010351,0.010088,0.010033,0.0068074,0.0058298,0.0058878,0.015014,0.013092,0.012583,0.005633,0.0052243,0.0049354,0.00065732,0.00057859,0.00057278,0.0028856,0.0026313,0.0025289,0.0012815,0.001224,0.0011611,4.491e-05,4.1479e-05,3.9383e-05
3972.66,0.026082,0.025797,0.025717,0.01031,0.010049,0.0099942,0.0067236,0.0057587,0.0058202,0.014908,0.012984,0.012483,0.0056063,0.0051922,0.0049054,0.00063775,0.00057143,0.00056598,0.002863,0.0026082,0.0025073,0.0012741,0.0012155,0.0011532,4.389e-05,4.1183e-05,3.9107e-05
3986.26,0.025925,0.025644,0.025566,0.010268,0.01001,0.0099554,0.0066411,0.0056887,0.0057536,0.014803,0.012878,0.012384,0.0055797,0.0051604,0.0048756,0.00061753,0.00056443,0.0005593,0.0028406,0.0025855,0.002486,0.0012668,0.0012072,0.0011453,4.2519e-05,4.0894e-05,3.8834e-05
3999.87,0.02577,0.025493,0.025417,0.010228,0.009971,0.009917,0.0065596,0.0056198,0.0056881,0.014699,0.012773,0.012287,0.0055535,0.0051289,0.0048461,0.00059836,0.00055757,0.00055272,0.0028186,0.002563,0.002465,0.0012595,0.001199,0.0011375,4.1261e-05,4.0612e-05,3.8565e-05
4013.47,0.025617,0.025344,0.025269,0.010187,0.0099327,0.009879,0.0064791,0.0055517,0.0056233,0.014597,0.012669,0.012192,0.0055276,0.0050977,0.0048171,0.00058174,0.00055084,0.00054622,0.0027968,0.0025409,0.0024443,0.0012524,0.0011908,0.0011298,4.0513e-05,4.0336e-05,3.8299e-05
4027.08,0.025465,0.025196,0.025123,0.010147,0.0098948,0.0098415,0.0063994,0.0054844,0.0055592,0.014495,0.012567,0.012097,0.0055021,0.005067,0.0047884,0.00056881,0.00054421,0.0005398,0.0027753,0.002519,0.0024238,0.0012453,0.0011828,0.0011222,4.0461e-05,4.0065e-05,3.8037e-05
4040.68,0.025313,0.025048,0.024977,0.010108,0.0098574,0.0098044,0.0063201,0.0054176,0.0054954,0.014394,0.012465,0.012003,0.0054768,0.0050366,0.00476,0.00056016,0.00053764,0.00053341,0.0027539,0.0024973,0.0024035,0.0012384,0.0011749,0.0011147,4.1018e-05,3.9795e-05,3.7778e-05
4054.29,0.025159,0.024898,0.024829,0.010068,0.0098198,0.0097671,0.006241,0.0053509,0.0054317,0.014292,0.012362,0.011907,0.0054516,0.0050063,0.0047317,0.00055585,0.00053109,0.00052704,0.0027323,0.0024755,0.002383,0.0012315,0.001167,0.0011073,4.1861e-05,3.9523e-05,3.752e-05
4067.89,0.025019,0.024762,0.024695,0.01003,0.0097833,0.009731,0.0061686,0.0052901,0.005374,0.014198,0.012267,0.01182,0.005427,0.0049767,0.0047041,0.00055598,0.0005251,0.00052125,0.0027124,0.0024551,0.002364,0.0012247,0.0011593,0.0011,4.2553e-05,3.9254e-05,3.7269e-05
4081.5,0.024869,0.024615,0.02455,0.0099908,0.0097461,0.0096942,0.0060924,0.0052261,0.0053129,0.014098,0.012168,0.011727,0.0054022,0.0049468,0.0046763,0.00055867,0.00051877,0.00051514,0.0026914,0.0024339,0.0023442,0.0012179,0.0011515,0.0010927,4.2703e-05,3.8982e-05,3.7016e-05
4095.1,0.024721,0.024471,0.024408,0.0099517,0.0097089,0.0096573,0.0060178,0.0051635,0.0052531,0.014,0.012069,0.011636,0.0053774,0.0049171,0.0046486,0.00056309,0.00051254,0.00050916,0.0026707,0.002413,0.0023247,0.0012111,0.0011438,0.0010854,4.2158e-05,3.8712e-05,3.6765e-05
4108.71,0.024574,0.024327,0.024266,0.0099125,0.0096717,0.0096204,0.0059443,0.005102,0.0051944,0.013903,0.011972,0.011546,0.0053526,0.0048875,0.0046211,0.00056773,0.00050639,0.00050329,0.0026503,0.0023924,0.0023053,0.0012044,0.0011362,0.0010782,4.1054e-05,3.8445e-05,3.6516e-05
4122.31,0.024429,0.024186,0.024126,0.0098735,0.0096346,0.0095836,0.005872,0.0050415,0.0051366,0.013806,0.011875,0.011457,0.005328,0.0048581,0.0045937,0.00057108,0.00050031,0.00049751,0.00263,0.0023719,0.0022863,0.0011977,0.0011286,0.0010711,3.9756e-05,3.8183e-05,3.6269e-05
4135.92,0.024286,0.024046,0.023988,0.0098347,0.0095977,0.0095471,0.0058006,0.0049818,0.0050796,0.013711,0.01178,0.011369,0.0053037,0.004829,0.0045666,0.00057184,0.00049429,0.00049182,0.0026101,0.0023518,0.0022674,0.001191,0.001121,0.001064,3.8691e-05,3.7927e-05,3.6025e-05
4149.52,0.024144,0.023907,0.023851,0.0097964,0.0095613,0.0095109,0.00573,0.0049229,0.0050233,0.013617,0.011687,0.011283,0.0052796,0.0048002,0.0045398,0.00056907,0.00048833,0.0004862,0.0025904,0.002332,0.0022489,0.0011845,0.0011136,0.001057,3.8178e-05,3.7677e-05,3.5783e-05
4163.13,0.024004,0.02377,0.023716,0.0097585,0.0095253,0.0094752,0.0056598,0.0048644,0.0049673,0.013524,0.011594,0.011197,0.0052558,0.0047717,0.0045133,0.00056229,0.0004824,0.00048062,0.0025709,0.0023124,0.0022306,0.001178,0.0011063,0.0010501,3.8319e-05,3.7429e-05,3.5546e-05
4176.73,0.023863,0.023633,0.023581,0.0097213,0.0094899,0.0094402,0.0055898,0.0048061,0.0049114,0.013431,0.011502,0.011112,0.0052325,0.0047437,0.0044873,0.00055159,0.00047651,0.00047505,0.0025516,0.0022929,0.0022124,0.0011717,0.0010991,0.0010433,3.8974e-05,3.7184e-05,3.5312e-05
4190.34,0.023727,0.023501,0.02345,0.0096843,0.0094547,0.0094053,0.005525,0.0047524,0.0048602,0.013341,0.011412,0.011029,0.0052093,0.0047159,0.0044615,0.00053808,0.00047109,0.00046993,0.0025327,0.0022739,0.0021947,0.0011654,0.0010919,0.0010365,3.9803e-05,3.6938e-05,3.508e-05
4203.94,0.023589,0.023366,0.023316,0.0096474,0.0094196,0.0093705,0.0054571,0.0046959,0.0048061,0.01325,0.011322,0.010946,0.0051862,0.0046883,0.0044358,0.00052201,0.00046542,0.00046454,0.0025137,0.0022548,0.0021768,0.0011592,0.0010848,0.0010299,4.0396e-05,3.6691e-05,3.485e-05
4217.55,0.023452,0.023231,0.023184,0.0096105,0.0093845,0.0093357,0.0053905,0.0046407,0.0047531,0.013159,0.011232,0.010863,0.0051632,0.0046608,0.0044103,0.00050512,0.00045991,0.00045927,0.0024949,0.0022359,0.0021592,0.0011529,0.0010777,0.0010232,4.0434e-05,3.6444e-05,3.4622e-05
4231.15,0.023315,0.023097,0.023051,0.0095735,0.0093494,0.0093008,0.0053249,0.0045864,0.004701,0.013069,0.011143,0.010781,0.0051402,0.0046334,0.0043849,0.00048878,0.00045453,0.00045408,0.0024761,0.0022171,0.0021416,0.0011468,0.0010707,0.0010166,3.9822e-05,3.6198e-05,3.4395e-05
4244.76,0.023179,0.022964,0.02292,0.0095365,0.0093141,0.0092659,0.0052604,0.004533,0.0046498,0.01298,0.011055,0.010699,0.0051173,0.004606,0.0043595,0.00047427,0.00044927,0.00044899,0.0024575,0.0021986,0.0021243,0.0011406,0.0010637,0.0010101,3.8735e-05,3.5955e-05,3.4169e-05
4258.36,0.023044,0.022833,0.02279,0.0094995,0.0092789,0.0092309,0.0051968,0.0044804,0.0045994,0.012891,0.010967,0.010618,0.0050944,0.0045788,0.0043343,0.00046261,0.00044412,0.00044398,0.0024392,0.0021802,0.0021071,0.0011344,0.0010568,0.0010035,3.7528e-05,3.5717e-05,3.3945e-05
4271.97,0.022911,0.022702,0.022661,0.0094625,0.0092437,0.009196,0.005134,0.0044287,0.0045497,0.012803,0.010881,0.010539,0.0050716,0.0045517,0.0043092,0.00045445,0.00043906,0.00043904,0.002421,0.0021621,0.0020902,0.0011283,0.0010499,0.00099705,3.6588e-05,3.5483e-05,3.3722e-05
4285.57,0.022779,0.022574,0.022534,0.0094257,0.0092087,0.0091613,0.0050719,0.0043775,0.0045006,0.012717,0.010796,0.01046,0.0050489,0.0045248,0.0042843,0.00044999,0.00043406,0.00043415,0.0024031,0.0021442,0.0020735,0.0011223,0.001043,0.00099062,3.6187e-05,3.5253e-05,3.3501e-05
4299.18,0.022649,0.022447,0.022408,0.0093898,0.0091744,0.0091273,0.0050093,0.0043259,0.0044509,0.012631,0.010712,0.010383,0.0050267,0.0044985,0.0042599,0.0004489,0.00042901,0.00042922,0.0023854,0.0021266,0.0020571,0.0011163,0.0010363,0.00098432,3.6394e-05,3.5027e-05,3.3285e-05
4312.78,0.022521,0.022321,0.022284,0.0093562,0.0091425,0.0090957,0.0049516,0.0042786,0.0044056,0.012547,0.010629,0.010306,0.0050059,0.0044733,0.0042367,0.00045104,0.00042436,0.00042471,0.002368,0.0021092,0.0020408,0.0011107,0.0010299,0.0009783,3.706e-05,3.4809e-05,3.3078e-05
