,1s,1s,1s,2p,2p,2p,2s,2s,2s
3047.52,0.00061225,0.00052115,0.00061139,5.7062e-07,1.7875e-07,1.6098e-07,3.366e-05,3.1283e-05,3.4249e-05
3061.12,0.0006017,0.0005137,0.00060345,5.9575e-07,1.7483e-07,1.5809e-07,3.1586e-05,3.0844e-05,3.3788e-05
3074.73,0.00059134,0.00050639,0.00059563,6.0341e-07,1.7096e-07,1.5526e-07,3.031e-05,3.0419e-05,3.3335e-05
3088.33,0.00058116,0.00049922,0.00058796,5.8504e-07,1.6716e-07,1.525e-07,2.9921e-05,3.0003e-05,3.2889e-05
3101.94,0.00057116,0.00049219,0.00058041,5.4746e-07,1.6346e-07,1.4978e-07,3.037e-05,2.9593e-05,3.2453e-05
3115.54,0.00056134,0.00048529,0.00057301,5.0754e-07,1.5989e-07,1.4711e-07,3.1488e-05,2.9185e-05,3.2024e-05
3129.15,0.0005517,0.00047854,0.00056573,4.8162e-07,1.5641e-07,1.4449e-07,3.2991e-05,2.8778e-05,3.1603e-05
3142.75,0.00054223,0.0004719,0.00055858,4.7838e-07,1.5311e-07,1.4197e-07,3.4515e-05,2.8369e-05,3.119e-05
3156.36,0.00053291,0.00046538,0.00055154,4.953e-07,1.4982e-07,1.3945e-07,3.567e-05,2.7961e-05,3.0783e-05
3169.96,0.00052375,0.00045898,0.00054461,5.205e-07,1.4658e-07,1.37e-07,3.6126e-05,2.7555e-05,3.0383e-05
3183.57,0.00051473,0.00045268,0.00053778,5.3679e-07,1.4338e-07,1.3459e-07,3.5698e-05,2.7153e-05,2.9989e-05
3197.17,0.00050586,0.0004465,0.00053106,5.3131e-07,1.4023e-07,1.3223e-07,3.4392e-05,2.676e-05,2.9601e-05
3210.78,0.00049715,0.00044043,0.00052444,5.0368e-07,1.3715e-07,1.2992e-07,3.2404e-05,2.6378e-05,2.9219e-05
3224.38,0.00048858,0.00043446,0.00051794,4.6569e-07,1.3416e-07,1.2765e-07,3.006e-05,2.601e-05,2.8845e-05
3237.99,0.00048018,0.00042862,0.00051156,4.3327e-07,1.3127e-07,1.2541e-07,2.7728e-05,2.5656e-05,2.8477e-05
3251.59,0.00047195,0.00042291,0.0005053,4.1829e-07,1.2851e-07,1.2326e-07,2.5736e-05,2.5316e-05,2.8117e-05
3265.2,0.00046383,0.00041728,0.00049913,4.2375e-07,1.2579e-07,1.2111e-07,2.4318e-05,2.4987e-05,2.7761e-05
3278.8,0.00045585,0.00041175,0.00049305,4.4391e-07,1.2312e-07,1.1901e-07,2.3602e-05,2.4666e-05,2.7411e-05
3292.41,0.000448,0.00040631,0.00048706,4.6543e-07,1.2049e-07,1.1695e-07,2.3608e-05,2.4351e-05,2.7067e-05
3306.01,0.00044028,0.00040096,0.00048115,4.7347e-07,1.179e-07,1.1494e-07,2.4261e-05,2.4037e-05,2.6727e-05
3319.62,0.00043268,0.0003957,0.00047533,4.6025e-07,1.1535e-07,1.1296e-07,2.5394e-05,2.3723e-05,2.6392e-05
3333.22,0.00042521,0.00039052,0.0004696,4.2982e-07,1.1287e-07,1.1103e-07,2.6756e-05,2.3408e-05,2.6063e-05
3346.83,0.00041786,0.00038544,0.00046395,3.9491e-07,1.1046e-07,1.0913e-07,2.8045e-05,2.3091e-05,2.5738e-05
3360.43,0.00041073,0.00038053,0.0004585,3.6906e-07,1.0816e-07,1.0728e-07,2.8957e-05,2.278e-05,2.5425e-05
3374.04,0.00040364,0.00037563,0.00045303,3.6028e-07,1.0591e-07,1.0545e-07,2.9233e-05,2.2465e-05,2.5111e-05
3387.64,0.00039668,0.00037083,0.00044767,3.6916e-07,1.0372e-07,1.0366e-07,2.876e-05,2.2155e-05,2.4803e-05
3401.25,0.00038985,0.00036611,0.0004424,3.8854e-07,1.0157e-07,1.019e-07,2.7572e-05,2.1853e-05,2.45e-05
3414.85,0.00038312,0.00036148,0.0004372,4.0584e-07,9.9453e-08,1.0018e-07,2.5848e-05,2.1559e-05,2.4202e-05
3428.46,0.00037651,0.00035691,0.00043207,4.0882e-07,9.7367e-08,9.8501e-08,2.3863e-05,2.1275e-05,2.3907e-05
3442.06,0.00036999,0.00035241,0.00042701,3.928e-07,9.5324e-08,9.6852e-08,2.1915e-05,2.1e-05,2.3616e-05
3455.67,0.00036353,0.00034794,0.00042196,3.634e-07,9.3336e-08,9.5237e-08,2.026e-05,2.0734e-05,2.3327e-05
3469.27,0.00035741,0.00034377,0.00041726,3.3246e-07,9.1422e-08,9.3658e-08,1.9097e-05,2.0489e-05,2.3057e-05
3482.88,0.00035118,0.00033946,0.00041237,3.1116e-07,8.9567e-08,9.2106e-08,1.8499e-05,2.0238e-05,2.2777e-05
3496.48,0.00034511,0.00033527,0.00040762,3.0556e-07,8.777e-08,9.0585e-08,1.8498e-05,1.9994e-05,2.2504e-05
3510.09,0.00033915,0.00033117,0.00040295,3.1522e-07,8.6019e-08,8.9093e-08,1.9036e-05,1.9752e-05,2.2237e-05
3523.69,0.0003333,0.00032713,0.00039835,3.3328e-07,8.4301e-08,8.763e-08,1.9987e-05,1.951e-05,2.1973e-05
3537.3,0.00032754,0.00032317,0.00039382,3.4853e-07,8.2609e-08,8.6197e-08,2.1163e-05,1.9267e-05,2.1714e-05
3550.9,0.00032187,0.00031926,0.00038935,3.505e-07,8.0944e-08,8.4795e-08,2.2322e-05,1.9022e-05,2.1457e-05
3564.51,0.00031627,0.00031539,0.00038491,3.3559e-07,7.9315e-08,8.3423e-08,2.3209e-05,1.8775e-05,2.1203e-05
3578.11,0.00031071,0.00031152,0.00038047,3.091e-07,7.773e-08,8.2081e-08,2.3605e-05,1.8525e-05,2.0949e-05
3591.72,0.00030549,0.00030797,0.00037639,2.8147e-07,7.62e-08,8.0767e-08,2.3406e-05,1.8292e-05,2.0715e-05
3605.32,0.00030018,0.0003043,0.00037215,2.6241e-07,7.472e-08,7.9479e-08,2.2573e-05,1.8053e-05,2.0473e-05
3618.93,0.00029498,0.0003007,0.00036799,2.5716e-07,7.3288e-08,7.8216e-08,2.124e-05,1.7821e-05,2.0235e-05
3632.53,0.00028987,0.00029717,0.00036391,2.6553e-07,7.1893e-08,7.6977e-08,1.9612e-05,1.7598e-05,2.0001e-05
3646.14,0.00028486,0.00029371,0.00035989,2.819e-07,7.0526e-08,7.5762e-08,1.7933e-05,1.7384e-05,1.9772e-05
3659.74,0.00027993,0.0002903,0.00035593,2.9668e-07,6.9181e-08,7.4571e-08,1.6425e-05,1.7178e-05,1.9545e-05
3673.35,0.00027508,0.00028694,0.00035201,3.0041e-07,6.7858e-08,7.3405e-08,1.5261e-05,1.6978e-05,1.9322e-05
3686.95,0.00027026,0.00028359,0.00034809,2.8912e-07,6.6559e-08,7.2259e-08,1.4543e-05,1.6782e-05,1.9098e-05
3700.56,0.0002657,0.00028047,0.00034445,2.6674e-07,6.5306e-08,7.1158e-08,1.4323e-05,1.6601e-05,1.889e-05
3714.16,0.00026105,0.00027723,0.00034064,2.4193e-07,6.408e-08,7.0061e-08,1.4565e-05,1.6411e-05,1.8673e-05
3727.77,0.0002565,0.00027406,0.00033693,2.2355e-07,6.2897e-08,6.899e-08,1.5213e-05,1.6223e-05,1.8462e-05
3741.37,0.00025205,0.00027096,0.00033328,2.168e-07,6.1753e-08,6.7941e-08,1.6144e-05,1.6035e-05,1.8254e-05
3754.98,0.00024767,0.00026792,0.00032968,2.2233e-07,6.0641e-08,6.6912e-08,1.7188e-05,1.5846e-05,1.8049e-05
3768.58,0.00024338,0.00026492,0.00032615,2.3618e-07,5.9554e-08,6.5902e-08,1.8143e-05,1.5655e-05,1.7848e-05
3782.19,0.00023916,0.00026198,0.00032266,2.5052e-07,5.8485e-08,6.491e-08,1.8809e-05,1.5465e-05,1.765e-05
3795.79,0.00023501,0.00025909,0.00031923,2.5662e-07,5.7433e-08,6.3936e-08,1.9026e-05,1.5275e-05,1.7455e-05
3809.4,0.00023091,0.00025622,0.00031581,2.4952e-07,5.64e-08,6.2981e-08,1.8717e-05,1.5086e-05,1.7261e-05
3823.0,0.00022695,0.00025347,0.00031254,2.3103e-07,5.5405e-08,6.2068e-08,1.7913e-05,1.4905e-05,1.7075e-05
3836.61,0.000223,0.00025069,0.00030922,2.0799e-07,5.4423e-08,6.1151e-08,1.6722e-05,1.4726e-05,1.6887e-05
3850.21,0.00021911,0.00024796,0.00030595,1.8858e-07,5.3475e-08,6.0256e-08,1.5331e-05,1.4553e-05,1.6702e-05
3863.82,0.0002153,0.00024527,0.00030272,1.783e-07,5.2558e-08,5.9379e-08,1.3936e-05,1.4387e-05,1.6519e-05
3877.42,0.00021155,0.00024263,0.00029955,1.7894e-07,5.1669e-08,5.8519e-08,1.2713e-05,1.4227e-05,1.6339e-05
3891.03,0.00020787,0.00024003,0.00029642,1.8847e-07,5.0803e-08,5.7673e-08,1.1791e-05,1.4074e-05,1.6163e-05
3904.63,0.00020426,0.00023748,0.00029335,2.0131e-07,4.9954e-08,5.6842e-08,1.1244e-05,1.3926e-05,1.5989e-05
3918.24,0.00020072,0.00023498,0.00029032,2.0987e-07,4.9117e-08,5.6021e-08,1.1098e-05,1.378e-05,1.5818e-05
3931.84,0.00019723,0.0002325,0.00028732,2.0812e-07,4.8291e-08,5.5211e-08,1.1339e-05,1.3636e-05,1.5649e-05
3945.45,0.00019382,0.00023009,0.00028439,1.9529e-07,4.7511e-08,5.4455e-08,1.1913e-05,1.3493e-05,1.5483e-05
3959.05,0.00019045,0.00022769,0.00028147,1.756e-07,4.6723e-08,5.3679e-08,1.2724e-05,1.3347e-05,1.5319e-05
3972.66,0.00018713,0.00022533,0.00027859,1.5615e-07,4.596e-08,5.2922e-08,1.364e-05,1.32e-05,1.5157e-05
3986.26,0.00018387,0.00022299,0.00027574,1.4272e-07,4.5222e-08,5.218e-08,1.4498e-05,1.3052e-05,1.4996e-05
3999.87,0.00018067,0.00022069,0.00027292,1.382e-07,4.4508e-08,5.1452e-08,1.5131e-05,1.2902e-05,1.4838e-05
4013.47,0.00017752,0.00021843,0.00027015,1.4245e-07,4.3814e-08,5.0736e-08,1.5403e-05,1.2753e-05,1.4682e-05
4027.08,0.00017443,0.00021621,0.00026742,1.5238e-07,4.3138e-08,5.0031e-08,1.5239e-05,1.2605e-05,1.4529e-05
4040.68,0.0001714,0.00021402,0.00026473,1.6233e-07,4.2473e-08,4.9334e-08,1.4644e-05,1.2461e-05,1.4378e-05
4054.29,0.00016843,0.00021188,0.00026208,1.6614e-07,4.1813e-08,4.864e-08,1.3702e-05,1.2321e-05,1.423e-05
4067.89,0.00016551,0.00020977,0.00025947,1.6055e-07,4.1202e-08,4.8e-08,1.2554e-05,1.2186e-05,1.4083e-05
4081.5,0.00016264,0.00020769,0.00025689,1.466e-07,4.0571e-08,4.7336e-08,1.1362e-05,1.2056e-05,1.3939e-05
4095.1,0.00015982,0.00020563,0.00025434,1.2948e-07,3.9958e-08,4.6686e-08,1.0277e-05,1.1931e-05,1.3796e-05
4108.71,0.00015704,0.0002036,0.00025181,1.1478e-07,3.9362e-08,4.6049e-08,9.4122e-06,1.1811e-05,1.3655e-05
4122.31,0.0001543,0.0002016,0.00024932,1.0634e-07,3.8784e-08,4.5424e-08,8.8412e-06,1.1694e-05,1.3515e-05
4135.92,0.00015162,0.00019962,0.00024685,1.0555e-07,3.8225e-08,4.4809e-08,8.5962e-06,1.158e-05,1.3378e-05
4149.52,0.00014898,0.00019768,0.00024441,1.1151e-07,3.7683e-08,4.4204e-08,8.6769e-06,1.1467e-05,1.3242e-05
4163.13,0.00014638,0.00019576,0.00024201,1.21e-07,3.7153e-08,4.3605e-08,9.0541e-06,1.1355e-05,1.3107e-05
4176.73,0.00014385,0.00019388,0.00023964,1.2894e-07,3.6631e-08,4.301e-08,9.6698e-06,1.1242e-05,1.2976e-05
4190.34,0.00014137,0.00019205,0.00023735,1.3056e-07,3.6146e-08,4.2451e-08,1.0434e-05,1.113e-05,1.2848e-05
4203.94,0.00013892,0.00019023,0.00023505,1.238e-07,3.5644e-08,4.1877e-08,1.1224e-05,1.1015e-05,1.272e-05
4217.55,0.00013652,0.00018844,0.00023278,1.1091e-07,3.5152e-08,4.1313e-08,1.1904e-05,1.0899e-05,1.2594e-05
4231.15,0.00013416,0.00018667,0.00023054,9.6509e-08,3.467e-08,4.0759e-08,1.2343e-05,1.0783e-05,1.2469e-05
4244.76,0.00013183,0.00018492,0.00022832,8.5019e-08,3.4201e-08,4.0215e-08,1.2446e-05,1.0666e-05,1.2345e-05
4258.36,0.00012955,0.00018319,0.00022612,7.9045e-08,3.3745e-08,3.968e-08,1.2175e-05,1.055e-05,1.2223e-05
4271.97,0.0001273,0.00018148,0.00022395,7.9293e-08,3.3305e-08,3.9153e-08,1.156e-05,1.0437e-05,1.2102e-05
4285.57,0.00012508,0.00017979,0.00022179,8.4782e-08,3.2879e-08,3.8634e-08,1.0691e-05,1.0327e-05,1.1982e-05
4299.18,0.00012291,0.00017813,0.00021967,9.2702e-08,3.2464e-08,3.8121e-08,9.6939e-06,1.0221e-05,1.1865e-05
4312.78,0.00012083,0.00017657,0.00021767,9.8861e-08,3.2075e-08,3.7625e-08,8.7044e-06,1.0124e-05,1.1754e-05
4326.39,0.00011873,0.00017495,0.00021559,9.9399e-08,3.1677e-08,3.7126e-08,7.8295e-06,1.0026e-05,1.1638e-05
4339.99,0.00011669,0.00017337,0.00021356,9.3157e-08,3.1287e-08,3.6634e-08,7.1579e-06,9.9325e-06,1.1525e-05
4353.6,0.00011468,0.00017182,0.00021156,8.2246e-08,3.0901e-08,3.615e-08,6.7371e-06,9.8425e-06,1.1414e-05
4367.2,0.00011271,0.00017029,0.00020958,7.0536e-08,3.0521e-08,3.5673e-08,6.5858e-06,9.7544e-06,1.1305e-05
4380.81,0.00011077,0.00016877,0.00020762,6.1427e-08,3.0148e-08,3.5203e-08,6.6995e-06,9.6669e-06,1.1196e-05
4394.41,0.00010886,0.00016728,0.00020568,5.6753e-08,2.9787e-08,3.4741e-08,7.0535e-06,9.5791e-06,1.1089e-05
4408.02,0.00010698,0.00016579,0.00020375,5.6941e-08,2.9438e-08,3.4287e-08,7.6003e-06,9.4899e-06,1.0982e-05
4421.62,0.00010511,0.00016429,0.00020181,6.1239e-08,2.9101e-08,3.384e-08,8.2656e-06,9.3975e-06,1.0874e-05
4435.23,0.00010342,0.00016304,0.00020016,6.7502e-08,2.8784e-08,3.3401e-08,8.9655e-06,9.3167e-06,1.0783e-05
4448.83,0.00010159,0.00016153,0.0001982,7.2387e-08,2.8466e-08,3.2967e-08,9.5611e-06,9.2191e-06,1.0674e-05
4462.44,9.9839e-05,0.00016013,0.00019636,7.2794e-08,2.8157e-08,3.2538e-08,9.9629e-06,9.1254e-06,1.0572e-05
4476.04,9.8131e-05,0.00015875,0.00019456,6.7728e-08,2.785e-08,3.2115e-08,1.0086e-05,9.0326e-06,1.0473e-05
4489.65,9.6456e-05,0.0001574,0.00019279,5.8893e-08,2.7545e-08,3.1697e-08,9.8954e-06,8.941e-06,1.0375e-05
4503.25,9.4813e-05,0.00015607,0.00019104,4.9405e-08,2.7241e-08,3.1285e-08,9.4103e-06,8.8514e-06,1.0278e-05
4516.86,9.3199e-05,0.00015476,0.00018931,4.1911e-08,2.6941e-08,3.0879e-08,8.7002e-06,8.7642e-06,1.0182e-05
4530.46,9.161e-05,0.00015345,0.00018759,3.773e-08,2.6649e-08,3.048e-08,7.8665e-06,8.6798e-06,1.0087e-05
4544.07,9.0042e-05,0.00015215,0.00018587,3.7173e-08,2.6366e-08,3.0088e-08,7.0192e-06,8.5979e-06,9.9915e-06
4557.67,8.8494e-05,0.00015086,0.00018416,3.989e-08,2.6095e-08,2.9703e-08,6.2563e-06,8.5187e-06,9.8967e-06
4571.28,8.7055e-05,0.00014971,0.00018263,4.4608e-08,2.5836e-08,2.9324e-08,5.6556e-06,8.4503e-06,9.812e-06
4584.88,8.5561e-05,0.00014845,0.00018095,4.8952e-08,2.5586e-08,2.895e-08,5.2496e-06,8.3765e-06,9.7192e-06
4598.49,8.4107e-05,0.00014722,0.00017932,5.0334e-08,2.5341e-08,2.8582e-08,5.064e-06,8.3056e-06,9.6289e-06
4612.09,8.2685e-05,0.00014602,0.00017772,4.751e-08,2.5097e-08,2.8218e-08,5.099e-06,8.2361e-06,9.5401e-06
4625.7,8.1293e-05,0.00014484,0.00017614,4.1409e-08,2.4853e-08,2.7859e-08,5.3407e-06,8.167e-06,9.4528e-06
4639.3,7.9928e-05,0.00014368,0.00017459,3.4339e-08,2.4607e-08,2.7505e-08,5.7596e-06,8.0974e-06,9.3667e-06
4652.91,7.8588e-05,0.00014253,0.00017305,2.8413e-08,2.4361e-08,2.7156e-08,6.3067e-06,8.0269e-06,9.2816e-06
4666.51,7.7271e-05,0.00014139,0.00017153,2.4661e-08,2.4118e-08,2.6812e-08,6.9113e-06,7.9548e-06,9.1972e-06
4680.12,7.5969e-05,0.00014025,0.00017,2.3301e-08,2.3882e-08,2.6472e-08,7.4845e-06,7.8804e-06,9.1127e-06
4693.72,7.4669e-05,0.00013909,0.00016843,2.4258e-08,2.3657e-08,2.614e-08,7.9312e-06,7.8029e-06,9.0263e-06
4707.33,7.3486e-05,0.00013811,0.0001671,2.7058e-08,2.3442e-08,2.5822e-08,8.1828e-06,7.7348e-06,8.9523e-06
4720.93,7.2254e-05,0.00013702,0.00016562,3.0361e-08,2.3236e-08,2.55e-08,8.1704e-06,7.6595e-06,8.8705e-06
4734.54,7.1049e-05,0.00013594,0.00016417,3.2269e-08,2.3035e-08,2.5185e-08,7.8946e-06,7.5857e-06,8.79e-06
4748.14,6.9869e-05,0.00013488,0.00016274,3.1407e-08,2.2836e-08,2.4874e-08,7.3918e-06,7.5138e-06,8.7108e-06
4761.75,6.8713e-05,0.00013384,0.00016133,2.7927e-08,2.2636e-08,2.4567e-08,6.7341e-06,7.4446e-06,8.6328e-06
4775.35,6.7582e-05,0.00013282,0.00015994,2.3305e-08,2.2432e-08,2.4265e-08,6.0116e-06,7.3783e-06,8.556e-06
4788.96,6.6473e-05,0.00013182,0.00015857,1.9151e-08,2.2224e-08,2.3966e-08,5.3129e-06,7.315e-06,8.4802e-06
4802.56,6.5386e-05,0.00013083,0.00015721,1.6263e-08,2.2016e-08,2.3671e-08,4.7106e-06,7.2544e-06,8.4053e-06
4816.17,6.4313e-05,0.00012983,0.00015586,1.4715e-08,2.1809e-08,2.3376e-08,4.2538e-06,7.1955e-06,8.3305e-06
4829.77,6.3292e-05,0.00012892,0.0001546,1.4508e-08,2.1627e-08,2.3118e-08,3.9716e-06,7.1421e-06,8.2607e-06
4843.38,6.2251e-05,0.00012794,0.00015326,1.5639e-08,2.1433e-08,2.2828e-08,3.8689e-06,7.0853e-06,8.1865e-06
4856.98,6.1238e-05,0.00012698,0.00015195,1.774e-08,2.1255e-08,2.2552e-08,3.9462e-06,7.0299e-06,8.1141e-06
4870.59,6.0243e-05,0.00012604,0.00015065,1.9674e-08,2.1083e-08,2.2283e-08,4.1903e-06,6.9743e-06,8.0425e-06
4884.19,5.9268e-05,0.0001251,0.00014937,2.0143e-08,2.0915e-08,2.2018e-08,4.5765e-06,6.9181e-06,7.9717e-06
4897.8,5.8312e-05,0.00012419,0.00014811,1.8698e-08,2.0746e-08,2.1757e-08,5.0641e-06,6.861e-06,7.9019e-06
4911.4,5.7376e-05,0.00012328,0.00014686,1.6104e-08,2.0572e-08,2.15e-08,5.5942e-06,6.803e-06,7.833e-06
4925.01,5.646e-05,0.00012239,0.00014563,1.3599e-08,2.0392e-08,2.1246e-08,6.0935e-06,6.7441e-06,7.7652e-06
4938.61,5.5563e-05,0.00012152,0.00014442,1.1861e-08,2.0207e-08,2.0994e-08,6.484e-06,6.6846e-06,7.6984e-06
4952.22,5.4684e-05,0.00012066,0.00014322,1.0738e-08,2.0015e-08,2.0738e-08,6.6983e-06,6.6248e-06,7.6324e-06
4965.82,5.3825e-05,0.00011981,0.00014205,9.9061e-09,1.986e-08,2.0527e-08,6.6947e-06,6.5656e-06,7.5675e-06
4979.43,5.2979e-05,0.00011897,0.00014088,9.4219e-09,1.9678e-08,2.0277e-08,6.4661e-06,6.5067e-06,7.5028e-06
4993.03,5.2148e-05,0.00011813,0.00013971,9.6729e-09,1.9512e-08,2.0041e-08,6.0438e-06,6.4491e-06,7.4386e-06
5006.64,5.1331e-05,0.0001173,0.00013856,1.0621e-08,1.9355e-08,1.9811e-08,5.4876e-06,6.3932e-06,7.3749e-06
5020.24,5.0528e-05,0.00011648,0.00013741,1.1587e-08,1.9204e-08,1.9585e-08,4.8731e-06,6.3393e-06,7.3118e-06
5033.85,4.9741e-05,0.00011566,0.00013627,1.1825e-08,1.9056e-08,1.9363e-08,4.2747e-06,6.2876e-06,7.2492e-06
5047.45,4.8969e-05,0.00011486,0.00013515,1.1281e-08,1.8904e-08,1.9144e-08,3.7537e-06,6.2383e-06,7.1873e-06
5061.06,4.8214e-05,0.00011407,0.00013404,1.0613e-08,1.8747e-08,1.8929e-08,3.3518e-06,6.1911e-06,7.1264e-06
5074.66,4.7475e-05,0.00011329,0.00013295,1.0432e-08,1.8583e-08,1.8715e-08,3.0914e-06,6.1457e-06,7.0663e-06
5088.27,4.6751e-05,0.00011252,0.00013187,1.063e-08,1.8408e-08,1.8498e-08,2.981e-06,6.1015e-06,7.007e-06
5101.87,4.6048e-05,0.00011177,0.00013082,1.0581e-08,1.8271e-08,1.8319e-08,3.0201e-06,6.0586e-06,6.9493e-06
5115.48,4.5353e-05,0.00011102,0.00012977,9.8337e-09,1.8094e-08,1.8103e-08,3.2004e-06,6.015e-06,6.8914e-06
5129.08,4.4673e-05,0.00011029,0.00012873,8.7332e-09,1.7934e-08,1.7901e-08,3.5067e-06,5.971e-06,6.8343e-06
5142.69,4.4005e-05,0.00010955,0.00012769,7.9578e-09,1.7783e-08,1.7703e-08,3.9113e-06,5.9259e-06,6.7776e-06
5156.29,4.3349e-05,0.00010883,0.00012667,7.8506e-09,1.764e-08,1.7508e-08,4.3713e-06,5.8796e-06,6.7214e-06
5169.9,4.2705e-05,0.0001081,0.00012565,8.193e-09,1.7503e-08,1.7318e-08,4.8296e-06,5.8321e-06,6.6655e-06
5183.5,4.2072e-05,0.00010739,0.00012463,8.6686e-09,1.7366e-08,1.713e-08,5.2209e-06,5.7836e-06,6.61e-06
5197.11,4.1451e-05,0.00010668,0.00012363,9.3669e-09,1.7226e-08,1.6946e-08,5.4832e-06,5.7345e-06,6.5551e-06
5210.71,4.0843e-05,0.00010597,0.00012264,1.0647e-08,1.7079e-08,1.6764e-08,5.5705e-06,5.6854e-06,6.5007e-06
5224.32,4.0245e-05,0.00010527,0.00012165,1.2499e-08,1.6923e-08,1.6581e-08,5.4634e-06,5.6364e-06,6.4466e-06
5237.92,3.9665e-05,0.00010459,0.00012069,1.4197e-08,1.6758e-08,1.6397e-08,5.1754e-06,5.5892e-06,6.394e-06
5251.53,3.9111e-05,0.00010396,0.00011978,1.4792e-08,1.6624e-08,1.6238e-08,4.7481e-06,5.5453e-06,6.3443e-06
5265.13,3.8553e-05,0.0001033,0.00011884,1.3834e-08,1.6468e-08,1.6063e-08,4.2371e-06,5.5012e-06,6.2929e-06
5278.74,3.8009e-05,0.00010265,0.00011791,1.1904e-08,1.632e-08,1.5891e-08,3.7091e-06,5.4591e-06,6.2422e-06
5292.34,3.7476e-05,0.000102,0.00011699,1.0044e-08,1.618e-08,1.5723e-08,3.2218e-06,5.419e-06,6.1921e-06
5305.95,3.6952e-05,0.00010136,0.00011608,9.013e-09,1.6047e-08,1.5557e-08,2.8182e-06,5.3805e-06,6.1422e-06
5319.55,3.6437e-05,0.00010073,0.00011517,8.9872e-09,1.5919e-08,1.5394e-08,2.5246e-06,5.3433e-06,6.0927e-06
5333.16,3.5932e-05,0.00010009,0.00011426,9.9033e-09,1.5791e-08,1.5233e-08,2.353e-06,5.307e-06,6.0434e-06
5346.76,3.5435e-05,9.9457e-05,0.00011336,1.1847e-08,1.5661e-08,1.5076e-08,2.306e-06,5.2712e-06,5.9943e-06
5360.37,3.4945e-05,9.882e-05,0.00011246,1.4911e-08,1.5523e-08,1.492e-08,2.3808e-06,5.2351e-06,5.9452e-06
5373.97,3.4469e-05,9.8203e-05,0.00011158,1.8662e-08,1.5378e-08,1.4764e-08,2.5709e-06,5.1994e-06,5.8974e-06
5387.58,3.4032e-05,9.7675e-05,0.0001108,2.1967e-08,1.5242e-08,1.4617e-08,2.8646e-06,5.1675e-06,5.8549e-06
5401.18,3.3572e-05,9.7061e-05,0.00010992,2.3466e-08,1.5091e-08,1.4466e-08,3.2327e-06,5.13e-06,5.8075e-06
5414.79,3.3129e-05,9.6471e-05,0.00010908,2.2598e-08,1.4944e-08,1.4316e-08,3.6409e-06,5.0924e-06,5.7616e-06
5428.39,3.2696e-05,9.5892e-05,0.00010825,1.9964e-08,1.4803e-08,1.4169e-08,4.0393e-06,5.0542e-06,5.7165e-06
5442.0,3.2272e-05,9.5321e-05,0.00010743,1.6917e-08,1.4668e-08,1.4023e-08,4.3724e-06,5.0153e-06,5.6719e-06
5455.6,3.1857e-05,9.4753e-05,0.00010661,1.4719e-08,1.4541e-08,1.3879e-08,4.5884e-06,4.9759e-06,5.6277e-06
5469.21,3.145e-05,9.4188e-05,0.0001058,1.4034e-08,1.4419e-08,1.3737e-08,4.6505e-06,4.9362e-06,5.5836e-06
5482.81,3.1049e-05,9.3623e-05,0.00010499,1.5067e-08,1.4298e-08,1.3598e-08,4.5451e-06,4.8967e-06,5.5397e-06
5496.42,3.0654e-05,9.3053e-05,0.00010417,1.7878e-08,1.4175e-08,1.346e-08,4.2852e-06,4.8573e-06,5.4957e-06
5510.02,3.0253e-05,9.2447e-05,0.00010332,2.2332e-08,1.4046e-08,1.3325e-08,3.9059e-06,4.817e-06,5.4496e-06
5523.63,2.994e-05,9.2092e-05,0.00010275,2.7732e-08,1.3917e-08,1.3192e-08,3.4699e-06,4.7908e-06,5.4184e-06
5537.23,2.9548e-05,9.1473e-05,0.00010189,3.2621e-08,1.3777e-08,1.3059e-08,3.0116e-06,4.7522e-06,5.3718e-06
5550.84,2.9185e-05,9.0927e-05,0.0001011,3.5369e-08,1.3636e-08,1.2928e-08,2.5925e-06,4.7187e-06,5.3295e-06
5564.44,2.8834e-05,9.0398e-05,0.00010034,3.5071e-08,1.3496e-08,1.2798e-08,2.2458e-06,4.6873e-06,5.2884e-06
5578.05,2.8493e-05,8.9879e-05,9.9596e-05,3.2146e-08,1.336e-08,1.2669e-08,1.9923e-06,4.6575e-06,5.248e-06
5591.65,2.816e-05,8.9369e-05,9.8858e-05,2.8079e-08,1.323e-08,1.2541e-08,1.8411e-06,4.6288e-06,5.2081e-06
5605.26,2.7834e-05,8.8864e-05,9.8128e-05,2.4564e-08,1.3107e-08,1.2415e-08,1.7938e-06,4.6007e-06,5.1687e-06
5618.86,2.7515e-05,8.8361e-05,9.7403e-05,2.2795e-08,1.2989e-08,1.229e-08,1.8487e-06,4.5727e-06,5.1295e-06
5632.47,2.7201e-05,8.7858e-05,9.6677e-05,2.3333e-08,1.2873e-08,1.2167e-08,2.0012e-06,4.5442e-06,5.0904e-06
5646.07,2.6889e-05,8.7344e-05,9.5943e-05,2.6325e-08,1.2757e-08,1.2045e-08,2.2423e-06,4.5144e-06,5.0507e-06
5659.68,2.6584e-05,8.6831e-05,9.5211e-05,3.1565e-08,1.2637e-08,1.1926e-08,2.5552e-06,4.4837e-06,5.0113e-06
5673.28,2.6324e-05,8.6452e-05,9.4626e-05,3.8236e-08,1.2512e-08,1.181e-08,2.9166e-06,4.4588e-06,4.9796e-06
