,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4d,4d,4d,4p,4p,4p,4s,4s,4s,5s,5s,5s
3074.73,0.036089,0.035394,0.035127,0.013863,0.013354,0.013304,0.0083978,0.0071612,0.0068725,0.017151,0.016562,0.015643,0.0061458,0.0064371,0.0061431,0.00013255,0.0001181,0.0001133,0.0028109,0.0027499,0.0026018,0.0012412,0.0013015,0.0012465,0.00012137,0.00012536,0.00012009
3088.33,0.035805,0.035121,0.03486,0.013792,0.013287,0.013238,0.0082782,0.0070502,0.0067691,0.016997,0.016395,0.015484,0.0061046,0.0063889,0.0060958,0.00013065,0.00011624,0.00011156,0.0027833,0.0027202,0.0025736,0.0012315,0.0012906,0.0012358,0.00012423,0.00012427,0.00011904
3101.94,0.035524,0.034851,0.034595,0.013722,0.013221,0.013173,0.0081604,0.006941,0.0066676,0.016845,0.016229,0.015328,0.0060639,0.0063413,0.0060491,0.00012889,0.00011442,0.00010984,0.0027561,0.0026909,0.0025458,0.001222,0.0012799,0.0012252,0.00012417,0.0001232,0.00011801
3115.54,0.035245,0.034584,0.034333,0.013652,0.013155,0.013108,0.0080442,0.0068335,0.0065676,0.016695,0.016066,0.015174,0.0060238,0.0062943,0.006003,0.00012719,0.00011263,0.00010816,0.0027293,0.002662,0.0025184,0.0012127,0.0012693,0.0012147,0.00012075,0.00012213,0.00011699
3129.15,0.034967,0.034317,0.034071,0.013583,0.01309,0.013043,0.0079293,0.0067275,0.006469,0.016546,0.015904,0.015021,0.0059841,0.0062478,0.0059574,0.00012543,0.00011085,0.0001065,0.0027026,0.0026334,0.0024913,0.0012035,0.0012588,0.0012044,0.00011539,0.0001211,0.00011598
3142.75,0.034698,0.03406,0.033818,0.013514,0.013025,0.01298,0.0078194,0.006626,0.0063747,0.016402,0.015747,0.014872,0.005945,0.0062019,0.0059124,0.00012364,0.00010916,0.00010491,0.0026769,0.0026056,0.002465,0.0011944,0.0012484,0.0011943,0.00011044,0.0001201,0.00011498
3156.36,0.034426,0.033799,0.033562,0.013446,0.012961,0.012916,0.0077086,0.0065241,0.0062799,0.016256,0.015589,0.014723,0.0059062,0.0061563,0.0058677,0.00012172,0.00010746,0.00010332,0.002651,0.0025778,0.0024386,0.0011854,0.0012382,0.0011842,0.00010792,0.00011913,0.000114
3169.96,0.034157,0.03354,0.033309,0.013377,0.012897,0.012852,0.0076,0.0064244,0.0061872,0.016113,0.015433,0.014576,0.0058677,0.006111,0.0058234,0.0001198,0.0001058,0.00010176,0.0026255,0.0025504,0.0024126,0.0011765,0.001228,0.0011742,0.00010856,0.00011816,0.00011302
3183.57,0.03389,0.033285,0.033058,0.013309,0.012833,0.012789,0.0074934,0.0063266,0.0060963,0.015971,0.015279,0.014431,0.0058295,0.0060661,0.0057794,0.00011795,0.00010417,0.00010023,0.0026003,0.0025233,0.002387,0.0011676,0.001218,0.0011643,0.00011157,0.00011719,0.00011206
3197.17,0.033627,0.033032,0.03281,0.013242,0.012769,0.012726,0.0073886,0.0062306,0.0060071,0.015832,0.015127,0.014288,0.0057918,0.0060217,0.0057359,0.00011625,0.00010257,9.8732e-05,0.0025755,0.0024966,0.0023617,0.0011589,0.0012081,0.0011546,0.00011499,0.00011621,0.0001111
3210.78,0.033367,0.032782,0.032564,0.013175,0.012706,0.012664,0.0072854,0.0061363,0.0059195,0.015694,0.014978,0.014147,0.0057545,0.0059777,0.005693,0.00011469,0.000101,9.7261e-05,0.0025511,0.0024704,0.0023369,0.0011503,0.0011982,0.001145,0.00011659,0.00011523,0.00011016
3224.38,0.033109,0.032535,0.032322,0.013108,0.012644,0.012602,0.0071837,0.0060435,0.0058333,0.015558,0.01483,0.014008,0.0057177,0.0059343,0.0056505,0.00011322,9.9458e-05,9.5814e-05,0.0025271,0.0024445,0.0023124,0.0011419,0.0011886,0.0011354,0.0001151,0.00011426,0.00010923
3237.99,0.032854,0.032291,0.032082,0.013042,0.012582,0.012541,0.0070829,0.0059518,0.0057481,0.015424,0.014684,0.01387,0.0056814,0.0058915,0.0056086,0.00011175,9.7933e-05,9.4385e-05,0.0025033,0.002419,0.0022882,0.0011335,0.001179,0.0011261,0.00011089,0.00011331,0.00010832
3251.59,0.032603,0.03205,0.031845,0.012977,0.012521,0.012481,0.0069863,0.0058638,0.0056664,0.015292,0.014541,0.013735,0.0056456,0.0058492,0.0055673,0.00011025,9.647e-05,9.3016e-05,0.00248,0.0023938,0.0022645,0.0011253,0.0011696,0.0011169,0.00010576,0.00011239,0.00010741
3265.2,0.032353,0.031809,0.031609,0.012912,0.01246,0.012421,0.006889,0.0057755,0.0055844,0.015161,0.014398,0.013601,0.0056101,0.0058072,0.0055263,0.00010863,9.5002e-05,9.1642e-05,0.0024568,0.002369,0.002241,0.0011171,0.0011603,0.0011077,0.00010186,0.0001115,0.00010652
3278.8,0.032104,0.031571,0.031375,0.012848,0.012399,0.012361,0.0067935,0.005689,0.0055041,0.015031,0.014258,0.013469,0.005575,0.0057656,0.0054857,0.00010696,9.3565e-05,9.0296e-05,0.002434,0.0023444,0.0022177,0.0011091,0.001151,0.0010987,0.00010063,0.00011062,0.00010563
3292.41,0.031858,0.031335,0.031143,0.012783,0.012339,0.012301,0.0066996,0.0056041,0.0054252,0.014903,0.014118,0.013338,0.0055401,0.0057242,0.0054454,0.00010531,9.2156e-05,8.8977e-05,0.0024113,0.0023201,0.0021948,0.0011011,0.0011419,0.0010897,0.00010223,0.00010975,0.00010476
3306.01,0.031614,0.031101,0.030913,0.012719,0.012279,0.012242,0.0066073,0.0055208,0.0053479,0.014776,0.013981,0.013208,0.0055055,0.0056833,0.0054054,0.00010375,9.0774e-05,8.7682e-05,0.002389,0.0022961,0.0021721,0.0010932,0.0011328,0.0010808,0.00010552,0.00010887,0.00010389
3319.62,0.031372,0.030869,0.030685,0.012655,0.012219,0.012182,0.0065165,0.005439,0.0052719,0.01465,0.013845,0.013081,0.0054712,0.0056426,0.0053658,0.00010232,8.9418e-05,8.6412e-05,0.002367,0.0022724,0.0021498,0.0010854,0.0011238,0.001072,0.00010851,0.00010798,0.00010303
3333.22,0.031133,0.03064,0.03046,0.012592,0.012159,0.012123,0.0064271,0.0053586,0.0051973,0.014527,0.013711,0.012955,0.0054372,0.0056023,0.0053265,0.00010101,8.8085e-05,8.5164e-05,0.0023453,0.0022491,0.0021278,0.0010776,0.001115,0.0010634,0.00010933,0.00010709,0.00010218
3346.83,0.030898,0.030414,0.030238,0.012529,0.0121,0.012065,0.0063388,0.0052793,0.0051237,0.014405,0.013579,0.012831,0.0054037,0.0055625,0.0052878,9.975e-05,8.6771e-05,8.3935e-05,0.0023239,0.0022262,0.0021062,0.00107,0.0011062,0.0010548,0.00010721,0.00010621,0.00010134
3360.43,0.030665,0.03019,0.030018,0.012468,0.012044,0.012009,0.0062531,0.0052024,0.0050524,0.014285,0.013449,0.012708,0.0053714,0.005524,0.0052502,9.8495e-05,8.5496e-05,8.2742e-05,0.0023029,0.0022036,0.0020848,0.0010627,0.0010977,0.0010465,0.00010293,0.00010537,0.00010053
3374.04,0.030434,0.029969,0.0298,0.012406,0.011986,0.011952,0.0061673,0.0051258,0.0049812,0.014166,0.01332,0.012587,0.0053387,0.005485,0.0052123,9.7148e-05,8.4226e-05,8.1554e-05,0.002282,0.0021812,0.0020637,0.0010552,0.0010891,0.0010381,9.8278e-05,0.00010453,9.9711e-05
3387.64,0.030204,0.029749,0.029584,0.012345,0.011928,0.011895,0.006083,0.0050505,0.0049113,0.014048,0.013192,0.012468,0.0053064,0.0054466,0.005175,9.5724e-05,8.298e-05,8.0388e-05,0.0022615,0.0021591,0.0020429,0.0010479,0.0010807,0.0010299,9.5156e-05,0.00010373,9.8905e-05
3401.25,0.029977,0.02953,0.029369,0.012284,0.011872,0.011839,0.0060001,0.0049766,0.0048427,0.013931,0.013066,0.012349,0.0052745,0.0054085,0.0051379,9.4262e-05,8.1755e-05,7.9243e-05,0.0022411,0.0021373,0.0020223,0.0010407,0.0010723,0.0010217,9.4645e-05,0.00010293,9.8108e-05
3414.85,0.029751,0.029313,0.029156,0.012223,0.011815,0.011782,0.0059184,0.004904,0.0047753,0.013815,0.012941,0.012232,0.0052428,0.0053707,0.0051012,9.2829e-05,8.0554e-05,7.8119e-05,0.0022209,0.0021156,0.002002,0.0010335,0.0010641,0.0010136,9.663e-05,0.00010214,9.7319e-05
3428.46,0.029527,0.029098,0.028944,0.012163,0.011758,0.011726,0.0058381,0.0048327,0.0047091,0.013701,0.012818,0.012116,0.0052113,0.0053332,0.0050647,9.1489e-05,7.9376e-05,7.7015e-05,0.002201,0.0020943,0.0019819,0.0010264,0.0010559,0.0010056,9.9876e-05,0.00010134,9.6536e-05
3442.06,0.029304,0.028885,0.028734,0.012102,0.011701,0.01167,0.0057592,0.0047627,0.0046442,0.013588,0.012696,0.012002,0.00518,0.0052958,0.0050285,9.0268e-05,7.8218e-05,7.5932e-05,0.0021813,0.0020732,0.001962,0.0010194,0.0010477,0.00099768,0.00010252,0.00010053,9.5759e-05
3455.67,0.029084,0.028673,0.028525,0.01204,0.011644,0.011613,0.0056814,0.0046938,0.0045803,0.013475,0.012574,0.011888,0.0051484,0.0052582,0.004992,8.9143e-05,7.7081e-05,7.4868e-05,0.0021618,0.0020523,0.0019423,0.0010123,0.0010395,0.0009897,0.00010294,9.9711e-05,9.498e-05
3469.27,0.028872,0.02847,0.028326,0.011986,0.011593,0.011563,0.0056051,0.0046265,0.0045177,0.013368,0.012458,0.011779,0.0051201,0.005224,0.0049587,8.8064e-05,7.5967e-05,7.3826e-05,0.0021431,0.0020322,0.0019234,0.0010058,0.001032,0.00098239,0.00010069,9.8958e-05,9.4265e-05
3482.88,0.028656,0.028263,0.028122,0.011926,0.011537,0.011507,0.0055295,0.0045598,0.0044559,0.013258,0.01234,0.011669,0.0050893,0.0051872,0.0049231,8.6952e-05,7.4866e-05,7.2796e-05,0.0021241,0.0020119,0.0019043,0.00099893,0.001024,0.00097461,9.6497e-05,9.8168e-05,9.3506e-05
3496.48,0.028444,0.028059,0.027921,0.011867,0.011482,0.011453,0.005455,0.0044943,0.0043951,0.013151,0.012224,0.01156,0.0050595,0.0051515,0.0048884,8.5771e-05,7.3783e-05,7.1784e-05,0.0021055,0.001992,0.0018856,0.00099223,0.0010163,0.00096705,9.2153e-05,9.7415e-05,9.2768e-05
3510.09,0.028233,0.027857,0.027722,0.011809,0.011428,0.0114,0.0053816,0.0044298,0.0043352,0.013044,0.01211,0.011453,0.0050301,0.0051162,0.0048543,8.4519e-05,7.2718e-05,7.0788e-05,0.002087,0.0019723,0.0018671,0.00098563,0.0010086,0.0009596,8.9334e-05,9.6685e-05,9.2041e-05
3523.69,0.028024,0.027656,0.027525,0.011752,0.011374,0.011346,0.0053092,0.0043664,0.0042763,0.012939,0.011996,0.011347,0.005001,0.0050813,0.0048205,8.3235e-05,7.167e-05,6.9808e-05,0.0020688,0.0019528,0.0018488,0.00097911,0.001001,0.00095223,8.8962e-05,9.5967e-05,9.1322e-05
3537.3,0.027817,0.027457,0.027329,0.011694,0.011321,0.011293,0.0052379,0.0043041,0.0042184,0.012835,0.011884,0.011242,0.0049721,0.0050466,0.0047869,8.1981e-05,7.0642e-05,6.8845e-05,0.0020508,0.0019335,0.0018307,0.00097265,0.00099351,0.00094493,9.0878e-05,9.5249e-05,9.061e-05
3550.9,0.02761,0.027259,0.027133,0.011637,0.011267,0.011241,0.0051678,0.0042428,0.0041616,0.012731,0.011772,0.011138,0.0049434,0.0050121,0.0047535,8.0812e-05,6.9632e-05,6.79e-05,0.0020329,0.0019144,0.0018127,0.00096623,0.00098605,0.00093767,9.3929e-05,9.4524e-05,8.9904e-05
3564.51,0.027405,0.027061,0.026939,0.011579,0.011214,0.011187,0.0050987,0.0041826,0.0041057,0.012628,0.011662,0.011035,0.0049145,0.0049776,0.0047201,7.975e-05,6.864e-05,6.6972e-05,0.0020151,0.0018955,0.0017949,0.00095981,0.00097859,0.00093043,9.6409e-05,9.3787e-05,8.9198e-05
3578.11,0.027199,0.026864,0.026744,0.01152,0.011158,0.011132,0.0050308,0.0041235,0.0040508,0.012525,0.011552,0.010932,0.0048851,0.0049424,0.0046861,7.8775e-05,6.7666e-05,6.606e-05,0.0019975,0.0018766,0.0017773,0.00095329,0.00097103,0.0009231,9.6828e-05,9.3032e-05,8.8484e-05
3591.72,0.027009,0.026681,0.026565,0.01147,0.011111,0.011086,0.004964,0.0040655,0.003997,0.01243,0.011449,0.010836,0.0048598,0.0049115,0.0046562,7.7837e-05,6.671e-05,6.5165e-05,0.001981,0.001859,0.0017607,0.00094759,0.00096431,0.00091657,9.4779e-05,9.2359e-05,8.7848e-05
3605.32,0.02681,0.026491,0.026377,0.011413,0.011059,0.011034,0.004898,0.0040083,0.0039438,0.01233,0.011343,0.010736,0.004832,0.004878,0.0046239,7.6875e-05,6.5767e-05,6.4283e-05,0.0019639,0.0018408,0.0017437,0.0009414,0.0009571,0.00090957,9.0867e-05,9.1649e-05,8.7168e-05
3618.93,0.026615,0.026303,0.026192,0.011358,0.011007,0.010983,0.0048329,0.003952,0.0038915,0.012233,0.011238,0.010639,0.0048047,0.0048451,0.0045921,7.585e-05,6.4839e-05,6.3415e-05,0.0019472,0.001823,0.0017269,0.00093533,0.00095002,0.00090271,8.6709e-05,9.0965e-05,8.65e-05
3632.53,0.026422,0.026117,0.026009,0.011303,0.010956,0.010932,0.0047687,0.0038966,0.00384,0.012137,0.011135,0.010543,0.0047778,0.0048126,0.0045607,7.476e-05,6.3925e-05,6.256e-05,0.0019307,0.0018053,0.0017104,0.00092935,0.00094304,0.00089594,8.3871e-05,9.0302e-05,8.5842e-05
3646.14,0.02623,0.025933,0.025827,0.011249,0.010906,0.010882,0.0047053,0.003842,0.0037893,0.012041,0.011033,0.010447,0.0047512,0.0047805,0.0045298,7.3636e-05,6.3026e-05,6.1719e-05,0.0019143,0.0017879,0.0016941,0.00092345,0.00093614,0.00088926,8.3278e-05,8.9652e-05,8.5193e-05
3659.74,0.026039,0.025749,0.025647,0.011195,0.010855,0.010832,0.0046428,0.0037882,0.0037393,0.011947,0.010932,0.010353,0.0047248,0.0047487,0.0044991,7.2533e-05,6.2141e-05,6.089e-05,0.0018981,0.0017707,0.001678,0.00091761,0.00092931,0.00088264,8.4894e-05,8.9004e-05,8.455e-05
3673.35,0.025849,0.025567,0.025466,0.011141,0.010805,0.010782,0.0045812,0.0037353,0.0036902,0.011852,0.010831,0.010259,0.0046986,0.004717,0.0044685,7.15e-05,6.1272e-05,6.0076e-05,0.001882,0.0017536,0.0016619,0.0009118,0.00092252,0.00087606,8.7764e-05,8.835e-05,8.3912e-05
3686.95,0.025656,0.025381,0.025283,0.011085,0.010753,0.010731,0.0045204,0.0036832,0.0036417,0.011757,0.01073,0.010165,0.0046718,0.0046847,0.0044374,7.056e-05,6.0415e-05,5.9273e-05,0.0018657,0.0017363,0.0016458,0.0009059,0.00091563,0.0008694,9.0356e-05,8.7674e-05,8.3265e-05
3700.56,0.025485,0.025217,0.025122,0.011037,0.010709,0.010687,0.0044616,0.0036329,0.0035949,0.011672,0.010638,0.010079,0.0046485,0.004656,0.0044097,6.972e-05,5.9588e-05,5.8498e-05,0.0018511,0.0017207,0.0016312,0.00090068,0.00090944,0.00086341,9.1306e-05,8.7056e-05,8.2683e-05
3714.16,0.025296,0.025036,0.024943,0.010982,0.010658,0.010636,0.0044026,0.0035826,0.0035481,0.011579,0.010539,0.0099874,0.0046222,0.0046243,0.0043792,6.8905e-05,5.876e-05,5.7723e-05,0.0018353,0.0017039,0.0016155,0.0008949,0.0009027,0.00085689,8.9832e-05,8.6385e-05,8.2051e-05
3727.77,0.025113,0.02486,0.024769,0.010929,0.010608,0.010587,0.0043447,0.0035332,0.0035022,0.011489,0.010443,0.009898,0.0045967,0.0045935,0.0043496,6.8083e-05,5.7949e-05,5.6963e-05,0.0018199,0.0016876,0.0016002,0.00088929,0.00089613,0.00085055,8.6473e-05,8.5737e-05,8.1435e-05
3741.37,0.024933,0.024686,0.024599,0.010877,0.010559,0.010539,0.0042876,0.0034846,0.0034571,0.0114,0.010349,0.0098101,0.0045717,0.0045631,0.0043204,6.7211e-05,5.715e-05,5.6216e-05,0.0018048,0.0016716,0.0015852,0.00088377,0.00088966,0.00084429,8.2538e-05,8.5111e-05,8.0829e-05
3754.98,0.024755,0.024515,0.02443,0.010825,0.010511,0.010491,0.0042312,0.0034368,0.0034125,0.011313,0.010255,0.0097233,0.0045469,0.0045331,0.0042916,6.6278e-05,5.6364e-05,5.5479e-05,0.0017899,0.0016558,0.0015705,0.00087834,0.00088327,0.00083813,7.9522e-05,8.4505e-05,8.0231e-05
3768.58,0.024579,0.024346,0.024262,0.010773,0.010463,0.010444,0.0041756,0.0033896,0.0033686,0.011226,0.010163,0.0096376,0.0045226,0.0045035,0.0042631,6.5307e-05,5.5589e-05,5.4754e-05,0.0017751,0.0016402,0.0015559,0.00087297,0.00087697,0.00083204,7.8449e-05,8.3912e-05,7.9642e-05
3782.19,0.024403,0.024177,0.024096,0.010722,0.010416,0.010397,0.0041206,0.0033431,0.0033253,0.01114,0.010072,0.0095526,0.0044985,0.0044741,0.0042349,6.4341e-05,5.4826e-05,5.4038e-05,0.0017605,0.0016247,0.0015414,0.00086768,0.00087074,0.00082603,7.9523e-05,8.3324e-05,7.9059e-05
3795.79,0.024228,0.024008,0.02393,0.010671,0.010369,0.01035,0.0040663,0.0032973,0.0032826,0.011054,0.009981,0.0094681,0.0044745,0.004445,0.0042069,6.3427e-05,5.4074e-05,5.3333e-05,0.001746,0.0016094,0.0015271,0.00086242,0.00086455,0.00082006,8.2082e-05,8.2732e-05,7.8481e-05
3809.4,0.024052,0.023839,0.023763,0.01062,0.010321,0.010302,0.0040127,0.0032522,0.0032406,0.010968,0.0098902,0.0093837,0.0044504,0.0044158,0.0041789,6.2595e-05,5.3335e-05,5.2639e-05,0.0017314,0.001594,0.0015127,0.00085714,0.00085836,0.00081409,8.4826e-05,8.2128e-05,7.7902e-05
3823.0,0.023892,0.023685,0.02361,0.010572,0.010277,0.010258,0.0039613,0.0032089,0.0032004,0.010889,0.0098059,0.0093054,0.004428,0.0043881,0.0041524,6.1862e-05,5.2625e-05,5.1974e-05,0.001718,0.0015797,0.0014994,0.00085219,0.00085249,0.00080844,8.6367e-05,8.1545e-05,7.7354e-05
3836.61,0.023719,0.023519,0.023447,0.010522,0.01023,0.010212,0.0039093,0.0031652,0.0031597,0.010805,0.0097171,0.0092229,0.0044043,0.0043594,0.0041249,6.1157e-05,5.1909e-05,5.1302e-05,0.0017038,0.0015648,0.0014854,0.00084703,0.00084642,0.00080259,8.5754e-05,8.0939e-05,7.6788e-05
3850.21,0.023551,0.023356,0.023286,0.010471,0.010183,0.010165,0.0038583,0.0031225,0.0031199,0.010723,0.0096302,0.0091421,0.004381,0.004331,0.0040977,6.046e-05,5.1208e-05,5.0645e-05,0.0016899,0.0015501,0.0014718,0.00084193,0.00084042,0.00079681,8.3091e-05,8.0345e-05,7.6228e-05
3863.82,0.023384,0.023196,0.023128,0.010422,0.010137,0.010119,0.003808,0.0030804,0.0030807,0.010642,0.0095444,0.0090626,0.0043579,0.0043029,0.0040707,5.9725e-05,5.0518e-05,4.9999e-05,0.0016761,0.0015357,0.0014583,0.0008369,0.00083449,0.00079111,7.9374e-05,7.9767e-05,7.5675e-05
3877.42,0.02322,0.023038,0.022971,0.010372,0.010091,0.010074,0.0037584,0.003039,0.0030421,0.010562,0.0094599,0.0089841,0.0043351,0.0042751,0.0040441,5.8933e-05,4.9839e-05,4.9362e-05,0.0016626,0.0015214,0.001445,0.00083192,0.00082862,0.00078547,7.6e-05,7.9207e-05,7.5129e-05
3891.03,0.023057,0.022881,0.022817,0.010324,0.010046,0.010029,0.0037094,0.0029982,0.003004,0.010483,0.0093764,0.0089067,0.0043126,0.0042476,0.0040179,5.8093e-05,4.917e-05,4.8734e-05,0.0016493,0.0015074,0.0014319,0.00082702,0.00082283,0.0007799,7.4139e-05,7.8662e-05,7.459e-05
3904.63,0.022896,0.022726,0.022663,0.010275,0.010001,0.0099846,0.003661,0.0029579,0.0029664,0.010404,0.0092939,0.0088301,0.0042905,0.0042205,0.0039919,5.7238e-05,4.851e-05,4.8115e-05,0.0016361,0.0014935,0.001419,0.00082218,0.00081712,0.00077441,7.4307e-05,7.8125e-05,7.4058e-05
3918.24,0.022735,0.022571,0.02251,0.010227,0.0099567,0.0099405,0.0036129,0.0029181,0.0029292,0.010326,0.0092118,0.0087539,0.0042685,0.0041937,0.0039662,5.6409e-05,4.7857e-05,4.7502e-05,0.0016229,0.0014797,0.0014061,0.00081741,0.00081147,0.00076898,7.6225e-05,7.7589e-05,7.3532e-05
3931.84,0.022573,0.022414,0.022356,0.01018,0.0099122,0.0098963,0.0035653,0.0028786,0.0028923,0.010248,0.0091293,0.0086774,0.0042466,0.0041669,0.0039406,5.564e-05,4.7211e-05,4.6894e-05,0.0016097,0.0014659,0.0013932,0.00081264,0.00080584,0.00076357,7.8918e-05,7.7044e-05,7.3009e-05
3945.45,0.022424,0.022271,0.022214,0.010133,0.0098691,0.0098535,0.0035207,0.0028416,0.0028579,0.010175,0.0090525,0.0086063,0.0042254,0.0041408,0.0039157,5.4981e-05,4.6606e-05,4.6327e-05,0.0015975,0.001453,0.0013812,0.00080802,0.00080035,0.00075831,8.1076e-05,7.6504e-05,7.2498e-05
3959.05,0.022266,0.022119,0.022064,0.010086,0.0098252,0.0098099,0.0034746,0.0028036,0.0028223,0.010099,0.0089725,0.0085322,0.0042039,0.0041145,0.0038906,5.4349e-05,4.5984e-05,4.5743e-05,0.0015846,0.0014395,0.0013687,0.00080335,0.00079483,0.00075301,8.1556e-05,7.5954e-05,7.1985e-05
3972.66,0.02211,0.021969,0.021915,0.010038,0.0097814,0.0097664,0.0034295,0.0027665,0.0027876,0.010023,0.0088936,0.0084591,0.0041825,0.0040883,0.0038656,5.3743e-05,4.5375e-05,4.5171e-05,0.001572,0.0014263,0.0013564,0.00079872,0.00078935,0.00074776,7.9965e-05,7.5408e-05,7.1476e-05
3986.26,0.021956,0.02182,0.021768,0.0099914,0.0097377,0.009723,0.0033851,0.0027299,0.0027534,0.0099489,0.0088157,0.0083869,0.0041612,0.0040623,0.0038408,5.3121e-05,4.4777e-05,4.4609e-05,0.0015595,0.0014133,0.0013442,0.00079412,0.00078391,0.00074254,7.6829e-05,7.4873e-05,7.0971e-05
3999.87,0.021804,0.021673,0.021623,0.0099446,0.0096943,0.0096798,0.0033413,0.002694,0.0027198,0.0098755,0.0087388,0.0083157,0.0041401,0.0040365,0.0038162,5.2455e-05,4.4189e-05,4.4056e-05,0.0015472,0.0014004,0.0013323,0.00078956,0.00077852,0.00073737,7.3312e-05,7.4353e-05,7.047e-05
4013.47,0.021653,0.021528,0.02148,0.0098981,0.0096512,0.009637,0.0032981,0.0026586,0.0026867,0.0098029,0.008663,0.0082455,0.0041192,0.0040109,0.0037919,5.1737e-05,4.3609e-05,4.3511e-05,0.0015351,0.0013877,0.0013205,0.00078506,0.00077318,0.00073226,7.0667e-05,7.3847e-05,6.9975e-05
4027.08,0.021505,0.021385,0.021338,0.0098522,0.0096086,0.0095947,0.0032554,0.0026236,0.002654,0.0097312,0.0085881,0.0081762,0.0040987,0.0039857,0.0037679,5.0988e-05,4.3036e-05,4.2973e-05,0.0015231,0.0013752,0.0013088,0.00078061,0.00076791,0.00072722,6.9731e-05,7.3352e-05,6.9486e-05
4040.68,0.021357,0.021243,0.021198,0.0098068,0.0095665,0.0095529,0.003213,0.002589,0.0026215,0.0096602,0.0085139,0.0081076,0.0040783,0.0039608,0.0037441,5.0239e-05,4.247e-05,4.244e-05,0.0015112,0.0013628,0.0012973,0.00077623,0.00076271,0.00072224,7.0669e-05,7.2862e-05,6.9003e-05
4054.29,0.021209,0.0211,0.021057,0.009762,0.009525,0.0095116,0.0031707,0.0025545,0.0025891,0.009589,0.0084399,0.0080391,0.0040583,0.0039362,0.0037207,4.9525e-05,4.1906e-05,4.1908e-05,0.0014993,0.0013504,0.0012858,0.00077191,0.00075758,0.00071734,7.2944e-05,7.2373e-05,6.8528e-05
4067.89,0.021068,0.020964,0.020922,0.0097173,0.0094837,0.0094705,0.0031315,0.0025226,0.0025594,0.009521,0.0083687,0.0079733,0.0040384,0.0039117,0.0036975,4.8915e-05,4.1384e-05,4.1419e-05,0.001488,0.0013385,0.0012748,0.00076763,0.00075249,0.00071247,7.5482e-05,7.1877e-05,6.8057e-05
4081.5,0.020924,0.020824,0.020784,0.0096729,0.0094425,0.0094296,0.0030907,0.0024894,0.0025283,0.0094515,0.0082965,0.0079066,0.0040187,0.0038875,0.0036744,4.8334e-05,4.0843e-05,4.0908e-05,0.0014764,0.0013265,0.0012636,0.00076339,0.00074744,0.00070765,7.7073e-05,7.1377e-05,6.7589e-05
4095.1,0.02078,0.020686,0.020647,0.0096285,0.0094014,0.0093887,0.0030507,0.002457,0.0024978,0.0093825,0.008225,0.0078404,0.0039991,0.0038634,0.0036515,4.7798e-05,4.0312e-05,4.0408e-05,0.0014649,0.0013146,0.0012525,0.00075917,0.00074243,0.00070286,7.6876e-05,7.0877e-05,6.7125e-05
4108.71,0.020638,0.020548,0.020511,0.0095842,0.0093603,0.0093478,0.0030113,0.0024251,0.0024679,0.0093142,0.0081541,0.007775,0.0039795,0.0038393,0.0036287,4.727e-05,3.9791e-05,3.9917e-05,0.0014536,0.0013028,0.0012416,0.00075497,0.00073744,0.00069809,7.4821e-05,7.0381e-05,6.6664e-05
4122.31,0.020497,0.020412,0.020376,0.0095399,0.0093193,0.009307,0.0029725,0.0023938,0.0024385,0.0092465,0.008084,0.0077102,0.00396,0.0038154,0.003606,4.6716e-05,3.9278e-05,3.9434e-05,0.0014423,0.0012911,0.0012307,0.00075079,0.00073248,0.00069336,7.1635e-05,6.9896e-05,6.6205e-05
4135.92,0.020357,0.020277,0.020243,0.0094958,0.0092784,0.0092663,0.0029343,0.0023629,0.0024096,0.0091796,0.0080148,0.0076463,0.0039406,0.0037917,0.0035834,4.6118e-05,3.8774e-05,3.8959e-05,0.0014312,0.0012796,0.00122,0.00074664,0.00072755,0.00068866,6.8472e-05,6.9424e-05,6.575e-05
4149.52,0.02022,0.020144,0.020111,0.0094519,0.0092377,0.0092258,0.0028966,0.0023326,0.0023811,0.0091135,0.0079465,0.0075832,0.0039213,0.0037681,0.0035611,4.5477e-05,3.8277e-05,3.8491e-05,0.0014202,0.0012683,0.0012095,0.00074253,0.00072267,0.00068401,6.641e-05,6.8963e-05,6.5299e-05
4163.13,0.020083,0.020012,0.019981,0.0094082,0.0091972,0.0091856,0.0028592,0.0023025,0.0023528,0.0090483,0.007879,0.0075209,0.0039022,0.0037447,0.0035389,4.4815e-05,3.7785e-05,3.8027e-05,0.0014094,0.001257,0.0011991,0.00073846,0.00071783,0.00067939,6.6056e-05,6.851e-05,6.4853e-05
4176.73,0.019949,0.019882,0.019852,0.0093654,0.0091575,0.0091461,0.002822,0.0022726,0.0023247,0.0089837,0.0078124,0.0074594,0.0038835,0.0037217,0.0035171,4.4163e-05,3.7297e-05,3.7566e-05,0.0013987,0.001246,0.0011888,0.00073447,0.00071307,0.00067486,6.7387e-05,6.8061e-05,6.4414e-05
4190.34,0.019815,0.019753,0.019724,0.0093243,0.0091195,0.0091082,0.0027869,0.0022445,0.0022983,0.0089199,0.0077467,0.0073988,0.0038656,0.0036995,0.003496,4.3582e-05,3.6838e-05,3.7134e-05,0.0013882,0.0012351,0.0011787,0.00073062,0.00070847,0.00067048,6.9768e-05,6.762e-05,6.399e-05
