,1s,1s,1s,2p,2p,2p,2s,2s,2s,3p,3p,3p,3s,3s,3s
4462.44,0.0060918,0.0060921,0.0061901,0.0003461,0.00029049,0.00034007,0.0013207,0.00099123,0.0010085,1.2129e-05,1.0994e-05,1.2383e-05,0.00013314,0.0001029,0.00010415
4476.04,0.0060555,0.0060566,0.0061543,0.00034103,0.00028699,0.00033643,0.0013108,0.00098279,0.0010007,1.2087e-05,1.0863e-05,1.2248e-05,0.00013211,0.00010201,0.00010333
4489.65,0.0060193,0.0060211,0.0061186,0.00033605,0.00028353,0.00033285,0.0013008,0.0009744,0.00099301,1.2169e-05,1.0734e-05,1.2115e-05,0.00013109,0.00010112,0.00010251
4503.25,0.0059832,0.0059857,0.0060829,0.00033115,0.00028014,0.00032932,0.001291,0.00096608,0.00098536,1.2309e-05,1.0607e-05,1.1985e-05,0.00013007,0.00010024,0.00010169
4516.86,0.0059473,0.0059505,0.0060474,0.00032634,0.00027681,0.00032585,0.0012811,0.00095782,0.00097776,1.2427e-05,1.048e-05,1.1857e-05,0.00012906,9.9364e-05,0.00010088
4530.46,0.0059115,0.0059154,0.0060121,0.0003216,0.00027353,0.00032243,0.0012713,0.00094962,0.00097022,1.2452e-05,1.0355e-05,1.173e-05,0.00012806,9.8497e-05,0.00010008
4544.07,0.0058759,0.0058804,0.0059768,0.00031694,0.00027029,0.00031905,0.0012615,0.00094149,0.00096272,1.2338e-05,1.0231e-05,1.1606e-05,0.00012706,9.7637e-05,9.9287e-05
4557.67,0.0058409,0.005846,0.0059422,0.00031233,0.00026709,0.00031571,0.0012519,0.0009335,0.00095537,1.2078e-05,1.0109e-05,1.1482e-05,0.00012608,9.6792e-05,9.8506e-05
4571.28,0.0058083,0.0058141,0.00591,0.00030792,0.00026402,0.00031248,0.0012429,0.00092593,0.00094843,1.1706e-05,9.9923e-06,1.1363e-05,0.00012514,9.5992e-05,9.7768e-05
4584.88,0.0057736,0.0057801,0.0058757,0.00030346,0.00026091,0.00030922,0.0012334,0.00091808,0.00094119,1.1271e-05,9.8749e-06,1.1243e-05,0.00012417,9.5162e-05,9.7e-05
4598.49,0.0057398,0.0057468,0.0058422,0.00029908,0.00025785,0.000306,0.001224,0.00091039,0.00093411,1.084e-05,9.7602e-06,1.1124e-05,0.00012321,9.435e-05,9.6248e-05
4612.09,0.0057063,0.0057139,0.005809,0.00029478,0.00025484,0.00030282,0.0012148,0.00090279,0.00092711,1.0477e-05,9.6479e-06,1.1007e-05,0.00012226,9.3547e-05,9.5505e-05
4625.7,0.005673,0.0056811,0.005776,0.00029055,0.00025187,0.00029968,0.0012056,0.00089526,0.00092016,1.0227e-05,9.5376e-06,1.0891e-05,0.00012132,9.2752e-05,9.4769e-05
4639.3,0.0056398,0.0056485,0.0057431,0.0002864,0.00024895,0.00029659,0.0011965,0.00088778,0.00091326,1.0112e-05,9.4291e-06,1.0777e-05,0.00012038,9.1963e-05,9.4038e-05
4652.91,0.0056066,0.0056158,0.0057102,0.00028232,0.00024607,0.00029354,0.0011873,0.00088034,0.0009064,1.0124e-05,9.3221e-06,1.0665e-05,0.00011945,9.1179e-05,9.3311e-05
4666.51,0.0055734,0.0055832,0.0056772,0.00027831,0.00024324,0.00029054,0.0011782,0.00087294,0.00089955,1.0224e-05,9.2162e-06,1.0554e-05,0.00011852,9.0398e-05,9.2586e-05
4680.12,0.0055397,0.00555,0.0056437,0.00027437,0.00024046,0.00028758,0.001169,0.00086549,0.00089265,1.035e-05,9.111e-06,1.0445e-05,0.00011758,8.9613e-05,9.1856e-05
4693.72,0.0055057,0.0055165,0.00561,0.00027046,0.00023771,0.00028465,0.0011598,0.00085804,0.00088574,1.0436e-05,9.0064e-06,1.0338e-05,0.00011664,8.8829e-05,9.1125e-05
4707.33,0.0054783,0.0054896,0.0055829,0.00026673,0.00023505,0.0002818,0.0011519,0.00085165,0.0008799,1.0432e-05,8.9046e-06,1.0233e-05,0.00011584,8.8154e-05,9.0506e-05
4720.93,0.0054461,0.0054579,0.0055509,0.00026298,0.00023238,0.00027895,0.0011431,0.00084454,0.00087332,1.0302e-05,8.8027e-06,1.0128e-05,0.00011494,8.7405e-05,8.981e-05
4734.54,0.0054147,0.0054269,0.0055196,0.00025929,0.00022975,0.00027614,0.0011344,0.00083759,0.00086688,1.0055e-05,8.7023e-06,1.0025e-05,0.00011406,8.6673e-05,8.9129e-05
4748.14,0.0053837,0.0053963,0.0054888,0.00025565,0.00022716,0.00027335,0.0011258,0.00083073,0.00086053,9.7203e-06,8.6038e-06,9.9221e-06,0.00011318,8.5951e-05,8.8459e-05
4761.75,0.005353,0.005366,0.0054582,0.00025207,0.00022459,0.00027059,0.0011173,0.00082395,0.00085426,9.3469e-06,8.5072e-06,9.8208e-06,0.00011232,8.5238e-05,8.7796e-05
4775.35,0.0053224,0.0053359,0.0054278,0.00024855,0.00022207,0.00026787,0.0011088,0.00081723,0.00084803,8.9887e-06,8.4126e-06,9.7207e-06,0.00011145,8.4531e-05,8.7138e-05
4788.96,0.0052918,0.0053058,0.0053974,0.00024509,0.00021958,0.00026518,0.0011004,0.00081054,0.00084183,8.6946e-06,8.3201e-06,9.6219e-06,0.00011059,8.3827e-05,8.6484e-05
4802.56,0.0052611,0.0052754,0.0053668,0.00024168,0.00021713,0.00026253,0.0010919,0.00080386,0.00083563,8.5004e-06,8.2292e-06,9.5245e-06,0.00010973,8.3125e-05,8.583e-05
4816.17,0.0052291,0.0052438,0.0053349,0.00023832,0.00021471,0.00025991,0.0010832,0.00079701,0.00082924,8.4206e-06,8.1394e-06,9.4282e-06,0.00010884,8.2406e-05,8.5157e-05
4829.77,0.0052063,0.0052214,0.0053123,0.00023511,0.00021241,0.00025741,0.0010764,0.0007916,0.00082433,8.449e-06,8.0535e-06,9.3364e-06,0.00010814,8.1836e-05,8.4636e-05
4843.38,0.0051735,0.0051889,0.0052795,0.00023184,0.00021005,0.00025485,0.0010676,0.00078469,0.00081785,8.5438e-06,7.965e-06,9.2423e-06,0.00010724,8.111e-05,8.3955e-05
4856.98,0.0051435,0.0051593,0.0052496,0.00022864,0.00020775,0.00025234,0.0010593,0.00077825,0.00081185,8.6579e-06,7.8779e-06,9.1503e-06,0.0001064,8.0434e-05,8.3323e-05
4870.59,0.0051142,0.0051303,0.0052203,0.00022549,0.00020549,0.00024987,0.0010512,0.00077194,0.00080598,8.7348e-06,7.7914e-06,9.0594e-06,0.00010558,7.9771e-05,8.2704e-05
4884.19,0.0050854,0.0051018,0.0051916,0.00022239,0.00020325,0.00024742,0.0010432,0.00076573,0.0008002,8.7304e-06,7.7056e-06,8.9694e-06,0.00010477,7.912e-05,8.2096e-05
4897.8,0.005057,0.0050737,0.0051632,0.00021932,0.00020103,0.00024499,0.0010353,0.0007596,0.00079451,8.6228e-06,7.6207e-06,8.8803e-06,0.00010396,7.8477e-05,8.1496e-05
4911.4,0.0050288,0.0050458,0.005135,0.0002163,0.00019885,0.00024259,0.0010274,0.00075355,0.00078887,8.4164e-06,7.537e-06,8.7921e-06,0.00010316,7.7841e-05,8.0903e-05
4925.01,0.0050007,0.005018,0.0051069,0.00021333,0.00019669,0.00024021,0.0010196,0.00074753,0.00078327,8.1368e-06,7.4548e-06,8.7048e-06,0.00010237,7.7211e-05,8.0314e-05
4938.61,0.0049725,0.0049901,0.0050787,0.00021039,0.00019456,0.00023786,0.0010118,0.00074153,0.00077767,7.8234e-06,7.3743e-06,8.6183e-06,0.00010157,7.6582e-05,7.9725e-05
4952.22,0.0049429,0.0049607,0.0050491,0.00020748,0.00019243,0.00023549,0.0010037,0.00073536,0.00077187,7.519e-06,7.2943e-06,8.5316e-06,0.00010074,7.5934e-05,7.9116e-05
4965.82,0.0049209,0.004939,0.0050273,0.00020475,0.00019051,0.00023339,0.00099715,0.00073034,0.00076729,7.2704e-06,7.2228e-06,8.4543e-06,0.00010007,7.5407e-05,7.8632e-05
4979.43,0.0048913,0.0049097,0.0049976,0.00020192,0.00018844,0.00023109,0.00098907,0.00072421,0.00076153,7.0973e-06,7.1458e-06,8.3697e-06,9.9245e-05,7.4766e-05,7.8027e-05
4993.03,0.0048635,0.0048821,0.0049697,0.00019917,0.00018645,0.00022887,0.00098137,0.00071838,0.00075606,7.0214e-06,7.0714e-06,8.2881e-06,9.8459e-05,7.4155e-05,7.7454e-05
5006.64,0.0048362,0.004855,0.0049423,0.00019645,0.00018448,0.00022668,0.00097377,0.00071265,0.0007507,7.0364e-06,6.9979e-06,8.2078e-06,9.7685e-05,7.3555e-05,7.689e-05
5020.24,0.0048093,0.0048283,0.0049154,0.00019377,0.00018255,0.00022452,0.00096627,0.000707,0.00074541,7.1162e-06,6.9249e-06,8.1284e-06,9.6923e-05,7.2963e-05,7.6335e-05
5033.85,0.0047828,0.004802,0.0048888,0.00019113,0.00018063,0.00022238,0.00095885,0.00070144,0.00074021,7.2189e-06,6.8522e-06,8.0499e-06,9.617e-05,7.2381e-05,7.5789e-05
5047.45,0.0047566,0.004776,0.0048626,0.00018852,0.00017874,0.00022026,0.00095151,0.00069596,0.00073507,7.2982e-06,6.7797e-06,7.972e-06,9.5427e-05,7.1807e-05,7.525e-05
5061.06,0.0047307,0.0047503,0.0048366,0.00018595,0.00017687,0.00021815,0.00094424,0.00069054,0.00072999,7.3148e-06,6.7076e-06,7.8946e-06,9.4691e-05,7.124e-05,7.4717e-05
5074.66,0.0047049,0.0047246,0.0048107,0.00018341,0.00017502,0.00021606,0.00093699,0.00068516,0.00072495,7.247e-06,6.636e-06,7.8178e-06,9.3957e-05,7.0676e-05,7.4187e-05
5088.27,0.0046786,0.0046985,0.0047842,0.00018088,0.00017315,0.00021394,0.00092965,0.00067973,0.00071984,7.0928e-06,6.5638e-06,7.7398e-06,9.3214e-05,7.0108e-05,7.3651e-05
5101.87,0.0046562,0.0046762,0.0047618,0.00017859,0.00017158,0.0002122,0.0009231,0.00067489,0.00071535,6.8797e-06,6.5035e-06,7.6757e-06,9.2549e-05,6.9602e-05,7.318e-05
5115.48,0.0046295,0.0046497,0.004735,0.00017611,0.00016973,0.00021008,0.00091571,0.00066946,0.00071023,6.6189e-06,6.433e-06,7.5981e-06,9.18e-05,6.9034e-05,7.2643e-05
5129.08,0.004604,0.0046242,0.0047092,0.00017373,0.00016798,0.0002081,0.00090855,0.00066421,0.00070528,6.3573e-06,6.3671e-06,7.5251e-06,9.1073e-05,6.8485e-05,7.2124e-05
5142.69,0.0045786,0.004599,0.0046837,0.00017139,0.00016627,0.00020615,0.00090144,0.00065902,0.00070039,6.127e-06,6.303e-06,7.4536e-06,9.0351e-05,6.7942e-05,7.1612e-05
5156.29,0.0045535,0.004574,0.0046585,0.00016909,0.00016459,0.00020424,0.0008944,0.00065389,0.00069555,5.9562e-06,6.2401e-06,7.3832e-06,8.9637e-05,6.7405e-05,7.1104e-05
5169.9,0.0045287,0.0045493,0.0046335,0.00016683,0.00016294,0.00020234,0.00088741,0.00064882,0.00069077,5.8626e-06,6.1782e-06,7.3137e-06,8.893e-05,6.6875e-05,7.0604e-05
5183.5,0.0045042,0.0045249,0.0046088,0.0001646,0.0001613,0.00020047,0.00088051,0.00064383,0.00068606,5.8489e-06,6.1168e-06,7.2449e-06,8.8234e-05,6.6353e-05,7.011e-05
5197.11,0.0044801,0.0045009,0.0045845,0.00016239,0.00015968,0.00019861,0.00087369,0.0006389,0.00068141,5.9003e-06,6.0555e-06,7.1765e-06,8.7546e-05,6.5839e-05,6.9624e-05
5210.71,0.0044562,0.0044771,0.0045605,0.00016022,0.00015808,0.00019676,0.00086693,0.00063404,0.00067683,5.9864e-06,5.9941e-06,7.1085e-06,8.6868e-05,6.5331e-05,6.9143e-05
5224.32,0.0044325,0.0044535,0.0045366,0.00015806,0.00015646,0.00019488,0.00086022,0.00062923,0.00067228,6.0685e-06,5.9318e-06,7.0396e-06,8.6195e-05,6.4828e-05,6.8667e-05
5237.92,0.0044085,0.0044295,0.0045124,0.00015593,0.00015484,0.000193,0.00085344,0.00062439,0.0006677,6.1109e-06,5.8691e-06,6.9705e-06,8.5516e-05,6.4322e-05,6.8187e-05
5251.53,0.0043861,0.0044072,0.0044898,0.00015401,0.00015349,0.00019146,0.000847,0.0006198,0.00066337,6.0977e-06,5.8166e-06,6.9139e-06,8.4871e-05,6.3842e-05,6.7734e-05
5265.13,0.0043627,0.0043838,0.0044662,0.00015197,0.00015196,0.00018968,0.00084037,0.0006151,0.00065892,6.0053e-06,5.757e-06,6.8483e-06,8.4208e-05,6.3351e-05,6.7268e-05
5278.74,0.0043394,0.0043605,0.0044426,0.00014998,0.00015047,0.00018793,0.00083377,0.00061042,0.00065448,5.8488e-06,5.6991e-06,6.7843e-06,8.3546e-05,6.2862e-05,6.6804e-05
5292.34,0.0043161,0.0043373,0.0044191,0.00014803,0.000149,0.00018622,0.0008272,0.00060577,0.00065007,5.6473e-06,5.6428e-06,6.7215e-06,8.2886e-05,6.2377e-05,6.6342e-05
5305.95,0.0042929,0.0043141,0.0043957,0.00014612,0.00014756,0.00018454,0.00082065,0.00060116,0.00064569,5.4267e-06,5.5879e-06,6.6596e-06,8.223e-05,6.1896e-05,6.5884e-05
5319.55,0.00427,0.0042912,0.0043725,0.00014423,0.00014614,0.00018287,0.00081416,0.0005966,0.00064135,5.2151e-06,5.5342e-06,6.5985e-06,8.1578e-05,6.1419e-05,6.5431e-05
5333.16,0.0042473,0.0042685,0.0043496,0.00014238,0.00014474,0.00018123,0.00080774,0.0005921,0.00063707,5.0387e-06,5.4815e-06,6.5381e-06,8.0933e-05,6.0949e-05,6.4983e-05
5346.76,0.0042249,0.0042461,0.004327,0.00014055,0.00014335,0.00017959,0.00080139,0.00058767,0.00063285,4.9181e-06,5.4294e-06,6.478e-06,8.0296e-05,6.0486e-05,6.4542e-05
5360.37,0.0042029,0.0042241,0.0043046,0.00013873,0.00014196,0.00017795,0.00079511,0.00058329,0.00062868,4.8642e-06,5.3772e-06,6.4179e-06,7.9667e-05,6.003e-05,6.4106e-05
5373.97,0.0041812,0.0042024,0.0042827,0.00013695,0.00014058,0.00017631,0.00078892,0.000579,0.0006246,4.8748e-06,5.325e-06,6.3578e-06,7.9049e-05,5.9581e-05,6.3679e-05
5387.58,0.0041596,0.0041808,0.0042608,0.00013534,0.00013938,0.0001749,0.00078275,0.00057472,0.00062053,4.9383e-06,5.279e-06,6.3057e-06,7.8434e-05,5.9135e-05,6.3253e-05
5401.18,0.0041381,0.0041593,0.0042391,0.00013361,0.00013803,0.00017329,0.00077662,0.00057049,0.00061649,5.0161e-06,5.227e-06,6.2467e-06,7.7825e-05,5.8693e-05,6.2832e-05
5414.79,0.0041167,0.0041378,0.0042174,0.00013193,0.00013672,0.00017172,0.00077052,0.00056629,0.00061248,5.0825e-06,5.1761e-06,6.1894e-06,7.7219e-05,5.8255e-05,6.2413e-05
5428.39,0.0040953,0.0041164,0.0041957,0.00013029,0.00013543,0.00017019,0.00076443,0.00056211,0.00060848,5.1095e-06,5.126e-06,6.1331e-06,7.6614e-05,5.7818e-05,6.1995e-05
5442.0,0.0040739,0.0040949,0.004174,0.00012868,0.00013417,0.00016867,0.00075836,0.00055794,0.00060449,5.0806e-06,5.0766e-06,6.0776e-06,7.6011e-05,5.7383e-05,6.1578e-05
5455.6,0.0040525,0.0040735,0.0041523,0.0001271,0.00013293,0.00016718,0.0007523,0.0005538,0.00060051,4.9929e-06,5.0282e-06,6.0231e-06,7.5408e-05,5.6951e-05,6.1164e-05
5469.21,0.0040313,0.0040521,0.0041307,0.00012555,0.00013171,0.00016572,0.00074628,0.00054968,0.00059657,4.8549e-06,4.9808e-06,5.9693e-06,7.4807e-05,5.6522e-05,6.0752e-05
5482.81,0.0040101,0.0040309,0.0041093,0.00012402,0.0001305,0.00016427,0.00074029,0.00054561,0.00059265,4.6837e-06,4.9345e-06,5.9161e-06,7.421e-05,5.6098e-05,6.0344e-05
5496.42,0.0039892,0.0040099,0.004088,0.00012251,0.00012931,0.00016282,0.00073436,0.00054158,0.00058878,4.4999e-06,4.889e-06,5.8634e-06,7.3617e-05,5.5678e-05,5.994e-05
5510.02,0.0039681,0.0039887,0.0040666,0.00012098,0.0001281,0.00016136,0.00072841,0.00053755,0.0005849,4.3251e-06,4.8434e-06,5.81e-06,7.3022e-05,5.5257e-05,5.9535e-05
5523.63,0.00395,0.0039705,0.0040482,0.00011971,0.00012707,0.00016011,0.00072303,0.00053394,0.00058146,4.1894e-06,4.8047e-06,5.7641e-06,7.2483e-05,5.4881e-05,5.9176e-05
5537.23,0.0039291,0.0039496,0.004027,0.0001182,0.00012587,0.00015865,0.00071716,0.00052999,0.00057764,4.0934e-06,4.7595e-06,5.7106e-06,7.1896e-05,5.4468e-05,5.8778e-05
5550.84,0.0039092,0.0039296,0.0040067,0.00011678,0.00012473,0.00015725,0.00071147,0.00052617,0.00057396,4.0561e-06,4.7163e-06,5.6595e-06,7.1327e-05,5.407e-05,5.8394e-05
5564.44,0.0038895,0.0039098,0.0039867,0.00011539,0.0001236,0.00015587,0.00070583,0.00052239,0.00057032,4.0729e-06,4.6735e-06,5.6092e-06,7.0764e-05,5.3676e-05,5.8015e-05
5578.05,0.0038698,0.00389,0.0039666,0.00011403,0.00012249,0.00015451,0.00070021,0.00051864,0.0005667,4.1287e-06,4.631e-06,5.5594e-06,7.0204e-05,5.3285e-05,5.7637e-05
5591.65,0.0038501,0.0038702,0.0039466,0.0001127,0.0001214,0.00015317,0.0006946,0.0005149,0.00056309,4.1996e-06,4.5887e-06,5.5104e-06,6.9646e-05,5.2896e-05,5.7261e-05
5605.26,0.0038304,0.0038503,0.0039265,0.00011139,0.00012033,0.00015185,0.000689,0.00051117,0.00055948,4.2591e-06,4.5469e-06,5.4622e-06,6.9088e-05,5.2508e-05,5.6886e-05
5618.86,0.0038106,0.0038304,0.0039064,0.0001101,0.00011927,0.00015055,0.00068341,0.00050746,0.00055589,4.285e-06,4.5055e-06,5.4146e-06,6.8531e-05,5.2121e-05,5.6511e-05
5632.47,0.0037909,0.0038105,0.0038862,0.00010882,0.00011823,0.00014926,0.00067783,0.00050377,0.0005523,4.2645e-06,4.4647e-06,5.3677e-06,6.7975e-05,5.1736e-05,5.6138e-05
5646.07,0.0037709,0.0037905,0.0038659,0.00010756,0.00011721,0.00014799,0.00067223,0.00050006,0.00054869,4.1951e-06,4.4245e-06,5.3214e-06,6.7415e-05,5.1351e-05,5.5763e-05
5659.68,0.0037518,0.0037712,0.0038464,0.00010631,0.00011619,0.00014673,0.00066678,0.00049648,0.00054521,4.0839e-06,4.3849e-06,5.2752e-06,6.687e-05,5.0978e-05,5.5401e-05
5673.28,0.0037356,0.0037549,0.0038299,0.00010518,0.00011523,0.00014552,0.00066188,0.00049331,0.00054217,3.9475e-06,4.3479e-06,5.2314e-06,6.6378e-05,5.0647e-05,5.5084e-05
5686.89,0.0037161,0.0037352,0.00381,0.00010396,0.00011423,0.00014428,0.0006564,0.00048971,0.00053866,3.795e-06,4.3099e-06,5.1861e-06,6.5827e-05,5.0273e-05,5.4719e-05
5700.49,0.0036974,0.0037164,0.0037909,0.00010277,0.00011325,0.00014306,0.00065108,0.00048624,0.00053528,3.6486e-06,4.2728e-06,5.1414e-06,6.5293e-05,4.9912e-05,5.4368e-05
5714.1,0.0036791,0.0036979,0.0037722,0.0001016,0.00011228,0.00014184,0.00064583,0.00048283,0.00053196,3.5257e-06,4.2363e-06,5.097e-06,6.4765e-05,4.9557e-05,5.4022e-05
5727.7,0.0036609,0.0036796,0.0037537,0.00010045,0.00011132,0.00014063,0.00064062,0.00047945,0.00052867,3.4412e-06,4.2002e-06,5.0531e-06,6.4242e-05,4.9206e-05,5.3681e-05
5741.31,0.0036428,0.0036613,0.0037351,9.9321e-05,0.00011038,0.00013944,0.00063544,0.0004761,0.00052539,3.404e-06,4.1645e-06,5.0096e-06,6.3721e-05,4.8857e-05,5.3341e-05
5754.91,0.0036247,0.0036429,0.0037166,9.8212e-05,0.00010945,0.00013826,0.00063026,0.00047275,0.00052213,3.4133e-06,4.129e-06,4.9667e-06,6.3203e-05,4.851e-05,5.3001e-05
5768.52,0.0036064,0.0036245,0.0036979,9.712e-05,0.00010853,0.0001371,0.00062507,0.00046941,0.00051885,3.4583e-06,4.0937e-06,4.9244e-06,6.2684e-05,4.8162e-05,5.2661e-05
5782.12,0.003588,0.0036059,0.0036791,9.6042e-05,0.00010763,0.00013595,0.00061986,0.00046606,0.00051556,3.52e-06,4.0587e-06,4.8828e-06,6.2165e-05,4.7814e-05,5.232e-05
5795.73,0.0035688,0.0035865,0.0036594,9.4969e-05,0.00010674,0.00013482,0.00061455,0.00046263,0.00051217,3.5761e-06,4.0239e-06,4.8416e-06,6.1635e-05,4.7458e-05,5.1969e-05
5809.33,0.0035502,0.0035677,0.0036404,9.3902e-05,0.00010587,0.00013371,0.00060934,0.00045929,0.00050888,3.6076e-06,3.9895e-06,4.8012e-06,6.1116e-05,4.7111e-05,5.1627e-05
5822.94,0.0035372,0.0035545,0.0036271,9.2936e-05,0.00010502,0.00013262,0.00060511,0.00045668,0.00050639,3.6049e-06,3.956e-06,4.7616e-06,6.0694e-05,4.6839e-05,5.1368e-05
5836.54,0.0035188,0.003536,0.0036083,9.1904e-05,0.00010417,0.00013153,0.00059996,0.0004534,0.00050314,3.5599e-06,3.9225e-06,4.7218e-06,6.018e-05,4.6498e-05,5.1032e-05
5850.15,0.0035013,0.0035182,0.0035903,9.0891e-05,0.00010333,0.00013044,0.00059497,0.00045023,0.00050003,3.4786e-06,3.8895e-06,4.6824e-06,5.9682e-05,4.617e-05,5.0709e-05
5863.75,0.0034841,0.0035009,0.0035727,8.9893e-05,0.0001025,0.00012937,0.00059007,0.00044714,0.00049698,3.3695e-06,3.8572e-06,4.6433e-06,5.9191e-05,4.5849e-05,5.0392e-05
5877.36,0.0034673,0.0034838,0.0035554,8.8911e-05,0.00010167,0.0001283,0.00058522,0.00044409,0.00049397,3.2446e-06,3.8255e-06,4.6043e-06,5.8705e-05,4.5532e-05,5.0081e-05
5890.96,0.0034505,0.0034669,0.0035383,8.7944e-05,0.00010085,0.00012723,0.00058041,0.00044107,0.00049099,3.1175e-06,3.7944e-06,4.5657e-06,5.8222e-05,4.5219e-05,4.9772e-05
5904.57,0.0034338,0.0034499,0.0035212,8.6993e-05,0.00010004,0.00012618,0.00057561,0.00043807,0.00048803,3.0033e-06,3.7638e-06,4.5275e-06,5.7742e-05,4.4907e-05,4.9465e-05
5918.17,0.0034171,0.003433,0.003504,8.6058e-05,9.9246e-05,0.00012514,0.00057082,0.00043507,0.00048506,2.916e-06,3.7337e-06,4.4896e-06,5.7262e-05,4.4597e-05,4.9158e-05
5931.78,0.0034001,0.0034157,0.0034865,8.5137e-05,9.846e-05,0.00012411,0.000566,0.00043206,0.00048207,2.866e-06,3.7039e-06,4.4522e-06,5.6781e-05,4.4284e-05,4.8849e-05
5945.38,0.003382,0.0033974,0.0034679,8.4225e-05,9.768e-05,0.00012309,0.00056101,0.00042892,0.00047893,2.8566e-06,3.6741e-06,4.4151e-06,5.6284e-05,4.3959e-05,4.8525e-05
5958.99,0.0033638,0.003379,0.0034493,8.3317e-05,9.6928e-05,0.0001221,0.00055603,0.00042579,0.00047579,2.8825e-06,3.645e-06,4.3791e-06,5.5788e-05,4.3635e-05,4.82e-05
5972.59,0.0033532,0.0033681,0.0034383,8.2474e-05,9.6211e-05,0.00012115,0.0005523,0.00042362,0.00047372,2.9321e-06,3.617e-06,4.3446e-06,5.5419e-05,4.3408e-05,4.7984e-05
5986.2,0.0033359,0.0033507,0.0034206,8.1599e-05,9.5472e-05,0.00012017,0.0005475,0.00042063,0.00047073,2.9847e-06,3.5878e-06,4.3091e-06,5.4943e-05,4.3099e-05,4.7676e-05
5999.8,0.0033194,0.0033339,0.0034037,8.0736e-05,9.4746e-05,0.00011921,0.00054283,0.00041774,0.00046785,3.0245e-06,3.5589e-06,4.2741e-06,5.448e-05,4.28e-05,4.7378e-05
6013.41,0.0033033,0.0033176,0.0033871,7.9883e-05,9.4028e-05,0.00011825,0.00053824,0.00041492,0.00046503,3.0386e-06,3.5303e-06,4.2394e-06,5.4026e-05,4.2507e-05,4.7086e-05
6027.01,0.0032875,0.0033015,0.0033708,7.9043e-05,9.3315e-05,0.0001173,0.00053372,0.00041214,0.00046226,3.021e-06,3.5019e-06,4.2049e-06,5.3577e-05,4.222e-05,4.68e-05
6040.62,0.0032719,0.0032857,0.0033548,7.8214e-05,9.2608e-05,0.00011636,0.00052924,0.00040941,0.00045953,2.9715e-06,3.474e-06,4.1705e-06,5.3134e-05,4.1937e-05,4.6518e-05
6054.22,0.0032565,0.00327,0.003339,7.7399e-05,9.1907e-05,0.00011542,0.00052481,0.00040671,0.00045683,2.8946e-06,3.4465e-06,4.1364e-06,5.2694e-05,4.1657e-05,4.6239e-05
6067.83,0.0032411,0.0032544,0.0033231,7.6598e-05,9.1211e-05,0.00011448,0.00052039,0.00040403,0.00045415,2.7977e-06,3.4195e-06,4.1024e-06,5.2255e-05,4.1379e-05,4.5962e-05
6081.43,0.0032256,0.0032386,0.0033072,7.5811e-05,9.0521e-05,0.00011355,0.00051597,0.00040134,0.00045145,2.6907e-06,3.393e-06,4.0687e-06,5.1816e-05,4.11e-05,4.5683e-05
6095.04,0.0032094,0.0032221,0.0032904,7.5034e-05,8.9825e-05,0.00011261,0.00051145,0.00039857,0.00044866,2.585e-06,3.3665e-06,4.0346e-06,5.1367e-05,4.0814e-05,4.5395e-05
6108.64,0.0031926,0.0032051,0.0032732,7.4273e-05,8.9163e-05,0.00011171,0.00050686,0.00039575,0.0004458,2.494e-06,3.3414e-06,4.002e-06,5.0913e-05,4.0522e-05,4.5101e-05
6122.25,0.0031819,0.0031942,0.0032622,7.3541e-05,8.8586e-05,0.00011092,0.00050325,0.0003937,0.0004438,2.43e-06,3.3193e-06,3.9731e-06,5.0557e-05,4.0309e-05,4.4893e-05
6135.85,0.0031661,0.003178,0.0032458,7.28e-05,8.7933e-05,0.00011003,0.00049883,0.00039101,0.00044108,2.399e-06,3.2943e-06,3.9409e-06,5.0122e-05,4.003e-05,4.4612e-05
6149.46,0.0031506,0.0031623,0.0032299,7.207e-05,8.73e-05,0.00010917,0.0004945,0.00038839,0.00043843,2.4027e-06,3.2698e-06,3.9094e-06,4.9696e-05,3.9759e-05,4.4339e-05
6163.06,0.0031354,0.0031469,0.0032142,7.1349e-05,8.6678e-05,0.00010831,0.00049022,0.00038581,0.00043582,2.4342e-06,3.2453e-06,3.8784e-06,4.9277e-05,3.9492e-05,4.4069e-05
6176.67,0.0031205,0.0031317,0.0031988,7.0636e-05,8.6062e-05,0.00010747,0.000486,0.00038328,0.00043325,2.4806e-06,3.2209e-06,3.8477e-06,4.8864e-05,3.9229e-05,4.3805e-05
6190.27,0.0031059,0.0031168,0.0031837,6.9932e-05,8.5452e-05,0.00010663,0.00048184,0.00038078,0.00043073,2.5265e-06,3.1964e-06,3.8171e-06,4.8458e-05,3.8971e-05,4.3544e-05
6203.88,0.0030914,0.0031021,0.0031688,6.9238e-05,8.4846e-05,0.00010579,0.00047772,0.00037833,0.00042824,2.5587e-06,3.1719e-06,3.7867e-06,4.8057e-05,3.8717e-05,4.3288e-05
6217.48,0.0030772,0.0030876,0.0031541,6.8554e-05,8.4242e-05,0.00010496,0.00047365,0.00037591,0.00042579,2.5682e-06,3.1476e-06,3.7563e-06,4.7661e-05,3.8467e-05,4.3035e-05
6231.09,0.003063,0.0030731,0.0031395,6.7881e-05,8.3639e-05,0.00010412,0.00046961,0.00037351,0.00042335,2.5512e-06,3.1234e-06,3.7259e-06,4.7267e-05,3.8218e-05,4.2784e-05
