,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4d,4d,4d,4p,4p,4p,4s,4s,4s,5p,5p,5p,5s,5s,5s
5782.12,0.015502,0.01529,0.015382,0.0067832,0.0065436,0.0065207,0.002848,0.0031379,0.0033219,0.0087306,0.0073527,0.0075826,0.0040743,0.0031563,0.003141,0.00064937,0.00065005,0.00064799,0.0019826,0.0018132,0.0018244,0.00097977,0.00085103,0.00083659,8.2318e-05,7.5793e-05,7.6002e-05,0.00012291,0.00010881,0.00010675
5795.73,0.015431,0.01522,0.015312,0.0067623,0.0065228,0.0065002,0.0028183,0.003113,0.0032959,0.0086721,0.0073068,0.0075384,0.004056,0.0031405,0.0031266,0.00064358,0.00064466,0.00064267,0.0019694,0.0018014,0.001813,0.00097491,0.00084649,0.00083235,8.1907e-05,7.5296e-05,7.5523e-05,0.00012228,0.00010822,0.0001062
5809.33,0.015363,0.015153,0.015246,0.0067411,0.006502,0.0064796,0.0027893,0.0030887,0.0032706,0.0086153,0.0072624,0.0074958,0.0040376,0.0031247,0.0031122,0.00063793,0.0006394,0.00063748,0.0019565,0.00179,0.001802,0.00097005,0.00084195,0.00082812,8.1361e-05,7.4814e-05,7.5059e-05,0.00012166,0.00010763,0.00010565
5822.94,0.015315,0.015105,0.015198,0.006732,0.0064927,0.0064705,0.002761,0.0030649,0.0032456,0.0085698,0.0072274,0.0074628,0.0040264,0.0031145,0.0031033,0.00063238,0.00063424,0.00063238,0.0019463,0.001781,0.0017933,0.00096692,0.00083892,0.00082538,8.0777e-05,7.443e-05,7.4693e-05,0.00012125,0.00010724,0.00010529
5836.54,0.015248,0.015038,0.015132,0.0067115,0.0064724,0.0064505,0.0027325,0.0030409,0.0032206,0.0085134,0.0071833,0.0074204,0.0040084,0.0030991,0.0030893,0.00062682,0.00062906,0.00062726,0.0019335,0.0017697,0.0017824,0.00096217,0.0008345,0.00082126,7.9995e-05,7.3953e-05,7.4233e-05,0.00012064,0.00010666,0.00010476
5850.15,0.015183,0.014974,0.015068,0.0066923,0.0064535,0.0064318,0.0027043,0.0030172,0.0031958,0.0084589,0.0071409,0.0073797,0.0039913,0.0030843,0.0030759,0.00062131,0.00062393,0.00062219,0.0019212,0.0017588,0.0017719,0.00095763,0.00083026,0.00081732,7.9211e-05,7.3495e-05,7.379e-05,0.00012005,0.00010612,0.00010424
5863.75,0.01512,0.014912,0.015006,0.0066737,0.0064351,0.0064136,0.0026764,0.0029937,0.0031711,0.0084053,0.0070992,0.0073398,0.0039745,0.0030699,0.0030628,0.00061584,0.00061884,0.00061716,0.0019091,0.0017481,0.0017616,0.00095319,0.00082612,0.00081347,7.8497e-05,7.3045e-05,7.3355e-05,0.00011948,0.00010558,0.00010374
5877.36,0.015058,0.01485,0.014945,0.0066556,0.0064171,0.0063959,0.0026487,0.0029703,0.0031466,0.0083522,0.0070581,0.0073003,0.003958,0.0030558,0.00305,0.00061041,0.00061378,0.00061216,0.0018972,0.0017375,0.0017515,0.00094883,0.00082205,0.00080969,7.7913e-05,7.2601e-05,7.2926e-05,0.00011893,0.00010505,0.00010325
5890.96,0.014996,0.014788,0.014884,0.0066379,0.0063995,0.0063785,0.0026213,0.002947,0.0031222,0.0082995,0.0070173,0.0072611,0.0039417,0.0030418,0.0030374,0.00060501,0.00060874,0.00060717,0.0018853,0.0017271,0.0017413,0.00094453,0.00081804,0.00080597,7.7484e-05,7.2161e-05,7.25e-05,0.00011838,0.00010453,0.00010276
5904.57,0.014934,0.014726,0.014822,0.0066203,0.006382,0.0063613,0.002594,0.0029238,0.0030979,0.0082468,0.0069765,0.007222,0.0039256,0.003028,0.0030249,0.00059965,0.00060374,0.00060222,0.0018735,0.0017166,0.0017313,0.00094026,0.00081407,0.00080229,7.7193e-05,7.1722e-05,7.2075e-05,0.00011783,0.00010402,0.00010229
5918.17,0.014871,0.014664,0.01476,0.0066026,0.0063645,0.006344,0.002567,0.0029009,0.0030738,0.008194,0.0069357,0.0071827,0.0039094,0.0030143,0.0030124,0.00059433,0.00059877,0.00059731,0.0018617,0.0017062,0.0017212,0.00093601,0.00081012,0.00079862,7.6984e-05,7.1281e-05,7.1649e-05,0.00011729,0.0001035,0.00010181
5931.78,0.014807,0.014601,0.014697,0.0065846,0.0063467,0.0063264,0.0025403,0.0028781,0.0030498,0.0081407,0.0068945,0.007143,0.003893,0.0030004,0.0029998,0.00058906,0.00059385,0.00059244,0.0018497,0.0016956,0.001711,0.00093171,0.00080613,0.00079492,7.6777e-05,7.0836e-05,7.122e-05,0.00011675,0.00010299,0.00010133
5945.38,0.014739,0.014533,0.01463,0.0065651,0.0063273,0.0063073,0.0025135,0.0028553,0.0030258,0.0080852,0.0068513,0.0071012,0.0038758,0.0029859,0.0029866,0.00058378,0.00058892,0.00058756,0.0018372,0.0016846,0.0017003,0.00092721,0.00080198,0.00079105,7.6477e-05,7.0372e-05,7.077e-05,0.00011618,0.00010245,0.00010082
5958.99,0.014671,0.014466,0.014563,0.0065442,0.0063067,0.006287,0.0024877,0.0028335,0.0030028,0.0080301,0.0068087,0.0070599,0.0038578,0.0029708,0.0029728,0.0005787,0.00058419,0.00058287,0.0018249,0.0016737,0.0016898,0.00092254,0.00079768,0.00078704,7.605e-05,6.9912e-05,7.0326e-05,0.00011558,0.00010189,0.0001003
5972.59,0.014633,0.014428,0.014526,0.0065352,0.0062975,0.006278,0.0024636,0.0028133,0.0029816,0.0079912,0.0067799,0.007033,0.0038468,0.0029611,0.0029644,0.00057399,0.00057981,0.00057854,0.0018163,0.0016662,0.0016826,0.00091955,0.00079485,0.00078447,7.5624e-05,6.9595e-05,7.0025e-05,0.0001152,0.00010152,9.9964e-05
5986.2,0.014568,0.014363,0.014462,0.0065161,0.0062785,0.0062592,0.0024381,0.0027917,0.0029588,0.0079379,0.0067388,0.0069933,0.0038298,0.0029469,0.0029514,0.00056897,0.00057513,0.0005739,0.0018043,0.0016558,0.0016725,0.00091514,0.0007908,0.00078069,7.4929e-05,6.9152e-05,6.9597e-05,0.00011464,0.000101,9.9473e-05
5999.8,0.014506,0.014302,0.014401,0.0064976,0.0062603,0.0062412,0.0024132,0.0027705,0.0029365,0.0078864,0.0066993,0.0069551,0.0038133,0.0029331,0.0029389,0.00056405,0.00057054,0.00056935,0.0017928,0.0016457,0.0016627,0.00091084,0.00078685,0.00077702,7.4173e-05,6.8727e-05,6.9185e-05,0.0001141,0.00010049,9.8996e-05
6013.41,0.014446,0.014242,0.014342,0.0064796,0.0062423,0.0062235,0.0023885,0.0027495,0.0029143,0.0078359,0.0066606,0.0069178,0.003797,0.0029195,0.0029265,0.00055919,0.000566,0.00056485,0.0017816,0.0016358,0.0016532,0.00090661,0.00078297,0.0007734,7.3425e-05,6.831e-05,6.8783e-05,0.00011356,9.9984e-05,9.8526e-05
6027.01,0.014387,0.014183,0.014283,0.0064619,0.0062248,0.0062062,0.0023641,0.0027288,0.0028924,0.007786,0.0066226,0.0068811,0.0037809,0.0029061,0.0029143,0.00055437,0.0005615,0.00056039,0.0017705,0.0016261,0.0016438,0.00090245,0.00077914,0.00076985,7.2757e-05,6.7902e-05,6.8386e-05,0.00011303,9.9489e-05,9.8064e-05
6040.62,0.014329,0.014125,0.014226,0.0064446,0.0062076,0.0061892,0.0023398,0.0027081,0.0028705,0.0077367,0.006585,0.0068448,0.0037651,0.002893,0.0029024,0.00054958,0.00055702,0.00055595,0.0017595,0.0016165,0.0016345,0.00089835,0.00077538,0.00076636,7.222e-05,6.7498e-05,6.7995e-05,0.00011251,9.9002e-05,9.761e-05
6054.22,0.01427,0.014068,0.014168,0.0064276,0.0061907,0.0061726,0.0023157,0.0026875,0.0028487,0.0076877,0.0065477,0.0068089,0.0037495,0.00288,0.0028906,0.00054481,0.00055256,0.00055152,0.0017486,0.0016069,0.0016253,0.00089431,0.00077168,0.00076292,7.183e-05,6.7099e-05,6.7607e-05,0.00011199,9.8522e-05,9.7163e-05
6067.83,0.014212,0.01401,0.014111,0.0064109,0.0061741,0.0061561,0.0022918,0.0026669,0.002827,0.0076388,0.0065106,0.0067729,0.003734,0.0028672,0.002879,0.00054006,0.00054811,0.00054711,0.0017377,0.0015975,0.0016161,0.00089031,0.00076802,0.00075952,7.1562e-05,6.67e-05,6.722e-05,0.00011149,9.8048e-05,9.6721e-05
6081.43,0.014153,0.013951,0.014053,0.0063942,0.0061574,0.0061398,0.002268,0.0026464,0.0028052,0.0075896,0.0064731,0.0067367,0.0037186,0.0028544,0.0028674,0.00053531,0.00054367,0.0005427,0.0017268,0.0015879,0.0016068,0.00088633,0.00076439,0.00075614,7.1358e-05,6.6298e-05,6.6831e-05,0.00011098,9.7577e-05,9.6282e-05
6095.04,0.01409,0.013889,0.01399,0.0063769,0.0061403,0.0061228,0.0022439,0.0026255,0.002783,0.0075387,0.0064342,0.0066988,0.0037029,0.0028415,0.0028556,0.0005305,0.00053915,0.00053821,0.0017155,0.001578,0.0015972,0.00088228,0.0007607,0.00075271,7.1133e-05,6.588e-05,6.6425e-05,0.00011047,9.71e-05,9.5836e-05
6108.64,0.014026,0.013825,0.013927,0.0063585,0.0061219,0.0061047,0.0022207,0.0026054,0.0027617,0.0074871,0.0063947,0.0066605,0.0036865,0.002828,0.0028434,0.00052587,0.0005348,0.0005339,0.001704,0.001568,0.0015874,0.00087807,0.00075688,0.00074915,7.083e-05,6.5458e-05,6.6015e-05,0.00010993,9.6606e-05,9.5374e-05
6122.25,0.013989,0.013788,0.013891,0.0063461,0.0061095,0.0060925,0.0022005,0.002589,0.0027443,0.0074498,0.0063677,0.006635,0.0036737,0.0028174,0.0028339,0.00052197,0.00053121,0.00053033,0.0016958,0.001561,0.0015808,0.00087473,0.00075381,0.00074633,7.0541e-05,6.5162e-05,6.5734e-05,0.00010951,9.6208e-05,9.5006e-05
6135.85,0.013928,0.013728,0.013831,0.0063287,0.0060922,0.0060754,0.0021776,0.0025692,0.0027232,0.0074,0.0063299,0.0065982,0.0036579,0.0028045,0.0028221,0.0005174,0.00052692,0.00052607,0.0016848,0.0015514,0.0015714,0.00087069,0.00075015,0.00074292,6.9998e-05,6.4757e-05,6.534e-05,0.000109,9.5734e-05,9.4563e-05
6149.46,0.013869,0.013669,0.013772,0.0063114,0.006075,0.0060584,0.0021553,0.0025501,0.0027029,0.0073516,0.0062932,0.0065626,0.0036422,0.0027917,0.0028105,0.00051297,0.00052277,0.00052195,0.0016741,0.001542,0.0015624,0.00086667,0.00074651,0.00073954,6.9357e-05,6.4363e-05,6.4959e-05,0.00010849,9.5264e-05,9.4124e-05
6163.06,0.013812,0.013612,0.013715,0.0062941,0.0060578,0.0060414,0.0021334,0.0025313,0.0026829,0.0073039,0.0062572,0.0065276,0.0036265,0.002779,0.0027989,0.00050862,0.0005187,0.0005179,0.0016635,0.0015328,0.0015535,0.00086267,0.0007429,0.00073617,6.8665e-05,6.3977e-05,6.4584e-05,0.00010798,9.4796e-05,9.3687e-05
6176.67,0.013755,0.013555,0.013659,0.0062769,0.0060407,0.0060246,0.0021118,0.0025127,0.0026631,0.0072568,0.0062218,0.0064932,0.0036109,0.0027663,0.0027873,0.00050432,0.00051467,0.0005139,0.0016531,0.0015238,0.0015447,0.0008587,0.00073931,0.00073284,6.7991e-05,6.3598e-05,6.4216e-05,0.00010748,9.4333e-05,9.3254e-05
6190.27,0.013699,0.0135,0.013604,0.0062599,0.0060238,0.0060079,0.0020904,0.0024943,0.0026435,0.0072104,0.0061869,0.0064594,0.0035955,0.0027538,0.0027759,0.00050006,0.00051068,0.00050993,0.0016429,0.0015149,0.0015361,0.00085476,0.00073577,0.00072954,6.74e-05,6.3226e-05,6.3853e-05,0.00010698,9.3874e-05,9.2826e-05
6203.88,0.013644,0.013445,0.01355,0.0062433,0.0060072,0.0059915,0.0020692,0.002476,0.002624,0.0071645,0.0061525,0.006426,0.0035802,0.0027415,0.0027647,0.00049582,0.00050671,0.00050598,0.0016328,0.0015062,0.0015276,0.00085088,0.00073228,0.00072629,6.6933e-05,6.2859e-05,6.3496e-05,0.00010649,9.3423e-05,9.2404e-05
6217.48,0.01359,0.013391,0.013497,0.006227,0.0059909,0.0059755,0.0020481,0.0024578,0.0026045,0.007119,0.0061185,0.006393,0.0035652,0.0027294,0.0027537,0.0004916,0.00050275,0.00050204,0.0016228,0.0014975,0.0015192,0.00084706,0.00072884,0.00072309,6.6601e-05,6.2496e-05,6.3142e-05,0.00010601,9.2978e-05,9.1989e-05
6231.09,0.013536,0.013337,0.013443,0.006211,0.005975,0.0059598,0.0020271,0.0024394,0.0025849,0.0070737,0.0060846,0.00636,0.0035504,0.0027175,0.0027429,0.00048737,0.00049878,0.00049809,0.0016128,0.0014889,0.0015108,0.0008433,0.00072546,0.00071995,6.6376e-05,6.2134e-05,6.279e-05,0.00010553,9.2541e-05,9.1581e-05
6244.69,0.01348,0.013282,0.013388,0.0061953,0.0059593,0.0059443,0.0020058,0.0024206,0.0025648,0.0070278,0.0060503,0.0063266,0.0035357,0.0027057,0.0027322,0.00048306,0.00049471,0.00049404,0.0016027,0.0014802,0.0015023,0.00083957,0.00072212,0.00071684,6.6199e-05,6.1767e-05,6.2433e-05,0.00010506,9.2109e-05,9.1178e-05
6258.3,0.013422,0.013225,0.013331,0.0061794,0.0059434,0.0059287,0.001985,0.0024024,0.0025453,0.0069813,0.0060153,0.0062925,0.0035209,0.0026939,0.0027214,0.00047887,0.00049076,0.00049011,0.0015925,0.0014713,0.0014937,0.00083583,0.00071877,0.00071373,6.6004e-05,6.1394e-05,6.207e-05,0.00010458,9.1676e-05,9.0775e-05
6271.9,0.01338,0.013183,0.013289,0.0061643,0.0059283,0.0059138,0.0019677,0.0023886,0.0025305,0.0069423,0.0059871,0.0062654,0.0035067,0.0026824,0.0027111,0.00047555,0.00048771,0.00048708,0.001584,0.0014641,0.0014867,0.00083222,0.00071553,0.00071072,6.5806e-05,6.109e-05,6.1777e-05,0.00010412,9.1258e-05,9.0385e-05
6285.51,0.013324,0.013127,0.013234,0.0061485,0.0059126,0.0058983,0.001947,0.0023703,0.0025109,0.0068966,0.0059528,0.0062319,0.003492,0.0026708,0.0027005,0.00047136,0.00048376,0.00048314,0.0015739,0.0014554,0.0014782,0.00082852,0.00071223,0.00070765,6.5426e-05,6.0723e-05,6.142e-05,0.00010365,9.0831e-05,8.9986e-05
6299.11,0.013268,0.013072,0.013179,0.0061326,0.0058967,0.0058826,0.0019271,0.0023529,0.0024922,0.0068515,0.0059192,0.006199,0.0034773,0.0026591,0.0026898,0.00046734,0.00047997,0.00047937,0.001564,0.0014468,0.0014699,0.0008248,0.00070892,0.00070457,6.4926e-05,6.0364e-05,6.1071e-05,0.00010317,9.0404e-05,8.9587e-05
6312.72,0.013214,0.013017,0.013125,0.0061164,0.0058805,0.0058666,0.0019076,0.0023358,0.0024739,0.0068068,0.0058858,0.0061665,0.0034624,0.0026473,0.0026791,0.00046341,0.00047628,0.00047568,0.0015542,0.0014384,0.0014616,0.00082107,0.0007056,0.00070148,6.4327e-05,6.0008e-05,6.0725e-05,0.0001027,8.9975e-05,8.9186e-05
6326.32,0.013159,0.012963,0.013071,0.0061001,0.0058642,0.0058505,0.0018884,0.0023191,0.002456,0.0067624,0.0058529,0.0061342,0.0034475,0.0026355,0.0026683,0.00045955,0.00047264,0.00047206,0.0015445,0.00143,0.0014535,0.00081732,0.00070228,0.00069838,6.3679e-05,5.9656e-05,6.0382e-05,0.00010222,8.9546e-05,8.8785e-05
6339.93,0.013106,0.01291,0.013018,0.0060836,0.0058478,0.0058344,0.0018695,0.0023026,0.0024382,0.0067185,0.0058203,0.0061024,0.0034326,0.0026237,0.0026576,0.00045574,0.00046906,0.00046849,0.0015349,0.0014217,0.0014454,0.00081358,0.00069896,0.00069528,6.305e-05,5.931e-05,6.0044e-05,0.00010174,8.9117e-05,8.8384e-05
6353.53,0.013053,0.012858,0.012966,0.0060673,0.0058315,0.0058183,0.0018507,0.0022863,0.0024207,0.0066752,0.0057882,0.0060711,0.0034177,0.002612,0.0026468,0.00045197,0.00046552,0.00046496,0.0015254,0.0014136,0.0014375,0.00080985,0.00069566,0.0006922,6.2499e-05,5.8969e-05,5.9711e-05,0.00010126,8.8691e-05,8.7985e-05
6367.14,0.013002,0.012806,0.012915,0.0060511,0.0058154,0.0058024,0.0018322,0.0022701,0.0024033,0.0066324,0.0057567,0.0060402,0.0034029,0.0026004,0.0026363,0.00044822,0.00046199,0.00046145,0.001516,0.0014056,0.0014297,0.00080616,0.0006924,0.00068916,6.2068e-05,5.8634e-05,5.9383e-05,0.00010079,8.827e-05,8.7591e-05
6380.74,0.01295,0.012755,0.012865,0.0060353,0.0057995,0.0057868,0.0018137,0.0022539,0.0023858,0.0065901,0.0057255,0.0060098,0.0033883,0.002589,0.0026258,0.00044448,0.00045847,0.00045793,0.0015068,0.0013977,0.001422,0.00080251,0.00068918,0.00068616,6.1767e-05,5.8303e-05,5.906e-05,0.00010032,8.7855e-05,8.7203e-05
6394.35,0.0129,0.012705,0.012815,0.0060196,0.0057839,0.0057714,0.0017952,0.0022374,0.0023681,0.0065481,0.0056947,0.0059796,0.0033738,0.0025778,0.0026155,0.00044071,0.0004549,0.00045437,0.0014976,0.0013898,0.0014144,0.00079892,0.00068601,0.00068321,6.1574e-05,5.7974e-05,5.8739e-05,9.9859e-05,8.7446e-05,8.682e-05
6407.95,0.012849,0.012654,0.012764,0.006005,0.0057692,0.0057569,0.0017768,0.0022211,0.0023505,0.0065061,0.0056638,0.0059494,0.0033599,0.0025669,0.0026057,0.00043696,0.00045136,0.00045084,0.0014885,0.001382,0.0014067,0.00079545,0.00068295,0.00068036,6.1439e-05,5.7646e-05,5.8418e-05,9.9415e-05,8.7052e-05,8.6452e-05
6421.56,0.012802,0.012608,0.012718,0.0059904,0.0057546,0.0057425,0.0017616,0.002209,0.0023373,0.0064664,0.0056349,0.0059212,0.0033461,0.0025562,0.0025959,0.00043403,0.00044867,0.00044815,0.0014799,0.0013747,0.0013996,0.00079201,0.00067993,0.00067755,6.1321e-05,5.7337e-05,5.8118e-05,9.8975e-05,8.6661e-05,8.6087e-05
6435.16,0.012751,0.012557,0.012667,0.0059754,0.0057396,0.0057276,0.0017429,0.002192,0.002319,0.0064246,0.0056042,0.0058911,0.0033321,0.0025453,0.002586,0.00043017,0.000445,0.00044449,0.0014708,0.0013669,0.001392,0.00078851,0.00067685,0.00067469,6.1122e-05,5.701e-05,5.7799e-05,9.8529e-05,8.6265e-05,8.5717e-05
6448.77,0.0127,0.012506,0.012617,0.0059605,0.0057247,0.005713,0.0017252,0.0021761,0.0023018,0.0063831,0.0055737,0.0058612,0.0033181,0.0025345,0.0025761,0.00042653,0.00044155,0.00044105,0.0014617,0.0013592,0.0013844,0.00078505,0.00067382,0.00067186,6.082e-05,5.6685e-05,5.7483e-05,9.8087e-05,8.5873e-05,8.5351e-05
6462.37,0.012649,0.012455,0.012567,0.0059455,0.0057097,0.0056982,0.0017077,0.0021606,0.0022851,0.0063417,0.0055433,0.0058313,0.0033041,0.0025237,0.0025663,0.00042297,0.00043819,0.00043768,0.0014527,0.0013514,0.0013769,0.00078158,0.00067078,0.00066903,6.0399e-05,5.6361e-05,5.7167e-05,9.7645e-05,8.5482e-05,8.4985e-05
6475.98,0.012598,0.012405,0.012516,0.0059303,0.0056945,0.0056832,0.0016906,0.0021454,0.0022686,0.0063003,0.0055129,0.0058014,0.00329,0.0025128,0.0025564,0.00041947,0.00043488,0.00043438,0.0014437,0.0013437,0.0013694,0.0007781,0.00066773,0.00066619,5.9877e-05,5.6037e-05,5.6851e-05,9.7201e-05,8.5089e-05,8.4617e-05
6489.58,0.012547,0.012354,0.012466,0.0059149,0.005679,0.005668,0.0016737,0.0021305,0.0022524,0.0062591,0.0054827,0.0057717,0.0032758,0.0025019,0.0025464,0.00041603,0.00043163,0.00043113,0.0014347,0.0013361,0.0013619,0.00077459,0.00066467,0.00066333,5.9298e-05,5.5716e-05,5.6537e-05,9.6754e-05,8.4694e-05,8.4247e-05
6503.19,0.012496,0.012304,0.012416,0.0058993,0.0056634,0.0056525,0.0016571,0.0021158,0.0022365,0.0062182,0.0054527,0.0057421,0.0032614,0.002491,0.0025363,0.00041264,0.00042843,0.00042793,0.0014258,0.0013285,0.0013544,0.00077106,0.0006616,0.00066046,5.8721e-05,5.5398e-05,5.6226e-05,9.6305e-05,8.4298e-05,8.3876e-05
6516.79,0.012446,0.012254,0.012366,0.0058835,0.0056476,0.005637,0.0016407,0.0021013,0.0022207,0.0061776,0.0054231,0.005713,0.0032471,0.00248,0.0025263,0.00040929,0.00042527,0.00042477,0.001417,0.001321,0.0013471,0.00076753,0.00065852,0.00065759,5.8203e-05,5.5084e-05,5.5918e-05,9.5856e-05,8.3902e-05,8.3505e-05
6530.4,0.012397,0.012205,0.012317,0.0058677,0.0056318,0.0056214,0.0016245,0.0020869,0.0022051,0.0061375,0.0053939,0.0056842,0.0032327,0.002469,0.0025162,0.00040598,0.00042214,0.00042164,0.0014083,0.0013136,0.0013399,0.000764,0.00065546,0.00065472,5.7787e-05,5.4775e-05,5.5615e-05,9.5408e-05,8.3507e-05,8.3134e-05
6544.0,0.012349,0.012157,0.01227,0.0058518,0.0056159,0.0056057,0.0016083,0.0020725,0.0021895,0.0060979,0.0053651,0.0056559,0.0032183,0.0024581,0.0025061,0.00040267,0.00041901,0.00041851,0.0013998,0.0013063,0.0013328,0.00076047,0.00065239,0.00065185,5.7489e-05,5.447e-05,5.5316e-05,9.496e-05,8.3113e-05,8.2763e-05
6557.61,0.012301,0.012109,0.012222,0.0058348,0.005599,0.005589,0.0015919,0.0020577,0.0021734,0.0060586,0.0053367,0.0056279,0.0032033,0.0024467,0.0024956,0.00039928,0.00041579,0.00041529,0.0013913,0.0012991,0.0013257,0.00075681,0.00064923,0.00064888,5.7294e-05,5.4168e-05,5.502e-05,9.4496e-05,8.2705e-05,8.238e-05
6571.21,0.012254,0.012062,0.012176,0.0058207,0.0055849,0.0055751,0.0015755,0.0020426,0.002157,0.0060201,0.0053089,0.0056006,0.0031899,0.0024366,0.0024864,0.00039585,0.00041252,0.00041202,0.0013829,0.0012921,0.0013188,0.00075353,0.00064639,0.00064623,5.7168e-05,5.3873e-05,5.4732e-05,9.408e-05,8.2339e-05,8.2037e-05
6584.82,0.012208,0.012016,0.01213,0.0058102,0.0055742,0.0055646,0.001562,0.0020315,0.0021449,0.0059825,0.0052816,0.0055737,0.0031785,0.002428,0.0024787,0.00039319,0.00041006,0.00040956,0.0013748,0.0012852,0.0013121,0.00075073,0.00064396,0.000644,5.7056e-05,5.3583e-05,5.4448e-05,9.3724e-05,8.2026e-05,8.1748e-05
6598.42,0.012161,0.01197,0.012084,0.0057954,0.0055593,0.0055499,0.0015463,0.0020172,0.0021293,0.0059442,0.0052539,0.0055464,0.0031647,0.0024176,0.0024692,0.00038992,0.00040695,0.00040645,0.0013665,0.0012782,0.0013052,0.00074736,0.00064106,0.00064128,5.6891e-05,5.3288e-05,5.416e-05,9.3298e-05,8.1652e-05,8.1397e-05
6612.03,0.012114,0.011923,0.012037,0.005781,0.0055449,0.0055357,0.0015308,0.0020032,0.002114,0.005906,0.0052263,0.0055192,0.0031512,0.0024075,0.0024599,0.00038671,0.00040391,0.0004034,0.0013583,0.0012712,0.0012984,0.00074407,0.00063823,0.00063864,5.6635e-05,5.2995e-05,5.3873e-05,9.2883e-05,8.1288e-05,8.1055e-05
6625.63,0.012067,0.011876,0.011991,0.0057668,0.0055306,0.0055216,0.0015155,0.0019894,0.002099,0.0058678,0.0051987,0.0054918,0.0031378,0.0023975,0.0024508,0.00038355,0.0004009,0.00040038,0.00135,0.0012642,0.0012915,0.00074081,0.00063542,0.00063602,5.6268e-05,5.2701e-05,5.3586e-05,9.2471e-05,8.0927e-05,8.0717e-05
6639.24,0.012019,0.011829,0.011944,0.0057525,0.0055163,0.0055075,0.0015005,0.0019757,0.0020841,0.0058295,0.005171,0.0054644,0.0031244,0.0023874,0.0024416,0.00038042,0.00039793,0.00039741,0.0013417,0.0012572,0.0012846,0.00073755,0.00063262,0.00063341,5.5797e-05,5.2406e-05,5.3298e-05,9.206e-05,8.0566e-05,8.0379e-05
6652.84,0.011971,0.011781,0.011896,0.005738,0.0055017,0.0054932,0.0014857,0.0019623,0.0020694,0.0057913,0.0051433,0.005437,0.0031109,0.0023774,0.0024323,0.00037735,0.00039501,0.00039449,0.0013335,0.0012502,0.0012778,0.00073427,0.00062981,0.00063077,5.5259e-05,5.2112e-05,5.301e-05,9.1646e-05,8.0203e-05,8.0039e-05
6666.45,0.011923,0.011733,0.011849,0.0057232,0.0054869,0.0054785,0.0014711,0.0019491,0.002055,0.0057531,0.0051157,0.0054096,0.0030972,0.0023672,0.002423,0.00037432,0.00039214,0.0003916,0.0013252,0.0012433,0.0012709,0.00073096,0.00062697,0.00062812,5.4704e-05,5.182e-05,5.2723e-05,9.1229e-05,7.9839e-05,7.9696e-05
6680.05,0.011876,0.011686,0.011801,0.0057081,0.0054717,0.0054636,0.0014567,0.0019361,0.0020408,0.0057152,0.0050883,0.0053824,0.0030834,0.0023569,0.0024135,0.00037133,0.00038931,0.00038877,0.001317,0.0012363,0.0012641,0.00072761,0.00062411,0.00062544,5.4189e-05,5.1529e-05,5.2437e-05,9.0809e-05,7.9471e-05,7.935e-05
6693.66,0.011828,0.011639,0.011755,0.0056926,0.0054562,0.0054483,0.0014425,0.0019233,0.0020268,0.0056774,0.005061,0.0053553,0.0030694,0.0023465,0.0024039,0.00036839,0.00038651,0.00038596,0.0013089,0.0012295,0.0012573,0.00072423,0.00062122,0.00062273,5.3759e-05,5.1242e-05,5.2154e-05,9.0385e-05,7.9099e-05,7.9e-05
6707.26,0.011781,0.011591,0.011708,0.0056762,0.0054398,0.0054321,0.0014284,0.0019106,0.0020128,0.0056398,0.0050339,0.0053284,0.0030549,0.0023358,0.002394,0.00036546,0.00038373,0.00038318,0.0013008,0.0012226,0.0012506,0.00072073,0.00061824,0.00061992,5.3435e-05,5.0955e-05,5.1872e-05,8.9947e-05,7.8716e-05,7.8639e-05
6720.87,0.011737,0.011548,0.011664,0.0056616,0.0054251,0.0054176,0.0014144,0.0018979,0.0019989,0.0056038,0.0050083,0.005303,0.0030414,0.0023259,0.0023848,0.00036254,0.00038096,0.0003804,0.0012931,0.0012161,0.0012442,0.00071748,0.00061547,0.00061733,5.3229e-05,5.0684e-05,5.1604e-05,8.9541e-05,7.8359e-05,7.8304e-05
6734.47,0.011697,0.011508,0.011625,0.0056559,0.005419,0.0054117,0.0014015,0.0018863,0.0019861,0.0055706,0.0049847,0.0052797,0.0030327,0.0023196,0.0023794,0.00035985,0.00037841,0.00037784,0.0012859,0.0012102,0.0012384,0.00071536,0.00061369,0.00061572,5.3122e-05,5.0434e-05,5.1359e-05,8.9277e-05,7.8128e-05,7.8094e-05
6748.08,0.011651,0.011462,0.011579,0.0056384,0.0054016,0.0053945,0.0013876,0.0018736,0.0019722,0.0055336,0.0049582,0.0052534,0.0030177,0.0023086,0.0023691,0.00035696,0.00037565,0.00037507,0.001278,0.0012035,0.0012318,0.00071176,0.00061063,0.00061283,5.3011e-05,5.0153e-05,5.1083e-05,8.8828e-05,7.7735e-05,7.7722e-05
6761.68,0.011606,0.011418,0.011535,0.0056236,0.0053868,0.0053799,0.001374,0.0018611,0.0019585,0.0054978,0.0049328,0.005228,0.0030041,0.0022987,0.00236,0.0003541,0.00037294,0.00037234,0.0012703,0.001197,0.0012255,0.00070851,0.00060787,0.00061025,5.2888e-05,4.9882e-05,5.0817e-05,8.8424e-05,7.7381e-05,7.7388e-05
