,1s,1s,1s,2p,2p,2p,2s,2s,2s
6503.19,0.00081863,0.00088954,0.00091199,1.3792e-05,3.2337e-06,5.6226e-06,8.1593e-05,5.9285e-05,6.9319e-05
6516.79,0.00081453,0.00088455,0.00090679,1.3658e-05,3.2114e-06,5.5778e-06,8.089e-05,5.886e-05,6.8887e-05
6530.4,0.00081045,0.00087958,0.00090161,1.3508e-05,3.1894e-06,5.5336e-06,8.019e-05,5.8439e-05,6.8456e-05
6544.0,0.00080639,0.00087463,0.00089645,1.3352e-05,3.1675e-06,5.4895e-06,7.9495e-05,5.8019e-05,6.8027e-05
6557.61,0.0008022,0.00086953,0.00089115,1.3196e-05,3.1451e-06,5.4444e-06,7.8788e-05,5.7592e-05,6.7589e-05
6571.21,0.00079844,0.0008649,0.00088633,1.3058e-05,3.1223e-06,5.3985e-06,7.8127e-05,5.7198e-05,6.7187e-05
6584.82,0.00079523,0.00086086,0.00088211,1.2986e-05,3.1058e-06,5.3627e-06,7.7519e-05,5.6843e-05,6.6832e-05
6598.42,0.00079142,0.00085615,0.00087722,1.2917e-05,3.0844e-06,5.3192e-06,7.6855e-05,5.6447e-05,6.6426e-05
6612.03,0.00078771,0.00085156,0.00087244,1.2892e-05,3.0636e-06,5.2765e-06,7.6202e-05,5.6059e-05,6.6029e-05
6625.63,0.00078405,0.00084701,0.00086771,1.2914e-05,3.0431e-06,5.2342e-06,7.5555e-05,5.5676e-05,6.5636e-05
6639.24,0.00078039,0.00084247,0.00086299,1.2984e-05,3.023e-06,5.1924e-06,7.4911e-05,5.5295e-05,6.5245e-05
6652.84,0.00077673,0.00083792,0.00085826,1.31e-05,3.0033e-06,5.1513e-06,7.4267e-05,5.4914e-05,6.4854e-05
6666.45,0.00077306,0.00083335,0.00085351,1.3258e-05,2.9842e-06,5.1108e-06,7.3624e-05,5.4534e-05,6.4462e-05
6680.05,0.00076936,0.00082876,0.00084874,1.3454e-05,2.9655e-06,5.071e-06,7.2979e-05,5.4153e-05,6.4068e-05
6693.66,0.00076563,0.00082412,0.00084393,1.368e-05,2.9474e-06,5.0318e-06,7.2333e-05,5.3771e-05,6.3672e-05
6707.26,0.0007618,0.00081938,0.00083901,1.3924e-05,2.9297e-06,4.9929e-06,7.1679e-05,5.3384e-05,6.3269e-05
6720.87,0.00075825,0.00081494,0.0008344,1.4178e-05,2.9122e-06,4.9542e-06,7.1052e-05,5.3017e-05,6.2889e-05
6734.47,0.00075593,0.00081181,0.00083114,1.445e-05,2.8967e-06,4.9178e-06,7.0541e-05,5.2737e-05,6.2611e-05
6748.08,0.00075203,0.00080699,0.00082615,1.4686e-05,2.88e-06,4.8795e-06,6.9885e-05,5.2349e-05,6.2204e-05
6761.68,0.00074853,0.00080259,0.00082158,1.4902e-05,2.8638e-06,4.8417e-06,6.9266e-05,5.1989e-05,6.1829e-05
6775.29,0.00074515,0.00079832,0.00081716,1.5084e-05,2.8481e-06,4.804e-06,6.8659e-05,5.1639e-05,6.1466e-05
6788.89,0.00074184,0.00079412,0.0008128,1.5224e-05,2.8328e-06,4.7665e-06,6.8061e-05,5.1295e-05,6.1108e-05
6802.5,0.00073857,0.00078996,0.00080849,1.5315e-05,2.8179e-06,4.7294e-06,6.7467e-05,5.0955e-05,6.0753e-05
6816.1,0.0007353,0.00078581,0.00080419,1.5354e-05,2.8034e-06,4.6926e-06,6.6876e-05,5.0616e-05,6.04e-05
6829.71,0.00073202,0.00078163,0.00079987,1.5341e-05,2.7895e-06,4.6563e-06,6.6284e-05,5.0277e-05,6.0046e-05
6843.31,0.0007287,0.00077742,0.00079551,1.5278e-05,2.776e-06,4.6206e-06,6.5692e-05,4.9937e-05,5.969e-05
6856.92,0.00072531,0.00077313,0.00079106,1.517e-05,2.763e-06,4.5854e-06,6.5094e-05,4.9594e-05,5.9328e-05
6870.52,0.00072165,0.00076855,0.00078633,1.5025e-05,2.7504e-06,4.5508e-06,6.4475e-05,4.9233e-05,5.8944e-05
6884.13,0.00071828,0.00076428,0.00078192,1.4851e-05,2.7382e-06,4.5168e-06,6.3884e-05,4.8893e-05,5.8585e-05
6897.73,0.00071662,0.00076183,0.00077937,1.4672e-05,2.7264e-06,4.4833e-06,6.3447e-05,4.8671e-05,5.8366e-05
6911.34,0.00071311,0.0007574,0.0007748,1.448e-05,2.7145e-06,4.4498e-06,6.2847e-05,4.8323e-05,5.7996e-05
6924.94,0.00070988,0.00075327,0.00077053,1.4296e-05,2.7027e-06,4.4164e-06,6.2274e-05,4.7996e-05,5.7649e-05
6938.55,0.00070677,0.00074928,0.0007664,1.4132e-05,2.691e-06,4.3832e-06,6.1715e-05,4.7678e-05,5.7313e-05
6952.15,0.00070375,0.00074537,0.00076237,1.3996e-05,2.6793e-06,4.35e-06,6.1164e-05,4.7367e-05,5.6984e-05
6965.76,0.00070078,0.00074152,0.00075839,1.3898e-05,2.6676e-06,4.317e-06,6.0621e-05,4.7061e-05,5.6661e-05
6979.36,0.00069785,0.0007377,0.00075446,1.3843e-05,2.656e-06,4.2841e-06,6.0083e-05,4.6758e-05,5.634e-05
6992.97,0.00069492,0.0007339,0.00075053,1.3835e-05,2.6446e-06,4.2514e-06,5.9548e-05,4.6457e-05,5.6021e-05
7006.57,0.00069197,0.00073006,0.00074657,1.3876e-05,2.6335e-06,4.2192e-06,5.9012e-05,4.6156e-05,5.57e-05
7020.18,0.00068894,0.00072614,0.00074253,1.3964e-05,2.6226e-06,4.1872e-06,5.847e-05,4.5849e-05,5.5373e-05
7033.78,0.00068556,0.00072186,0.00073812,1.4096e-05,2.6118e-06,4.1553e-06,5.7902e-05,4.5521e-05,5.5018e-05
7047.39,0.00068233,0.00071773,0.00073387,1.4267e-05,2.6023e-06,4.1254e-06,5.7348e-05,4.5205e-05,5.4677e-05
7060.99,0.00068107,0.00071568,0.00073174,1.4471e-05,2.5937e-06,4.0967e-06,5.6961e-05,4.5019e-05,5.4493e-05
7074.6,0.00067791,0.00071162,0.00072757,1.4695e-05,2.5843e-06,4.0664e-06,5.6416e-05,4.4709e-05,5.4158e-05
7088.2,0.00067494,0.00070777,0.00072361,1.4929e-05,2.5754e-06,4.0367e-06,5.5889e-05,4.4413e-05,5.3839e-05
7101.81,0.00067207,0.00070402,0.00071975,1.5164e-05,2.5669e-06,4.0072e-06,5.5371e-05,4.4123e-05,5.3527e-05
7115.41,0.00066927,0.00070035,0.00071597,1.5387e-05,2.5586e-06,3.9778e-06,5.4861e-05,4.384e-05,5.3222e-05
7129.02,0.00066654,0.00069675,0.00071227,1.5587e-05,2.5506e-06,3.9485e-06,5.4358e-05,4.3563e-05,5.2924e-05
7142.62,0.00066387,0.00069321,0.00070863,1.5755e-05,2.5428e-06,3.9192e-06,5.3861e-05,4.329e-05,5.263e-05
7156.23,0.00066124,0.00068971,0.00070503,1.588e-05,2.5352e-06,3.8899e-06,5.3369e-05,4.3021e-05,5.2339e-05
7169.83,0.00065861,0.00068622,0.00070145,1.5958e-05,2.5278e-06,3.8607e-06,5.288e-05,4.2753e-05,5.205e-05
7183.44,0.00065595,0.00068269,0.00069783,1.5984e-05,2.5206e-06,3.8315e-06,5.239e-05,4.2484e-05,5.1759e-05
7197.04,0.00065307,0.00067893,0.00069397,1.5954e-05,2.5128e-06,3.8013e-06,5.1883e-05,4.2202e-05,5.145e-05
7210.65,0.00065015,0.00067514,0.00069008,1.5879e-05,2.5071e-06,3.7742e-06,5.1376e-05,4.1918e-05,5.1139e-05
7224.25,0.0006487,0.00067287,0.00068775,1.5763e-05,2.5047e-06,3.7517e-06,5.0988e-05,4.173e-05,5.0945e-05
7237.86,0.00064592,0.00066923,0.00068402,1.5597e-05,2.4986e-06,3.7238e-06,5.0496e-05,4.1457e-05,5.0646e-05
7251.46,0.00064323,0.00066568,0.00068038,1.54e-05,2.4932e-06,3.6968e-06,5.0014e-05,4.1192e-05,5.0355e-05
7265.07,0.00064059,0.00066218,0.00067679,1.5182e-05,2.4881e-06,3.6704e-06,4.9537e-05,4.093e-05,5.0068e-05
7278.67,0.000638,0.00065872,0.00067325,1.4954e-05,2.4832e-06,3.6442e-06,4.9067e-05,4.0672e-05,4.9785e-05
7292.28,0.00063545,0.00065533,0.00066978,1.4728e-05,2.4783e-06,3.6182e-06,4.8603e-05,4.0418e-05,4.9507e-05
7305.88,0.00063297,0.000652,0.00066637,1.4514e-05,2.4733e-06,3.5922e-06,4.8146e-05,4.017e-05,4.9234e-05
7319.49,0.00063055,0.00064873,0.00066302,1.4322e-05,2.4682e-06,3.5661e-06,4.7695e-05,3.9926e-05,4.8966e-05
7333.09,0.00062817,0.00064551,0.00065973,1.4161e-05,2.463e-06,3.54e-06,4.7251e-05,3.9686e-05,4.8703e-05
7346.7,0.00062582,0.00064232,0.00065647,1.4039e-05,2.4575e-06,3.5136e-06,4.681e-05,3.9448e-05,4.8441e-05
7360.3,0.00062344,0.00063909,0.00065317,1.3955e-05,2.4509e-06,3.4857e-06,4.6369e-05,3.9209e-05,4.8178e-05
7373.91,0.00062096,0.00063577,0.00064978,1.3927e-05,2.4461e-06,3.4605e-06,4.5923e-05,3.8966e-05,4.7908e-05
7387.51,0.00061907,0.00063305,0.000647,1.3963e-05,2.4471e-06,3.4433e-06,4.5523e-05,3.876e-05,4.7683e-05
7401.12,0.00061667,0.00062982,0.00064371,1.4021e-05,2.4416e-06,3.4171e-06,4.5087e-05,3.8523e-05,4.7421e-05
7414.72,0.00061429,0.00062661,0.00064043,1.4124e-05,2.4372e-06,3.3924e-06,4.4654e-05,3.8288e-05,4.716e-05
7428.33,0.00061191,0.00062339,0.00063714,1.4263e-05,2.4334e-06,3.3683e-06,4.4223e-05,3.8054e-05,4.6899e-05
7441.93,0.00060953,0.00062018,0.00063387,1.443e-05,2.43e-06,3.3447e-06,4.3794e-05,3.7821e-05,4.6639e-05
7455.54,0.00060716,0.00061699,0.00063062,1.4616e-05,2.4269e-06,3.3214e-06,4.3368e-05,3.7591e-05,4.6381e-05
7469.14,0.00060484,0.00061384,0.00062741,1.4811e-05,2.4241e-06,3.2983e-06,4.2946e-05,3.7363e-05,4.6126e-05
7482.75,0.00060255,0.00061074,0.00062425,1.5004e-05,2.4215e-06,3.2752e-06,4.253e-05,3.7139e-05,4.5875e-05
7496.35,0.00060033,0.00060769,0.00062115,1.5184e-05,2.419e-06,3.252e-06,4.2119e-05,3.6919e-05,4.5629e-05
7509.96,0.00059816,0.00060471,0.00061811,1.5339e-05,2.4164e-06,3.2286e-06,4.1714e-05,3.6704e-05,4.5387e-05
7523.56,0.00059604,0.00060177,0.00061512,1.5457e-05,2.4132e-06,3.2041e-06,4.1314e-05,3.6492e-05,4.515e-05
7537.17,0.00059395,0.00059887,0.00061217,1.5543e-05,2.411e-06,3.181e-06,4.0918e-05,3.6284e-05,4.4916e-05
7550.77,0.00059187,0.00059599,0.00060924,1.5619e-05,2.416e-06,3.167e-06,4.0525e-05,3.6077e-05,4.4683e-05
7564.38,0.0005898,0.00059311,0.00060632,1.5598e-05,2.4127e-06,3.1421e-06,4.0134e-05,3.5871e-05,4.4451e-05
7577.98,0.00058771,0.00059022,0.00060338,1.5534e-05,2.4111e-06,3.1193e-06,3.9743e-05,3.5665e-05,4.4218e-05
7591.59,0.0005856,0.00058731,0.00060043,1.5424e-05,2.41e-06,3.0971e-06,3.9354e-05,3.5458e-05,4.3984e-05
7605.19,0.00058346,0.00058437,0.00059745,1.5269e-05,2.4093e-06,3.0756e-06,3.8965e-05,3.5251e-05,4.3749e-05
7618.8,0.00058131,0.00058143,0.00059446,1.5076e-05,2.409e-06,3.0544e-06,3.8577e-05,3.5044e-05,4.3513e-05
7632.4,0.00057915,0.00057848,0.00059146,1.4852e-05,2.4089e-06,3.0336e-06,3.8191e-05,3.4837e-05,4.3277e-05
7646.01,0.000577,0.00057554,0.00058848,1.4606e-05,2.4089e-06,3.013e-06,3.7808e-05,3.4632e-05,4.3043e-05
7659.61,0.00057488,0.00057263,0.00058553,1.4349e-05,2.4089e-06,2.9925e-06,3.7429e-05,3.4429e-05,4.2811e-05
7673.22,0.00057279,0.00056976,0.00058263,1.409e-05,2.4088e-06,2.972e-06,3.7054e-05,3.4229e-05,4.2582e-05
7686.82,0.00057074,0.00056693,0.00057976,1.3838e-05,2.4082e-06,2.951e-06,3.6685e-05,3.4032e-05,4.2356e-05
7700.43,0.00056862,0.00056403,0.00057683,1.3587e-05,2.4051e-06,2.927e-06,3.6313e-05,3.3832e-05,4.2126e-05
7714.03,0.00056715,0.00056178,0.00057456,1.3454e-05,2.4146e-06,2.919e-06,3.5985e-05,3.3671e-05,4.1944e-05
7727.64,0.00056511,0.00055897,0.00057171,1.3265e-05,2.4108e-06,2.8946e-06,3.5622e-05,3.3477e-05,4.172e-05
7741.24,0.0005632,0.00055629,0.000569,1.3133e-05,2.4097e-06,2.8737e-06,3.5271e-05,3.3292e-05,4.1508e-05
7754.85,0.00056131,0.00055364,0.00056632,1.3047e-05,2.4091e-06,2.8535e-06,3.4922e-05,3.3109e-05,4.1297e-05
7768.45,0.00055942,0.00055098,0.00056363,1.3006e-05,2.4087e-06,2.8337e-06,3.4575e-05,3.2926e-05,4.1085e-05
7782.06,0.0005575,0.0005483,0.00056093,1.3009e-05,2.4086e-06,2.8142e-06,3.4229e-05,3.2743e-05,4.0873e-05
7795.66,0.00055555,0.0005456,0.0005582,1.3052e-05,2.4088e-06,2.7951e-06,3.3883e-05,3.2559e-05,4.0659e-05
7809.27,0.00055358,0.00054287,0.00055545,1.3132e-05,2.4094e-06,2.7764e-06,3.3537e-05,3.2374e-05,4.0444e-05
7822.87,0.00055159,0.00054014,0.00055269,1.324e-05,2.4102e-06,2.758e-06,3.3193e-05,3.2189e-05,4.0228e-05
7836.48,0.0005496,0.0005374,0.00054993,1.337e-05,2.4113e-06,2.7398e-06,3.285e-05,3.2004e-05,4.0012e-05
7850.08,0.00054759,0.00053465,0.00054715,1.3512e-05,2.4125e-06,2.7216e-06,3.2508e-05,3.182e-05,3.9796e-05
7863.69,0.00054549,0.00053181,0.00054429,1.3653e-05,2.4136e-06,2.7031e-06,3.2162e-05,3.1631e-05,3.9574e-05
7877.29,0.00054379,0.00052938,0.00054184,1.3791e-05,2.4146e-06,2.6845e-06,3.1842e-05,3.1466e-05,3.9382e-05
7890.9,0.00054265,0.00052748,0.00053994,1.3948e-05,2.4195e-06,2.6704e-06,3.1556e-05,3.1334e-05,3.9229e-05
7904.5,0.00054066,0.00052477,0.00053721,1.4042e-05,2.4208e-06,2.6518e-06,3.1223e-05,3.1154e-05,3.9017e-05
7918.11,0.00053887,0.00052224,0.00053467,1.4108e-05,2.4225e-06,2.6337e-06,3.0902e-05,3.0985e-05,3.8819e-05
7931.71,0.00053712,0.00051977,0.00053219,1.4137e-05,2.4245e-06,2.6158e-06,3.0586e-05,3.0821e-05,3.8625e-05
7945.32,0.0005354,0.00051732,0.00052973,1.4124e-05,2.4266e-06,2.598e-06,3.0273e-05,3.0658e-05,3.8433e-05
7958.92,0.00053366,0.00051487,0.00052727,1.4065e-05,2.429e-06,2.5805e-06,2.9962e-05,3.0495e-05,3.824e-05
7972.53,0.00053191,0.0005124,0.00052479,1.3961e-05,2.4316e-06,2.5632e-06,2.9652e-05,3.0332e-05,3.8047e-05
7986.13,0.00053012,0.0005099,0.00052228,1.3814e-05,2.4344e-06,2.5463e-06,2.9341e-05,3.0168e-05,3.7852e-05
7999.74,0.00052829,0.00050737,0.00051974,1.3628e-05,2.4375e-06,2.5297e-06,2.9031e-05,3.0002e-05,3.7655e-05
8013.34,0.00052642,0.0005048,0.00051715,1.3408e-05,2.4408e-06,2.5133e-06,2.872e-05,2.9835e-05,3.7455e-05
8026.95,0.00052445,0.00050214,0.00051448,1.3161e-05,2.4443e-06,2.4972e-06,2.8406e-05,2.9663e-05,3.7249e-05
8040.55,0.00052203,0.00049906,0.00051137,1.2892e-05,2.4477e-06,2.481e-06,2.8071e-05,2.9466e-05,3.7011e-05
8054.16,0.00052045,0.00049678,0.00050909,1.2615e-05,2.4507e-06,2.4646e-06,2.7783e-05,2.9317e-05,3.6833e-05
8067.76,0.00052014,0.00049572,0.00050807,1.2363e-05,2.4549e-06,2.4502e-06,2.7564e-05,2.9241e-05,3.6746e-05
8081.37,0.00051822,0.00049312,0.00050546,1.2099e-05,2.4581e-06,2.4343e-06,2.7262e-05,2.9074e-05,3.6545e-05
8094.97,0.00051648,0.00049071,0.00050304,1.1854e-05,2.461e-06,2.4185e-06,2.6972e-05,2.8919e-05,3.6359e-05
8108.58,0.00051484,0.00048838,0.00050071,1.1634e-05,2.4638e-06,2.4027e-06,2.6688e-05,2.877e-05,3.6178e-05
8122.18,0.00051323,0.0004861,0.00049843,1.1446e-05,2.4664e-06,2.3868e-06,2.6409e-05,2.8623e-05,3.6001e-05
8135.79,0.00051164,0.00048384,0.00049617,1.1293e-05,2.4689e-06,2.3711e-06,2.6133e-05,2.8478e-05,3.5826e-05
8149.39,0.00051006,0.00048158,0.00049392,1.1179e-05,2.4713e-06,2.3554e-06,2.5858e-05,2.8334e-05,3.5651e-05
8163.0,0.00050844,0.0004793,0.00049164,1.1104e-05,2.4739e-06,2.34e-06,2.5585e-05,2.8189e-05,3.5476e-05
8176.6,0.00050679,0.00047698,0.00048933,1.1067e-05,2.4766e-06,2.3248e-06,2.5311e-05,2.8042e-05,3.5297e-05
8190.21,0.00050506,0.0004746,0.00048695,1.1066e-05,2.4795e-06,2.3099e-06,2.5035e-05,2.7892e-05,3.5114e-05
8203.81,0.00050317,0.00047208,0.00048443,1.1097e-05,2.4827e-06,2.2953e-06,2.4753e-05,2.7734e-05,3.4921e-05
8217.42,0.0005003,0.00046864,0.00048097,1.1154e-05,2.486e-06,2.2807e-06,2.4426e-05,2.7523e-05,3.466e-05
8231.02,0.00050209,0.00046957,0.00048199,1.1241e-05,2.4905e-06,2.2673e-06,2.4327e-05,2.7569e-05,3.4722e-05
8244.63,0.00049933,0.00046625,0.00047864,1.1331e-05,2.4943e-06,2.253e-06,2.4009e-05,2.7365e-05,3.447e-05
8258.23,0.00049748,0.00046378,0.00047617,1.1428e-05,2.4983e-06,2.239e-06,2.3736e-05,2.7212e-05,3.4282e-05
8271.84,0.0004958,0.00046147,0.00047387,1.1523e-05,2.5025e-06,2.2251e-06,2.3473e-05,2.7068e-05,3.4105e-05
8285.44,0.00049421,0.00045925,0.00047166,1.1606e-05,2.5066e-06,2.2111e-06,2.3217e-05,2.6931e-05,3.3935e-05
8299.05,0.00049268,0.00045709,0.00046951,1.1669e-05,2.5108e-06,2.197e-06,2.2965e-05,2.6797e-05,3.377e-05
8312.65,0.00049119,0.00045498,0.00046741,1.1707e-05,2.5149e-06,2.183e-06,2.2716e-05,2.6666e-05,3.3608e-05
8326.26,0.00048972,0.00045289,0.00046534,1.1713e-05,2.519e-06,2.1689e-06,2.2471e-05,2.6537e-05,3.3449e-05
8339.86,0.00048826,0.00045081,0.00046327,1.1684e-05,2.5231e-06,2.1549e-06,2.2227e-05,2.6409e-05,3.329e-05
8353.47,0.00048677,0.00044871,0.00046119,1.1616e-05,2.5273e-06,2.1409e-06,2.1984e-05,2.628e-05,3.313e-05
8367.07,0.00048523,0.00044656,0.00045905,1.1508e-05,2.5316e-06,2.1272e-06,2.174e-05,2.6149e-05,3.2966e-05
8380.68,0.00048353,0.00044427,0.00045678,1.1362e-05,2.5359e-06,2.1134e-06,2.1491e-05,2.601e-05,3.2793e-05
8394.28,0.00048077,0.00044102,0.00045351,1.1177e-05,2.5384e-06,2.0984e-06,2.1198e-05,2.5815e-05,3.2548e-05
8407.89,0.00048227,0.00044167,0.00045426,1.0978e-05,2.5496e-06,2.0901e-06,2.1093e-05,2.5849e-05,3.2592e-05
8421.49,0.00047992,0.00043881,0.00045138,1.0738e-05,2.5532e-06,2.0762e-06,2.0822e-05,2.5677e-05,3.2377e-05
8435.1,0.00047819,0.00043651,0.0004491,1.0483e-05,2.5581e-06,2.0634e-06,2.058e-05,2.5539e-05,3.2203e-05
8448.7,0.00047658,0.00043433,0.00044693,1.0217e-05,2.5632e-06,2.0508e-06,2.0345e-05,2.5408e-05,3.2038e-05
8462.31,0.00047503,0.00043221,0.00044483,9.9474e-06,2.5682e-06,2.0384e-06,2.0114e-05,2.5281e-05,3.1878e-05
8475.91,0.00047353,0.00043015,0.00044279,9.6823e-06,2.573e-06,2.0259e-06,1.9888e-05,2.5158e-05,3.1722e-05
8489.52,0.00047209,0.00042814,0.0004408,9.4288e-06,2.5775e-06,2.0134e-06,1.9666e-05,2.5038e-05,3.157e-05
8503.12,0.0004707,0.00042617,0.00043885,9.1931e-06,2.5817e-06,2.0009e-06,1.9448e-05,2.4921e-05,3.1422e-05
8516.73,0.00046933,0.00042423,0.00043694,8.981e-06,2.5856e-06,1.9882e-06,1.9234e-05,2.4806e-05,3.1276e-05
8530.33,0.00046798,0.00042232,0.00043505,8.7966e-06,2.5892e-06,1.9756e-06,1.9021e-05,2.4693e-05,3.1131e-05
8543.94,0.00046661,0.00042039,0.00043315,8.6428e-06,2.5925e-06,1.9628e-06,1.881e-05,2.4579e-05,3.0986e-05
8557.54,0.00046517,0.0004184,0.00043118,8.5208e-06,2.5952e-06,1.9498e-06,1.8597e-05,2.4462e-05,3.0837e-05
8571.15,0.00046324,0.00041598,0.00042877,8.4245e-06,2.5941e-06,1.9343e-06,1.8367e-05,2.432e-05,3.0656e-05
8584.75,0.00046354,0.00041556,0.00042843,8.3963e-06,2.6125e-06,1.9324e-06,1.8227e-05,2.4295e-05,3.0623e-05
8598.36,0.0004616,0.00041314,0.00042601,8.3621e-06,2.6118e-06,1.9174e-06,1.8e-05,2.4153e-05,3.0441e-05
8611.96,0.00046005,0.00041108,0.00042397,8.3613e-06,2.6151e-06,1.9052e-06,1.779e-05,2.4033e-05,3.0287e-05
8625.57,0.00045856,0.00040906,0.00042198,8.3834e-06,2.6193e-06,1.8936e-06,1.7584e-05,2.3916e-05,3.0137e-05
8639.17,0.00045708,0.00040708,0.00042002,8.4223e-06,2.6239e-06,1.8823e-06,1.738e-05,2.3801e-05,2.9988e-05
8652.78,0.00045563,0.00040511,0.00041808,8.4719e-06,2.6287e-06,1.8711e-06,1.7179e-05,2.3688e-05,2.9842e-05
8666.38,0.00045422,0.00040319,0.00041618,8.5254e-06,2.6335e-06,1.86e-06,1.6981e-05,2.3576e-05,2.9698e-05
8679.99,0.00045284,0.0004013,0.00041433,8.5763e-06,2.6383e-06,1.8489e-06,1.6785e-05,2.3468e-05,2.9557e-05
8693.59,0.00045151,0.00039946,0.00041251,8.6178e-06,2.6431e-06,1.8377e-06,1.6593e-05,2.3362e-05,2.942e-05
8707.2,0.00045022,0.00039765,0.00041074,8.6436e-06,2.6476e-06,1.8263e-06,1.6404e-05,2.3259e-05,2.9286e-05
8720.8,0.00044896,0.00039588,0.000409,8.648e-06,2.6518e-06,1.8148e-06,1.6217e-05,2.3158e-05,2.9154e-05
8734.41,0.0004477,0.00039412,0.00040728,8.6255e-06,2.6553e-06,1.8029e-06,1.6033e-05,2.3058e-05,2.9023e-05
8748.01,0.00044639,0.00039232,0.0004055,8.5659e-06,2.6555e-06,1.7888e-06,1.5847e-05,2.2956e-05,2.8889e-05
8761.62,0.00044499,0.00039044,0.00040365,8.4927e-06,2.6616e-06,1.7788e-06,1.566e-05,2.2849e-05,2.8749e-05
8775.22,0.00044414,0.00038905,0.00040231,8.4057e-06,2.6769e-06,1.7745e-06,1.5494e-05,2.2772e-05,2.8646e-05
8788.83,0.00044282,0.00038725,0.00040054,8.2603e-06,2.6801e-06,1.7626e-06,1.5313e-05,2.2671e-05,2.8513e-05
8802.43,0.00044149,0.00038545,0.00039877,8.0893e-06,2.6846e-06,1.7517e-06,1.5134e-05,2.2569e-05,2.838e-05
8816.04,0.00044014,0.00038363,0.00039699,7.8941e-06,2.6896e-06,1.7411e-06,1.4955e-05,2.2468e-05,2.8246e-05
8829.64,0.00043877,0.00038181,0.0003952,7.6789e-06,2.6948e-06,1.7309e-06,1.4778e-05,2.2366e-05,2.8111e-05
8843.25,0.00043741,0.00037999,0.00039341,7.4486e-06,2.7002e-06,1.7208e-06,1.4602e-05,2.2264e-05,2.7977e-05
8856.85,0.00043605,0.00037819,0.00039164,7.2089e-06,2.7055e-06,1.7108e-06,1.4428e-05,2.2164e-05,2.7843e-05
8870.46,0.00043472,0.00037641,0.0003899,6.966e-06,2.7106e-06,1.7009e-06,1.4257e-05,2.2065e-05,2.7712e-05
8884.06,0.00043342,0.00037467,0.00038819,6.7257e-06,2.7153e-06,1.6909e-06,1.4089e-05,2.1969e-05,2.7584e-05
8897.67,0.00043217,0.00037296,0.00038652,6.4934e-06,2.7196e-06,1.6807e-06,1.3924e-05,2.1875e-05,2.7459e-05
8911.27,0.00043095,0.0003713,0.0003849,6.2738e-06,2.7231e-06,1.6702e-06,1.3761e-05,2.1784e-05,2.7337e-05
8924.88,0.00042977,0.00036967,0.00038331,6.0685e-06,2.7244e-06,1.6586e-06,1.3602e-05,2.1695e-05,2.7217e-05
8938.48,0.00042864,0.00036809,0.00038177,5.8922e-06,2.7282e-06,1.6487e-06,1.3445e-05,2.1609e-05,2.7101e-05
8952.09,0.00042747,0.00036648,0.0003802,5.7603e-06,2.7431e-06,1.6455e-06,1.3289e-05,2.1521e-05,2.6983e-05
8965.69,0.00042632,0.00036489,0.00037865,5.6254e-06,2.7434e-06,1.6337e-06,1.3134e-05,2.1435e-05,2.6867e-05
8979.3,0.00042515,0.00036329,0.00037709,5.5207e-06,2.7458e-06,1.6233e-06,1.2981e-05,2.1348e-05,2.6749e-05
8992.9,0.00042395,0.00036167,0.00037551,5.4426e-06,2.7488e-06,1.6133e-06,1.2828e-05,2.1261e-05,2.6631e-05
9006.51,0.00042271,0.00036002,0.0003739,5.389e-06,2.7521e-06,1.6037e-06,1.2676e-05,2.1172e-05,2.651e-05
9020.11,0.00042145,0.00035836,0.00037227,5.3574e-06,2.7558e-06,1.5943e-06,1.2524e-05,2.1082e-05,2.6388e-05
9033.72,0.00042016,0.00035668,0.00037063,5.3446e-06,2.7597e-06,1.5851e-06,1.2372e-05,2.0992e-05,2.6266e-05
9047.32,0.00041886,0.00035499,0.00036898,5.3471e-06,2.7639e-06,1.5761e-06,1.2222e-05,2.0901e-05,2.6143e-05
9060.93,0.00041756,0.00035331,0.00036734,5.3603e-06,2.7682e-06,1.5672e-06,1.2073e-05,2.0811e-05,2.602e-05
9074.53,0.00041627,0.00035165,0.00036571,5.3797e-06,2.7724e-06,1.5582e-06,1.1926e-05,2.0722e-05,2.5899e-05
9088.14,0.00041501,0.00035001,0.00036411,5.4e-06,2.7765e-06,1.5492e-06,1.1781e-05,2.0634e-05,2.5779e-05
9101.74,0.00041375,0.00034838,0.00036252,5.4153e-06,2.7798e-06,1.5397e-06,1.1637e-05,2.0548e-05,2.5661e-05
9115.35,0.00041235,0.00034663,0.0003608,5.4115e-06,2.7788e-06,1.5278e-06,1.1491e-05,2.0454e-05,2.5534e-05
9128.95,0.00041196,0.00034574,0.00035999,5.452e-06,2.8e-06,1.5287e-06,1.1374e-05,2.0412e-05,2.547e-05
9142.56,0.0004106,0.00034404,0.00035832,5.4181e-06,2.7978e-06,1.5162e-06,1.1231e-05,2.0321e-05,2.5346e-05
9156.16,0.00040946,0.00034253,0.00035685,5.3769e-06,2.8004e-06,1.5065e-06,1.1095e-05,2.0242e-05,2.5237e-05
9169.77,0.00040835,0.00034105,0.00035542,5.3158e-06,2.8037e-06,1.4973e-06,1.0962e-05,2.0165e-05,2.513e-05
9183.37,0.00040723,0.00033957,0.00035398,5.2325e-06,2.8073e-06,1.4882e-06,1.083e-05,2.0088e-05,2.5022e-05
