,1s,1s,1s,2p,2p,2p,2s,2s,2s
6013.41,0.00019916,0.00030066,0.00031089,3.287e-06,1.8452e-07,3.4933e-07,2.0634e-05,1.784e-05,1.9844e-05
6027.01,0.00019794,0.00029887,0.00030883,2.5278e-06,1.822e-07,3.4622e-07,2.0448e-05,1.7706e-05,1.9705e-05
6040.62,0.00019674,0.00029709,0.00030679,1.7655e-06,1.8005e-07,3.4313e-07,2.0275e-05,1.7574e-05,1.9568e-05
6054.22,0.00019558,0.00029535,0.00030479,1.1071e-06,1.7802e-07,3.4007e-07,2.0115e-05,1.7444e-05,1.9433e-05
6067.83,0.00019443,0.00029364,0.00030281,6.2043e-07,1.7608e-07,3.3701e-07,1.9969e-05,1.7317e-05,1.9301e-05
6081.43,0.00019331,0.00029194,0.00030086,3.2408e-07,1.7419e-07,3.3395e-07,1.9836e-05,1.7191e-05,1.917e-05
6095.04,0.00019221,0.00029026,0.00029893,1.9267e-07,1.7227e-07,3.3082e-07,1.9714e-05,1.7066e-05,1.904e-05
6108.64,0.0001911,0.00028856,0.00029697,1.7449e-07,1.7039e-07,3.2778e-07,1.9597e-05,1.6939e-05,1.8909e-05
6122.25,0.00019008,0.00028698,0.00029515,2.1501e-07,1.6867e-07,3.2539e-07,1.9495e-05,1.6821e-05,1.8787e-05
6135.85,0.00018901,0.00028532,0.00029324,2.7805e-07,1.6664e-07,3.2243e-07,1.9389e-05,1.6698e-05,1.8659e-05
6149.46,0.00018795,0.00028366,0.00029134,3.6037e-07,1.6455e-07,3.1956e-07,1.9283e-05,1.6576e-05,1.8532e-05
6163.06,0.0001869,0.00028201,0.00028945,4.9127e-07,1.6236e-07,3.1676e-07,1.9172e-05,1.6454e-05,1.8406e-05
6176.67,0.00018586,0.00028036,0.00028757,7.2067e-07,1.6006e-07,3.14e-07,1.9056e-05,1.6333e-05,1.828e-05
6190.27,0.00018484,0.00027873,0.0002857,1.0983e-06,1.5766e-07,3.1127e-07,1.8931e-05,1.6212e-05,1.8155e-05
6203.88,0.00018384,0.00027711,0.00028385,1.6506e-06,1.5517e-07,3.0857e-07,1.8797e-05,1.6094e-05,1.8031e-05
6217.48,0.00018286,0.00027552,0.00028203,2.3635e-06,1.5262e-07,3.0588e-07,1.8655e-05,1.5977e-05,1.791e-05
6231.09,0.0001819,0.00027395,0.00028024,3.176e-06,1.5005e-07,3.0319e-07,1.8504e-05,1.5861e-05,1.779e-05
6244.69,0.00018096,0.00027241,0.00027847,3.9868e-06,1.4746e-07,3.0044e-07,1.8345e-05,1.5748e-05,1.7672e-05
6258.3,0.00018005,0.0002709,0.00027674,4.6775e-06,1.4498e-07,2.9773e-07,1.8181e-05,1.5637e-05,1.7557e-05
6271.9,0.00017915,0.00026939,0.00027501,5.1444e-06,1.4287e-07,2.9563e-07,1.8012e-05,1.5526e-05,1.7442e-05
6285.51,0.00017827,0.00026789,0.0002733,5.2885e-06,1.4062e-07,2.9296e-07,1.7842e-05,1.5416e-05,1.7327e-05
6299.11,0.00017739,0.00026639,0.00027159,5.0934e-06,1.3856e-07,2.9039e-07,1.7672e-05,1.5307e-05,1.7213e-05
6312.72,0.00017651,0.00026489,0.00026988,4.5898e-06,1.3668e-07,2.8787e-07,1.7506e-05,1.5198e-05,1.71e-05
6326.32,0.00017564,0.00026339,0.00026818,3.8599e-06,1.3496e-07,2.854e-07,1.7345e-05,1.509e-05,1.6986e-05
6339.93,0.00017478,0.00026189,0.00026647,3.0176e-06,1.3338e-07,2.8297e-07,1.7193e-05,1.4982e-05,1.6873e-05
6353.53,0.00017393,0.00026039,0.00026477,2.1822e-06,1.3191e-07,2.8057e-07,1.705e-05,1.4874e-05,1.676e-05
6367.14,0.00017308,0.00025891,0.00026309,1.4537e-06,1.3051e-07,2.782e-07,1.6918e-05,1.4768e-05,1.6648e-05
6380.74,0.00017226,0.00025744,0.00026142,8.9438e-07,1.2916e-07,2.7583e-07,1.6798e-05,1.4662e-05,1.6537e-05
6394.35,0.00017144,0.00025598,0.00025977,5.2241e-07,1.2779e-07,2.7346e-07,1.6689e-05,1.4558e-05,1.6427e-05
6407.95,0.00017068,0.00025458,0.00025818,3.1818e-07,1.2641e-07,2.7109e-07,1.6592e-05,1.4457e-05,1.6322e-05
6421.56,0.00016998,0.00025327,0.00025668,2.401e-07,1.2523e-07,2.6916e-07,1.6506e-05,1.4362e-05,1.6222e-05
6435.16,0.00016921,0.00025185,0.00025508,2.43e-07,1.237e-07,2.6675e-07,1.6419e-05,1.426e-05,1.6116e-05
6448.77,0.00016847,0.00025047,0.00025352,2.9968e-07,1.2216e-07,2.6445e-07,1.6335e-05,1.4162e-05,1.6012e-05
6462.37,0.00016775,0.00024911,0.00025197,4.087e-07,1.2056e-07,2.6219e-07,1.6251e-05,1.4064e-05,1.591e-05
6475.98,0.00016703,0.00024774,0.00025043,5.9518e-07,1.189e-07,2.5997e-07,1.6164e-05,1.3966e-05,1.5807e-05
6489.58,0.00016632,0.00024638,0.00024889,8.9999e-07,1.1717e-07,2.5778e-07,1.6071e-05,1.3869e-05,1.5705e-05
6503.19,0.00016561,0.00024501,0.00024735,1.362e-06,1.154e-07,2.5563e-07,1.5971e-05,1.3771e-05,1.5603e-05
6516.79,0.0001649,0.00024364,0.0002458,1.9984e-06,1.1359e-07,2.5352e-07,1.5861e-05,1.3674e-05,1.5501e-05
6530.4,0.0001642,0.00024226,0.00024426,2.7905e-06,1.1178e-07,2.5143e-07,1.5743e-05,1.3577e-05,1.5399e-05
6544.0,0.00016349,0.00024088,0.00024271,3.6772e-06,1.0999e-07,2.4936e-07,1.5615e-05,1.348e-05,1.5297e-05
6557.61,0.00016274,0.00023943,0.0002411,4.5609e-06,1.0821e-07,2.4727e-07,1.5474e-05,1.338e-05,1.519e-05
6571.21,0.0001621,0.00023812,0.00023963,5.3262e-06,1.0649e-07,2.4514e-07,1.5336e-05,1.3287e-05,1.5093e-05
6584.82,0.00016166,0.00023711,0.00023847,5.8742e-06,1.0511e-07,2.4336e-07,1.5213e-05,1.3212e-05,1.5015e-05
6598.42,0.00016102,0.00023579,0.00023699,6.1021e-06,1.0366e-07,2.4133e-07,1.5067e-05,1.312e-05,1.4918e-05
6612.03,0.00016041,0.00023452,0.00023556,5.9821e-06,1.0235e-07,2.3933e-07,1.4924e-05,1.303e-05,1.4823e-05
6625.63,0.00015982,0.00023326,0.00023416,5.5318e-06,1.0117e-07,2.3734e-07,1.4785e-05,1.2942e-05,1.4731e-05
6639.24,0.00015923,0.00023202,0.00023276,4.8193e-06,1.0011e-07,2.3538e-07,1.4651e-05,1.2855e-05,1.4638e-05
6652.84,0.00015866,0.00023077,0.00023137,3.9479e-06,9.915e-08,2.3345e-07,1.4524e-05,1.2768e-05,1.4546e-05
6666.45,0.00015808,0.00022952,0.00022997,3.0342e-06,9.8258e-08,2.3154e-07,1.4404e-05,1.2682e-05,1.4454e-05
6680.05,0.0001575,0.00022826,0.00022857,2.1845e-06,9.7408e-08,2.2967e-07,1.4293e-05,1.2595e-05,1.4362e-05
6693.66,0.00015692,0.00022699,0.00022716,1.4764e-06,9.6568e-08,2.2782e-07,1.4189e-05,1.2507e-05,1.4269e-05
6707.26,0.00015631,0.00022567,0.0002257,9.4881e-07,9.571e-08,2.26e-07,1.4092e-05,1.2418e-05,1.4173e-05
6720.87,0.00015575,0.00022443,0.00022433,6.0266e-07,9.4809e-08,2.242e-07,1.4008e-05,1.2332e-05,1.4083e-05
6734.47,0.0001555,0.00022363,0.0002234,4.1182e-07,9.3909e-08,2.2245e-07,1.3957e-05,1.2272e-05,1.402e-05
6748.08,0.00015487,0.00022228,0.0002219,3.3792e-07,9.2891e-08,2.2068e-07,1.3876e-05,1.218e-05,1.3922e-05
6761.68,0.00015434,0.00022105,0.00022055,3.4938e-07,9.1815e-08,2.1892e-07,1.3806e-05,1.2096e-05,1.3833e-05
6775.29,0.00015383,0.00021986,0.00021923,4.3266e-07,9.0681e-08,2.1717e-07,1.3739e-05,1.2015e-05,1.3747e-05
6788.89,0.00015335,0.00021869,0.00021794,5.9741e-07,8.9497e-08,2.1543e-07,1.3671e-05,1.1935e-05,1.3662e-05
6802.5,0.00015288,0.00021755,0.00021667,8.7178e-07,8.8279e-08,2.137e-07,1.3601e-05,1.1856e-05,1.3578e-05
6816.1,0.00015242,0.00021641,0.00021541,1.2901e-06,8.7046e-08,2.1198e-07,1.3525e-05,1.1778e-05,1.3495e-05
6829.71,0.00015196,0.00021526,0.00021415,1.8762e-06,8.5821e-08,2.1029e-07,1.3442e-05,1.17e-05,1.3412e-05
6843.31,0.00015149,0.00021411,0.00021288,2.6285e-06,8.4627e-08,2.0862e-07,1.3351e-05,1.1622e-05,1.3329e-05
6856.92,0.00015102,0.00021294,0.0002116,3.5097e-06,8.3489e-08,2.0698e-07,1.3251e-05,1.1542e-05,1.3245e-05
6870.52,0.00015049,0.00021169,0.00021023,4.4462e-06,8.2428e-08,2.0536e-07,1.3139e-05,1.1459e-05,1.3156e-05
6884.13,0.00015,0.00021049,0.00020893,5.3374e-06,8.1467e-08,2.0379e-07,1.3023e-05,1.1379e-05,1.307e-05
6897.73,0.00014989,0.00020982,0.00020815,6.073e-06,8.0624e-08,2.0224e-07,1.2935e-05,1.1328e-05,1.3018e-05
6911.34,0.00014939,0.0002086,0.00020682,6.5518e-06,7.9891e-08,2.0069e-07,1.2809e-05,1.1247e-05,1.2931e-05
6924.94,0.00014894,0.00020745,0.00020557,6.706e-06,7.9276e-08,1.9915e-07,1.2686e-05,1.117e-05,1.2849e-05
6938.55,0.00014852,0.00020634,0.00020435,6.5125e-06,7.8769e-08,1.9762e-07,1.2565e-05,1.1096e-05,1.277e-05
6952.15,0.00014813,0.00020525,0.00020316,5.9984e-06,7.8353e-08,1.9609e-07,1.2449e-05,1.1023e-05,1.2692e-05
6965.76,0.00014774,0.00020418,0.000202,5.2354e-06,7.8003e-08,1.9457e-07,1.2338e-05,1.0952e-05,1.2615e-05
6979.36,0.00014738,0.00020313,0.00020085,4.3251e-06,7.7692e-08,1.9306e-07,1.2234e-05,1.0882e-05,1.254e-05
6992.97,0.00014701,0.00020208,0.00019971,3.3785e-06,7.7391e-08,1.9155e-07,1.2137e-05,1.0812e-05,1.2465e-05
7006.57,0.00014665,0.00020103,0.00019856,2.4958e-06,7.7072e-08,1.9006e-07,1.2048e-05,1.0742e-05,1.2391e-05
7020.18,0.00014628,0.00019997,0.00019741,1.7503e-06,7.671e-08,1.8858e-07,1.1966e-05,1.0672e-05,1.2315e-05
7033.78,0.00014585,0.00019882,0.00019617,1.1799e-06,7.6278e-08,1.8709e-07,1.1886e-05,1.0598e-05,1.2235e-05
7047.39,0.00014543,0.00019768,0.00019495,7.8907e-07,7.5804e-08,1.8572e-07,1.1813e-05,1.0524e-05,1.2155e-05
7060.99,0.00014538,0.00019705,0.00019423,5.5619e-07,7.5273e-08,1.8444e-07,1.1777e-05,1.0477e-05,1.2107e-05
7074.6,0.00014499,0.00019595,0.00019304,4.4902e-07,7.4631e-08,1.8304e-07,1.1716e-05,1.0406e-05,1.203e-05
7088.2,0.00014463,0.00019488,0.0001919,4.3963e-07,7.3932e-08,1.8168e-07,1.166e-05,1.0337e-05,1.1955e-05
7101.81,0.00014429,0.00019384,0.00019077,5.1473e-07,7.3186e-08,1.8033e-07,1.1605e-05,1.0269e-05,1.1882e-05
7115.41,0.00014396,0.00019281,0.00018967,6.8066e-07,7.2411e-08,1.7899e-07,1.155e-05,1.0202e-05,1.181e-05
7129.02,0.00014365,0.00019181,0.00018859,9.6001e-07,7.1631e-08,1.7766e-07,1.1493e-05,1.0137e-05,1.174e-05
7142.62,0.00014335,0.00019082,0.00018753,1.3815e-06,7.087e-08,1.7633e-07,1.1432e-05,1.0072e-05,1.1671e-05
7156.23,0.00014306,0.00018985,0.00018649,1.9662e-06,7.0154e-08,1.75e-07,1.1367e-05,1.0009e-05,1.1603e-05
7169.83,0.00014279,0.00018889,0.00018545,2.7134e-06,6.9507e-08,1.7367e-07,1.1295e-05,9.9459e-06,1.1535e-05
7183.44,0.00014251,0.00018793,0.00018442,3.5917e-06,6.895e-08,1.7234e-07,1.1216e-05,9.8833e-06,1.1468e-05
7197.04,0.00014221,0.00018692,0.00018335,4.5353e-06,6.8482e-08,1.7094e-07,1.1128e-05,9.819e-06,1.1399e-05
7210.65,0.00014188,0.00018589,0.00018226,5.4578e-06,6.8191e-08,1.6969e-07,1.1033e-05,9.7533e-06,1.1328e-05
7224.25,0.00014179,0.00018517,0.00018146,6.2602e-06,6.8124e-08,1.6873e-07,1.095e-05,9.7039e-06,1.1276e-05
7237.86,0.0001415,0.00018418,0.00018042,6.8283e-06,6.8078e-08,1.6745e-07,1.0849e-05,9.641e-06,1.1208e-05
7251.46,0.00014123,0.00018321,0.00017938,7.0965e-06,6.8168e-08,1.6622e-07,1.0746e-05,9.579e-06,1.1141e-05
7265.07,0.00014095,0.00018224,0.00017835,7.0275e-06,6.8368e-08,1.6503e-07,1.0643e-05,9.5176e-06,1.1074e-05
7278.67,0.00014069,0.00018128,0.00017734,6.6299e-06,6.8646e-08,1.6384e-07,1.0542e-05,9.4567e-06,1.1008e-05
7292.28,0.00014043,0.00018033,0.00017633,5.9558e-06,6.8969e-08,1.6267e-07,1.0445e-05,9.3968e-06,1.0943e-05
7305.88,0.00014019,0.0001794,0.00017534,5.0908e-06,6.93e-08,1.615e-07,1.0354e-05,9.3378e-06,1.0879e-05
7319.49,0.00013996,0.00017848,0.00017437,4.1379e-06,6.9602e-08,1.6033e-07,1.0268e-05,9.28e-06,1.0816e-05
7333.09,0.00013974,0.00017758,0.00017342,3.1986e-06,6.984e-08,1.5916e-07,1.019e-05,9.2232e-06,1.0755e-05
7346.7,0.00013953,0.00017669,0.00017248,2.3565e-06,6.9985e-08,1.5797e-07,1.012e-05,9.1673e-06,1.0694e-05
7360.3,0.00013933,0.00017581,0.00017155,1.6659e-06,6.9993e-08,1.5671e-07,1.0057e-05,9.1118e-06,1.0634e-05
7373.91,0.00013912,0.00017491,0.00017061,1.1513e-06,6.9935e-08,1.5556e-07,9.9986e-06,9.0558e-06,1.0573e-05
7387.51,0.00013897,0.00017408,0.00016973,8.0689e-07,6.9941e-08,1.5482e-07,9.95e-06,9.0035e-06,1.0516e-05
7401.12,0.00013877,0.0001732,0.00016881,6.0521e-07,6.9645e-08,1.5364e-07,9.9026e-06,8.9487e-06,1.0456e-05
7414.72,0.00013858,0.00017232,0.00016789,5.2101e-07,6.9295e-08,1.5252e-07,9.8579e-06,8.8939e-06,1.0397e-05
7428.33,0.00013837,0.00017143,0.00016696,5.3304e-07,6.8898e-08,1.5143e-07,9.8142e-06,8.8389e-06,1.0337e-05
7441.93,0.00013817,0.00017054,0.00016603,6.3535e-07,6.8479e-08,1.5037e-07,9.7701e-06,8.7839e-06,1.0277e-05
7455.54,0.00013797,0.00016965,0.0001651,8.3861e-07,6.8068e-08,1.4932e-07,9.7241e-06,8.7291e-06,1.0217e-05
7469.14,0.00013777,0.00016877,0.00016418,1.1651e-06,6.7696e-08,1.4829e-07,9.6753e-06,8.6748e-06,1.0158e-05
7482.75,0.00013758,0.00016789,0.00016327,1.6383e-06,6.7391e-08,1.4726e-07,9.6226e-06,8.621e-06,1.0099e-05
7496.35,0.0001374,0.00016703,0.00016238,2.2708e-06,6.718e-08,1.4623e-07,9.5654e-06,8.5681e-06,1.0042e-05
7509.96,0.00013724,0.00016618,0.0001615,3.0529e-06,6.7085e-08,1.4519e-07,9.5032e-06,8.5162e-06,9.9854e-06
7523.56,0.00013708,0.00016535,0.00016064,3.9447e-06,6.7108e-08,1.441e-07,9.4358e-06,8.465e-06,9.9298e-06
7537.17,0.00013696,0.00016455,0.00015981,4.882e-06,6.7306e-08,1.4306e-07,9.3646e-06,8.4158e-06,9.8763e-06
7550.77,0.00013682,0.00016374,0.00015897,5.7908e-06,6.7854e-08,1.4243e-07,9.2879e-06,8.3662e-06,9.8224e-06
7564.38,0.00013669,0.00016293,0.00015813,6.5399e-06,6.8328e-08,1.4132e-07,9.207e-06,8.317e-06,9.7687e-06
7577.98,0.00013656,0.00016213,0.0001573,7.0611e-06,6.8983e-08,1.403e-07,9.1235e-06,8.268e-06,9.7153e-06
7591.59,0.00013643,0.00016132,0.00015647,7.2869e-06,6.9769e-08,1.3931e-07,9.0382e-06,8.2191e-06,9.6618e-06
7605.19,0.00013629,0.0001605,0.00015563,7.1875e-06,7.0651e-08,1.3834e-07,8.9526e-06,8.1701e-06,9.608e-06
7618.8,0.00013615,0.00015968,0.00015479,6.7747e-06,7.1593e-08,1.3739e-07,8.868e-06,8.1209e-06,9.5541e-06
7632.4,0.000136,0.00015886,0.00015394,6.0991e-06,7.2552e-08,1.3646e-07,8.786e-06,8.0717e-06,9.5e-06
7646.01,0.00013585,0.00015803,0.0001531,5.2414e-06,7.3484e-08,1.3554e-07,8.7079e-06,8.0227e-06,9.4459e-06
7659.61,0.00013571,0.00015721,0.00015226,4.2974e-06,7.4347e-08,1.3463e-07,8.6349e-06,7.974e-06,9.3921e-06
7673.22,0.00013556,0.00015639,0.00015142,3.3619e-06,7.5102e-08,1.3372e-07,8.5678e-06,7.9257e-06,9.3388e-06
7686.82,0.00013542,0.00015557,0.00015059,2.5142e-06,7.5716e-08,1.328e-07,8.5067e-06,7.8776e-06,9.2857e-06
7700.43,0.00013524,0.0001547,0.00014971,1.8065e-06,7.6117e-08,1.3176e-07,8.4485e-06,7.8269e-06,9.2294e-06
7714.03,0.00013537,0.0001542,0.00014919,1.2728e-06,7.6694e-08,1.3131e-07,8.416e-06,7.7951e-06,9.1953e-06
7727.64,0.0001352,0.00015335,0.00014833,8.951e-07,7.6778e-08,1.3026e-07,8.3695e-06,7.7458e-06,9.1407e-06
7741.24,0.0001351,0.00015258,0.00014755,6.637e-07,7.6805e-08,1.2934e-07,8.3313e-06,7.7008e-06,9.091e-06
7754.85,0.00013502,0.00015183,0.00014679,5.5117e-07,7.6738e-08,1.2844e-07,8.2968e-06,7.6567e-06,9.0424e-06
7768.45,0.00013494,0.00015108,0.00014604,5.3593e-07,7.6609e-08,1.2755e-07,8.2639e-06,7.6128e-06,8.9941e-06
7782.06,0.00013485,0.00015033,0.00014528,6.0883e-07,7.6456e-08,1.2668e-07,8.231e-06,7.569e-06,8.9457e-06
7795.66,0.00013477,0.00014957,0.00014452,7.7572e-07,7.632e-08,1.2582e-07,8.1966e-06,7.5249e-06,8.8971e-06
7809.27,0.00013467,0.00014881,0.00014375,1.0543e-06,7.6243e-08,1.2498e-07,8.1593e-06,7.4805e-06,8.8481e-06
7822.87,0.00013456,0.00014804,0.00014297,1.466e-06,7.6264e-08,1.2415e-07,8.1181e-06,7.4359e-06,8.7989e-06
7836.48,0.00013445,0.00014726,0.00014219,2.0259e-06,7.6415e-08,1.2334e-07,8.0723e-06,7.3911e-06,8.7493e-06
7850.08,0.00013433,0.00014647,0.00014141,2.7315e-06,7.6722e-08,1.2253e-07,8.021e-06,7.3459e-06,8.6993e-06
7863.69,0.00013417,0.00014564,0.00014058,3.5556e-06,7.7196e-08,1.2172e-07,7.9623e-06,7.2988e-06,8.6469e-06
7877.29,0.00013413,0.00014494,0.00013988,4.4456e-06,7.7848e-08,1.209e-07,7.9054e-06,7.258e-06,8.602e-06
7890.9,0.0001343,0.00014447,0.0001394,5.3352e-06,7.8772e-08,1.2022e-07,7.8568e-06,7.2293e-06,8.5713e-06
7904.5,0.00013417,0.00014367,0.00013861,6.1193e-06,7.9793e-08,1.194e-07,7.7863e-06,7.1841e-06,8.521e-06
7918.11,0.00013409,0.00014294,0.00013788,6.7205e-06,8.0981e-08,1.186e-07,7.7163e-06,7.1423e-06,8.4747e-06
7931.71,0.00013404,0.00014223,0.00013718,7.0671e-06,8.2301e-08,1.178e-07,7.6457e-06,7.1019e-06,8.4299e-06
7945.32,0.000134,0.00014153,0.00013648,7.1161e-06,8.3717e-08,1.1701e-07,7.5751e-06,7.0622e-06,8.3859e-06
7958.92,0.00013396,0.00014083,0.00013579,6.8605e-06,8.5187e-08,1.1622e-07,7.5052e-06,7.0227e-06,8.3421e-06
7972.53,0.00013391,0.00014014,0.0001351,6.3303e-06,8.6668e-08,1.1545e-07,7.4369e-06,6.9833e-06,8.2983e-06
7986.13,0.00013386,0.00013943,0.00013441,5.5872e-06,8.8114e-08,1.1468e-07,7.3712e-06,6.9438e-06,8.2542e-06
7999.74,0.0001338,0.00013872,0.00013371,4.7137e-06,8.9479e-08,1.1393e-07,7.3088e-06,6.9038e-06,8.2096e-06
8013.34,0.00013372,0.00013799,0.00013299,3.7993e-06,9.0725e-08,1.1319e-07,7.2501e-06,6.8633e-06,8.1642e-06
8026.95,0.00013362,0.00013723,0.00013224,2.9266e-06,9.1818e-08,1.1247e-07,7.1949e-06,6.8215e-06,8.1171e-06
8040.55,0.00013337,0.00013633,0.00013137,2.1595e-06,9.2737e-08,1.1175e-07,7.1376e-06,6.773e-06,8.0622e-06
8054.16,0.00013334,0.00013565,0.00013071,1.5371e-06,9.3461e-08,1.1103e-07,7.0965e-06,6.7353e-06,8.02e-06
8067.76,0.00013372,0.0001354,0.00013045,1.0732e-06,9.4016e-08,1.1035e-07,7.0822e-06,6.7187e-06,8.003e-06
8081.37,0.00013361,0.00013464,0.00012971,7.5757e-07,9.439e-08,1.0964e-07,7.0455e-06,6.6773e-06,7.9563e-06
8094.97,0.00013355,0.00013394,0.00012903,5.6948e-07,9.4617e-08,1.0894e-07,7.0147e-06,6.6387e-06,7.913e-06
8108.58,0.00013352,0.00013326,0.00012837,4.8459e-07,9.4733e-08,1.0823e-07,6.9873e-06,6.6014e-06,7.8713e-06
8122.18,0.0001335,0.0001326,0.00012772,4.8499e-07,9.4782e-08,1.0752e-07,6.9617e-06,6.565e-06,7.8306e-06
8135.79,0.00013348,0.00013195,0.00012709,5.6505e-07,9.4811e-08,1.0681e-07,6.9364e-06,6.5291e-06,7.7906e-06
8149.39,0.00013348,0.0001313,0.00012646,7.3263e-07,9.4873e-08,1.061e-07,6.9099e-06,6.4936e-06,7.7509e-06
8163.0,0.00013346,0.00013065,0.00012584,1.0054e-06,9.5016e-08,1.054e-07,6.8809e-06,6.458e-06,7.7111e-06
8176.6,0.00013344,0.00012999,0.0001252,1.4031e-06,9.5285e-08,1.0471e-07,6.8482e-06,6.4221e-06,7.671e-06
8190.21,0.0001334,0.00012932,0.00012455,1.9384e-06,9.572e-08,1.0403e-07,6.8107e-06,6.3855e-06,7.63e-06
8203.81,0.00013332,0.00012861,0.00012387,2.6077e-06,9.6346e-08,1.0336e-07,6.7667e-06,6.347e-06,7.5868e-06
8217.42,0.00013299,0.00012766,0.00012295,3.3848e-06,9.7167e-08,1.0268e-07,6.7057e-06,6.2969e-06,7.5296e-06
8231.02,0.00013383,0.00012783,0.00012312,4.2226e-06,9.8313e-08,1.0212e-07,6.6993e-06,6.3024e-06,7.5389e-06
8244.63,0.00013351,0.00012691,0.00012223,5.0482e-06,9.9571e-08,1.0146e-07,6.6309e-06,6.2536e-06,7.4831e-06
8258.23,0.00013342,0.00012619,0.00012155,5.7839e-06,1.0105e-07,1.0082e-07,6.5704e-06,6.2156e-06,7.4402e-06
8271.84,0.00013337,0.00012552,0.00012091,6.3504e-06,1.027e-07,1.0019e-07,6.5094e-06,6.1797e-06,7.3998e-06
8285.44,0.00013335,0.00012487,0.00012029,6.6825e-06,1.0449e-07,9.9562e-08,6.4478e-06,6.145e-06,7.3607e-06
8299.05,0.00013333,0.00012424,0.00011968,6.7403e-06,1.0636e-07,9.893e-08,6.3863e-06,6.1112e-06,7.3227e-06
8312.65,0.00013333,0.00012362,0.00011909,6.5154e-06,1.0827e-07,9.8295e-08,6.3259e-06,6.0783e-06,7.2856e-06
8326.26,0.00013334,0.00012301,0.00011851,6.0332e-06,1.1016e-07,9.7658e-08,6.2675e-06,6.0459e-06,7.2491e-06
8339.86,0.00013336,0.00012241,0.00011794,5.348e-06,1.1199e-07,9.7021e-08,6.2117e-06,6.014e-06,7.213e-06
8353.47,0.00013337,0.00012181,0.00011737,4.5338e-06,1.137e-07,9.6386e-08,6.1591e-06,5.9821e-06,7.177e-06
8367.07,0.00013337,0.0001212,0.00011679,3.6725e-06,1.1525e-07,9.5754e-08,6.1098e-06,5.9499e-06,7.1405e-06
8380.68,0.00013333,0.00012055,0.00011619,2.8409e-06,1.166e-07,9.5118e-08,6.0632e-06,5.9164e-06,7.1024e-06
8394.28,0.00013306,0.0001197,0.00011538,2.0995e-06,1.1761e-07,9.44e-08,6.0105e-06,5.8727e-06,7.052e-06
8407.89,0.00013373,0.00011969,0.00011538,1.4943e-06,1.1898e-07,9.4105e-08,6.0042e-06,5.8702e-06,7.0511e-06
8421.49,0.00013354,0.00011892,0.00011465,1.0294e-06,1.1963e-07,9.344e-08,5.9639e-06,5.8305e-06,7.0055e-06
8435.1,0.00013348,0.00011827,0.00011404,7.0614e-07,1.2017e-07,9.285e-08,5.933e-06,5.7967e-06,6.9669e-06
8448.7,0.00013345,0.00011764,0.00011344,5.0461e-07,1.2056e-07,9.2277e-08,5.9061e-06,5.764e-06,6.9297e-06
8462.31,0.00013342,0.00011702,0.00011286,4.0085e-07,1.2083e-07,9.171e-08,5.8819e-06,5.732e-06,6.8932e-06
8475.91,0.00013341,0.00011641,0.0001123,3.7483e-07,1.2102e-07,9.1145e-08,5.8594e-06,5.7006e-06,6.8576e-06
8489.52,0.00013341,0.00011582,0.00011174,4.1664e-07,1.2117e-07,9.058e-08,5.8376e-06,5.6699e-06,6.8227e-06
8503.12,0.00013342,0.00011524,0.0001112,5.2909e-07,1.2134e-07,9.0011e-08,5.8156e-06,5.6398e-06,6.7886e-06
8516.73,0.00013344,0.00011466,0.00011067,7.2588e-07,1.2157e-07,8.9438e-08,5.7925e-06,5.6103e-06,6.7552e-06
8530.33,0.00013347,0.0001141,0.00011014,1.0261e-06,1.2191e-07,8.8861e-08,5.7672e-06,5.5813e-06,6.7223e-06
8543.94,0.0001335,0.00011354,0.00010963,1.446e-06,1.2241e-07,8.8279e-08,5.7389e-06,5.5525e-06,6.6897e-06
8557.54,0.00013351,0.00011298,0.0001091,1.9907e-06,1.2307e-07,8.7679e-08,5.7066e-06,5.5234e-06,6.6568e-06
8571.15,0.00013345,0.00011234,0.00010851,2.6445e-06,1.2374e-07,8.6942e-08,5.667e-06,5.4911e-06,6.6198e-06
8584.75,0.00013376,0.00011203,0.00010823,3.3982e-06,1.2572e-07,8.6932e-08,5.6395e-06,5.4744e-06,6.6017e-06
8598.36,0.00013368,0.00011139,0.00010764,4.1589e-06,1.2688e-07,8.6213e-08,5.5921e-06,5.442e-06,6.5647e-06
8611.96,0.00013367,0.0001108,0.0001071,4.883e-06,1.2848e-07,8.5648e-08,5.5442e-06,5.4124e-06,6.5309e-06
8625.57,0.00013366,0.00011023,0.00010657,5.4946e-06,1.3031e-07,8.5115e-08,5.4937e-06,5.383e-06,6.4974e-06
8639.17,0.00013365,0.00010965,0.00010603,5.9267e-06,1.3233e-07,8.4596e-08,5.4414e-06,5.3538e-06,6.4641e-06
8652.78,0.00013364,0.00010907,0.0001055,6.129e-06,1.3448e-07,8.4086e-08,5.3882e-06,5.3249e-06,6.4309e-06
8666.38,0.00013363,0.0001085,0.00010498,6.0765e-06,1.3669e-07,8.3581e-08,5.335e-06,5.2963e-06,6.3982e-06
8679.99,0.00013363,0.00010794,0.00010447,5.7734e-06,1.3891e-07,8.3076e-08,5.283e-06,5.2682e-06,6.3659e-06
8693.59,0.00013363,0.00010739,0.00010396,5.2525e-06,1.4108e-07,8.2569e-08,5.233e-06,5.2407e-06,6.3344e-06
