,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4d,4d,4d,4p,4p,4p,4s,4s,4s,5s,5s,5s
5632.47,0.015033,0.014863,0.014927,0.0068824,0.0066974,0.0066664,0.0022931,0.0024003,0.0025838,0.0080576,0.0065461,0.0066907,0.0038679,0.0030009,0.0029437,0.00037867,0.00037823,0.00038479,0.0016165,0.0014146,0.0014219,0.00086077,0.00072735,0.00070944,6.7053e-05,5.7258e-05,5.5798e-05
5646.07,0.014961,0.014791,0.014856,0.0068597,0.006675,0.0066442,0.0022676,0.0023798,0.0025625,0.0080042,0.006503,0.00665,0.0038514,0.0029854,0.0029296,0.00037505,0.00037493,0.00038151,0.0016055,0.001405,0.0014128,0.00085664,0.00072333,0.00070573,6.6914e-05,5.6936e-05,5.5501e-05
5659.68,0.014892,0.014722,0.014788,0.0068374,0.006653,0.0066224,0.0022426,0.0023597,0.0025416,0.0079524,0.0064613,0.0066108,0.0038351,0.00297,0.0029158,0.0003714,0.00037169,0.00037828,0.0015949,0.0013956,0.0014039,0.00085257,0.00071936,0.00070208,6.6686e-05,5.6619e-05,5.5209e-05
5673.28,0.014836,0.014667,0.014734,0.006826,0.0066417,0.0066112,0.0022182,0.0023398,0.0025209,0.0079084,0.006426,0.0065778,0.0038249,0.0029595,0.0029066,0.00036773,0.00036849,0.00037509,0.0015859,0.0013877,0.0013964,0.00084987,0.00071657,0.00069957,6.6449e-05,5.6394e-05,5.5006e-05
5686.89,0.014765,0.014596,0.014663,0.0068024,0.0066184,0.0065881,0.0021936,0.00232,0.0025003,0.0078556,0.0063837,0.0065379,0.0038079,0.0029437,0.0028923,0.00036396,0.00036531,0.00037192,0.0015751,0.0013783,0.0013874,0.00084567,0.0007125,0.00069581,6.5987e-05,5.6069e-05,5.4706e-05
5700.49,0.014698,0.014529,0.014597,0.006781,0.0065973,0.0065673,0.0021693,0.0023004,0.0024799,0.0078051,0.0063433,0.0064997,0.0037922,0.0029289,0.002879,0.00036017,0.00036215,0.00036877,0.0015648,0.0013692,0.0013788,0.00084176,0.00070869,0.0006923,6.5484e-05,5.5765e-05,5.4426e-05
5714.1,0.014632,0.014464,0.014532,0.0067605,0.006577,0.0065472,0.0021452,0.0022809,0.0024596,0.0077554,0.0063036,0.0064623,0.0037769,0.0029145,0.002866,0.00035636,0.00035902,0.00036564,0.0015546,0.0013604,0.0013704,0.00083796,0.00070498,0.00068889,6.4986e-05,5.5469e-05,5.4153e-05
5727.7,0.014567,0.014399,0.014467,0.0067405,0.0065573,0.0065276,0.0021213,0.0022616,0.0024393,0.0077062,0.0062644,0.0064253,0.003762,0.0029005,0.0028534,0.00035256,0.0003559,0.00036253,0.0015446,0.0013516,0.0013621,0.00083424,0.00070134,0.00068555,6.4548e-05,5.518e-05,5.3886e-05
5741.31,0.014502,0.014334,0.014402,0.0067208,0.0065378,0.0065083,0.0020977,0.0022423,0.0024192,0.0076571,0.0062253,0.0063884,0.0037472,0.0028866,0.0028409,0.00034879,0.00035281,0.00035944,0.0015346,0.0013429,0.0013538,0.00083057,0.00069775,0.00068225,6.4211e-05,5.4894e-05,5.3622e-05
5754.91,0.014436,0.014268,0.014338,0.0067012,0.0065184,0.0064891,0.0020743,0.0022233,0.0023993,0.007608,0.0061863,0.0063515,0.0037325,0.0028728,0.0028285,0.00034509,0.00034975,0.00035637,0.0015246,0.0013342,0.0013455,0.00082693,0.00069419,0.00067898,6.3984e-05,5.461e-05,5.3361e-05
5768.52,0.01437,0.014203,0.014272,0.0066815,0.0064989,0.0064699,0.0020511,0.0022045,0.0023796,0.0075588,0.0061472,0.0063146,0.0037177,0.002859,0.0028161,0.0003415,0.00034672,0.00035334,0.0015146,0.0013254,0.0013372,0.00082328,0.00069063,0.00067572,6.3844e-05,5.4327e-05,5.3099e-05
5782.12,0.014303,0.014136,0.014206,0.0066613,0.006479,0.0064501,0.0020283,0.0021859,0.0023601,0.0075092,0.0061078,0.0062773,0.0037027,0.002845,0.0028035,0.00033802,0.00034373,0.00035034,0.0015045,0.0013167,0.0013288,0.00081958,0.00068704,0.00067242,6.3743e-05,5.4041e-05,5.2836e-05
5795.73,0.014233,0.014066,0.014137,0.0066396,0.0064575,0.0064288,0.0020056,0.0021675,0.0023408,0.007458,0.0060673,0.0062387,0.0036868,0.0028304,0.0027903,0.00033465,0.00034077,0.00034738,0.0014941,0.0013077,0.0013202,0.00081569,0.0006833,0.00066897,6.361e-05,5.3743e-05,5.256e-05
5809.33,0.014165,0.013998,0.014069,0.0066171,0.0064353,0.0064068,0.0019835,0.0021497,0.0023221,0.0074079,0.0060276,0.0062011,0.0036705,0.0028156,0.0027769,0.00033147,0.0003379,0.0003445,0.001484,0.0012988,0.0013118,0.00081172,0.0006795,0.00066546,6.3398e-05,5.3439e-05,5.228e-05
5822.94,0.014121,0.013954,0.014026,0.0066069,0.0064251,0.0063967,0.0019623,0.0021325,0.002304,0.0073705,0.0059985,0.0061741,0.003661,0.002806,0.0027686,0.00032849,0.00033513,0.00034172,0.0014764,0.0012923,0.0013056,0.00080927,0.00067698,0.0006632,6.32e-05,5.3237e-05,5.2099e-05
5836.54,0.014053,0.013887,0.013959,0.0065853,0.0064037,0.0063755,0.0019406,0.0021149,0.0022855,0.0073209,0.0059594,0.0061369,0.0036452,0.0027916,0.0027556,0.0003255,0.00033229,0.00033888,0.0014663,0.0012836,0.0012973,0.00080541,0.00067329,0.00065981,6.2783e-05,5.2943e-05,5.1828e-05
5850.15,0.013989,0.013823,0.013895,0.0065648,0.0063834,0.0063554,0.0019192,0.0020975,0.0022673,0.0072732,0.0059219,0.0061014,0.00363,0.0027778,0.0027431,0.00032262,0.0003295,0.00033608,0.0014567,0.0012753,0.0012894,0.00080171,0.00066974,0.00065654,6.2297e-05,5.266e-05,5.1567e-05
5863.75,0.013927,0.01376,0.013834,0.0065449,0.0063637,0.0063359,0.0018981,0.0020804,0.0022492,0.0072264,0.0058853,0.0060667,0.0036152,0.0027642,0.0027309,0.00031979,0.00032674,0.00033331,0.0014472,0.0012671,0.0012816,0.00079808,0.00066627,0.00065335,6.1788e-05,5.2384e-05,5.1313e-05
5877.36,0.013865,0.013699,0.013773,0.0065255,0.0063445,0.0063169,0.0018771,0.0020633,0.0022312,0.0071803,0.0058492,0.0060325,0.0036006,0.0027509,0.0027189,0.00031698,0.00032399,0.00033055,0.0014379,0.0012591,0.0012739,0.00079452,0.00066286,0.00065022,6.1312e-05,5.2113e-05,5.1062e-05
5890.96,0.013805,0.013638,0.013713,0.0065065,0.0063256,0.0062982,0.0018563,0.0020464,0.0022133,0.0071345,0.0058135,0.0059987,0.0035863,0.0027378,0.0027071,0.00031418,0.00032125,0.0003278,0.0014287,0.0012511,0.0012664,0.00079101,0.00065951,0.00064714,6.0921e-05,5.1847e-05,5.0817e-05
5904.57,0.013744,0.013578,0.013652,0.0064878,0.0063071,0.0062799,0.0018357,0.0020295,0.0021954,0.007089,0.005778,0.005965,0.0035722,0.002725,0.0026955,0.00031134,0.00031853,0.00032506,0.0014195,0.0012433,0.0012588,0.00078755,0.0006562,0.00064411,6.0641e-05,5.1585e-05,5.0575e-05
5918.17,0.013683,0.013517,0.013592,0.0064693,0.0062887,0.0062617,0.0018152,0.0020127,0.0021777,0.0070434,0.0057425,0.0059312,0.0035581,0.0027122,0.0026841,0.00030847,0.00031582,0.00032235,0.0014103,0.0012354,0.0012513,0.00078411,0.00065292,0.0006411,6.047e-05,5.1325e-05,5.0335e-05
5931.78,0.013621,0.013455,0.01353,0.0064507,0.0062702,0.0062433,0.0017949,0.001996,0.00216,0.0069973,0.0057066,0.0058971,0.003544,0.0026994,0.0026725,0.00030554,0.00031313,0.00031964,0.001401,0.0012274,0.0012437,0.00078066,0.00064965,0.00063809,6.0374e-05,5.1065e-05,5.0095e-05
5945.38,0.013554,0.013388,0.013464,0.0064309,0.0062506,0.0062239,0.0017746,0.0019792,0.0021422,0.0069492,0.0056691,0.0058613,0.0035293,0.0026862,0.0026606,0.00030251,0.00031042,0.00031691,0.0013914,0.0012191,0.0012357,0.00077708,0.00064628,0.00063499,6.0294e-05,5.0798e-05,4.9848e-05
5958.99,0.013487,0.013321,0.013397,0.0064097,0.0062295,0.0062031,0.0017549,0.0019631,0.0021251,0.0069009,0.0056314,0.0058252,0.0035137,0.0026724,0.0026481,0.00029952,0.00030782,0.0003143,0.0013817,0.0012108,0.0012277,0.00077332,0.00064277,0.00063175,6.0168e-05,5.0519e-05,4.959e-05
5972.59,0.01345,0.013285,0.013361,0.0063979,0.0062177,0.0061914,0.0017371,0.001949,0.0021102,0.0068678,0.0056065,0.0058023,0.0035034,0.0026626,0.0026396,0.00029676,0.00030553,0.000312,0.001375,0.0012052,0.0012225,0.00077071,0.00064022,0.00062946,6.0053e-05,5.0315e-05,4.9407e-05
5986.2,0.013387,0.013221,0.013298,0.0063782,0.0061982,0.006172,0.0017178,0.0019331,0.0020933,0.0068214,0.0055706,0.005768,0.0034888,0.0026495,0.0026278,0.00029368,0.00030297,0.00030942,0.0013657,0.0011972,0.0012148,0.00076715,0.0006369,0.0006264,5.976e-05,5.0051e-05,4.9163e-05
5999.8,0.013326,0.01316,0.013238,0.0063589,0.006179,0.006153,0.0016989,0.0019177,0.0020769,0.0067765,0.0055359,0.0057349,0.0034743,0.0026366,0.0026162,0.00029064,0.00030047,0.00030691,0.0013567,0.0011895,0.0012075,0.00076364,0.00063362,0.00062339,5.9372e-05,4.979e-05,4.8923e-05
6013.41,0.013266,0.013101,0.013179,0.0063398,0.00616,0.0061342,0.0016802,0.0019025,0.0020607,0.0067324,0.0055019,0.0057025,0.00346,0.0026239,0.0026047,0.00028762,0.00029801,0.00030443,0.0013479,0.001182,0.0012003,0.00076017,0.00063038,0.00062041,5.892e-05,4.9533e-05,4.8686e-05
6027.01,0.013208,0.013043,0.013121,0.006321,0.0061413,0.0061157,0.0016618,0.0018874,0.0020446,0.0066889,0.0054685,0.0056707,0.0034458,0.0026113,0.0025934,0.00028463,0.00029558,0.00030197,0.0013392,0.0011746,0.0011932,0.00075672,0.00062718,0.00061747,5.8454e-05,4.9279e-05,4.8452e-05
6040.62,0.013151,0.012985,0.013064,0.0063025,0.0061229,0.0060975,0.0016435,0.0018725,0.0020287,0.006646,0.0054357,0.0056394,0.0034318,0.002599,0.0025822,0.00028169,0.00029316,0.00029953,0.0013306,0.0011673,0.0011862,0.00075333,0.00062403,0.00061457,5.803e-05,4.9029e-05,4.8221e-05
6054.22,0.013094,0.012929,0.013008,0.0062844,0.0061049,0.0060796,0.0016254,0.0018576,0.0020128,0.0066035,0.0054032,0.0056084,0.0034181,0.0025868,0.0025712,0.00027882,0.00029075,0.0002971,0.0013221,0.0011601,0.0011793,0.00074999,0.00062093,0.00061173,5.7691e-05,4.8784e-05,4.7995e-05
6067.83,0.013038,0.012872,0.012952,0.0062667,0.0060872,0.0060621,0.0016074,0.0018427,0.0019969,0.0065612,0.0053709,0.0055776,0.0034045,0.0025748,0.0025605,0.00027602,0.00028835,0.00029467,0.0013137,0.001153,0.0011725,0.0007467,0.00061788,0.00060893,5.7457e-05,4.8543e-05,4.7772e-05
6081.43,0.012981,0.012815,0.012895,0.0062492,0.0060698,0.0060449,0.0015895,0.0018278,0.0019809,0.0065188,0.0053385,0.0055467,0.0033911,0.0025629,0.0025498,0.00027329,0.00028594,0.00029224,0.0013052,0.0011458,0.0011656,0.00074345,0.00061487,0.00060616,5.7319e-05,4.8305e-05,4.7552e-05
6095.04,0.012921,0.012755,0.012836,0.0062317,0.0060523,0.0060276,0.0015714,0.0018125,0.0019645,0.0064752,0.0053051,0.0055147,0.0033776,0.0025511,0.0025392,0.00027059,0.00028348,0.00028974,0.0012965,0.0011384,0.0011585,0.0007402,0.00061186,0.00060341,5.7243e-05,4.8067e-05,4.7333e-05
6108.64,0.012859,0.012693,0.012774,0.0062133,0.006034,0.0060095,0.0015537,0.0017978,0.0019487,0.0064306,0.0052709,0.0054819,0.0033637,0.002539,0.0025283,0.00026805,0.0002811,0.00028733,0.0012876,0.0011309,0.0011513,0.00073685,0.00060879,0.00060058,5.7172e-05,4.7823e-05,4.7108e-05
6122.25,0.01282,0.012655,0.012736,0.0061981,0.0060188,0.0059944,0.0015388,0.0017864,0.0019365,0.0063973,0.0052464,0.005459,0.0033516,0.0025282,0.0025186,0.00026606,0.00027924,0.00028546,0.001281,0.0011254,0.0011461,0.00073389,0.00060603,0.00059806,5.7091e-05,4.7603e-05,4.6907e-05
6135.85,0.012761,0.012596,0.012677,0.0061804,0.0060011,0.0059769,0.0015215,0.0017719,0.001921,0.0063544,0.0052137,0.0054276,0.003338,0.0025164,0.002508,0.00026367,0.00027691,0.00028309,0.0012725,0.0011182,0.0011392,0.00073064,0.00060304,0.00059532,5.6909e-05,4.7366e-05,4.6689e-05
6149.46,0.012704,0.012538,0.01262,0.0061625,0.0059833,0.0059593,0.0015047,0.001758,0.0019061,0.0063124,0.0051818,0.005397,0.0033244,0.0025046,0.0024974,0.0002614,0.00027466,0.00028081,0.0012641,0.0011111,0.0011324,0.00072738,0.00060005,0.00059257,5.663e-05,4.7129e-05,4.6471e-05
6163.06,0.012648,0.012482,0.012564,0.0061446,0.0059654,0.0059415,0.0014883,0.0017444,0.0018914,0.0062709,0.0051503,0.0053669,0.0033108,0.0024928,0.0024867,0.00025919,0.00027245,0.00027858,0.0012559,0.0011042,0.0011257,0.00072412,0.00059707,0.00058983,5.6262e-05,4.6891e-05,4.6253e-05
6176.67,0.012592,0.012426,0.012509,0.0061265,0.0059474,0.0059237,0.001472,0.001731,0.001877,0.0062298,0.0051194,0.0053371,0.0032971,0.002481,0.0024761,0.00025699,0.00027028,0.00027638,0.0012477,0.0010974,0.0011191,0.00072086,0.00059408,0.00058708,5.5839e-05,4.6655e-05,4.6035e-05
6190.27,0.012538,0.012372,0.012455,0.0061086,0.0059295,0.0059059,0.001456,0.0017177,0.0018627,0.0061893,0.0050889,0.0053079,0.0032835,0.0024693,0.0024655,0.0002548,0.00026813,0.0002742,0.0012397,0.0010906,0.0011127,0.00071762,0.00059112,0.00058436,5.5411e-05,4.642e-05,4.5818e-05
6203.88,0.012484,0.012318,0.012402,0.0060909,0.0059118,0.0058884,0.0014401,0.0017046,0.0018485,0.0061494,0.0050588,0.0052791,0.00327,0.0024577,0.0024551,0.00025257,0.000266,0.00027204,0.0012318,0.001084,0.0011063,0.00071442,0.0005882,0.00058167,5.5029e-05,4.6189e-05,4.5605e-05
6217.48,0.012431,0.012265,0.012349,0.0060735,0.0058944,0.0058712,0.0014243,0.0016914,0.0018343,0.0061099,0.0050292,0.0052508,0.0032566,0.0024463,0.0024448,0.0002503,0.00026387,0.00026988,0.001224,0.0010775,0.0011,0.00071127,0.00058531,0.00057902,5.473e-05,4.5961e-05,4.5394e-05
6231.09,0.012379,0.012213,0.012297,0.0060565,0.0058774,0.0058544,0.0014086,0.0016783,0.0018201,0.0060706,0.0049999,0.0052226,0.0032435,0.0024351,0.0024347,0.00024795,0.00026173,0.00026771,0.0012162,0.001071,0.0010938,0.00070817,0.00058248,0.00057641,5.453e-05,4.5738e-05,4.5187e-05
6244.69,0.012325,0.012159,0.012244,0.0060398,0.0058607,0.0058379,0.0013927,0.0016647,0.0018055,0.0060313,0.0049704,0.0051943,0.0032306,0.002424,0.0024247,0.0002455,0.00025954,0.00026549,0.0012084,0.0010645,0.0010875,0.00070512,0.00057969,0.00057385,5.442e-05,4.5517e-05,4.4984e-05
6258.3,0.012271,0.012105,0.01219,0.0060237,0.0058445,0.0058219,0.0013771,0.0016515,0.0017911,0.0059914,0.0049405,0.0051656,0.003218,0.0024132,0.0024151,0.00024303,0.0002574,0.00026331,0.0012005,0.0010579,0.0010812,0.00070213,0.00057696,0.00057135,5.4368e-05,4.5301e-05,4.4785e-05
6271.9,0.012227,0.01206,0.012145,0.0060074,0.0058282,0.0058057,0.0013641,0.0016418,0.0017806,0.0059563,0.0049147,0.005141,0.0032052,0.0024024,0.0024053,0.000241,0.00025579,0.00026168,0.0011936,0.0010522,0.0010757,0.00069914,0.00057422,0.00056884,5.4321e-05,4.5084e-05,4.4586e-05
6285.51,0.012173,0.012007,0.012092,0.0059911,0.0058119,0.0057895,0.0013487,0.0016285,0.0017662,0.005917,0.0048853,0.0051128,0.0031925,0.0023916,0.0023956,0.00023844,0.00025366,0.00025951,0.0011859,0.0010457,0.0010695,0.00069616,0.0005715,0.00056634,5.4234e-05,4.4868e-05,4.4388e-05
6299.11,0.01212,0.011954,0.012039,0.0059747,0.0057954,0.0057733,0.0013337,0.001616,0.0017526,0.0058782,0.0048564,0.0050848,0.0031798,0.0023808,0.0023859,0.00023596,0.00025161,0.00025743,0.0011782,0.0010393,0.0010633,0.00069317,0.00056878,0.00056385,5.4066e-05,4.4652e-05,4.4189e-05
6312.72,0.012067,0.011901,0.011987,0.0059581,0.0057788,0.0057568,0.0013191,0.0016037,0.0017392,0.0058394,0.0048275,0.005057,0.0031669,0.00237,0.0023761,0.00023352,0.00024962,0.0002554,0.0011705,0.001033,0.0010572,0.00069016,0.00056605,0.00056134,5.3802e-05,4.4435e-05,4.399e-05
6326.32,0.012015,0.011848,0.011935,0.0059412,0.0057619,0.00574,0.0013048,0.0015916,0.0017261,0.0058009,0.0047988,0.0050294,0.0031539,0.0023591,0.0023663,0.00023113,0.00024767,0.00025341,0.0011629,0.0010267,0.0010511,0.00068714,0.00056331,0.00055881,5.3448e-05,4.4217e-05,4.379e-05
6339.93,0.011963,0.011796,0.011883,0.0059242,0.0057448,0.0057231,0.0012906,0.0015798,0.0017132,0.0057627,0.0047705,0.005002,0.0031408,0.0023481,0.0023564,0.00022881,0.00024574,0.00025145,0.0011554,0.0010204,0.0010451,0.00068409,0.00056056,0.00055628,5.3038e-05,4.3999e-05,4.3589e-05
6353.53,0.011911,0.011744,0.011831,0.005907,0.0057276,0.0057061,0.0012766,0.0015681,0.0017005,0.0057248,0.0047425,0.004975,0.0031277,0.0023372,0.0023465,0.00022656,0.00024385,0.00024951,0.001148,0.0010143,0.0010391,0.00068105,0.00055781,0.00055375,5.2617e-05,4.3781e-05,4.3388e-05
6367.14,0.011861,0.011694,0.011781,0.0058899,0.0057105,0.0056892,0.0012628,0.0015565,0.0016878,0.0056875,0.004715,0.0049484,0.0031146,0.0023263,0.0023366,0.00022438,0.00024196,0.00024759,0.0011406,0.0010082,0.0010333,0.00067801,0.00055508,0.00055124,5.2233e-05,4.3566e-05,4.3188e-05
6380.74,0.011811,0.011644,0.011732,0.005873,0.0056935,0.0056723,0.001249,0.0015449,0.0016752,0.0056506,0.0046878,0.0049222,0.0031015,0.0023155,0.0023269,0.00022228,0.00024009,0.00024568,0.0011334,0.0010023,0.0010275,0.000675,0.00055237,0.00054874,5.1923e-05,4.3352e-05,4.299e-05
6394.35,0.011762,0.011595,0.011683,0.0058561,0.0056765,0.0056555,0.0012352,0.0015332,0.0016624,0.0056141,0.0046611,0.0048964,0.0030885,0.0023048,0.0023172,0.00022023,0.00023819,0.00024374,0.0011262,0.00099637,0.0010218,0.000672,0.00054967,0.00054626,5.1702e-05,4.3139e-05,4.2793e-05
6407.95,0.011713,0.011546,0.011635,0.0058406,0.005661,0.0056402,0.0012216,0.0015216,0.0016497,0.005578,0.0046346,0.0048709,0.0030763,0.0022946,0.0023081,0.00021824,0.0002363,0.00024181,0.0011191,0.00099054,0.0010162,0.00066916,0.00054713,0.00054392,5.1578e-05,4.2938e-05,4.2608e-05
6421.56,0.011666,0.011499,0.011588,0.005827,0.0056472,0.0056265,0.0012101,0.0015127,0.0016399,0.005543,0.0046088,0.004846,0.0030651,0.0022853,0.0022997,0.0002167,0.00023484,0.00024032,0.0011122,0.00098488,0.0010107,0.00066655,0.00054476,0.00054176,5.1525e-05,4.2751e-05,4.2436e-05
6435.16,0.011618,0.01145,0.011539,0.0058106,0.0056306,0.0056102,0.0011963,0.0015007,0.0016267,0.005507,0.0045826,0.0048207,0.0030523,0.0022748,0.0022902,0.00021476,0.00023289,0.00023832,0.0011052,0.00097911,0.0010052,0.00066361,0.00054214,0.00053935,5.146e-05,4.2543e-05,4.2245e-05
6448.77,0.01157,0.011402,0.011491,0.005795,0.0056149,0.0055946,0.0011831,0.0014893,0.0016143,0.0054712,0.0045564,0.0047954,0.00304,0.0022647,0.0022811,0.00021294,0.00023105,0.00023644,0.0010982,0.00097336,0.0009996,0.00066077,0.00053961,0.00053703,5.137e-05,4.2343e-05,4.206e-05
6462.37,0.011521,0.011353,0.011443,0.0057795,0.0055993,0.0055792,0.0011701,0.0014782,0.0016021,0.0054354,0.0045303,0.00477,0.0030278,0.0022547,0.0022721,0.00021117,0.00022924,0.00023459,0.0010912,0.00096761,0.00099403,0.00065795,0.0005371,0.00053472,5.1212e-05,4.2143e-05,4.1877e-05
6475.98,0.011472,0.011304,0.011394,0.0057639,0.0055837,0.0055637,0.0011574,0.0014673,0.0015901,0.0053996,0.0045041,0.0047446,0.0030155,0.0022447,0.0022631,0.00020941,0.00022747,0.00023278,0.0010842,0.00096187,0.00098846,0.00065511,0.00053459,0.00053242,5.0967e-05,4.1944e-05,4.1694e-05
6489.58,0.011423,0.011254,0.011345,0.0057481,0.0055677,0.0055479,0.0011448,0.0014566,0.0015784,0.0053639,0.004478,0.0047192,0.0030032,0.0022346,0.002254,0.00020766,0.00022573,0.00023099,0.0010771,0.00095613,0.0009829,0.00065226,0.00053207,0.0005301,5.0638e-05,4.1744e-05,4.151e-05
6503.19,0.011374,0.011205,0.011296,0.005732,0.0055516,0.0055319,0.0011324,0.0014461,0.0015668,0.0053283,0.004452,0.004694,0.0029906,0.0022245,0.0022448,0.00020589,0.00022401,0.00022924,0.0010702,0.00095043,0.00097736,0.00064938,0.00052953,0.00052776,5.0251e-05,4.1543e-05,4.1325e-05
6516.79,0.011325,0.011157,0.011248,0.0057157,0.0055351,0.0055156,0.0011202,0.0014358,0.0015554,0.0052929,0.0044262,0.0046689,0.002978,0.0022142,0.0022355,0.0002041,0.00022233,0.00022751,0.0010633,0.00094478,0.00097188,0.00064647,0.00052698,0.00052541,4.9845e-05,4.1342e-05,4.1139e-05
6530.4,0.011277,0.011108,0.0112,0.0056991,0.0055184,0.0054991,0.0011082,0.0014256,0.0015441,0.0052578,0.0044008,0.0046442,0.0029652,0.002204,0.0022262,0.00020227,0.00022066,0.0002258,0.0010564,0.00093919,0.00096646,0.00064353,0.00052442,0.00052304,4.9465e-05,4.114e-05,4.0951e-05
6544.0,0.01123,0.011061,0.011153,0.0056821,0.0055014,0.0054823,0.0010962,0.0014154,0.0015329,0.0052231,0.0043757,0.0046198,0.0029523,0.0021936,0.0022168,0.0002004,0.000219,0.0002241,0.0010496,0.00093368,0.00096111,0.00064056,0.00052184,0.00052066,4.9146e-05,4.0936e-05,4.0762e-05
6557.61,0.011183,0.011013,0.011105,0.0056632,0.0054825,0.0054635,0.0010841,0.001405,0.0015214,0.0051883,0.0043506,0.0045954,0.0029383,0.0021825,0.0022066,0.00019845,0.0002173,0.00022237,0.0010429,0.00092818,0.00095577,0.00063737,0.00051908,0.00051809,4.8894e-05,4.0718e-05,4.0558e-05
6571.21,0.011138,0.010969,0.011061,0.0056475,0.0054667,0.0054478,0.001072,0.0013944,0.0015097,0.0051552,0.0043268,0.0045724,0.002926,0.0021727,0.0021977,0.00019643,0.00021558,0.0002206,0.0010364,0.00092297,0.00095072,0.00063454,0.00051663,0.00051583,4.8752e-05,4.0525e-05,4.0379e-05
6584.82,0.011095,0.010925,0.011018,0.0056398,0.0054586,0.0054399,0.0010618,0.0013861,0.0015005,0.0051232,0.0043036,0.0045498,0.0029179,0.002166,0.0021919,0.00019471,0.00021422,0.0002192,0.0010301,0.00091788,0.00094578,0.00063262,0.00051492,0.00051431,4.8739e-05,4.039e-05,4.0258e-05
6598.42,0.01105,0.01088,0.010973,0.0056237,0.0054424,0.0054239,0.0010502,0.0013761,0.0014893,0.0050898,0.0042797,0.0045266,0.0029054,0.002156,0.0021829,0.00019272,0.00021258,0.00021751,0.0010236,0.00091263,0.00094068,0.00062975,0.00051245,0.00051203,4.8677e-05,4.0195e-05,4.0077e-05
6612.03,0.011005,0.010835,0.010928,0.0056086,0.0054271,0.0054087,0.0010388,0.0013662,0.0014783,0.0050567,0.004256,0.0045034,0.0028934,0.0021465,0.0021743,0.00019075,0.00021096,0.00021585,0.0010172,0.00090742,0.00093562,0.000627,0.00051008,0.00050985,4.8604e-05,4.0007e-05,3.9904e-05
6625.63,0.01096,0.01079,0.010883,0.0055938,0.0054121,0.005394,0.0010275,0.0013564,0.0014674,0.0050237,0.0042323,0.0044803,0.0028816,0.0021372,0.0021659,0.00018881,0.00020936,0.00021421,0.0010108,0.00090223,0.00093057,0.00062429,0.00050775,0.00050771,4.8478e-05,3.9822e-05,3.9733e-05
6639.24,0.010915,0.010744,0.010838,0.0055792,0.0053973,0.0053793,0.0010163,0.0013467,0.0014567,0.0049906,0.0042085,0.0044571,0.0028699,0.0021279,0.0021575,0.00018692,0.00020778,0.00021258,0.0010043,0.00089703,0.0009255,0.00062159,0.00050543,0.00050558,4.8274e-05,3.9638e-05,3.9564e-05
6652.84,0.010869,0.010698,0.010792,0.0055644,0.0053823,0.0053645,0.0010054,0.0013371,0.0014461,0.0049575,0.0041847,0.0044339,0.0028581,0.0021186,0.0021491,0.00018509,0.00020623,0.00021098,0.00099788,0.00089182,0.00092043,0.00061888,0.00050312,0.00050344,4.799e-05,3.9455e-05,3.9395e-05
6666.45,0.010823,0.010652,0.010746,0.0055493,0.0053671,0.0053494,0.00099455,0.0013277,0.0014356,0.0049243,0.0041609,0.0044106,0.0028462,0.0021092,0.0021406,0.00018333,0.0002047,0.0002094,0.00099144,0.00088661,0.00091535,0.00061615,0.00050079,0.0005013,4.7641e-05,3.927e-05,3.9225e-05
6680.05,0.010777,0.010606,0.0107,0.0055338,0.0053515,0.005334,0.00098389,0.0013185,0.0014253,0.0048913,0.0041372,0.0043873,0.002834,0.0020997,0.002132,0.00018165,0.00020319,0.00020785,0.000985,0.00088141,0.00091027,0.00061339,0.00049843,0.00049912,4.7262e-05,3.9084e-05,3.9052e-05
6693.66,0.010731,0.01056,0.010655,0.0055179,0.0053353,0.005318,0.00097336,0.0013094,0.0014152,0.0048582,0.0041135,0.0043641,0.0028217,0.0020901,0.0021232,0.00018004,0.00020171,0.00020632,0.00097858,0.00087623,0.00090522,0.00061056,0.00049604,0.0004969,4.6892e-05,3.8895e-05,3.8876e-05
6707.26,0.010685,0.010513,0.010608,0.0055006,0.005318,0.0053008,0.00096293,0.0013005,0.0014052,0.004825,0.0040897,0.0043407,0.0028086,0.00208,0.0021139,0.0001785,0.00020024,0.0002048,0.00097213,0.00087103,0.00090013,0.00060761,0.00049354,0.00049458,4.6562e-05,3.8698e-05,3.8692e-05
6720.87,0.010642,0.01047,0.010565,0.005485,0.0053022,0.0052852,0.00095263,0.0012915,0.0013952,0.0047935,0.0040674,0.0043189,0.0027964,0.0020705,0.0021053,0.00017703,0.00019878,0.0002033,0.00096601,0.00086614,0.00089537,0.00060483,0.00049119,0.00049241,4.6322e-05,3.8513e-05,3.852e-05
6734.47,0.010608,0.010436,0.010531,0.005481,0.0052977,0.0052808,0.000943,0.0012831,0.0013857,0.0047664,0.0040485,0.0043006,0.0027902,0.0020655,0.0021012,0.00017567,0.0001974,0.00020187,0.00096077,0.00086199,0.00089135,0.00060335,0.0004899,0.0004913,4.6263e-05,3.8411e-05,3.8431e-05
