,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4d,4d,4d,4p,4p,4p,4s,4s,4s,5s,5s,5s
5469.21,0.01308,0.013069,0.0131,0.0066864,0.0066217,0.0065956,0.0013482,0.0012855,0.0014254,0.006188,0.004867,0.0048878,0.0031761,0.0025613,0.0024638,9.2472e-05,8.1596e-05,8.6192e-05,0.0010531,0.00086829,0.00086547,0.0006316,0.0005305,0.0005098,2.194e-05,1.9088e-05,1.8335e-05
5482.81,0.013011,0.013,0.013031,0.0066623,0.0065983,0.0065723,0.0013319,0.0012731,0.0014126,0.0061476,0.0048326,0.004856,0.0031638,0.0025479,0.0024517,0.00010088,8.0779e-05,8.5403e-05,0.001046,0.00086197,0.0008596,0.00062887,0.00052755,0.00050711,2.2839e-05,1.8981e-05,1.8237e-05
5496.42,0.012942,0.012931,0.012962,0.0066376,0.0065745,0.0065485,0.0013157,0.0012608,0.0014,0.0061073,0.0047982,0.0048242,0.0031512,0.0025343,0.0024394,0.00010768,7.9953e-05,8.4625e-05,0.0010389,0.00085568,0.00085374,0.00062609,0.00052457,0.00050438,2.3623e-05,1.8871e-05,1.8138e-05
5510.02,0.01287,0.012859,0.012892,0.0066102,0.0065479,0.006522,0.0012997,0.0012487,0.0013875,0.006066,0.0047633,0.0047918,0.0031374,0.0025197,0.0024262,0.00011203,7.9123e-05,8.3855e-05,0.0010316,0.00084928,0.00084777,0.00062306,0.00052139,0.00050146,2.4007e-05,1.8752e-05,1.8032e-05
5523.63,0.012817,0.012806,0.012839,0.0065991,0.0065375,0.0065115,0.0012844,0.0012369,0.0013753,0.0060334,0.0047352,0.0047663,0.0031312,0.0025114,0.0024189,0.00011341,7.8308e-05,8.3106e-05,0.0010259,0.00084412,0.00084303,0.00062156,0.0005195,0.00049979,2.3902e-05,1.868e-05,1.797e-05
5537.23,0.012746,0.012735,0.012768,0.0065703,0.0065096,0.0064837,0.0012687,0.001225,0.0013631,0.005992,0.0047003,0.0047339,0.0031167,0.0024964,0.0024053,0.00011162,7.7486e-05,8.235e-05,0.0010186,0.00083774,0.00083707,0.00061841,0.00051623,0.00049679,2.3209e-05,1.8558e-05,1.7861e-05
5550.84,0.01268,0.012669,0.012702,0.0065461,0.0064861,0.0064602,0.0012533,0.0012133,0.0013509,0.0059532,0.0046676,0.0047036,0.0031044,0.0024831,0.0023933,0.00010689,7.6681e-05,8.1604e-05,0.0010118,0.00083175,0.00083149,0.00061569,0.00051333,0.00049414,2.2203e-05,1.8451e-05,1.7765e-05
5564.44,0.012615,0.012604,0.012637,0.0065227,0.0064635,0.0064377,0.001238,0.0012017,0.0013389,0.0059151,0.0046354,0.0046739,0.0030924,0.0024702,0.0023816,9.973e-05,7.5897e-05,8.0864e-05,0.0010051,0.00082586,0.00082601,0.00061305,0.00051051,0.00049156,2.1158e-05,1.835e-05,1.7671e-05
5578.05,0.01255,0.012539,0.012573,0.0064999,0.0064414,0.0064156,0.001223,0.0011902,0.001327,0.0058772,0.0046036,0.0046444,0.0030807,0.0024576,0.0023702,9.0893e-05,7.5138e-05,8.013e-05,0.00099851,0.00082003,0.00082059,0.00061046,0.00050774,0.00048904,2.0352e-05,1.8252e-05,1.7579e-05
5591.65,0.012486,0.012475,0.012509,0.0064774,0.0064196,0.0063938,0.0012081,0.0011788,0.0013152,0.0058395,0.0045719,0.0046151,0.0030691,0.0024451,0.002359,8.1232e-05,7.4408e-05,7.9402e-05,0.0009919,0.00081424,0.0008152,0.00060791,0.00050501,0.00048654,1.9982e-05,1.8156e-05,1.7489e-05
5605.26,0.012422,0.012411,0.012446,0.006455,0.006398,0.0063722,0.0011933,0.0011676,0.0013035,0.0058019,0.0045403,0.0045859,0.0030577,0.0024327,0.0023478,7.1607e-05,7.3708e-05,7.8682e-05,0.00098532,0.00080847,0.00080983,0.00060537,0.0005023,0.00048407,2.0118e-05,1.8061e-05,1.7399e-05
5618.86,0.012358,0.012346,0.012382,0.0064326,0.0063763,0.0063505,0.0011788,0.0011565,0.0012919,0.0057642,0.0045089,0.0045567,0.0030461,0.0024203,0.0023367,6.2811e-05,7.3038e-05,7.7971e-05,0.00097873,0.00080272,0.00080446,0.00060284,0.00049959,0.00048161,2.0696e-05,1.7966e-05,1.731e-05
5632.47,0.012293,0.012282,0.012317,0.00641,0.0063543,0.0063286,0.0011645,0.0011456,0.0012806,0.0057265,0.0044774,0.0045275,0.0030345,0.0024079,0.0023254,5.5516e-05,7.2395e-05,7.7271e-05,0.00097214,0.00079697,0.0007991,0.00060028,0.00049688,0.00047913,2.1527e-05,1.7868e-05,1.722e-05
5646.07,0.012228,0.012216,0.012252,0.0063865,0.0063315,0.0063058,0.0011503,0.0011348,0.0012693,0.0056883,0.0044456,0.004498,0.0030225,0.0023951,0.002314,5.0247e-05,7.1774e-05,7.658e-05,0.00096547,0.00079117,0.00079368,0.00059765,0.00049411,0.0004766,2.2344e-05,1.7767e-05,1.7128e-05
5659.68,0.012164,0.012152,0.012188,0.0063628,0.0063085,0.0062828,0.0011364,0.0011243,0.0012583,0.0056508,0.0044145,0.0044692,0.0030103,0.0023824,0.0023024,4.7371e-05,7.1174e-05,7.5903e-05,0.00095894,0.0007855,0.00078839,0.000595,0.00049133,0.00047407,2.2869e-05,1.7663e-05,1.7036e-05
5673.28,0.012113,0.012101,0.012138,0.0063476,0.0062939,0.0062682,0.001123,0.0011139,0.0012475,0.0056198,0.0043885,0.0044454,0.0030022,0.0023729,0.002294,4.7072e-05,7.0584e-05,7.5237e-05,0.0009535,0.00078073,0.000784,0.00059315,0.00048922,0.00047218,2.2942e-05,1.7583e-05,1.6967e-05
5686.89,0.012048,0.012036,0.012073,0.0063232,0.0062702,0.0062445,0.0011093,0.0011036,0.0012367,0.0055818,0.0043571,0.0044162,0.0029897,0.0023599,0.0022823,4.931e-05,6.9987e-05,7.4572e-05,0.00094688,0.00077501,0.00077864,0.00059044,0.00048641,0.0004696,2.2456e-05,1.7478e-05,1.6874e-05
5700.49,0.011986,0.011974,0.012011,0.0063004,0.0062479,0.0062223,0.0010959,0.0010934,0.001226,0.0055454,0.0043271,0.0043883,0.0029779,0.0023476,0.0022712,5.3845e-05,6.9386e-05,7.3914e-05,0.00094054,0.00076953,0.00077353,0.00058787,0.00048372,0.00046716,2.1579e-05,1.7378e-05,1.6785e-05
5714.1,0.011926,0.011913,0.01195,0.0062781,0.0062263,0.0062006,0.0010826,0.0010833,0.0012154,0.0055097,0.0042976,0.004361,0.0029664,0.0023355,0.0022603,6.0197e-05,6.8774e-05,7.3262e-05,0.00093432,0.00076416,0.00076852,0.00058537,0.0004811,0.00046476,2.0553e-05,1.7283e-05,1.6698e-05
5727.7,0.011866,0.011853,0.011891,0.0062563,0.0062051,0.0061794,0.0010695,0.0010732,0.0012049,0.0054744,0.0042685,0.004334,0.0029552,0.0023236,0.0022496,6.7673e-05,6.8148e-05,7.2615e-05,0.00092817,0.00075886,0.00076358,0.00058291,0.00047851,0.00046241,1.9653e-05,1.7191e-05,1.6613e-05
5741.31,0.011807,0.011793,0.011832,0.0062348,0.0061842,0.0061586,0.0010565,0.0010633,0.0011944,0.0054394,0.0042397,0.0043073,0.0029441,0.0023119,0.0022391,7.5436e-05,6.7506e-05,7.1971e-05,0.00092208,0.00075361,0.00075868,0.00058048,0.00047597,0.0004601,1.91e-05,1.7102e-05,1.6529e-05
5754.91,0.011748,0.011734,0.011772,0.0062137,0.0061636,0.0061381,0.0010437,0.0010534,0.001184,0.0054044,0.0042111,0.0042808,0.0029331,0.0023003,0.0022287,8.2589e-05,6.6851e-05,7.1333e-05,0.00091601,0.0007484,0.00075382,0.00057809,0.00047345,0.00045781,1.9014e-05,1.7015e-05,1.6446e-05
5768.52,0.011688,0.011674,0.011713,0.0061927,0.0061432,0.0061176,0.001031,0.0010437,0.0011737,0.0053695,0.0041825,0.0042542,0.0029222,0.0022889,0.0022184,8.8297e-05,6.6187e-05,7.0701e-05,0.00090994,0.00074319,0.00074895,0.00057571,0.00047096,0.00045555,1.939e-05,1.6928e-05,1.6364e-05
5782.12,0.011628,0.011614,0.011653,0.0061717,0.0061227,0.0060971,0.0010184,0.001034,0.0011635,0.0053344,0.0041538,0.0042275,0.0029112,0.0022774,0.0022081,9.1895e-05,6.5519e-05,7.0075e-05,0.00090383,0.00073797,0.00074407,0.00057333,0.00046847,0.00045328,2.0105e-05,1.6839e-05,1.6282e-05
5795.73,0.011566,0.011552,0.011591,0.0061499,0.0061014,0.0060759,0.001006,0.0010245,0.0011534,0.0052983,0.0041244,0.0042001,0.0028999,0.0022657,0.0021975,9.2972e-05,6.485e-05,6.9453e-05,0.00089757,0.00073263,0.00073906,0.00057088,0.00046593,0.00045097,2.0935e-05,1.6747e-05,1.6198e-05
5809.33,0.011505,0.01149,0.011529,0.0061271,0.0060792,0.0060537,0.00099378,0.0010152,0.0011436,0.0052624,0.0040953,0.0041728,0.0028882,0.0022536,0.0021867,9.1444e-05,6.4201e-05,6.885e-05,0.00089135,0.00072733,0.00073409,0.00056834,0.00046333,0.0004486,2.1616e-05,1.6651e-05,1.6112e-05
5822.94,0.011462,0.011447,0.011487,0.0061117,0.0060642,0.0060387,0.00098225,0.0010064,0.0011343,0.005235,0.0040728,0.0041525,0.0028798,0.0022443,0.0021784,8.7525e-05,6.3589e-05,6.828e-05,0.00088657,0.00072323,0.00073033,0.00056649,0.00046129,0.00044677,2.1944e-05,1.6574e-05,1.6046e-05
5836.54,0.011401,0.011386,0.011426,0.0060897,0.0060428,0.0060173,0.00097032,0.00099728,0.0011246,0.0051997,0.0040443,0.0041258,0.0028684,0.0022327,0.0021679,8.1563e-05,6.2967e-05,6.7685e-05,0.00088046,0.00071803,0.00072546,0.00056403,0.00045877,0.00044447,2.1752e-05,1.6479e-05,1.5963e-05
5850.15,0.011343,0.011327,0.011368,0.0060683,0.0060218,0.0059963,0.00095861,0.00098833,0.0011151,0.0051655,0.0040167,0.0041001,0.0028573,0.0022212,0.0021576,7.4212e-05,6.2371e-05,6.7101e-05,0.00087455,0.00071302,0.00072076,0.00056162,0.00045629,0.00044222,2.1103e-05,1.6387e-05,1.5881e-05
5863.75,0.011287,0.01127,0.011311,0.0060472,0.0060012,0.0059757,0.00094705,0.00097949,0.0011057,0.005132,0.0039896,0.0040749,0.0028463,0.0022099,0.0021475,6.6145e-05,6.18e-05,6.6524e-05,0.00086874,0.0007081,0.00071616,0.00055924,0.00045385,0.00044,2.0173e-05,1.6297e-05,1.58e-05
5877.36,0.011231,0.011214,0.011255,0.0060263,0.0059808,0.0059553,0.00093562,0.00097074,0.0010964,0.0050989,0.0039629,0.0040501,0.0028353,0.0021987,0.0021374,5.8041e-05,6.1252e-05,6.5952e-05,0.00086302,0.00070326,0.00071163,0.00055689,0.00045143,0.0004378,1.9214e-05,1.621e-05,1.5721e-05
5890.96,0.011176,0.011158,0.0112,0.0060058,0.0059607,0.0059352,0.0009243,0.00096205,0.0010871,0.0050662,0.0039366,0.0040256,0.0028246,0.0021877,0.0021275,5.0526e-05,6.0727e-05,6.5383e-05,0.00085736,0.00069848,0.00070716,0.00055457,0.00044905,0.00043564,1.847e-05,1.6126e-05,1.5642e-05
5904.57,0.011121,0.011103,0.011145,0.0059856,0.005941,0.0059155,0.0009131,0.00095342,0.0010779,0.0050337,0.0039106,0.0040014,0.002814,0.0021769,0.0021178,4.4145e-05,6.0219e-05,6.4818e-05,0.00085174,0.00069375,0.00070273,0.00055229,0.0004467,0.00043351,1.8112e-05,1.6044e-05,1.5565e-05
5918.17,0.011067,0.011048,0.01109,0.0059658,0.0059215,0.0058961,0.00090201,0.00094485,0.0010687,0.0050013,0.0038847,0.0039772,0.0028036,0.0021661,0.0021082,3.9336e-05,5.9725e-05,6.4255e-05,0.00084615,0.00068905,0.00069833,0.00055004,0.00044439,0.00043141,1.8206e-05,1.5964e-05,1.5489e-05
5931.78,0.011012,0.010993,0.011035,0.0059462,0.0059023,0.0058768,0.00089101,0.00093632,0.0010596,0.0049689,0.0038587,0.003953,0.0027932,0.0021555,0.0020987,3.6428e-05,5.9239e-05,6.3695e-05,0.00084054,0.00068433,0.00069391,0.0005478,0.00044209,0.00042933,1.8703e-05,1.5883e-05,1.5414e-05
5945.38,0.010954,0.010935,0.010978,0.0059264,0.0058829,0.0058575,0.00088,0.00092771,0.0010503,0.0049354,0.003832,0.003928,0.0027828,0.0021449,0.0020891,3.5614e-05,5.8748e-05,6.3128e-05,0.00083477,0.00067949,0.00068936,0.00054556,0.0004398,0.00042725,1.945e-05,1.5801e-05,1.5339e-05
5958.99,0.010896,0.010876,0.010919,0.0059057,0.0058626,0.0058372,0.00086926,0.0009194,0.0010414,0.0049014,0.0038049,0.0039025,0.0027719,0.002134,0.0020793,3.695e-05,5.8271e-05,6.258e-05,0.00082891,0.00067459,0.00068474,0.00054324,0.00043745,0.00042511,2.0219e-05,1.5715e-05,1.5261e-05
5972.59,0.010857,0.010836,0.010879,0.0058886,0.0058459,0.0058205,0.00085955,0.00091223,0.0010338,0.0048759,0.0037846,0.0038841,0.0027627,0.0021244,0.0020708,4.034e-05,5.7856e-05,6.211e-05,0.00082449,0.00067089,0.00068134,0.00054124,0.00043537,0.00042324,2.0779e-05,1.5637e-05,1.5193e-05
5986.2,0.010801,0.01078,0.010823,0.0058688,0.0058264,0.005801,0.00084908,0.00090409,0.001025,0.0048432,0.0037587,0.0038598,0.0027523,0.0021138,0.0020613,4.5371e-05,5.7365e-05,6.1573e-05,0.00081886,0.00066619,0.00067692,0.000539,0.00043309,0.00042117,2.092e-05,1.5552e-05,1.5118e-05
5999.8,0.010747,0.010725,0.010769,0.005849,0.0058069,0.0057815,0.00083883,0.00089618,0.0010165,0.0048112,0.0037334,0.0038361,0.0027418,0.0021033,0.0020518,5.1573e-05,5.6873e-05,6.1051e-05,0.00081336,0.00066161,0.00067262,0.00053675,0.00043082,0.00041911,2.0588e-05,1.5467e-05,1.5044e-05
6013.41,0.010694,0.010671,0.010715,0.0058291,0.0057874,0.005762,0.00082873,0.00088841,0.0010081,0.0047797,0.0037085,0.0038128,0.0027313,0.0020928,0.0020424,5.828e-05,5.6373e-05,6.0537e-05,0.00080794,0.0006571,0.00066838,0.00053451,0.00042856,0.00041706,1.9861e-05,1.5382e-05,1.4969e-05
6027.01,0.010641,0.010618,0.010662,0.0058093,0.0057678,0.0057425,0.00081877,0.00088073,0.00099978,0.0047486,0.003684,0.0037899,0.0027208,0.0020823,0.002033,6.4748e-05,5.5863e-05,6.0029e-05,0.00080259,0.00065266,0.00066421,0.00053227,0.00042631,0.00041502,1.8936e-05,1.53e-05,1.4895e-05
6040.62,0.01059,0.010566,0.01061,0.0057896,0.0057485,0.0057231,0.00080893,0.00087313,0.00099156,0.0047179,0.0036598,0.0037673,0.0027103,0.0020719,0.0020237,7.025e-05,5.5343e-05,5.9525e-05,0.00079731,0.00064828,0.0006601,0.00053004,0.00042408,0.00041299,1.8052e-05,1.522e-05,1.4822e-05
6054.22,0.010539,0.010515,0.010559,0.0057702,0.0057294,0.005704,0.00079918,0.00086559,0.00098338,0.0046875,0.0036359,0.003745,0.0027,0.0020616,0.0020145,7.4169e-05,5.4816e-05,5.9025e-05,0.00079209,0.00064396,0.00065605,0.00052784,0.00042187,0.00041099,1.7423e-05,1.5143e-05,1.4749e-05
6067.83,0.010488,0.010464,0.010509,0.0057511,0.0057106,0.0056852,0.00078952,0.00085808,0.00097523,0.0046574,0.0036123,0.003723,0.0026899,0.0020515,0.0020054,7.6082e-05,5.4285e-05,5.8525e-05,0.00078691,0.00063969,0.00065204,0.00052568,0.0004197,0.00040902,1.7184e-05,1.5067e-05,1.4678e-05
6081.43,0.010438,0.010413,0.010458,0.0057324,0.0056921,0.0056668,0.00077992,0.00085057,0.00096707,0.0046274,0.0035889,0.003701,0.0026799,0.0020416,0.0019965,7.5807e-05,5.3753e-05,5.8026e-05,0.00078176,0.00063545,0.00064805,0.00052354,0.00041756,0.00040708,1.7371e-05,1.4993e-05,1.4608e-05
6095.04,0.010387,0.010361,0.010406,0.005714,0.005674,0.0056486,0.00077026,0.0008429,0.00095869,0.004597,0.0035651,0.0036787,0.00267,0.0020317,0.0019877,7.34e-05,5.3214e-05,5.7514e-05,0.00077655,0.00063115,0.00064401,0.00052144,0.00041545,0.00040517,1.7915e-05,1.4919e-05,1.4539e-05
6108.64,0.010334,0.010307,0.010353,0.0056958,0.005656,0.0056307,0.00076081,0.00083542,0.00095054,0.0045661,0.003541,0.003656,0.0026602,0.002022,0.001979,6.9176e-05,5.2696e-05,5.7015e-05,0.00077124,0.00062679,0.00063988,0.00051935,0.00041336,0.00040328,1.8656e-05,1.4844e-05,1.447e-05
6122.25,0.010293,0.010266,0.010311,0.0056776,0.0056381,0.0056128,0.00075257,0.00082953,0.00094417,0.0045401,0.0035208,0.0036374,0.0026504,0.0020123,0.0019703,6.3653e-05,5.2289e-05,5.6623e-05,0.00076679,0.00062314,0.00063649,0.00051727,0.00041128,0.0004014,1.9374e-05,1.4767e-05,1.4402e-05
6135.85,0.010242,0.010214,0.01026,0.0056595,0.0056202,0.0055948,0.00074335,0.00082224,0.0009362,0.0045101,0.0034975,0.0036155,0.0026407,0.0020027,0.0019617,5.7156e-05,5.1808e-05,5.6136e-05,0.00076164,0.00061892,0.00063252,0.00051519,0.00040921,0.00039953,1.9844e-05,1.469e-05,1.4334e-05
6149.46,0.010192,0.010163,0.01021,0.0056412,0.0056021,0.0055768,0.00073437,0.0008152,0.00092849,0.0044804,0.0034745,0.0035939,0.0026308,0.001993,0.001953,5.0336e-05,5.1358e-05,5.5665e-05,0.00075656,0.00061476,0.0006286,0.0005131,0.00040713,0.00039765,1.9907e-05,1.4612e-05,1.4266e-05
6163.06,0.010142,0.010113,0.01016,0.0056227,0.0055838,0.0055585,0.00072554,0.00080831,0.00092095,0.0044509,0.0034517,0.0035724,0.0026209,0.0019833,0.0019443,4.37e-05,5.0933e-05,5.5203e-05,0.00075152,0.00061064,0.00062471,0.000511,0.00040505,0.00039576,1.9523e-05,1.4534e-05,1.4198e-05
6176.67,0.010093,0.010063,0.01011,0.0056041,0.0055654,0.0055401,0.00071685,0.00080154,0.00091353,0.0044217,0.0034291,0.0035512,0.0026109,0.0019735,0.0019356,3.7707e-05,5.0529e-05,5.4749e-05,0.00074651,0.00060656,0.00062086,0.00050888,0.00040297,0.00039388,1.8788e-05,1.4456e-05,1.4129e-05
6190.27,0.010045,0.010014,0.010061,0.0055855,0.0055469,0.0055216,0.00070826,0.00079487,0.0009062,0.0043927,0.0034068,0.0035303,0.0026008,0.0019638,0.0019269,3.2753e-05,5.0141e-05,5.43e-05,0.00074157,0.00060254,0.00061707,0.00050676,0.00040089,0.00039199,1.7893e-05,1.4381e-05,1.4061e-05
6203.88,0.0099968,0.0099651,0.010012,0.0055669,0.0055285,0.0055032,0.00069978,0.00078826,0.00089893,0.0043641,0.0033848,0.0035096,0.0025908,0.0019541,0.0019182,2.9167e-05,4.9765e-05,5.3856e-05,0.00073668,0.00059856,0.00061332,0.00050465,0.00039882,0.00039011,1.7063e-05,1.4307e-05,1.3993e-05
6217.48,0.0099497,0.0099172,0.0099647,0.0055484,0.0055102,0.0054849,0.00069138,0.0007817,0.00089171,0.0043358,0.0033631,0.0034892,0.0025808,0.0019445,0.0019096,2.7194e-05,4.9394e-05,5.3414e-05,0.00073185,0.00059465,0.00060963,0.00050254,0.00039676,0.00038825,1.6491e-05,1.4235e-05,1.3925e-05
6231.09,0.0099031,0.0098699,0.0099176,0.0055301,0.005492,0.0054668,0.00068304,0.00077515,0.00088448,0.0043079,0.0033417,0.0034691,0.0025709,0.001935,0.001901,2.6982e-05,4.9022e-05,5.2972e-05,0.00072708,0.00059079,0.00060599,0.00050046,0.00039473,0.00038641,1.6295e-05,1.4164e-05,1.3859e-05
6244.69,0.0098569,0.0098229,0.0098708,0.0055119,0.005474,0.0054487,0.00067468,0.00076848,0.0008771,0.00428,0.0033204,0.0034491,0.0025611,0.0019255,0.0018925,2.8544e-05,4.8637e-05,5.2521e-05,0.00072233,0.00058695,0.00060238,0.00049838,0.00039271,0.00038458,1.6497e-05,1.4094e-05,1.3792e-05
6258.3,0.0098103,0.0097755,0.0098236,0.005495,0.0054571,0.0054319,0.00066645,0.00076188,0.0008698,0.0042522,0.0032992,0.0034291,0.0025518,0.0019165,0.0018845,3.1754e-05,4.8247e-05,5.2075e-05,0.00071758,0.00058311,0.00059875,0.00049642,0.00039079,0.00038284,1.7033e-05,1.4026e-05,1.3729e-05
6271.9,0.009767,0.0097314,0.0097798,0.0054786,0.0054409,0.0054157,0.00065925,0.00075671,0.00086411,0.0042258,0.0032791,0.0034103,0.0025428,0.0019078,0.0018767,3.6376e-05,4.7934e-05,5.1726e-05,0.00071309,0.00057949,0.00059534,0.00049452,0.00038891,0.00038115,1.7746e-05,1.3959e-05,1.3668e-05
6285.51,0.0097211,0.0096847,0.0097333,0.0054613,0.0054236,0.0053984,0.00065116,0.0007502,0.00085688,0.0041983,0.0032582,0.0033906,0.0025333,0.0018987,0.0018686,4.183e-05,4.7523e-05,5.1284e-05,0.0007084,0.00057572,0.00059178,0.00049252,0.00038697,0.0003794,1.8427e-05,1.3888e-05,1.3604e-05
6299.11,0.0096753,0.0096381,0.0096869,0.0054442,0.0054066,0.0053814,0.0006433,0.00074393,0.00084991,0.0041709,0.0032374,0.003371,0.0025239,0.0018897,0.0018606,4.7614e-05,4.7113e-05,5.0859e-05,0.00070374,0.00057197,0.00058824,0.00049055,0.00038506,0.00037767,1.8871e-05,1.3816e-05,1.3542e-05
6312.72,0.0096295,0.0095914,0.0096404,0.0054271,0.0053896,0.0053644,0.00063557,0.00073779,0.00084308,0.0041435,0.0032166,0.0033514,0.0025145,0.0018807,0.0018526,5.3097e-05,4.6698e-05,5.0442e-05,0.00069908,0.00056823,0.0005847,0.00048858,0.00038315,0.00037594,1.893e-05,1.3744e-05,1.3479e-05
6326.32,0.0095836,0.0095448,0.009594,0.0054099,0.0053725,0.0053472,0.00062796,0.00073177,0.00083638,0.0041162,0.003196,0.0033319,0.0025051,0.0018718,0.0018445,5.7683e-05,4.6279e-05,5.0032e-05,0.00069444,0.00056451,0.00058117,0.0004866,0.00038123,0.00037421,1.8569e-05,1.3672e-05,1.3416e-05
6339.93,0.009538,0.0094983,0.0095477,0.0053925,0.0053551,0.0053299,0.00062046,0.00072586,0.00082978,0.004089,0.0031754,0.0033125,0.0024955,0.0018627,0.0018365,6.0884e-05,4.5858e-05,4.9629e-05,0.00068982,0.00056081,0.00057767,0.0004846,0.00037932,0.00037247,1.7874e-05,1.3601e-05,1.3353e-05
6353.53,0.0094928,0.0094522,0.0095019,0.0053749,0.0053376,0.0053124,0.00061306,0.00072003,0.00082328,0.004062,0.0031551,0.0032933,0.0024859,0.0018537,0.0018284,6.2382e-05,4.5439e-05,4.9232e-05,0.00068523,0.00055715,0.0005742,0.00048259,0.00037739,0.00037073,1.7024e-05,1.3531e-05,1.329e-05
6367.14,0.0094481,0.0094067,0.0094565,0.0053572,0.00532,0.0052948,0.00060576,0.00071428,0.00081684,0.0040352,0.003135,0.0032743,0.0024762,0.0018446,0.0018202,6.206e-05,4.5024e-05,4.8838e-05,0.00068069,0.00055353,0.00057077,0.00048056,0.00037546,0.00036898,1.6228e-05,1.3462e-05,1.3227e-05
6380.74,0.0094041,0.0093618,0.0094119,0.0053394,0.0053022,0.005277,0.00059852,0.00070857,0.00081045,0.0040088,0.0031152,0.0032556,0.0024664,0.0018356,0.0018121,5.9999e-05,4.4614e-05,4.8448e-05,0.00067621,0.00054996,0.00056739,0.00047853,0.00037354,0.00036724,1.5668e-05,1.3395e-05,1.3164e-05
6394.35,0.0093607,0.0093176,0.0093678,0.0053213,0.0052841,0.0052589,0.00059131,0.00070284,0.00080402,0.0039826,0.0030956,0.0032371,0.0024565,0.0018264,0.0018038,5.6446e-05,4.4211e-05,4.8055e-05,0.00067176,0.00054644,0.00056405,0.00047647,0.00037159,0.00036547,1.5456e-05,1.3327e-05,1.31e-05
6407.95,0.0093184,0.0092744,0.0093249,0.0053046,0.0052674,0.0052422,0.00058419,0.00069712,0.0007976,0.0039569,0.0030765,0.003219,0.0024473,0.0018177,0.0017961,5.1768e-05,4.3819e-05,4.7663e-05,0.00066742,0.000543,0.00056079,0.00047454,0.00036975,0.00036381,1.5625e-05,1.3264e-05,1.3039e-05
6421.56,0.0092768,0.0092319,0.0092825,0.0052925,0.0052553,0.0052301,0.00057785,0.00069237,0.00079227,0.0039319,0.0030577,0.0032013,0.0024401,0.0018107,0.00179,4.644e-05,4.3499e-05,4.7337e-05,0.00066318,0.00053962,0.00055759,0.00047303,0.00036824,0.00036247,1.6129e-05,1.3211e-05,1.2991e-05
6435.16,0.0092345,0.0091887,0.0092395,0.0052743,0.0052371,0.0052119,0.00057074,0.00068659,0.00078576,0.0039063,0.0030387,0.0031833,0.0024302,0.0018016,0.0017817,4.0754e-05,4.3128e-05,4.6939e-05,0.00065884,0.0005362,0.00055435,0.00047096,0.00036631,0.00036071,1.6798e-05,1.3142e-05,1.2927e-05
6448.77,0.0091925,0.0091458,0.0091969,0.0052577,0.0052204,0.0051952,0.00056387,0.00068105,0.0007795,0.0038809,0.0030198,0.0031655,0.0024209,0.001793,0.0017741,3.5193e-05,4.2784e-05,4.6557e-05,0.00065454,0.00053281,0.00055114,0.00046903,0.00036449,0.00035907,1.7468e-05,1.3075e-05,1.2868e-05
6462.37,0.0091505,0.0091029,0.0091542,0.0052415,0.0052042,0.005179,0.00055711,0.00067559,0.00077334,0.0038555,0.0030011,0.0031477,0.0024119,0.0017846,0.0017666,3.0105e-05,4.2458e-05,4.6182e-05,0.00065026,0.00052943,0.00054793,0.00046715,0.00036271,0.00035746,1.7937e-05,1.3009e-05,1.2809e-05
6475.98,0.0091084,0.0090598,0.0091113,0.0052254,0.0051881,0.0051629,0.00055045,0.00067022,0.00076726,0.0038302,0.0029823,0.0031299,0.0024029,0.0017763,0.0017592,2.5802e-05,4.2146e-05,4.5811e-05,0.00064598,0.00052606,0.00054473,0.00046528,0.00036095,0.00035586,1.8057e-05,1.2942e-05,1.2752e-05
6489.58,0.0090661,0.0090166,0.0090683,0.0052094,0.005172,0.0051468,0.00054389,0.00066494,0.00076128,0.0038049,0.0029636,0.0031121,0.0023938,0.001768,0.0017517,2.2558e-05,4.1845e-05,4.5446e-05,0.0006417,0.0005227,0.00054152,0.00046341,0.00035919,0.00035427,1.7777e-05,1.2876e-05,1.2694e-05
6503.19,0.0090238,0.0089734,0.0090252,0.0051931,0.0051557,0.0051305,0.00053742,0.00065975,0.00075539,0.0037796,0.0029449,0.0030944,0.0023847,0.0017597,0.0017443,2.0594e-05,4.1553e-05,4.5086e-05,0.00063742,0.00051934,0.00053833,0.00046152,0.00035742,0.00035268,1.716e-05,1.281e-05,1.2636e-05
6516.79,0.0089816,0.0089303,0.0089823,0.0051767,0.0051391,0.005114,0.00053104,0.00065465,0.00074959,0.0037543,0.0029263,0.0030767,0.0023755,0.0017513,0.0017368,2.0068e-05,4.1265e-05,4.4733e-05,0.00063317,0.000516,0.00053514,0.00045962,0.00035564,0.00035107,1.6362e-05,1.2746e-05,1.2578e-05
6530.4,0.0089396,0.0088874,0.0089396,0.0051599,0.0051223,0.0050971,0.00052474,0.00064962,0.00074387,0.0037293,0.0029079,0.0030591,0.0023661,0.0017428,0.0017292,2.104e-05,4.0977e-05,4.4383e-05,0.00062893,0.00051269,0.00053198,0.00045768,0.00035385,0.00034944,1.5578e-05,1.2681e-05,1.2519e-05
