,1s,1s,1s,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4s,4s,4s
1986.33,,,,0.034597,0.032253,0.031429,0.018575,0.0178,0.017279,0.00037837,0.00034089,0.00031071,0.0068921,0.0069023,0.0066779,0.0042368,0.0042654,0.0041812,0.00011543,0.00012154,0.00011926
1999.93,,,,0.034049,0.03172,0.030919,0.018393,0.017609,0.017095,0.0003482,0.00033229,0.00030261,0.0067671,0.0067746,0.006554,0.0041808,0.0042077,0.0041244,0.00011702,0.00011986,0.00011758
2013.54,,,,0.033512,0.031198,0.030419,0.018215,0.01742,0.016913,0.00032169,0.00032409,0.00029476,0.0066447,0.0066499,0.0064332,0.0041258,0.0041511,0.0040686,0.00011994,0.00011819,0.00011594
2027.14,,,,0.032985,0.030688,0.02993,0.018038,0.017234,0.016733,0.00030578,0.00031623,0.00028715,0.0065248,0.0065282,0.0063152,0.0040718,0.0040955,0.004014,0.00012059,0.00011653,0.00011433
2040.75,,,,0.032469,0.030187,0.02945,0.017864,0.01705,0.016556,0.00030328,0.00030863,0.00027978,0.0064074,0.0064094,0.0061999,0.0040188,0.004041,0.0039603,0.00011723,0.00011489,0.00011275
2054.35,,,,0.031962,0.029697,0.02898,0.017693,0.016869,0.016382,0.00031201,0.0003012,0.00027264,0.0062922,0.0062932,0.0060874,0.0039668,0.0039875,0.0039077,0.00011138,0.00011331,0.00011119
2067.96,,,,0.031466,0.029217,0.028521,0.017524,0.016691,0.016211,0.00032553,0.00029388,0.00026572,0.0061797,0.00618,0.0059776,0.0039158,0.003935,0.0038561,0.00010644,0.00011178,0.00010967
2081.56,,,,0.030979,0.028747,0.02807,0.017357,0.016515,0.016041,0.00033561,0.00028665,0.00025901,0.0060694,0.0060692,0.0058703,0.0038657,0.0038835,0.0038055,0.00010493,0.0001103,0.00010818
2095.17,,,,0.030501,0.028286,0.027629,0.017192,0.016341,0.015875,0.00033566,0.00027955,0.00025251,0.0059616,0.0059611,0.0057655,0.0038165,0.0038329,0.0037557,0.00010676,0.00010883,0.00010672
2108.77,,,,0.030033,0.027834,0.027196,0.01703,0.01617,0.01571,0.00032345,0.00027264,0.0002462,0.0058563,0.0058554,0.005663,0.0037682,0.0037832,0.0037069,0.00010945,0.00010737,0.00010528
2122.38,,,,0.029573,0.027391,0.026772,0.016869,0.016002,0.015548,0.0003018,0.00026599,0.00024007,0.0057536,0.0057521,0.005563,0.0037207,0.0037345,0.003659,0.00010988,0.00010591,0.00010387
2135.98,,,,0.029122,0.026958,0.026356,0.016711,0.015835,0.015388,0.00027691,0.00025962,0.00023413,0.0056534,0.0056512,0.0054652,0.0036742,0.0036866,0.0036119,0.00010668,0.00010448,0.00010248
2149.59,,,,0.02868,0.026533,0.025949,0.016555,0.015671,0.015231,0.00025578,0.00025355,0.00022838,0.0055558,0.0055526,0.0053697,0.0036285,0.0036396,0.0035658,0.00010137,0.00010309,0.00010113
2163.19,,,,0.028246,0.026115,0.02555,0.016401,0.01551,0.015076,0.00024367,0.00024771,0.00022278,0.0054607,0.0054561,0.0052762,0.0035836,0.0035934,0.0035204,9.6941e-05,0.00010175,9.9793e-05
2176.8,,,,0.02782,0.025706,0.025158,0.016249,0.01535,0.014923,0.00024264,0.00024206,0.00021735,0.0053679,0.0053618,0.0051848,0.0035395,0.0035481,0.0034759,9.5607e-05,0.00010045,9.8485e-05
2190.4,,,,0.027401,0.025305,0.024774,0.016099,0.015193,0.014772,0.00025088,0.00023652,0.00021208,0.0052775,0.0052695,0.0050955,0.0034962,0.0035035,0.0034322,9.7337e-05,9.9162e-05,9.72e-05
2204.01,,,,0.026991,0.024912,0.024398,0.015951,0.015038,0.014623,0.00026323,0.00023105,0.00020697,0.0051893,0.0051793,0.0050081,0.0034537,0.0034598,0.0033892,9.9979e-05,9.7874e-05,9.5938e-05
2217.61,,,,0.026588,0.024527,0.024028,0.015805,0.014885,0.014476,0.00027304,0.00022563,0.000202,0.0051032,0.005091,0.0049226,0.0034119,0.0034167,0.003347,0.00010071,9.659e-05,9.47e-05
2231.22,,,,0.026192,0.024149,0.023666,0.01566,0.014734,0.014331,0.00027475,0.00022029,0.00019717,0.005019,0.0050047,0.0048391,0.0033708,0.0033745,0.0033055,9.8137e-05,9.5328e-05,9.3483e-05
2244.82,,,,0.025804,0.023778,0.023311,0.015518,0.014585,0.014188,0.00026621,0.00021509,0.00019249,0.0049367,0.0049203,0.0047574,0.0033305,0.003333,0.0032648,9.335e-05,9.4105e-05,9.2291e-05
2258.43,,,,0.025422,0.023414,0.022963,0.015377,0.014438,0.014047,0.0002492,0.00021006,0.00018793,0.004856,0.0048376,0.0046774,0.0032908,0.0032922,0.0032247,8.8985e-05,9.2925e-05,9.1119e-05
2272.03,,,,0.025047,0.023057,0.022621,0.015238,0.014293,0.013908,0.00022851,0.00020524,0.0001835,0.0047768,0.0047567,0.0045991,0.0032519,0.0032521,0.0031854,8.722e-05,9.1779e-05,8.9968e-05
2285.64,,,,0.024679,0.022707,0.022285,0.015101,0.01415,0.013771,0.0002098,0.00020063,0.0001792,0.004699,0.0046775,0.0045224,0.0032135,0.0032126,0.0031467,8.8393e-05,9.0647e-05,8.8837e-05
2299.24,,,,0.024318,0.022363,0.021956,0.014965,0.014008,0.013636,0.00019774,0.00019622,0.00017503,0.0046226,0.0046,0.0044474,0.0031758,0.0031738,0.0031086,9.0893e-05,8.9516e-05,8.7726e-05
2312.85,,,,0.023963,0.022026,0.021633,0.014831,0.013869,0.013502,0.00019473,0.00019195,0.00017096,0.0045475,0.0045241,0.004374,0.0031387,0.0031356,0.0030712,9.2189e-05,8.8386e-05,8.6633e-05
2326.45,,,,0.023614,0.021695,0.021316,0.014698,0.013731,0.01337,0.00020023,0.00018777,0.00016701,0.0044738,0.0044498,0.0043022,0.0031021,0.003098,0.0030343,9.0593e-05,8.7267e-05,8.5558e-05
2340.06,,,,0.023272,0.021371,0.021005,0.014569,0.013596,0.013241,0.00021086,0.00018365,0.00016318,0.0044014,0.0043772,0.004232,0.0030664,0.0030613,0.0029983,8.6547e-05,8.6188e-05,8.451e-05
2353.66,,,,0.022935,0.021053,0.0207,0.014439,0.013462,0.013113,0.00022137,0.00017955,0.00015944,0.0043303,0.004306,0.0041631,0.0030311,0.003025,0.0029628,8.2175e-05,8.514e-05,8.3475e-05
2367.27,,,,0.022605,0.02074,0.020401,0.014312,0.013329,0.012986,0.00022662,0.0001755,0.00015581,0.0042605,0.0042363,0.0040957,0.0029964,0.0029893,0.0029278,7.9709e-05,8.4127e-05,8.2459e-05
2380.87,,,,0.02228,0.020433,0.020107,0.014186,0.013199,0.012861,0.00022355,0.00017151,0.00015227,0.0041922,0.004168,0.0040297,0.0029622,0.0029542,0.0028934,8.003e-05,8.3131e-05,8.1461e-05
2394.48,,,,0.021961,0.020132,0.019818,0.014061,0.01307,0.012738,0.00021228,0.00016764,0.00014884,0.0041252,0.0041011,0.003965,0.0029286,0.0029197,0.0028596,8.2236e-05,8.2138e-05,8.0479e-05
2408.08,,,,0.021647,0.019836,0.019534,0.013938,0.012942,0.012616,0.00019582,0.00016392,0.00014549,0.0040598,0.0040356,0.0039017,0.0028955,0.0028856,0.0028263,8.4206e-05,8.1143e-05,7.9512e-05
2421.69,,,,0.021339,0.019546,0.019256,0.013816,0.012816,0.012495,0.00017862,0.00016036,0.00014224,0.0039959,0.0039714,0.0038396,0.0028628,0.0028521,0.0027934,8.3958e-05,8.0153e-05,7.8562e-05
2435.29,,,,0.021036,0.019261,0.018984,0.013697,0.012693,0.012378,0.00016507,0.00015695,0.00013907,0.0039335,0.0039087,0.003779,0.002831,0.0028194,0.0027614,8.1072e-05,7.9192e-05,7.7635e-05
2448.9,,,,0.020739,0.018982,0.018716,0.013578,0.01257,0.012261,0.00015821,0.00015367,0.00013599,0.0038726,0.0038472,0.0037195,0.0027994,0.002787,0.0027297,7.694e-05,7.8255e-05,7.6718e-05
2462.5,,,,0.020446,0.018707,0.018452,0.01346,0.012449,0.012145,0.00015906,0.00015048,0.00013299,0.0038132,0.0037868,0.0036612,0.0027684,0.0027551,0.0026985,7.3716e-05,7.7351e-05,7.5818e-05
2476.11,,,,0.020159,0.018438,0.018194,0.013344,0.01233,0.012031,0.00016628,0.00014734,0.00013006,0.0037551,0.0037277,0.003604,0.0027379,0.0027238,0.0026678,7.2843e-05,7.647e-05,7.4933e-05
2489.71,,,,0.019876,0.018173,0.01794,0.01323,0.012212,0.011919,0.00017646,0.00014423,0.00012722,0.0036983,0.0036697,0.003548,0.0027079,0.0026929,0.0026376,7.4276e-05,7.5597e-05,7.4063e-05
2503.32,,,,0.019597,0.017912,0.01769,0.013116,0.012096,0.011807,0.0001851,0.00014113,0.00012445,0.0036427,0.0036129,0.003493,0.0026783,0.0026625,0.0026079,7.6557e-05,7.4721e-05,7.3206e-05
2516.92,,,,0.019323,0.017655,0.017444,0.013004,0.01198,0.011697,0.0001883,0.00013807,0.00012175,0.0035881,0.0035569,0.003439,0.0026491,0.0026326,0.0025786,7.7667e-05,7.3844e-05,7.2362e-05
2530.53,,,,0.019056,0.017406,0.017205,0.012894,0.011868,0.01159,0.00018418,0.00013506,0.00011913,0.0035353,0.0035027,0.0033866,0.0026206,0.0026033,0.00255,7.6355e-05,7.2985e-05,7.1539e-05
2544.13,,,,0.018792,0.01716,0.016968,0.012785,0.011756,0.011483,0.00017351,0.00013213,0.00011657,0.0034829,0.0034491,0.0033349,0.0025924,0.0025743,0.0025216,7.2986e-05,7.2141e-05,7.0723e-05
2557.74,,,,0.018532,0.016918,0.016736,0.012676,0.011645,0.011377,0.00015913,0.00012932,0.00011407,0.0034316,0.0033967,0.0032842,0.0025646,0.0025457,0.0024937,6.9272e-05,7.1327e-05,6.9921e-05
2571.34,,,,0.018276,0.01668,0.016508,0.012569,0.011536,0.011273,0.0001448,0.00012663,0.00011164,0.003381,0.0033452,0.0032345,0.0025372,0.0025177,0.0024662,6.7021e-05,7.0539e-05,6.9133e-05
2584.95,,,,0.018025,0.016446,0.016284,0.012464,0.011428,0.01117,0.00013396,0.00012405,0.00010927,0.0033313,0.0032947,0.0031857,0.0025103,0.00249,0.0024392,6.7067e-05,6.9766e-05,6.8358e-05
2598.55,,,,0.017777,0.016216,0.016063,0.012359,0.011321,0.011069,0.00012892,0.00012157,0.00010696,0.0032822,0.0032451,0.0031378,0.0024838,0.0024628,0.0024125,6.8882e-05,6.8995e-05,6.7595e-05
2612.16,,,,0.017533,0.01599,0.015845,0.012255,0.011215,0.010968,0.00013037,0.00011916,0.00010471,0.0032337,0.0031963,0.0030908,0.0024576,0.0024359,0.0023862,7.088e-05,6.8219e-05,6.6841e-05
2625.76,,,,0.017296,0.01577,0.015634,0.012154,0.011112,0.01087,0.00013712,0.00011678,0.00010252,0.0031865,0.003149,0.0030451,0.002432,0.0024096,0.0023606,7.1344e-05,6.7452e-05,6.6106e-05
2639.37,,,,0.01706,0.015551,0.015424,0.012053,0.011009,0.010771,0.00014632,0.00011441,0.00010039,0.0031396,0.0031021,0.0029999,0.0024065,0.0023835,0.0023351,6.9515e-05,6.669e-05,6.5376e-05
2652.97,,,,0.016828,0.015337,0.015218,0.011952,0.010908,0.010675,0.00015427,0.00011205,9.8305e-05,0.0030935,0.0030562,0.0029556,0.0023815,0.0023579,0.00231,6.6142e-05,6.595e-05,6.4658e-05
2666.58,,,,0.0166,0.015127,0.015016,0.011853,0.010807,0.010579,0.00015766,0.00010971,9.6273e-05,0.0030482,0.0030112,0.0029121,0.0023568,0.0023326,0.0022853,6.2892e-05,6.5236e-05,6.3952e-05
2680.18,,,,0.016376,0.01492,0.014817,0.011756,0.010708,0.010485,0.00015481,0.0001074,9.4291e-05,0.0030037,0.002967,0.0028695,0.0023325,0.0023077,0.002261,6.1246e-05,6.4542e-05,6.3256e-05
2693.79,,,,0.016155,0.014716,0.014622,0.011659,0.010611,0.010392,0.00014622,0.00010515,9.2357e-05,0.0029601,0.0029237,0.0028276,0.0023086,0.0022832,0.0022371,6.1703e-05,6.3858e-05,6.2572e-05
2707.39,,,,0.015937,0.014515,0.014428,0.011563,0.010514,0.0103,0.00013413,0.00010299,9.0469e-05,0.0029172,0.002881,0.0027864,0.0022849,0.002259,0.0022135,6.357e-05,6.3175e-05,6.1897e-05
2721.0,,,,0.015726,0.014321,0.014241,0.011469,0.010419,0.010209,0.00012163,0.00010093,8.8638e-05,0.0028757,0.0028396,0.0027465,0.0022617,0.0022353,0.0021903,6.5344e-05,6.2491e-05,6.1234e-05
2734.6,,,,0.015514,0.014127,0.014055,0.011375,0.010324,0.010119,0.00011161,9.8945e-05,8.6843e-05,0.0028346,0.0027984,0.0027068,0.0022388,0.0022118,0.0021674,6.5542e-05,6.1805e-05,6.0579e-05
2748.21,,,,0.015307,0.013936,0.013872,0.011282,0.010231,0.01003,0.00010619,9.7041e-05,8.5093e-05,0.0027945,0.0027582,0.0026679,0.0022161,0.0021886,0.0021448,6.3669e-05,6.113e-05,5.9932e-05
2761.81,,,,0.015103,0.013749,0.013692,0.01119,0.010138,0.0099421,0.00010625,9.519e-05,8.3385e-05,0.0027554,0.0027186,0.0026297,0.0021938,0.0021658,0.0021225,6.0525e-05,6.0474e-05,5.9295e-05
2775.42,,,,0.014903,0.013566,0.013515,0.011099,0.010047,0.0098553,0.00011125,9.3367e-05,8.1718e-05,0.0027171,0.0026799,0.0025923,0.0021718,0.0021433,0.0021005,5.7628e-05,5.984e-05,5.8668e-05
2789.02,,,,0.014706,0.013385,0.013341,0.011009,0.0099569,0.0097696,0.00011921,9.1554e-05,8.009e-05,0.0026797,0.0026418,0.0025556,0.0021501,0.0021211,0.0020789,5.6259e-05,5.9224e-05,5.805e-05
2802.63,,,,0.014511,0.013208,0.01317,0.01092,0.009868,0.009685,0.00012716,8.9741e-05,7.8498e-05,0.002643,0.0026044,0.0025195,0.0021288,0.0020993,0.0020576,5.6801e-05,5.8615e-05,5.7441e-05
2816.23,,,,0.014319,0.013032,0.013001,0.010833,0.0097801,0.0096014,0.00013206,8.7927e-05,7.6938e-05,0.002607,0.0025676,0.002484,0.0021077,0.0020777,0.0020366,5.86e-05,5.8007e-05,5.6841e-05
2829.84,,,,0.014132,0.012862,0.012837,0.010746,0.0096933,0.0095189,0.00013197,8.6157e-05,7.5437e-05,0.002572,0.0025317,0.0024494,0.002087,0.0020565,0.0020159,6.0294e-05,5.7395e-05,5.625e-05
2843.44,,,,0.013947,0.012692,0.012674,0.010659,0.0096074,0.0094372,0.00012653,8.4407e-05,7.3957e-05,0.0025373,0.0024962,0.0024152,0.0020665,0.0020356,0.0019955,6.0553e-05,5.6784e-05,5.5667e-05
2857.05,,,,0.013764,0.012526,0.012514,0.010574,0.0095224,0.0093564,0.00011715,8.2713e-05,7.2513e-05,0.0025032,0.0024614,0.0023816,0.0020463,0.0020149,0.0019753,5.8899e-05,5.6182e-05,5.5091e-05
2870.65,,,,0.013584,0.012362,0.012356,0.010489,0.0094383,0.0092764,0.00010619,8.1087e-05,7.1102e-05,0.0024696,0.0024272,0.0023486,0.0020264,0.0019945,0.0019554,5.6015e-05,5.5596e-05,5.4523e-05
2884.26,,,,0.013407,0.012202,0.012201,0.010406,0.0093552,0.0091974,9.6204e-05,7.9531e-05,6.9724e-05,0.0024365,0.0023936,0.0023162,0.0020067,0.0019744,0.0019358,5.3256e-05,5.5028e-05,5.3963e-05
2897.86,,,,0.013233,0.012044,0.012048,0.010323,0.009273,0.0091193,8.9309e-05,7.8039e-05,6.8376e-05,0.0024039,0.0023606,0.0022844,0.0019872,0.0019546,0.0019165,5.182e-05,5.4477e-05,5.3411e-05
2911.47,,,,0.013061,0.011888,0.011898,0.010241,0.0091918,0.009042,8.6789e-05,7.6591e-05,6.7054e-05,0.0023717,0.0023281,0.0022531,0.0019681,0.001935,0.0018974,5.2144e-05,5.3933e-05,5.2866e-05
2925.07,,,,0.012893,0.011736,0.011751,0.01016,0.0091121,0.0089663,8.8923e-05,7.5197e-05,6.5782e-05,0.00234,0.0022964,0.0022225,0.0019493,0.0019159,0.0018787,5.3749e-05,5.3393e-05,5.2333e-05
2938.68,,,,0.012726,0.011585,0.011605,0.01008,0.0090329,0.0088911,9.4728e-05,7.3795e-05,6.452e-05,0.0023085,0.0022651,0.0021923,0.0019307,0.0018969,0.0018602,5.5459e-05,5.2847e-05,5.1804e-05
2952.28,,,,0.012562,0.011436,0.011462,0.010001,0.0089547,0.0088167,0.00010221,7.2401e-05,6.329e-05,0.0022775,0.0022343,0.0021627,0.0019123,0.0018782,0.001842,5.6018e-05,5.2301e-05,5.1284e-05
2965.89,,,,0.0124,0.01129,0.011321,0.0099221,0.0088773,0.0087432,0.00010877,7.1007e-05,6.209e-05,0.0022469,0.002204,0.0021335,0.0018942,0.0018597,0.001824,5.4818e-05,5.1761e-05,5.0769e-05
2979.49,,,,0.012241,0.011147,0.011182,0.0098441,0.0088006,0.0086704,0.00011203,6.9617e-05,6.0917e-05,0.0022168,0.0021742,0.0021048,0.0018762,0.0018414,0.0018062,5.2284e-05,5.1235e-05,5.0262e-05
2993.1,,,,0.012084,0.011005,0.011046,0.0097668,0.0087248,0.0085983,0.00011071,6.8243e-05,5.977e-05,0.0021871,0.002145,0.0020766,0.0018585,0.0018234,0.0017886,4.9573e-05,5.0725e-05,4.9761e-05
3006.7,,,,0.01193,0.010866,0.010911,0.0096902,0.0086497,0.0085269,0.000105,6.6898e-05,5.8648e-05,0.002158,0.0021163,0.002049,0.001841,0.0018056,0.0017713,4.7861e-05,5.0229e-05,4.9266e-05
3020.31,,,,0.011778,0.01073,0.010779,0.0096143,0.0085754,0.0084563,9.6341e-05,6.5594e-05,5.7548e-05,0.0021294,0.0020881,0.0020218,0.0018237,0.001788,0.0017541,4.7742e-05,4.9742e-05,4.8778e-05
3033.91,,,,0.011628,0.010595,0.010649,0.0095404,0.0085031,0.0083877,8.6848e-05,6.4357e-05,5.6485e-05,0.0021014,0.0020604,0.0019951,0.0018069,0.0017709,0.0017375,4.9008e-05,4.9264e-05,4.8303e-05
3047.52,,,,0.011481,0.010463,0.010521,0.0094661,0.0084306,0.0083188,7.8561e-05,6.3161e-05,5.5433e-05,0.0020739,0.0020331,0.0019688,0.0017901,0.0017538,0.0017208,5.0735e-05,4.8777e-05,4.7828e-05
3061.12,,,,0.011335,0.010332,0.010394,0.0093928,0.0083592,0.008251,7.3135e-05,6.2016e-05,5.4406e-05,0.0020469,0.0020063,0.0019429,0.0017735,0.001737,0.0017045,5.1745e-05,4.8289e-05,4.7362e-05
3074.73,,,,0.011192,0.010204,0.01027,0.0093202,0.0082885,0.0081838,7.1519e-05,6.0908e-05,5.3403e-05,0.0020205,0.0019799,0.0019175,0.0017572,0.0017204,0.0016883,5.1233e-05,4.7805e-05,4.6902e-05
3088.33,,,,0.01105,0.010077,0.010147,0.0092482,0.0082185,0.0081174,7.3828e-05,5.9824e-05,5.2422e-05,0.0019947,0.0019539,0.0018924,0.001741,0.001704,0.0016724,4.9254e-05,4.733e-05,4.6447e-05
3101.94,,,,0.010911,0.0099524,0.010026,0.0091767,0.0081492,0.0080515,7.9227e-05,5.8749e-05,5.1463e-05,0.0019694,0.0019284,0.0018678,0.0017251,0.0016878,0.0016566,4.6677e-05,4.6869e-05,4.5998e-05
3115.54,,,,0.010773,0.0098296,0.0099074,0.0091056,0.0080803,0.0079861,8.5992e-05,5.7673e-05,5.0525e-05,0.0019446,0.0019032,0.0018436,0.0017092,0.0016718,0.0016409,4.4629e-05,4.6421e-05,4.5553e-05
3129.15,,,,0.010638,0.0097089,0.0097904,0.0090348,0.0080119,0.0079211,9.1913e-05,5.6591e-05,4.9604e-05,0.0019203,0.0018785,0.0018198,0.0016935,0.0016559,0.0016254,4.3897e-05,4.5981e-05,4.5113e-05
3142.75,,,,0.010505,0.0095906,0.0096756,0.0089673,0.0079465,0.0078591,9.5006e-05,5.5521e-05,4.8711e-05,0.0018965,0.0018544,0.0017965,0.0016785,0.0016406,0.0016106,4.4611e-05,4.5559e-05,4.4691e-05
3156.36,,,,0.010374,0.0094737,0.0095621,0.0088983,0.00788,0.0077959,9.4131e-05,5.4452e-05,4.783e-05,0.0018731,0.0018305,0.0017735,0.0016633,0.0016252,0.0015956,4.617e-05,4.5124e-05,4.4264e-05
3169.96,,,,0.010245,0.0093585,0.0094503,0.0088302,0.0078145,0.0077336,8.9417e-05,5.3404e-05,4.6969e-05,0.0018501,0.001807,0.0017509,0.0016483,0.00161,0.0015808,4.7565e-05,4.4688e-05,4.3845e-05
3183.57,,,,0.010117,0.009245,0.0093401,0.0087629,0.0077498,0.0076722,8.2047e-05,5.239e-05,4.6126e-05,0.0018273,0.0017839,0.0017286,0.0016336,0.0015951,0.0015663,4.7836e-05,4.4254e-05,4.3432e-05
3197.17,,,,0.0099911,0.0091332,0.0092314,0.0086962,0.0076857,0.0076114,7.3762e-05,5.1417e-05,4.5302e-05,0.0018049,0.0017611,0.0017066,0.001619,0.0015803,0.0015519,4.6623e-05,4.3825e-05,4.3024e-05
3210.78,,,,0.0098669,0.0090229,0.0091242,0.00863,0.0076223,0.0075511,6.6319e-05,5.0487e-05,4.4495e-05,0.0017827,0.0017386,0.001685,0.0016046,0.0015657,0.0015377,4.4382e-05,4.3406e-05,4.2621e-05
3224.38,,,,0.0097443,0.0089142,0.0090185,0.0085641,0.0075592,0.0074912,6.1129e-05,4.9596e-05,4.3706e-05,0.0017607,0.0017165,0.0016638,0.0015902,0.0015512,0.0015236,4.2086e-05,4.3e-05,4.2222e-05
3237.99,,,,0.0096234,0.008807,0.0089143,0.008498,0.0074962,0.0074313,5.9083e-05,4.8735e-05,4.2933e-05,0.001739,0.0016948,0.0016428,0.001576,0.0015368,0.0015095,4.0667e-05,4.2602e-05,4.1824e-05
3251.59,,,,0.0095059,0.0087031,0.0088131,0.0084358,0.0074368,0.0073749,6.0443e-05,4.7897e-05,4.2179e-05,0.0017178,0.0016737,0.0016225,0.0015625,0.0015231,0.0014962,4.0604e-05,4.2226e-05,4.1447e-05
3265.2,,,,0.0093887,0.0085994,0.0087122,0.0083715,0.0073755,0.0073167,6.4714e-05,4.7063e-05,4.1438e-05,0.0016966,0.0016527,0.0016022,0.0015486,0.0015091,0.0014826,4.1698e-05,4.1839e-05,4.1063e-05
3278.8,,,,0.0092733,0.0084975,0.008613,0.0083081,0.0073153,0.0072595,7.0642e-05,4.623e-05,4.0712e-05,0.0016757,0.001632,0.0015824,0.001535,0.0014953,0.0014692,4.324e-05,4.145e-05,4.0684e-05
3292.41,,,,0.0091596,0.0083971,0.0085152,0.0082455,0.0072558,0.007203,7.643e-05,4.5393e-05,4.0001e-05,0.001655,0.0016117,0.0015628,0.0015216,0.0014818,0.001456,4.4261e-05,4.1061e-05,4.0312e-05
3306.01,,,,0.0090474,0.0082981,0.0084187,0.0081835,0.0071971,0.0071472,8.0251e-05,4.4554e-05,3.9305e-05,0.0016345,0.0015917,0.0015435,0.0015083,0.0014684,0.0014431,4.4041e-05,4.0674e-05,3.9945e-05
3319.62,,,,0.0089366,0.0082004,0.0083234,0.0081221,0.007139,0.007092,8.0851e-05,4.372e-05,3.8624e-05,0.0016143,0.001572,0.0015245,0.0014952,0.0014552,0.0014302,4.2515e-05,4.0294e-05,3.9583e-05
3333.22,,,,0.008827,0.008104,0.0082293,0.008061,0.0070814,0.0070373,7.7956e-05,4.2898e-05,3.7957e-05,0.0015943,0.0015525,0.0015058,0.0014822,0.0014422,0.0014175,4.0301e-05,3.9924e-05,3.9224e-05
3346.83,,,,0.0087188,0.0080087,0.0081364,0.0080001,0.0070239,0.0069826,7.2279e-05,4.2098e-05,3.7304e-05,0.0015747,0.0015333,0.0014873,0.0014693,0.0014292,0.0014049,3.8326e-05,3.9563e-05,3.8868e-05
3360.43,,,,0.0086146,0.0079172,0.008047,0.0079418,0.006969,0.0069305,6.5172e-05,4.1328e-05,3.6665e-05,0.0015558,0.0015148,0.0014695,0.0014569,0.0014167,0.0013928,3.7354e-05,3.9223e-05,3.8527e-05
3374.04,,,,0.0085094,0.0078248,0.0079568,0.0078819,0.0069127,0.006877,5.8158e-05,4.059e-05,3.6039e-05,0.0015368,0.0014962,0.0014516,0.0014443,0.001404,0.0013804,3.7629e-05,3.8876e-05,3.8179e-05
3387.64,,,,0.0084062,0.0077342,0.0078683,0.0078228,0.0068573,0.0068243,5.256e-05,3.9884e-05,3.5425e-05,0.0015183,0.001478,0.001434,0.0014319,0.0013915,0.0013683,3.8865e-05,3.8531e-05,3.7838e-05
3401.25,,,,0.0083045,0.007645,0.0077811,0.0077644,0.0068025,0.0067723,4.933e-05,3.9205e-05,3.4824e-05,0.0015001,0.0014601,0.0014168,0.0014197,0.0013792,0.0013563,4.0318e-05,3.8183e-05,3.7501e-05
3414.85,,,,0.0082043,0.0075572,0.0076952,0.0077066,0.0067485,0.0067209,4.8965e-05,3.8546e-05,3.4234e-05,0.0014824,0.0014424,0.0013998,0.0014076,0.0013671,0.0013445,4.1115e-05,3.7835e-05,3.7169e-05
3428.46,,,,0.0081053,0.0074705,0.0076104,0.0076495,0.0066951,0.0066702,5.1421e-05,3.7897e-05,3.3655e-05,0.001465,0.001425,0.001383,0.0013957,0.0013551,0.0013329,4.0695e-05,3.7489e-05,3.6842e-05
3442.06,,,,0.0080075,0.0073849,0.0075266,0.0075928,0.0066423,0.00662,5.6021e-05,3.7252e-05,3.3089e-05,0.0014478,0.0014079,0.0013665,0.0013839,0.0013433,0.0013214,3.9119e-05,3.715e-05,3.6519e-05
3455.67,,,,0.0079101,0.0072997,0.0074431,0.0075364,0.0065899,0.0065701,6.1494e-05,3.6604e-05,3.2534e-05,0.0014309,0.0013908,0.00135,0.0013722,0.0013316,0.00131,3.7028e-05,3.682e-05,3.6198e-05
3469.27,,,,0.007818,0.0072194,0.0073646,0.0074817,0.006539,0.0065218,6.6253e-05,3.5957e-05,3.1994e-05,0.001415,0.0013747,0.0013345,0.0013609,0.0013202,0.0012989,3.5275e-05,3.6507e-05,3.5888e-05
3482.88,,,,0.0077231,0.0071365,0.0072833,0.0074261,0.0064874,0.0064727,6.8836e-05,3.5305e-05,3.1461e-05,0.0013987,0.0013581,0.0013186,0.0013494,0.0013087,0.0012877,3.4482e-05,3.6194e-05,3.5574e-05
3496.48,,,,0.0076304,0.0070556,0.007204,0.0073711,0.0064365,0.0064243,6.8437e-05,3.4658e-05,3.094e-05,0.0013827,0.001342,0.001303,0.0013381,0.0012974,0.0012767,3.4842e-05,3.5885e-05,3.5265e-05
3510.09,,,,0.0075392,0.0069761,0.007126,0.0073165,0.0063861,0.0063763,6.5105e-05,3.4021e-05,3.0429e-05,0.0013671,0.0013261,0.0012877,0.0013269,0.0012862,0.0012658,3.6042e-05,3.5576e-05,3.496e-05
3523.69,,,,0.0074493,0.0068978,0.0070491,0.0072625,0.0063362,0.0063289,5.9657e-05,3.3402e-05,2.9927e-05,0.0013517,0.0013104,0.0012726,0.0013159,0.0012751,0.0012551,3.7392e-05,3.5264e-05,3.4658e-05
3537.3,,,,0.0073607,0.0068207,0.0069734,0.007209,0.006287,0.006282,5.3324e-05,3.2806e-05,2.9435e-05,0.0013364,0.001295,0.0012578,0.001305,0.0012642,0.0012445,3.8108e-05,3.4952e-05,3.436e-05
3550.9,,,,0.0072732,0.0067446,0.0068986,0.0071561,0.0062383,0.0062358,4.7366e-05,3.2236e-05,2.8952e-05,0.0013214,0.0012798,0.0012431,0.0012943,0.0012534,0.001234,3.77e-05,3.4641e-05,3.4067e-05
