,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4p,4p,4p,4s,4s,4s
3578.11,0.020475,0.020128,0.02013,0.010833,0.010268,0.010296,0.0017229,0.0013132,0.001263,0.0066025,0.0063143,0.0059609,0.003192,0.0033463,0.0032164,0.00034613,0.00033299,0.00031393,0.00038654,0.00040733,0.00039128
3591.72,0.020304,0.019968,0.019973,0.010774,0.010214,0.010243,0.0016992,0.0012932,0.0012449,0.0065471,0.0062539,0.005904,0.0031722,0.0033235,0.0031939,0.00034315,0.00032971,0.00031083,0.00038388,0.0004044,0.00038838
3605.32,0.020123,0.019798,0.019805,0.01071,0.010156,0.010186,0.0016757,0.0012733,0.001227,0.0064885,0.0061906,0.0058443,0.0031508,0.0032993,0.00317,0.00034005,0.00032627,0.00030759,0.00038109,0.00040129,0.00038531
3618.93,0.019945,0.019632,0.019641,0.010647,0.010099,0.010129,0.0016525,0.0012538,0.0012094,0.0064309,0.0061284,0.0057857,0.0031299,0.0032753,0.0031464,0.00033701,0.0003229,0.00030442,0.00037839,0.00039822,0.00038229
3632.53,0.01977,0.019467,0.019478,0.010585,0.010042,0.010073,0.0016296,0.0012347,0.0011921,0.0063743,0.0060672,0.005728,0.0031092,0.0032517,0.0031232,0.00033399,0.00031959,0.00030129,0.00037578,0.0003952,0.00037931
3646.14,0.019597,0.019305,0.019318,0.010523,0.0099856,0.010017,0.001607,0.0012158,0.001175,0.0063184,0.0060069,0.0056712,0.0030888,0.0032284,0.0031003,0.00033098,0.00031632,0.00029821,0.00037324,0.00039222,0.00037637
3659.74,0.019425,0.019144,0.019159,0.010462,0.0099301,0.0099627,0.0015847,0.0011973,0.0011582,0.0062632,0.0059472,0.005615,0.0030687,0.0032054,0.0030776,0.00032796,0.00031309,0.00029517,0.00037077,0.00038928,0.00037347
3673.35,0.019255,0.018984,0.019001,0.010402,0.009875,0.0099084,0.0015627,0.001179,0.0011417,0.0062084,0.005888,0.0055593,0.0030488,0.0031826,0.0030552,0.00032493,0.00030989,0.00029216,0.00036832,0.00038637,0.0003706
3686.95,0.019083,0.018822,0.018842,0.010341,0.0098197,0.0098539,0.0015408,0.001161,0.0011254,0.006153,0.0058285,0.0055033,0.003029,0.0031599,0.0030329,0.00032188,0.00030667,0.00028913,0.00036586,0.00038346,0.00036774
3700.56,0.018927,0.018677,0.018698,0.010283,0.0097674,0.0098022,0.0015202,0.0011439,0.00111,0.0061031,0.0057741,0.0054522,0.0030101,0.0031382,0.0030115,0.00031915,0.00030373,0.00028637,0.00036349,0.00038068,0.00036501
3714.16,0.018759,0.018518,0.018541,0.010223,0.0097127,0.0097482,0.001499,0.0011265,0.0010943,0.0060491,0.005716,0.0053975,0.0029906,0.0031158,0.0029895,0.00031623,0.00030059,0.00028342,0.000361,0.00037783,0.0003622
3727.77,0.018595,0.018365,0.018389,0.010163,0.0096587,0.0096949,0.0014784,0.0011095,0.0010789,0.0059966,0.0056595,0.0053444,0.0029713,0.0030937,0.0029678,0.00031344,0.00029754,0.00028055,0.0003585,0.00037501,0.00035943
3741.37,0.018434,0.018213,0.018239,0.010104,0.009605,0.009642,0.0014581,0.0010929,0.0010639,0.0059449,0.0056039,0.0052921,0.0029523,0.0030718,0.0029463,0.0003107,0.00029454,0.00027773,0.00035599,0.00037222,0.00035669
3754.98,0.018274,0.018064,0.018092,0.010046,0.0095519,0.0095895,0.0014381,0.0010765,0.0010491,0.0058941,0.0055491,0.0052406,0.0029334,0.0030502,0.002925,0.00030799,0.00029159,0.00027495,0.00035348,0.00036947,0.00035398
3768.58,0.018117,0.017916,0.017946,0.0099875,0.0094993,0.0095376,0.0014184,0.0010604,0.0010345,0.005844,0.0054951,0.0051899,0.0029149,0.0030288,0.0029041,0.00030528,0.00028867,0.00027222,0.000351,0.00036675,0.00035131
3782.19,0.017962,0.01777,0.017802,0.0099301,0.0094474,0.0094863,0.0013989,0.0010445,0.0010202,0.0057945,0.0054417,0.0051398,0.0028966,0.0030077,0.0028834,0.00030257,0.0002858,0.00026952,0.00034857,0.00036407,0.00034867
3795.79,0.017808,0.017625,0.017658,0.0098733,0.009396,0.0094356,0.0013797,0.0010288,0.001006,0.0057453,0.0053889,0.0050902,0.0028785,0.0029869,0.0028629,0.00029985,0.00028295,0.00026685,0.00034619,0.00036142,0.00034607
3809.4,0.017653,0.017481,0.017515,0.009817,0.0093451,0.0093853,0.0013607,0.0010134,0.00099201,0.0056963,0.0053362,0.0050408,0.0028606,0.0029662,0.0028427,0.00029714,0.00028012,0.00026419,0.00034388,0.0003588,0.0003435
3823.0,0.017508,0.017344,0.01738,0.0097613,0.0092948,0.0093356,0.0013427,0.00099877,0.00097881,0.0056501,0.0052862,0.0049939,0.002843,0.0029459,0.0028228,0.00029461,0.00027743,0.00026166,0.00034165,0.00035622,0.00034097
3836.61,0.017357,0.017202,0.01724,0.0097056,0.0092445,0.009286,0.0013243,0.00098385,0.0009653,0.0056022,0.0052348,0.0049457,0.0028255,0.0029256,0.0028029,0.00029202,0.00027466,0.00025907,0.00033947,0.00035365,0.00033844
3850.21,0.017208,0.017063,0.017101,0.00965,0.0091944,0.0092365,0.0013063,0.00096929,0.00095212,0.005555,0.0051842,0.0048983,0.0028081,0.0029055,0.0027832,0.00028951,0.00027194,0.00025652,0.00033734,0.0003511,0.00033594
3863.82,0.017061,0.016925,0.016965,0.0095947,0.0091445,0.0091871,0.0012886,0.000955,0.00093919,0.0055085,0.0051343,0.0048515,0.0027908,0.0028855,0.0027636,0.00028706,0.00026926,0.000254,0.00033525,0.00034856,0.00033345
3877.42,0.016916,0.016789,0.01683,0.0095396,0.0090948,0.009138,0.0012712,0.00094095,0.00092648,0.0054626,0.005085,0.0048053,0.0027736,0.0028656,0.0027441,0.00028464,0.00026662,0.00025152,0.00033317,0.00034605,0.00033099
3891.03,0.016773,0.016654,0.016697,0.0094849,0.0090456,0.0090893,0.0012539,0.00092713,0.00091397,0.0054174,0.0050365,0.0047599,0.0027566,0.002846,0.0027249,0.00028222,0.00026401,0.00024908,0.00033111,0.00034356,0.00032855
3904.63,0.016632,0.016522,0.016565,0.0094308,0.0089968,0.0090411,0.0012369,0.00091351,0.00090163,0.0053728,0.0049886,0.0047151,0.0027399,0.0028265,0.0027059,0.0002798,0.00026144,0.00024668,0.00032904,0.0003411,0.00032615
3918.24,0.016492,0.01639,0.016435,0.0093772,0.0089486,0.0089934,0.00122,0.00090003,0.00088942,0.0053286,0.0049413,0.0046708,0.0027233,0.0028073,0.0026871,0.00027738,0.0002589,0.0002443,0.00032697,0.00033867,0.00032377
3931.84,0.016352,0.016259,0.016305,0.0093244,0.0089012,0.0089465,0.0012032,0.00088668,0.0008773,0.0052846,0.0048942,0.0046267,0.0027071,0.0027884,0.0026686,0.00027496,0.00025637,0.00024193,0.00032489,0.00033628,0.00032143
3945.45,0.016218,0.016133,0.01618,0.0092722,0.0088542,0.0089,0.0011875,0.00087421,0.00086606,0.0052423,0.0048487,0.0045842,0.0026911,0.0027698,0.0026504,0.00027263,0.00025393,0.00023965,0.0003228,0.00033392,0.00031913
3959.05,0.016082,0.016005,0.016053,0.00922,0.0088074,0.0088537,0.0011713,0.00086138,0.00085441,0.0051994,0.0048028,0.0045413,0.0026751,0.0027512,0.0026323,0.00027032,0.00025147,0.00023735,0.00032069,0.00033158,0.00031683
3972.66,0.015947,0.015878,0.015927,0.0091681,0.0087609,0.0088076,0.0011553,0.00084883,0.00084303,0.0051569,0.0047574,0.0044988,0.0026593,0.0027328,0.0026143,0.00026806,0.00024904,0.00023507,0.0003186,0.00032925,0.00031456
3986.26,0.015813,0.015752,0.015802,0.0091164,0.0087144,0.0087616,0.0011396,0.00083652,0.00083187,0.0051148,0.0047125,0.0044568,0.0026435,0.0027144,0.0025964,0.00026586,0.00024663,0.00023282,0.00031651,0.00032694,0.0003123
3999.87,0.01568,0.015628,0.015679,0.0090647,0.0086681,0.0087157,0.0011241,0.00082442,0.0008209,0.0050733,0.0046681,0.0044153,0.0026279,0.0026962,0.0025786,0.0002637,0.00024425,0.0002306,0.00031446,0.00032465,0.00031006
4013.47,0.01555,0.015505,0.015557,0.0090132,0.0086219,0.00867,0.0011089,0.00081254,0.00081012,0.0050322,0.0046243,0.0043744,0.0026123,0.0026781,0.0025609,0.00026156,0.0002419,0.00022841,0.00031245,0.00032236,0.00030783
4027.08,0.01542,0.015383,0.015436,0.008962,0.008576,0.0086244,0.0010938,0.00080083,0.00079949,0.0049917,0.0045811,0.0043341,0.0025969,0.0026601,0.0025434,0.00025942,0.00023959,0.00022625,0.0003105,0.0003201,0.00030562
4040.68,0.015293,0.015263,0.015317,0.0089109,0.0085302,0.0085791,0.0010788,0.00078925,0.00078898,0.0049518,0.0045385,0.0042943,0.0025816,0.0026422,0.0025259,0.00025728,0.00023731,0.00022412,0.0003086,0.00031785,0.00030342
4054.29,0.015167,0.015145,0.0152,0.0088605,0.008485,0.0085343,0.0010638,0.00077774,0.00077851,0.0049123,0.0044964,0.004255,0.0025665,0.0026246,0.0025088,0.00025515,0.00023505,0.00022202,0.00030676,0.00031564,0.00030126
4067.89,0.015043,0.015028,0.015084,0.008813,0.0084427,0.0084924,0.0010498,0.00076699,0.00076878,0.0048735,0.004455,0.0042164,0.0025523,0.0026079,0.0024925,0.00025305,0.00023284,0.00021995,0.00030505,0.00031353,0.00029921
4081.5,0.014919,0.014912,0.014968,0.0087636,0.0083986,0.0084486,0.0010354,0.00075593,0.00075872,0.0048348,0.0044138,0.004178,0.0025376,0.0025907,0.0024757,0.00025097,0.00023063,0.00021789,0.0003033,0.00031137,0.0002971
4095.1,0.014797,0.014797,0.014854,0.0087149,0.008355,0.0084055,0.0010212,0.0007451,0.00074886,0.0047965,0.004373,0.00414,0.0025231,0.0025737,0.0024592,0.00024894,0.00022845,0.00021586,0.00030156,0.00030924,0.00029502
4108.71,0.014675,0.014682,0.01474,0.0086664,0.0083117,0.0083625,0.0010072,0.00073446,0.00073918,0.0047584,0.0043326,0.0041023,0.0025087,0.0025569,0.0024428,0.00024696,0.00022629,0.00021384,0.00029982,0.00030712,0.00029296
4122.31,0.014554,0.014568,0.014627,0.008618,0.0082685,0.0083197,0.00099347,0.00072401,0.00072967,0.0047207,0.0042925,0.004065,0.0024944,0.0025402,0.0024266,0.00024501,0.00022415,0.00021185,0.00029807,0.00030502,0.00029092
4135.92,0.014435,0.014456,0.014515,0.0085697,0.0082254,0.0082769,0.00097995,0.00071375,0.00072033,0.0046833,0.0042529,0.0040281,0.0024802,0.0025235,0.0024103,0.00024309,0.00022203,0.00020987,0.00029628,0.00030293,0.00028888
4149.52,0.014316,0.014344,0.014404,0.0085214,0.0081823,0.0082341,0.00096662,0.00070365,0.00071114,0.0046464,0.0042138,0.0039916,0.002466,0.0025069,0.0023942,0.00024116,0.00021994,0.00020793,0.00029447,0.00030084,0.00028685
4163.13,0.0142,0.014234,0.014294,0.0084728,0.0081389,0.008191,0.00095347,0.0006937,0.00070208,0.0046099,0.0041751,0.0039556,0.0024518,0.0024902,0.002378,0.00023923,0.00021787,0.000206,0.00029262,0.00029875,0.00028483
4176.73,0.014085,0.014126,0.014186,0.0084244,0.0080956,0.008148,0.00094041,0.00068385,0.00069309,0.0045741,0.0041371,0.0039202,0.0024376,0.0024737,0.0023619,0.00023731,0.00021583,0.00020411,0.00029077,0.00029668,0.00028281
4190.34,0.013972,0.01402,0.014081,0.0083818,0.008058,0.0081107,0.00092791,0.00067442,0.00068451,0.004539,0.0040999,0.0038857,0.0024252,0.0024589,0.0023475,0.00023542,0.00021385,0.00020226,0.00028911,0.00029482,0.000281
4203.94,0.013859,0.013914,0.013975,0.0083345,0.0080158,0.0080688,0.00091525,0.00066489,0.00067581,0.0045039,0.0040627,0.0038511,0.0024115,0.0024427,0.0023319,0.00023353,0.00021186,0.00020042,0.00028731,0.0002928,0.00027904
4217.55,0.013748,0.013809,0.013871,0.0082883,0.0079747,0.008028,0.00090279,0.00065553,0.00066726,0.0044692,0.004026,0.0038169,0.0023981,0.002427,0.0023166,0.00023168,0.0002099,0.00019859,0.00028557,0.00029083,0.00027712
4231.15,0.013637,0.013704,0.013767,0.0082427,0.0079341,0.0079877,0.00089051,0.00064631,0.00065884,0.0044347,0.0039896,0.0037831,0.0023849,0.0024115,0.0023015,0.00022987,0.00020796,0.00019679,0.00028389,0.00028889,0.00027524
4244.76,0.013527,0.013601,0.013664,0.0081974,0.0078939,0.0079477,0.00087842,0.00063725,0.00065055,0.0044005,0.0039535,0.0037496,0.0023719,0.0023961,0.0022866,0.0002281,0.00020603,0.00019499,0.00028226,0.00028696,0.00027337
4258.36,0.013418,0.013498,0.013561,0.0081523,0.0078538,0.0079078,0.00086652,0.00062835,0.00064241,0.0043665,0.0039177,0.0037163,0.0023589,0.0023807,0.0022718,0.00022636,0.00020412,0.00019322,0.00028067,0.00028504,0.00027151
4271.97,0.01331,0.013395,0.013459,0.0081071,0.0078136,0.0078678,0.00085482,0.0006196,0.00063441,0.0043328,0.0038822,0.0036833,0.0023459,0.0023655,0.002257,0.00022462,0.00020222,0.00019146,0.00027912,0.00028313,0.00026966
4285.57,0.013202,0.013294,0.013358,0.0080615,0.0077731,0.0078275,0.00084329,0.000611,0.00062654,0.0042993,0.003847,0.0036506,0.0023329,0.0023501,0.0022421,0.00022287,0.00020034,0.00018972,0.00027757,0.00028122,0.0002678
4299.18,0.013097,0.013194,0.013258,0.0080159,0.0077325,0.0077871,0.00083191,0.00060252,0.00061879,0.0042663,0.0038124,0.0036185,0.0023198,0.0023348,0.0022273,0.00022112,0.0001985,0.000188,0.00027604,0.00027931,0.00026595
4312.78,0.012997,0.0131,0.013165,0.007977,0.0076983,0.0077532,0.00082076,0.00059426,0.00061121,0.0042353,0.0037796,0.003588,0.0023088,0.0023215,0.0022143,0.00021943,0.00019674,0.00018638,0.00027474,0.00027763,0.00026432
4326.39,0.012892,0.013001,0.013066,0.0079313,0.0076576,0.0077127,0.00080966,0.00058603,0.00060367,0.0042028,0.0037455,0.0035564,0.0022958,0.0023062,0.0021996,0.00021765,0.00019493,0.00018469,0.00027318,0.00027573,0.00026248
4339.99,0.01279,0.012905,0.01297,0.0078873,0.0076186,0.0076739,0.0007987,0.00057793,0.00059624,0.004171,0.0037121,0.0035255,0.0022833,0.0022915,0.0021854,0.0002159,0.00019315,0.00018305,0.00027167,0.00027389,0.00026071
4353.6,0.012689,0.012809,0.012875,0.0078441,0.0075803,0.0076357,0.00078785,0.00056995,0.00058891,0.0041397,0.0036792,0.003495,0.0022711,0.002277,0.0021714,0.0002142,0.0001914,0.00018142,0.00027015,0.00027209,0.00025896
4367.2,0.012589,0.012715,0.012781,0.0078014,0.0075425,0.0075981,0.00077713,0.00056208,0.00058168,0.0041086,0.0036467,0.0034648,0.002259,0.0022628,0.0021576,0.00021254,0.00018966,0.00017981,0.00026862,0.00027031,0.00025724
4380.81,0.01249,0.012621,0.012687,0.0077591,0.0075051,0.0075608,0.00076655,0.00055433,0.00057456,0.0040777,0.0036143,0.0034348,0.0022471,0.0022486,0.002144,0.00021091,0.00018794,0.00017822,0.00026709,0.00026855,0.00025554
4394.41,0.012391,0.012527,0.012594,0.007717,0.0074678,0.0075237,0.00075611,0.00054672,0.00056755,0.0040469,0.0035822,0.0034051,0.0022353,0.0022346,0.0021304,0.00020931,0.00018623,0.00017664,0.00026554,0.0002668,0.00025385
4408.02,0.012293,0.012434,0.0125,0.0076748,0.0074304,0.0074864,0.00074581,0.00053923,0.00056066,0.0040163,0.0035503,0.0033755,0.0022235,0.0022206,0.0021169,0.00020772,0.00018453,0.00017506,0.00026399,0.00026505,0.00025217
4421.62,0.012193,0.012339,0.012406,0.0076314,0.0073918,0.007448,0.00073565,0.00053187,0.00055389,0.0039852,0.0035181,0.0033456,0.0022113,0.0022063,0.002103,0.00020608,0.00018282,0.00017347,0.0002624,0.00026327,0.00025045
4435.23,0.012111,0.012262,0.012329,0.0075978,0.0073628,0.0074191,0.0007257,0.0005247,0.00054727,0.0039598,0.0034909,0.0033205,0.002202,0.0021948,0.002092,0.00020471,0.00018137,0.00017214,0.00026117,0.00026183,0.00024905
4448.83,0.012009,0.012166,0.012232,0.0075523,0.0073222,0.0073786,0.00071578,0.00051755,0.00054069,0.0039281,0.0034583,0.0032902,0.0021893,0.00218,0.0020777,0.00020299,0.00017963,0.00017053,0.00025956,0.00025999,0.00024728
4462.44,0.011915,0.012076,0.012143,0.0075105,0.0072852,0.0073417,0.000706,0.00051053,0.00053422,0.0038987,0.0034277,0.003262,0.0021777,0.0021662,0.0020644,0.00020138,0.00017801,0.00016903,0.00025812,0.00025828,0.00024563
4476.04,0.011822,0.011988,0.012055,0.0074694,0.0072488,0.0073054,0.00069632,0.00050361,0.00052783,0.0038699,0.0033977,0.0032342,0.0021663,0.0021527,0.0020514,0.00019979,0.00017642,0.00016756,0.00025673,0.0002566,0.00024401
4489.65,0.011731,0.011901,0.011969,0.0074288,0.007213,0.0072696,0.00068675,0.00049679,0.00052153,0.0038414,0.0033682,0.0032069,0.002155,0.0021393,0.0020385,0.00019825,0.00017485,0.0001661,0.00025539,0.00025495,0.00024242
4503.25,0.01164,0.011816,0.011883,0.0073888,0.0071776,0.0072344,0.00067728,0.00049005,0.0005153,0.0038132,0.0033389,0.0031798,0.002144,0.0021262,0.0020259,0.00019674,0.0001733,0.00016467,0.00025409,0.00025331,0.00024084
4516.86,0.01155,0.01173,0.011797,0.0073493,0.0071427,0.0071995,0.00066792,0.00048342,0.00050915,0.0037853,0.0033099,0.003153,0.0021331,0.0021132,0.0020134,0.00019526,0.00017176,0.00016325,0.00025282,0.0002517,0.00023929
4530.46,0.011461,0.011645,0.011712,0.00731,0.0071081,0.0071649,0.00065869,0.00047688,0.00050309,0.0037574,0.0032811,0.0031264,0.0021223,0.0021003,0.002001,0.0001938,0.00017023,0.00016183,0.00025156,0.0002501,0.00023775
4544.07,0.011371,0.01156,0.011627,0.0072706,0.0070733,0.0071303,0.00064957,0.00047044,0.00049712,0.0037294,0.0032522,0.0030997,0.0021115,0.0020875,0.0019886,0.00019235,0.0001687,0.00016042,0.00025028,0.00024851,0.00023622
4557.67,0.011281,0.011475,0.011542,0.0072308,0.0070381,0.0070951,0.00064063,0.00046414,0.00049127,0.0037014,0.0032235,0.0030731,0.0021006,0.0020745,0.0019761,0.00019088,0.00016717,0.00015901,0.00024897,0.0002469,0.00023467
4571.28,0.011203,0.0114,0.011468,0.0071951,0.0070069,0.0070639,0.00063194,0.00045803,0.0004856,0.003677,0.0031979,0.0030495,0.0020908,0.0020627,0.0019648,0.00018958,0.00016582,0.00015776,0.00024778,0.00024544,0.00023327
4584.88,0.011114,0.011316,0.011383,0.0071556,0.006972,0.0070291,0.00062322,0.00045189,0.00047991,0.0036494,0.0031696,0.0030234,0.0020801,0.0020499,0.0019525,0.0001881,0.00016432,0.00015638,0.00024643,0.00024385,0.00023174
4598.49,0.011029,0.011235,0.011302,0.0071168,0.0069378,0.0069948,0.00061466,0.00044588,0.00047431,0.0036227,0.0031421,0.002998,0.0020695,0.0020374,0.0019405,0.00018665,0.00016286,0.00015503,0.00024508,0.00024229,0.00023025
4612.09,0.010944,0.011154,0.011221,0.0070783,0.0069038,0.0069608,0.00060621,0.00043995,0.0004688,0.0035963,0.003115,0.002973,0.002059,0.0020249,0.0019285,0.00018523,0.00016143,0.00015371,0.00024372,0.00024075,0.00022877
4625.7,0.010861,0.011075,0.011142,0.0070402,0.0068702,0.0069272,0.00059787,0.0004341,0.00046335,0.0035704,0.0030884,0.0029484,0.0020486,0.0020126,0.0019166,0.00018385,0.00016002,0.00015241,0.00024237,0.00023922,0.0002273
4639.3,0.010779,0.010997,0.011064,0.0070025,0.006837,0.0068941,0.00058963,0.00042833,0.00045797,0.0035448,0.0030621,0.0029241,0.0020384,0.0020004,0.001905,0.00018251,0.00015863,0.00015113,0.00024104,0.00023772,0.00022586
4652.91,0.010698,0.01092,0.010986,0.0069654,0.0068043,0.0068613,0.0005815,0.00042263,0.00045265,0.0035193,0.003036,0.0029,0.0020284,0.0019884,0.0018935,0.0001812,0.00015725,0.00014986,0.00023973,0.00023623,0.00022443
4666.51,0.010617,0.010842,0.010909,0.0069286,0.0067719,0.006829,0.00057345,0.00041701,0.00044738,0.003494,0.0030101,0.0028761,0.0020185,0.0019765,0.0018821,0.00017992,0.00015588,0.00014859,0.00023846,0.00023476,0.00022303
4680.12,0.010535,0.010764,0.010831,0.0068921,0.0067398,0.0067968,0.00056548,0.00041143,0.00044215,0.0034684,0.002984,0.0028521,0.0020086,0.0019647,0.0018708,0.00017863,0.0001545,0.00014732,0.00023722,0.00023331,0.00022163
4693.72,0.010451,0.010684,0.01075,0.006855,0.0067071,0.0067641,0.00055762,0.00040594,0.000437,0.0034421,0.0029574,0.0028275,0.0019986,0.0019528,0.0018594,0.00017729,0.0001531,0.00014603,0.000236,0.00023184,0.00022023
4707.33,0.010382,0.010618,0.010684,0.0068203,0.0066767,0.0067337,0.0005503,0.00040084,0.00043226,0.0034206,0.0029349,0.0028069,0.0019894,0.0019416,0.0018487,0.00017617,0.00015191,0.00014494,0.00023488,0.00023045,0.0002189
4720.93,0.010303,0.010542,0.010608,0.0067841,0.0066449,0.0067018,0.00054272,0.00039555,0.0004273,0.0033957,0.0029097,0.0027836,0.0019797,0.00193,0.0018376,0.00017486,0.00015057,0.00014371,0.00023375,0.00022902,0.00021753
4734.54,0.010225,0.010468,0.010534,0.006748,0.0066131,0.00667,0.00053529,0.00039037,0.00042244,0.0033713,0.0028849,0.0027607,0.00197,0.0019185,0.0018265,0.00017356,0.00014927,0.0001425,0.00023263,0.0002276,0.00021617
4748.14,0.010148,0.010394,0.01046,0.006712,0.0065814,0.0066382,0.00052797,0.00038528,0.00041766,0.0033472,0.0028604,0.0027382,0.0019604,0.001907,0.0018155,0.00017227,0.00014798,0.00014131,0.00023152,0.00022618,0.00021481
4761.75,0.010072,0.010322,0.010387,0.0066763,0.0065499,0.0066066,0.00052074,0.00038025,0.00041294,0.0033234,0.0028363,0.002716,0.0019508,0.0018956,0.0018046,0.00017101,0.0001467,0.00014014,0.00023041,0.00022478,0.00021347
4775.35,0.0099975,0.010251,0.010316,0.0066408,0.0065187,0.0065753,0.00051359,0.00037529,0.00040827,0.0033,0.0028125,0.0026941,0.0019413,0.0018843,0.0017938,0.00016978,0.00014545,0.00013899,0.00022931,0.00022338,0.00021214
4788.96,0.0099237,0.01018,0.010245,0.0066058,0.0064879,0.0065444,0.00050651,0.00037039,0.00040365,0.0032768,0.002789,0.0026724,0.001932,0.0018731,0.0017832,0.00016858,0.00014421,0.00013785,0.0002282,0.00022201,0.00021083
4802.56,0.0098505,0.01011,0.010174,0.0065712,0.0064575,0.006514,0.00049949,0.00036554,0.00039906,0.0032538,0.0027657,0.002651,0.0019228,0.0018621,0.0017726,0.00016742,0.00014298,0.00013672,0.00022708,0.00022065,0.00020953
4816.17,0.0097768,0.010039,0.010103,0.006537,0.0064275,0.0064839,0.00049243,0.00036067,0.00039444,0.0032306,0.0027424,0.0026295,0.0019138,0.0018512,0.0017623,0.00016625,0.00014175,0.00013559,0.00022594,0.00021932,0.00020826
4829.77,0.0097107,0.0099762,0.01004,0.0065032,0.0063979,0.0064542,0.00048631,0.00035648,0.00039057,0.0032099,0.0027211,0.00261,0.0019048,0.0018405,0.001752,0.00016521,0.00014063,0.00013456,0.00022481,0.00021799,0.000207
4843.38,0.0096366,0.009905,0.0099688,0.0064696,0.0063684,0.0064245,0.00047926,0.00035163,0.00038593,0.0031865,0.0026977,0.0025884,0.0018959,0.0018298,0.0017418,0.00016402,0.0001394,0.00013343,0.00022366,0.00021668,0.00020575
4856.98,0.0095651,0.0098363,0.0098998,0.0064361,0.006339,0.006395,0.00047257,0.00034706,0.00038159,0.003164,0.0026751,0.0025676,0.0018871,0.0018192,0.0017317,0.00016284,0.00013821,0.00013233,0.0002225,0.00021538,0.0002045
4870.59,0.0094944,0.0097683,0.0098315,0.0064026,0.0063095,0.0063655,0.00046602,0.00034258,0.00037735,0.0031416,0.0026527,0.002547,0.0018783,0.0018086,0.0017216,0.00016166,0.00013703,0.00013125,0.00022135,0.00021407,0.00020326
4884.19,0.0094244,0.009701,0.0097639,0.0063691,0.0062801,0.0063359,0.00045956,0.00033819,0.00037318,0.0031195,0.0026306,0.0025266,0.0018694,0.001798,0.0017115,0.00016047,0.00013586,0.00013018,0.0002202,0.00021277,0.00020202
4897.8,0.0093553,0.0096345,0.0096971,0.0063356,0.0062507,0.0063064,0.00045318,0.00033386,0.00036907,0.0030977,0.0026087,0.0025065,0.0018606,0.0017875,0.0017015,0.0001593,0.00013471,0.00012912,0.00021908,0.00021148,0.00020079
4911.4,0.0092871,0.0095689,0.0096312,0.0063023,0.0062213,0.0062769,0.00044688,0.00032959,0.00036501,0.0030761,0.0025871,0.0024867,0.0018518,0.001777,0.0016915,0.00015814,0.00013358,0.00012808,0.00021798,0.00021019,0.00019957
4925.01,0.0092198,0.0095041,0.0095661,0.0062692,0.0061922,0.0062476,0.00044064,0.00032537,0.00036099,0.0030548,0.0025658,0.0024671,0.0018431,0.0017666,0.0016816,0.00015702,0.00013246,0.00012705,0.00021692,0.00020892,0.00019835
4938.61,0.0091533,0.0094402,0.0095018,0.0062363,0.0061633,0.0062186,0.00043445,0.0003212,0.000357,0.0030338,0.0025448,0.0024478,0.0018345,0.0017563,0.0016718,0.00015593,0.00013135,0.00012604,0.0002159,0.00020765,0.00019715
4952.22,0.0090872,0.0093765,0.0094378,0.0062033,0.0061342,0.0061893,0.00042818,0.00031697,0.00035294,0.0030128,0.0025239,0.0024286,0.0018258,0.0017459,0.0016619,0.00015485,0.00013025,0.00012503,0.00021488,0.00020638,0.00019594
4965.82,0.0090236,0.0093152,0.0093763,0.0061738,0.0061086,0.0061636,0.00042277,0.00031337,0.00034958,0.0029926,0.0025038,0.0024101,0.0018182,0.0017366,0.0016531,0.00015382,0.00012919,0.00012406,0.00021401,0.00020524,0.00019485
4979.43,0.0089584,0.0092523,0.009313,0.0061415,0.0060802,0.006135,0.00041659,0.00030921,0.00034556,0.0029719,0.0024832,0.0023912,0.0018097,0.0017265,0.0016435,0.00015275,0.00012811,0.00012306,0.00021305,0.000204,0.00019368
4993.03,0.008894,0.0091901,0.0092504,0.0061101,0.0060527,0.0061073,0.00041068,0.00030525,0.00034176,0.0029514,0.0024628,0.0023725,0.0018015,0.0017166,0.0016341,0.00015167,0.00012704,0.00012208,0.00021211,0.00020279,0.00019253
5006.64,0.0088299,0.0091282,0.0091881,0.0060789,0.0060253,0.0060798,0.00040489,0.00030137,0.00033803,0.002931,0.0024427,0.002354,0.0017934,0.0017069,0.0016248,0.00015058,0.00012598,0.00012111,0.00021117,0.0002016,0.0001914
5020.24,0.0087662,0.0090666,0.0091262,0.0060478,0.005998,0.0060523,0.0003992,0.00029756,0.00033437,0.0029107,0.0024226,0.0023355,0.0017853,0.0016972,0.0016156,0.00014948,0.00012493,0.00012014,0.00021022,0.0002004,0.00019027
5033.85,0.008703,0.0090055,0.0090647,0.0060166,0.0059706,0.0060247,0.0003936,0.00029382,0.00033078,0.0028906,0.0024027,0.0023173,0.0017772,0.0016874,0.0016064,0.00014838,0.00012388,0.00011919,0.00020924,0.00019921,0.00018914
5047.45,0.0086406,0.008945,0.0090038,0.0059854,0.0059432,0.0059971,0.00038809,0.00029014,0.00032723,0.0028706,0.0023831,0.0022992,0.0017691,0.0016777,0.0015972,0.00014729,0.00012285,0.00011824,0.00020823,0.00019802,0.00018801
