,1s,1s,1s,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4s,4s,4s
3686.95,,,,0.007478,0.0070693,0.0072343,0.0071195,0.0062506,0.0062802,7.2795e-05,4.4715e-05,4.0969e-05,0.0014752,0.0014308,0.0013836,0.0013469,0.0013222,0.001301,9.5766e-05,9.4475e-05,9.2803e-05
3700.56,,,,0.0073951,0.0069971,0.007163,0.0070689,0.0062052,0.0062367,7.1906e-05,4.3983e-05,4.035e-05,0.0014597,0.0014153,0.0013686,0.0013363,0.0013116,0.0012907,9.4297e-05,9.3705e-05,9.205e-05
3714.16,,,,0.0073105,0.0069232,0.0070898,0.0070184,0.0061601,0.0061935,7.1028e-05,4.3236e-05,3.9714e-05,0.0014439,0.0013994,0.0013534,0.0013259,0.0013011,0.0012804,9.2936e-05,9.2944e-05,9.1303e-05
3727.77,,,,0.0072273,0.0068506,0.0070179,0.0069684,0.0061154,0.0061507,7.0198e-05,4.2509e-05,3.9096e-05,0.0014284,0.0013838,0.0013384,0.0013155,0.0012907,0.0012702,9.1946e-05,9.2192e-05,9.0564e-05
3741.37,,,,0.0071453,0.006779,0.006947,0.0069185,0.006071,0.0061082,6.9375e-05,4.1796e-05,3.8491e-05,0.001413,0.0013685,0.0013237,0.0013053,0.0012803,0.0012601,9.1425e-05,9.1446e-05,8.9832e-05
3754.98,,,,0.0070644,0.0067085,0.0068771,0.0068689,0.0060269,0.0060659,6.8528e-05,4.1097e-05,3.7898e-05,0.0013979,0.0013534,0.0013092,0.0012951,0.0012701,0.0012501,9.1271e-05,9.0706e-05,8.9105e-05
3768.58,,,,0.0069847,0.006639,0.0068083,0.0068196,0.0059832,0.0060239,6.7634e-05,4.0409e-05,3.7315e-05,0.001383,0.0013385,0.0012949,0.001285,0.0012599,0.0012402,9.123e-05,8.9969e-05,8.8385e-05
3782.19,,,,0.0069061,0.0065705,0.0067404,0.0067707,0.0059398,0.0059823,6.6685e-05,3.9733e-05,3.6742e-05,0.0013683,0.0013239,0.0012809,0.001275,0.0012499,0.0012304,9.1003e-05,8.9239e-05,8.7673e-05
3795.79,,,,0.0068285,0.0065031,0.0066735,0.0067221,0.0058968,0.0059411,6.5684e-05,3.9067e-05,3.6177e-05,0.0013538,0.0013094,0.001267,0.0012651,0.0012399,0.0012207,9.0383e-05,8.8515e-05,8.6969e-05
3809.4,,,,0.0067518,0.0064363,0.0066072,0.0066743,0.0058546,0.0059006,6.465e-05,3.8411e-05,3.5621e-05,0.0013395,0.0012952,0.0012533,0.0012553,0.0012302,0.0012111,8.9342e-05,8.7803e-05,8.6276e-05
3823.0,,,,0.0066769,0.0063712,0.0065426,0.0066276,0.0058134,0.0058611,6.3651e-05,3.7788e-05,3.5094e-05,0.0013256,0.0012812,0.0012399,0.0012458,0.0012206,0.0012018,8.8045e-05,8.7112e-05,8.5601e-05
3836.61,,,,0.0066021,0.0063061,0.0064779,0.0065804,0.0057719,0.0058213,6.2641e-05,3.7156e-05,3.4557e-05,0.0013117,0.0012674,0.0012266,0.0012363,0.0012111,0.0011925,8.6743e-05,8.642e-05,8.4923e-05
3850.21,,,,0.0065282,0.0062419,0.006414,0.0065338,0.0057309,0.005782,6.1688e-05,3.654e-05,3.4034e-05,0.001298,0.0012536,0.0012134,0.0012269,0.0012016,0.0011833,8.5714e-05,8.5738e-05,8.4254e-05
3863.82,,,,0.0064551,0.0061784,0.0063509,0.0064875,0.0056903,0.0057429,6.0805e-05,3.5936e-05,3.3521e-05,0.0012844,0.0012401,0.0012004,0.0012175,0.0011923,0.0011741,8.51e-05,8.5064e-05,8.3592e-05
3877.42,,,,0.006383,0.0061157,0.0062885,0.0064414,0.0056499,0.0057042,5.9995e-05,3.5344e-05,3.3018e-05,0.0012711,0.0012267,0.0011876,0.0012083,0.001183,0.0011651,8.4871e-05,8.4394e-05,8.2934e-05
3891.03,,,,0.0063118,0.0060539,0.0062269,0.0063955,0.0056098,0.0056656,5.9249e-05,3.4762e-05,3.2524e-05,0.001258,0.0012136,0.0011749,0.0011991,0.0011738,0.0011561,8.4839e-05,8.3727e-05,8.2282e-05
3904.63,,,,0.0062416,0.005993,0.0061663,0.0063498,0.0055699,0.0056272,5.8547e-05,3.419e-05,3.2039e-05,0.0012451,0.0012006,0.0011625,0.0011899,0.0011646,0.0011471,8.4736e-05,8.3063e-05,8.1634e-05
3918.24,,,,0.0061724,0.005933,0.0061065,0.0063041,0.0055301,0.0055889,5.7861e-05,3.3626e-05,3.156e-05,0.0012324,0.0011878,0.0011502,0.0011808,0.0011555,0.0011382,8.4324e-05,8.2401e-05,8.0989e-05
3931.84,,,,0.0061042,0.0058738,0.0060475,0.0062587,0.0054906,0.0055509,5.716e-05,3.3067e-05,3.1085e-05,0.0012199,0.0011752,0.0011381,0.0011718,0.0011465,0.0011294,8.3509e-05,8.1744e-05,8.035e-05
3945.45,,,,0.0060372,0.0058157,0.0059895,0.0062166,0.005454,0.0055158,5.6469e-05,3.2539e-05,3.0639e-05,0.0012077,0.0011629,0.0011262,0.0011634,0.0011381,0.0011212,8.2405e-05,8.1134e-05,7.9756e-05
3959.05,,,,0.0059706,0.005758,0.0059319,0.0061724,0.0054157,0.0054789,5.5702e-05,3.2002e-05,3.0183e-05,0.0011955,0.0011506,0.0011145,0.0011547,0.0011293,0.0011127,8.1155e-05,8.05e-05,7.9136e-05
3972.66,,,,0.0059048,0.005701,0.005875,0.0061289,0.005378,0.0054427,5.4893e-05,3.1476e-05,2.9737e-05,0.0011835,0.0011385,0.0011028,0.0011461,0.0011207,0.0011043,8.0056e-05,7.9879e-05,7.8527e-05
3986.26,,,,0.0058397,0.0056446,0.0058186,0.0060858,0.0053407,0.0054068,5.4048e-05,3.0961e-05,2.93e-05,0.0011716,0.0011265,0.0010913,0.0011376,0.0011122,0.001096,7.93e-05,7.9266e-05,7.7925e-05
3999.87,,,,0.0057753,0.0055888,0.0057629,0.006043,0.0053037,0.0053712,5.3185e-05,3.0455e-05,2.8871e-05,0.0011599,0.0011147,0.00108,0.0011291,0.0011038,0.0010878,7.8941e-05,7.866e-05,7.7329e-05
4013.47,,,,0.0057117,0.0055337,0.0057077,0.0060003,0.005267,0.0053358,5.2325e-05,2.996e-05,2.845e-05,0.0011482,0.001103,0.0010688,0.0011208,0.0010954,0.0010796,7.8874e-05,7.8056e-05,7.6737e-05
4027.08,,,,0.0056489,0.0054793,0.0056533,0.0059578,0.0052303,0.0053004,5.1492e-05,2.9473e-05,2.8037e-05,0.0011367,0.0010915,0.0010577,0.0011124,0.0010871,0.0010715,7.8878e-05,7.7453e-05,7.6148e-05
4040.68,,,,0.0055868,0.0054255,0.0055995,0.005915,0.0051935,0.0052649,5.0704e-05,2.8994e-05,2.763e-05,0.0011254,0.0010801,0.0010467,0.0011041,0.0010788,0.0010633,7.8703e-05,7.6847e-05,7.5558e-05
4054.29,,,,0.0055257,0.0053727,0.0055465,0.0058719,0.0051565,0.0052291,4.9967e-05,2.852e-05,2.7226e-05,0.0011142,0.0010689,0.001036,0.0010957,0.0010704,0.0010552,7.8175e-05,7.6238e-05,7.4965e-05
4067.89,,,,0.0054663,0.0053213,0.005495,0.0058341,0.0051241,0.0051981,4.9314e-05,2.8068e-05,2.6842e-05,0.0011033,0.001058,0.0010255,0.0010883,0.001063,0.001048,7.7346e-05,7.57e-05,7.4443e-05
4081.5,,,,0.0054068,0.0052698,0.0054434,0.0057925,0.0050885,0.0051637,4.8695e-05,2.7613e-05,2.6454e-05,0.0010923,0.0010471,0.0010151,0.0010802,0.001055,0.0010401,7.6222e-05,7.5117e-05,7.3873e-05
4095.1,,,,0.005348,0.0052191,0.0053925,0.0057518,0.0050537,0.0051301,4.8113e-05,2.7165e-05,2.6073e-05,0.0010815,0.0010363,0.0010048,0.0010723,0.0010471,0.0010324,7.5088e-05,7.4548e-05,7.3316e-05
4108.71,,,,0.00529,0.0051689,0.0053421,0.0057115,0.0050194,0.005097,4.7548e-05,2.6726e-05,2.5699e-05,0.0010708,0.0010257,0.00099456,0.0010645,0.0010393,0.0010248,7.4169e-05,7.3989e-05,7.2768e-05
4122.31,,,,0.0052325,0.0051192,0.0052922,0.0056717,0.0049854,0.0050642,4.6978e-05,2.6295e-05,2.5332e-05,0.0010602,0.0010152,0.00098447,0.0010568,0.0010317,0.0010174,7.3605e-05,7.3437e-05,7.2226e-05
4135.92,,,,0.0051756,0.00507,0.0052427,0.0056321,0.0049517,0.0050317,4.6385e-05,2.5871e-05,2.4971e-05,0.0010497,0.0010048,0.00097449,0.0010492,0.0010241,0.0010099,7.3397e-05,7.289e-05,7.1688e-05
4149.52,,,,0.0051193,0.0050212,0.0051937,0.0055927,0.0049182,0.0049993,4.5756e-05,2.5455e-05,2.4618e-05,0.0010393,0.00099448,0.00096461,0.0010416,0.0010165,0.0010026,7.3408e-05,7.2344e-05,7.1154e-05
4163.13,,,,0.0050635,0.0049729,0.0051451,0.005553,0.0048845,0.0049667,4.5089e-05,2.5046e-05,2.427e-05,0.001029,0.00098428,0.00095482,0.001034,0.0010089,0.00099518,7.3417e-05,7.1796e-05,7.0619e-05
4176.73,,,,0.0050084,0.0049253,0.0050972,0.005513,0.0048505,0.0049337,4.4386e-05,2.4643e-05,2.3927e-05,0.0010188,0.00097423,0.00094518,0.0010263,0.0010013,0.00098773,7.3205e-05,7.1242e-05,7.008e-05
4190.34,,,,0.0049561,0.0048803,0.0050519,0.0054777,0.0048208,0.0049051,4.3669e-05,2.4252e-05,2.3594e-05,0.0010092,0.0009647,0.00093604,0.0010195,0.00099459,0.00098116,7.2715e-05,7.0752e-05,6.9604e-05
4203.94,,,,0.0049025,0.004834,0.0050052,0.0054387,0.0047877,0.0048731,4.2945e-05,2.3864e-05,2.3263e-05,0.00099931,0.00095493,0.00092666,0.0010121,0.00098719,0.00097394,7.1844e-05,7.0215e-05,6.9082e-05
4217.55,,,,0.0048499,0.0047885,0.0049593,0.0054005,0.0047555,0.0048419,4.224e-05,2.3482e-05,2.2937e-05,0.00098963,0.00094533,0.00091745,0.0010048,0.00097995,0.00096687,7.0795e-05,6.9691e-05,6.8571e-05
4231.15,,,,0.004798,0.0047437,0.0049141,0.0053628,0.0047237,0.0048111,4.157e-05,2.3107e-05,2.2616e-05,0.0009801,0.00093587,0.00090838,0.00099757,0.00097283,0.00095992,6.9778e-05,6.9177e-05,6.8068e-05
4244.76,,,,0.0047466,0.0046993,0.0048693,0.0053256,0.0046923,0.0047807,4.0947e-05,2.2738e-05,2.23e-05,0.00097069,0.00092652,0.0008994,0.00099049,0.00096581,0.00095306,6.8988e-05,6.8672e-05,6.7572e-05
4258.36,,,,0.0046958,0.0046554,0.004825,0.0052887,0.0046613,0.0047507,4.0376e-05,2.2376e-05,2.199e-05,0.00096138,0.00091726,0.00089052,0.00098349,0.00095887,0.00094629,6.8533e-05,6.8174e-05,6.7083e-05
4271.97,,,,0.0046454,0.0046119,0.0047809,0.0052522,0.0046306,0.0047209,3.9852e-05,2.202e-05,2.1686e-05,0.00095218,0.00090809,0.00088172,0.00097656,0.000952,0.00093958,6.8392e-05,6.768e-05,6.6598e-05
4285.57,,,,0.0045954,0.0045685,0.0047371,0.0052156,0.0045999,0.0046912,3.9364e-05,2.1671e-05,2.1387e-05,0.00094304,0.00089898,0.00087297,0.00096965,0.00094516,0.0009329,6.8423e-05,6.7186e-05,6.6115e-05
4299.18,,,,0.0045459,0.0045257,0.0046938,0.0051789,0.0045691,0.0046613,3.8896e-05,2.1328e-05,2.1093e-05,0.00093402,0.00088997,0.00086432,0.00096272,0.0009383,0.0009262,6.8421e-05,6.669e-05,6.5631e-05
4312.78,,,,0.0044998,0.0044863,0.0046539,0.0051453,0.004541,0.0046342,3.8429e-05,2.0992e-05,2.0805e-05,0.00092571,0.00088162,0.00085632,0.00095636,0.000932,0.00092005,6.8238e-05,6.6233e-05,6.5187e-05
4326.39,,,,0.0044511,0.0044441,0.0046112,0.0051088,0.0045105,0.0046045,3.7945e-05,2.066e-05,2.0521e-05,0.00091685,0.00087276,0.00084782,0.0009495,0.00092522,0.00091343,6.7695e-05,6.5741e-05,6.4709e-05
4339.99,,,,0.0044038,0.0044031,0.0045697,0.0050731,0.0044807,0.0045755,3.7432e-05,2.0334e-05,2.0241e-05,0.00090825,0.00086415,0.00083955,0.00094279,0.00091858,0.00090694,6.6861e-05,6.526e-05,6.4241e-05
4353.6,,,,0.0043571,0.0043629,0.0045288,0.0050377,0.0044512,0.0045468,3.6884e-05,2.0012e-05,1.9966e-05,0.0008998,0.00085567,0.00083143,0.00093616,0.00091202,0.00090054,6.5871e-05,6.4787e-05,6.378e-05
4367.2,,,,0.0043111,0.0043231,0.0044885,0.0050028,0.004422,0.0045185,3.6303e-05,1.9695e-05,1.9694e-05,0.00089146,0.00084732,0.00082341,0.00092961,0.00090555,0.00089422,6.4922e-05,6.4322e-05,6.3324e-05
4380.81,,,,0.0042657,0.0042839,0.0044487,0.0049682,0.0043933,0.0044906,3.5699e-05,1.9384e-05,1.9427e-05,0.00088322,0.00083906,0.00081549,0.00092315,0.00089917,0.00088799,6.419e-05,6.3864e-05,6.2875e-05
4394.41,,,,0.0042207,0.004245,0.0044092,0.0049341,0.0043649,0.004463,3.5087e-05,1.9078e-05,1.9164e-05,0.00087505,0.00083089,0.00080765,0.00091678,0.00089288,0.00088183,6.3772e-05,6.3414e-05,6.2432e-05
4408.02,,,,0.004176,0.0042063,0.0043699,0.0049003,0.0043369,0.0044357,3.4482e-05,1.8778e-05,1.8905e-05,0.00086691,0.00082277,0.00079986,0.00091047,0.00088665,0.00087575,6.3646e-05,6.2967e-05,6.1994e-05
4421.62,,,,0.0041311,0.0041673,0.0043302,0.0048665,0.0043089,0.0044085,3.3901e-05,1.8482e-05,1.865e-05,0.0008587,0.0008146,0.00079202,0.00090419,0.00088045,0.00086969,6.3682e-05,6.2521e-05,6.1557e-05
4435.23,,,,0.004092,0.0041343,0.0042967,0.0048344,0.0042824,0.0043827,3.3368e-05,1.8199e-05,1.8406e-05,0.00085171,0.00080758,0.0007853,0.00089822,0.00087456,0.00086394,6.3717e-05,6.2097e-05,6.1143e-05
4448.83,,,,0.0040467,0.0040947,0.0042564,0.0048006,0.0042544,0.0043554,3.2862e-05,1.7912e-05,1.8158e-05,0.00084335,0.00079931,0.00077736,0.00089195,0.00086838,0.0008579,6.353e-05,6.165e-05,6.0709e-05
4462.44,,,,0.0040039,0.0040576,0.0042186,0.0047674,0.004227,0.0043287,3.2403e-05,1.7632e-05,1.7917e-05,0.00083549,0.00079153,0.0007699,0.0008858,0.00086232,0.00085198,6.3055e-05,6.1212e-05,6.0283e-05
4476.04,,,,0.0039619,0.0040212,0.0041815,0.0047344,0.0041997,0.0043022,3.1981e-05,1.7358e-05,1.768e-05,0.00082777,0.0007839,0.00076258,0.0008797,0.00085631,0.00084611,6.2301e-05,6.0779e-05,5.9861e-05
4489.65,,,,0.0039205,0.0039854,0.004145,0.0047016,0.0041727,0.0042758,3.1583e-05,1.7087e-05,1.7446e-05,0.00082015,0.00077639,0.00075538,0.00087365,0.00085035,0.00084029,6.1388e-05,6.035e-05,5.9442e-05
4503.25,,,,0.0038797,0.0039501,0.004109,0.0046692,0.004146,0.0042497,3.1194e-05,1.6821e-05,1.7215e-05,0.00081264,0.00076898,0.00074828,0.00086766,0.00084446,0.00083453,6.0497e-05,5.9928e-05,5.9029e-05
4516.86,,,,0.0038394,0.0039153,0.0040734,0.0046371,0.0041196,0.004224,3.0799e-05,1.6558e-05,1.6987e-05,0.0008052,0.00076167,0.00074127,0.00086174,0.00083864,0.00082884,5.9795e-05,5.9512e-05,5.862e-05
4530.46,,,,0.0037995,0.0038808,0.0040382,0.0046053,0.0040936,0.0041986,3.0387e-05,1.6299e-05,1.6763e-05,0.00079783,0.00075444,0.00073432,0.00085591,0.0008329,0.00082324,5.9382e-05,5.9103e-05,5.8218e-05
4544.07,,,,0.0037599,0.0038464,0.004003,0.004574,0.0040679,0.0041735,2.9947e-05,1.6044e-05,1.6541e-05,0.00079048,0.00074724,0.00072742,0.00085015,0.00082724,0.0008177,5.9253e-05,5.8698e-05,5.782e-05
4557.67,,,,0.0037204,0.0038121,0.0039679,0.0045429,0.0040424,0.0041486,2.9481e-05,1.5794e-05,1.6324e-05,0.00078315,0.00074005,0.00072052,0.00084445,0.00082164,0.00081223,5.9305e-05,5.8297e-05,5.7427e-05
4571.28,,,,0.0036838,0.0037808,0.0039359,0.0045121,0.0040172,0.004124,2.9004e-05,1.5555e-05,1.6118e-05,0.00077644,0.00073346,0.00071421,0.00083881,0.00081611,0.00080682,5.9372e-05,5.79e-05,5.7039e-05
4584.88,,,,0.0036451,0.0037471,0.0039014,0.0044814,0.0039922,0.0040995,2.8495e-05,1.5312e-05,1.5907e-05,0.00076925,0.00072642,0.00070745,0.0008332,0.0008106,0.00080144,5.9284e-05,5.7503e-05,5.6653e-05
4598.49,,,,0.0036072,0.0037142,0.0038677,0.0044508,0.0039672,0.0040751,2.7985e-05,1.5076e-05,1.5701e-05,0.00076222,0.00071953,0.00070085,0.00082761,0.00080512,0.00079608,5.8931e-05,5.7108e-05,5.6269e-05
4612.09,,,,0.0035699,0.0036817,0.0038345,0.0044203,0.0039424,0.0040508,2.7484e-05,1.4843e-05,1.5498e-05,0.0007553,0.00071275,0.00069434,0.00082205,0.00079967,0.00079075,5.8304e-05,5.6715e-05,5.5886e-05
4625.7,,,,0.003533,0.0036498,0.0038017,0.0043899,0.0039177,0.0040266,2.7005e-05,1.4615e-05,1.5299e-05,0.0007485,0.00070607,0.00068793,0.00081652,0.00079425,0.00078545,5.7492e-05,5.6325e-05,5.5506e-05
4639.3,,,,0.0034968,0.0036183,0.0037694,0.0043597,0.0038931,0.0040025,2.6556e-05,1.439e-05,1.5102e-05,0.0007418,0.00069948,0.00068161,0.00081103,0.00078887,0.00078019,5.6652e-05,5.594e-05,5.5129e-05
4652.91,,,,0.003461,0.0035873,0.0037375,0.0043297,0.0038688,0.0039787,2.6141e-05,1.4168e-05,1.4908e-05,0.00073521,0.00069298,0.00067538,0.00080559,0.00078354,0.00077498,5.5947e-05,5.556e-05,5.4756e-05
4666.51,,,,0.0034256,0.0035566,0.003706,0.0043001,0.0038447,0.0039551,2.5759e-05,1.3949e-05,1.4716e-05,0.00072871,0.00068656,0.00066922,0.00080022,0.00077828,0.00076984,5.5492e-05,5.5185e-05,5.4388e-05
4680.12,,,,0.0033904,0.003526,0.0036746,0.0042707,0.0038209,0.0039317,2.5404e-05,1.3733e-05,1.4525e-05,0.00072225,0.00068017,0.00066309,0.0007949,0.00077308,0.00076475,5.531e-05,5.4815e-05,5.4023e-05
4693.72,,,,0.003355,0.0034951,0.0036428,0.0042419,0.0037977,0.0039089,2.5067e-05,1.3519e-05,1.4336e-05,0.00071574,0.00067373,0.00065691,0.0007897,0.00076799,0.00075977,5.5337e-05,5.4451e-05,5.3666e-05
4707.33,,,,0.0033224,0.003467,0.003614,0.0042134,0.0037747,0.0038864,2.4768e-05,1.3321e-05,1.4166e-05,0.00070981,0.00066783,0.00065126,0.00078457,0.00076297,0.00075486,5.5433e-05,5.4091e-05,5.3315e-05
4720.93,,,,0.0032884,0.0034374,0.0035834,0.0041849,0.0037518,0.0038639,2.444e-05,1.3116e-05,1.3985e-05,0.00070357,0.00066164,0.00064531,0.00077944,0.00075795,0.00074995,5.5433e-05,5.373e-05,5.2963e-05
4734.54,,,,0.0032548,0.0034081,0.0035532,0.0041566,0.0037289,0.0038415,2.4101e-05,1.2915e-05,1.3808e-05,0.00069741,0.00065552,0.00063944,0.00077434,0.00075297,0.00074508,5.5214e-05,5.3371e-05,5.2614e-05
4748.14,,,,0.0032215,0.0033791,0.0035234,0.0041283,0.0037062,0.0038191,2.3743e-05,1.2718e-05,1.3634e-05,0.00069132,0.00064947,0.00063364,0.00076927,0.00074802,0.00074024,5.4731e-05,5.3014e-05,5.2267e-05
4761.75,,,,0.0031888,0.0033505,0.0034939,0.0041001,0.0036836,0.0037968,2.3361e-05,1.2524e-05,1.3464e-05,0.00068532,0.0006435,0.00062792,0.00076422,0.00074308,0.00073541,5.4033e-05,5.2659e-05,5.1921e-05
4775.35,,,,0.0031564,0.0033223,0.0034648,0.004072,0.003661,0.0037746,2.2958e-05,1.2334e-05,1.3296e-05,0.00067939,0.00063762,0.00062227,0.00075919,0.00073816,0.0007306,5.3245e-05,5.2307e-05,5.1576e-05
4788.96,,,,0.0031245,0.0032945,0.0034361,0.004044,0.0036385,0.0037525,2.2539e-05,1.2146e-05,1.3129e-05,0.00067355,0.00063181,0.0006167,0.00075418,0.00073328,0.00072582,5.2521e-05,5.1958e-05,5.1234e-05
4802.56,,,,0.0030931,0.0032671,0.0034078,0.0040161,0.0036162,0.0037305,2.2114e-05,1.196e-05,1.2965e-05,0.00066778,0.00062609,0.00061121,0.00074921,0.00072842,0.00072106,5.1989e-05,5.1611e-05,5.0894e-05
4816.17,,,,0.0030619,0.0032399,0.0033797,0.003988,0.0035936,0.0037082,2.1689e-05,1.1774e-05,1.2799e-05,0.00066206,0.00062042,0.00060578,0.00074419,0.00072353,0.00071627,5.1704e-05,5.1263e-05,5.0551e-05
4829.77,,,,0.0030319,0.0032137,0.0033526,0.0039637,0.0035745,0.0036895,2.1317e-05,1.1611e-05,1.2658e-05,0.00065651,0.00061494,0.00060052,0.00073988,0.00071932,0.00071216,5.1694e-05,5.0962e-05,5.0256e-05
4843.38,,,,0.0030012,0.003187,0.0033249,0.0039357,0.0035521,0.0036673,2.0923e-05,1.1428e-05,1.2493e-05,0.00065087,0.00060936,0.00059517,0.0007349,0.00071447,0.00070741,5.1762e-05,5.0615e-05,4.9916e-05
4856.98,,,,0.0029711,0.0031607,0.0032977,0.003909,0.0035308,0.0036463,2.0571e-05,1.1253e-05,1.2337e-05,0.00064529,0.00060387,0.00058991,0.00073016,0.00070985,0.00070289,5.1827e-05,5.0283e-05,4.9592e-05
4870.59,,,,0.0029413,0.0031346,0.0032706,0.0038825,0.0035098,0.0036256,2.025e-05,1.1083e-05,1.2185e-05,0.00063974,0.00059843,0.00058469,0.00072549,0.0007053,0.00069843,5.1741e-05,4.9955e-05,4.9273e-05
4884.19,,,,0.0029118,0.0031087,0.0032438,0.0038563,0.003489,0.0036051,1.9957e-05,1.0916e-05,1.2035e-05,0.00063423,0.00059303,0.00057951,0.00072085,0.00070078,0.00069401,5.1419e-05,4.9629e-05,4.8956e-05
4897.8,,,,0.0028826,0.0030831,0.0032172,0.0038302,0.0034683,0.0035846,1.9683e-05,1.0752e-05,1.1888e-05,0.00062876,0.00058769,0.00057439,0.00071623,0.00069628,0.00068961,5.0861e-05,4.9305e-05,4.8641e-05
4911.4,,,,0.0028537,0.0030577,0.0031909,0.003804,0.0034476,0.0035641,1.9421e-05,1.059e-05,1.1744e-05,0.00062335,0.00058242,0.00056933,0.00071162,0.0006918,0.00068522,5.0148e-05,4.8983e-05,4.8326e-05
4925.01,,,,0.0028253,0.0030327,0.003165,0.0037779,0.0034269,0.0035437,1.9158e-05,1.0431e-05,1.1601e-05,0.000618,0.00057721,0.00056433,0.00070702,0.00068732,0.00068083,4.9412e-05,4.8663e-05,4.8012e-05
4938.61,,,,0.0027972,0.0030081,0.0031394,0.0037517,0.0034062,0.0035231,1.8887e-05,1.0274e-05,1.146e-05,0.00061271,0.00057207,0.00055941,0.00070241,0.00068284,0.00067644,4.8789e-05,4.8342e-05,4.7698e-05
4952.22,,,,0.0027693,0.0029837,0.003114,0.0037245,0.0033845,0.0035016,1.8595e-05,1.0116e-05,1.1318e-05,0.00060747,0.00056698,0.00055453,0.0006976,0.00067817,0.00067187,4.8362e-05,4.801e-05,4.737e-05
4965.82,,,,0.0027426,0.0029602,0.0030896,0.0037038,0.0033688,0.0034862,1.831e-05,9.9749e-06,1.1193e-05,0.00060241,0.00056209,0.00054983,0.00069404,0.00067471,0.00066848,4.8256e-05,4.7763e-05,4.7127e-05
4979.43,,,,0.0027154,0.0029363,0.0030648,0.0036769,0.0033475,0.003465,1.7979e-05,9.8206e-06,1.1053e-05,0.00059728,0.00055712,0.00054507,0.00068931,0.00067012,0.00066398,4.8252e-05,4.7435e-05,4.6805e-05
4993.03,,,,0.0026887,0.0029128,0.0030403,0.0036517,0.0033276,0.0034453,1.7639e-05,9.6722e-06,1.0919e-05,0.00059223,0.00055223,0.00054037,0.00068489,0.00066583,0.00065979,4.8339e-05,4.7128e-05,4.6505e-05
5006.64,,,,0.0026622,0.0028895,0.0030161,0.003627,0.0033082,0.003426,1.7292e-05,9.5267e-06,1.0787e-05,0.00058723,0.00054738,0.00053572,0.00068057,0.00066164,0.00065568,4.8369e-05,4.6826e-05,4.621e-05
5020.24,,,,0.002636,0.0028664,0.002992,0.0036025,0.0032891,0.003407,1.6946e-05,9.3841e-06,1.0658e-05,0.00058226,0.00054257,0.0005311,0.0006763,0.0006575,0.00065162,4.8225e-05,4.6528e-05,4.592e-05
5033.85,,,,0.00261,0.0028435,0.002968,0.0035782,0.0032701,0.0033882,1.661e-05,9.2441e-06,1.0531e-05,0.00057734,0.00053779,0.00052652,0.00067207,0.0006534,0.0006476,4.7853e-05,4.6232e-05,4.5632e-05
5047.45,,,,0.0025843,0.0028207,0.0029442,0.0035539,0.0032511,0.0033694,1.6291e-05,9.1066e-06,1.0406e-05,0.00057247,0.00053306,0.00052198,0.00066786,0.00064931,0.0006436,4.7278e-05,4.5937e-05,4.5345e-05
5061.06,,,,0.0025588,0.0027981,0.0029207,0.0035297,0.0032322,0.0033505,1.5994e-05,8.9714e-06,1.0283e-05,0.00056765,0.00052837,0.00051748,0.00066364,0.00064523,0.0006396,4.6591e-05,4.5645e-05,4.5059e-05
5074.66,,,,0.0025336,0.0027758,0.0028974,0.0035053,0.0032131,0.0033315,1.5721e-05,8.8383e-06,1.0161e-05,0.00056289,0.00052373,0.00051303,0.0006594,0.00064113,0.00063557,4.5918e-05,4.5351e-05,4.4771e-05
5088.27,,,,0.0025085,0.0027535,0.002874,0.0034798,0.003193,0.0033115,1.5469e-05,8.7058e-06,1.0041e-05,0.00055814,0.0005191,0.00050858,0.00065495,0.00063681,0.00063134,4.5367e-05,4.5044e-05,4.4468e-05
5101.87,,,,0.0024856,0.0027335,0.0028531,0.0034617,0.0031798,0.0032985,1.5248e-05,8.5837e-06,9.9288e-06,0.00055388,0.00051492,0.00050457,0.00065192,0.00063388,0.00062848,4.5123e-05,4.4835e-05,4.4262e-05
5115.48,,,,0.0024609,0.0027115,0.0028301,0.0034357,0.0031592,0.0032779,1.5027e-05,8.4536e-06,9.8095e-06,0.00054922,0.00051035,0.00050019,0.00064739,0.00062949,0.00062417,4.4991e-05,4.4522e-05,4.3954e-05
5129.08,,,,0.002437,0.0026903,0.002808,0.0034118,0.0031407,0.0032594,1.4816e-05,8.3277e-06,9.6938e-06,0.00054474,0.00050595,0.00049597,0.00064326,0.0006255,0.00062026,4.5041e-05,4.4237e-05,4.3674e-05
5142.69,,,,0.0024135,0.0026694,0.0027861,0.0033885,0.0031226,0.0032413,1.4603e-05,8.2039e-06,9.5798e-06,0.00054033,0.00050161,0.00049181,0.00063924,0.00062161,0.00061644,4.514e-05,4.3958e-05,4.3401e-05
5156.29,,,,0.0023902,0.0026487,0.0027644,0.0033655,0.0031048,0.0032236,1.4382e-05,8.0822e-06,9.4675e-06,0.00053596,0.00049731,0.00048768,0.00063529,0.00061779,0.00061269,4.5163e-05,4.3683e-05,4.3132e-05
5169.9,,,,0.0023671,0.0026282,0.0027428,0.0033428,0.0030873,0.0032061,1.4149e-05,7.9625e-06,9.357e-06,0.00053162,0.00049304,0.00048358,0.00063139,0.00061402,0.000609,4.5013e-05,4.3411e-05,4.2868e-05
