,1s,1s,1s,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4s,4s,4s
3809.4,,,,0.010127,0.0098599,0.010011,0.0079733,0.007235,0.0072963,0.0003172,0.00016055,0.00015069,0.0023184,0.0022372,0.0021362,0.0016864,0.0017172,0.0016768,0.00010942,0.00011224,0.00010938
3823.0,,,,0.010025,0.0097682,0.0099196,0.0079205,0.0071882,0.0072508,0.00034672,0.00015797,0.00014855,0.0022966,0.0022143,0.0021145,0.0016743,0.0017045,0.0016643,0.00010834,0.00011139,0.00010854
3836.61,,,,0.0099217,0.0096756,0.0098276,0.0078677,0.0071415,0.0072054,0.00037088,0.00015525,0.00014635,0.0022745,0.0021913,0.0020925,0.0016623,0.0016919,0.0016518,0.0001073,0.00011054,0.0001077
3850.21,,,,0.0098197,0.0095841,0.0097368,0.0078154,0.0070953,0.0071604,0.0003883,0.00015254,0.00014421,0.0022527,0.0021686,0.0020709,0.0016504,0.0016793,0.0016395,0.00010641,0.0001097,0.00010688
3863.82,,,,0.0097189,0.0094937,0.0096469,0.0077632,0.0070493,0.0071157,0.00039783,0.00014981,0.00014211,0.0022312,0.0021461,0.0020495,0.0016385,0.0016669,0.0016272,0.00010571,0.00010887,0.00010606
3877.42,,,,0.0096194,0.0094044,0.0095581,0.0077113,0.0070034,0.0070711,0.00039896,0.0001471,0.00014006,0.00221,0.0021239,0.0020284,0.0016268,0.0016545,0.0016151,0.00010516,0.00010805,0.00010524
3891.03,,,,0.0095212,0.0093163,0.0094705,0.0076595,0.0069579,0.0070267,0.00039183,0.00014441,0.00013803,0.0021891,0.0021021,0.0020076,0.0016151,0.0016423,0.001603,0.00010468,0.00010722,0.00010443
3904.63,,,,0.0094244,0.0092295,0.0093841,0.0076081,0.0069126,0.0069826,0.00037714,0.00014175,0.00013604,0.0021685,0.0020806,0.0019872,0.0016035,0.0016301,0.001591,0.00010413,0.00010641,0.00010363
3918.24,,,,0.0093288,0.0091439,0.009299,0.0075568,0.0068675,0.0069387,0.00035605,0.00013914,0.00013407,0.0021482,0.0020594,0.001967,0.001592,0.001618,0.0015791,0.00010344,0.0001056,0.00010283
3931.84,,,,0.0092344,0.0090594,0.0092148,0.007506,0.006823,0.0068953,0.00033005,0.00013659,0.00013212,0.0021281,0.0020385,0.0019471,0.0015807,0.001606,0.0015674,0.00010259,0.0001048,0.00010205
3945.45,,,,0.0091418,0.0089764,0.0091322,0.0074583,0.0067812,0.0068547,0.00030106,0.00013422,0.0001303,0.0021084,0.0020179,0.0019276,0.00157,0.0015948,0.0015563,0.00010166,0.00010404,0.0001013
3959.05,,,,0.0090496,0.0088938,0.0090499,0.0074087,0.0067378,0.0068124,0.0002702,0.00013185,0.00012843,0.0020888,0.0019975,0.0019082,0.001559,0.0015832,0.0015449,0.00010069,0.00010327,0.00010054
3972.66,,,,0.0089583,0.008812,0.0089683,0.0073598,0.0066951,0.0067707,0.00023914,0.0001296,0.00012659,0.0020694,0.0019773,0.001889,0.0015481,0.0015717,0.0015337,9.9804e-05,0.0001025,9.9788e-05
3986.26,,,,0.0088679,0.0087309,0.0088875,0.0073112,0.0066527,0.0067294,0.00020906,0.00012746,0.0001248,0.0020502,0.0019573,0.00187,0.0015374,0.0015604,0.0015225,9.908e-05,0.00010175,9.9043e-05
3999.87,,,,0.0087784,0.0086507,0.0088075,0.0072629,0.0066105,0.0066883,0.00018087,0.00012543,0.00012303,0.0020312,0.0019376,0.0018512,0.0015267,0.0015492,0.0015115,9.8517e-05,0.000101,9.8304e-05
4013.47,,,,0.0086899,0.0085714,0.0087284,0.0072146,0.0065685,0.0066473,0.00015524,0.0001235,0.0001213,0.0020124,0.001918,0.0018327,0.0015161,0.001538,0.0015005,9.8054e-05,0.00010025,9.757e-05
4027.08,,,,0.0086026,0.0084932,0.0086502,0.0071664,0.0065266,0.0066064,0.00013266,0.00012168,0.0001196,0.0019939,0.0018988,0.0018144,0.0015055,0.0015269,0.0014896,9.759e-05,9.9508e-05,9.6839e-05
4040.68,,,,0.0085164,0.0084159,0.0085731,0.007118,0.0064844,0.0065652,0.00011349,0.00011994,0.00011792,0.0019756,0.0018798,0.0017963,0.0014949,0.0015157,0.0014786,9.7026e-05,9.8762e-05,9.6107e-05
4054.29,,,,0.0084315,0.00834,0.0084972,0.0070693,0.0064421,0.0065238,9.8063e-05,0.00011827,0.00011626,0.0019576,0.0018611,0.0017786,0.0014843,0.0015045,0.0014676,9.6308e-05,9.8016e-05,9.5375e-05
4067.89,,,,0.0083486,0.0082657,0.008423,0.0070268,0.0064054,0.0064882,8.6786e-05,0.00011673,0.00011468,0.00194,0.0018428,0.0017613,0.001475,0.0014947,0.001458,9.5532e-05,9.7358e-05,9.4728e-05
4081.5,,,,0.0082657,0.0081915,0.0083488,0.0069799,0.0063648,0.0064484,7.9907e-05,0.0001152,0.00011308,0.0019225,0.0018246,0.001744,0.0014649,0.001484,0.0014474,9.4621e-05,9.6642e-05,9.4025e-05
4095.1,,,,0.0081838,0.0081182,0.0082755,0.0069339,0.006325,0.0064096,7.7823e-05,0.0001137,0.00011151,0.0019051,0.0018066,0.0017269,0.0014549,0.0014734,0.0014371,9.3748e-05,9.5942e-05,9.3337e-05
4108.71,,,,0.0081027,0.0080455,0.0082027,0.0068885,0.0062858,0.0063713,8.081e-05,0.00011223,0.00010996,0.0018879,0.0017888,0.00171,0.0014451,0.0014631,0.0014269,9.2994e-05,9.5252e-05,9.2658e-05
4122.31,,,,0.0080223,0.0079735,0.0081306,0.0068434,0.0062469,0.0063332,8.8992e-05,0.00011078,0.00010845,0.0018709,0.0017712,0.0016932,0.0014354,0.0014528,0.0014169,9.2397e-05,9.457e-05,9.1987e-05
4135.92,,,,0.0079427,0.0079021,0.0080591,0.0067985,0.0062082,0.0062954,0.00010225,0.00010933,0.00010696,0.0018541,0.0017537,0.0016767,0.0014257,0.0014426,0.0014069,9.1937e-05,9.3893e-05,9.1321e-05
4149.52,,,,0.0078638,0.0078314,0.0079883,0.0067536,0.0061696,0.0062576,0.00012017,0.00010787,0.00010549,0.0018374,0.0017364,0.0016603,0.0014161,0.0014325,0.0013969,9.154e-05,9.3216e-05,9.0657e-05
4163.13,,,,0.0077857,0.0077613,0.007918,0.0067083,0.0061306,0.0062194,0.00014196,0.00010639,0.00010406,0.0018209,0.0017193,0.001644,0.0014064,0.0014223,0.0013869,9.1103e-05,9.2536e-05,8.999e-05
4176.73,,,,0.0077087,0.0076923,0.0078489,0.0066625,0.0060912,0.0061808,0.00016648,0.00010487,0.00010264,0.0018046,0.0017024,0.0016281,0.0013966,0.001412,0.0013768,9.0544e-05,9.1852e-05,8.9319e-05
4190.34,,,,0.0076355,0.0076268,0.0077833,0.0066234,0.0060579,0.0061483,0.00019238,0.00010335,0.00010126,0.0017892,0.0016864,0.0016129,0.0013883,0.0014031,0.0013681,8.9927e-05,9.1261e-05,8.8739e-05
4203.94,,,,0.0075605,0.0075595,0.0077158,0.0065789,0.0060197,0.0061109,0.00021798,0.00010178,9.9886e-05,0.0017734,0.00167,0.0015973,0.0013788,0.0013932,0.0013583,8.9111e-05,9.0598e-05,8.809e-05
4217.55,,,,0.0074867,0.0074935,0.0076494,0.0065355,0.0059826,0.0060745,0.00024163,0.00010017,9.8533e-05,0.0017578,0.0016539,0.001582,0.0013696,0.0013834,0.0013488,8.8261e-05,8.9953e-05,8.7457e-05
4231.15,,,,0.0074139,0.0074281,0.0075838,0.0064928,0.005946,0.0060386,0.00026179,9.8536e-05,9.7201e-05,0.0017425,0.0016379,0.0015669,0.0013606,0.0013739,0.0013394,8.7462e-05,8.932e-05,8.6835e-05
4244.76,,,,0.0073417,0.0073634,0.0075189,0.0064505,0.00591,0.0060033,0.00027714,9.6881e-05,9.589e-05,0.0017273,0.0016222,0.001552,0.0013517,0.0013645,0.0013302,8.6788e-05,8.8696e-05,8.6222e-05
4258.36,,,,0.0072702,0.0072993,0.0074543,0.0064087,0.0058742,0.0059683,0.00028675,9.5215e-05,9.4602e-05,0.0017122,0.0016065,0.0015372,0.0013429,0.0013552,0.001321,8.6268e-05,8.8079e-05,8.5615e-05
4271.97,,,,0.0071992,0.0072355,0.0073903,0.006367,0.0058387,0.0059334,0.0002901,9.3548e-05,9.3337e-05,0.0016972,0.001591,0.0015225,0.0013341,0.0013459,0.001312,8.5872e-05,8.7467e-05,8.5013e-05
4285.57,,,,0.0071286,0.007172,0.0073264,0.0063251,0.0058031,0.0058985,0.0002872,9.1889e-05,9.2095e-05,0.0016823,0.0015756,0.001508,0.0013254,0.0013367,0.0013029,8.5525e-05,8.6853e-05,8.4412e-05
4299.18,,,,0.0070589,0.0071094,0.0072633,0.006283,0.0057672,0.0058632,0.00027845,9.0247e-05,9.0874e-05,0.0016676,0.0015604,0.0014936,0.0013166,0.0013274,0.0012938,8.5134e-05,8.6236e-05,8.3807e-05
4312.78,,,,0.0069945,0.0070519,0.0072056,0.0062458,0.0057359,0.0058325,0.00026467,8.8641e-05,8.9677e-05,0.0016541,0.0015464,0.0014803,0.0013088,0.0013191,0.0012857,8.4699e-05,8.5689e-05,8.3271e-05
4326.39,,,,0.0069257,0.0069901,0.0071433,0.0062038,0.0057001,0.0057974,0.00024691,8.7062e-05,8.8494e-05,0.0016396,0.0015314,0.0014661,0.0013001,0.0013099,0.0012766,8.4059e-05,8.5077e-05,8.2672e-05
4339.99,,,,0.0068589,0.00693,0.0070828,0.0061629,0.0056654,0.0057632,0.00022637,8.5529e-05,8.7329e-05,0.0016255,0.0015168,0.0014523,0.0012916,0.0013009,0.0012678,8.3321e-05,8.4482e-05,8.209e-05
4353.6,,,,0.0067932,0.006871,0.0070233,0.0061226,0.0056312,0.0057296,0.00020424,8.4047e-05,8.618e-05,0.0016116,0.0015025,0.0014388,0.0012832,0.0012921,0.0012592,8.2546e-05,8.3898e-05,8.1517e-05
4367.2,,,,0.0067283,0.0068127,0.0069645,0.0060828,0.0055976,0.0056965,0.00018162,8.2623e-05,8.5046e-05,0.0015979,0.0014884,0.0014254,0.001275,0.0012834,0.0012507,8.182e-05,8.3322e-05,8.0953e-05
4380.81,,,,0.006664,0.0067549,0.0069063,0.0060435,0.0055643,0.0056639,0.00015941,8.1262e-05,8.393e-05,0.0015843,0.0014744,0.0014122,0.0012669,0.0012748,0.0012423,8.121e-05,8.2756e-05,8.0396e-05
4394.41,,,,0.0066003,0.0066976,0.0068484,0.0060046,0.0055315,0.0056316,0.0001383,7.9969e-05,8.2831e-05,0.0015708,0.0014605,0.0013991,0.0012588,0.0012663,0.0012339,8.0741e-05,8.2197e-05,7.9847e-05
4408.02,,,,0.0065369,0.0066405,0.0067908,0.005966,0.0054989,0.0055995,0.00011875,7.8743e-05,8.1751e-05,0.0015574,0.0014467,0.001386,0.0012509,0.0012579,0.0012257,8.0388e-05,8.1641e-05,7.9302e-05
4421.62,,,,0.0064729,0.0065826,0.0067323,0.005927,0.0054661,0.0055671,0.00010102,7.7583e-05,8.0687e-05,0.0015438,0.0014327,0.0013728,0.0012429,0.0012494,0.0012174,8.0079e-05,8.1083e-05,7.8755e-05
4435.23,,,,0.0064191,0.0065352,0.0066846,0.005892,0.0054368,0.0055384,8.532e-05,7.6513e-05,7.9667e-05,0.0015327,0.0014211,0.0013618,0.0012358,0.0012418,0.00121,7.979e-05,8.0579e-05,7.8262e-05
4448.83,,,,0.006354,0.006476,0.0066247,0.0058524,0.0054034,0.0055054,7.168e-05,7.5469e-05,7.8632e-05,0.0015187,0.0014069,0.0013484,0.0012277,0.0012333,0.0012016,7.934e-05,8.0014e-05,7.7709e-05
4462.44,,,,0.0062931,0.006421,0.0065691,0.0058142,0.0053713,0.0054738,6.0293e-05,7.4485e-05,7.7623e-05,0.0015058,0.0013936,0.0013359,0.0012199,0.001225,0.0011935,7.8782e-05,7.9469e-05,7.7176e-05
4476.04,,,,0.0062335,0.0063672,0.0065147,0.0057763,0.0053394,0.0054424,5.1344e-05,7.3546e-05,7.663e-05,0.0014932,0.0013807,0.0013236,0.0012122,0.0012169,0.0011855,7.8123e-05,7.893e-05,7.6649e-05
4489.65,,,,0.0061747,0.0063143,0.0064611,0.0057388,0.0053079,0.0054113,4.5104e-05,7.264e-05,7.565e-05,0.0014807,0.0013679,0.0013116,0.0012045,0.0012088,0.0011776,7.7423e-05,7.8397e-05,7.6128e-05
4503.25,,,,0.0061168,0.006262,0.0064083,0.0057017,0.0052768,0.0053806,4.19e-05,7.1758e-05,7.4682e-05,0.0014684,0.0013553,0.0012997,0.001197,0.0012008,0.0011698,7.676e-05,7.7872e-05,7.5614e-05
4516.86,,,,0.0060595,0.0062103,0.006356,0.005665,0.0052461,0.0053503,4.2067e-05,7.0893e-05,7.3728e-05,0.0014563,0.0013428,0.0012879,0.0011896,0.001193,0.0011622,7.62e-05,7.7355e-05,7.5106e-05
4530.46,,,,0.0060027,0.006159,0.006304,0.0056288,0.0052159,0.0053204,4.5875e-05,7.0035e-05,7.2786e-05,0.0014442,0.0013305,0.0012763,0.0011823,0.0011852,0.0011546,7.5771e-05,7.6844e-05,7.4606e-05
4544.07,,,,0.005946,0.0061078,0.0062521,0.0055929,0.0051859,0.0052908,5.3452e-05,6.9175e-05,7.1857e-05,0.0014322,0.0013182,0.0012646,0.001175,0.0011776,0.0011471,7.5455e-05,7.634e-05,7.4111e-05
4557.67,,,,0.0058893,0.0060564,0.0062,0.0055572,0.005156,0.0052613,6.4719e-05,6.8313e-05,7.0946e-05,0.0014201,0.0013058,0.001253,0.0011678,0.0011699,0.0011396,7.5194e-05,7.5836e-05,7.3619e-05
4571.28,,,,0.0058382,0.0060108,0.0061538,0.0055223,0.005127,0.0052327,7.9359e-05,6.7466e-05,7.008e-05,0.0014094,0.0012947,0.0012426,0.0011608,0.0011625,0.0011324,7.4926e-05,7.5346e-05,7.314e-05
4584.88,,,,0.0057826,0.0059603,0.0061025,0.005487,0.0050976,0.0052035,9.6677e-05,6.6571e-05,6.9193e-05,0.0013975,0.0012827,0.0012312,0.0011538,0.001155,0.001125,7.4565e-05,7.485e-05,7.2656e-05
4598.49,,,,0.0057284,0.0059111,0.0060526,0.0054518,0.0050682,0.0051745,0.00011582,6.5661e-05,6.8328e-05,0.001386,0.0012709,0.00122,0.0011467,0.0011475,0.0011177,7.4087e-05,7.4357e-05,7.2175e-05
4612.09,,,,0.0056749,0.0058627,0.0060035,0.0054167,0.005039,0.0051456,0.00013568,6.4729e-05,6.7476e-05,0.0013746,0.0012593,0.0012091,0.0011397,0.0011401,0.0011104,7.3502e-05,7.3866e-05,7.1695e-05
4625.7,,,,0.0056223,0.0058151,0.0059551,0.0053817,0.0050099,0.0051168,0.00015503,6.3775e-05,6.6637e-05,0.0013635,0.0012478,0.0011983,0.0011327,0.0011327,0.0011032,7.2859e-05,7.3379e-05,7.122e-05
4639.3,,,,0.0055705,0.0057681,0.0059074,0.0053471,0.0049811,0.0050882,0.00017263,6.2797e-05,6.5808e-05,0.0013524,0.0012366,0.0011877,0.0011258,0.0011254,0.0010961,7.2232e-05,7.2897e-05,7.0748e-05
4652.91,,,,0.0055193,0.0057217,0.0058603,0.0053128,0.0049526,0.00506,0.00018736,6.1799e-05,6.4989e-05,0.0013416,0.0012254,0.0011772,0.001119,0.0011182,0.001089,7.1686e-05,7.2421e-05,7.0283e-05
4666.51,,,,0.0054686,0.0056758,0.0058136,0.0052789,0.0049245,0.0050321,0.00019829,6.0783e-05,6.4178e-05,0.0013308,0.0012144,0.0011668,0.0011123,0.001111,0.001082,7.126e-05,7.1952e-05,6.9823e-05
4680.12,,,,0.005418,0.0056298,0.0057668,0.0052454,0.0048968,0.0050047,0.00020478,5.9751e-05,6.3371e-05,0.00132,0.0012034,0.0011564,0.0011056,0.001104,0.0010751,7.0951e-05,7.1488e-05,6.937e-05
4693.72,,,,0.0053667,0.005583,0.0057192,0.0052124,0.0048695,0.0049776,0.00020658,5.8712e-05,6.2571e-05,0.001309,0.0011923,0.0011459,0.0010991,0.0010971,0.0010684,7.072e-05,7.1033e-05,6.8925e-05
4707.33,,,,0.005321,0.005542,0.0056774,0.0051795,0.0048423,0.0049507,0.00020404,5.7738e-05,6.1856e-05,0.0012994,0.0011823,0.0011366,0.0010926,0.0010902,0.0010617,7.0493e-05,7.0578e-05,6.8481e-05
4720.93,,,,0.0052718,0.0054972,0.0056319,0.0051468,0.0048154,0.0049239,0.00019711,5.6721e-05,6.1091e-05,0.0012889,0.0011717,0.0011265,0.0010862,0.0010833,0.001055,7.0208e-05,7.0127e-05,6.8042e-05
4734.54,,,,0.0052234,0.0054531,0.0055869,0.0051143,0.0047884,0.0048972,0.0001867,5.5725e-05,6.0344e-05,0.0012785,0.0011611,0.0011166,0.0010798,0.0010765,0.0010483,6.9819e-05,6.9677e-05,6.7604e-05
4748.14,,,,0.0051756,0.0054095,0.0055425,0.0050817,0.0047616,0.0048705,0.00017362,5.4752e-05,5.9611e-05,0.0012683,0.0011507,0.0011068,0.0010734,0.0010698,0.0010417,6.9318e-05,6.9229e-05,6.7167e-05
4761.75,,,,0.0051284,0.0053665,0.0054987,0.0050493,0.0047348,0.0048438,0.00015878,5.3807e-05,5.8889e-05,0.0012582,0.0011405,0.0010971,0.001067,0.001063,0.0010351,6.8739e-05,6.8783e-05,6.6732e-05
4775.35,,,,0.0050818,0.0053241,0.0054554,0.0050169,0.0047081,0.0048173,0.00014307,5.2894e-05,5.8176e-05,0.0012482,0.0011303,0.0010876,0.0010607,0.0010563,0.0010285,6.8143e-05,6.8339e-05,6.63e-05
4788.96,,,,0.0050359,0.0052823,0.0054128,0.0049848,0.0046816,0.0047909,0.00012724,5.2014e-05,5.7472e-05,0.0012384,0.0011204,0.0010782,0.0010544,0.0010496,0.001022,6.7596e-05,6.79e-05,6.5871e-05
4802.56,,,,0.0049906,0.005241,0.0053707,0.0049529,0.0046553,0.0047647,0.0001119,5.1171e-05,5.6773e-05,0.0012287,0.0011105,0.001069,0.0010481,0.001043,0.0010156,6.7146e-05,6.7465e-05,6.5446e-05
4816.17,,,,0.0049456,0.0052,0.0053288,0.0049209,0.0046289,0.0047385,9.7442e-05,5.0356e-05,5.6068e-05,0.001219,0.0011007,0.0010597,0.0010419,0.0010364,0.0010091,6.6805e-05,6.7029e-05,6.502e-05
4829.77,,,,0.0049026,0.0051609,0.0052888,0.0048921,0.0046056,0.0047153,8.4244e-05,4.9672e-05,5.548e-05,0.0012098,0.0010914,0.001051,0.0010363,0.0010304,0.0010033,6.6594e-05,6.6637e-05,6.4638e-05
4843.38,,,,0.0048582,0.0051203,0.0052473,0.0048605,0.0045795,0.0046893,7.2071e-05,4.8922e-05,5.4772e-05,0.0012002,0.0010817,0.0010419,0.0010302,0.0010239,0.00099693,6.638e-05,6.6208e-05,6.4219e-05
4856.98,,,,0.0048145,0.0050803,0.0052065,0.00483,0.0045545,0.0046644,6.1106e-05,4.8243e-05,5.411e-05,0.0011908,0.0010722,0.0010329,0.0010242,0.0010176,0.00099079,6.6153e-05,6.5792e-05,6.3815e-05
4870.59,,,,0.0047713,0.0050407,0.005166,0.0047998,0.0045297,0.0046397,5.1251e-05,4.7607e-05,5.3463e-05,0.0011815,0.0010628,0.0010241,0.0010184,0.0010114,0.00098471,6.5849e-05,6.5381e-05,6.3415e-05
4884.19,,,,0.0047284,0.0050015,0.0051259,0.0047696,0.004505,0.0046151,4.2477e-05,4.7007e-05,5.2828e-05,0.0011722,0.0010534,0.0010153,0.0010125,0.0010052,0.00097867,6.5441e-05,6.4971e-05,6.3017e-05
4897.8,,,,0.004686,0.0049626,0.0050861,0.0047395,0.0044804,0.0045905,3.4836e-05,4.6439e-05,5.2204e-05,0.001163,0.0010442,0.0010066,0.0010067,0.00099898,0.00097264,6.4941e-05,6.4563e-05,6.262e-05
4911.4,,,,0.0046441,0.0049242,0.0050468,0.0047094,0.0044557,0.0045659,2.8488e-05,4.5896e-05,5.159e-05,0.001154,0.0010351,0.00099803,0.0010009,0.00099281,0.00096662,6.4391e-05,6.4156e-05,6.2224e-05
4925.01,,,,0.0046028,0.0048863,0.005008,0.0046794,0.0044311,0.0045413,2.3693e-05,4.5373e-05,5.0982e-05,0.001145,0.0010261,0.00098957,0.00099507,0.00098665,0.00096061,6.3851e-05,6.375e-05,6.1829e-05
4938.61,,,,0.004562,0.0048489,0.0049697,0.0046493,0.0044064,0.0045166,2.0787e-05,4.486e-05,5.038e-05,0.0011362,0.0010172,0.00098123,0.00098926,0.00098049,0.00095461,6.3375e-05,6.3346e-05,6.1434e-05
4952.22,,,,0.0045217,0.0048119,0.0049318,0.0046182,0.0043808,0.0044909,2.0121e-05,4.4343e-05,4.9771e-05,0.0011274,0.0010084,0.00097297,0.00098323,0.00097412,0.00094839,6.2983e-05,6.2927e-05,6.1026e-05
4965.82,,,,0.0044827,0.0047761,0.0048951,0.0045943,0.0043619,0.0044722,2.2054e-05,4.3901e-05,4.9251e-05,0.0011189,0.00099992,0.00096498,0.00097874,0.00096927,0.00094367,6.2786e-05,6.2607e-05,6.0713e-05
4979.43,,,,0.0044432,0.0047398,0.0048579,0.0045637,0.0043367,0.004447,2.672e-05,4.3378e-05,4.8649e-05,0.0011104,0.00099132,0.0009569,0.00097283,0.00096303,0.00093758,6.2563e-05,6.2196e-05,6.0313e-05
4993.03,,,,0.0044043,0.004704,0.0048212,0.0045349,0.0043133,0.0044235,3.42e-05,4.2867e-05,4.8075e-05,0.0011019,0.00098283,0.00094892,0.00096731,0.00095717,0.00093187,6.2375e-05,6.181e-05,5.9938e-05
5006.64,,,,0.0043656,0.0046685,0.0047847,0.0045066,0.0042903,0.0044004,4.4312e-05,4.2349e-05,4.7513e-05,0.0010935,0.0009744,0.00094101,0.00096189,0.00095142,0.00092627,6.2146e-05,6.1431e-05,5.957e-05
5020.24,,,,0.0043273,0.0046331,0.0047484,0.0044786,0.0042675,0.0043776,5.665e-05,4.1821e-05,4.696e-05,0.0010852,0.00096603,0.00093315,0.00095654,0.00094573,0.00092073,6.1834e-05,6.1055e-05,5.9205e-05
5033.85,,,,0.0042892,0.004598,0.0047123,0.0044507,0.0042448,0.0043549,7.0593e-05,4.1279e-05,4.6418e-05,0.0010769,0.00095773,0.00092534,0.00095121,0.00094008,0.00091522,6.1424e-05,6.0682e-05,5.8843e-05
5047.45,,,,0.0042515,0.0045631,0.0046765,0.0044229,0.0042222,0.0043322,8.5345e-05,4.0722e-05,4.5884e-05,0.0010686,0.0009495,0.00091761,0.0009459,0.00093443,0.00090972,6.0937e-05,6.031e-05,5.8482e-05
5061.06,,,,0.0042142,0.0045286,0.0046411,0.004395,0.0041994,0.0043094,0.0001,4.0149e-05,4.5358e-05,0.0010605,0.00094135,0.00090996,0.00094057,0.00092878,0.00090421,6.0417e-05,5.9938e-05,5.812e-05
5074.66,,,,0.0041773,0.0044945,0.004606,0.0043668,0.0041765,0.0042864,0.00011362,3.956e-05,4.4839e-05,0.0010524,0.00093329,0.00090239,0.0009352,0.00092309,0.00089867,5.9919e-05,5.9564e-05,5.7756e-05
5088.27,,,,0.0041405,0.0044604,0.004571,0.0043372,0.0041521,0.0042619,0.00012533,3.8951e-05,4.4319e-05,0.0010444,0.00092526,0.00089484,0.00092951,0.00091709,0.00089283,5.9474e-05,5.917e-05,5.7373e-05
5101.87,,,,0.0041068,0.0044294,0.0045391,0.0043175,0.0041372,0.004247,0.00013454,3.8372e-05,4.3849e-05,0.001037,0.0009179,0.00088794,0.00092593,0.00091317,0.00088901,5.9258e-05,5.8911e-05,5.712e-05
5115.48,,,,0.0040707,0.004396,0.0045047,0.0042873,0.0041122,0.0042219,0.00014047,3.7734e-05,4.3334e-05,0.0010291,0.00091,0.00088053,0.00092013,0.00090706,0.00088306,5.8988e-05,5.8511e-05,5.6731e-05
5129.08,,,,0.0040357,0.0043636,0.0044713,0.00426,0.00409,0.0041996,0.00014305,3.7103e-05,4.2837e-05,0.0010214,0.00090234,0.00087335,0.00091494,0.00090156,0.00087771,5.8809e-05,5.815e-05,5.638e-05
5142.69,,,,0.0040011,0.0043315,0.0044383,0.0042334,0.0040684,0.0041779,0.00014227,3.6472e-05,4.2347e-05,0.0010138,0.00089477,0.00086624,0.00090989,0.0008962,0.00087249,5.8638e-05,5.7797e-05,5.6037e-05
5156.29,,,,0.0039668,0.0042996,0.0044055,0.0042071,0.0040472,0.0041565,0.0001384,3.5846e-05,4.1866e-05,0.0010063,0.00088726,0.0008592,0.00090493,0.00089093,0.00086737,5.8422e-05,5.7451e-05,5.5701e-05
5169.9,,,,0.0039327,0.004268,0.0043729,0.0041812,0.0040263,0.0041354,0.00013193,3.5227e-05,4.1391e-05,0.00099879,0.0008798,0.00085219,0.00090003,0.00088573,0.0008623,5.8124e-05,5.7108e-05,5.5369e-05
5183.5,,,,0.0038988,0.0042364,0.0043404,0.0041554,0.0040054,0.0041144,0.00012348,3.462e-05,4.0925e-05,0.00099131,0.00087238,0.00084523,0.00089516,0.00088056,0.00085727,5.7736e-05,5.6767e-05,5.5039e-05
5197.11,,,,0.0038652,0.0042051,0.004308,0.0041296,0.0039846,0.0040935,0.00011373,3.4029e-05,4.0467e-05,0.00098387,0.00086502,0.00083832,0.0008903,0.00087539,0.00085224,5.728e-05,5.6428e-05,5.4709e-05
5210.71,,,,0.0038318,0.0041738,0.0042758,0.0041036,0.0039636,0.0040723,0.00010336,3.3457e-05,4.0016e-05,0.00097646,0.00085769,0.00083144,0.0008854,0.0008702,0.00084719,5.68e-05,5.6087e-05,5.4378e-05
5224.32,,,,0.0037982,0.0041424,0.0042434,0.0040767,0.0039416,0.0040501,9.2934e-05,3.2904e-05,3.957e-05,0.00096899,0.00085033,0.00082453,0.0008803,0.0008648,0.00084194,5.6335e-05,5.5733e-05,5.4035e-05
5237.92,,,,0.0037653,0.0041116,0.0042117,0.0040489,0.0039187,0.004027,8.2911e-05,3.2369e-05,3.9126e-05,0.00096168,0.00084311,0.00081776,0.00087498,0.00085921,0.0008365,5.5928e-05,5.5368e-05,5.3679e-05
5251.53,,,,0.0037362,0.0040849,0.004184,0.0040297,0.0039042,0.0040124,7.3662e-05,3.1881e-05,3.8704e-05,0.00095529,0.00083673,0.00081179,0.00087154,0.00085545,0.00083285,5.573e-05,5.512e-05,5.3439e-05
5265.13,,,,0.0037043,0.0040551,0.0041532,0.0040038,0.0038832,0.0039912,6.5187e-05,3.1402e-05,3.8274e-05,0.0009482,0.00082974,0.00080523,0.00086666,0.00085029,0.00082782,5.5521e-05,5.4782e-05,5.311e-05
5278.74,,,,0.0036731,0.0040259,0.0041231,0.0039786,0.0038628,0.0039706,5.7522e-05,3.095e-05,3.7849e-05,0.00094125,0.00082289,0.00079881,0.00086192,0.00084527,0.00082294,5.5368e-05,5.4453e-05,5.2791e-05
5292.34,,,,0.0036423,0.0039971,0.0040933,0.0039539,0.0038429,0.0039505,5.0541e-05,3.0524e-05,3.743e-05,0.00093437,0.00081612,0.00079246,0.00085728,0.00084034,0.00081815,5.5219e-05,5.413e-05,5.2478e-05
5305.95,,,,0.0036118,0.0039685,0.0040638,0.0039295,0.0038233,0.0039307,4.4067e-05,3.0123e-05,3.7015e-05,0.00092755,0.00080941,0.00078617,0.00085272,0.0008355,0.00081345,5.5026e-05,5.3812e-05,5.217e-05
5319.55,,,,0.0035815,0.0039401,0.0040344,0.0039054,0.0038039,0.0039111,3.7932e-05,2.9747e-05,3.6606e-05,0.00092076,0.00080274,0.00077992,0.00084821,0.00083072,0.0008088,5.4757e-05,5.3498e-05,5.1866e-05
5333.16,,,,0.0035514,0.0039117,0.0040051,0.0038816,0.0037848,0.0038917,3.2029e-05,2.9394e-05,3.6204e-05,0.00091398,0.00079611,0.0007737,0.00084376,0.00082598,0.0008042,5.4406e-05,5.3187e-05,5.1565e-05
