,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4d,4d,4d,4p,4p,4p,4s,4s,4s,5p,5p,5p,5s,5s,5s
5822.94,0.015655,0.015439,0.015538,0.0067521,0.0064987,0.0064793,0.0030691,0.0034222,0.0036026,0.0089585,0.0076511,0.0079049,0.0041316,0.0032156,0.0032138,0.00076516,0.00076158,0.00075462,0.0021202,0.0019672,0.0019775,0.0010202,0.00089813,0.00088431,0.00013464,0.00012626,0.00012644,0.00013891,0.00012478,0.00012257
5836.54,0.015588,0.015372,0.015472,0.0067318,0.0064787,0.0064595,0.0030381,0.0033959,0.0035752,0.0088999,0.0076053,0.0078607,0.0041128,0.0031999,0.0031994,0.00075862,0.00075542,0.00074857,0.0021066,0.001955,0.0019656,0.0010151,0.00089342,0.0008799,0.00013368,0.00012546,0.00012567,0.00013821,0.00012412,0.00012194
5850.15,0.015523,0.015308,0.015409,0.006713,0.0064601,0.0064412,0.0030075,0.0033698,0.003548,0.0088432,0.0075613,0.0078183,0.004095,0.0031848,0.0031857,0.00075215,0.00074931,0.00074257,0.0020934,0.0019431,0.0019542,0.0010103,0.00088894,0.00087572,0.00013275,0.0001247,0.00012492,0.00013755,0.00012349,0.00012135
5863.75,0.01546,0.015246,0.015347,0.0066949,0.0064421,0.0064235,0.0029772,0.0033439,0.0035209,0.0087875,0.0075181,0.0077766,0.0040776,0.0031702,0.0031723,0.00074573,0.00074325,0.0007366,0.0020804,0.0019315,0.0019429,0.0010056,0.00088456,0.00087163,0.00013186,0.00012395,0.0001242,0.0001369,0.00012287,0.00012077
5877.36,0.015398,0.015184,0.015285,0.0066772,0.0064246,0.0064063,0.0029471,0.0033181,0.0034939,0.0087323,0.0074754,0.0077355,0.0040606,0.0031558,0.0031593,0.00073933,0.00073722,0.00073066,0.0020676,0.00192,0.0019318,0.001001,0.00088026,0.00086763,0.00013101,0.0001232,0.00012348,0.00013626,0.00012226,0.0001202
5890.96,0.015336,0.015122,0.015224,0.0066599,0.0064074,0.0063893,0.0029172,0.0032925,0.0034671,0.0086774,0.0074329,0.0076945,0.0040437,0.0031416,0.0031464,0.00073297,0.00073121,0.00072476,0.0020548,0.0019086,0.0019208,0.00099641,0.00087603,0.00086369,0.00013023,0.00012246,0.00012276,0.00013563,0.00012166,0.00011965
5904.57,0.015273,0.01506,0.015163,0.0066426,0.0063904,0.0063725,0.0028875,0.003267,0.0034404,0.0086225,0.0073905,0.0076536,0.0040269,0.0031276,0.0031336,0.00072666,0.00072525,0.00071889,0.0020421,0.0018973,0.0019098,0.00099188,0.00087183,0.00085977,0.00012949,0.00012173,0.00012205,0.00013501,0.00012107,0.00011909
5918.17,0.01521,0.014998,0.015101,0.0066253,0.0063732,0.0063556,0.0028582,0.0032417,0.0034139,0.0085675,0.0073479,0.0076125,0.0040101,0.0031135,0.0031208,0.0007204,0.00071934,0.00071306,0.0020293,0.0018858,0.0018987,0.00098736,0.00086764,0.00085586,0.00012878,0.00012099,0.00012133,0.00013438,0.00012048,0.00011854
5931.78,0.015146,0.014934,0.015037,0.0066075,0.0063556,0.0063382,0.0028291,0.0032167,0.0033877,0.0085118,0.0073048,0.0075708,0.003993,0.0030993,0.0031079,0.00071419,0.00071348,0.00070729,0.0020164,0.0018743,0.0018876,0.00098278,0.0008634,0.00085191,0.00012806,0.00012024,0.00012061,0.00013375,0.00011988,0.00011798
5945.38,0.015077,0.014865,0.014969,0.0065879,0.0063361,0.006319,0.0028001,0.0031916,0.0033614,0.0084537,0.0072596,0.0075268,0.0039749,0.0030843,0.0030941,0.00070799,0.00070761,0.00070152,0.0020029,0.0018623,0.0018758,0.00097794,0.00085894,0.00084774,0.00012728,0.00011946,0.00011985,0.00013308,0.00011925,0.00011739
5958.99,0.015009,0.014798,0.014902,0.006567,0.0063156,0.0062987,0.002772,0.0031677,0.0033362,0.0083963,0.0072152,0.0074836,0.003956,0.0030687,0.0030798,0.00070203,0.00070199,0.00069598,0.0019896,0.0018504,0.0018643,0.00097294,0.00085434,0.00084343,0.00012648,0.00011869,0.00011911,0.00013239,0.00011861,0.00011678
5972.59,0.014972,0.014762,0.014866,0.0065595,0.0063078,0.0062912,0.0027458,0.0031454,0.0033128,0.0083565,0.0071859,0.0074562,0.0039452,0.0030595,0.0030718,0.00069646,0.00069675,0.00069082,0.0019805,0.0018424,0.0018567,0.00096993,0.00085151,0.00084085,0.00012589,0.00011817,0.00011861,0.00013197,0.0001182,0.00011641
5986.2,0.014907,0.014697,0.014802,0.0065404,0.006289,0.0062726,0.0027181,0.0031216,0.0032878,0.008301,0.0071431,0.0074146,0.0039274,0.0030449,0.0030585,0.00069057,0.00069118,0.00068533,0.0019677,0.001831,0.0018456,0.00096522,0.00084718,0.0008368,0.00012502,0.00011743,0.00011789,0.00013132,0.00011759,0.00011584
5999.8,0.014845,0.014636,0.014741,0.0065223,0.006271,0.0062548,0.002691,0.0030983,0.0032633,0.0082474,0.007102,0.0073747,0.0039102,0.0030308,0.0030455,0.00068478,0.00068572,0.00067995,0.0019553,0.00182,0.0018349,0.00096066,0.00084299,0.00083289,0.00012415,0.00011672,0.0001172,0.00013068,0.000117,0.00011528
6013.41,0.014785,0.014576,0.014682,0.0065045,0.0062534,0.0062375,0.0026642,0.0030752,0.003239,0.0081948,0.0070618,0.0073358,0.0038933,0.0030169,0.0030329,0.00067905,0.00068031,0.00067462,0.0019432,0.0018092,0.0018245,0.00095617,0.00083888,0.00082904,0.0001233,0.00011603,0.00011652,0.00013006,0.00011642,0.00011474
6027.01,0.014726,0.014517,0.014624,0.0064872,0.0062362,0.0062206,0.0026376,0.0030523,0.0032149,0.008143,0.0070223,0.0072975,0.0038767,0.0030033,0.0030204,0.00067336,0.00067494,0.00066933,0.0019313,0.0017986,0.0018142,0.00095176,0.00083483,0.00082527,0.00012248,0.00011534,0.00011586,0.00012945,0.00011585,0.00011421
6040.62,0.014667,0.014459,0.014566,0.0064703,0.0062194,0.006204,0.0026112,0.0030295,0.0031908,0.0080917,0.0069832,0.0072597,0.0038603,0.0029899,0.0030082,0.00066771,0.0006696,0.00066406,0.0019195,0.0017882,0.0018041,0.00094742,0.00083086,0.00082156,0.00012171,0.00011466,0.0001152,0.00012884,0.00011529,0.00011368
6054.22,0.014609,0.014402,0.014509,0.0064537,0.006203,0.0061878,0.002585,0.0030068,0.0031668,0.0080408,0.0069444,0.0072221,0.0038441,0.0029767,0.0029962,0.00066207,0.00066427,0.0006588,0.0019078,0.0017778,0.001794,0.00094315,0.00082695,0.00081792,0.00012098,0.00011399,0.00011455,0.00012825,0.00011474,0.00011317
6067.83,0.01455,0.014343,0.014451,0.0064373,0.0061867,0.0061718,0.0025589,0.0029841,0.0031429,0.0079898,0.0069057,0.0071845,0.0038281,0.0029636,0.0029844,0.00065646,0.00065896,0.00065356,0.0018961,0.0017675,0.001784,0.00093892,0.00082308,0.00081431,0.00012029,0.00011332,0.0001139,0.00012766,0.0001142,0.00011266
6081.43,0.014491,0.014284,0.014392,0.0064209,0.0061704,0.0061557,0.0025329,0.0029614,0.003119,0.0079385,0.0068666,0.0071464,0.0038121,0.0029506,0.0029725,0.00065085,0.00065366,0.00064833,0.0018843,0.001757,0.0017738,0.00093469,0.00081922,0.00081071,0.0001196,0.00011265,0.00011324,0.00012706,0.00011365,0.00011215
6095.04,0.014427,0.014221,0.014329,0.0064036,0.0061533,0.0061388,0.0025067,0.0029383,0.0030945,0.007885,0.0068256,0.0071064,0.0037956,0.0029373,0.0029603,0.00064515,0.00064826,0.000643,0.001872,0.0017461,0.0017632,0.00093036,0.00081528,0.00080702,0.00011888,0.00011194,0.00011256,0.00012646,0.0001131,0.00011163
6108.64,0.014362,0.014156,0.014265,0.006385,0.0061348,0.0061206,0.0024814,0.0029163,0.0030712,0.0078311,0.0067842,0.007066,0.0037783,0.0029234,0.0029475,0.00063969,0.00064309,0.0006379,0.0018596,0.0017351,0.0017525,0.00092584,0.00081118,0.00080318,0.00011812,0.00011123,0.00011186,0.00012583,0.00011252,0.00011108
6122.25,0.014327,0.014122,0.014231,0.0063741,0.0061238,0.0061099,0.0024595,0.0028982,0.003052,0.0077934,0.0067573,0.0070405,0.0037656,0.002913,0.0029384,0.00063511,0.0006388,0.00063366,0.0018511,0.0017278,0.0017455,0.00092245,0.00080807,0.00080032,0.00011757,0.00011075,0.00011141,0.00012535,0.00011208,0.00011068
6135.85,0.014266,0.014061,0.01417,0.0063567,0.0061066,0.0060928,0.0024346,0.0028764,0.0030289,0.0077414,0.0067176,0.0070018,0.0037491,0.0028998,0.0029262,0.00062971,0.00063369,0.00062862,0.0018392,0.0017172,0.0017352,0.00091813,0.00080416,0.00079666,0.00011677,0.00011007,0.00011074,0.00012474,0.00011153,0.00011016
6149.46,0.014206,0.014002,0.014112,0.0063396,0.0060895,0.006076,0.0024103,0.0028553,0.0030066,0.0076909,0.0066793,0.0069644,0.0037327,0.0028866,0.0029142,0.00062448,0.00062874,0.00062373,0.0018276,0.001707,0.0017252,0.00091386,0.00080029,0.00079305,0.00011595,0.00010941,0.0001101,0.00012414,0.00011099,0.00010965
6163.06,0.014148,0.013945,0.014055,0.0063225,0.0060726,0.0060593,0.0023865,0.0028346,0.0029846,0.0076412,0.0066418,0.0069279,0.0037164,0.0028736,0.0029023,0.00061934,0.00062388,0.00061893,0.0018163,0.001697,0.0017155,0.00090962,0.00079646,0.00078946,0.00011514,0.00010876,0.00010947,0.00012354,0.00011045,0.00010914
6176.67,0.014091,0.013888,0.013999,0.0063056,0.0060558,0.0060428,0.002363,0.0028141,0.0029629,0.0075923,0.0066049,0.0068919,0.0037002,0.0028607,0.0028905,0.00061426,0.00061908,0.00061419,0.0018051,0.0016872,0.0017059,0.00090541,0.00079265,0.0007859,0.00011435,0.00010813,0.00010885,0.00012295,0.00010991,0.00010864
6190.27,0.014036,0.013833,0.013944,0.0062889,0.0060392,0.0060265,0.0023397,0.0027938,0.0029413,0.0075441,0.0065687,0.0068566,0.0036842,0.002848,0.0028788,0.00060923,0.00061431,0.00060948,0.0017941,0.0016775,0.0016965,0.00090125,0.0007889,0.0007824,0.0001136,0.0001075,0.00010824,0.00012237,0.00010938,0.00010814
6203.88,0.013981,0.013778,0.01389,0.0062726,0.006023,0.0060105,0.0023165,0.0027736,0.0029198,0.0074964,0.0065329,0.0068217,0.0036685,0.0028355,0.0028674,0.00060421,0.00060956,0.00060479,0.0017832,0.001668,0.0016872,0.00089715,0.00078521,0.00077895,0.0001129,0.00010689,0.00010764,0.00012179,0.00010887,0.00010766
6217.48,0.013926,0.013724,0.013836,0.0062567,0.0060072,0.0059949,0.0022935,0.0027534,0.0028983,0.0074491,0.0064975,0.0067872,0.0036529,0.0028231,0.0028561,0.00059921,0.00060482,0.0006001,0.0017725,0.0016585,0.0016781,0.00089312,0.00078159,0.00077556,0.00011226,0.00010628,0.00010705,0.00012123,0.00010835,0.00010718
6231.09,0.013871,0.01367,0.013782,0.0062411,0.0059916,0.0059796,0.0022705,0.0027331,0.0028767,0.0074018,0.0064621,0.0067527,0.0036376,0.002811,0.0028451,0.00059419,0.00060007,0.0005954,0.0017617,0.0016491,0.0016689,0.00088915,0.00077801,0.00077222,0.00011165,0.00010567,0.00010645,0.00012067,0.00010785,0.00010671
6244.69,0.013815,0.013614,0.013726,0.0062256,0.0059762,0.0059644,0.0022472,0.0027122,0.0028545,0.0073538,0.0064261,0.0067174,0.0036224,0.002799,0.0028341,0.00058907,0.0005952,0.00059058,0.0017508,0.0016395,0.0016595,0.00088521,0.00077448,0.00076892,0.00011105,0.00010505,0.00010585,0.00012012,0.00010735,0.00010624
6258.3,0.013757,0.013556,0.013669,0.0062098,0.0059605,0.0059488,0.0022245,0.002692,0.002833,0.0073052,0.0063894,0.0066814,0.0036069,0.0027869,0.002823,0.00058409,0.00059047,0.00058591,0.0017397,0.0016298,0.00165,0.00088122,0.0007709,0.00076558,0.00011043,0.00010442,0.00010523,0.00011956,0.00010685,0.00010577
6271.9,0.013716,0.013516,0.013629,0.0061955,0.0059461,0.0059347,0.0022059,0.002677,0.0028169,0.0072657,0.006361,0.0066541,0.0035924,0.0027754,0.0028126,0.00058022,0.00058687,0.00058235,0.0017308,0.0016222,0.0016426,0.00087746,0.00076754,0.00076244,0.00010993,0.00010392,0.00010475,0.00011904,0.00010638,0.00010533
6285.51,0.013659,0.013459,0.013572,0.0061798,0.0059306,0.0059194,0.0021833,0.0026567,0.0027953,0.0072177,0.0063249,0.0066187,0.0035771,0.0027635,0.0028017,0.00057524,0.00058213,0.00057766,0.0017199,0.0016126,0.0016333,0.00087353,0.00076402,0.00075916,0.00010925,0.0001033,0.00010415,0.00011849,0.00010588,0.00010486
6299.11,0.013603,0.013404,0.013517,0.006164,0.0059148,0.0059039,0.0021616,0.0026374,0.0027747,0.0071707,0.0062897,0.0065841,0.0035618,0.0027515,0.0027907,0.00057048,0.00057761,0.00057319,0.0017093,0.0016032,0.0016241,0.00086958,0.0007605,0.00075587,0.00010855,0.0001027,0.00010356,0.00011794,0.00010539,0.0001044
6312.72,0.013548,0.013349,0.013463,0.006148,0.0058989,0.0058882,0.0021403,0.0026186,0.0027546,0.007124,0.0062549,0.00655,0.0035463,0.0027394,0.0027797,0.00056583,0.0005732,0.00056882,0.0016987,0.001594,0.0016151,0.00086562,0.00075697,0.00075256,0.00010783,0.0001021,0.00010298,0.00011738,0.00010489,0.00010393
6326.32,0.013493,0.013295,0.013409,0.0061318,0.0058828,0.0058723,0.0021193,0.0026002,0.0027349,0.0070779,0.0062205,0.0065162,0.0035308,0.0027274,0.0027686,0.00056125,0.00056886,0.00056452,0.0016882,0.0015848,0.0016062,0.00086164,0.00075344,0.00074925,0.00010709,0.00010151,0.0001024,0.00011683,0.0001044,0.00010346
6339.93,0.013439,0.013241,0.013356,0.0061156,0.0058667,0.0058564,0.0020987,0.002582,0.0027154,0.0070322,0.0061865,0.0064829,0.0035153,0.0027153,0.0027576,0.00055674,0.00056458,0.00056028,0.0016779,0.0015758,0.0015974,0.00085767,0.00074991,0.00074595,0.00010637,0.00010092,0.00010183,0.00011628,0.0001039,0.000103
6353.53,0.013387,0.013189,0.013304,0.0060995,0.0058507,0.0058406,0.0020782,0.0025639,0.0026961,0.0069872,0.0061532,0.0064501,0.0034998,0.0027034,0.0027466,0.00055227,0.00056034,0.00055609,0.0016677,0.0015669,0.0015887,0.00085373,0.00074642,0.00074268,0.00010568,0.00010035,0.00010127,0.00011573,0.00010341,0.00010254
6367.14,0.013335,0.013137,0.013253,0.0060837,0.0058349,0.0058251,0.002058,0.002546,0.0026768,0.0069428,0.0061203,0.0064179,0.0034846,0.0026916,0.0027358,0.00054782,0.00055612,0.00055191,0.0016577,0.0015582,0.0015802,0.00084984,0.00074297,0.00073944,0.00010503,9.9787e-05,0.00010072,0.00011519,0.00010293,0.00010208
6380.74,0.013283,0.013086,0.013202,0.0060682,0.0058194,0.0058099,0.0020378,0.002528,0.0026575,0.0068988,0.0060879,0.006386,0.0034695,0.00268,0.0027252,0.00054338,0.0005519,0.00054773,0.0016477,0.0015496,0.0015717,0.000846,0.00073957,0.00073627,0.00010443,9.923e-05,0.00010017,0.00011466,0.00010245,0.00010163
6394.35,0.013232,0.013036,0.013152,0.006053,0.0058043,0.0057949,0.0020174,0.0025097,0.0026379,0.0068551,0.0060557,0.0063544,0.0034546,0.0026686,0.0027147,0.00053888,0.00054761,0.00054348,0.0016379,0.001541,0.0015634,0.00084222,0.00073623,0.00073314,0.00010386,9.8677e-05,9.9635e-05,0.00011414,0.00010198,0.00010119
6407.95,0.013181,0.012984,0.013101,0.0060386,0.0057899,0.0057807,0.0019974,0.0024916,0.0026185,0.0068113,0.0060233,0.0063226,0.0034402,0.0026576,0.0027046,0.00053442,0.00054337,0.00053928,0.001628,0.0015324,0.001555,0.00083855,0.000733,0.00073012,0.00010331,9.8122e-05,9.9092e-05,0.00011363,0.00010153,0.00010077
6421.56,0.013135,0.012939,0.013056,0.0060241,0.0057753,0.0057665,0.0019811,0.0024785,0.0026043,0.0067705,0.0059937,0.0062936,0.0034258,0.0026465,0.0026945,0.00053104,0.00054021,0.00053615,0.0016189,0.0015245,0.0015473,0.00083488,0.00072977,0.0007271,0.0001028,9.7612e-05,9.8595e-05,0.00011313,0.00010107,0.00010034
6435.16,0.013083,0.012887,0.013004,0.0060094,0.0057607,0.005752,0.0019606,0.0024596,0.002584,0.0067268,0.0059614,0.0062619,0.0034113,0.0026355,0.0026844,0.00052641,0.00053579,0.00053177,0.001609,0.001516,0.0015389,0.00083121,0.00072653,0.00072407,0.00010223,9.7059e-05,9.8055e-05,0.00011262,0.00010062,9.9913e-05
6448.77,0.013032,0.012836,0.012954,0.0059948,0.0057461,0.0057376,0.0019411,0.0024419,0.0025651,0.0066835,0.0059295,0.0062304,0.0033968,0.0026244,0.0026743,0.00052208,0.00053166,0.00052767,0.0015993,0.0015075,0.0015306,0.00082754,0.00072331,0.00072106,0.00010163,9.6512e-05,9.752e-05,0.00011212,0.00010017,9.9489e-05
6462.37,0.01298,0.012785,0.012903,0.00598,0.0057313,0.0057231,0.001922,0.0024247,0.0025466,0.0066403,0.0058977,0.006199,0.0033823,0.0026134,0.0026642,0.00051784,0.00052763,0.00052367,0.0015895,0.0014991,0.0015223,0.00082387,0.00072009,0.00071804,0.00010099,9.5967e-05,9.6986e-05,0.00011161,9.9713e-05,9.9063e-05
6475.98,0.012929,0.012734,0.012852,0.0059649,0.0057163,0.0057083,0.0019033,0.0024079,0.0025284,0.0065972,0.0058659,0.0061676,0.0033676,0.0026023,0.002654,0.00051369,0.00052367,0.00051974,0.0015798,0.0014906,0.0015141,0.00082017,0.00071685,0.000715,0.00010032,9.5423e-05,9.6453e-05,0.00011111,9.9259e-05,9.8636e-05
6489.58,0.012877,0.012683,0.012801,0.0059496,0.005701,0.0056933,0.0018849,0.0023914,0.0025106,0.0065542,0.0058343,0.0061363,0.0033528,0.0025911,0.0026437,0.0005096,0.00051978,0.00051589,0.0015702,0.0014823,0.0015059,0.00081645,0.0007136,0.00071195,9.9642e-05,9.4882e-05,9.5924e-05,0.0001106,9.8802e-05,9.8206e-05
6503.19,0.012826,0.012632,0.012751,0.0059341,0.0056856,0.005678,0.0018667,0.0023751,0.0024931,0.0065117,0.005803,0.0061054,0.0033379,0.0025799,0.0026334,0.00050558,0.00051595,0.00051209,0.0015606,0.001474,0.0014977,0.00081271,0.00071033,0.00070888,9.8971e-05,9.4347e-05,9.5399e-05,0.00011009,9.8344e-05,9.7774e-05
6516.79,0.012776,0.012582,0.012701,0.0059186,0.0056701,0.0056627,0.0018488,0.002359,0.0024757,0.0064695,0.0057721,0.0060749,0.003323,0.0025687,0.002623,0.00050161,0.00051217,0.00050834,0.0015511,0.0014658,0.0014897,0.00080897,0.00070707,0.00070582,9.8329e-05,9.3819e-05,9.4882e-05,0.00010958,9.7886e-05,9.7343e-05
6530.4,0.012726,0.012533,0.012652,0.005903,0.0056546,0.0056474,0.0018311,0.0023431,0.0024585,0.0064279,0.0057417,0.0060448,0.0033081,0.0025575,0.0026127,0.00049767,0.00050842,0.00050461,0.0015418,0.0014577,0.0014818,0.00080524,0.00070382,0.00070277,9.7729e-05,9.3299e-05,9.4373e-05,0.00010908,9.7431e-05,9.6913e-05
6544.0,0.012678,0.012485,0.012604,0.0058874,0.005639,0.0056322,0.0018134,0.0023271,0.0024412,0.0063868,0.0057118,0.0060153,0.0032933,0.0025464,0.0026024,0.00049373,0.00050466,0.00050088,0.0015326,0.0014498,0.001474,0.00080153,0.00070058,0.00069973,9.7174e-05,9.2788e-05,9.3871e-05,0.00010857,9.6978e-05,9.6486e-05
6557.61,0.01263,0.012437,0.012557,0.005871,0.0056227,0.005616,0.0017954,0.0023105,0.0024233,0.006346,0.0056822,0.005986,0.003278,0.0025349,0.0025918,0.00048967,0.00050078,0.00049702,0.0015235,0.0014419,0.0014663,0.0007977,0.00069726,0.0006966,9.6655e-05,9.2281e-05,9.3375e-05,0.00010806,9.6513e-05,9.6046e-05
6571.21,0.012582,0.012391,0.01251,0.0058574,0.0056091,0.0056026,0.0017773,0.0022937,0.0024051,0.0063059,0.0056531,0.0059572,0.0032642,0.0025247,0.0025824,0.00048556,0.00049684,0.00049311,0.0015145,0.0014342,0.0014588,0.00079427,0.00069428,0.00069381,9.6164e-05,9.1784e-05,9.2888e-05,0.00010759,9.6095e-05,9.5654e-05
6584.82,0.012536,0.012345,0.012465,0.0058464,0.005598,0.0055917,0.0017629,0.0022818,0.0023921,0.0062668,0.0056246,0.0059291,0.003252,0.0025157,0.0025743,0.00048249,0.00049397,0.00049026,0.0015057,0.0014267,0.0014514,0.00079121,0.00069164,0.00069135,9.5684e-05,9.1297e-05,9.241e-05,0.00010718,9.5723e-05,9.5307e-05
6598.42,0.012489,0.012298,0.012418,0.0058319,0.0055835,0.0055774,0.0017456,0.0022658,0.0023749,0.006227,0.0055958,0.0059005,0.0032378,0.0025052,0.0025646,0.00047859,0.00049023,0.00048655,0.0014968,0.001419,0.0014439,0.00078768,0.00068858,0.00068848,9.5177e-05,9.0803e-05,9.1926e-05,0.0001067,9.5295e-05,9.4903e-05
6612.03,0.012442,0.012251,0.012371,0.0058179,0.0055694,0.0055636,0.0017286,0.0022502,0.002358,0.0061872,0.0055669,0.0058718,0.0032239,0.0024949,0.0025551,0.00047476,0.00048657,0.00048291,0.001488,0.0014114,0.0014363,0.00078422,0.00068559,0.00068568,9.4639e-05,9.0309e-05,9.1442e-05,0.00010623,9.4875e-05,9.4509e-05
6625.63,0.012394,0.012203,0.012324,0.0058039,0.0055554,0.0055498,0.0017119,0.0022349,0.0023413,0.0061474,0.005538,0.0058431,0.0032101,0.0024847,0.0025457,0.00047099,0.00048296,0.00047933,0.0014791,0.0014037,0.0014288,0.00078077,0.00068262,0.00068289,9.4063e-05,8.9815e-05,9.0958e-05,0.00010577,9.4459e-05,9.4117e-05
6639.24,0.012346,0.012155,0.012276,0.0057898,0.0055413,0.0055359,0.0016954,0.0022197,0.0023249,0.0061075,0.005509,0.0058143,0.0031961,0.0024744,0.0025363,0.00046727,0.00047941,0.00047579,0.0014701,0.0013961,0.0014213,0.00077732,0.00067964,0.0006801,9.3452e-05,8.9321e-05,9.0472e-05,0.0001053,9.4042e-05,9.3724e-05
6652.84,0.012297,0.012107,0.012229,0.0057754,0.0055269,0.0055217,0.0016792,0.0022049,0.0023087,0.0060677,0.00548,0.0057854,0.0031821,0.0024641,0.0025268,0.00046361,0.00047591,0.00047231,0.0014612,0.0013884,0.0014137,0.00077384,0.00067665,0.00067729,9.282e-05,8.8826e-05,8.9986e-05,0.00010483,9.3623e-05,9.3329e-05
6666.45,0.012249,0.012059,0.012181,0.0057607,0.0055122,0.0055073,0.0016632,0.0021902,0.0022928,0.006028,0.0054511,0.0057567,0.0031679,0.0024537,0.0025172,0.00046001,0.00047246,0.00046889,0.0014524,0.0013808,0.0014062,0.00077033,0.00067363,0.00067445,9.2186e-05,8.8334e-05,8.9502e-05,0.00010436,9.32e-05,9.293e-05
6680.05,0.012201,0.012011,0.012133,0.0057457,0.0054972,0.0054925,0.0016475,0.0021758,0.0022772,0.0059885,0.0054224,0.0057281,0.0031536,0.0024432,0.0025074,0.00045646,0.00046907,0.00046551,0.0014435,0.0013732,0.0013987,0.00076679,0.00067059,0.00067158,9.1568e-05,8.7845e-05,8.9021e-05,0.00010388,9.2775e-05,9.2528e-05
6693.66,0.012153,0.011964,0.012086,0.0057303,0.0054819,0.0054774,0.0016319,0.0021616,0.0022617,0.0059493,0.005394,0.0056998,0.003139,0.0024325,0.0024976,0.00045296,0.00046572,0.00046218,0.0014348,0.0013657,0.0013914,0.00076321,0.00066752,0.00066869,9.0983e-05,8.7362e-05,8.8545e-05,0.0001034,9.2345e-05,9.2121e-05
6707.26,0.012106,0.011917,0.012039,0.0057141,0.0054658,0.0054615,0.0016165,0.0021475,0.0022463,0.0059103,0.0053658,0.0056717,0.0031241,0.0024216,0.0024873,0.00044947,0.00046238,0.00045886,0.0014261,0.0013582,0.001384,0.00075952,0.00066436,0.0006657,9.0435e-05,8.6881e-05,8.8072e-05,0.0001029,9.1903e-05,9.1703e-05
6720.87,0.012061,0.011873,0.011996,0.0056998,0.0054515,0.0054474,0.0016012,0.0021333,0.0022308,0.0058729,0.0053391,0.0056451,0.0031102,0.0024115,0.002478,0.00044599,0.00045904,0.00045554,0.0014178,0.0013511,0.001377,0.00075611,0.00066145,0.00066296,8.9944e-05,8.6425e-05,8.7624e-05,0.00010244,9.1495e-05,9.1318e-05
6734.47,0.012021,0.011832,0.011955,0.005694,0.0054453,0.0054414,0.0015871,0.0021206,0.002217,0.0058381,0.0053141,0.0056203,0.0031009,0.002405,0.0024724,0.00044283,0.00045604,0.00045255,0.0014101,0.0013445,0.0013705,0.00075382,0.00065952,0.0006612,8.9511e-05,8.5999e-05,8.7205e-05,0.00010213,9.1223e-05,9.1068e-05
6748.08,0.011974,0.011787,0.01191,0.0056769,0.0054283,0.0054247,0.0015719,0.0021064,0.0022015,0.0057998,0.0052867,0.0055929,0.0030856,0.0023938,0.0024619,0.00043936,0.0004527,0.00044923,0.0014016,0.0013373,0.0013634,0.00075005,0.0006563,0.00065815,8.9038e-05,8.5531e-05,8.6744e-05,0.00010162,9.0773e-05,9.0641e-05
6761.68,0.01193,0.011742,0.011866,0.0056625,0.0054139,0.0054105,0.001557,0.0020925,0.0021864,0.0057627,0.0052601,0.0055663,0.0030716,0.0023838,0.0024526,0.00043595,0.00044943,0.00044597,0.0013933,0.0013302,0.0013564,0.00074664,0.00065339,0.00065541,8.8572e-05,8.5077e-05,8.6298e-05,0.00010116,9.0366e-05,9.0256e-05
6775.29,0.011885,0.011698,0.011822,0.0056487,0.0054001,0.0053969,0.0015422,0.0020787,0.0021713,0.0057259,0.0052337,0.00554,0.0030581,0.0023741,0.0024436,0.00043257,0.00044618,0.00044274,0.0013851,0.0013233,0.0013496,0.00074333,0.00065058,0.00065277,8.8087e-05,8.4628e-05,8.5856e-05,0.00010072,8.9973e-05,8.9885e-05
6788.89,0.011841,0.011654,0.011778,0.0056353,0.0053867,0.0053837,0.0015275,0.002065,0.0021563,0.0056892,0.0052074,0.0055137,0.0030448,0.0023645,0.0024347,0.00042921,0.00044295,0.00043952,0.001377,0.0013163,0.0013427,0.00074007,0.00064782,0.00065017,8.7571e-05,8.4179e-05,8.5414e-05,0.00010028,8.9586e-05,8.952e-05
6802.5,0.011796,0.01161,0.011734,0.005622,0.0053733,0.0053705,0.0015131,0.0020513,0.0021414,0.0056524,0.005181,0.0054873,0.0030315,0.002355,0.002426,0.00042588,0.00043975,0.00043633,0.0013688,0.0013093,0.0013358,0.00073683,0.00064508,0.00064759,8.7022e-05,8.3729e-05,8.4971e-05,9.9841e-05,8.9202e-05,8.9158e-05
6816.1,0.011751,0.011565,0.011689,0.0056085,0.0053598,0.0053572,0.0014988,0.0020379,0.0021267,0.0056156,0.0051545,0.0054607,0.0030182,0.0023455,0.0024172,0.00042259,0.00043659,0.00043318,0.0013606,0.0013023,0.0013289,0.00073358,0.00064233,0.000645,8.6448e-05,8.3278e-05,8.4526e-05,9.9403e-05,8.8818e-05,8.8795e-05
6829.71,0.011705,0.011519,0.011644,0.0055947,0.005346,0.0053436,0.0014847,0.0020247,0.0021122,0.0055787,0.0051279,0.005434,0.0030048,0.0023359,0.0024083,0.00041935,0.00043347,0.00043008,0.0013524,0.0012953,0.001322,0.00073031,0.00063956,0.00064239,8.5863e-05,8.2826e-05,8.408e-05,9.896e-05,8.843e-05,8.8429e-05
