,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4d,4d,4d,4p,4p,4p,4s,4s,4s,5p,5p,5p,5s,5s,5s
5700.49,0.016833,0.016608,0.016716,0.006915,0.0066394,0.0066241,0.0040943,0.0045049,0.0046898,0.010276,0.0089535,0.0092258,0.0044831,0.0035532,0.0035578,0.0011691,0.001143,0.0011197,0.0026331,0.0025026,0.0025018,0.0011742,0.0010688,0.0010509,0.00030582,0.00029422,0.00029286,0.00018185,0.00016937,0.00016606
5714.1,0.016767,0.016543,0.016651,0.0068975,0.0066221,0.0066071,0.0040543,0.0044701,0.0046538,0.010212,0.0089035,0.0091775,0.0044641,0.0035373,0.0035433,0.0011594,0.0011336,0.0011106,0.0026172,0.0024878,0.0024875,0.0011688,0.0010636,0.0010461,0.00030395,0.00029246,0.00029116,0.00018098,0.00016854,0.00016527
5727.7,0.016701,0.016477,0.016586,0.0068802,0.006605,0.0065903,0.0040146,0.0044355,0.0046181,0.010149,0.0088536,0.0091292,0.0044453,0.0035216,0.003529,0.0011498,0.0011243,0.0011016,0.0026013,0.0024731,0.0024732,0.0011634,0.0010585,0.0010413,0.00030208,0.00029071,0.00028946,0.00018012,0.00016771,0.00016449
5741.31,0.016635,0.016412,0.016521,0.0068629,0.0065879,0.0065735,0.0039753,0.0044013,0.0045827,0.010085,0.0088038,0.009081,0.0044265,0.003506,0.0035147,0.0011403,0.0011151,0.0010926,0.0025854,0.0024585,0.002459,0.001158,0.0010534,0.0010365,0.00030023,0.00028897,0.00028776,0.00017926,0.00016689,0.00016372
5754.91,0.016568,0.016346,0.016456,0.0068454,0.0065707,0.0065565,0.0039365,0.0043674,0.0045476,0.010022,0.0087539,0.0090327,0.0044077,0.0034903,0.0035004,0.0011308,0.001106,0.0010837,0.0025696,0.0024438,0.0024447,0.0011526,0.0010484,0.0010317,0.00029838,0.00028722,0.00028606,0.0001784,0.00016607,0.00016294
5768.52,0.016501,0.01628,0.01639,0.0068276,0.0065531,0.0065392,0.0038982,0.0043341,0.004513,0.0099584,0.008704,0.0089843,0.0043886,0.0034745,0.0034859,0.0011215,0.001097,0.001075,0.0025537,0.0024291,0.0024305,0.0011472,0.0010433,0.0010269,0.00029653,0.00028548,0.00028437,0.00017754,0.00016524,0.00016216
5782.12,0.016433,0.016213,0.016324,0.0068092,0.006535,0.0065214,0.0038604,0.0043012,0.0044789,0.0098948,0.008654,0.0089358,0.0043692,0.0034585,0.0034712,0.0011124,0.0010882,0.0010664,0.0025378,0.0024145,0.0024162,0.0011417,0.0010381,0.0010221,0.00029468,0.00028373,0.00028267,0.00017666,0.00016441,0.00016137
5795.73,0.016364,0.016144,0.016256,0.0067891,0.0065153,0.0065019,0.003823,0.0042687,0.0044453,0.00983,0.0086031,0.0088863,0.0043488,0.0034418,0.0034557,0.0011033,0.0010794,0.0010578,0.0025216,0.0023996,0.0024017,0.0011359,0.0010327,0.001017,0.0002928,0.00028196,0.00028094,0.00017575,0.00016354,0.00016055
5809.33,0.016298,0.016079,0.016191,0.0067695,0.0064961,0.006483,0.0037863,0.0042369,0.0044123,0.0097675,0.0085543,0.008839,0.0043287,0.0034253,0.0034406,0.0010944,0.0010709,0.0010495,0.0025061,0.0023852,0.0023878,0.0011302,0.0010274,0.001012,0.00029099,0.00028025,0.00027928,0.00017485,0.00016268,0.00015974
5822.94,0.016248,0.01603,0.016142,0.0067615,0.0064879,0.006475,0.0037504,0.0042054,0.0043796,0.0097151,0.0085142,0.0088005,0.0043161,0.0034147,0.0034313,0.0010857,0.0010624,0.0010412,0.0024931,0.0023733,0.0023763,0.0011265,0.0010239,0.0010087,0.00028947,0.00027883,0.00027791,0.00017426,0.00016211,0.0001592
5836.54,0.016181,0.015964,0.016077,0.0067422,0.0064689,0.0064563,0.0037144,0.0041741,0.004347,0.0096528,0.0084655,0.0087532,0.0042963,0.0033985,0.0034163,0.0010769,0.001054,0.001033,0.0024776,0.0023591,0.0023624,0.0011209,0.0010186,0.0010038,0.00028767,0.00027714,0.00027626,0.00017337,0.00016127,0.00015841
5850.15,0.016118,0.015901,0.016014,0.0067244,0.0064514,0.0064391,0.0036787,0.004143,0.0043147,0.0095924,0.0084185,0.0087075,0.0042774,0.0033831,0.0034022,0.0010682,0.0010456,0.0010249,0.0024626,0.0023453,0.002349,0.0011156,0.0010137,0.00099916,0.00028592,0.00027549,0.00027466,0.00017253,0.00016047,0.00015765
5863.75,0.016055,0.015839,0.015953,0.0067072,0.0064344,0.0064224,0.0036433,0.004112,0.0042825,0.0095328,0.0083723,0.0086627,0.004259,0.0033681,0.0033884,0.0010596,0.0010372,0.0010167,0.0024479,0.0023317,0.0023358,0.0011104,0.0010088,0.0009946,0.0002842,0.00027388,0.00027309,0.00017171,0.00015968,0.00015691
5877.36,0.015993,0.015778,0.015892,0.0066905,0.0064179,0.0064061,0.0036082,0.0040812,0.0042504,0.0094737,0.0083265,0.0086182,0.0042408,0.0033533,0.0033749,0.001051,0.001029,0.0010086,0.0024332,0.0023183,0.0023227,0.0011053,0.0010041,0.00099013,0.00028251,0.00027228,0.00027153,0.00017091,0.00015892,0.00015619
5890.96,0.015931,0.015717,0.015831,0.0066739,0.0064015,0.00639,0.0035733,0.0040505,0.0042185,0.0094148,0.0082809,0.0085738,0.0042229,0.0033387,0.0033615,0.0010425,0.0010207,0.0010006,0.0024187,0.0023049,0.0023097,0.0011003,0.00099938,0.00098571,0.00028082,0.00027069,0.00026998,0.00017011,0.00015816,0.00015547
5904.57,0.015869,0.015655,0.01577,0.0066574,0.0063852,0.0063739,0.0035387,0.0040201,0.0041868,0.0093558,0.0082352,0.0085294,0.004205,0.0033242,0.0033482,0.001034,0.0010125,0.00099263,0.0024041,0.0022915,0.0022967,0.0010953,0.0009947,0.00098131,0.00027913,0.0002691,0.00026844,0.00016931,0.0001574,0.00015476
5918.17,0.015805,0.015593,0.015708,0.0066407,0.0063687,0.0063577,0.0035045,0.0039899,0.0041553,0.0092967,0.0081893,0.0084847,0.0041869,0.0033096,0.0033349,0.0010256,0.0010044,0.00098472,0.0023895,0.0022781,0.0022836,0.0010902,0.00099001,0.0009769,0.00027744,0.0002675,0.00026688,0.00016852,0.00015664,0.00015404
5931.78,0.015741,0.015529,0.015645,0.0066234,0.0063516,0.0063409,0.0034706,0.0039601,0.0041242,0.009237,0.008143,0.0084395,0.0041686,0.0032948,0.0033213,0.0010173,0.00099638,0.00097689,0.0023747,0.0022646,0.0022704,0.0010851,0.00098526,0.00097243,0.00027573,0.00026589,0.00026531,0.00016771,0.00015588,0.00015332
5945.38,0.015672,0.015461,0.015577,0.006604,0.0063326,0.0063221,0.0034368,0.0039303,0.0040931,0.0091748,0.0080945,0.008392,0.004149,0.003279,0.0033067,0.001009,0.00098837,0.00096909,0.0023593,0.0022504,0.0022566,0.0010797,0.00098023,0.00096768,0.00027394,0.00026421,0.00026368,0.00016686,0.00015507,0.00015255
5958.99,0.015605,0.015395,0.015511,0.0065839,0.0063128,0.0063026,0.0034042,0.0039018,0.0040633,0.0091139,0.0080472,0.0083457,0.0041289,0.0032629,0.0032918,0.001001,0.00098067,0.00096158,0.0023443,0.0022366,0.0022432,0.0010741,0.00097511,0.00096284,0.00027219,0.00026258,0.00026208,0.00016598,0.00015424,0.00015177
5972.59,0.015568,0.015358,0.015475,0.0065776,0.0063063,0.0062963,0.0033732,0.0038746,0.0040349,0.0090702,0.0080152,0.0083152,0.0041176,0.0032538,0.0032838,0.00099339,0.00097335,0.00095444,0.0023337,0.0022271,0.002234,0.0010709,0.00097205,0.00096003,0.00027094,0.00026144,0.00026098,0.00016546,0.00015375,0.00015131
5986.2,0.015503,0.015294,0.015411,0.0065592,0.0062881,0.0062784,0.003341,0.0038463,0.0040053,0.009011,0.0079694,0.0082704,0.0040986,0.0032386,0.0032698,0.00098549,0.00096571,0.000947,0.0023191,0.0022137,0.0022209,0.0010656,0.00096722,0.00095547,0.00026922,0.00025985,0.00025943,0.00016464,0.00015297,0.00015057
5999.8,0.015442,0.015233,0.015351,0.0065417,0.006271,0.0062615,0.0033093,0.0038184,0.0039761,0.0089538,0.0079254,0.0082274,0.0040803,0.003224,0.0032564,0.00097771,0.0009582,0.00093967,0.0023051,0.0022009,0.0022084,0.0010606,0.00096255,0.00095107,0.00026757,0.00025832,0.00025794,0.00016385,0.00015222,0.00014986
6013.41,0.015382,0.015174,0.015292,0.0065248,0.0062543,0.006245,0.0032779,0.0037908,0.0039472,0.0088977,0.0078823,0.0081853,0.0040624,0.0032098,0.0032433,0.00096999,0.00095075,0.00093241,0.0022913,0.0021883,0.0021961,0.0010556,0.00095799,0.00094677,0.00026595,0.00025683,0.00025648,0.00016307,0.00015148,0.00014916
6027.01,0.015323,0.015116,0.015234,0.0065084,0.006238,0.006229,0.0032468,0.0037633,0.0039184,0.0088423,0.0078399,0.008144,0.0040447,0.0031958,0.0032304,0.00096233,0.00094335,0.00092519,0.0022777,0.0021759,0.002184,0.0010508,0.00095351,0.00094256,0.00026436,0.00025536,0.00025505,0.0001623,0.00015076,0.00014848
6040.62,0.015264,0.015058,0.015177,0.0064923,0.0062221,0.0062134,0.0032159,0.0037359,0.0038897,0.0087874,0.007798,0.008103,0.0040274,0.003182,0.0032177,0.00095469,0.00093598,0.000918,0.0022643,0.0021636,0.0021721,0.001046,0.0009491,0.00093841,0.00026279,0.0002539,0.00025363,0.00016155,0.00015005,0.00014781
6054.22,0.015206,0.015,0.01512,0.0064764,0.0062064,0.0061979,0.0031852,0.0037086,0.0038611,0.0087327,0.0077562,0.0080621,0.0040102,0.0031684,0.0032053,0.00094708,0.00092864,0.00091083,0.0022509,0.0021514,0.0021602,0.0010413,0.00094476,0.00093432,0.00026124,0.00025245,0.00025221,0.00016081,0.00014935,0.00014715
6067.83,0.015147,0.014942,0.015062,0.0064607,0.0061908,0.0061826,0.0031547,0.0036815,0.0038326,0.0086779,0.0077144,0.0080212,0.0039931,0.0031549,0.0031929,0.00093951,0.00092132,0.0009037,0.0022375,0.0021392,0.0021483,0.0010366,0.00094044,0.00093026,0.0002597,0.000251,0.0002508,0.00016007,0.00014865,0.00014649
6081.43,0.015087,0.014883,0.015003,0.0064447,0.006175,0.0061671,0.0031243,0.0036543,0.0038041,0.0086226,0.007672,0.0079797,0.0039759,0.0031414,0.0031804,0.00093195,0.00091403,0.00089658,0.002224,0.0021269,0.0021362,0.0010319,0.00093612,0.00092619,0.00025814,0.00024954,0.00024937,0.00015933,0.00014796,0.00014583
6095.04,0.015023,0.014819,0.014939,0.0064276,0.0061581,0.0061504,0.0030937,0.0036268,0.0037752,0.008565,0.0076275,0.0079359,0.003958,0.0031273,0.0031675,0.0009243,0.00090663,0.00088936,0.0022098,0.0021139,0.0021236,0.001027,0.00093165,0.00092197,0.00025652,0.000248,0.00024787,0.00015856,0.00014724,0.00014515
6108.64,0.014958,0.014755,0.014875,0.0064091,0.0061399,0.0061325,0.0030642,0.0036005,0.0037476,0.0085073,0.007583,0.0078921,0.0039393,0.0031127,0.0031539,0.00091698,0.00089956,0.00088246,0.0021957,0.002101,0.0021109,0.0010219,0.000927,0.00091758,0.00025489,0.00024647,0.00024637,0.00015777,0.00014649,0.00014445
6122.25,0.014924,0.014722,0.014843,0.0064002,0.0061309,0.0061237,0.0030382,0.0035782,0.0037241,0.0084672,0.0075546,0.0078649,0.0039265,0.0031027,0.003145,0.00091068,0.00089349,0.00087654,0.0021862,0.0020925,0.0021027,0.0010184,0.00092375,0.00091456,0.0002538,0.00024546,0.0002454,0.00015721,0.00014597,0.00014395
6135.85,0.014862,0.01466,0.014782,0.0063831,0.006114,0.006107,0.0030091,0.0035522,0.0036967,0.0084114,0.0075118,0.0078228,0.0039087,0.0030888,0.0031322,0.00090342,0.00088649,0.0008697,0.0021725,0.0020801,0.0020906,0.0010135,0.00091934,0.0009104,0.00025222,0.00024399,0.00024395,0.00015645,0.00014526,0.00014328
6149.46,0.014803,0.014602,0.014724,0.0063664,0.0060975,0.0060908,0.0029808,0.0035269,0.0036701,0.0083574,0.0074706,0.0077823,0.0038912,0.0030752,0.0031196,0.00089638,0.00087968,0.00086306,0.0021593,0.0020681,0.0020788,0.0010088,0.00091501,0.00090631,0.00025069,0.00024257,0.00024256,0.00015571,0.00014456,0.00014262
6163.06,0.014745,0.014545,0.014667,0.0063499,0.0060813,0.0060748,0.0029529,0.0035021,0.0036439,0.0083043,0.0074303,0.0077427,0.0038739,0.0030617,0.0031071,0.00088944,0.00087298,0.00085652,0.0021464,0.0020564,0.0020674,0.0010041,0.00091072,0.00090227,0.00024919,0.00024117,0.00024121,0.00015497,0.00014387,0.00014197
6176.67,0.014689,0.014489,0.014611,0.0063337,0.0060652,0.006059,0.0029253,0.0034775,0.003618,0.0082521,0.0073907,0.0077038,0.0038567,0.0030484,0.0030948,0.00088257,0.00086635,0.00085004,0.0021337,0.0020449,0.0020561,0.00099945,0.0009065,0.00089828,0.00024772,0.00023981,0.00023987,0.00015425,0.00014319,0.00014133
6190.27,0.014633,0.014434,0.014557,0.0063178,0.0060495,0.0060436,0.002898,0.003453,0.0035922,0.0082005,0.0073518,0.0076656,0.0038398,0.0030353,0.0030828,0.00087575,0.00085976,0.00084361,0.0021212,0.0020335,0.002045,0.00099487,0.00090234,0.00089436,0.00024626,0.00023846,0.00023856,0.00015353,0.00014252,0.00014069
6203.88,0.014578,0.014379,0.014503,0.0063023,0.0060341,0.0060284,0.0028708,0.0034287,0.0035665,0.0081495,0.0073133,0.0076278,0.0038231,0.0030224,0.0030709,0.00086895,0.00085319,0.0008372,0.0021089,0.0020223,0.0020341,0.00099037,0.00089825,0.0008905,0.00024483,0.00023713,0.00023726,0.00015283,0.00014187,0.00014007
6217.48,0.014523,0.014325,0.014449,0.0062871,0.0060191,0.0060136,0.0028438,0.0034043,0.0035408,0.0080988,0.0072751,0.0075902,0.0038066,0.0030098,0.0030592,0.00086216,0.00084664,0.00083079,0.0020966,0.0020112,0.0020232,0.00098594,0.00089422,0.00088671,0.0002434,0.00023582,0.00023597,0.00015213,0.00014122,0.00013946
6231.09,0.014468,0.014271,0.014395,0.0062721,0.0060042,0.005999,0.0028167,0.0033798,0.003515,0.008048,0.0072368,0.0075525,0.0037903,0.0029972,0.0030477,0.00085535,0.00084006,0.00082437,0.0020843,0.002,0.0020123,0.00098156,0.00089024,0.00088296,0.00024198,0.00023449,0.00023468,0.00015145,0.00014058,0.00013885
6244.69,0.01441,0.014214,0.014338,0.006257,0.0059893,0.0059843,0.0027893,0.0033548,0.0034885,0.0079961,0.0071975,0.0075137,0.003774,0.0029847,0.0030362,0.0008484,0.00083334,0.0008178,0.0020717,0.0019886,0.0020011,0.00097717,0.00088627,0.00087922,0.00024053,0.00023314,0.00023335,0.00015076,0.00013994,0.00013825
6258.3,0.014351,0.014156,0.01428,0.0062413,0.0059738,0.005969,0.0027628,0.0033306,0.0034629,0.0079437,0.0071576,0.0074743,0.0037573,0.002972,0.0030244,0.00084168,0.00082685,0.00081146,0.002059,0.0019771,0.0019898,0.0009727,0.00088223,0.0008754,0.00023905,0.00023177,0.00023201,0.00015006,0.00013929,0.00013764
6271.9,0.014314,0.014118,0.014243,0.0062285,0.005961,0.0059565,0.0027408,0.0033122,0.0034434,0.0079025,0.0071283,0.0074458,0.0037424,0.0029606,0.003014,0.00083641,0.00082177,0.00080651,0.0020492,0.0019684,0.0019813,0.0009687,0.00087861,0.000872,0.00023792,0.00023074,0.00023101,0.00014943,0.00013871,0.00013709
6285.51,0.014255,0.01406,0.014185,0.0062131,0.0059457,0.0059415,0.0027143,0.0032879,0.0034176,0.0078507,0.007089,0.0074069,0.0037259,0.0029481,0.0030024,0.00082967,0.00081525,0.00080014,0.0020366,0.001957,0.0019702,0.00096431,0.00087464,0.00086826,0.00023646,0.00022939,0.00022969,0.00014875,0.00013807,0.00013648
6299.11,0.014199,0.014005,0.01413,0.0061976,0.0059304,0.0059264,0.0026888,0.0032647,0.0033931,0.0078002,0.0070508,0.0073692,0.0037095,0.0029356,0.0029909,0.00082322,0.00080902,0.00079405,0.0020244,0.0019459,0.0019593,0.00095992,0.00087069,0.00086452,0.00023504,0.00022808,0.0002284,0.00014806,0.00013744,0.00013588
6312.72,0.014143,0.01395,0.014075,0.006182,0.005915,0.0059112,0.0026639,0.0032421,0.0033691,0.0077502,0.0070132,0.007332,0.0036929,0.0029231,0.0029793,0.00081691,0.00080293,0.00078809,0.0020123,0.001935,0.0019486,0.00095553,0.00086673,0.00086078,0.00023363,0.00022679,0.00022714,0.00014738,0.0001368,0.00013528
6326.32,0.014089,0.013896,0.014022,0.0061664,0.0058995,0.0058959,0.0026393,0.0032199,0.0033455,0.0077009,0.0069761,0.0072953,0.0036764,0.0029105,0.0029677,0.0008107,0.00079693,0.00078223,0.0020004,0.0019243,0.0019381,0.00095114,0.00086277,0.00085704,0.00023224,0.00022552,0.00022589,0.00014669,0.00013617,0.00013468
6339.93,0.014035,0.013843,0.013969,0.0061508,0.005884,0.0058807,0.002615,0.0031979,0.0033222,0.0076521,0.0069396,0.0072592,0.0036599,0.0028981,0.0029561,0.00080457,0.000791,0.00077644,0.0019887,0.0019137,0.0019277,0.00094678,0.00085885,0.00085333,0.00023088,0.00022426,0.00022466,0.00014601,0.00013554,0.00013408
6353.53,0.013982,0.013791,0.013917,0.0061353,0.0058688,0.0058657,0.002591,0.0031761,0.0032991,0.007604,0.0069037,0.0072237,0.0036436,0.0028858,0.0029447,0.00079849,0.00078513,0.0007707,0.0019771,0.0019032,0.0019174,0.00094245,0.00085497,0.00084966,0.00022955,0.00022303,0.00022345,0.00014534,0.00013492,0.00013349
6367.14,0.01393,0.013739,0.013866,0.0061202,0.0058538,0.005851,0.0025671,0.0031544,0.003276,0.0075565,0.0068684,0.0071887,0.0036275,0.0028737,0.0029335,0.00079243,0.00077927,0.00076498,0.0019657,0.001893,0.0019074,0.00093819,0.00085114,0.00084605,0.00022824,0.00022181,0.00022226,0.00014468,0.0001343,0.00013291
6380.74,0.013879,0.013688,0.013816,0.0061055,0.0058392,0.0058366,0.0025433,0.0031326,0.0032529,0.0075095,0.0068334,0.0071541,0.0036116,0.0028618,0.0029225,0.00078636,0.00077341,0.00075924,0.0019544,0.0018828,0.0018974,0.000934,0.00084739,0.0008425,0.00022695,0.00022061,0.00022108,0.00014403,0.0001337,0.00013234
6394.35,0.013827,0.013637,0.013765,0.006091,0.0058249,0.0058225,0.0025192,0.0031104,0.0032293,0.0074625,0.0067984,0.0071195,0.003596,0.0028501,0.0029117,0.0007802,0.00076745,0.00075342,0.0019431,0.0018726,0.0018874,0.00092987,0.00084369,0.00083901,0.00022566,0.0002194,0.0002199,0.00014339,0.00013311,0.00013177
6407.95,0.013775,0.013586,0.013713,0.006077,0.005811,0.0058088,0.0024956,0.0030886,0.0032061,0.0074153,0.0067632,0.0070845,0.0035806,0.0028386,0.0029011,0.00077413,0.00076158,0.00074767,0.0019318,0.0018624,0.0018774,0.00092582,0.00084007,0.00083559,0.00022437,0.00021819,0.00021872,0.00014276,0.00013253,0.00013122
6421.56,0.013731,0.013542,0.01367,0.0060629,0.0057969,0.005795,0.0024767,0.0030729,0.0031892,0.0073727,0.0067323,0.0070541,0.0035651,0.0028271,0.0028905,0.00076959,0.0007572,0.00074341,0.0019217,0.0018534,0.0018686,0.00092176,0.00083644,0.00083217,0.00022322,0.00021712,0.00021767,0.00014213,0.00013195,0.00013067
6435.16,0.013678,0.01349,0.013618,0.0060488,0.0057829,0.0057813,0.0024524,0.0030499,0.0031647,0.0073254,0.0066969,0.0070189,0.0035498,0.0028157,0.0028799,0.00076324,0.00075107,0.0007374,0.0019103,0.0018431,0.0018585,0.00091773,0.00083285,0.00082877,0.00022192,0.00021591,0.00021648,0.0001415,0.00013137,0.00013013
6448.77,0.013626,0.013438,0.013567,0.0060346,0.0057688,0.0057674,0.0024294,0.0030285,0.003142,0.0072787,0.0066621,0.0069844,0.0035344,0.0028043,0.0028694,0.00075732,0.00074534,0.0007318,0.0018991,0.0018331,0.0018486,0.00091368,0.00082924,0.00082537,0.00022064,0.00021472,0.00021531,0.00014087,0.00013079,0.00012958
6462.37,0.013573,0.013386,0.013515,0.0060202,0.0057545,0.0057533,0.0024069,0.0030078,0.0031199,0.0072323,0.0066275,0.0069499,0.0035188,0.0027928,0.0028587,0.00075155,0.00073976,0.00072634,0.0018879,0.0018231,0.0018388,0.00090962,0.00082563,0.00082195,0.00021935,0.00021353,0.00021414,0.00014024,0.00013021,0.00012903
6475.98,0.013521,0.013335,0.013464,0.0060055,0.0057399,0.005739,0.0023849,0.0029874,0.0030982,0.007186,0.0065931,0.0069157,0.0035032,0.0027813,0.002848,0.00074588,0.00073428,0.00072098,0.0018769,0.0018131,0.001829,0.00090553,0.00082199,0.00081851,0.00021807,0.00021235,0.00021299,0.00013961,0.00012963,0.00012848
6489.58,0.01347,0.013284,0.013413,0.0059906,0.0057252,0.0057244,0.0023632,0.0029675,0.0030769,0.0071401,0.0065589,0.0068816,0.0034874,0.0027696,0.0028372,0.00074031,0.00072889,0.00071571,0.0018658,0.0018032,0.0018192,0.00090142,0.00081834,0.00081505,0.00021679,0.00021118,0.00021183,0.00013897,0.00012904,0.00012792
6503.19,0.013418,0.013233,0.013363,0.0059755,0.0057103,0.0057098,0.0023418,0.0029478,0.0030559,0.0070945,0.0065251,0.006848,0.0034716,0.002758,0.0028264,0.00073482,0.00072358,0.00071051,0.0018549,0.0017934,0.0018096,0.00089731,0.00081469,0.00081159,0.00021553,0.00021002,0.0002107,0.00013834,0.00012846,0.00012736
6516.79,0.013368,0.013183,0.013313,0.0059605,0.0056954,0.0056951,0.0023207,0.0029283,0.0030351,0.0070496,0.0064918,0.0068148,0.0034559,0.0027464,0.0028156,0.00072939,0.00071833,0.00070537,0.0018442,0.0017838,0.0018001,0.00089321,0.00081105,0.00080814,0.00021429,0.00020888,0.00020958,0.0001377,0.00012788,0.00012681
6530.4,0.013319,0.013134,0.013264,0.0059456,0.0056806,0.0056806,0.0022997,0.002909,0.0030144,0.0070052,0.0064591,0.0067822,0.0034402,0.0027349,0.0028049,0.00072399,0.0007131,0.00070026,0.0018336,0.0017743,0.0017908,0.00088914,0.00080745,0.00080473,0.00021306,0.00020776,0.00020847,0.00013707,0.0001273,0.00012626
6544.0,0.01327,0.013086,0.013217,0.0059309,0.005666,0.0056662,0.0022788,0.0028895,0.0029936,0.0069613,0.0064269,0.0067501,0.0034247,0.0027236,0.0027943,0.00071857,0.00070786,0.00069514,0.0018232,0.0017649,0.0017816,0.00088511,0.00080388,0.00080135,0.00021186,0.00020665,0.00020739,0.00013645,0.00012673,0.00012572
6557.61,0.013222,0.013039,0.013169,0.0059157,0.005651,0.0056514,0.0022573,0.0028692,0.0029719,0.0069178,0.0063949,0.0067183,0.0034089,0.002712,0.0027835,0.00071295,0.00070242,0.00068981,0.0018128,0.0017557,0.0017725,0.00088103,0.00080028,0.00079793,0.00021067,0.00020556,0.00020631,0.00013582,0.00012615,0.00012517
6571.21,0.013173,0.012991,0.013122,0.0059028,0.0056382,0.0056388,0.0022358,0.0028487,0.0029499,0.0068745,0.006363,0.0066864,0.0033945,0.0027016,0.0027738,0.00070727,0.00069693,0.00068443,0.0018025,0.0017464,0.0017634,0.0008773,0.00079699,0.00079482,0.00020949,0.00020446,0.00020524,0.00013524,0.00012562,0.00012467
6584.82,0.013127,0.012945,0.013076,0.0058908,0.0056262,0.005627,0.0022193,0.0028347,0.0029347,0.0068328,0.0063325,0.006656,0.0033806,0.0026916,0.0027646,0.00070322,0.00069302,0.00068062,0.0017926,0.0017376,0.0017547,0.00087371,0.00079383,0.00079185,0.00020835,0.00020341,0.00020421,0.00013468,0.00012512,0.00012419
6598.42,0.01308,0.012898,0.013029,0.005877,0.0056125,0.0056136,0.0021987,0.0028152,0.0029139,0.00679,0.0063011,0.0066247,0.0033657,0.0026808,0.0027546,0.00069783,0.00068781,0.00067551,0.0017824,0.0017285,0.0017457,0.00086988,0.00079045,0.00078865,0.00020719,0.00020234,0.00020315,0.00013409,0.00012458,0.00012368
6612.03,0.013031,0.012851,0.012982,0.0058635,0.005599,0.0056003,0.0021786,0.0027963,0.0028936,0.0067473,0.0062697,0.0065933,0.003351,0.0026702,0.0027447,0.00069257,0.00068271,0.00067052,0.0017722,0.0017194,0.0017368,0.00086608,0.00078712,0.00078549,0.00020602,0.00020126,0.00020209,0.0001335,0.00012404,0.00012317
6625.63,0.012983,0.012803,0.012934,0.0058499,0.0055855,0.005587,0.0021589,0.0027776,0.0028736,0.0067045,0.0062382,0.0065617,0.0033362,0.0026596,0.0027349,0.00068739,0.0006777,0.00066561,0.001762,0.0017103,0.0017278,0.00086229,0.00078379,0.00078234,0.00020485,0.00020018,0.00020103,0.00013291,0.00012351,0.00012266
6639.24,0.012934,0.012754,0.012886,0.005836,0.0055718,0.0055735,0.0021394,0.0027593,0.0028539,0.0066617,0.0062067,0.0065301,0.0033214,0.0026489,0.0027249,0.00068228,0.00067276,0.00066077,0.0017518,0.0017012,0.0017188,0.00085848,0.00078045,0.00077917,0.00020367,0.00019911,0.00019997,0.00013232,0.00012297,0.00012215
6652.84,0.012885,0.012706,0.012838,0.0058219,0.0055578,0.0055598,0.0021202,0.0027412,0.0028346,0.006619,0.0061752,0.0064986,0.0033065,0.0026381,0.0027149,0.00067726,0.0006679,0.00065601,0.0017417,0.0016921,0.0017099,0.00085465,0.00077709,0.00077598,0.0002025,0.00019803,0.00019891,0.00013172,0.00012244,0.00012164
6666.45,0.012836,0.012658,0.01279,0.0058076,0.0055435,0.0055457,0.0021014,0.0027235,0.0028155,0.0065765,0.0061439,0.0064672,0.0032914,0.0026273,0.0027047,0.00067232,0.00066311,0.00065133,0.0017315,0.0016831,0.0017009,0.00085078,0.0007737,0.00077276,0.00020133,0.00019696,0.00019785,0.00013113,0.00012189,0.00012113
6680.05,0.012788,0.01261,0.012742,0.005793,0.0055291,0.0055315,0.0020828,0.002706,0.0027967,0.0065343,0.0061129,0.006436,0.0032762,0.0026164,0.0026945,0.00066745,0.0006584,0.00064671,0.0017215,0.0016741,0.0016921,0.0008469,0.00077029,0.00076953,0.00020018,0.0001959,0.00019681,0.00013052,0.00012135,0.00012061
6693.66,0.01274,0.012563,0.012696,0.0057781,0.0055144,0.005517,0.0020644,0.0026887,0.0027781,0.0064926,0.0060823,0.0064053,0.0032609,0.0026054,0.0026842,0.00066263,0.00065373,0.00064214,0.0017116,0.0016653,0.0016834,0.00084299,0.00076687,0.00076627,0.00019905,0.00019485,0.00019578,0.00012992,0.0001208,0.00012009
6707.26,0.012693,0.012516,0.012649,0.0057627,0.0054991,0.005502,0.0020461,0.0026715,0.0027595,0.0064512,0.006052,0.0063749,0.0032453,0.0025942,0.0026737,0.00065781,0.00064906,0.00063757,0.0017018,0.0016565,0.0016747,0.00083901,0.00076339,0.00076295,0.00019793,0.00019381,0.00019476,0.0001293,0.00012024,0.00011955
6720.87,0.012648,0.012472,0.012605,0.0057492,0.0054857,0.0054888,0.0020279,0.0026541,0.0027408,0.0064113,0.0060231,0.0063459,0.0032308,0.0025839,0.0026641,0.00065299,0.00064439,0.00063299,0.0016923,0.0016481,0.0016665,0.00083532,0.00076017,0.0007599,0.00019686,0.00019282,0.00019378,0.00012873,0.00011973,0.00011906
6734.47,0.012606,0.012429,0.012563,0.005742,0.0054784,0.0054817,0.0020115,0.0026391,0.0027245,0.006373,0.0059952,0.0063179,0.0032199,0.0025765,0.0026574,0.00064874,0.00064029,0.00062897,0.0016833,0.0016401,0.0016585,0.00083256,0.00075781,0.0007577,0.00019583,0.00019187,0.00019284,0.0001283,0.00011935,0.00011871
