,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4p,4p,4p,4s,4s,4s
3401.25,0.018651,0.018075,0.018119,0.010958,0.010172,0.010193,0.0010296,0.00074531,0.00069805,0.0049398,0.0048528,0.0046005,0.0027313,0.0028635,0.0027821,3.4954e-05,2.976e-05,2.8162e-05,0.00021413,0.00023725,0.00023028
3414.85,0.018466,0.017903,0.01795,0.010887,0.010107,0.01013,0.0010092,0.00073296,0.00068714,0.0048906,0.0048001,0.0045503,0.0027106,0.0028411,0.0027599,3.3125e-05,2.9414e-05,2.7847e-05,0.00021358,0.00023536,0.00022836
3428.46,0.018282,0.017733,0.017783,0.010817,0.010042,0.010067,0.00098784,0.00072086,0.00067643,0.004842,0.004748,0.0045007,0.0026902,0.0028189,0.0027379,2.9809e-05,2.9081e-05,2.7537e-05,0.0002149,0.00023348,0.00022646
3442.06,0.0181,0.017565,0.017617,0.010747,0.0099784,0.010005,0.00096598,0.00070901,0.00066593,0.0047939,0.0046966,0.0044517,0.0026699,0.0027969,0.002716,2.6556e-05,2.8764e-05,2.723e-05,0.00021749,0.0002316,0.00022458
3455.67,0.017918,0.017397,0.017452,0.010677,0.0099138,0.0099416,0.00094402,0.00069741,0.00065564,0.0047459,0.0046452,0.0044029,0.0026496,0.0027748,0.0026941,2.4728e-05,2.8457e-05,2.6925e-05,0.00022048,0.0002297,0.0002227
3469.27,0.017748,0.01724,0.017297,0.010612,0.0098545,0.0098837,0.00092244,0.0006861,0.00064557,0.0047011,0.0045971,0.0043571,0.0026307,0.0027543,0.0026738,2.4937e-05,2.8173e-05,2.6639e-05,0.00022306,0.00022791,0.00022094
3482.88,0.017571,0.017076,0.017136,0.010542,0.0097908,0.0098214,0.00090154,0.00067499,0.00063567,0.0046544,0.0045472,0.0043096,0.0026108,0.0027326,0.0026523,2.6894e-05,2.7873e-05,2.6342e-05,0.00022417,0.00022602,0.00021909
3496.48,0.017398,0.016916,0.016978,0.010474,0.0097285,0.0097606,0.00088173,0.00066411,0.00062595,0.0046089,0.0044986,0.0042633,0.0025914,0.0027114,0.0026313,2.9632e-05,2.757e-05,2.6053e-05,0.00022339,0.00022415,0.00021729
3510.09,0.017227,0.016758,0.016823,0.010407,0.0096671,0.0097006,0.0008633,0.00065344,0.0006164,0.0045642,0.0044507,0.0042178,0.0025722,0.0026905,0.0026106,3.1755e-05,2.726e-05,2.5769e-05,0.00022055,0.00022232,0.00021551
3523.69,0.017059,0.016603,0.016669,0.010341,0.0096064,0.0096412,0.0008465,0.00064297,0.00060702,0.0045201,0.0044035,0.0041729,0.0025533,0.0026699,0.0025902,3.2068e-05,2.695e-05,2.5489e-05,0.00021592,0.00022052,0.00021375
3537.3,0.016892,0.016449,0.016518,0.010275,0.0095464,0.0095825,0.0008315,0.00063271,0.0005978,0.0044766,0.0043569,0.0041286,0.0025346,0.0026496,0.0025701,3.027e-05,2.6645e-05,2.5213e-05,0.00021014,0.00021876,0.00021202
3550.9,0.016727,0.016297,0.016368,0.010209,0.0094869,0.0095244,0.00081839,0.00062264,0.00058875,0.0044335,0.0043108,0.0040848,0.0025162,0.0026295,0.0025502,2.717e-05,2.6351e-05,2.494e-05,0.00020405,0.00021704,0.00021032
3564.51,0.016563,0.016145,0.016218,0.010144,0.0094277,0.0094665,0.00080719,0.00061275,0.00057986,0.0043908,0.0042651,0.0040414,0.0024979,0.0026095,0.0025305,2.4174e-05,2.6071e-05,2.467e-05,0.00019851,0.00021534,0.00020862
3578.11,0.016398,0.015993,0.016068,0.010078,0.0093678,0.0094078,0.00079784,0.00060304,0.00057113,0.0043479,0.0042193,0.0039979,0.0024795,0.0025894,0.0025106,2.2492e-05,2.58e-05,2.4399e-05,0.00019423,0.00021365,0.00020692
3591.72,0.016246,0.015853,0.01593,0.010017,0.009312,0.0093533,0.0007903,0.00059361,0.00056267,0.0043084,0.0041768,0.0039576,0.0024623,0.0025705,0.0024919,2.2676e-05,2.5551e-05,2.4149e-05,0.00019178,0.00021207,0.00020531
3605.32,0.016088,0.015707,0.015785,0.0099529,0.009254,0.0092964,0.00078411,0.00058425,0.00055428,0.0042673,0.0041329,0.0039159,0.0024445,0.0025511,0.0024727,2.4472e-05,2.5288e-05,2.3889e-05,0.00019116,0.00021045,0.00020367
3618.93,0.015932,0.015563,0.015643,0.0098894,0.0091964,0.0092401,0.00077913,0.00057505,0.00054605,0.0042269,0.0040897,0.0038749,0.0024269,0.0025319,0.0024537,2.7028e-05,2.5021e-05,2.3635e-05,0.00019225,0.00020883,0.00020204
3632.53,0.015778,0.015421,0.015504,0.0098265,0.0091395,0.0091844,0.00077502,0.000566,0.00053796,0.0041872,0.0040472,0.0038346,0.0024096,0.0025129,0.0024349,2.9096e-05,2.4748e-05,2.3384e-05,0.00019457,0.00020723,0.00020044
3646.14,0.015627,0.015281,0.015365,0.0097642,0.0090832,0.0091292,0.00077141,0.00055708,0.00053,0.0041481,0.0040053,0.0037949,0.0023925,0.0024941,0.0024164,2.9565e-05,2.4473e-05,2.3138e-05,0.0001974,0.00020563,0.00019885
3659.74,0.015477,0.015143,0.015229,0.0097026,0.0090275,0.0090747,0.00076795,0.00054828,0.00052218,0.0041094,0.003964,0.0037557,0.0023756,0.0024756,0.0023981,2.808e-05,2.4203e-05,2.2895e-05,0.00019996,0.00020404,0.00019729
3673.35,0.015329,0.015006,0.015094,0.0096416,0.0089724,0.0090207,0.0007643,0.0005396,0.00051448,0.0040712,0.0039231,0.003717,0.0023589,0.0024573,0.00238,2.5281e-05,2.3942e-05,2.2654e-05,0.00020146,0.00020245,0.00019575
3686.95,0.01518,0.014869,0.014958,0.009581,0.0089178,0.0089672,0.00076004,0.00053101,0.00050687,0.0040329,0.0038823,0.0036783,0.0023424,0.0024392,0.0023621,2.241e-05,2.3692e-05,2.2414e-05,0.00020137,0.00020087,0.00019422
3700.56,0.015041,0.014741,0.014832,0.0095213,0.0088641,0.0089146,0.00075544,0.00052283,0.00049967,0.0039972,0.0038439,0.003642,0.0023262,0.0024214,0.0023446,2.0631e-05,2.3465e-05,2.2189e-05,0.00019945,0.00019932,0.00019272
3714.16,0.014895,0.014607,0.014699,0.0094615,0.0088102,0.0088618,0.00074938,0.0005145,0.00049233,0.0039599,0.0038041,0.0036042,0.0023101,0.0024036,0.002327,2.0504e-05,2.3232e-05,2.1955e-05,0.00019582,0.00019777,0.00019122
3727.77,0.014753,0.014476,0.014569,0.009402,0.0087567,0.0088093,0.00074222,0.00050638,0.00048519,0.0039233,0.0037651,0.0035673,0.002294,0.002386,0.0023096,2.1948e-05,2.3001e-05,2.1726e-05,0.00019094,0.00019625,0.00018974
3741.37,0.014613,0.014346,0.014441,0.0093428,0.0087035,0.0087572,0.00073377,0.0004984,0.00047818,0.0038874,0.0037266,0.0035309,0.0022781,0.0023685,0.0022924,2.4278e-05,2.2766e-05,2.1501e-05,0.00018551,0.00019476,0.00018827
3754.98,0.014474,0.014219,0.014314,0.0092839,0.0086506,0.0087054,0.00072397,0.00049055,0.00047129,0.0038519,0.0036888,0.0034951,0.0022624,0.0023512,0.0022753,2.6414e-05,2.2526e-05,2.128e-05,0.00018027,0.0001933,0.00018682
3768.58,0.014337,0.014093,0.01419,0.0092256,0.0085983,0.008654,0.00071286,0.00048283,0.00046452,0.003817,0.0036515,0.0034598,0.0022469,0.0023341,0.0022584,2.7275e-05,2.2282e-05,2.1061e-05,0.00017594,0.00019187,0.00018538
3782.19,0.014202,0.013968,0.014067,0.0091678,0.0085465,0.0086032,0.00070053,0.00047524,0.00045785,0.0037825,0.0036147,0.003425,0.0022315,0.0023172,0.0022417,2.6343e-05,2.2041e-05,2.0846e-05,0.00017302,0.00019046,0.00018396
3795.79,0.014069,0.013845,0.013945,0.0091107,0.0084954,0.008553,0.00068712,0.00046776,0.00045127,0.0037485,0.0035783,0.0033906,0.0022164,0.0023005,0.0022253,2.3983e-05,2.1808e-05,2.0633e-05,0.00017175,0.00018908,0.00018256
3809.4,0.013936,0.013723,0.013823,0.0090542,0.0084449,0.0085035,0.00067285,0.0004604,0.00044479,0.0037146,0.0035422,0.0033565,0.0022014,0.002284,0.0022091,2.1229e-05,2.1584e-05,2.0422e-05,0.00017213,0.00018771,0.00018119
3823.0,0.013808,0.013605,0.013706,0.0089981,0.0083948,0.0084543,0.00065835,0.0004534,0.00043864,0.003682,0.0035073,0.0033236,0.0021867,0.0022677,0.002193,1.9206e-05,2.1377e-05,2.0218e-05,0.00017384,0.00018635,0.00017982
3836.61,0.013678,0.013485,0.013588,0.0089424,0.008345,0.0084055,0.00064321,0.00044632,0.00043238,0.003649,0.0034721,0.0032903,0.002172,0.0022515,0.0021771,1.8602e-05,2.1172e-05,2.0013e-05,0.00017637,0.00018499,0.00017847
3850.21,0.013549,0.013367,0.01347,0.0088869,0.0082956,0.0083569,0.0006281,0.00043942,0.00042626,0.0036164,0.0034374,0.0032575,0.0021575,0.0022355,0.0021613,1.9527e-05,2.0968e-05,1.981e-05,0.00017906,0.00018362,0.00017713
3863.82,0.013422,0.01325,0.013354,0.0088317,0.0082463,0.0083086,0.00061327,0.00043266,0.00042027,0.0035842,0.003403,0.0032251,0.0021431,0.0022196,0.0021456,2.1529e-05,2.0761e-05,1.961e-05,0.00018119,0.00018226,0.0001758
3877.42,0.013297,0.013134,0.01324,0.0087767,0.0081973,0.0082604,0.00059896,0.00042605,0.00041438,0.0035524,0.0033692,0.0031931,0.0021288,0.0022038,0.00213,2.3728e-05,2.0549e-05,1.9412e-05,0.00018218,0.00018089,0.00017448
3891.03,0.013173,0.013021,0.013127,0.008722,0.0081487,0.0082126,0.0005854,0.00041956,0.00040859,0.003521,0.0033358,0.0031616,0.0021147,0.0021881,0.0021146,2.5088e-05,2.0333e-05,1.9218e-05,0.00018163,0.00017953,0.00017317
3904.63,0.013051,0.012908,0.013015,0.0086676,0.0081004,0.0081651,0.0005728,0.00041319,0.00040289,0.0034901,0.0033029,0.0031306,0.0021006,0.0021726,0.0020993,2.4891e-05,2.0117e-05,1.9026e-05,0.00017944,0.00017819,0.00017188
3918.24,0.012931,0.012797,0.012905,0.0086137,0.0080524,0.008118,0.00056127,0.00040692,0.00039725,0.0034597,0.0032704,0.0031,0.0020868,0.0021572,0.0020842,2.3144e-05,1.9906e-05,1.8837e-05,0.00017582,0.00017686,0.0001706
3931.84,0.012811,0.012687,0.012795,0.0085605,0.0080052,0.0080716,0.00055093,0.00040071,0.00039167,0.0034295,0.0032383,0.0030696,0.0020731,0.002142,0.0020693,2.0588e-05,1.9704e-05,1.8649e-05,0.00017126,0.00017557,0.00016934
3945.45,0.012694,0.012579,0.012688,0.0085088,0.0079595,0.0080266,0.00054226,0.00039487,0.00038643,0.0033999,0.0032068,0.00304,0.0020599,0.0021273,0.0020548,1.8278e-05,1.9514e-05,1.8466e-05,0.00016639,0.00017432,0.00016811
3959.05,0.012577,0.012472,0.012581,0.0084565,0.0079131,0.007981,0.0005346,0.00038892,0.00038106,0.0033704,0.0031754,0.0030104,0.0020465,0.0021125,0.0020403,1.705e-05,1.933e-05,1.8284e-05,0.00016183,0.00017308,0.00016688
3972.66,0.012462,0.012365,0.012475,0.0084046,0.0078672,0.0079358,0.00052826,0.00038309,0.00037581,0.0033412,0.0031444,0.0029812,0.0020333,0.0020978,0.0020259,1.7251e-05,1.915e-05,1.8103e-05,0.00015817,0.00017186,0.00016566
3986.26,0.012347,0.012259,0.01237,0.008353,0.0078216,0.007891,0.00052315,0.00037737,0.00037065,0.0033123,0.0031137,0.0029523,0.0020202,0.0020833,0.0020116,1.8708e-05,1.8968e-05,1.7925e-05,0.00015581,0.00017066,0.00016445
3999.87,0.012233,0.012155,0.012266,0.0083016,0.0077762,0.0078462,0.00051914,0.00037175,0.00036559,0.0032837,0.0030833,0.0029237,0.0020072,0.0020689,0.0019974,2.0799e-05,1.8782e-05,1.7748e-05,0.00015494,0.00016947,0.00016325
4013.47,0.012121,0.012051,0.012163,0.0082503,0.0077309,0.0078017,0.00051604,0.00036622,0.00036062,0.0032555,0.0030534,0.0028955,0.0019943,0.0020545,0.0019833,2.2616e-05,1.8591e-05,1.7574e-05,0.0001555,0.00016828,0.00016206
4027.08,0.01201,0.011949,0.012062,0.0081992,0.0076858,0.0077573,0.00051364,0.00036077,0.00035573,0.0032277,0.0030238,0.0028677,0.0019814,0.0020402,0.0019692,2.3294e-05,1.8398e-05,1.7402e-05,0.00015721,0.00016709,0.00016087
4040.68,0.011901,0.011849,0.011962,0.0081481,0.0076407,0.0077128,0.00051171,0.00035538,0.0003509,0.0032002,0.0029946,0.0028402,0.0019686,0.002026,0.0019553,2.2445e-05,1.8206e-05,1.7233e-05,0.0001596,0.0001659,0.00015969
4054.29,0.011793,0.011749,0.011863,0.0080972,0.0075958,0.0076686,0.00050996,0.00035002,0.00034611,0.0031731,0.0029659,0.0028132,0.0019559,0.0020118,0.0019414,2.0392e-05,1.8021e-05,1.7066e-05,0.0001621,0.0001647,0.00015852
4067.89,0.011687,0.011652,0.011765,0.0080506,0.007555,0.0076284,0.0005085,0.00034492,0.00034158,0.0031465,0.0029376,0.0027866,0.0019443,0.0019988,0.0019286,1.7988e-05,1.7847e-05,1.6902e-05,0.00016418,0.00016359,0.00015744
4081.5,0.011582,0.011554,0.011668,0.0080011,0.0075114,0.0075854,0.00050659,0.00033974,0.00033696,0.00312,0.0029096,0.0027603,0.001932,0.0019851,0.0019151,1.6152e-05,1.768e-05,1.6739e-05,0.00016516,0.0001624,0.00015631
4095.1,0.011477,0.011458,0.011572,0.0079524,0.0074686,0.0075432,0.00050426,0.00033464,0.00033243,0.0030938,0.0028818,0.0027342,0.0019199,0.0019716,0.0019019,1.5489e-05,1.7518e-05,1.6578e-05,0.00016479,0.00016124,0.00015519
4108.71,0.011374,0.011363,0.011477,0.0079041,0.0074263,0.0075014,0.00050132,0.00032962,0.00032798,0.0030678,0.0028543,0.0027083,0.0019079,0.0019583,0.0018888,1.6135e-05,1.7359e-05,1.6418e-05,0.00016295,0.00016009,0.00015409
4122.31,0.011271,0.011268,0.011383,0.007856,0.0073841,0.0074599,0.00049763,0.00032467,0.00032361,0.0030421,0.0028271,0.0026828,0.0018961,0.001945,0.0018759,1.778e-05,1.7196e-05,1.626e-05,0.00015981,0.00015895,0.00015299
4135.92,0.011169,0.011174,0.011289,0.0078082,0.0073422,0.0074185,0.00049308,0.00031981,0.00031932,0.0030166,0.0028001,0.0026574,0.0018843,0.0019319,0.001863,1.9755e-05,1.7029e-05,1.6104e-05,0.00015576,0.00015783,0.00015191
4149.52,0.011068,0.011081,0.011197,0.0077603,0.0073003,0.0073771,0.00048759,0.00031503,0.0003151,0.0029914,0.0027735,0.0026324,0.0018726,0.0019188,0.0018502,2.121e-05,1.6857e-05,1.595e-05,0.00015133,0.00015672,0.00015082
4163.13,0.010969,0.010989,0.011105,0.0077122,0.0072581,0.0073354,0.00048115,0.00031031,0.00031095,0.0029664,0.0027471,0.0026077,0.0018608,0.0019056,0.0018373,2.1453e-05,1.6684e-05,1.5797e-05,0.0001471,0.00015562,0.00014974
4176.73,0.010871,0.010899,0.011014,0.0076639,0.0072157,0.0072936,0.00047374,0.00030566,0.00030684,0.0029419,0.0027211,0.0025833,0.0018491,0.0018925,0.0018244,2.0314e-05,1.6514e-05,1.5647e-05,0.00014358,0.00015453,0.00014866
4190.34,0.010776,0.010811,0.010927,0.0076215,0.007179,0.0072574,0.00046558,0.00030116,0.00030287,0.0029182,0.0026961,0.0025598,0.0018387,0.0018808,0.001813,1.8249e-05,1.6354e-05,1.5501e-05,0.00014128,0.00015357,0.00014769
4203.94,0.01068,0.010723,0.010839,0.0075744,0.0071378,0.0072167,0.00045656,0.00029666,0.0002989,0.0028942,0.0026707,0.0025361,0.0018273,0.0018681,0.0018005,1.608e-05,1.6199e-05,1.5355e-05,0.00014019,0.00015252,0.00014664
4217.55,0.010585,0.010635,0.010751,0.0075283,0.0070976,0.007177,0.00044693,0.00029224,0.00029498,0.0028705,0.0026458,0.0025127,0.0018162,0.0018556,0.0017883,1.4597e-05,1.6052e-05,1.5211e-05,0.00014043,0.0001515,0.00014561
4231.15,0.010492,0.010549,0.010665,0.0074829,0.007058,0.0071379,0.00043683,0.00028791,0.00029113,0.0028471,0.0026211,0.0024895,0.0018052,0.0018433,0.0017763,1.4251e-05,1.5909e-05,1.5068e-05,0.00014179,0.00015048,0.0001446
4244.76,0.010399,0.010463,0.010579,0.007438,0.0070189,0.0070991,0.00042645,0.00028365,0.00028734,0.0028239,0.0025966,0.0024666,0.0017944,0.0018311,0.0017644,1.5078e-05,1.5767e-05,1.4927e-05,0.00014392,0.00014947,0.0001436
4258.36,0.010307,0.010378,0.010494,0.0073933,0.00698,0.0070607,0.00041599,0.00027948,0.00028361,0.0028009,0.0025724,0.0024439,0.0017836,0.0018191,0.0017526,1.6726e-05,1.5621e-05,1.4787e-05,0.00014632,0.00014845,0.00014261
4271.97,0.010215,0.010294,0.01041,0.0073487,0.0069412,0.0070223,0.00040563,0.00027539,0.00027995,0.0027781,0.0025484,0.0024214,0.0017729,0.0018071,0.0017409,1.8544e-05,1.5471e-05,1.4648e-05,0.00014847,0.00014744,0.00014162
4285.57,0.010124,0.01021,0.010326,0.0073039,0.0069023,0.0069838,0.00039555,0.00027138,0.00027636,0.0027553,0.0025245,0.0023991,0.0017622,0.0017951,0.0017292,1.9759e-05,1.5317e-05,1.451e-05,0.00014984,0.00014641,0.00014063
4299.18,0.010035,0.010127,0.010243,0.007259,0.0068631,0.006945,0.0003859,0.00026745,0.00027282,0.0027329,0.002501,0.002377,0.0017515,0.0017831,0.0017174,1.98e-05,1.5162e-05,1.4375e-05,0.00015008,0.00014537,0.00013965
4312.78,0.0099506,0.010049,0.010165,0.0072194,0.0068291,0.0069114,0.00037685,0.00026362,0.00026934,0.002712,0.0024789,0.0023563,0.0017421,0.0017724,0.001707,1.8599e-05,1.5017e-05,1.4247e-05,0.00014912,0.00014445,0.00013877
4326.39,0.0098623,0.0099676,0.010083,0.0071745,0.00679,0.0068727,0.00036848,0.00025983,0.00026591,0.0026899,0.0024557,0.0023347,0.0017315,0.0017604,0.0016953,1.6611e-05,1.4871e-05,1.4114e-05,0.00014678,0.00014342,0.00013779
4339.99,0.0097761,0.0098879,0.010003,0.0071309,0.0067522,0.0068352,0.00036091,0.00025611,0.00026252,0.0026684,0.0024331,0.0023135,0.0017211,0.0017489,0.001684,1.4613e-05,1.4733e-05,1.3984e-05,0.00014346,0.00014243,0.00013684
4353.6,0.0096911,0.0098093,0.0099247,0.007088,0.006715,0.0067984,0.0003542,0.00025245,0.00025919,0.0026471,0.0024108,0.0022927,0.001711,0.0017374,0.0016729,1.3297e-05,1.4603e-05,1.3856e-05,0.00013956,0.00014147,0.0001359
4367.2,0.009607,0.0097315,0.0098467,0.0070456,0.0066783,0.006762,0.00034839,0.00024884,0.00025589,0.0026261,0.0023888,0.0022721,0.001701,0.0017262,0.0016619,1.3044e-05,1.4476e-05,1.3729e-05,0.00013559,0.00014052,0.00013498
4380.81,0.0095236,0.0096544,0.0097694,0.0070037,0.0066421,0.0067261,0.00034348,0.0002453,0.00025265,0.0026053,0.002367,0.0022517,0.0016912,0.0017151,0.0016511,1.3864e-05,1.4349e-05,1.3604e-05,0.00013203,0.0001396,0.00013407
4394.41,0.0094409,0.0095777,0.0096925,0.0069621,0.0066062,0.0066904,0.00033946,0.00024181,0.00024946,0.0025846,0.0023454,0.0022315,0.0016814,0.0017041,0.0016403,1.5426e-05,1.422e-05,1.3479e-05,0.00012927,0.0001387,0.00013317
4408.02,0.0093585,0.0095013,0.0096159,0.0069206,0.0065703,0.0066549,0.00033627,0.00023839,0.00024632,0.002564,0.0023239,0.0022114,0.0016717,0.0016931,0.0016296,1.7132e-05,1.4086e-05,1.3356e-05,0.00012761,0.0001378,0.00013228
4421.62,0.0092754,0.0094241,0.0095384,0.0068785,0.0065339,0.0066187,0.00033383,0.00023501,0.00024323,0.0025432,0.0023022,0.0021912,0.0016619,0.0016821,0.0016189,1.8277e-05,1.3946e-05,1.3231e-05,0.00012712,0.0001369,0.00013137
4435.23,0.0092049,0.0093597,0.0094738,0.0068422,0.006503,0.0065882,0.00033208,0.00023173,0.00024023,0.0025258,0.0022836,0.0021739,0.0016534,0.0016724,0.0016095,1.8363e-05,1.3823e-05,1.3125e-05,0.00012787,0.00013611,0.00013058
4448.83,0.0091205,0.009281,0.0093947,0.0067991,0.0064656,0.006551,0.00033077,0.00022844,0.00023723,0.0025046,0.0022617,0.0021534,0.0016434,0.0016612,0.0015985,1.7259e-05,1.3681e-05,1.3e-05,0.0001294,0.00013518,0.00012966
4462.44,0.0090414,0.0092075,0.009321,0.0067581,0.0064302,0.0065158,0.00032983,0.00022521,0.00023429,0.0024848,0.0022411,0.0021341,0.0016339,0.0016504,0.001588,1.5418e-05,1.3551e-05,1.2881e-05,0.00013152,0.00013429,0.00012879
4476.04,0.0089638,0.0091355,0.0092486,0.0067175,0.0063952,0.006481,0.0003291,0.00022202,0.00023139,0.0024654,0.0022209,0.0021153,0.0016245,0.0016398,0.0015777,1.3525e-05,1.3428e-05,1.2766e-05,0.00013375,0.0001334,0.00012792
4489.65,0.0088873,0.0090645,0.0091773,0.0066774,0.0063607,0.0064467,0.0003284,0.00021887,0.00022853,0.0024462,0.0022009,0.0020967,0.0016152,0.0016293,0.0015675,1.2223e-05,1.3311e-05,1.2652e-05,0.00013564,0.00013251,0.00012707
4503.25,0.0088116,0.0089943,0.0091067,0.0066377,0.0063266,0.0064128,0.00032758,0.00021575,0.00022571,0.0024273,0.0021812,0.0020783,0.001606,0.001619,0.0015574,1.1885e-05,1.3198e-05,1.2539e-05,0.00013676,0.00013163,0.00012623
4516.86,0.0087368,0.0089247,0.0090368,0.0065985,0.0062929,0.0063793,0.0003265,0.00021267,0.00022292,0.0024086,0.0021617,0.0020601,0.001597,0.0016088,0.0015475,1.2552e-05,1.3086e-05,1.2428e-05,0.00013682,0.00013075,0.0001254
4530.46,0.0086624,0.0088556,0.0089673,0.0065598,0.0062596,0.0063462,0.00032503,0.00020962,0.00022017,0.0023899,0.0021424,0.0020421,0.0015881,0.0015987,0.0015377,1.3962e-05,1.2972e-05,1.2317e-05,0.0001357,0.00012989,0.00012458
4544.07,0.0085881,0.0087865,0.0088978,0.0065212,0.0062265,0.0063133,0.00032307,0.00020662,0.00021746,0.0023713,0.0021231,0.0020241,0.0015793,0.0015887,0.001528,1.5596e-05,1.2853e-05,1.2207e-05,0.00013347,0.00012903,0.00012377
4557.67,0.0085139,0.0087173,0.0088282,0.0064825,0.0061932,0.0062802,0.00032055,0.00020366,0.00021481,0.0023527,0.0021038,0.0020061,0.0015704,0.0015787,0.0015182,1.6813e-05,1.2729e-05,1.2097e-05,0.00013037,0.00012818,0.00012295
4571.28,0.0084471,0.0086557,0.0087662,0.0064457,0.0061618,0.006249,0.00031749,0.00020081,0.00021225,0.0023361,0.0020864,0.0019899,0.0015621,0.0015692,0.001509,1.7104e-05,1.2615e-05,1.1998e-05,0.00012684,0.00012737,0.00012218
4584.88,0.0083741,0.0085876,0.0086977,0.0064075,0.006129,0.0062163,0.00031366,0.00019793,0.00020967,0.0023177,0.0020675,0.0019723,0.0015533,0.0015593,0.0014994,1.6285e-05,1.2491e-05,1.189e-05,0.00012323,0.00012655,0.00012138
4598.49,0.008303,0.0085213,0.0086309,0.0063695,0.0060964,0.0061838,0.0003092,0.00019511,0.00020713,0.0022999,0.002049,0.0019551,0.0015447,0.0015495,0.0014899,1.4672e-05,1.2374e-05,1.1785e-05,0.00012002,0.00012575,0.00012059
4612.09,0.0082329,0.008456,0.0085652,0.0063317,0.0060641,0.0061516,0.00030412,0.00019234,0.00020464,0.0022823,0.0020308,0.0019381,0.0015361,0.0015398,0.0014804,1.2865e-05,1.2263e-05,1.1681e-05,0.00011756,0.00012495,0.0001198
4625.7,0.0081639,0.0083917,0.0085004,0.0062942,0.0060319,0.0061195,0.00029845,0.0001896,0.00020218,0.0022649,0.0020129,0.0019215,0.0015276,0.0015302,0.0014711,1.1481e-05,1.2158e-05,1.158e-05,0.00011607,0.00012417,0.00011902
4639.3,0.0080958,0.0083282,0.0084364,0.006257,0.0060001,0.0060878,0.00029227,0.00018691,0.00019975,0.0022478,0.0019953,0.001905,0.0015192,0.0015206,0.0014618,1.0926e-05,1.2057e-05,1.1479e-05,0.00011566,0.0001234,0.00011825
4652.91,0.0080284,0.0082654,0.0083731,0.0062203,0.0059687,0.0060565,0.00028569,0.00018426,0.00019734,0.0022309,0.0019778,0.0018888,0.0015109,0.0015112,0.0014527,1.1317e-05,1.1957e-05,1.138e-05,0.00011628,0.00012263,0.00011749
4666.51,0.0079616,0.0082031,0.0083102,0.006184,0.0059377,0.0060256,0.00027879,0.00018164,0.00019497,0.0022141,0.0019605,0.0018727,0.0015028,0.0015019,0.0014437,1.2484e-05,1.1856e-05,1.1282e-05,0.00011774,0.00012187,0.00011674
4680.12,0.0078947,0.0081405,0.0082472,0.0061481,0.0059071,0.005995,0.00027168,0.00017906,0.0001926,0.0021973,0.0019432,0.0018566,0.0014947,0.0014928,0.0014348,1.4016e-05,1.1751e-05,1.1183e-05,0.00011972,0.00012112,0.000116
4693.72,0.0078267,0.0080767,0.0081827,0.0061124,0.0058766,0.0059646,0.00026451,0.00017651,0.00019027,0.00218,0.0019256,0.0018402,0.0014867,0.0014837,0.001426,1.534e-05,1.164e-05,1.1083e-05,0.00012186,0.00012035,0.00011526
4707.33,0.007767,0.0080215,0.0081271,0.0060772,0.0058466,0.0059347,0.00025762,0.00017417,0.00018814,0.0021652,0.0019101,0.0018258,0.0014788,0.0014747,0.0014173,1.5938e-05,1.1538e-05,1.0995e-05,0.00012373,0.0001196,0.00011454
4720.93,0.007702,0.0079606,0.0080656,0.0060419,0.0058166,0.0059047,0.0002507,0.00017174,0.0001859,0.0021487,0.0018932,0.0018101,0.0014709,0.0014657,0.0014086,1.551e-05,1.1428e-05,1.09e-05,0.00012495,0.00011884,0.00011381
4734.54,0.0076379,0.0079006,0.008005,0.0060067,0.0057865,0.0058747,0.00024408,0.00016937,0.00018371,0.0021326,0.0018767,0.0017947,0.001463,0.0014568,0.0013999,1.4207e-05,1.1321e-05,1.0806e-05,0.00012525,0.00011807,0.00011309
4748.14,0.0075747,0.0078413,0.0079452,0.0059716,0.0057566,0.0058447,0.00023784,0.00016704,0.00018155,0.0021166,0.0018603,0.0017795,0.0014552,0.0014479,0.0013913,1.2508e-05,1.122e-05,1.0713e-05,0.00012447,0.00011731,0.00011238
4761.75,0.0075123,0.0077828,0.0078861,0.0059366,0.0057267,0.0058149,0.00023205,0.00016476,0.00017942,0.0021008,0.0018442,0.0017645,0.0014474,0.001439,0.0013827,1.0998e-05,1.1124e-05,1.0622e-05,0.00012267,0.00011656,0.00011166
4775.35,0.0074507,0.0077252,0.0078279,0.0059018,0.0056971,0.0057852,0.00022676,0.00016252,0.00017732,0.0020852,0.0018283,0.0017498,0.0014397,0.0014302,0.0013742,1.0138e-05,1.1033e-05,1.0532e-05,0.00012002,0.00011581,0.00011096
4788.96,0.00739,0.0076682,0.0077703,0.0058673,0.0056677,0.0057558,0.00022204,0.00016031,0.00017525,0.0020699,0.0018125,0.0017352,0.001432,0.0014215,0.0013657,1.0141e-05,1.0944e-05,1.0443e-05,0.00011685,0.00011508,0.00011026
4802.56,0.0073298,0.0076118,0.0077134,0.0058332,0.0056386,0.0057267,0.0002179,0.00015812,0.00017319,0.0020547,0.001797,0.0017207,0.0014244,0.0014129,0.0013574,1.0959e-05,1.0854e-05,1.0355e-05,0.00011354,0.00011436,0.00010957
