,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4d,4d,4d,4p,4p,4p,4s,4s,4s,5s,5s,5s
2911.47,0.038782,0.037917,0.037596,0.014796,0.014202,0.014149,0.0086371,0.007445,0.0070858,0.017632,0.017344,0.016385,0.0063147,0.0067047,0.006431,5.8151e-05,5.1263e-05,4.8866e-05,0.0027184,0.0026994,0.0025541,0.0012169,0.0012913,0.0012426,0.00010959,0.00012232,0.00011782
2925.07,0.03847,0.037619,0.037304,0.01472,0.01413,0.014078,0.0085106,0.0073251,0.0069742,0.017468,0.017165,0.016215,0.0062701,0.0066534,0.0063802,5.6968e-05,5.0422e-05,4.808e-05,0.0026909,0.0026696,0.0025257,0.0012071,0.0012802,0.0012316,0.00010396,0.0001213,0.00011677
2938.68,0.038144,0.037307,0.036998,0.014639,0.014054,0.014003,0.0083842,0.0072056,0.006863,0.017299,0.016981,0.01604,0.0062241,0.0066007,0.0063281,5.5533e-05,4.9587e-05,4.7297e-05,0.0026626,0.0026391,0.0024967,0.001197,0.0012689,0.0012204,0.00010409,0.00012026,0.00011569
2952.28,0.037826,0.037002,0.0367,0.01456,0.013979,0.013929,0.0082605,0.0070889,0.0067545,0.017134,0.016801,0.015868,0.006179,0.0065489,0.0062769,5.419e-05,4.8774e-05,4.6534e-05,0.002635,0.0026093,0.0024683,0.0011871,0.0012578,0.0012094,0.00010937,0.00011922,0.00011463
2965.89,0.037512,0.036701,0.036405,0.014482,0.013906,0.013856,0.008139,0.0069744,0.0066481,0.016971,0.016623,0.0157,0.0061345,0.0064977,0.0062263,5.3209e-05,4.7979e-05,4.5785e-05,0.0026079,0.00258,0.0024404,0.0011773,0.0012469,0.0011986,0.00011657,0.00011817,0.00011359
2979.49,0.037202,0.036404,0.036114,0.014404,0.013832,0.013784,0.0080196,0.0068621,0.0065436,0.016811,0.016449,0.015534,0.0060907,0.0064473,0.0061765,5.2667e-05,4.7198e-05,4.5051e-05,0.0025811,0.0025511,0.0024129,0.0011677,0.0012361,0.0011879,0.00012119,0.00011709,0.00011256
2993.1,0.036895,0.03611,0.035826,0.014328,0.01376,0.013712,0.007902,0.0067517,0.0064411,0.016653,0.016276,0.015371,0.0060475,0.0063975,0.0061273,5.2408e-05,4.643e-05,4.4331e-05,0.0025548,0.0025227,0.0023858,0.0011582,0.0012255,0.0011774,0.00012002,0.00011602,0.00011154
3006.7,0.03659,0.035819,0.035541,0.014251,0.013688,0.013642,0.0077863,0.0066432,0.0063402,0.016497,0.016106,0.015209,0.0060049,0.0063482,0.0060787,5.2136e-05,4.5674e-05,4.3623e-05,0.0025288,0.0024946,0.0023591,0.0011489,0.001215,0.001167,0.00011332,0.00011497,0.00011054
3020.31,0.036287,0.035528,0.035255,0.014175,0.013616,0.013571,0.0076722,0.0065365,0.0062411,0.016341,0.015937,0.015049,0.0059626,0.0062993,0.0060305,5.1576e-05,4.4928e-05,4.2927e-05,0.002503,0.0024668,0.0023327,0.0011397,0.0012046,0.0011567,0.0001045,0.00011397,0.00010955
3033.91,0.035996,0.03525,0.034983,0.014101,0.013547,0.013502,0.0075625,0.0064339,0.0061458,0.016193,0.015774,0.014894,0.0059214,0.0062516,0.0059834,5.0637e-05,4.4211e-05,4.2259e-05,0.0024782,0.00244,0.0023072,0.0011307,0.0011945,0.0011467,9.7875e-05,0.00011303,0.00010859
3047.52,0.035699,0.034965,0.034704,0.014026,0.013476,0.013432,0.0074524,0.0063312,0.0060505,0.016041,0.01561,0.014738,0.00588,0.0062037,0.0059362,4.9402e-05,4.3495e-05,4.1591e-05,0.0024531,0.002413,0.0022815,0.0011217,0.0011843,0.0011366,9.6199e-05,0.0001121,0.00010762
3061.12,0.035405,0.034684,0.034428,0.013951,0.013406,0.013363,0.0073446,0.0062309,0.0059574,0.015893,0.015447,0.014585,0.0058391,0.0061563,0.0058894,4.8158e-05,4.2799e-05,4.0938e-05,0.0024285,0.0023864,0.0022562,0.0011128,0.0011743,0.0011267,9.9772e-05,0.00011117,0.00010667
3074.73,0.035116,0.034407,0.034157,0.013877,0.013336,0.013294,0.0072388,0.0061326,0.0058662,0.015746,0.015288,0.014433,0.0057987,0.0061094,0.0058432,4.7174e-05,4.2118e-05,4.0299e-05,0.0024042,0.0023603,0.0022314,0.001104,0.0011643,0.0011169,0.00010639,0.00011022,0.00010572
3088.33,0.03483,0.034134,0.033888,0.013804,0.013267,0.013225,0.0071348,0.006036,0.0057766,0.015602,0.015131,0.014285,0.0057588,0.006063,0.0057976,4.6583e-05,4.145e-05,3.9672e-05,0.0023804,0.0023345,0.0022069,0.0010953,0.0011546,0.0011072,0.00011217,0.00010925,0.00010479
3101.94,0.034547,0.033863,0.033623,0.013731,0.013198,0.013158,0.0070324,0.0059412,0.0056887,0.01546,0.014976,0.014138,0.0057194,0.0060173,0.0057525,4.6316e-05,4.0793e-05,3.9056e-05,0.0023569,0.0023092,0.0021828,0.0010868,0.0011449,0.0010977,0.00011346,0.00010828,0.00010387
3115.54,0.034268,0.033596,0.033361,0.013659,0.01313,0.013091,0.0069314,0.0058478,0.0056021,0.015319,0.014822,0.013993,0.0056806,0.0059721,0.0057081,4.6143e-05,4.0145e-05,3.845e-05,0.0023337,0.0022841,0.0021591,0.0010784,0.0011354,0.0010883,0.0001091,0.00010732,0.00010297
3129.15,0.033989,0.033329,0.033099,0.013587,0.013063,0.013024,0.0068314,0.0057557,0.0055166,0.01518,0.014671,0.013849,0.0056423,0.0059275,0.0056642,4.5793e-05,3.9504e-05,3.7853e-05,0.0023107,0.0022594,0.0021356,0.0010701,0.001126,0.001079,0.0001012,0.0001064,0.00010208
3142.75,0.033719,0.03307,0.032845,0.013516,0.012996,0.012959,0.0067361,0.0056676,0.0054351,0.015045,0.014523,0.01371,0.0056044,0.0058833,0.0056208,4.5125e-05,3.889e-05,3.7283e-05,0.0022885,0.0022353,0.0021127,0.001062,0.0011167,0.0010699,9.3625e-05,0.00010553,0.0001012
3156.36,0.033446,0.032809,0.032589,0.013446,0.01293,0.012893,0.0066398,0.0055791,0.005353,0.014909,0.014375,0.01357,0.0055669,0.0058396,0.0055777,4.412e-05,3.8275e-05,3.6709e-05,0.0022662,0.0022112,0.0020899,0.0010539,0.0011075,0.0010608,8.9708e-05,0.00010468,0.00010032
3169.96,0.033176,0.032551,0.032336,0.013375,0.012864,0.012828,0.0065454,0.0054925,0.0052728,0.014775,0.014229,0.013432,0.0055297,0.0057961,0.0055351,4.2988e-05,3.7674e-05,3.6149e-05,0.0022442,0.0021875,0.0020674,0.0010459,0.0010984,0.0010519,9.0809e-05,0.00010385,9.9461e-05
3183.57,0.032909,0.032295,0.032085,0.013305,0.012798,0.012763,0.0064528,0.0054076,0.0051941,0.014642,0.014085,0.013296,0.0054929,0.0057531,0.0054927,4.1983e-05,3.7088e-05,3.56e-05,0.0022224,0.002164,0.0020452,0.0010379,0.0010894,0.001043,9.6e-05,0.00010301,9.8607e-05
3197.17,0.032645,0.032042,0.031836,0.013235,0.012733,0.012698,0.0063617,0.0053244,0.005117,0.014512,0.013943,0.013162,0.0054564,0.0057104,0.0054509,4.1293e-05,3.6514e-05,3.5061e-05,0.0022011,0.0021409,0.0020233,0.0010301,0.0010805,0.0010342,0.00010239,0.00010214,9.7763e-05
3210.78,0.032384,0.031793,0.031591,0.013166,0.012668,0.012634,0.0062722,0.0052426,0.0050412,0.014383,0.013803,0.01303,0.0054203,0.0056682,0.0054094,4.0946e-05,3.5949e-05,3.4532e-05,0.00218,0.0021182,0.0020018,0.0010224,0.0010717,0.0010255,0.00010627,0.00010127,9.693e-05
3224.38,0.032126,0.031546,0.031349,0.013097,0.012603,0.01257,0.0061838,0.0051621,0.0049667,0.014256,0.013665,0.012899,0.0053847,0.0056265,0.0053685,4.0802e-05,3.5393e-05,3.4012e-05,0.0021592,0.0020958,0.0019806,0.0010148,0.001063,0.001017,0.00010515,0.00010039,9.6108e-05
3237.99,0.031871,0.031302,0.031109,0.013029,0.01254,0.012507,0.0060963,0.0050825,0.004893,0.014131,0.013529,0.012771,0.0053497,0.0055854,0.0053282,4.0625e-05,3.4842e-05,3.3499e-05,0.0021387,0.0020737,0.0019597,0.0010073,0.0010544,0.0010086,9.9306e-05,9.9537e-05,9.5299e-05
3251.59,0.031619,0.031061,0.030873,0.012962,0.012477,0.012445,0.0060125,0.0050063,0.0048225,0.014008,0.013394,0.012644,0.0053152,0.0055449,0.0052885,4.0226e-05,3.4313e-05,3.3007e-05,0.0021186,0.002052,0.0019391,0.00099992,0.001046,0.0010003,9.1599e-05,9.8726e-05,9.4502e-05
3265.2,0.031368,0.030821,0.030637,0.012895,0.012414,0.012383,0.005928,0.0049298,0.0047517,0.013885,0.013261,0.012519,0.0052809,0.0055046,0.005249,3.9496e-05,3.3781e-05,3.2513e-05,0.0020986,0.0020304,0.0019187,0.00099261,0.0010377,0.00099205,8.557e-05,9.7948e-05,9.3713e-05
3278.8,0.03112,0.030584,0.030404,0.012829,0.012352,0.012322,0.0058451,0.0048548,0.0046822,0.013764,0.013129,0.012395,0.005247,0.0054647,0.00521,3.8537e-05,3.3262e-05,3.203e-05,0.0020789,0.0020092,0.0018986,0.00098539,0.0010294,0.00098392,8.3644e-05,9.7194e-05,9.2933e-05
3292.41,0.030873,0.030348,0.030172,0.012762,0.01229,0.012261,0.0057636,0.0047812,0.0046142,0.013644,0.012999,0.012272,0.0052133,0.0054251,0.0051712,3.7551e-05,3.2754e-05,3.1556e-05,0.0020594,0.0019881,0.0018787,0.00097824,0.0010212,0.00097586,8.6293e-05,9.6442e-05,9.216e-05
3306.01,0.030629,0.030114,0.029942,0.012696,0.012228,0.012199,0.0056835,0.004709,0.0045474,0.013526,0.012871,0.012151,0.0051799,0.0053858,0.0051327,3.6756e-05,3.2258e-05,3.1091e-05,0.0020402,0.0019674,0.0018591,0.00097115,0.001013,0.00096788,9.1994e-05,9.5676e-05,9.1395e-05
3319.62,0.030387,0.029883,0.029715,0.01263,0.012166,0.012139,0.0056048,0.0046382,0.0044819,0.013409,0.012744,0.012031,0.0051468,0.0053468,0.0050946,3.6271e-05,3.1771e-05,3.0635e-05,0.0020212,0.0019469,0.0018398,0.00096413,0.001005,0.00095997,9.7708e-05,9.4889e-05,9.0637e-05
3333.22,0.030148,0.029654,0.02949,0.012564,0.012105,0.012078,0.0055273,0.0045686,0.0044175,0.013293,0.012618,0.011913,0.005114,0.0053081,0.0050568,3.6068e-05,3.1292e-05,3.0187e-05,0.0020025,0.0019268,0.0018208,0.00095719,0.00099701,0.00095215,0.00010018,9.409e-05,8.9888e-05
3346.83,0.029913,0.029429,0.029269,0.012499,0.012044,0.012018,0.0054507,0.0045,0.004354,0.01318,0.012495,0.011797,0.0050815,0.0052699,0.0050194,3.5986e-05,3.0819e-05,2.9745e-05,0.0019841,0.0019069,0.001802,0.00095034,0.00098914,0.00094442,9.7769e-05,9.3298e-05,8.9148e-05
3360.43,0.02968,0.029206,0.02905,0.012437,0.011986,0.01196,0.0053763,0.0044335,0.0042925,0.013068,0.012373,0.011683,0.0050505,0.0052332,0.0049835,3.5821e-05,3.0359e-05,2.9318e-05,0.001966,0.0018874,0.0017836,0.00094376,0.00098155,0.00093698,9.152e-05,9.255e-05,8.8435e-05
3374.04,0.029449,0.028985,0.028833,0.012373,0.011927,0.011901,0.005302,0.0043672,0.0042311,0.012957,0.012253,0.01157,0.0050188,0.0051958,0.0049469,3.5402e-05,2.99e-05,2.8891e-05,0.001948,0.001868,0.0017653,0.00093709,0.00097386,0.00092944,8.4353e-05,9.1818e-05,8.7714e-05
3387.64,0.02922,0.028766,0.028618,0.01231,0.011868,0.011843,0.005229,0.0043021,0.0041709,0.012847,0.012134,0.011458,0.0049877,0.0051589,0.004911,3.4704e-05,2.945e-05,2.8473e-05,0.0019303,0.0018489,0.0017473,0.00093053,0.0009663,0.00092203,7.9404e-05,9.1122e-05,8.7006e-05
3401.25,0.028993,0.028549,0.028404,0.012247,0.011809,0.011785,0.005157,0.0042381,0.0041118,0.012738,0.012016,0.011347,0.0049569,0.0051225,0.0048754,3.3836e-05,2.9008e-05,2.8062e-05,0.0019128,0.00183,0.0017295,0.00092405,0.00095881,0.0009147,7.8509e-05,9.0444e-05,8.6305e-05
3414.85,0.028767,0.028333,0.028191,0.012185,0.011751,0.011728,0.0050863,0.0041753,0.0040537,0.012631,0.0119,0.011238,0.0049264,0.0050863,0.0048401,3.299e-05,2.8576e-05,2.7659e-05,0.0018954,0.0018114,0.0017119,0.00091763,0.0009514,0.00090745,8.1713e-05,8.9764e-05,8.5611e-05
3428.46,0.028544,0.028119,0.027981,0.012122,0.011693,0.01167,0.0050167,0.0041137,0.0039967,0.012524,0.011784,0.01113,0.0048961,0.0050504,0.0048051,3.2345e-05,2.8154e-05,2.7264e-05,0.0018782,0.0017929,0.0016945,0.00091126,0.00094404,0.00090025,8.7323e-05,8.9068e-05,8.4923e-05
3442.06,0.028322,0.027907,0.027772,0.01206,0.011635,0.011613,0.0049482,0.0040532,0.0039408,0.012419,0.01167,0.011023,0.0048659,0.0050146,0.0047702,3.1983e-05,2.7739e-05,2.6876e-05,0.0018613,0.0017747,0.0016774,0.00090493,0.00093673,0.00089309,9.2429e-05,8.8352e-05,8.424e-05
3455.67,0.028101,0.027695,0.027564,0.011996,0.011575,0.011554,0.0048809,0.0039937,0.0038858,0.012314,0.011557,0.010916,0.0048353,0.0049785,0.004735,3.1856e-05,2.7332e-05,2.6494e-05,0.0018444,0.0017566,0.0016603,0.00089855,0.00092936,0.0008859,9.4162e-05,8.7616e-05,8.3553e-05
3469.27,0.027891,0.027495,0.027366,0.011941,0.011524,0.011503,0.0048147,0.0039355,0.0038319,0.012214,0.011449,0.010815,0.0048083,0.004946,0.0047033,3.1811e-05,2.6931e-05,2.6121e-05,0.0018284,0.0017393,0.0016441,0.00089285,0.00092269,0.00087937,9.1406e-05,8.6945e-05,8.293e-05
3482.88,0.027676,0.027288,0.027163,0.011878,0.011466,0.011445,0.0047493,0.003878,0.0037787,0.012112,0.011339,0.010712,0.0047785,0.0049107,0.004669,3.1658e-05,2.6534e-05,2.5752e-05,0.001812,0.0017217,0.0016275,0.00088664,0.00091551,0.00087236,8.5248e-05,8.6242e-05,8.226e-05
3496.48,0.027464,0.027086,0.026964,0.011818,0.01141,0.01139,0.0046848,0.0038214,0.0037264,0.012012,0.011231,0.01061,0.0047497,0.0048764,0.0046357,3.127e-05,2.6143e-05,2.539e-05,0.001796,0.0017045,0.0016113,0.00088063,0.00090854,0.00086555,7.8565e-05,8.5583e-05,8.1611e-05
3510.09,0.027254,0.026885,0.026766,0.011758,0.011354,0.011335,0.0046212,0.0037657,0.0036749,0.011914,0.011124,0.01051,0.0047214,0.0048427,0.0046028,3.0635e-05,2.5759e-05,2.5034e-05,0.0017802,0.0016875,0.0015953,0.00087472,0.00090168,0.00085885,7.4126e-05,8.4955e-05,8.0971e-05
3523.69,0.027046,0.026686,0.02657,0.011699,0.011299,0.011281,0.0045585,0.0037109,0.0036243,0.011816,0.011018,0.010411,0.0046934,0.0048093,0.0045704,2.9859e-05,2.5382e-05,2.4683e-05,0.0017645,0.0016707,0.0015795,0.00086888,0.00089489,0.00085223,7.3497e-05,8.4342e-05,8.0339e-05
3537.3,0.02684,0.026488,0.026375,0.01164,0.011245,0.011226,0.0044967,0.0036571,0.0035745,0.011719,0.010914,0.010313,0.0046656,0.0047762,0.0045382,2.9114e-05,2.5013e-05,2.4339e-05,0.001749,0.001654,0.0015639,0.0008631,0.00088816,0.00084567,7.6642e-05,8.3727e-05,7.9713e-05
3550.9,0.026634,0.026291,0.026182,0.011582,0.01119,0.011172,0.004436,0.0036043,0.0035256,0.011622,0.01081,0.010216,0.004638,0.0047432,0.0045061,2.8554e-05,2.4652e-05,2.4e-05,0.0017337,0.0016375,0.0015484,0.00085736,0.00088148,0.00083915,8.1977e-05,8.3097e-05,7.9092e-05
3564.51,0.026429,0.026095,0.025988,0.011522,0.011135,0.011118,0.0043762,0.0035523,0.0034776,0.011527,0.010707,0.01012,0.0046103,0.0047102,0.0044741,2.8248e-05,2.4297e-05,2.3668e-05,0.0017184,0.0016212,0.001533,0.00085161,0.0008748,0.00083264,8.6835e-05,8.2444e-05,7.8471e-05
3578.11,0.026224,0.025899,0.025795,0.011461,0.011078,0.011061,0.0043174,0.0035013,0.0034304,0.011431,0.010604,0.010024,0.0045819,0.0046765,0.0044414,2.8152e-05,2.3949e-05,2.3343e-05,0.0017032,0.0016049,0.0015177,0.00084575,0.000868,0.00082603,8.8585e-05,8.1766e-05,7.784e-05
3591.72,0.026036,0.025719,0.025618,0.01141,0.01103,0.011014,0.0042596,0.0034513,0.0033842,0.011343,0.010509,0.0099344,0.0045577,0.0046471,0.0044128,2.8127e-05,2.3606e-05,2.3023e-05,0.0016891,0.0015897,0.0015035,0.00084068,0.00086202,0.00082019,8.6184e-05,8.1164e-05,7.7283e-05
3605.32,0.025838,0.025529,0.025431,0.011352,0.010976,0.010961,0.0042025,0.003402,0.0033385,0.011251,0.01041,0.0098419,0.0045309,0.004615,0.0043817,2.8009e-05,2.3266e-05,2.2708e-05,0.0016744,0.001574,0.0014888,0.00083513,0.00085555,0.0008139,8.053e-05,8.053e-05,7.6682e-05
3618.93,0.025644,0.025343,0.025248,0.011294,0.010923,0.010908,0.0041462,0.0033535,0.0032936,0.01116,0.010312,0.009751,0.0045046,0.0045835,0.0043512,2.7683e-05,2.2932e-05,2.2398e-05,0.00166,0.0015586,0.0014743,0.00082969,0.0008492,0.00080772,7.4207e-05,7.9928e-05,7.6093e-05
3632.53,0.025452,0.025159,0.025066,0.011238,0.010871,0.010856,0.0040906,0.0033057,0.0032494,0.011071,0.010216,0.0096613,0.0044788,0.0045525,0.0043211,2.7131e-05,2.2603e-05,2.2093e-05,0.0016458,0.0015434,0.00146,0.00082434,0.00084294,0.00080164,6.9798e-05,7.9355e-05,7.5512e-05
3646.14,0.025261,0.024977,0.024886,0.011182,0.010819,0.010805,0.0040358,0.0032586,0.0032059,0.010983,0.010121,0.0095726,0.0044532,0.0045218,0.0042914,2.6442e-05,2.228e-05,2.1792e-05,0.0016318,0.0015284,0.001446,0.00081906,0.00083676,0.00079563,6.8854e-05,7.8797e-05,7.4939e-05
3659.74,0.025072,0.024795,0.024707,0.011127,0.010768,0.010754,0.0039817,0.0032123,0.003163,0.010895,0.010027,0.0094847,0.004428,0.0044914,0.0042619,2.5767e-05,2.1963e-05,2.1496e-05,0.0016179,0.0015135,0.001432,0.00081383,0.00083065,0.00078968,7.1497e-05,7.824e-05,7.4372e-05
3673.35,0.024883,0.024614,0.024529,0.011071,0.010717,0.010703,0.0039284,0.0031668,0.0031208,0.010808,0.0099336,0.0093974,0.0044028,0.0044611,0.0042326,2.5247e-05,2.1652e-05,2.1205e-05,0.001604,0.0014987,0.0014182,0.00080864,0.00082457,0.00078378,7.6448e-05,7.7669e-05,7.3808e-05
3686.95,0.024691,0.02443,0.024347,0.011014,0.010664,0.010651,0.0038757,0.0031218,0.0030792,0.010719,0.0098391,0.0093092,0.0043771,0.0044303,0.0042029,2.4952e-05,2.1346e-05,2.0918e-05,0.00159,0.0014838,0.0014042,0.00080337,0.00081841,0.0007778,8.135e-05,7.707e-05,7.3238e-05
3700.56,0.024522,0.024269,0.024188,0.010965,0.010618,0.010606,0.003825,0.0030786,0.0030392,0.010641,0.0097542,0.0092302,0.0043546,0.0044028,0.0041762,2.4864e-05,2.1051e-05,2.0643e-05,0.0015776,0.0014704,0.0013917,0.00079868,0.00081285,0.0007724,8.3767e-05,7.6513e-05,7.2722e-05
3714.16,0.024334,0.024089,0.024011,0.010909,0.010566,0.010554,0.003774,0.0030352,0.002999,0.010554,0.0096622,0.0091443,0.0043295,0.0043726,0.0041471,2.4856e-05,2.0754e-05,2.0366e-05,0.0015639,0.0014559,0.0013781,0.00079352,0.00080681,0.00076655,8.2221e-05,7.5907e-05,7.2164e-05
3727.77,0.024153,0.023915,0.023839,0.010854,0.010515,0.010504,0.0037239,0.0029928,0.0029597,0.010471,0.0095729,0.0090611,0.004305,0.0043432,0.0041186,2.4791e-05,2.0463e-05,2.0095e-05,0.0015508,0.0014419,0.001365,0.0007885,0.00080092,0.00076084,7.7351e-05,7.5325e-05,7.1619e-05
3741.37,0.023974,0.023743,0.02367,0.0108,0.010465,0.010454,0.0036745,0.002951,0.002921,0.010389,0.0094851,0.0089792,0.004281,0.0043141,0.0040906,2.4552e-05,2.0175e-05,1.9828e-05,0.0015378,0.001428,0.001352,0.00078356,0.00079512,0.00075522,7.1288e-05,7.477e-05,7.1082e-05
3754.98,0.023797,0.023574,0.023503,0.010747,0.010416,0.010405,0.0036258,0.0029098,0.0028829,0.010308,0.0093984,0.0088985,0.0042573,0.0042855,0.0040629,2.4105e-05,1.9892e-05,1.9566e-05,0.001525,0.0014144,0.0013393,0.00077869,0.0007894,0.00074967,6.6503e-05,7.4242e-05,7.0553e-05
3768.58,0.023622,0.023406,0.023337,0.010694,0.010367,0.010357,0.0035777,0.0028693,0.0028453,0.010227,0.0093128,0.0088188,0.0042339,0.0042572,0.0040356,2.351e-05,1.9614e-05,1.9307e-05,0.0015124,0.0014009,0.0013267,0.00077389,0.00078375,0.0007442,6.4697e-05,7.3732e-05,7.0031e-05
3782.19,0.023449,0.02324,0.023173,0.010642,0.010319,0.010309,0.0035301,0.0028293,0.0028082,0.010148,0.009228,0.0087398,0.0042108,0.0042292,0.0040086,2.2891e-05,1.9341e-05,1.9052e-05,0.0014998,0.0013876,0.0013143,0.00076916,0.00077817,0.0007388,6.6332e-05,7.3226e-05,6.9516e-05
3795.79,0.023275,0.023073,0.023009,0.01059,0.010271,0.010261,0.0034832,0.0027898,0.0027716,0.010069,0.0091436,0.0086613,0.0041879,0.0042014,0.0039818,2.2381e-05,1.9072e-05,1.88e-05,0.0014874,0.0013744,0.0013019,0.00076446,0.00077263,0.00073344,7.0576e-05,7.2712e-05,6.9004e-05
3809.4,0.023101,0.022906,0.022844,0.010537,0.010222,0.010213,0.0034369,0.002751,0.0027356,0.0099893,0.0090593,0.0085828,0.0041649,0.0041735,0.003955,2.2064e-05,1.8808e-05,1.8552e-05,0.0014749,0.0013612,0.0012895,0.00075976,0.00076709,0.00072809,7.5508e-05,7.2178e-05,6.8494e-05
3823.0,0.022942,0.022754,0.022693,0.010488,0.010177,0.010168,0.0033925,0.0027139,0.0027012,0.0099164,0.008981,0.0085101,0.0041433,0.0041471,0.0039295,2.1951e-05,1.8556e-05,1.8316e-05,0.0014634,0.0013488,0.0012781,0.00075531,0.00076182,0.00072299,7.878e-05,7.1654e-05,6.8007e-05
3836.61,0.022771,0.02259,0.022531,0.010436,0.010129,0.01012,0.0033475,0.0026764,0.0026664,0.0098387,0.0088986,0.0084334,0.0041207,0.0041197,0.0039032,2.1943e-05,1.8299e-05,1.8076e-05,0.0014512,0.001336,0.001266,0.00075071,0.00075639,0.00071774,7.863e-05,7.1108e-05,6.7507e-05
3850.21,0.022604,0.022429,0.022373,0.010385,0.010081,0.010073,0.0033034,0.0026396,0.0026323,0.0097626,0.0088179,0.0083584,0.0040984,0.0040927,0.0038772,2.1927e-05,1.8048e-05,1.7841e-05,0.0014393,0.0013233,0.0012542,0.00074616,0.00075102,0.00071256,7.4979e-05,7.0573e-05,6.7012e-05
3863.82,0.022439,0.022271,0.022217,0.010334,0.010034,0.010026,0.00326,0.0026035,0.0025988,0.0096876,0.0087383,0.0082844,0.0040764,0.0040659,0.0038514,2.1784e-05,1.78e-05,1.7611e-05,0.0014275,0.0013109,0.0012426,0.00074165,0.00074571,0.00070742,6.9386e-05,7.0058e-05,6.6523e-05
3877.42,0.022277,0.022115,0.022062,0.010283,0.0099874,0.0099801,0.0032171,0.0025679,0.0025657,0.0096137,0.0086598,0.0082115,0.0040545,0.0040393,0.0038259,2.1455e-05,1.7555e-05,1.7384e-05,0.0014159,0.0012986,0.0012312,0.00073721,0.00074045,0.00070235,6.4149e-05,6.9568e-05,6.604e-05
3891.03,0.022116,0.021961,0.02191,0.010233,0.0099412,0.0099342,0.0031748,0.0025329,0.0025332,0.0095407,0.0085824,0.0081396,0.004033,0.0040131,0.0038007,2.0964e-05,1.7315e-05,1.716e-05,0.0014044,0.0012865,0.0012199,0.00073282,0.00073527,0.00069735,6.1186e-05,6.9097e-05,6.5563e-05
3904.63,0.021956,0.021808,0.021759,0.010184,0.0098956,0.0098889,0.003133,0.0024983,0.002501,0.0094684,0.0085058,0.0080685,0.0040118,0.0039872,0.0037759,2.0404e-05,1.7078e-05,1.6939e-05,0.0013931,0.0012745,0.0012087,0.0007285,0.00073015,0.00069242,6.1399e-05,6.8637e-05,6.5093e-05
3918.24,0.021798,0.021655,0.021608,0.010135,0.0098504,0.009844,0.0030915,0.0024641,0.0024692,0.0093965,0.0084297,0.0079979,0.0039908,0.0039617,0.0037513,1.9895e-05,1.6845e-05,1.6721e-05,0.0013818,0.0012626,0.0011977,0.00072423,0.00072509,0.00068754,6.452e-05,6.8174e-05,6.4628e-05
3931.84,0.021637,0.021501,0.021456,0.010086,0.0098052,0.0097991,0.0030503,0.0024302,0.0024377,0.009324,0.0083534,0.007927,0.00397,0.0039362,0.0037269,1.9535e-05,1.6615e-05,1.6504e-05,0.0013705,0.0012507,0.0011866,0.00071999,0.00072006,0.0006827,6.9191e-05,6.7699e-05,6.4167e-05
3945.45,0.021489,0.021359,0.021315,0.010038,0.009761,0.0097553,0.0030118,0.0023985,0.0024083,0.0092569,0.008282,0.0078608,0.0039496,0.0039112,0.0037029,1.9373e-05,1.64e-05,1.6302e-05,0.00136,0.0012396,0.0011762,0.00071584,0.00071513,0.00067795,7.3322e-05,6.7217e-05,6.3715e-05
3959.05,0.021334,0.02121,0.021167,0.0099895,0.0097165,0.009711,0.002972,0.0023659,0.002378,0.0091866,0.0082079,0.0077921,0.0039291,0.0038862,0.0036789,1.9343e-05,1.6178e-05,1.6094e-05,0.0013491,0.001228,0.0011654,0.00071169,0.0007102,0.0006732,7.4895e-05,6.6723e-05,6.3263e-05
3972.66,0.02118,0.021062,0.021021,0.0099412,0.0096719,0.0096668,0.0029331,0.002334,0.0023483,0.0091171,0.0081347,0.0077243,0.0039087,0.0038613,0.0036551,1.936e-05,1.596e-05,1.589e-05,0.0013382,0.0012167,0.0011548,0.00070755,0.00070529,0.00066848,7.302e-05,6.6231e-05,6.2815e-05
3986.26,0.021027,0.020915,0.020876,0.009893,0.0096275,0.0096226,0.0028947,0.0023027,0.0023191,0.0090485,0.0080625,0.0076573,0.0038884,0.0038365,0.0036313,1.9311e-05,1.5745e-05,1.569e-05,0.0013275,0.0012054,0.0011444,0.00070345,0.00070042,0.0006638,6.8425e-05,6.5753e-05,6.2369e-05
3999.87,0.020877,0.020771,0.020733,0.0098451,0.0095833,0.0095786,0.0028569,0.0022718,0.0022904,0.0089807,0.0079912,0.0075912,0.0038682,0.0038119,0.0036078,1.9113e-05,1.5534e-05,1.5493e-05,0.001317,0.0011943,0.0011341,0.00069937,0.00069559,0.00065916,6.301e-05,6.5294e-05,6.1927e-05
4013.47,0.020729,0.020628,0.020592,0.0097975,0.0095394,0.009535,0.0028196,0.0022415,0.0022622,0.0089138,0.0079209,0.0075261,0.0038483,0.0037876,0.0035845,1.8748e-05,1.5325e-05,1.5299e-05,0.0013066,0.0011834,0.0011239,0.00069535,0.00069081,0.00065456,5.8837e-05,6.4856e-05,6.1491e-05
