,1s,1s,1s,2p,2p,2p,2s,2s,2s,3p,3p,3p,3s,3s,3s
2340.06,0.016466,0.015941,0.016016,0.0018643,0.0015128,0.001413,0.0032897,0.0032431,0.0030562,1.1622e-05,1.0685e-05,9.9767e-06,0.00025875,0.00025696,0.00024234
2353.66,0.016301,0.015785,0.015861,0.001828,0.001482,0.0013854,0.0032494,0.0031986,0.0030141,1.4098e-05,1.0467e-05,9.7786e-06,0.00025598,0.0002533,0.00023887
2367.27,0.016139,0.015631,0.015709,0.0017923,0.001452,0.0013584,0.0032098,0.0031549,0.0029729,1.5508e-05,1.0243e-05,9.5857e-06,0.0002531,0.00024971,0.00023547
2380.87,0.015979,0.015479,0.015559,0.0017571,0.0014227,0.0013321,0.0031707,0.0031121,0.0029324,1.4684e-05,1.002e-05,9.3976e-06,0.00024991,0.00024619,0.00023214
2394.48,0.015822,0.015329,0.015411,0.0017227,0.0013942,0.0013064,0.0031324,0.00307,0.0028927,1.2239e-05,9.8087e-06,9.214e-06,0.00024641,0.00024274,0.00022888
2408.08,0.015666,0.015181,0.015265,0.001689,0.0013662,0.0012813,0.0030946,0.0030287,0.0028537,9.7602e-06,9.6139e-06,9.0347e-06,0.00024279,0.00023935,0.00022568
2421.69,0.015512,0.015035,0.01512,0.0016562,0.001339,0.0012568,0.0030573,0.0029881,0.0028154,8.5938e-06,9.4332e-06,8.8596e-06,0.00023929,0.00023603,0.00022253
2435.29,0.015361,0.014891,0.014979,0.0016246,0.0013126,0.001233,0.0030209,0.0029484,0.002778,9.3188e-06,9.2595e-06,8.6904e-06,0.00023618,0.00023279,0.00021947
2448.9,0.015211,0.014749,0.014838,0.0015939,0.0012867,0.0012097,0.0029848,0.0029091,0.002741,1.1432e-05,9.0809e-06,8.5239e-06,0.00023348,0.00022958,0.00021644
2462.5,0.015063,0.014608,0.014698,0.0015643,0.0012614,0.0011869,0.0029493,0.0028705,0.0027046,1.3368e-05,8.8956e-06,8.3615e-06,0.00023109,0.00022643,0.00021347
2476.11,0.014916,0.014469,0.014561,0.0015358,0.0012367,0.0011647,0.0029144,0.0028326,0.0026689,1.3593e-05,8.7077e-06,8.2031e-06,0.00022878,0.00022334,0.00021055
2489.71,0.014772,0.014332,0.014425,0.0015084,0.0012126,0.001143,0.0028802,0.0027954,0.0026339,1.194e-05,8.5253e-06,8.0483e-06,0.00022631,0.00022031,0.00020769
2503.32,0.01463,0.014196,0.014292,0.0014821,0.001189,0.0011217,0.0028467,0.0027589,0.0025995,9.5527e-06,8.3552e-06,7.8969e-06,0.00022354,0.00021733,0.00020488
2516.92,0.014489,0.014063,0.01416,0.0014567,0.0011658,0.0011008,0.0028137,0.002723,0.0025658,7.7884e-06,8.1977e-06,7.7478e-06,0.00022051,0.0002144,0.00020213
2530.53,0.01435,0.013931,0.014029,0.001433,0.0011436,0.0010808,0.0027814,0.0026877,0.0025326,7.5193e-06,8.0525e-06,7.6055e-06,0.00021741,0.00021153,0.00019943
2544.13,0.014213,0.013801,0.0139,0.0014099,0.0011216,0.001061,0.0027497,0.0026529,0.0025,8.8647e-06,7.9054e-06,7.4642e-06,0.00021445,0.00020871,0.00019677
2557.74,0.014077,0.013672,0.013773,0.0013877,0.0011001,0.0010416,0.0027185,0.0026187,0.0024678,1.0944e-05,7.7532e-06,7.3263e-06,0.00021183,0.00020594,0.00019415
2571.34,0.013943,0.013545,0.013647,0.0013664,0.0010791,0.0010228,0.0026879,0.0025851,0.0024362,1.2218e-05,7.5958e-06,7.1916e-06,0.00020959,0.00020321,0.00019158
2584.95,0.01381,0.013419,0.013522,0.0013459,0.0010586,0.0010043,0.0026579,0.002552,0.0024052,1.1718e-05,7.4382e-06,7.06e-06,0.0002076,0.00020052,0.00018906
2598.55,0.013679,0.013295,0.013399,0.0013261,0.0010385,0.00098623,0.0026286,0.0025194,0.0023747,9.8327e-06,7.2878e-06,6.9312e-06,0.00020567,0.00019788,0.00018658
2612.16,0.01355,0.013172,0.013278,0.0013067,0.0010188,0.00096852,0.0025998,0.0024875,0.0023447,7.7461e-06,7.1485e-06,6.8049e-06,0.00020358,0.00019529,0.00018415
2625.76,0.013423,0.013051,0.013158,0.0012881,0.00099967,0.00095139,0.0025716,0.0024561,0.0023153,6.5169e-06,7.0216e-06,6.6827e-06,0.00020123,0.00019274,0.00018176
2639.37,0.013297,0.012932,0.01304,0.0012696,0.00098081,0.00093448,0.002544,0.0024252,0.0022863,6.7126e-06,6.8987e-06,6.5621e-06,0.00019863,0.00019024,0.00017941
2652.97,0.013172,0.012814,0.012922,0.0012514,0.00096238,0.00091796,0.0025168,0.0023947,0.0022578,8.2215e-06,6.7745e-06,6.4442e-06,0.00019594,0.00018777,0.0001771
2666.58,0.013049,0.012697,0.012807,0.0012335,0.00094435,0.00090181,0.0024901,0.0023647,0.0022298,1.0051e-05,6.6452e-06,6.329e-06,0.00019338,0.00018535,0.00017483
2680.18,0.012927,0.012581,0.012692,0.0012157,0.00092672,0.00088603,0.0024638,0.0023352,0.0022021,1.0858e-05,6.512e-06,6.2164e-06,0.0001911,0.00018296,0.00017259
2693.79,0.012806,0.012467,0.012578,0.0011979,0.00090946,0.0008706,0.0024379,0.0023061,0.002175,1.0059e-05,6.38e-06,6.1062e-06,0.00018916,0.00018061,0.00017039
2707.39,0.012686,0.012353,0.012466,0.0011801,0.00089256,0.00085548,0.0024124,0.0022774,0.0021481,8.2328e-06,6.2551e-06,5.9984e-06,0.00018745,0.0001783,0.00016822
2721.0,0.01257,0.012244,0.012357,0.0011624,0.0008761,0.00084078,0.0023878,0.0022496,0.0021222,6.4385e-06,6.1409e-06,5.8934e-06,0.00018585,0.00017605,0.00016612
2734.6,0.012454,0.012133,0.012247,0.0011445,0.0008599,0.0008263,0.0023632,0.0022218,0.0020963,5.5081e-06,6.0348e-06,5.7901e-06,0.0001841,0.00017381,0.00016402
2748.21,0.01234,0.012025,0.01214,0.0011264,0.00084404,0.00081213,0.002339,0.0021946,0.0020709,5.863e-06,5.9323e-06,5.6891e-06,0.00018211,0.00017161,0.00016197
2761.81,0.012226,0.011917,0.012033,0.0011083,0.00082852,0.00079827,0.0023151,0.0021678,0.0020459,7.3281e-06,5.8279e-06,5.5902e-06,0.00017988,0.00016944,0.00015995
2775.42,0.012114,0.011811,0.011928,0.0010901,0.00081334,0.00078471,0.0022915,0.0021414,0.0020213,8.9655e-06,5.7189e-06,5.4934e-06,0.00017753,0.00016731,0.00015796
2789.02,0.012003,0.011706,0.011823,0.0010717,0.00079849,0.00077144,0.0022682,0.0021153,0.001997,9.6064e-06,5.6066e-06,5.3988e-06,0.00017523,0.00016522,0.000156
2802.63,0.011893,0.011602,0.011719,0.0010534,0.00078397,0.00075846,0.0022451,0.0020896,0.0019731,8.8195e-06,5.4956e-06,5.3063e-06,0.00017315,0.00016315,0.00015407
2816.23,0.011784,0.011499,0.011617,0.0010351,0.00076975,0.00074575,0.0022223,0.0020643,0.0019496,7.1699e-06,5.3908e-06,5.2158e-06,0.00017137,0.00016111,0.00015217
2829.84,0.011679,0.011399,0.011518,0.0010168,0.00075587,0.00073333,0.0022002,0.0020398,0.0019268,5.5795e-06,5.2949e-06,5.1273e-06,0.00016987,0.00015914,0.00015033
2843.44,0.011573,0.011299,0.011419,0.0009985,0.00074226,0.00072114,0.0021779,0.0020153,0.001904,4.7517e-06,5.206e-06,5.0405e-06,0.00016847,0.00015717,0.0001485
2857.05,0.011469,0.0112,0.01132,0.00098038,0.00072892,0.00070919,0.002156,0.0019912,0.0018817,5.0564e-06,5.1202e-06,4.9556e-06,0.00016702,0.00015524,0.0001467
2870.65,0.011366,0.011103,0.011223,0.00096244,0.00071587,0.00069748,0.0021344,0.0019676,0.0018597,6.3725e-06,5.0328e-06,4.8723e-06,0.00016538,0.00015333,0.00014493
2884.26,0.011264,0.011006,0.011127,0.00094475,0.00070309,0.00068601,0.0021129,0.0019442,0.001838,7.9027e-06,4.9412e-06,4.7908e-06,0.00016351,0.00015146,0.00014318
2897.86,0.011163,0.01091,0.011032,0.00092737,0.00069059,0.00067478,0.0020917,0.0019211,0.0018167,8.5928e-06,4.8465e-06,4.7111e-06,0.00016147,0.0001496,0.00014146
2911.47,0.011062,0.010814,0.010936,0.00091036,0.00067836,0.00066378,0.0020704,0.0018982,0.0017954,7.9921e-06,4.7524e-06,4.633e-06,0.00015939,0.00014776,0.00013975
2925.07,0.010967,0.010724,0.010847,0.00089383,0.00066645,0.00065306,0.0020504,0.0018765,0.0017753,6.546e-06,4.6635e-06,4.557e-06,0.00015752,0.00014603,0.00013813
2938.68,0.010868,0.010631,0.010754,0.0008777,0.00065474,0.00064251,0.0020297,0.0018543,0.0017547,5.061e-06,4.5816e-06,4.4823e-06,0.00015582,0.00014425,0.00013648
2952.28,0.010771,0.010539,0.010663,0.00086206,0.00064328,0.00063218,0.0020094,0.0018326,0.0017346,4.1734e-06,4.5064e-06,4.4092e-06,0.00015441,0.00014251,0.00013486
2965.89,0.010676,0.010449,0.010573,0.00084692,0.00063205,0.00062205,0.0019895,0.0018113,0.0017148,4.25e-06,4.4345e-06,4.3375e-06,0.00015318,0.00014081,0.00013328
2979.49,0.010582,0.01036,0.010484,0.00083231,0.00062105,0.00061211,0.0019698,0.0017903,0.0016954,5.2945e-06,4.3617e-06,4.2672e-06,0.00015199,0.00013912,0.00013172
2993.1,0.010489,0.010272,0.010397,0.00081824,0.00061027,0.00060236,0.0019505,0.0017696,0.0016763,6.7246e-06,4.2855e-06,4.1984e-06,0.0001507,0.00013747,0.00013018
3006.7,0.010397,0.010185,0.010309,0.00080472,0.00059971,0.0005928,0.0019313,0.0017491,0.0016573,7.5916e-06,4.2061e-06,4.1309e-06,0.0001492,0.00013583,0.00012867
3020.31,0.010305,0.010097,0.010222,0.00079175,0.00058936,0.00058343,0.0019123,0.0017288,0.0016386,7.3216e-06,4.1262e-06,4.0648e-06,0.0001475,0.00013421,0.00012717
3033.91,0.010217,0.010015,0.01014,0.00077945,0.00057931,0.00057433,0.0018942,0.0017094,0.0016206,6.1473e-06,4.0502e-06,4.0007e-06,0.00014573,0.00013266,0.00012573
3047.52,0.010127,0.0099294,0.010055,0.00076756,0.00056938,0.00056534,0.0018758,0.0016897,0.0016024,4.7539e-06,3.9796e-06,3.9374e-06,0.00014394,0.00013109,0.00012428
3061.12,0.010039,0.0098457,0.0099715,0.00075618,0.00055967,0.00055653,0.0018578,0.0016704,0.0015846,3.746e-06,3.9152e-06,3.8754e-06,0.00014232,0.00012955,0.00012285
3074.73,0.0099518,0.0097632,0.0098892,0.00074526,0.00055014,0.0005479,0.0018401,0.0016514,0.0015671,3.5038e-06,3.8546e-06,3.8147e-06,0.00014094,0.00012804,0.00012145
3088.33,0.0098658,0.0096817,0.0098079,0.00073475,0.00054079,0.00053942,0.0018228,0.0016327,0.0015498,4.1713e-06,3.7944e-06,3.7551e-06,0.00013978,0.00012655,0.00012007
3101.94,0.0097809,0.0096012,0.0097276,0.00072461,0.00053161,0.0005311,0.0018057,0.0016143,0.0015328,5.4404e-06,3.7317e-06,3.6966e-06,0.00013877,0.00012509,0.00011872
3115.54,0.0096968,0.0095215,0.009648,0.00071477,0.0005226,0.00052292,0.0017889,0.0015961,0.001516,6.5289e-06,3.6656e-06,3.6392e-06,0.00013776,0.00012364,0.00011738
3129.15,0.0096127,0.0094419,0.0095685,0.00070519,0.00051373,0.00051487,0.0017723,0.0015781,0.0014994,6.7181e-06,3.5978e-06,3.5827e-06,0.00013661,0.0001222,0.00011605
3142.75,0.0095322,0.0093656,0.0094924,0.00069609,0.0005052,0.00050715,0.0017564,0.0015607,0.0014834,5.9388e-06,3.5325e-06,3.5285e-06,0.00013532,0.00012082,0.00011478
3156.36,0.0094503,0.009288,0.0094149,0.00068697,0.00049669,0.00049943,0.0017403,0.0015432,0.0014672,4.6989e-06,3.4705e-06,3.4744e-06,0.00013383,0.00011943,0.0001135
3169.96,0.0093695,0.0092114,0.0093383,0.00067803,0.00048837,0.00049189,0.0017246,0.001526,0.0014514,3.592e-06,3.414e-06,3.4215e-06,0.00013224,0.00011806,0.00011223
3183.57,0.0092896,0.0091357,0.0092627,0.00066919,0.0004802,0.00048449,0.0017091,0.001509,0.0014357,3.0196e-06,3.362e-06,3.3697e-06,0.0001307,0.00011671,0.00011099
3197.17,0.0092108,0.0090609,0.009188,0.00066039,0.00047218,0.00047722,0.0016938,0.0014922,0.0014203,3.2222e-06,3.3116e-06,3.3188e-06,0.0001293,0.00011539,0.00010977
3210.78,0.009133,0.0089872,0.0091144,0.00065159,0.00046431,0.00047009,0.0016789,0.0014758,0.0014052,4.1678e-06,3.2601e-06,3.2688e-06,0.00012812,0.00011409,0.00010857
3224.38,0.0090562,0.0089144,0.0090415,0.00064275,0.00045656,0.00046306,0.0016641,0.0014596,0.0013903,5.3559e-06,3.2056e-06,3.2195e-06,0.00012713,0.0001128,0.00010738
3237.99,0.0089799,0.0088421,0.0089692,0.00063379,0.00044892,0.00045613,0.0016495,0.0014435,0.0013755,6.0326e-06,3.1484e-06,3.1709e-06,0.00012627,0.00011154,0.00010622
3251.59,0.0089053,0.0087713,0.0088985,0.00062506,0.00044162,0.00044953,0.0016353,0.0014278,0.0013611,5.7879e-06,3.0922e-06,3.1247e-06,0.00012541,0.00011029,0.00010507
3265.2,0.0088307,0.0087005,0.0088277,0.000616,0.00043429,0.00044287,0.0016211,0.0014122,0.0013468,4.8343e-06,3.0371e-06,3.0781e-06,0.00012443,0.00010906,0.00010394
3278.8,0.0087567,0.0086304,0.0087575,0.00060687,0.00042712,0.00043637,0.001607,0.0013968,0.0013326,3.7115e-06,2.9864e-06,3.0325e-06,0.00012329,0.00010784,0.00010282
3292.41,0.0086835,0.0085609,0.008688,0.00059766,0.0004201,0.00042999,0.0015931,0.0013816,0.0013187,2.8633e-06,2.9402e-06,2.9878e-06,0.00012197,0.00010664,0.00010171
3306.01,0.0086112,0.0084922,0.0086193,0.00058836,0.00041321,0.00042374,0.0015793,0.0013666,0.0013049,2.5719e-06,2.8971e-06,2.944e-06,0.00012056,0.00010545,0.00010062
3319.62,0.0085397,0.0084244,0.0085514,0.00057896,0.00040645,0.00041759,0.0015656,0.0013518,0.0012913,2.9939e-06,2.8545e-06,2.9009e-06,0.00011917,0.00010429,9.9553e-05
3333.22,0.0084691,0.0083575,0.0084844,0.00056947,0.0003998,0.00041154,0.0015522,0.0013372,0.001278,3.9844e-06,2.8102e-06,2.8585e-06,0.00011791,0.00010314,9.8498e-05
3346.83,0.0083995,0.0082914,0.0084182,0.00055987,0.00039325,0.00040557,0.0015389,0.0013229,0.0012648,4.9855e-06,2.7631e-06,2.8166e-06,0.00011682,0.00010201,9.746e-05
3360.43,0.0083307,0.008226,0.0083527,0.00055046,0.00038698,0.00039987,0.0015256,0.0013087,0.0012519,5.3657e-06,2.7152e-06,2.7766e-06,0.00011593,0.0001009,9.6436e-05
3374.04,0.0082625,0.0081613,0.0082879,0.00054082,0.00038068,0.00039411,0.0015125,0.0012947,0.0012391,4.9227e-06,2.6667e-06,2.7362e-06,0.00011515,9.9798e-05,9.5427e-05
3387.64,0.0081948,0.0080971,0.0082235,0.00053122,0.00037452,0.00038848,0.0014995,0.0012809,0.0012264,3.9803e-06,2.6208e-06,2.6967e-06,0.0001144,9.871e-05,9.4429e-05
3401.25,0.0081278,0.0080334,0.0081597,0.00052169,0.00036849,0.00038295,0.0014865,0.0012672,0.0012139,3.0086e-06,2.5788e-06,2.6579e-06,0.00011357,9.7635e-05,9.3443e-05
3414.85,0.0080613,0.0079702,0.0080964,0.00051224,0.00036258,0.00037754,0.0014737,0.0012537,0.0012016,2.3376e-06,2.5405e-06,2.6199e-06,0.00011258,9.6571e-05,9.2469e-05
3428.46,0.0079954,0.0079076,0.0080336,0.00050291,0.0003568,0.00037222,0.0014609,0.0012404,0.0011894,2.185e-06,2.5045e-06,2.5825e-06,0.00011144,9.5522e-05,9.1508e-05
3442.06,0.0079303,0.0078458,0.0079716,0.0004937,0.00035111,0.000367,0.0014482,0.0012273,0.0011774,2.6673e-06,2.4685e-06,2.5458e-06,0.0001102,9.4488e-05,9.0561e-05
3455.67,0.0078658,0.0077844,0.0079101,0.00048462,0.00034551,0.00036184,0.0014356,0.0012143,0.0011655,3.6053e-06,2.4305e-06,2.5096e-06,0.00010893,9.3467e-05,8.9625e-05
3469.27,0.0078034,0.0077251,0.0078506,0.00047589,0.00034015,0.00035689,0.0014233,0.0012017,0.001154,4.4664e-06,2.3912e-06,2.4748e-06,0.00010777,9.2478e-05,8.8717e-05
3482.88,0.0077405,0.0076653,0.0077906,0.00046719,0.00033474,0.00035189,0.001411,0.0011891,0.0011425,4.7151e-06,2.3495e-06,2.4397e-06,0.00010674,9.1489e-05,8.781e-05
3496.48,0.0076785,0.0076063,0.0077314,0.00045875,0.00032947,0.000347,0.0013988,0.0011767,0.0011311,4.2492e-06,2.3085e-06,2.4053e-06,0.0001059,9.0515e-05,8.6917e-05
3510.09,0.007617,0.0075479,0.0076727,0.00045058,0.0003243,0.0003422,0.0013868,0.0011644,0.0011199,3.3933e-06,2.2698e-06,2.3716e-06,0.0001052,8.9553e-05,8.6034e-05
3523.69,0.0075561,0.0074899,0.0076145,0.00044267,0.00031923,0.00033749,0.0013748,0.0011523,0.0011089,2.5483e-06,2.2345e-06,2.3385e-06,0.00010455,8.86e-05,8.5162e-05
3537.3,0.0074955,0.0074323,0.0075567,0.00043505,0.00031426,0.00033286,0.0013629,0.0011403,0.0010979,1.9758e-06,2.2023e-06,2.3059e-06,0.00010388,8.7657e-05,8.43e-05
3550.9,0.0074355,0.0073751,0.0074993,0.00042772,0.00030939,0.00032832,0.0013511,0.0011284,0.0010871,1.859e-06,2.1719e-06,2.274e-06,0.00010309,8.6724e-05,8.3447e-05
3564.51,0.0073759,0.0073183,0.0074422,0.00042067,0.00030461,0.00032386,0.0013394,0.0011166,0.0010763,2.3076e-06,2.1415e-06,2.2427e-06,0.00010216,8.58e-05,8.2602e-05
3578.11,0.0073166,0.0072618,0.0073854,0.00041388,0.00029989,0.00031945,0.0013278,0.001105,0.0010657,3.1668e-06,2.1093e-06,2.2117e-06,0.00010109,8.4886e-05,8.1767e-05
3591.72,0.0072609,0.0072089,0.0073323,0.00040746,0.00029533,0.00031518,0.0013169,0.001094,0.0010557,3.9601e-06,2.0756e-06,2.1817e-06,0.00010001,8.4018e-05,8.0975e-05
3605.32,0.0072036,0.0071542,0.0072774,0.00040124,0.00029079,0.00031093,0.0013058,0.0010827,0.0010454,4.2063e-06,2.0403e-06,2.1518e-06,9.8925e-05,8.3137e-05,8.0169e-05
3618.93,0.0071471,0.0071004,0.0072233,0.00039528,0.00028633,0.00030675,0.0012948,0.0010717,0.0010353,3.8074e-06,2.0053e-06,2.1225e-06,9.7947e-05,8.2271e-05,7.9376e-05
3632.53,0.0070912,0.0070471,0.0071697,0.00038957,0.00028195,0.00030263,0.001284,0.0010608,0.0010254,3.0494e-06,1.9721e-06,2.0936e-06,9.7123e-05,8.1416e-05,7.8593e-05
3646.14,0.0070357,0.0069943,0.0071165,0.00038409,0.00027765,0.00029859,0.0012733,0.00105,0.0010155,2.2865e-06,1.9419e-06,2.0652e-06,9.6448e-05,8.057e-05,7.782e-05
3659.74,0.0069806,0.0069417,0.0070637,0.00037882,0.00027343,0.00029462,0.0012628,0.0010393,0.0010058,1.7421e-06,1.9145e-06,2.0373e-06,9.5873e-05,7.9732e-05,7.7054e-05
3673.35,0.0069257,0.0068894,0.007011,0.00037376,0.00026928,0.00029071,0.0012523,0.0010287,0.00099612,1.5729e-06,1.8887e-06,2.01e-06,9.5317e-05,7.8901e-05,7.6294e-05
3686.95,0.0068701,0.0068362,0.0069575,0.00036886,0.00026521,0.00028688,0.0012417,0.001018,0.00098638,1.9003e-06,1.863e-06,1.9831e-06,9.4684e-05,7.8064e-05,7.553e-05
3700.56,0.0068209,0.0067894,0.0069105,0.00036413,0.00026123,0.00028313,0.0012324,0.0010083,0.0009776,2.6407e-06,1.8363e-06,1.9568e-06,9.4014e-05,7.7303e-05,7.4839e-05
3714.16,0.0067668,0.0067377,0.0068584,0.0003595,0.00025729,0.00027942,0.0012222,0.000998,0.00096816,3.4043e-06,1.8077e-06,1.9308e-06,9.3133e-05,7.6492e-05,7.4099e-05
3727.77,0.0067144,0.0066877,0.0068081,0.00035496,0.00025342,0.00027577,0.0012124,0.00098795,0.00095901,3.7342e-06,1.7778e-06,1.9053e-06,9.2164e-05,7.5704e-05,7.3381e-05
3741.37,0.0066628,0.0066384,0.0067585,0.00035048,0.00024961,0.00027217,0.0012027,0.00097807,0.00095,3.4736e-06,1.7478e-06,1.8801e-06,9.1159e-05,7.4929e-05,7.2674e-05
3754.98,0.0066119,0.0065897,0.0067094,0.00034605,0.00024586,0.00026863,0.0011932,0.00096832,0.00094113,2.8356e-06,1.7193e-06,1.8554e-06,9.0195e-05,7.4167e-05,7.1978e-05
3768.58,0.0065613,0.0065414,0.0066608,0.00034165,0.00024217,0.00026515,0.0011839,0.00095868,0.00093235,2.1401e-06,1.6931e-06,1.831e-06,8.9338e-05,7.3414e-05,7.129e-05
3782.19,0.0065111,0.0064934,0.0066125,0.00033725,0.00023854,0.00026172,0.0011746,0.00094913,0.00092366,1.5941e-06,1.6694e-06,1.8071e-06,8.8619e-05,7.2668e-05,7.0609e-05
3795.79,0.006461,0.0064454,0.0065641,0.00033285,0.00023498,0.00025834,0.0011653,0.00093963,0.00091501,1.3289e-06,1.6474e-06,1.7836e-06,8.8025e-05,7.1926e-05,6.9931e-05
3809.4,0.0064107,0.0063973,0.0065156,0.00032843,0.00023148,0.00025504,0.001156,0.00093016,0.00090638,1.4764e-06,1.626e-06,1.7605e-06,8.7505e-05,7.1187e-05,6.9256e-05
3823.0,0.0063651,0.0063538,0.0064718,0.00032401,0.00022807,0.00025181,0.0011476,0.0009214,0.00089843,2.0488e-06,1.6039e-06,1.738e-06,8.7051e-05,7.0501e-05,6.8634e-05
3836.61,0.006316,0.0063068,0.0064244,0.00031951,0.00022469,0.0002486,0.0011386,0.00091217,0.00089004,2.7804e-06,1.5801e-06,1.7156e-06,8.6481e-05,6.978e-05,6.7977e-05
3850.21,0.006268,0.0062608,0.006378,0.00031496,0.00022136,0.00024545,0.0011297,0.00090315,0.00088183,3.2444e-06,1.555e-06,1.6937e-06,8.5808e-05,6.9075e-05,6.7335e-05
3863.82,0.0062208,0.0062155,0.0063324,0.00031035,0.0002181,0.00024235,0.001121,0.00089427,0.00087375,3.1883e-06,1.5295e-06,1.6721e-06,8.5017e-05,6.8381e-05,6.6704e-05
3877.42,0.0061741,0.0061708,0.0062873,0.00030567,0.00021488,0.00023929,0.0011124,0.00088552,0.0008658,2.7098e-06,1.5047e-06,1.6508e-06,8.4136e-05,6.7698e-05,6.6082e-05
3891.03,0.006128,0.0061266,0.0062428,0.00030092,0.00021171,0.00023627,0.0011038,0.00087688,0.00085795,2.0907e-06,1.4817e-06,1.6299e-06,8.3224e-05,6.7025e-05,6.5469e-05
3904.63,0.0060822,0.0060828,0.0061985,0.00029612,0.0002086,0.0002333,0.0010953,0.00086833,0.00085018,1.5452e-06,1.4609e-06,1.6092e-06,8.235e-05,6.636e-05,6.4862e-05
3918.24,0.0060365,0.0060389,0.0061542,0.00029126,0.00020553,0.00023037,0.0010868,0.00085982,0.00084244,1.1866e-06,1.4419e-06,1.5888e-06,8.157e-05,6.5698e-05,6.4259e-05
3931.84,0.0059902,0.0059944,0.0061093,0.00028637,0.00020252,0.00022748,0.0010781,0.00085126,0.00083465,1.133e-06,1.4237e-06,1.5688e-06,8.0904e-05,6.5034e-05,6.3652e-05
3945.45,0.0059486,0.0059546,0.0060692,0.00028155,0.00019963,0.00022473,0.0010703,0.00084341,0.00082755,1.4788e-06,1.4058e-06,1.5497e-06,8.0417e-05,6.4424e-05,6.3097e-05
3959.05,0.0059039,0.0059117,0.0060258,0.00027662,0.00019673,0.00022194,0.0010619,0.00083516,0.00082005,2.1158e-06,1.3863e-06,1.5303e-06,7.9959e-05,6.3783e-05,6.2512e-05
3972.66,0.0058599,0.0058694,0.0059832,0.0002717,0.00019388,0.00021921,0.0010535,0.00082704,0.00081267,2.7003e-06,1.3655e-06,1.5114e-06,7.9519e-05,6.3152e-05,6.1938e-05
3986.26,0.0058165,0.0058277,0.0059411,0.00026679,0.00019109,0.00021652,0.0010453,0.00081904,0.0008054,2.8938e-06,1.3438e-06,1.4927e-06,7.903e-05,6.253e-05,6.1372e-05
3999.87,0.0057738,0.0057866,0.0058995,0.00026189,0.00018835,0.00021386,0.0010371,0.00081116,0.00079824,2.6338e-06,1.3223e-06,1.4743e-06,7.8445e-05,6.1918e-05,6.0815e-05
4013.47,0.0057315,0.005746,0.0058585,0.00025703,0.00018565,0.00021125,0.001029,0.00080339,0.00079119,2.1233e-06,1.3018e-06,1.4562e-06,7.7749e-05,6.1314e-05,6.0266e-05
4027.08,0.0056898,0.0057058,0.0058179,0.00025222,0.00018299,0.00020866,0.0010209,0.00079572,0.00078422,1.5968e-06,1.2831e-06,1.4383e-06,7.6964e-05,6.0718e-05,5.9724e-05
4040.68,0.0056482,0.0056659,0.0057776,0.00024745,0.00018036,0.0002061,0.0010128,0.00078812,0.00077732,1.1771e-06,1.2662e-06,1.4205e-06,7.6139e-05,6.0129e-05,5.9188e-05
4054.29,0.0056064,0.0056255,0.0057368,0.00024275,0.00017777,0.00020357,0.0010047,0.0007805,0.00077039,9.4747e-07,1.2504e-06,1.403e-06,7.5328e-05,5.9539e-05,5.8649e-05
4067.89,0.0055673,0.005588,0.0056989,0.0002383,0.00017534,0.00020121,0.00099702,0.00077331,0.00076388,1.0262e-06,1.2358e-06,1.3867e-06,7.4631e-05,5.8983e-05,5.8143e-05
4081.5,0.0055267,0.0055488,0.0056593,0.00023382,0.00017286,0.00019878,0.00098904,0.00076593,0.00075717,1.4561e-06,1.2199e-06,1.3698e-06,7.4021e-05,5.8412e-05,5.7622e-05
4095.1,0.0054865,0.0055101,0.0056201,0.00022947,0.00017044,0.00019639,0.00098113,0.00075864,0.00075054,2.0563e-06,1.2029e-06,1.3532e-06,7.3528e-05,5.7848e-05,5.7107e-05
4108.71,0.0054466,0.0054716,0.0055813,0.00022525,0.00016806,0.00019405,0.00097327,0.00075143,0.00074399,2.4859e-06,1.1848e-06,1.337e-06,7.3119e-05,5.7291e-05,5.6599e-05
4122.31,0.0054073,0.0054337,0.0055429,0.00022116,0.00016572,0.00019174,0.00096549,0.00074432,0.00073752,2.5132e-06,1.1662e-06,1.321e-06,7.2741e-05,5.674e-05,5.6098e-05
4135.92,0.0053684,0.0053962,0.005505,0.0002172,0.00016342,0.00018946,0.0009578,0.00073731,0.00073115,2.1849e-06,1.148e-06,1.3052e-06,7.2336e-05,5.6197e-05,5.5604e-05
4149.52,0.0053301,0.0053592,0.0054675,0.00021338,0.00016115,0.00018721,0.00095021,0.0007304,0.00072487,1.7173e-06,1.131e-06,1.2896e-06,7.1855e-05,5.5662e-05,5.5117e-05
4163.13,0.0052922,0.0053226,0.0054305,0.00020968,0.00015891,0.00018498,0.0009427,0.00072358,0.00071868,1.2803e-06,1.1155e-06,1.2741e-06,7.1275e-05,5.5133e-05,5.4637e-05
4176.73,0.0052546,0.0052863,0.0053938,0.00020611,0.00015669,0.00018276,0.00093524,0.00071683,0.00071254,9.4437e-07,1.1014e-06,1.2588e-06,7.06e-05,5.461e-05,5.4161e-05
4190.34,0.0052177,0.0052507,0.0053577,0.00020284,0.00015463,0.00018072,0.00092793,0.00071021,0.00070652,7.864e-07,1.0891e-06,1.2446e-06,6.9877e-05,5.4097e-05,5.3694e-05
