,1s,1s,1s,2p,2p,2p,2s,2s,2s
6176.67,0.00036183,0.00046438,0.000477,5.3845e-06,5.1865e-07,1.049e-06,3.7453e-05,2.8709e-05,3.2463e-05
6190.27,0.00035983,0.00046163,0.00047399,5.5399e-06,5.1258e-07,1.04e-06,3.7144e-05,2.8492e-05,3.2244e-05
6203.88,0.00035787,0.00045892,0.00047102,5.5468e-06,5.0673e-07,1.031e-06,3.6837e-05,2.8278e-05,3.2028e-05
6217.48,0.00035595,0.00045625,0.0004681,5.405e-06,5.0105e-07,1.022e-06,3.6535e-05,2.8068e-05,3.1814e-05
6231.09,0.00035407,0.00045362,0.00046522,5.1312e-06,4.9551e-07,1.013e-06,3.6238e-05,2.7861e-05,3.1605e-05
6244.69,0.00035223,0.00045103,0.00046238,4.7553e-06,4.9e-07,1.0039e-06,3.5947e-05,2.7657e-05,3.1398e-05
6258.3,0.00035042,0.00044848,0.00045959,4.3199e-06,4.8469e-07,9.9491e-07,3.5663e-05,2.7456e-05,3.1195e-05
6271.9,0.00034863,0.00044594,0.00045681,3.8735e-06,4.8034e-07,9.8798e-07,3.5384e-05,2.7256e-05,3.0993e-05
6285.51,0.00034686,0.00044341,0.00045405,3.4414e-06,4.7511e-07,9.791e-07,3.511e-05,2.7058e-05,3.0792e-05
6299.11,0.0003451,0.00044089,0.00045129,3.0648e-06,4.7004e-07,9.7058e-07,3.4841e-05,2.6861e-05,3.0591e-05
6312.72,0.00034334,0.00043836,0.00044853,2.7654e-06,4.6501e-07,9.6225e-07,3.4575e-05,2.6664e-05,3.0391e-05
6326.32,0.00034159,0.00043583,0.00044577,2.5556e-06,4.5999e-07,9.5408e-07,3.4313e-05,2.6468e-05,3.0191e-05
6339.93,0.00033984,0.0004333,0.00044302,2.4404e-06,4.5495e-07,9.4605e-07,3.4054e-05,2.6273e-05,2.9992e-05
6353.53,0.00033811,0.00043079,0.00044028,2.4197e-06,4.4988e-07,9.3813e-07,3.3798e-05,2.6078e-05,2.9794e-05
6367.14,0.0003364,0.00042829,0.00043756,2.4917e-06,4.4477e-07,9.3029e-07,3.3544e-05,2.5886e-05,2.9598e-05
6380.74,0.00033472,0.00042583,0.00043488,2.6544e-06,4.3962e-07,9.2248e-07,3.3293e-05,2.5696e-05,2.9404e-05
6394.35,0.00033306,0.00042338,0.00043222,2.9056e-06,4.344e-07,9.1462e-07,3.3044e-05,2.5509e-05,2.9212e-05
6407.95,0.00033149,0.00042104,0.00042967,3.2427e-06,4.2924e-07,9.068e-07,3.2801e-05,2.5328e-05,2.9027e-05
6421.56,0.00033,0.00041879,0.00042722,3.6655e-06,4.2492e-07,9.0052e-07,3.2562e-05,2.5153e-05,2.8849e-05
6435.16,0.00032842,0.00041643,0.00042464,4.1449e-06,4.1976e-07,8.9256e-07,3.2312e-05,2.4971e-05,2.8664e-05
6448.77,0.00032689,0.00041411,0.00042213,4.6682e-06,4.149e-07,8.8497e-07,3.2063e-05,2.4794e-05,2.8482e-05
6462.37,0.00032537,0.00041181,0.00041963,5.2028e-06,4.1025e-07,8.7754e-07,3.1813e-05,2.4618e-05,2.8302e-05
6475.98,0.00032387,0.00040952,0.00041713,5.7101e-06,4.058e-07,8.7023e-07,3.156e-05,2.4443e-05,2.8122e-05
6489.58,0.00032236,0.00040721,0.00041464,6.1485e-06,4.0157e-07,8.6305e-07,3.1305e-05,2.4268e-05,2.7943e-05
6503.19,0.00032085,0.00040491,0.00041214,6.4789e-06,3.9755e-07,8.5599e-07,3.1048e-05,2.4093e-05,2.7763e-05
6516.79,0.00031935,0.0004026,0.00040964,6.6699e-06,3.9375e-07,8.4904e-07,3.0789e-05,2.3919e-05,2.7583e-05
6530.4,0.00031785,0.00040029,0.00040714,6.703e-06,3.9013e-07,8.4218e-07,3.0531e-05,2.3745e-05,2.7404e-05
6544.0,0.00031635,0.00039798,0.00040464,6.5757e-06,3.8665e-07,8.3537e-07,3.0274e-05,2.3572e-05,2.7226e-05
6557.61,0.00031479,0.00039557,0.00040205,6.3003e-06,3.832e-07,8.2847e-07,3.0011e-05,2.3394e-05,2.704e-05
6571.21,0.0003134,0.00039339,0.00039969,5.9069e-06,3.7979e-07,8.2143e-07,2.9768e-05,2.323e-05,2.6871e-05
6584.82,0.00031236,0.00039162,0.00039776,5.4477e-06,3.7724e-07,8.1571e-07,2.9559e-05,2.3091e-05,2.6731e-05
6598.42,0.00031097,0.00038942,0.00039538,4.9418e-06,3.7408e-07,8.0903e-07,2.9321e-05,2.2927e-05,2.6561e-05
6612.03,0.00030963,0.00038728,0.00039307,4.4432e-06,3.7096e-07,8.0244e-07,2.9092e-05,2.2768e-05,2.6396e-05
6625.63,0.00030833,0.00038517,0.0003908,3.9878e-06,3.6785e-07,7.9591e-07,2.8868e-05,2.261e-05,2.6233e-05
6639.24,0.00030703,0.00038308,0.00038854,3.6037e-06,3.6473e-07,7.8947e-07,2.8649e-05,2.2454e-05,2.6071e-05
6652.84,0.00030574,0.00038098,0.00038628,3.3094e-06,3.6158e-07,7.8312e-07,2.8433e-05,2.2298e-05,2.5909e-05
6666.45,0.00030445,0.00037887,0.00038401,3.115e-06,3.584e-07,7.7687e-07,2.8219e-05,2.2142e-05,2.5748e-05
6680.05,0.00030315,0.00037675,0.00038173,3.0247e-06,3.552e-07,7.7072e-07,2.8007e-05,2.1986e-05,2.5585e-05
6693.66,0.00030183,0.00037461,0.00037943,3.0387e-06,3.5197e-07,7.6467e-07,2.7794e-05,2.183e-05,2.5422e-05
6707.26,0.00030047,0.00037241,0.00037707,3.1556e-06,3.4873e-07,7.587e-07,2.7577e-05,2.167e-05,2.5254e-05
6720.87,0.00029921,0.00037033,0.00037484,3.3731e-06,3.4547e-07,7.5276e-07,2.7369e-05,2.1518e-05,2.5096e-05
6734.47,0.00029852,0.00036895,0.00037332,3.6909e-06,3.4245e-07,7.4707e-07,2.7211e-05,2.1407e-05,2.4985e-05
6748.08,0.00029712,0.00036668,0.00037091,4.0953e-06,3.3928e-07,7.4123e-07,2.6987e-05,2.1245e-05,2.4814e-05
6761.68,0.0002959,0.00036463,0.00036871,4.5776e-06,3.3623e-07,7.3544e-07,2.6777e-05,2.1096e-05,2.4658e-05
6775.29,0.00029473,0.00036264,0.00036658,5.1175e-06,3.3329e-07,7.2967e-07,2.6569e-05,2.0951e-05,2.4507e-05
6788.89,0.00029359,0.00036069,0.0003645,5.6866e-06,3.305e-07,7.2393e-07,2.6361e-05,2.0809e-05,2.4359e-05
6802.5,0.00029248,0.00035877,0.00036243,6.2494e-06,3.2789e-07,7.1822e-07,2.6153e-05,2.0669e-05,2.4213e-05
6816.1,0.00029137,0.00035685,0.00036038,6.7655e-06,3.2546e-07,7.1258e-07,2.5943e-05,2.053e-05,2.4067e-05
6829.71,0.00029027,0.00035493,0.00035833,7.1941e-06,3.2323e-07,7.07e-07,2.5732e-05,2.0391e-05,2.3922e-05
6843.31,0.00028915,0.00035299,0.00035626,7.4988e-06,3.212e-07,7.0151e-07,2.5518e-05,2.0252e-05,2.3775e-05
6856.92,0.00028801,0.00035102,0.00035416,7.6527e-06,3.1936e-07,6.9611e-07,2.5301e-05,2.0111e-05,2.3627e-05
6870.52,0.00028676,0.00034891,0.00035193,7.6422e-06,3.1768e-07,6.9078e-07,2.5074e-05,1.9963e-05,2.347e-05
6884.13,0.00028561,0.00034692,0.00034981,7.4691e-06,3.1616e-07,6.856e-07,2.4857e-05,1.9822e-05,2.332e-05
6897.73,0.00028517,0.00034579,0.00034857,7.1521e-06,3.1476e-07,6.8046e-07,2.4703e-05,1.9731e-05,2.323e-05
6911.34,0.00028397,0.00034374,0.0003464,6.7184e-06,3.1339e-07,6.7533e-07,2.4486e-05,1.9587e-05,2.3077e-05
6924.94,0.00028289,0.00034182,0.00034436,6.2081e-06,3.1204e-07,6.7023e-07,2.428e-05,1.9452e-05,2.2934e-05
6938.55,0.00028185,0.00033996,0.00034239,5.6639e-06,3.1068e-07,6.6516e-07,2.4082e-05,1.9321e-05,2.2795e-05
6952.15,0.00028086,0.00033815,0.00034046,5.127e-06,3.0928e-07,6.6009e-07,2.389e-05,1.9192e-05,2.2659e-05
6965.76,0.00027989,0.00033636,0.00033856,4.6334e-06,3.0782e-07,6.5504e-07,2.3703e-05,1.9066e-05,2.2525e-05
6979.36,0.00027894,0.0003346,0.00033669,4.2114e-06,3.0629e-07,6.5002e-07,2.3521e-05,1.8941e-05,2.2393e-05
6992.97,0.000278,0.00033284,0.00033483,3.8803e-06,3.0468e-07,6.4502e-07,2.3342e-05,1.8817e-05,2.2262e-05
7006.57,0.00027706,0.00033108,0.00033297,3.6518e-06,3.0301e-07,6.4007e-07,2.3165e-05,1.8694e-05,2.2131e-05
7020.18,0.00027609,0.00032928,0.00033107,3.5312e-06,3.013e-07,6.3517e-07,2.2988e-05,1.8568e-05,2.1998e-05
7033.78,0.000275,0.00032734,0.00032903,3.5197e-06,2.9951e-07,6.3024e-07,2.2801e-05,1.8435e-05,2.1855e-05
7047.39,0.00027394,0.00032544,0.00032703,3.6175e-06,2.9785e-07,6.2566e-07,2.2617e-05,1.8305e-05,2.1715e-05
7060.99,0.00027362,0.00032442,0.00032591,3.8214e-06,2.9629e-07,6.2136e-07,2.2495e-05,1.8224e-05,2.1634e-05
7074.6,0.00027261,0.00032256,0.00032396,4.126e-06,2.9462e-07,6.1671e-07,2.2314e-05,1.8097e-05,2.1498e-05
7088.2,0.00027166,0.00032078,0.00032209,4.5244e-06,2.9306e-07,6.1217e-07,2.2137e-05,1.7975e-05,2.1367e-05
7101.81,0.00027075,0.00031904,0.00032026,5.0036e-06,2.9161e-07,6.0766e-07,2.1961e-05,1.7855e-05,2.1239e-05
7115.41,0.00026986,0.00031733,0.00031847,5.5439e-06,2.9028e-07,6.0319e-07,2.1786e-05,1.7738e-05,2.1113e-05
7129.02,0.00026901,0.00031566,0.00031671,6.1181e-06,2.8911e-07,5.9872e-07,2.1611e-05,1.7623e-05,2.099e-05
7142.62,0.00026818,0.00031402,0.00031498,6.6924e-06,2.8809e-07,5.9425e-07,2.1435e-05,1.751e-05,2.0869e-05
7156.23,0.00026737,0.0003124,0.00031328,7.228e-06,2.8725e-07,5.8978e-07,2.126e-05,1.7398e-05,2.075e-05
7169.83,0.00026657,0.00031079,0.00031159,7.6854e-06,2.8658e-07,5.8533e-07,2.1084e-05,1.7288e-05,2.0632e-05
7183.44,0.00026577,0.00030917,0.0003099,8.0277e-06,2.8607e-07,5.8085e-07,2.0906e-05,1.7177e-05,2.0513e-05
7197.04,0.0002649,0.00030748,0.00030813,8.2244e-06,2.8561e-07,5.7619e-07,2.0723e-05,1.7063e-05,2.039e-05
7210.65,0.000264,0.00030575,0.00030633,8.2659e-06,2.8551e-07,5.7201e-07,2.0538e-05,1.6947e-05,2.0265e-05
7224.25,0.0002636,0.00030459,0.0003051,8.1511e-06,2.859e-07,5.687e-07,2.0391e-05,1.6863e-05,2.0177e-05
7237.86,0.00026276,0.00030293,0.00030337,7.8738e-06,2.859e-07,5.6441e-07,2.0212e-05,1.6752e-05,2.0057e-05
7251.46,0.00026195,0.0003013,0.00030167,7.4695e-06,2.86e-07,5.6028e-07,2.0036e-05,1.6643e-05,1.9939e-05
7265.07,0.00026115,0.00029968,0.00029999,6.9713e-06,2.8612e-07,5.5624e-07,1.9864e-05,1.6535e-05,1.9821e-05
7278.67,0.00026037,0.00029809,0.00029832,6.4185e-06,2.8623e-07,5.5224e-07,1.9696e-05,1.6428e-05,1.9706e-05
7292.28,0.0002596,0.00029651,0.00029668,5.8517e-06,2.8628e-07,5.4828e-07,1.9531e-05,1.6323e-05,1.9591e-05
7305.88,0.00025886,0.00029496,0.00029507,5.3083e-06,2.8624e-07,5.4432e-07,1.9372e-05,1.6219e-05,1.9479e-05
7319.49,0.00025814,0.00029344,0.00029349,4.8198e-06,2.8608e-07,5.4035e-07,1.9217e-05,1.6118e-05,1.9369e-05
7333.09,0.00025745,0.00029194,0.00029193,4.41e-06,2.8581e-07,5.3637e-07,1.9066e-05,1.6018e-05,1.9261e-05
7346.7,0.00025678,0.00029046,0.0002904,4.0946e-06,2.8539e-07,5.3234e-07,1.8919e-05,1.592e-05,1.9154e-05
7360.3,0.0002561,0.00028899,0.00028887,3.8816e-06,2.8475e-07,5.2807e-07,1.8774e-05,1.5822e-05,1.9048e-05
7373.91,0.0002554,0.00028748,0.00028731,3.7795e-06,2.8425e-07,5.2419e-07,1.8628e-05,1.5723e-05,1.894e-05
7387.51,0.00025485,0.00028614,0.00028592,3.7928e-06,2.844e-07,5.2164e-07,1.8494e-05,1.5633e-05,1.8842e-05
7401.12,0.00025418,0.00028467,0.0002844,3.9048e-06,2.8374e-07,5.1761e-07,1.8351e-05,1.5536e-05,1.8737e-05
7414.72,0.00025351,0.00028319,0.00028287,4.122e-06,2.8323e-07,5.1382e-07,1.8209e-05,1.5439e-05,1.8631e-05
7428.33,0.00025283,0.00028171,0.00028135,4.438e-06,2.8282e-07,5.1013e-07,1.8065e-05,1.5343e-05,1.8526e-05
7441.93,0.00025215,0.00028023,0.00027982,4.8434e-06,2.8254e-07,5.0652e-07,1.7921e-05,1.5246e-05,1.842e-05
7455.54,0.00025147,0.00027875,0.0002783,5.3238e-06,2.824e-07,5.0296e-07,1.7775e-05,1.515e-05,1.8315e-05
7469.14,0.0002508,0.00027729,0.00027679,5.8584e-06,2.8243e-07,4.9944e-07,1.7629e-05,1.5055e-05,1.821e-05
7482.75,0.00025015,0.00027584,0.00027531,6.4196e-06,2.8262e-07,4.9593e-07,1.7482e-05,1.4962e-05,1.8107e-05
7496.35,0.00024952,0.00027442,0.00027385,6.9742e-06,2.8298e-07,4.9241e-07,1.7335e-05,1.487e-05,1.8006e-05
7509.96,0.00024892,0.00027302,0.00027241,7.4847e-06,2.835e-07,4.8885e-07,1.7189e-05,1.478e-05,1.7907e-05
7523.56,0.00024833,0.00027165,0.000271,7.9121e-06,2.8409e-07,4.8513e-07,1.7043e-05,1.4691e-05,1.781e-05
7537.17,0.00024778,0.00027032,0.00026964,8.2291e-06,2.8494e-07,4.8159e-07,1.6898e-05,1.4605e-05,1.7715e-05
7550.77,0.00024722,0.00026897,0.00026826,8.4292e-06,2.8675e-07,4.7943e-07,1.6753e-05,1.4518e-05,1.762e-05
7564.38,0.00024667,0.00026764,0.00026689,8.4464e-06,2.8769e-07,4.7564e-07,1.6608e-05,1.4432e-05,1.7525e-05
7577.98,0.00024612,0.0002663,0.00026553,8.311e-06,2.8888e-07,4.7215e-07,1.6464e-05,1.4347e-05,1.7431e-05
7591.59,0.00024555,0.00026496,0.00026416,8.0304e-06,2.9016e-07,4.6876e-07,1.6321e-05,1.4261e-05,1.7336e-05
7605.19,0.00024498,0.0002636,0.00026278,7.6266e-06,2.9149e-07,4.6546e-07,1.6179e-05,1.4176e-05,1.7241e-05
7618.8,0.0002444,0.00026224,0.00026139,7.1308e-06,2.9281e-07,4.6222e-07,1.6038e-05,1.409e-05,1.7145e-05
7632.4,0.00024382,0.00026088,0.00026,6.5795e-06,2.941e-07,4.5904e-07,1.5899e-05,1.4004e-05,1.705e-05
7646.01,0.00024323,0.00025951,0.00025861,6.0106e-06,2.953e-07,4.559e-07,1.5763e-05,1.3918e-05,1.6954e-05
7659.61,0.00024265,0.00025815,0.00025723,5.4594e-06,2.964e-07,4.5278e-07,1.5629e-05,1.3833e-05,1.6859e-05
7673.22,0.00024208,0.00025681,0.00025586,4.9559e-06,2.9735e-07,4.4966e-07,1.5499e-05,1.3749e-05,1.6765e-05
7686.82,0.00024151,0.00025547,0.00025451,4.5233e-06,2.9814e-07,4.4649e-07,1.5372e-05,1.3666e-05,1.6672e-05
7700.43,0.00024088,0.00025407,0.00025309,4.1736e-06,2.9852e-07,4.4291e-07,1.5242e-05,1.3579e-05,1.6575e-05
7714.03,0.00024072,0.00025315,0.00025216,3.9459e-06,3.0019e-07,4.4148e-07,1.5144e-05,1.3519e-05,1.6509e-05
7727.64,0.00024012,0.00025179,0.00025078,3.7959e-06,3.0031e-07,4.3784e-07,1.502e-05,1.3435e-05,1.6415e-05
7741.24,0.00023963,0.00025053,0.00024951,3.7546e-06,3.0067e-07,4.3467e-07,1.4904e-05,1.3357e-05,1.6327e-05
7754.85,0.00023915,0.00024929,0.00024826,3.8167e-06,3.0106e-07,4.3159e-07,1.4789e-05,1.328e-05,1.6241e-05
7768.45,0.00023868,0.00024806,0.00024701,3.9791e-06,3.015e-07,4.2857e-07,1.4675e-05,1.3204e-05,1.6156e-05
7782.06,0.0002382,0.00024682,0.00024576,4.2371e-06,3.0202e-07,4.256e-07,1.456e-05,1.3127e-05,1.607e-05
7795.66,0.0002377,0.00024557,0.0002445,4.5832e-06,3.0266e-07,4.2268e-07,1.4444e-05,1.305e-05,1.5984e-05
7809.27,0.0002372,0.0002443,0.00024324,5.006e-06,3.0345e-07,4.1982e-07,1.4326e-05,1.2973e-05,1.5897e-05
7822.87,0.00023668,0.00024303,0.00024196,5.4885e-06,3.0443e-07,4.1701e-07,1.4206e-05,1.2896e-05,1.5809e-05
7836.48,0.00023615,0.00024175,0.00024068,6.008e-06,3.056e-07,4.1423e-07,1.4085e-05,1.2818e-05,1.5721e-05
7850.08,0.00023561,0.00024046,0.00023938,6.5357e-06,3.0697e-07,4.1147e-07,1.3961e-05,1.274e-05,1.5633e-05
7863.69,0.00023501,0.00023912,0.00023803,7.0379e-06,3.085e-07,4.0868e-07,1.3834e-05,1.2659e-05,1.5541e-05
7877.29,0.0002346,0.00023797,0.00023688,7.4819e-06,3.1018e-07,4.0587e-07,1.3716e-05,1.2589e-05,1.5462e-05
7890.9,0.00023453,0.00023715,0.00023607,7.8501e-06,3.1243e-07,4.0362e-07,1.3618e-05,1.2537e-05,1.5405e-05
7904.5,0.00023398,0.00023586,0.00023477,8.0834e-06,3.1443e-07,4.0082e-07,1.3491e-05,1.246e-05,1.5317e-05
7918.11,0.00023352,0.00023466,0.00023358,8.18e-06,3.1659e-07,3.9808e-07,1.337e-05,1.2389e-05,1.5235e-05
7931.71,0.0002331,0.0002335,0.00023243,8.1297e-06,3.1883e-07,3.9536e-07,1.3251e-05,1.2319e-05,1.5156e-05
7945.32,0.00023268,0.00023236,0.00023128,7.9352e-06,3.2111e-07,3.9266e-07,1.3134e-05,1.225e-05,1.5078e-05
7958.92,0.00023227,0.00023122,0.00023015,7.6109e-06,3.234e-07,3.8999e-07,1.3018e-05,1.2182e-05,1.5e-05
7972.53,0.00023186,0.00023007,0.00022901,7.1809e-06,3.2568e-07,3.8736e-07,1.2904e-05,1.2114e-05,1.4922e-05
7986.13,0.00023142,0.00022891,0.00022786,6.6762e-06,3.279e-07,3.8477e-07,1.279e-05,1.2045e-05,1.4844e-05
7999.74,0.00023097,0.00022774,0.00022669,6.131e-06,3.3005e-07,3.8223e-07,1.2678e-05,1.1976e-05,1.4764e-05
8013.34,0.0002305,0.00022654,0.0002255,5.5796e-06,3.321e-07,3.7974e-07,1.2566e-05,1.1905e-05,1.4683e-05
8026.95,0.00022997,0.0002253,0.00022427,5.053e-06,3.3402e-07,3.7729e-07,1.2454e-05,1.1833e-05,1.46e-05
8040.55,0.00022923,0.00022384,0.00022283,4.5764e-06,3.358e-07,3.7485e-07,1.2333e-05,1.1749e-05,1.4502e-05
8054.16,0.00022885,0.00022275,0.00022175,4.1698e-06,3.3739e-07,3.7239e-07,1.2233e-05,1.1685e-05,1.4428e-05
8067.76,0.00022913,0.0002223,0.00022131,3.8511e-06,3.3895e-07,3.7012e-07,1.217e-05,1.1655e-05,1.4397e-05
8081.37,0.00022861,0.00022107,0.0002201,3.6196e-06,3.4031e-07,3.6773e-07,1.2066e-05,1.1584e-05,1.4314e-05
8094.97,0.00022818,0.00021993,0.00021897,3.4824e-06,3.4156e-07,3.6534e-07,1.1968e-05,1.1518e-05,1.4238e-05
8108.58,0.00022778,0.00021883,0.00021789,3.44e-06,3.4274e-07,3.6294e-07,1.1873e-05,1.1454e-05,1.4164e-05
8122.18,0.00022741,0.00021775,0.00021683,3.491e-06,3.4389e-07,3.6055e-07,1.178e-05,1.1391e-05,1.4092e-05
8135.79,0.00022705,0.00021669,0.00021579,3.6325e-06,3.4504e-07,3.5816e-07,1.1688e-05,1.133e-05,1.4021e-05
8149.39,0.0002267,0.00021563,0.00021475,3.8603e-06,3.4626e-07,3.5578e-07,1.1595e-05,1.1269e-05,1.3951e-05
8163.0,0.00022633,0.00021457,0.00021371,4.1678e-06,3.4759e-07,3.5343e-07,1.1502e-05,1.1208e-05,1.388e-05
8176.6,0.00022595,0.0002135,0.00021266,4.5449e-06,3.4907e-07,3.5112e-07,1.1407e-05,1.1146e-05,1.3808e-05
8190.21,0.00022553,0.00021239,0.00021158,4.9769e-06,3.5074e-07,3.4885e-07,1.131e-05,1.1083e-05,1.3735e-05
8203.81,0.00022505,0.00021123,0.00021043,5.4439e-06,3.5262e-07,3.4661e-07,1.1208e-05,1.1017e-05,1.3658e-05
8217.42,0.00022413,0.00020966,0.00020889,5.9206e-06,3.5467e-07,3.4436e-07,1.1084e-05,1.093e-05,1.3554e-05
8231.02,0.00022525,0.00021,0.00020925,6.3821e-06,3.5722e-07,3.424e-07,1.1059e-05,1.0943e-05,1.3574e-05
8244.63,0.00022436,0.00020847,0.00020775,6.7916e-06,3.597e-07,3.4022e-07,1.0935e-05,1.0858e-05,1.3474e-05
8258.23,0.00022388,0.00020731,0.00020661,7.1231e-06,3.6241e-07,3.381e-07,1.083e-05,1.0793e-05,1.3398e-05
8271.84,0.00022346,0.00020622,0.00020555,7.3503e-06,3.6527e-07,3.3599e-07,1.0729e-05,1.0732e-05,1.3326e-05
8285.44,0.00022308,0.00020517,0.00020453,7.4543e-06,3.6824e-07,3.3388e-07,1.0629e-05,1.0673e-05,1.3257e-05
8299.05,0.00022272,0.00020415,0.00020354,7.4251e-06,3.7126e-07,3.3176e-07,1.0531e-05,1.0616e-05,1.319e-05
8312.65,0.00022239,0.00020315,0.00020257,7.2635e-06,3.7429e-07,3.2963e-07,1.0434e-05,1.056e-05,1.3124e-05
8326.26,0.00022207,0.00020216,0.00020161,6.98e-06,3.7729e-07,3.2751e-07,1.034e-05,1.0505e-05,1.3059e-05
8339.86,0.00022176,0.00020118,0.00020067,6.5947e-06,3.8022e-07,3.2538e-07,1.0246e-05,1.045e-05,1.2995e-05
8353.47,0.00022144,0.0002002,0.00019972,6.1341e-06,3.8306e-07,3.2327e-07,1.0154e-05,1.0396e-05,1.2931e-05
8367.07,0.0002211,0.00019921,0.00019875,5.6283e-06,3.8577e-07,3.2117e-07,1.0063e-05,1.034e-05,1.2866e-05
8380.68,0.0002207,0.00019816,0.00019774,5.1082e-06,3.883e-07,3.1907e-07,9.9707e-06,1.0283e-05,1.2797e-05
8394.28,0.00021986,0.00019673,0.00019634,4.6008e-06,3.903e-07,3.1673e-07,9.8612e-06,1.0205e-05,1.2704e-05
8407.89,0.00022073,0.00019682,0.00019647,4.143e-06,3.9384e-07,3.1565e-07,9.8297e-06,1.0207e-05,1.271e-05
8421.49,0.00022006,0.00019553,0.00019522,3.7332e-06,3.9569e-07,3.1348e-07,9.731e-06,1.0137e-05,1.2627e-05
8435.1,0.00021962,0.00019447,0.00019419,3.3963e-06,3.9766e-07,3.1153e-07,9.6449e-06,1.008e-05,1.2558e-05
8448.7,0.00021923,0.00019345,0.00019321,3.1386e-06,3.9953e-07,3.0963e-07,9.5621e-06,1.0024e-05,1.2491e-05
8462.31,0.00021886,0.00019245,0.00019224,2.9633e-06,4.013e-07,3.0775e-07,9.4815e-06,9.9696e-06,1.2427e-05
8475.91,0.00021852,0.00019147,0.0001913,2.8711e-06,4.0297e-07,3.0588e-07,9.4029e-06,9.9165e-06,1.2363e-05
8489.52,0.00021819,0.00019051,0.00019039,2.8608e-06,4.0458e-07,3.04e-07,9.3258e-06,9.8648e-06,1.2302e-05
8503.12,0.00021788,0.00018958,0.00018949,2.9303e-06,4.0616e-07,3.0211e-07,9.25e-06,9.8142e-06,1.2241e-05
8516.73,0.00021759,0.00018866,0.00018862,3.0765e-06,4.0774e-07,3.0022e-07,9.1749e-06,9.7647e-06,1.2182e-05
8530.33,0.00021731,0.00018775,0.00018775,3.2951e-06,4.0937e-07,2.983e-07,9.1001e-06,9.7159e-06,1.2124e-05
8543.94,0.00021703,0.00018685,0.00018689,3.5795e-06,4.1107e-07,2.9638e-07,9.0248e-06,9.6673e-06,1.2066e-05
8557.54,0.00021673,0.00018593,0.00018601,3.9196e-06,4.1283e-07,2.944e-07,8.9479e-06,9.618e-06,1.2007e-05
8571.15,0.00021625,0.00018487,0.00018499,4.2971e-06,4.1409e-07,2.9199e-07,8.8635e-06,9.5616e-06,1.1939e-05
8584.75,0.00021654,0.00018446,0.00018463,4.726e-06,4.1899e-07,2.9189e-07,8.8093e-06,9.539e-06,1.1913e-05
8598.36,0.00021606,0.00018339,0.00018361,5.1311e-06,4.2069e-07,2.8954e-07,8.7229e-06,9.4826e-06,1.1845e-05
8611.96,0.0002157,0.00018244,0.0001827,5.5187e-06,4.2331e-07,2.8769e-07,8.6412e-06,9.4323e-06,1.1784e-05
8625.57,0.00021536,0.00018151,0.00018181,5.8582e-06,4.2624e-07,2.8593e-07,8.5594e-06,9.3827e-06,1.1724e-05
8639.17,0.00021501,0.00018057,0.00018092,6.124e-06,4.294e-07,2.8423e-07,8.4774e-06,9.3335e-06,1.1665e-05
8652.78,0.00021467,0.00017965,0.00018004,6.2947e-06,4.3271e-07,2.8255e-07,8.3955e-06,9.2848e-06,1.1606e-05
8666.38,0.00021435,0.00017873,0.00017917,6.3554e-06,4.3613e-07,2.8088e-07,8.3141e-06,9.2369e-06,1.1548e-05
8679.99,0.00021403,0.00017783,0.00017832,6.2991e-06,4.3959e-07,2.7921e-07,8.2338e-06,9.1899e-06,1.1491e-05
8693.59,0.00021374,0.00017695,0.00017749,6.1277e-06,4.4302e-07,2.7753e-07,8.1549e-06,9.144e-06,1.1435e-05
8707.2,0.00021346,0.00017609,0.00017667,5.852e-06,4.4638e-07,2.7583e-07,8.0777e-06,9.0992e-06,1.1381e-05
8720.8,0.0002132,0.00017525,0.00017588,5.49e-06,4.4958e-07,2.741e-07,8.0023e-06,9.0554e-06,1.1328e-05
8734.41,0.00021295,0.00017441,0.0001751,5.065e-06,4.5253e-07,2.723e-07,7.9286e-06,9.0123e-06,1.1275e-05
8748.01,0.00021269,0.00017358,0.00017431,4.5996e-06,4.5474e-07,2.7017e-07,7.8561e-06,8.9692e-06,1.1223e-05
8761.62,0.00021239,0.00017271,0.00017349,4.1359e-06,4.5774e-07,2.6864e-07,7.7838e-06,8.9245e-06,1.1168e-05
8775.22,0.00021224,0.00017198,0.00017281,3.6984e-06,4.6224e-07,2.6806e-07,7.7187e-06,8.8867e-06,1.1122e-05
8788.83,0.00021197,0.00017114,0.00017202,3.2808e-06,4.6438e-07,2.6626e-07,7.6508e-06,8.8439e-06,1.107e-05
8802.43,0.00021169,0.0001703,0.00017123,2.9168e-06,4.6654e-07,2.646e-07,7.584e-06,8.8009e-06,1.1017e-05
8816.04,0.00021139,0.00016945,0.00017044,2.6153e-06,4.6862e-07,2.63e-07,7.5182e-06,8.7576e-06,1.0964e-05
8829.64,0.00021108,0.00016859,0.00016963,2.3817e-06,4.706e-07,2.6145e-07,7.4533e-06,8.714e-06,1.091e-05
8843.25,0.00021076,0.00016773,0.00016882,2.2178e-06,4.7248e-07,2.5994e-07,7.3892e-06,8.6703e-06,1.0856e-05
8856.85,0.00021044,0.00016688,0.00016802,2.1231e-06,4.7428e-07,2.5844e-07,7.3261e-06,8.6269e-06,1.0803e-05
