,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4p,4p,4p,4s,4s,4s
3618.93,0.021232,0.020929,0.020914,0.010842,0.010337,0.01036,0.0020405,0.0015711,0.0015216,0.0072918,0.0069091,0.0065204,0.0033899,0.0035385,0.0033899,0.00054229,0.00051787,0.0004882,0.00044602,0.00046771,0.00044795
3632.53,0.021051,0.020758,0.020746,0.010781,0.010281,0.010304,0.0020125,0.0015474,0.0015001,0.0072289,0.006841,0.0064564,0.0033681,0.0035133,0.0033651,0.00053743,0.0005126,0.00048325,0.00044291,0.00046419,0.00044448
3646.14,0.020873,0.02059,0.02058,0.01072,0.010225,0.010249,0.0019848,0.0015241,0.0014789,0.0071668,0.0067738,0.0063932,0.0033467,0.0034885,0.0033407,0.00053264,0.0005074,0.00047836,0.00043984,0.00046071,0.00044106
3659.74,0.020696,0.020423,0.020415,0.010659,0.01017,0.010195,0.0019575,0.0015011,0.001458,0.0071053,0.0067074,0.0063308,0.0033255,0.0034639,0.0033166,0.0005279,0.00050227,0.00047352,0.00043682,0.00045727,0.00043768
3673.35,0.02052,0.020257,0.020251,0.0106,0.010115,0.010141,0.0019305,0.0014785,0.0014375,0.0070443,0.0066415,0.0062689,0.0033045,0.0034396,0.0032928,0.00052319,0.00049717,0.00046874,0.00043386,0.00045388,0.00043434
3686.95,0.020341,0.020089,0.020085,0.010539,0.01006,0.010087,0.0019037,0.0014562,0.0014172,0.0069826,0.0065752,0.0062065,0.0032835,0.0034153,0.0032689,0.00051845,0.00049205,0.00046392,0.00043091,0.00045048,0.000431
3700.56,0.020181,0.019938,0.019937,0.010483,0.010009,0.010036,0.0018784,0.0014349,0.0013979,0.0069273,0.0065148,0.0061499,0.0032638,0.0033922,0.0032463,0.00051419,0.00048738,0.00045953,0.00042814,0.00044725,0.00042784
3714.16,0.020007,0.019773,0.019774,0.010423,0.0099544,0.0099819,0.0018525,0.0014134,0.0013784,0.006867,0.00645,0.0060891,0.0032431,0.0033683,0.0032228,0.00050959,0.00048238,0.00045484,0.00042527,0.00044391,0.00042455
3727.77,0.019837,0.019614,0.019616,0.010364,0.0099007,0.0099288,0.0018272,0.0013924,0.0013593,0.0068086,0.006387,0.00603,0.0032228,0.0033447,0.0031996,0.00050513,0.00047752,0.00045027,0.00042246,0.00044062,0.00042133
3741.37,0.01967,0.019456,0.01946,0.010305,0.0098474,0.0098762,0.0018022,0.0013718,0.0013405,0.0067511,0.006325,0.0059718,0.0032027,0.0033213,0.0031767,0.00050076,0.00047274,0.00044579,0.00041968,0.00043736,0.00041813
3754.98,0.019506,0.019301,0.019307,0.010247,0.0097947,0.009824,0.0017776,0.0013515,0.0013221,0.0066944,0.0062639,0.0059146,0.0031829,0.0032982,0.0031541,0.00049644,0.00046804,0.00044137,0.00041694,0.00043415,0.00041498
3768.58,0.019343,0.019147,0.019155,0.01019,0.0097425,0.0097724,0.0017534,0.0013315,0.0013039,0.0066386,0.0062037,0.0058581,0.0031633,0.0032754,0.0031318,0.00049218,0.0004634,0.00043702,0.00041422,0.00043097,0.00041186
3782.19,0.019182,0.018996,0.019005,0.010133,0.009691,0.0097214,0.0017294,0.0013118,0.001286,0.0065833,0.0061442,0.0058023,0.003144,0.0032528,0.0031097,0.00048796,0.00045881,0.00043272,0.00041152,0.00042784,0.00040879
3795.79,0.019022,0.018845,0.018856,0.010077,0.00964,0.009671,0.0017057,0.0012924,0.0012684,0.0065285,0.0060852,0.0057471,0.0031249,0.0032306,0.003088,0.00048376,0.00045427,0.00042847,0.00040884,0.00042474,0.00040576
3809.4,0.018862,0.018693,0.018706,0.010021,0.0095892,0.0096208,0.0016823,0.0012733,0.001251,0.0064737,0.0060263,0.005692,0.003106,0.0032085,0.0030664,0.00047956,0.00044975,0.00042422,0.00040618,0.00042167,0.00040275
3823.0,0.018712,0.018552,0.018566,0.0099663,0.0095394,0.0095715,0.0016601,0.0012551,0.0012345,0.0064223,0.0059707,0.0056399,0.0030875,0.0031868,0.0030451,0.00047563,0.00044546,0.00042021,0.00040356,0.00041866,0.0003998
3836.61,0.018555,0.018404,0.01842,0.009911,0.0094893,0.0095219,0.0016373,0.0012366,0.0012177,0.0063687,0.0059132,0.0055861,0.003069,0.0031651,0.0030239,0.00047155,0.00044105,0.00041608,0.00040093,0.00041565,0.00039685
3850.21,0.018401,0.018258,0.018276,0.0098559,0.0094393,0.0094725,0.0016151,0.0012186,0.0012012,0.006316,0.0058567,0.0055332,0.0030505,0.0031435,0.0030028,0.00046754,0.00043671,0.00041202,0.00039832,0.00041265,0.00039393
3863.82,0.018248,0.018114,0.018133,0.009801,0.0093895,0.0094232,0.0015932,0.0012008,0.0011851,0.0062641,0.0058009,0.0054811,0.0030322,0.0031221,0.0029819,0.0004636,0.00043242,0.00040801,0.00039574,0.00040968,0.00039102
3877.42,0.018098,0.017972,0.017993,0.0097463,0.0093401,0.0093742,0.0015717,0.0011834,0.0011693,0.0062128,0.0057459,0.0054296,0.0030141,0.0031008,0.0029612,0.0004597,0.00042821,0.00040406,0.0003932,0.00040674,0.00038815
3891.03,0.01795,0.017832,0.017854,0.0096921,0.009291,0.0093256,0.0015504,0.0011663,0.0011536,0.0061623,0.0056917,0.005379,0.0029962,0.0030797,0.0029406,0.00045586,0.00042405,0.00040017,0.0003907,0.00040383,0.0003853
3904.63,0.017803,0.017694,0.017717,0.0096385,0.0092424,0.0092775,0.0015294,0.0011494,0.0011383,0.0061124,0.0056382,0.005329,0.0029784,0.003059,0.0029203,0.00045205,0.00041995,0.00039634,0.00038826,0.00040095,0.00038249
3918.24,0.017658,0.017557,0.017581,0.0095854,0.0091944,0.00923,0.0015086,0.0011327,0.001123,0.0060631,0.0055853,0.0052796,0.002961,0.0030384,0.0029003,0.00044827,0.00041589,0.00039255,0.00038586,0.00039812,0.00037972
3931.84,0.017513,0.017419,0.017445,0.0095331,0.0091472,0.0091832,0.0014878,0.0011161,0.0011079,0.0060138,0.0055326,0.0052304,0.0029438,0.0030182,0.0028806,0.00044449,0.00041185,0.00038878,0.0003835,0.00039532,0.00037699
3945.45,0.017373,0.017288,0.017315,0.0094811,0.0091002,0.0091366,0.0014686,0.0011006,0.0010939,0.0059666,0.0054819,0.0051831,0.0029268,0.0029981,0.0028611,0.00044087,0.00040797,0.00038516,0.00038118,0.00039255,0.00037429
3959.05,0.017232,0.017154,0.017182,0.0094293,0.0090535,0.0090903,0.0014485,0.0010847,0.0010793,0.0059186,0.0054306,0.0051352,0.0029099,0.0029782,0.0028417,0.00043718,0.00040404,0.00038149,0.00037887,0.0003898,0.00037161
3972.66,0.017091,0.017022,0.017051,0.0093777,0.009007,0.0090442,0.0014289,0.0010691,0.0010651,0.005871,0.0053798,0.0050878,0.0028931,0.0029585,0.0028224,0.00043355,0.00040016,0.00037787,0.00037657,0.00038708,0.00036896
3986.26,0.016952,0.01689,0.01692,0.0093263,0.0089605,0.0089982,0.0014097,0.0010538,0.0010512,0.005824,0.0053295,0.0050409,0.0028765,0.0029388,0.0028033,0.00042995,0.00039632,0.00037428,0.00037428,0.00038437,0.00036632
3999.87,0.016815,0.01676,0.016791,0.0092749,0.0089142,0.0089522,0.0013907,0.0010388,0.0010375,0.0057774,0.0052799,0.0049947,0.0028599,0.0029192,0.0027843,0.00042639,0.00039253,0.00037075,0.00037198,0.00038167,0.00036369
4013.47,0.016679,0.016632,0.016664,0.0092238,0.0088681,0.0089065,0.001372,0.0010241,0.001024,0.0057315,0.005231,0.004949,0.0028434,0.0028998,0.0027654,0.00042288,0.00038879,0.00036726,0.00036969,0.000379,0.00036109
4027.08,0.016545,0.016505,0.016538,0.0091729,0.0088223,0.008861,0.0013535,0.0010095,0.0010107,0.0056863,0.0051827,0.004904,0.0028271,0.0028805,0.0027466,0.0004194,0.0003851,0.00036383,0.00036741,0.00037635,0.00035851
4040.68,0.016412,0.01638,0.016414,0.0091223,0.0087766,0.0088158,0.0013351,0.00099513,0.0009976,0.0056416,0.005135,0.0048597,0.0028109,0.0028614,0.0027281,0.00041596,0.00038147,0.00036044,0.00036514,0.00037372,0.00035596
4054.29,0.016281,0.016256,0.016291,0.0090725,0.0087318,0.0087712,0.0013168,0.00098082,0.0009845,0.0055974,0.0050879,0.0048158,0.002795,0.0028426,0.0027098,0.00041256,0.00037787,0.00035709,0.0003629,0.00037114,0.00035344
4067.89,0.016152,0.016134,0.01617,0.009025,0.0086891,0.0087289,0.0012998,0.00096747,0.00097236,0.0055539,0.0050416,0.0047727,0.0027798,0.0028245,0.0026922,0.00040921,0.00037434,0.00035381,0.00036078,0.00036866,0.00035103
4081.5,0.016024,0.016012,0.016049,0.008976,0.0086451,0.0086852,0.0012821,0.00095371,0.00095977,0.0055106,0.0049956,0.0047298,0.0027643,0.0028061,0.0026744,0.00040588,0.00037083,0.00035054,0.00035861,0.00036613,0.00034857
4095.1,0.015896,0.015891,0.015929,0.0089276,0.0086016,0.008642,0.0012647,0.00094024,0.00094744,0.0054676,0.0049499,0.0046874,0.0027489,0.0027879,0.0026567,0.00040259,0.00036736,0.0003473,0.00035649,0.00036363,0.00034615
4108.71,0.015769,0.015771,0.01581,0.0088794,0.0085583,0.0085991,0.0012476,0.000927,0.00093533,0.005425,0.0049047,0.0046453,0.0027337,0.0027699,0.0026392,0.00039934,0.00036391,0.00034409,0.0003544,0.00036116,0.00034374
4122.31,0.015644,0.015652,0.015692,0.0088314,0.0085151,0.0085562,0.0012308,0.00091401,0.00092344,0.0053827,0.0048598,0.0046036,0.0027186,0.0027519,0.0026218,0.00039612,0.0003605,0.00034092,0.00035233,0.0003587,0.00034135
4135.92,0.015519,0.015534,0.015575,0.0087833,0.008472,0.0085133,0.0012142,0.00090124,0.00091175,0.0053408,0.0048155,0.0045624,0.0027035,0.002734,0.0026044,0.00039293,0.00035712,0.00033778,0.00035028,0.00035625,0.00033898
4149.52,0.015396,0.015418,0.015459,0.0087353,0.0084288,0.0084704,0.0011979,0.00088868,0.00090025,0.0052994,0.0047717,0.0045217,0.0026885,0.0027161,0.0025872,0.00038978,0.00035379,0.00033469,0.00034825,0.00035381,0.00033661
4163.13,0.015274,0.015302,0.015344,0.0086871,0.0083855,0.0084274,0.0011817,0.00087629,0.0008889,0.0052586,0.0047284,0.0044815,0.0026734,0.0026983,0.0025699,0.00038666,0.0003505,0.00033163,0.00034622,0.00035137,0.00033425
4176.73,0.015154,0.015189,0.015232,0.0086392,0.0083425,0.0083846,0.0011656,0.00086401,0.00087763,0.0052184,0.0046859,0.004442,0.0026585,0.0026806,0.0025528,0.00038358,0.00034727,0.00032863,0.00034421,0.00034896,0.00033191
4190.34,0.015037,0.015078,0.015121,0.0085966,0.0083045,0.0083469,0.0011503,0.00085229,0.00086691,0.005179,0.0046442,0.0044033,0.0026453,0.0026646,0.0025373,0.00038056,0.0003441,0.00032568,0.00034241,0.00034676,0.00032978
4203.94,0.014919,0.014966,0.01501,0.0085498,0.0082625,0.0083051,0.0011347,0.00084042,0.000856,0.0051395,0.0046025,0.0043646,0.0026308,0.0026474,0.0025206,0.00037754,0.00034094,0.00032274,0.00034043,0.00034441,0.0003275
4217.55,0.014803,0.014856,0.014901,0.008504,0.0082214,0.0082643,0.0011193,0.00082875,0.00084528,0.0051005,0.0045614,0.0043264,0.0026166,0.0026305,0.0025043,0.00037457,0.00033781,0.00031984,0.00033849,0.0003421,0.00032527
4231.15,0.014688,0.014747,0.014792,0.0084587,0.0081809,0.008224,0.0011042,0.00081727,0.00083473,0.0050618,0.0045205,0.0042885,0.0026026,0.0026138,0.0024882,0.00037163,0.00033471,0.00031697,0.00033657,0.00033983,0.00032307
4244.76,0.014573,0.014638,0.014683,0.0084137,0.0081406,0.0081839,0.0010892,0.00080599,0.00082436,0.0050233,0.00448,0.004251,0.0025888,0.0025973,0.0024722,0.00036872,0.00033164,0.00031411,0.00033465,0.00033757,0.00032089
4258.36,0.014459,0.014529,0.014576,0.0083687,0.0081004,0.0081439,0.0010745,0.0007949,0.00081416,0.0049851,0.0044399,0.0042137,0.002575,0.0025808,0.0024563,0.00036584,0.00032859,0.00031129,0.00033273,0.00033533,0.00031872
4271.97,0.014346,0.014422,0.014469,0.0083238,0.0080601,0.0081038,0.0010601,0.00078401,0.00080414,0.0049472,0.0044001,0.0041768,0.0025613,0.0025644,0.0024404,0.00036299,0.00032558,0.00030849,0.00033082,0.00033309,0.00031656
4285.57,0.014233,0.014315,0.014363,0.0082784,0.0080195,0.0080633,0.0010458,0.00077329,0.00079428,0.0049096,0.0043606,0.0041402,0.0025474,0.0025479,0.0024245,0.00036015,0.00032258,0.00030572,0.00032891,0.00033085,0.0003144
4299.18,0.014123,0.01421,0.014258,0.0082331,0.0079788,0.0080228,0.0010317,0.00076272,0.00078454,0.0048725,0.0043218,0.0041043,0.0025336,0.0025315,0.0024087,0.00035737,0.00031964,0.00030299,0.000327,0.00032861,0.00031224
4312.78,0.014018,0.014111,0.014159,0.0081944,0.0079446,0.0079888,0.001018,0.00075243,0.00077506,0.0048375,0.0042848,0.0040701,0.0025219,0.0025171,0.0023948,0.00035472,0.00031684,0.00030039,0.00032538,0.00032665,0.00031034
4326.39,0.013909,0.014007,0.014056,0.0081489,0.0079038,0.0079482,0.0010043,0.00074218,0.00076561,0.0048009,0.0042466,0.0040347,0.0025081,0.0025007,0.002379,0.00035196,0.00031394,0.00029771,0.00032351,0.00032443,0.0003082
4339.99,0.013802,0.013906,0.013955,0.0081052,0.0078647,0.0079093,0.00099074,0.00073208,0.00075629,0.0047652,0.0042092,0.0040001,0.0024949,0.0024849,0.0023638,0.00034927,0.00031111,0.00029509,0.00032173,0.00032228,0.00030613
4353.6,0.013697,0.013806,0.013855,0.0080623,0.0078264,0.007871,0.00097736,0.00072212,0.0007471,0.0047299,0.0041723,0.0039659,0.0024819,0.0024694,0.0023488,0.00034662,0.00030831,0.0002925,0.00031999,0.00032017,0.00030409
4367.2,0.013592,0.013706,0.013756,0.0080198,0.0077885,0.0078333,0.00096415,0.00071231,0.00073803,0.0046949,0.0041357,0.003932,0.0024691,0.0024541,0.0023341,0.00034399,0.00030554,0.00028993,0.00031828,0.00031809,0.00030209
4380.81,0.013488,0.013607,0.013657,0.0079777,0.0077509,0.0077958,0.00095113,0.00070266,0.0007291,0.0046601,0.0040994,0.0038984,0.0024565,0.0024389,0.0023195,0.00034139,0.00030279,0.00028739,0.00031659,0.00031603,0.0003001
4394.41,0.013384,0.013509,0.013559,0.0079357,0.0077134,0.0077585,0.00093829,0.00069316,0.00072032,0.0046254,0.0040633,0.0038651,0.0024439,0.0024238,0.0023049,0.0003388,0.00030006,0.00028486,0.00031491,0.00031398,0.00029813
4408.02,0.013281,0.01341,0.013461,0.0078936,0.0076758,0.0077209,0.00092565,0.00068383,0.00071168,0.0045909,0.0040275,0.0038319,0.0024313,0.0024087,0.0022904,0.00033622,0.00029735,0.00028235,0.00031322,0.00031193,0.00029616
4421.62,0.013177,0.013311,0.013362,0.0078501,0.0076368,0.0076821,0.00091319,0.00067465,0.00070318,0.0045559,0.0039913,0.0037985,0.0024183,0.0023932,0.0022755,0.00033361,0.00029462,0.00027982,0.00031147,0.00030983,0.00029414
4435.23,0.01309,0.013229,0.013281,0.0078172,0.0076082,0.0076536,0.00090099,0.0006657,0.00069487,0.0045271,0.0039606,0.0037702,0.0024086,0.002381,0.0022638,0.00033144,0.00029228,0.00027768,0.00031013,0.00030816,0.00029254
4448.83,0.012984,0.013127,0.013179,0.0077716,0.0075671,0.0076126,0.00088885,0.00065678,0.00068662,0.0044915,0.003924,0.0037364,0.002395,0.0023649,0.0022484,0.00032877,0.00028952,0.00027512,0.00030829,0.00030599,0.00029045
4462.44,0.012885,0.013033,0.013085,0.0077298,0.0075298,0.0075753,0.00087688,0.00064803,0.0006785,0.0044583,0.0038898,0.0037047,0.0023826,0.0023501,0.0022342,0.00032628,0.00028693,0.00027273,0.00030658,0.00030399,0.00028853
4476.04,0.012788,0.012941,0.012993,0.0076888,0.0074933,0.0075388,0.00086505,0.00063939,0.00067048,0.0044258,0.0038561,0.0036736,0.0023705,0.0023355,0.0022202,0.00032384,0.00028439,0.00027038,0.00030491,0.00030202,0.00028664
4489.65,0.012693,0.012849,0.012902,0.0076485,0.0074573,0.0075029,0.00085335,0.00063087,0.00066255,0.0043938,0.0038229,0.0036429,0.0023586,0.0023212,0.0022064,0.00032144,0.00028188,0.00026806,0.00030326,0.00030008,0.00028477
4503.25,0.012598,0.012759,0.012811,0.0076086,0.0074218,0.0074675,0.00084178,0.00062246,0.00065473,0.004362,0.00379,0.0036126,0.0023468,0.002307,0.0021929,0.00031908,0.00027939,0.00026577,0.00030164,0.00029816,0.00028294
4516.86,0.012503,0.012669,0.012721,0.0075692,0.0073867,0.0074324,0.00083035,0.00061417,0.00064701,0.0043304,0.0037574,0.0035825,0.0023352,0.0022931,0.0021795,0.00031673,0.00027693,0.00026349,0.00030004,0.00029627,0.00028112
4530.46,0.012409,0.012579,0.012632,0.0075299,0.0073518,0.0073975,0.00081907,0.00060601,0.0006394,0.0042989,0.003725,0.0035526,0.0023237,0.0022792,0.0021662,0.00031439,0.00027448,0.00026123,0.00029846,0.0002944,0.00027933
4544.07,0.012315,0.012489,0.012542,0.0074906,0.0073167,0.0073625,0.00080794,0.00059797,0.0006319,0.0042673,0.0036925,0.0035226,0.0023122,0.0022653,0.0021529,0.00031204,0.00027203,0.00025897,0.00029689,0.00029252,0.00027753
4557.67,0.012221,0.012399,0.012452,0.0074507,0.0072811,0.0073269,0.000797,0.00059009,0.00062455,0.0042357,0.0036602,0.0034928,0.0023005,0.0022513,0.0021395,0.00030969,0.00026959,0.00025672,0.00029532,0.00029063,0.00027572
4571.28,0.012139,0.012321,0.012374,0.0074155,0.0072501,0.007296,0.00078636,0.00058244,0.00061742,0.0042082,0.0036315,0.0034664,0.0022903,0.0022387,0.0021275,0.00030763,0.00026742,0.00025472,0.00029394,0.00028893,0.00027409
4584.88,0.012046,0.012232,0.012285,0.007376,0.0072149,0.0072607,0.00077568,0.00057478,0.00061026,0.0041771,0.0035997,0.003437,0.0022788,0.0022249,0.0021142,0.00030529,0.00026502,0.00025251,0.0002924,0.00028706,0.0002723
4598.49,0.011956,0.012146,0.012199,0.0073372,0.0071803,0.0072262,0.00076518,0.00056726,0.00060323,0.0041469,0.0035688,0.0034085,0.0022675,0.0022113,0.0021012,0.00030301,0.00026269,0.00025036,0.0002909,0.00028523,0.00027055
4612.09,0.011867,0.012061,0.012114,0.0072988,0.0071461,0.0071919,0.00075481,0.00055985,0.0005963,0.0041172,0.0035384,0.0033805,0.0022563,0.0021979,0.0020884,0.00030078,0.00026039,0.00024825,0.00028942,0.00028342,0.00026882
4625.7,0.01178,0.011977,0.012031,0.0072608,0.0071123,0.0071581,0.00074456,0.00055253,0.00058945,0.0040879,0.0035084,0.003353,0.0022453,0.0021846,0.0020757,0.00029857,0.00025813,0.00024617,0.00028795,0.00028163,0.00026711
4639.3,0.011694,0.011895,0.011948,0.0072233,0.0070789,0.0071248,0.00073442,0.00054531,0.00058267,0.0040589,0.0034788,0.0033257,0.0022345,0.0021715,0.0020632,0.00029639,0.0002559,0.00024411,0.0002865,0.00027987,0.00026542
4652.91,0.011608,0.011813,0.011866,0.0071863,0.007046,0.0070918,0.00072439,0.00053818,0.00057597,0.0040302,0.0034495,0.0032987,0.0022238,0.0021586,0.0020509,0.00029424,0.00025369,0.00024208,0.00028506,0.00027813,0.00026376
4666.51,0.011523,0.011731,0.011785,0.0071497,0.0070135,0.0070593,0.00071448,0.00053114,0.00056935,0.0040015,0.0034203,0.0032718,0.0022132,0.0021458,0.0020387,0.0002921,0.00025149,0.00024005,0.00028362,0.0002764,0.00026212
4680.12,0.011437,0.011648,0.011702,0.0071132,0.006981,0.0070268,0.00070463,0.00052416,0.00056277,0.0039725,0.0033909,0.0032448,0.0022027,0.0021331,0.0020266,0.00028993,0.00024928,0.00023802,0.00028219,0.00027469,0.00026048
4693.72,0.011348,0.011563,0.011617,0.0070758,0.0069478,0.0069935,0.00069493,0.00051729,0.00055629,0.0039427,0.0033609,0.0032171,0.002192,0.0021202,0.0020142,0.00028771,0.00024703,0.00023594,0.00028071,0.00027295,0.00025883
4707.33,0.011276,0.011494,0.011548,0.0070417,0.0069177,0.0069634,0.00068587,0.0005109,0.00055031,0.0039185,0.0033357,0.003194,0.0021823,0.0021083,0.0020029,0.00028588,0.00024512,0.00023419,0.00027936,0.00027135,0.00025729
4720.93,0.011193,0.011414,0.011467,0.0070056,0.0068855,0.0069311,0.0006765,0.00050428,0.00054407,0.0038903,0.0033073,0.0031678,0.0021719,0.0020957,0.0019909,0.00028376,0.00024298,0.00023222,0.00027793,0.00026966,0.00025569
4734.54,0.011111,0.011335,0.011388,0.0069695,0.0068534,0.006899,0.0006673,0.0004978,0.00053795,0.0038626,0.0032793,0.0031421,0.0021616,0.0020833,0.0019791,0.00028168,0.00024088,0.00023029,0.00027651,0.00026799,0.00025409
4748.14,0.01103,0.011257,0.011311,0.0069335,0.0068214,0.0068669,0.00065824,0.00049142,0.00053193,0.0038354,0.0032518,0.0031168,0.0021513,0.0020709,0.0019673,0.00027962,0.00023881,0.00022839,0.0002751,0.00026632,0.00025251
4761.75,0.01095,0.011181,0.011234,0.0068978,0.0067897,0.0068351,0.00064929,0.00048512,0.00052598,0.0038085,0.0032247,0.0030918,0.0021411,0.0020586,0.0019556,0.00027759,0.00023677,0.00022651,0.00027371,0.00026467,0.00025094
4775.35,0.010871,0.011105,0.011158,0.0068625,0.0067583,0.0068036,0.00064044,0.00047891,0.0005201,0.003782,0.0031979,0.0030672,0.002131,0.0020464,0.001944,0.00027558,0.00023476,0.00022466,0.00027235,0.00026304,0.00024938
4788.96,0.010794,0.01103,0.011083,0.0068275,0.0067272,0.0067725,0.00063169,0.00047277,0.00051428,0.0037557,0.0031714,0.0030429,0.0021211,0.0020344,0.0019326,0.00027361,0.00023277,0.00022283,0.00027102,0.00026143,0.00024785
4802.56,0.010716,0.010956,0.011009,0.0067931,0.0066966,0.0067418,0.00062301,0.00046669,0.0005085,0.0037296,0.0031452,0.0030188,0.0021113,0.0020225,0.0019213,0.00027164,0.0002308,0.00022102,0.00026972,0.00025984,0.00024634
4816.17,0.010638,0.01088,0.010933,0.006759,0.0066664,0.0067115,0.00061431,0.00046059,0.00050267,0.0037032,0.0031187,0.0029945,0.0021017,0.0020108,0.0019102,0.00026966,0.00022881,0.0002192,0.00026844,0.00025827,0.00024484
4829.77,0.010569,0.010815,0.010867,0.0067253,0.0066365,0.0066815,0.00060674,0.00045534,0.0004978,0.00368,0.003095,0.0029728,0.0020921,0.0019992,0.0018992,0.00026791,0.00022703,0.00021757,0.00026718,0.00025671,0.00024337
4843.38,0.010491,0.010739,0.010791,0.0066917,0.0066067,0.0066516,0.00059806,0.00044926,0.00049196,0.0036533,0.0030686,0.0029484,0.0020827,0.0019877,0.0018882,0.0002659,0.00022504,0.00021574,0.00026593,0.00025517,0.0002419
4856.98,0.010415,0.010665,0.010718,0.0066582,0.006577,0.0066217,0.00058985,0.00044353,0.00048649,0.0036277,0.003043,0.002925,0.0020732,0.0019763,0.0018774,0.00026397,0.00022313,0.00021398,0.00026468,0.00025363,0.00024044
4870.59,0.01034,0.010593,0.010646,0.0066246,0.0065472,0.0065918,0.00058179,0.00043792,0.00048114,0.0036023,0.0030177,0.0029017,0.0020637,0.0019648,0.0018665,0.00026205,0.00022123,0.00021224,0.00026343,0.0002521,0.00023899
4884.19,0.010266,0.010522,0.010574,0.0065911,0.0065174,0.0065619,0.00057386,0.00043241,0.00047589,0.0035772,0.0029928,0.0028788,0.0020543,0.0019534,0.0018557,0.00026015,0.00021936,0.00021052,0.00026217,0.00025057,0.00023754
4897.8,0.010194,0.010451,0.010503,0.0065576,0.0064876,0.006532,0.00056605,0.00042699,0.00047071,0.0035525,0.0029681,0.0028562,0.0020449,0.001942,0.0018449,0.00025828,0.00021752,0.00020883,0.00026091,0.00024905,0.00023609
4911.4,0.010121,0.010382,0.010433,0.0065242,0.006458,0.0065022,0.00055833,0.00042163,0.00046559,0.003528,0.0029438,0.0028339,0.0020355,0.0019306,0.0018341,0.00025644,0.0002157,0.00020716,0.00025964,0.00024753,0.00023466
4925.01,0.01005,0.010313,0.010365,0.0064912,0.0064285,0.0064726,0.00055069,0.00041634,0.00046052,0.0035038,0.0029198,0.0028118,0.0020262,0.0019194,0.0018235,0.00025463,0.0002139,0.00020551,0.00025838,0.00024603,0.00023324
4938.61,0.0099802,0.010245,0.010296,0.0064584,0.0063994,0.0064433,0.00054311,0.0004111,0.00045549,0.0034799,0.0028961,0.0027901,0.002017,0.0019083,0.001813,0.00025284,0.00021212,0.00020388,0.00025713,0.00024455,0.00023183
4952.22,0.0099102,0.010177,0.010228,0.0064256,0.0063702,0.006414,0.00053544,0.00040579,0.00045036,0.0034561,0.0028725,0.0027684,0.0020078,0.0018972,0.0018025,0.00025107,0.00021036,0.00020226,0.00025588,0.00024306,0.00023043
4965.82,0.0098434,0.010113,0.010164,0.0063956,0.0063438,0.0063874,0.00052883,0.00040128,0.00044614,0.0034333,0.0028499,0.0027477,0.0019995,0.0018869,0.0017928,0.00024938,0.00020866,0.00020071,0.00025474,0.00024169,0.00022913
4979.43,0.0097742,0.010045,0.010096,0.0063635,0.0063153,0.0063587,0.00052127,0.00039605,0.00044106,0.0034097,0.0028266,0.0027264,0.0019905,0.0018761,0.0017825,0.00024763,0.00020692,0.00019911,0.00025352,0.00024024,0.00022776
4993.03,0.0097059,0.0099792,0.01003,0.0063321,0.0062874,0.0063307,0.00051405,0.00039108,0.00043626,0.0033864,0.0028036,0.0027053,0.0019817,0.0018655,0.0017725,0.00024589,0.00020521,0.00019754,0.00025234,0.00023883,0.00022642
5006.64,0.009638,0.0099133,0.0099636,0.0063008,0.0062597,0.0063029,0.00050697,0.00038621,0.00043156,0.0033632,0.0027808,0.0026844,0.001973,0.0018549,0.0017625,0.00024416,0.0002035,0.00019598,0.00025117,0.00023742,0.00022509
5020.24,0.0095706,0.0098478,0.0098979,0.0062696,0.006232,0.006275,0.00050001,0.00038144,0.00042694,0.0033401,0.0027582,0.0026636,0.0019643,0.0018444,0.0017525,0.00024244,0.00020181,0.00019443,0.00025002,0.00023601,0.00022377
5033.85,0.0095037,0.0097828,0.0098326,0.0062384,0.0062042,0.006247,0.00049315,0.00037674,0.00042241,0.0033172,0.0027358,0.0026431,0.0019556,0.0018338,0.0017426,0.00024074,0.00020014,0.00019289,0.00024888,0.00023461,0.00022244
5047.45,0.0094376,0.0097185,0.0097681,0.0062071,0.0061764,0.006219,0.00048639,0.00037211,0.00041793,0.0032946,0.0027136,0.0026228,0.0019469,0.0018233,0.0017327,0.00023905,0.00019849,0.00019138,0.00024774,0.00023321,0.00022112
5061.06,0.0093724,0.009655,0.0097043,0.0061758,0.0061485,0.006191,0.00047972,0.00036755,0.00041352,0.0032722,0.0026917,0.0026027,0.0019382,0.0018128,0.0017228,0.00023739,0.00019685,0.00018988,0.00024661,0.00023182,0.0002198
5074.66,0.009308,0.0095923,0.0096414,0.0061446,0.0061207,0.0061629,0.00047311,0.00036303,0.00040913,0.0032501,0.0026701,0.0025829,0.0019295,0.0018024,0.0017129,0.00023576,0.00019524,0.00018841,0.00024548,0.00023042,0.00021849
5088.27,0.0092443,0.0095303,0.0095791,0.0061124,0.0060918,0.0061339,0.00046647,0.00035849,0.0004047,0.0032282,0.0026488,0.0025633,0.0019205,0.0017916,0.0017028,0.00023415,0.00019365,0.00018695,0.00024431,0.000229,0.00021715
