,1s,1s,1s,2p,2p,2p,2s,2s,2s,3p,3p,3p,3s,3s,3s
4666.51,0.0068501,0.006826,0.0069192,0.00055106,0.00051278,0.00058815,0.0017377,0.0013289,0.0013739,4.5037e-05,4.2402e-05,4.6167e-05,0.00020357,0.0001634,0.00016711
4680.12,0.0068129,0.0067894,0.0068825,0.00054362,0.00050732,0.00058237,0.0017242,0.0013181,0.0013638,4.4486e-05,4.1949e-05,4.5704e-05,0.00020196,0.00016205,0.00016584
4693.72,0.0067759,0.0067529,0.0068458,0.00053624,0.0005019,0.00057664,0.0017107,0.0013074,0.0013538,4.3957e-05,4.15e-05,4.5244e-05,0.00020036,0.00016071,0.00016457
4707.33,0.0067456,0.0067232,0.006816,0.0005292,0.00049669,0.00057109,0.001699,0.0012981,0.0013452,4.3461e-05,4.1068e-05,4.48e-05,0.00019896,0.00015954,0.00016348
4720.93,0.0067103,0.0066884,0.006781,0.00052207,0.00049144,0.00056552,0.001686,0.0012879,0.0013356,4.2957e-05,4.0633e-05,4.4353e-05,0.00019742,0.00015826,0.00016227
4734.54,0.0066757,0.0066544,0.0067469,0.00051504,0.00048626,0.00056,0.0016733,0.0012779,0.0013262,4.2446e-05,4.0202e-05,4.3911e-05,0.00019591,0.000157,0.00016108
4748.14,0.0066415,0.0066207,0.0067131,0.00050811,0.00048113,0.00055454,0.0016607,0.001268,0.0013169,4.1922e-05,3.9777e-05,4.3473e-05,0.00019441,0.00015576,0.00015991
4761.75,0.0066076,0.0065873,0.0066795,0.00050127,0.00047608,0.00054913,0.0016481,0.0012582,0.0013078,4.1382e-05,3.9357e-05,4.3041e-05,0.00019293,0.00015453,0.00015875
4775.35,0.0065737,0.0065539,0.0066459,0.00049453,0.00047109,0.00054379,0.0016357,0.0012484,0.0012986,4.0828e-05,3.8943e-05,4.2614e-05,0.00019145,0.00015331,0.0001576
4788.96,0.0065397,0.0065204,0.0066123,0.00048789,0.00046618,0.00053853,0.0016232,0.0012387,0.0012895,4.0266e-05,3.8535e-05,4.2192e-05,0.00018998,0.00015209,0.00015645
4802.56,0.0065054,0.0064866,0.0065783,0.00048135,0.00046134,0.00053334,0.0016107,0.001229,0.0012804,3.9706e-05,3.8134e-05,4.1777e-05,0.0001885,0.00015088,0.0001553
4816.17,0.0064693,0.0064511,0.0065426,0.00047487,0.00045657,0.0005282,0.0015978,0.001219,0.0012709,3.9157e-05,3.7737e-05,4.1367e-05,0.00018698,0.00014963,0.00015412
4829.77,0.0064455,0.0064277,0.0065192,0.0004687,0.00045199,0.00052328,0.0015879,0.0012114,0.0012639,3.8642e-05,3.7357e-05,4.0972e-05,0.00018581,0.00014867,0.00015323
4843.38,0.0064084,0.006391,0.0064823,0.00046239,0.00044734,0.00051826,0.0015748,0.0012013,0.0012544,3.8138e-05,3.6971e-05,4.0572e-05,0.00018427,0.0001474,0.00015203
4856.98,0.006375,0.0063581,0.0064492,0.00045622,0.00044278,0.00051335,0.0015626,0.001192,0.0012456,3.7665e-05,3.6593e-05,4.0178e-05,0.00018283,0.00014624,0.00015092
4870.59,0.0063425,0.006326,0.0064169,0.00045013,0.00043828,0.00050848,0.0015507,0.0011828,0.001237,3.7217e-05,3.6219e-05,3.9789e-05,0.00018143,0.00014509,0.00014984
4884.19,0.0063105,0.0062945,0.0063852,0.00044413,0.00043383,0.00050366,0.0015389,0.0011738,0.0012285,3.6786e-05,3.5848e-05,3.9404e-05,0.00018005,0.00014397,0.00014878
4897.8,0.0062788,0.0062632,0.0063538,0.0004382,0.00042943,0.00049888,0.0015273,0.001165,0.0012201,3.6363e-05,3.5482e-05,3.9022e-05,0.00017868,0.00014286,0.00014773
4911.4,0.0062473,0.0062322,0.0063226,0.00043236,0.00042508,0.00049415,0.0015157,0.0011562,0.0012119,3.5939e-05,3.512e-05,3.8644e-05,0.00017732,0.00014176,0.00014668
4925.01,0.0062159,0.0062011,0.0062914,0.00042659,0.00042078,0.00048946,0.0015041,0.0011474,0.0012036,3.5507e-05,3.4762e-05,3.827e-05,0.00017596,0.00014067,0.00014565
4938.61,0.0061841,0.0061697,0.0062598,0.00042091,0.00041653,0.00048483,0.0014925,0.0011387,0.0011953,3.5062e-05,3.4408e-05,3.79e-05,0.0001746,0.00013958,0.00014461
4952.22,0.00615,0.0061361,0.006226,0.00041526,0.0004123,0.00048019,0.0014804,0.0011296,0.0011866,3.4599e-05,3.4055e-05,3.753e-05,0.00017319,0.00013844,0.00014352
4965.82,0.0061277,0.0061142,0.006204,0.00040999,0.00040846,0.00047602,0.0014712,0.0011226,0.0011803,3.4154e-05,3.3735e-05,3.7196e-05,0.0001721,0.00013757,0.00014272
4979.43,0.0060936,0.0060804,0.00617,0.0004045,0.00040434,0.00047149,0.0014591,0.0011136,0.0011716,3.3678e-05,3.3391e-05,3.6835e-05,0.00017069,0.00013644,0.00014164
4993.03,0.0060622,0.0060494,0.0061388,0.00039915,0.00040035,0.00046712,0.0014477,0.0011051,0.0011635,3.3213e-05,3.3059e-05,3.6486e-05,0.00016936,0.00013538,0.00014063
5006.64,0.0060315,0.0060191,0.0061083,0.00039389,0.00039643,0.00046281,0.0014365,0.0010967,0.0011556,3.2762e-05,3.2732e-05,3.6142e-05,0.00016805,0.00013434,0.00013964
5020.24,0.0060013,0.0059893,0.0060783,0.0003887,0.00039255,0.00045854,0.0014255,0.0010885,0.0011479,3.2331e-05,3.2409e-05,3.5801e-05,0.00016676,0.00013332,0.00013866
5033.85,0.0059716,0.0059599,0.0060488,0.00038357,0.00038872,0.00045431,0.0014146,0.0010805,0.0011402,3.1923e-05,3.2089e-05,3.5464e-05,0.00016549,0.00013231,0.00013771
5047.45,0.0059422,0.0059309,0.0060196,0.00037851,0.00038492,0.00045012,0.0014038,0.0010725,0.0011327,3.1537e-05,3.1772e-05,3.5129e-05,0.00016423,0.00013132,0.00013676
5061.06,0.0059131,0.005902,0.0059905,0.00037351,0.00038116,0.00044595,0.0013931,0.0010646,0.0011252,3.1171e-05,3.1458e-05,3.4796e-05,0.00016298,0.00013033,0.00013582
5074.66,0.0058838,0.0058731,0.0059614,0.00036858,0.00037743,0.00044181,0.0013824,0.0010567,0.0011177,3.0817e-05,3.1146e-05,3.4466e-05,0.00016173,0.00012935,0.00013489
5088.27,0.0058533,0.0058429,0.0059311,0.00036365,0.00037366,0.00043761,0.0013714,0.0010487,0.00111,3.0462e-05,3.0831e-05,3.4131e-05,0.00016045,0.00012835,0.00013393
5101.87,0.0058304,0.0058203,0.0059083,0.00035922,0.00037052,0.00043417,0.0013623,0.001042,0.0011038,3.0148e-05,3.0568e-05,3.3856e-05,0.00015938,0.00012752,0.00013315
5115.48,0.0057991,0.0057893,0.0058771,0.00035439,0.00036679,0.00042999,0.0013512,0.0010339,0.001096,2.9779e-05,3.0255e-05,3.3522e-05,0.00015809,0.00012651,0.00013218
5129.08,0.0057698,0.0057603,0.005848,0.00034975,0.00036327,0.00042606,0.0013406,0.0010262,0.0010887,2.9411e-05,2.9961e-05,3.3209e-05,0.00015685,0.00012555,0.00013126
5142.69,0.005741,0.0057318,0.0058193,0.00034518,0.00035983,0.00042221,0.0013301,0.0010186,0.0010814,2.9034e-05,2.9672e-05,3.2902e-05,0.00015564,0.0001246,0.00013035
5156.29,0.0057125,0.0057036,0.0057909,0.00034069,0.00035644,0.00041842,0.0013198,0.0010111,0.0010742,2.8649e-05,2.9388e-05,3.26e-05,0.00015443,0.00012367,0.00012946
5169.9,0.0056844,0.0056757,0.0057629,0.00033626,0.00035309,0.00041467,0.0013095,0.0010037,0.0010672,2.8261e-05,2.9107e-05,3.2301e-05,0.00015324,0.00012275,0.00012858
5183.5,0.0056567,0.0056483,0.0057353,0.00033188,0.00034978,0.00041095,0.0012994,0.00099647,0.0010602,2.7878e-05,2.8829e-05,3.2004e-05,0.00015206,0.00012185,0.00012771
5197.11,0.0056294,0.0056213,0.005708,0.00032756,0.0003465,0.00040725,0.0012894,0.0009893,0.0010534,2.7505e-05,2.8554e-05,3.1709e-05,0.0001509,0.00012095,0.00012686
5210.71,0.0056023,0.0055944,0.005681,0.00032328,0.00034323,0.00040357,0.0012795,0.0009822,0.0010466,2.7147e-05,2.828e-05,3.1416e-05,0.00014975,0.00012007,0.00012601
5224.32,0.0055751,0.0055675,0.005654,0.00031901,0.00033993,0.00039983,0.0012696,0.00097513,0.0010398,2.6804e-05,2.8003e-05,3.1118e-05,0.00014859,0.00011919,0.00012516
5237.92,0.005547,0.0055397,0.0056259,0.00031479,0.00033664,0.00039609,0.0012595,0.00096792,0.0010329,2.6479e-05,2.7727e-05,3.082e-05,0.00014742,0.00011829,0.0001243
5251.53,0.0055228,0.0055157,0.0056017,0.00031101,0.00033394,0.00039306,0.0012503,0.00096143,0.0010267,2.6208e-05,2.7499e-05,3.0578e-05,0.00014635,0.00011748,0.00012353
5265.13,0.0054958,0.005489,0.0055749,0.00030696,0.00033081,0.00038951,0.0012406,0.0009545,0.0010201,2.5916e-05,2.7237e-05,3.0295e-05,0.00014522,0.00011662,0.0001227
5278.74,0.005469,0.0054623,0.0055481,0.000303,0.00032777,0.00038605,0.0012308,0.00094762,0.0010134,2.5632e-05,2.6981e-05,3.0019e-05,0.00014409,0.00011577,0.00012188
5292.34,0.0054423,0.0054358,0.0055214,0.0002991,0.00032479,0.00038265,0.0012212,0.0009408,0.0010069,2.5348e-05,2.6729e-05,2.9748e-05,0.00014297,0.00011492,0.00012106
5305.95,0.0054157,0.0054095,0.0054949,0.00029526,0.00032185,0.0003793,0.0012116,0.00093404,0.0010004,2.5056e-05,2.6482e-05,2.9482e-05,0.00014185,0.00011408,0.00012025
5319.55,0.0053895,0.0053834,0.0054686,0.00029147,0.00031895,0.00037599,0.0012021,0.00092737,0.00099393,2.4754e-05,2.6237e-05,2.9218e-05,0.00014075,0.00011325,0.00011945
5333.16,0.0053636,0.0053578,0.0054427,0.00028773,0.00031609,0.00037271,0.0011927,0.00092079,0.00098758,2.4442e-05,2.5996e-05,2.8957e-05,0.00013966,0.00011243,0.00011866
5346.76,0.0053381,0.0053324,0.0054173,0.00028402,0.00031324,0.00036945,0.0011834,0.00091431,0.00098134,2.4121e-05,2.5755e-05,2.8697e-05,0.00013858,0.00011163,0.00011788
5360.37,0.0053129,0.0053075,0.0053921,0.00028034,0.00031039,0.00036616,0.0011742,0.00090792,0.00097517,2.3794e-05,2.5515e-05,2.8435e-05,0.00013751,0.00011083,0.00011712
5373.97,0.0052879,0.0052827,0.0053672,0.00027671,0.00030755,0.00036289,0.0011651,0.0009016,0.00096908,2.3469e-05,2.5275e-05,2.8175e-05,0.00013646,0.00011005,0.00011636
5387.58,0.0052633,0.0052582,0.0053425,0.00027341,0.00030513,0.00036011,0.0011561,0.00089535,0.00096305,2.3179e-05,2.507e-05,2.7953e-05,0.00013541,0.00010927,0.00011561
5401.18,0.0052386,0.0052337,0.0053178,0.00026986,0.00030234,0.00035689,0.0011471,0.00088914,0.00095704,2.2874e-05,2.4835e-05,2.7697e-05,0.00013437,0.0001085,0.00011486
5414.79,0.0052138,0.0052091,0.0052931,0.00026641,0.00029964,0.00035376,0.0011381,0.00088295,0.00095105,2.2591e-05,2.4608e-05,2.7448e-05,0.00013333,0.00010773,0.00011412
5428.39,0.005189,0.0051845,0.0052683,0.00026302,0.00029699,0.0003507,0.0011291,0.00087678,0.00094507,2.2325e-05,2.4384e-05,2.7205e-05,0.00013229,0.00010696,0.00011338
5442.0,0.0051642,0.0051598,0.0052434,0.00025968,0.0002944,0.00034768,0.0011202,0.00087064,0.0009391,2.2075e-05,2.4165e-05,2.6965e-05,0.00013125,0.0001062,0.00011264
5455.6,0.0051395,0.0051352,0.0052186,0.00025639,0.00029184,0.00034471,0.0011113,0.00086454,0.00093317,2.1836e-05,2.3949e-05,2.6729e-05,0.00013022,0.00010544,0.0001119
5469.21,0.0051149,0.0051108,0.005194,0.00025315,0.00028933,0.00034178,0.0011024,0.00085849,0.00092729,2.1603e-05,2.3736e-05,2.6496e-05,0.0001292,0.00010469,0.00011117
5482.81,0.0050905,0.0050866,0.0051696,0.00024994,0.00028684,0.00033888,0.0010937,0.00085252,0.00092147,2.1369e-05,2.3525e-05,2.6265e-05,0.00012818,0.00010395,0.00011045
5496.42,0.0050664,0.0050627,0.0051455,0.00024677,0.00028437,0.00033599,0.001085,0.00084662,0.00091573,2.1128e-05,2.3316e-05,2.6036e-05,0.00012718,0.00010322,0.00010974
5510.02,0.0050425,0.0050388,0.0051215,0.00024356,0.00028185,0.00033304,0.0010764,0.00084076,0.00091002,2.0873e-05,2.3103e-05,2.5801e-05,0.00012618,0.00010249,0.00010903
5523.63,0.0050205,0.005017,0.0050995,0.00024084,0.0002798,0.00033063,0.0010682,0.00083528,0.00090471,2.0644e-05,2.2928e-05,2.5609e-05,0.00012524,0.00010181,0.00010837
5537.23,0.0049969,0.0049936,0.0050759,0.00023766,0.00027727,0.00032766,0.0010597,0.00082955,0.00089911,2.0367e-05,2.2714e-05,2.5374e-05,0.00012426,0.0001011,0.00010768
5550.84,0.0049739,0.0049707,0.0050528,0.00023464,0.00027488,0.00032485,0.0010514,0.00082394,0.00089364,2.0095e-05,2.2512e-05,2.5151e-05,0.00012329,0.0001004,0.000107
5564.44,0.004951,0.0049479,0.0050299,0.00023169,0.00027254,0.00032208,0.0010431,0.00081837,0.0008882,1.9824e-05,2.2313e-05,2.4931e-05,0.00012233,9.9714e-05,0.00010632
5578.05,0.0049281,0.0049251,0.0050069,0.00022878,0.00027023,0.00031935,0.0010348,0.00081283,0.00088278,1.9558e-05,2.2118e-05,2.4715e-05,0.00012138,9.9026e-05,0.00010565
5591.65,0.0049051,0.0049022,0.0049838,0.00022592,0.00026797,0.00031667,0.0010266,0.0008073,0.00087736,1.9303e-05,2.1925e-05,2.4502e-05,0.00012042,9.8341e-05,0.00010498
5605.26,0.004882,0.0048792,0.0049607,0.0002231,0.00026573,0.00031402,0.0010183,0.00080179,0.00087195,1.9062e-05,2.1736e-05,2.4292e-05,0.00011947,9.7658e-05,0.00010431
5618.86,0.0048589,0.0048562,0.0049375,0.00022032,0.00026354,0.00031141,0.0010101,0.00079631,0.00086656,1.8834e-05,2.155e-05,2.4086e-05,0.00011852,9.6978e-05,0.00010365
5632.47,0.0048359,0.0048333,0.0049144,0.00021757,0.00026138,0.00030884,0.0010019,0.00079085,0.0008612,1.862e-05,2.1366e-05,2.3882e-05,0.00011758,9.6302e-05,0.00010298
5646.07,0.0048128,0.0048103,0.0048911,0.00021485,0.00025923,0.00030628,0.00099373,0.00078541,0.00085584,1.8416e-05,2.1184e-05,2.3679e-05,0.00011664,9.5628e-05,0.00010232
5659.68,0.0047907,0.0047883,0.004869,0.00021215,0.0002571,0.00030373,0.00098579,0.00078017,0.00085067,1.8217e-05,2.1003e-05,2.3477e-05,0.00011572,9.4978e-05,0.00010168
5673.28,0.0047713,0.004769,0.0048495,0.00020969,0.00025512,0.00030136,0.00097844,0.00077539,0.00084601,1.8035e-05,2.0834e-05,2.3289e-05,0.00011488,9.4384e-05,0.0001011
5686.89,0.0047487,0.0047465,0.0048269,0.00020704,0.00025302,0.00029885,0.00097046,0.00077012,0.00084081,1.7835e-05,2.0656e-05,2.309e-05,0.00011396,9.3732e-05,0.00010046
5700.49,0.0047271,0.0047249,0.0048052,0.00020447,0.00025096,0.00029637,0.00096269,0.00076502,0.00083578,1.7631e-05,2.0481e-05,2.2895e-05,0.00011306,9.31e-05,9.984e-05
5714.1,0.0047057,0.0047036,0.0047837,0.00020193,0.00024892,0.00029392,0.00095501,0.00075999,0.00083081,1.7419e-05,2.0307e-05,2.2701e-05,0.00011218,9.2477e-05,9.9227e-05
5727.7,0.0046844,0.0046824,0.0047623,0.00019944,0.00024691,0.00029149,0.00094737,0.000755,0.00082588,1.72e-05,2.0136e-05,2.2509e-05,0.0001113,9.1859e-05,9.8618e-05
5741.31,0.0046631,0.0046612,0.0047409,0.00019698,0.00024492,0.00028909,0.00093974,0.00075002,0.00082096,1.6976e-05,1.9967e-05,2.2319e-05,0.00011042,9.1243e-05,9.8011e-05
5754.91,0.0046417,0.0046398,0.0047193,0.00019456,0.00024296,0.00028672,0.00093213,0.00074505,0.00081604,1.675e-05,1.98e-05,2.2132e-05,0.00010955,9.0628e-05,9.7404e-05
5768.52,0.0046201,0.0046183,0.0046976,0.00019218,0.00024104,0.00028438,0.00092451,0.00074009,0.0008111,1.6526e-05,1.9637e-05,2.1947e-05,0.00010867,9.0013e-05,9.6795e-05
5782.12,0.0045983,0.0045966,0.0046757,0.00018983,0.00023914,0.00028208,0.00091687,0.00073511,0.00080615,1.6308e-05,1.9476e-05,2.1766e-05,0.00010779,8.9397e-05,9.6185e-05
5795.73,0.0045757,0.004574,0.0046529,0.00018749,0.00023727,0.00027981,0.00090909,0.00073002,0.00080106,1.6099e-05,1.9317e-05,2.1586e-05,0.0001069,8.8767e-05,9.5559e-05
5809.33,0.004554,0.0045524,0.0046311,0.00018517,0.00023543,0.00027756,0.00090154,0.00072511,0.00079616,1.59e-05,1.9159e-05,2.1409e-05,0.00010603,8.816e-05,9.4956e-05
5822.94,0.0045386,0.0045371,0.0046157,0.00018304,0.00023365,0.00027538,0.00089525,0.00072122,0.00079238,1.5723e-05,1.9008e-05,2.1237e-05,0.00010532,8.7678e-05,9.4487e-05
5836.54,0.0045171,0.0045156,0.004594,0.0001808,0.00023184,0.00027318,0.00088777,0.00071637,0.00078753,1.5549e-05,1.8854e-05,2.1063e-05,0.00010446,8.7078e-05,9.389e-05
5850.15,0.0044965,0.004495,0.0045733,0.00017859,0.00023006,0.00027099,0.00088051,0.0007117,0.00078287,1.5385e-05,1.8702e-05,2.089e-05,0.00010363,8.65e-05,9.3316e-05
5863.75,0.0044764,0.004475,0.0045531,0.00017641,0.00022828,0.00026881,0.00087336,0.00070712,0.0007783,1.5225e-05,1.855e-05,2.0718e-05,0.00010281,8.5934e-05,9.2754e-05
5877.36,0.0044565,0.0044551,0.0045331,0.00017427,0.00022652,0.00026664,0.00086629,0.00070261,0.00077379,1.5067e-05,1.84e-05,2.0548e-05,0.000102,8.5376e-05,9.2199e-05
5890.96,0.0044367,0.0044354,0.0045132,0.00017216,0.00022478,0.0002645,0.00085926,0.00069812,0.00076931,1.4906e-05,1.8251e-05,2.0379e-05,0.0001012,8.4822e-05,9.1648e-05
5904.57,0.0044169,0.0044156,0.0044932,0.00017008,0.00022305,0.00026237,0.00085224,0.00069366,0.00076484,1.4741e-05,1.8104e-05,2.0211e-05,0.00010039,8.4269e-05,9.1097e-05
5918.17,0.0043969,0.0043956,0.0044731,0.00016803,0.00022136,0.00026027,0.00084522,0.00068918,0.00076035,1.4569e-05,1.7959e-05,2.0046e-05,9.9592e-05,8.3716e-05,9.0545e-05
5931.78,0.0043765,0.0043753,0.0044525,0.00016601,0.00021968,0.0002582,0.00083815,0.00068467,0.0007558,1.4392e-05,1.7816e-05,1.9883e-05,9.8785e-05,8.3158e-05,8.9988e-05
5945.38,0.0043546,0.0043534,0.0044305,0.000164,0.00021802,0.00025614,0.00083083,0.00067994,0.00075102,1.4209e-05,1.7674e-05,1.9721e-05,9.7947e-05,8.2575e-05,8.9402e-05
5958.99,0.004333,0.0043319,0.0044087,0.00016201,0.00021642,0.00025415,0.00082359,0.00067528,0.0007463,1.4025e-05,1.7537e-05,1.9564e-05,9.712e-05,8.2e-05,8.8823e-05
5972.59,0.0043212,0.00432,0.0043968,0.00016017,0.00021487,0.00025221,0.00081822,0.00067216,0.00074327,1.385e-05,1.7405e-05,1.9412e-05,9.6514e-05,8.1612e-05,8.8446e-05
5986.2,0.0043006,0.0042995,0.0043761,0.00015825,0.00021329,0.00025024,0.00081122,0.0006677,0.00073875,1.3673e-05,1.727e-05,1.9257e-05,9.5716e-05,8.1061e-05,8.7893e-05
5999.8,0.004281,0.0042799,0.0043563,0.00015635,0.00021173,0.00024829,0.00080444,0.00066341,0.00073442,1.3504e-05,1.7136e-05,1.9103e-05,9.4943e-05,8.0532e-05,8.7361e-05
6013.41,0.0042619,0.0042608,0.0043371,0.00015448,0.00021019,0.00024635,0.00079777,0.00065922,0.00073018,1.3345e-05,1.7004e-05,1.8951e-05,9.4184e-05,8.0014e-05,8.6841e-05
6027.01,0.0042432,0.0042421,0.0043182,0.00015263,0.00020865,0.00024443,0.0007912,0.0006551,0.00072602,1.3196e-05,1.6872e-05,1.88e-05,9.3436e-05,7.9506e-05,8.6331e-05
6040.62,0.0042247,0.0042236,0.0042995,0.00015081,0.00020712,0.00024251,0.0007847,0.00065104,0.00072192,1.3057e-05,1.6742e-05,1.8649e-05,9.2697e-05,7.9004e-05,8.5827e-05
6054.22,0.0042063,0.0042052,0.004281,0.00014901,0.00020561,0.0002406,0.00077824,0.00064702,0.00071784,1.2924e-05,1.6612e-05,1.8499e-05,9.1964e-05,7.8507e-05,8.5328e-05
6067.83,0.0041879,0.0041868,0.0042624,0.00014724,0.0002041,0.00023871,0.0007718,0.00064301,0.00071377,1.2796e-05,1.6483e-05,1.835e-05,9.1232e-05,7.8012e-05,8.4829e-05
6081.43,0.0041691,0.0041681,0.0042435,0.0001455,0.00020261,0.00023682,0.00076534,0.00063896,0.00070966,1.2669e-05,1.6355e-05,1.8203e-05,9.0497e-05,7.7513e-05,8.4326e-05
6095.04,0.0041491,0.0041481,0.0042233,0.00014376,0.00020111,0.00023493,0.00075866,0.00063475,0.00070535,1.2539e-05,1.6227e-05,1.8054e-05,8.9738e-05,7.6993e-05,8.3799e-05
6108.64,0.0041287,0.0041277,0.0042027,0.00014206,0.00019969,0.00023312,0.00075194,0.00063049,0.00070098,1.2406e-05,1.6104e-05,1.7912e-05,8.8973e-05,7.6468e-05,8.3265e-05
6122.25,0.0041174,0.0041164,0.0041914,0.00014046,0.00019841,0.00023149,0.0007469,0.00062764,0.00069817,1.2275e-05,1.5994e-05,1.7784e-05,8.8408e-05,7.6114e-05,8.2917e-05
6135.85,0.0040981,0.0040971,0.0041718,0.0001388,0.000197,0.0002297,0.00074042,0.00062357,0.00069401,1.213e-05,1.5872e-05,1.7643e-05,8.7672e-05,7.5613e-05,8.2408e-05
6149.46,0.0040795,0.0040785,0.004153,0.00013717,0.00019563,0.00022794,0.00073411,0.00061964,0.00068999,1.1981e-05,1.5754e-05,1.7505e-05,8.6955e-05,7.5128e-05,8.1917e-05
6163.06,0.0040613,0.0040603,0.0041347,0.00013555,0.00019427,0.00022621,0.00072789,0.00061579,0.00068605,1.183e-05,1.5637e-05,1.7369e-05,8.6249e-05,7.4653e-05,8.1435e-05
6176.67,0.0040435,0.0040424,0.0041167,0.00013395,0.00019293,0.00022449,0.00072176,0.00061201,0.00068218,1.1679e-05,1.5521e-05,1.7235e-05,8.5555e-05,7.4187e-05,8.0961e-05
6190.27,0.004026,0.0040249,0.004099,0.00013238,0.0001916,0.00022278,0.00071572,0.0006083,0.00067837,1.1532e-05,1.5407e-05,1.71e-05,8.487e-05,7.3729e-05,8.0496e-05
6203.88,0.0040087,0.0040077,0.0040816,0.00013082,0.00019027,0.00022108,0.00070975,0.00060465,0.00067462,1.139e-05,1.5292e-05,1.6967e-05,8.4193e-05,7.3277e-05,8.0038e-05
6217.48,0.0039916,0.0039906,0.0040643,0.00012928,0.00018894,0.00021938,0.00070383,0.00060103,0.00067091,1.1255e-05,1.5178e-05,1.6833e-05,8.3523e-05,7.2831e-05,7.9585e-05
6231.09,0.0039745,0.0039735,0.0040471,0.00012776,0.00018762,0.00021767,0.00069793,0.00059743,0.00066721,1.1129e-05,1.5064e-05,1.67e-05,8.2855e-05,7.2387e-05,7.9132e-05
6244.69,0.0039569,0.0039559,0.0040293,0.00012625,0.00018627,0.00021594,0.00069198,0.00059377,0.00066344,1.101e-05,1.4948e-05,1.6564e-05,8.218e-05,7.1936e-05,7.8672e-05
6258.3,0.0039388,0.0039377,0.004011,0.00012478,0.00018498,0.00021428,0.00068595,0.00059005,0.00065959,1.09e-05,1.4837e-05,1.6434e-05,8.1497e-05,7.1477e-05,7.8202e-05
6271.9,0.0039258,0.0039247,0.0039978,0.00012339,0.00018396,0.00021294,0.00068084,0.0005871,0.0006566,1.0804e-05,1.4748e-05,1.6328e-05,8.0922e-05,7.1112e-05,7.7835e-05
6285.51,0.003908,0.0039069,0.0039799,0.00012195,0.00018268,0.00021127,0.00067492,0.00058346,0.00065284,1.0698e-05,1.4637e-05,1.6197e-05,8.0251e-05,7.0664e-05,7.7376e-05
6299.11,0.0038907,0.0038895,0.0039623,0.00012053,0.00018145,0.00020967,0.00066911,0.0005799,0.00064915,1.0594e-05,1.453e-05,1.6072e-05,7.9593e-05,7.0225e-05,7.6926e-05
6312.72,0.0038735,0.0038723,0.003945,0.00011913,0.00018024,0.00020811,0.00066334,0.00057639,0.0006455,1.0486e-05,1.4426e-05,1.595e-05,7.894e-05,6.9791e-05,7.6481e-05
6326.32,0.0038565,0.0038553,0.0039278,0.00011775,0.00017906,0.00020656,0.00065764,0.00057291,0.00064189,1.0373e-05,1.4323e-05,1.5828e-05,7.8294e-05,6.9362e-05,7.6041e-05
6339.93,0.0038398,0.0038386,0.0039109,0.00011638,0.00017789,0.00020503,0.00065201,0.00056949,0.00063834,1.0255e-05,1.4221e-05,1.5709e-05,7.7657e-05,6.8941e-05,7.5608e-05
6353.53,0.0038233,0.0038221,0.0038943,0.00011502,0.00017673,0.00020351,0.00064645,0.00056613,0.00063485,1.0132e-05,1.4121e-05,1.5589e-05,7.7027e-05,6.8526e-05,7.5182e-05
6367.14,0.0038072,0.0038059,0.0038779,0.00011368,0.00017557,0.00020199,0.00064096,0.00056282,0.00063141,1.0006e-05,1.402e-05,1.547e-05,7.6407e-05,6.8118e-05,7.4763e-05
6380.74,0.0037913,0.00379,0.0038618,0.00011235,0.00017441,0.00020047,0.00063554,0.00055957,0.00062802,9.8787e-06,1.3919e-05,1.5351e-05,7.5793e-05,6.7716e-05,7.435e-05
6394.35,0.0037755,0.0037742,0.0038458,0.00011102,0.00017322,0.00019892,0.00063016,0.00055634,0.00062466,9.7517e-06,1.3817e-05,1.523e-05,7.5185e-05,6.7318e-05,7.394e-05
6407.95,0.0037595,0.0037582,0.0038297,0.00010974,0.00017207,0.00019741,0.00062477,0.00055311,0.00062128,9.6305e-06,1.3717e-05,1.5112e-05,7.4575e-05,6.6919e-05,7.3528e-05
6421.56,0.0037449,0.0037436,0.003815,0.00010857,0.00017126,0.00019629,0.00061965,0.0005501,0.00061815,9.5283e-06,1.3644e-05,1.5023e-05,7.3997e-05,6.6547e-05,7.3146e-05
6435.16,0.003729,0.0037276,0.0037988,0.00010728,0.00017005,0.00019471,0.00061432,0.00054689,0.0006148,9.4164e-06,1.354e-05,1.49e-05,7.3393e-05,6.6152e-05,7.2738e-05
6448.77,0.0037131,0.0037117,0.0037828,0.00010604,0.00016894,0.00019324,0.00060902,0.00054371,0.00061146,9.3154e-06,1.3443e-05,1.4785e-05,7.2793e-05,6.576e-05,7.2332e-05
6462.37,0.0036972,0.0036957,0.0037667,0.00010481,0.00016785,0.00019181,0.00060374,0.00054054,0.00060813,9.2217e-06,1.3349e-05,1.4672e-05,7.2195e-05,6.5369e-05,7.1927e-05
6475.98,0.0036812,0.0036798,0.0037505,0.00010361,0.0001668,0.00019041,0.00059848,0.00053738,0.00060481,9.1332e-06,1.3257e-05,1.4563e-05,7.16e-05,6.4979e-05,7.1522e-05
6489.58,0.0036653,0.0036638,0.0037344,0.00010242,0.00016576,0.00018903,0.00059326,0.00053424,0.0006015,9.0475e-06,1.3167e-05,1.4454e-05,7.1008e-05,6.4591e-05,7.112e-05
