,1s,1s,1s,2p,2p,2p,2s,2s,2s,3p,3p,3p,3s,3s,3s
4557.67,0.006525,0.0065111,0.0066069,0.00044552,0.00039355,0.00045624,0.001539,0.0011624,0.0011924,2.5894e-05,2.3172e-05,2.5665e-05,0.0001688,0.00013255,0.00013494
4571.28,0.0064904,0.0064771,0.0065728,0.00043944,0.0003892,0.00045168,0.0015278,0.0011532,0.0011838,2.5553e-05,2.2916e-05,2.5403e-05,0.00016755,0.00013148,0.00013394
4584.88,0.006454,0.0064414,0.0065368,0.00043327,0.00038478,0.00044704,0.0015162,0.0011437,0.001175,2.5149e-05,2.2655e-05,2.5137e-05,0.00016625,0.00013037,0.00013291
4598.49,0.0064184,0.0064063,0.0065015,0.0004272,0.00038042,0.00044247,0.0015048,0.0011344,0.0011664,2.4708e-05,2.2399e-05,2.4875e-05,0.00016498,0.00012929,0.0001319
4612.09,0.006383,0.0063715,0.0064666,0.00042122,0.00037613,0.00043795,0.0014935,0.0011251,0.0011578,2.4256e-05,2.2146e-05,2.4615e-05,0.00016371,0.00012822,0.0001309
4625.7,0.0063478,0.0063369,0.0064317,0.00041534,0.00037191,0.00043349,0.0014822,0.001116,0.0011494,2.382e-05,2.1898e-05,2.436e-05,0.00016245,0.00012715,0.00012991
4639.3,0.0063126,0.0063023,0.0063969,0.00040954,0.00036774,0.00042909,0.001471,0.0011069,0.0011409,2.3425e-05,2.1653e-05,2.4107e-05,0.0001612,0.0001261,0.00012892
4652.91,0.0062774,0.0062677,0.0063621,0.00040384,0.00036365,0.00042476,0.0014597,0.0010978,0.0011325,2.3088e-05,2.1413e-05,2.3859e-05,0.00015995,0.00012505,0.00012794
4666.51,0.0062422,0.006233,0.0063272,0.00039823,0.00035963,0.0004205,0.0014485,0.0010888,0.0011242,2.2812e-05,2.1177e-05,2.3615e-05,0.0001587,0.000124,0.00012696
4680.12,0.0062065,0.0061978,0.0062918,0.00039269,0.00035566,0.00041629,0.0014372,0.0010798,0.0011157,2.2589e-05,2.0943e-05,2.3373e-05,0.00015744,0.00012295,0.00012598
4693.72,0.0061706,0.0061625,0.0062563,0.0003872,0.00035173,0.00041213,0.0014259,0.0010708,0.0011073,2.2397e-05,2.0712e-05,2.3134e-05,0.00015618,0.0001219,0.000125
4707.33,0.0061416,0.006134,0.0062276,0.00038196,0.00034794,0.00040808,0.0014162,0.001063,0.0011001,2.2221e-05,2.0488e-05,2.2902e-05,0.00015509,0.000121,0.00012416
4720.93,0.0061075,0.0061004,0.0061938,0.00037666,0.00034414,0.00040403,0.0014053,0.0010543,0.0010921,2.202e-05,2.0263e-05,2.267e-05,0.00015388,0.00011999,0.00012322
4734.54,0.0060742,0.0060676,0.0061608,0.00037144,0.00034038,0.00040002,0.0013947,0.0010459,0.0010842,2.1781e-05,2.0041e-05,2.244e-05,0.0001527,0.00011901,0.0001223
4748.14,0.0060414,0.0060352,0.0061282,0.0003663,0.00033668,0.00039605,0.0013841,0.0010375,0.0010765,2.1493e-05,1.9822e-05,2.2213e-05,0.00015153,0.00011805,0.0001214
4761.75,0.0060088,0.0060031,0.0060959,0.00036123,0.00033302,0.00039212,0.0013737,0.0010293,0.0010688,2.1159e-05,1.9605e-05,2.1988e-05,0.00015036,0.00011709,0.0001205
4775.35,0.0059763,0.005971,0.0060636,0.00035624,0.00032941,0.00038824,0.0013632,0.0010211,0.0010612,2.0792e-05,1.9392e-05,2.1766e-05,0.0001492,0.00011614,0.00011961
4788.96,0.0059438,0.0059389,0.0060313,0.00035133,0.00032585,0.00038441,0.0013528,0.001013,0.0010536,2.0412e-05,1.9182e-05,2.1546e-05,0.00014804,0.0001152,0.00011873
4802.56,0.005911,0.0059066,0.0059987,0.0003465,0.00032235,0.00038064,0.0013424,0.0010048,0.0010459,2.0044e-05,1.8975e-05,2.133e-05,0.00014688,0.00011425,0.00011784
4816.17,0.0058767,0.0058727,0.0059646,0.00034172,0.0003189,0.00037691,0.0013316,0.00099645,0.0010381,1.9707e-05,1.8771e-05,2.1117e-05,0.00014569,0.00011328,0.00011693
4829.77,0.0058532,0.0058496,0.0059414,0.00033717,0.00031559,0.00037334,0.0013233,0.00098995,0.0010322,1.9424e-05,1.8577e-05,2.0912e-05,0.00014476,0.00011253,0.00011623
4843.38,0.0058179,0.0058147,0.0059062,0.00033252,0.00031223,0.00036969,0.0013124,0.00098149,0.0010242,1.9185e-05,1.8378e-05,2.0704e-05,0.00014355,0.00011155,0.00011531
4856.98,0.0057859,0.0057831,0.0058744,0.00032798,0.00030894,0.00036612,0.0013022,0.00097364,0.0010168,1.8994e-05,1.8184e-05,2.0499e-05,0.00014242,0.00011064,0.00011445
4870.59,0.0057548,0.0057523,0.0058434,0.0003235,0.00030569,0.00036259,0.0012922,0.00096596,0.0010097,1.8835e-05,1.7992e-05,2.0298e-05,0.00014132,0.00010975,0.00011362
4884.19,0.0057241,0.005722,0.0058129,0.00031909,0.00030248,0.0003591,0.0012824,0.00095841,0.0010026,1.8686e-05,1.7802e-05,2.0098e-05,0.00014023,0.00010887,0.0001128
4897.8,0.0056938,0.0056921,0.0057828,0.00031475,0.0002993,0.00035563,0.0012726,0.00095095,0.0009956,1.8527e-05,1.7614e-05,1.99e-05,0.00013915,0.00010801,0.00011198
4911.4,0.0056637,0.0056624,0.0057528,0.00031046,0.00029617,0.0003522,0.001263,0.00094357,0.00098869,1.8338e-05,1.7428e-05,1.9704e-05,0.00013808,0.00010716,0.00011118
4925.01,0.0056337,0.0056327,0.0057229,0.00030624,0.00029307,0.00034881,0.0012533,0.00093623,0.00098181,1.8109e-05,1.7244e-05,1.951e-05,0.00013701,0.00010631,0.00011038
4938.61,0.0056035,0.0056028,0.0056928,0.00030208,0.00029001,0.00034545,0.0012437,0.0009289,0.00097493,1.7839e-05,1.7062e-05,1.9318e-05,0.00013595,0.00010546,0.00010958
4952.22,0.0055714,0.0055711,0.0056608,0.00029795,0.00028696,0.00034208,0.0012336,0.0009213,0.00096775,1.7535e-05,1.6881e-05,1.9126e-05,0.00013484,0.00010458,0.00010875
4965.82,0.005549,0.005549,0.0056386,0.0002941,0.0002842,0.00033907,0.0012257,0.00091533,0.00096227,1.7227e-05,1.6717e-05,1.8953e-05,0.00013396,0.00010389,0.00010811
4979.43,0.0055169,0.0055172,0.0056066,0.00029009,0.00028123,0.00033578,0.0012157,0.0009078,0.00095514,1.6908e-05,1.6542e-05,1.8766e-05,0.00013286,0.00010302,0.00010728
4993.03,0.0054871,0.0054876,0.0055768,0.00028619,0.00027836,0.00033261,0.0012062,0.00090068,0.00094843,1.6613e-05,1.6372e-05,1.8585e-05,0.00013181,0.0001022,0.00010651
5006.64,0.0054579,0.0054587,0.0055476,0.00028235,0.00027554,0.00032949,0.0011969,0.00089368,0.00094184,1.6354e-05,1.6206e-05,1.8407e-05,0.00013078,0.00010139,0.00010574
5020.24,0.0054291,0.0054301,0.0055189,0.00027856,0.00027275,0.0003264,0.0011877,0.0008868,0.00093536,1.6138e-05,1.6041e-05,1.8231e-05,0.00012977,0.0001006,0.00010499
5033.85,0.0054007,0.0054021,0.0054906,0.00027483,0.00027,0.00032334,0.0011786,0.00088003,0.00092897,1.5964e-05,1.5879e-05,1.8057e-05,0.00012876,9.9813e-05,0.00010425
5047.45,0.0053727,0.0053743,0.0054626,0.00027115,0.00026727,0.00032031,0.0011695,0.00087334,0.00092267,1.5823e-05,1.5717e-05,1.7884e-05,0.00012777,9.9041e-05,0.00010352
5061.06,0.005345,0.0053468,0.0054349,0.00026751,0.00026458,0.0003173,0.0011606,0.00086672,0.00091643,1.57e-05,1.5557e-05,1.7713e-05,0.00012679,9.8277e-05,0.0001028
5074.66,0.0053172,0.0053193,0.0054072,0.00026393,0.0002619,0.0003143,0.0011517,0.00086014,0.00091022,1.5575e-05,1.5399e-05,1.7542e-05,0.00012581,9.7518e-05,0.00010208
5088.27,0.0052886,0.0052909,0.0053786,0.00026035,0.0002592,0.00031126,0.0011426,0.00085346,0.00090389,1.543e-05,1.5238e-05,1.7369e-05,0.00012481,9.6747e-05,0.00010135
5101.87,0.0052656,0.0052682,0.0053556,0.00025712,0.00025694,0.00030877,0.0011347,0.00084771,0.00089854,1.5275e-05,1.5104e-05,1.7227e-05,0.00012395,9.6082e-05,0.00010072
5115.48,0.0052365,0.0052392,0.0053265,0.00025362,0.00025427,0.00030575,0.0011256,0.000841,0.00089215,1.5063e-05,1.4945e-05,1.7056e-05,0.00012295,9.5309e-05,9.9987e-05
5129.08,0.0052089,0.0052118,0.0052988,0.00025025,0.00025175,0.00030291,0.0011168,0.00083457,0.00088605,1.4825e-05,1.4795e-05,1.6894e-05,0.00012198,9.4567e-05,9.9282e-05
5142.69,0.0051815,0.0051847,0.0052715,0.00024694,0.00024928,0.00030012,0.001108,0.00082821,0.00088003,1.4564e-05,1.4649e-05,1.6736e-05,0.00012102,9.3835e-05,9.8585e-05
5156.29,0.0051545,0.0051578,0.0052444,0.00024368,0.00024686,0.00029738,0.0010994,0.00082194,0.00087407,1.4297e-05,1.4505e-05,1.658e-05,0.00012007,9.3112e-05,9.7898e-05
5169.9,0.0051278,0.0051313,0.0052177,0.00024047,0.00024446,0.00029467,0.0010908,0.00081575,0.0008682,1.4037e-05,1.4363e-05,1.6426e-05,0.00011914,9.24e-05,9.7219e-05
5183.5,0.0051015,0.0051052,0.0051913,0.0002373,0.00024209,0.00029199,0.0010824,0.00080965,0.00086241,1.38e-05,1.4223e-05,1.6274e-05,0.00011821,9.1697e-05,9.6551e-05
5197.11,0.0050756,0.0050794,0.0051653,0.00023417,0.00023975,0.00028932,0.001074,0.00080364,0.0008567,1.3595e-05,1.4084e-05,1.6123e-05,0.0001173,9.1005e-05,9.5892e-05
5210.71,0.0050499,0.0050539,0.0051396,0.00023107,0.00023742,0.00028666,0.0010657,0.0007977,0.00085106,1.3427e-05,1.3947e-05,1.5972e-05,0.00011639,9.0321e-05,9.5241e-05
5224.32,0.0050243,0.0050285,0.005114,0.00022798,0.00023506,0.00028397,0.0010575,0.00079181,0.00084545,1.3291e-05,1.3807e-05,1.5819e-05,0.00011549,8.9642e-05,9.4594e-05
5237.92,0.0049981,0.0050024,0.0050877,0.00022494,0.00023272,0.00028127,0.0010491,0.00078583,0.00083976,1.318e-05,1.3668e-05,1.5666e-05,0.00011458,8.8955e-05,9.3937e-05
5251.53,0.0049745,0.0049789,0.005064,0.00022219,0.00023078,0.00027907,0.0010413,0.0007803,0.00083452,1.3097e-05,1.3553e-05,1.5542e-05,0.00011373,8.8319e-05,9.3333e-05
5265.13,0.0049491,0.0049537,0.0050386,0.00021927,0.00022855,0.00027651,0.0010332,0.00077453,0.00082901,1.2995e-05,1.342e-05,1.5397e-05,0.00011284,8.7655e-05,9.2698e-05
5278.74,0.0049239,0.0049285,0.0050132,0.0002164,0.00022638,0.00027401,0.001025,0.00076879,0.00082354,1.2876e-05,1.3291e-05,1.5255e-05,0.00011196,8.6995e-05,9.2067e-05
5292.34,0.0048987,0.0049034,0.0049879,0.00021359,0.00022425,0.00027156,0.001017,0.0007631,0.00081809,1.2732e-05,1.3164e-05,1.5116e-05,0.00011108,8.634e-05,9.144e-05
5305.95,0.0048736,0.0048785,0.0049627,0.00021082,0.00022216,0.00026914,0.0010089,0.00075745,0.00081269,1.2558e-05,1.304e-05,1.4979e-05,0.0001102,8.5691e-05,9.0819e-05
5319.55,0.0048488,0.0048538,0.0049378,0.00020809,0.0002201,0.00026676,0.001001,0.00075187,0.00080735,1.2358e-05,1.2917e-05,1.4844e-05,0.00010934,8.505e-05,9.0204e-05
5333.16,0.0048243,0.0048294,0.0049132,0.00020539,0.00021806,0.00026439,0.00099312,0.00074637,0.00080207,1.2141e-05,1.2795e-05,1.471e-05,0.00010848,8.4418e-05,8.9598e-05
5346.76,0.0048001,0.0048053,0.0048889,0.00020273,0.00021603,0.00026204,0.00098534,0.00074094,0.00079688,1.1918e-05,1.2675e-05,1.4577e-05,0.00010764,8.3795e-05,8.9e-05
5360.37,0.0047763,0.0047816,0.004865,0.00020008,0.00021401,0.00025968,0.00097765,0.0007356,0.00079176,1.1702e-05,1.2555e-05,1.4444e-05,0.0001068,8.3181e-05,8.8411e-05
5373.97,0.0047529,0.0047582,0.0048414,0.00019747,0.00021199,0.00025733,0.00097004,0.00073033,0.00078671,1.1507e-05,1.2435e-05,1.4311e-05,0.00010598,8.2576e-05,8.7831e-05
5387.58,0.0047295,0.0047349,0.0048179,0.00019509,0.00021026,0.00025531,0.00096247,0.0007251,0.00078169,1.1352e-05,1.2332e-05,1.4196e-05,0.00010515,8.1975e-05,8.7255e-05
5401.18,0.0047062,0.0047117,0.0047945,0.00019255,0.00020828,0.00025299,0.00095495,0.00071991,0.00077672,1.1215e-05,1.2215e-05,1.4065e-05,0.00010434,8.138e-05,8.6683e-05
5414.79,0.004683,0.0046886,0.0047711,0.00019007,0.00020637,0.00025074,0.00094744,0.00071476,0.00077176,1.111e-05,1.2102e-05,1.3938e-05,0.00010352,8.0788e-05,8.6113e-05
5428.39,0.0046597,0.0046653,0.0047477,0.00018764,0.00020449,0.00024853,0.00093995,0.00070962,0.00076681,1.1025e-05,1.199e-05,1.3814e-05,0.00010271,8.0199e-05,8.5546e-05
5442.0,0.0046364,0.0046421,0.0047242,0.00018525,0.00020265,0.00024636,0.00093248,0.0007045,0.00076188,1.095e-05,1.188e-05,1.3691e-05,0.0001019,7.9612e-05,8.498e-05
5455.6,0.0046132,0.0046189,0.0047008,0.0001829,0.00020084,0.00024422,0.00092503,0.00069942,0.00075697,1.0871e-05,1.1772e-05,1.357e-05,0.0001011,7.9029e-05,8.4416e-05
5469.21,0.00459,0.0045958,0.0046775,0.00018059,0.00019905,0.00024211,0.00091763,0.00069437,0.0007521,1.0778e-05,1.1665e-05,1.3451e-05,0.0001003,7.8451e-05,8.3858e-05
5482.81,0.0045671,0.0045729,0.0046544,0.0001783,0.00019729,0.00024002,0.00091028,0.00068938,0.00074727,1.0662e-05,1.1559e-05,1.3333e-05,9.9501e-05,7.7879e-05,8.3305e-05
5496.42,0.0045444,0.0045502,0.0046315,0.00017604,0.00019555,0.00023795,0.000903,0.00068445,0.0007425,1.0521e-05,1.1455e-05,1.3215e-05,9.8714e-05,7.7314e-05,8.2758e-05
5510.02,0.0045217,0.0045275,0.0046086,0.00017375,0.00019377,0.00023584,0.00089574,0.00067954,0.00073774,1.0353e-05,1.1348e-05,1.3096e-05,9.7927e-05,7.6751e-05,8.2213e-05
5523.63,0.0045015,0.0045074,0.0045882,0.00017182,0.00019229,0.00023407,0.000889,0.00067504,0.00073341,1.0188e-05,1.1259e-05,1.2996e-05,9.7198e-05,7.6234e-05,8.1716e-05
5537.23,0.0044791,0.004485,0.0045657,0.00016956,0.00019052,0.00023195,0.00088184,0.00067022,0.00072874,9.9974e-06,1.1154e-05,1.2876e-05,9.6423e-05,7.5683e-05,8.1181e-05
5550.84,0.0044574,0.0044634,0.0045438,0.00016742,0.00018884,0.00022993,0.00087485,0.00066554,0.0007242,9.8169e-06,1.1053e-05,1.2763e-05,9.5666e-05,7.5146e-05,8.0661e-05
5564.44,0.004436,0.0044419,0.0045221,0.00016533,0.00018718,0.00022795,0.00086791,0.0006609,0.0007197,9.6528e-06,1.0955e-05,1.265e-05,9.4915e-05,7.4615e-05,8.0146e-05
5578.05,0.0044145,0.0044204,0.0045005,0.00016327,0.00018556,0.00022599,0.00086099,0.00065629,0.00071522,9.5119e-06,1.0858e-05,1.254e-05,9.4166e-05,7.4087e-05,7.9633e-05
5591.65,0.004393,0.0043989,0.0044787,0.00016125,0.00018396,0.00022406,0.00085408,0.0006517,0.00071075,9.3976e-06,1.0762e-05,1.2431e-05,9.3418e-05,7.3561e-05,7.9122e-05
5605.26,0.0043714,0.0043773,0.004457,0.00015926,0.00018238,0.00022215,0.00084718,0.00064711,0.00070628,9.3084e-06,1.0668e-05,1.2323e-05,9.2672e-05,7.3036e-05,7.8611e-05
5618.86,0.0043498,0.0043557,0.0044351,0.0001573,0.00018083,0.00022028,0.0008403,0.00064255,0.00070183,9.2384e-06,1.0575e-05,1.2217e-05,9.1928e-05,7.2514e-05,7.8102e-05
5632.47,0.0043282,0.0043341,0.0044133,0.00015537,0.00017931,0.00021843,0.00083344,0.00063801,0.00069739,9.1785e-06,1.0483e-05,1.2113e-05,9.1186e-05,7.1995e-05,7.7595e-05
5646.07,0.0043065,0.0043124,0.0043914,0.00015345,0.0001778,0.0002166,0.00082658,0.00063347,0.00069294,9.1177e-06,1.0393e-05,1.2009e-05,9.0444e-05,7.1475e-05,7.7087e-05
5659.68,0.0042857,0.0042916,0.0043703,0.00015155,0.0001763,0.00021477,0.00081991,0.00062908,0.00068866,9.0462e-06,1.0302e-05,1.1906e-05,8.9723e-05,7.0973e-05,7.6597e-05
5673.28,0.0042678,0.0042737,0.0043523,0.00014983,0.0001749,0.00021305,0.00081381,0.00062515,0.00068485,8.964e-06,1.0217e-05,1.1809e-05,8.9066e-05,7.0522e-05,7.6161e-05
5686.89,0.0042466,0.0042524,0.0043308,0.00014797,0.00017343,0.00021125,0.0008071,0.00062074,0.00068053,8.8533e-06,1.0128e-05,1.1708e-05,8.8341e-05,7.0018e-05,7.5667e-05
5700.49,0.0042263,0.0042321,0.0043103,0.00014617,0.00017198,0.00020948,0.00080058,0.00061649,0.00067636,8.7232e-06,1.0041e-05,1.1607e-05,8.7636e-05,6.9532e-05,7.5191e-05
5714.1,0.0042063,0.004212,0.00429,0.00014439,0.00017055,0.00020772,0.00079414,0.0006123,0.00067225,8.5777e-06,9.9548e-06,1.1508e-05,8.694e-05,6.9053e-05,7.4722e-05
5727.7,0.0041864,0.0041921,0.0042699,0.00014265,0.00016914,0.00020598,0.00078775,0.00060815,0.00066818,8.4243e-06,9.8697e-06,1.141e-05,8.6249e-05,6.8578e-05,7.4257e-05
5741.31,0.0041665,0.0041722,0.0042498,0.00014093,0.00016774,0.00020426,0.00078137,0.00060402,0.00066412,8.2718e-06,9.7858e-06,1.1313e-05,8.556e-05,6.8105e-05,7.3794e-05
5754.91,0.0041465,0.0041522,0.0042296,0.00013925,0.00016637,0.00020256,0.000775,0.0005999,0.00066006,8.1292e-06,9.7032e-06,1.1217e-05,8.4871e-05,6.7634e-05,7.3331e-05
5768.52,0.0041265,0.0041321,0.0042093,0.00013759,0.00016502,0.00020088,0.00076863,0.00059578,0.000656,8.0036e-06,9.622e-06,1.1122e-05,8.4182e-05,6.7163e-05,7.2867e-05
5782.12,0.0041062,0.0041117,0.0041887,0.00013595,0.00016369,0.00019923,0.00076224,0.00059165,0.00065191,7.899e-06,9.5421e-06,1.1029e-05,8.3491e-05,6.6691e-05,7.2401e-05
5795.73,0.0040851,0.0040906,0.0041673,0.00013432,0.00016238,0.0001976,0.00075572,0.00058742,0.00064771,7.8158e-06,9.4632e-06,1.0937e-05,8.2787e-05,6.6208e-05,7.1923e-05
5809.33,0.0040648,0.0040702,0.0041467,0.00013271,0.00016109,0.00019599,0.00074937,0.00058332,0.00064365,7.751e-06,9.3853e-06,1.0846e-05,8.21e-05,6.574e-05,7.146e-05
5822.94,0.0040505,0.0040559,0.0041323,0.00013124,0.00015984,0.00019443,0.00074414,0.00058011,0.00064055,7.7036e-06,9.3096e-06,1.0757e-05,8.1538e-05,6.5371e-05,7.1105e-05
5836.54,0.0040304,0.0040356,0.0041119,0.00012968,0.00015857,0.00019285,0.00073786,0.00057607,0.00063654,7.6556e-06,9.2331e-06,1.0668e-05,8.0859e-05,6.491e-05,7.0647e-05
5850.15,0.0040111,0.0040164,0.0040924,0.00012814,0.00015733,0.00019128,0.00073176,0.00057219,0.00063268,7.6034e-06,9.1572e-06,1.058e-05,8.0202e-05,6.4466e-05,7.0208e-05
5863.75,0.0039924,0.0039975,0.0040734,0.00012663,0.00015609,0.00018972,0.00072577,0.00056838,0.00062891,7.5395e-06,9.0818e-06,1.0492e-05,7.9555e-05,6.4031e-05,6.9778e-05
5877.36,0.0039738,0.0039789,0.0040546,0.00012514,0.00015486,0.00018817,0.00071984,0.00056463,0.00062518,7.459e-06,9.0071e-06,1.0404e-05,7.8916e-05,6.3602e-05,6.9354e-05
5890.96,0.0039554,0.0039604,0.0040359,0.00012368,0.00015364,0.00018664,0.00071395,0.00056091,0.00062149,7.3608e-06,8.933e-06,1.0318e-05,7.8281e-05,6.3177e-05,6.8933e-05
5904.57,0.003937,0.0039419,0.0040172,0.00012224,0.00015244,0.00018511,0.00070808,0.00055721,0.00061781,7.2469e-06,8.86e-06,1.0232e-05,7.7648e-05,6.2753e-05,6.8513e-05
5918.17,0.0039185,0.0039233,0.0039984,0.00012082,0.00015126,0.00018361,0.00070221,0.00055351,0.00061412,7.1223e-06,8.788e-06,1.0147e-05,7.7015e-05,6.233e-05,6.8093e-05
5931.78,0.0038996,0.0039044,0.0039793,0.00011943,0.00015009,0.00018212,0.0006963,0.00054978,0.00061039,6.9934e-06,8.7172e-06,1.0063e-05,7.6378e-05,6.1904e-05,6.7669e-05
5945.38,0.0038795,0.0038842,0.0039588,0.00011804,0.00014893,0.00018065,0.00069018,0.00054588,0.00060647,6.8675e-06,8.6471e-06,9.9799e-06,7.5718e-05,6.146e-05,6.7224e-05
5958.99,0.0038595,0.003864,0.0039384,0.00011666,0.00014781,0.00017922,0.0006841,0.00054202,0.00060257,6.7518e-06,8.5794e-06,9.8993e-06,7.5062e-05,6.1019e-05,6.6781e-05
5972.59,0.0038481,0.0038526,0.0039269,0.00011539,0.00014674,0.00017784,0.00067958,0.00053939,0.00060005,6.6554e-06,8.5143e-06,9.8214e-06,7.4578e-05,6.0717e-05,6.6491e-05
5986.2,0.003829,0.0038334,0.0039076,0.00011406,0.00014564,0.00017643,0.00067371,0.0005357,0.00059633,6.5739e-06,8.4476e-06,9.7418e-06,7.3946e-05,6.0295e-05,6.6068e-05
5999.8,0.0038108,0.0038151,0.0038891,0.00011275,0.00014455,0.00017503,0.00066802,0.00053214,0.00059275,6.5107e-06,8.3818e-06,9.6632e-06,7.3334e-05,5.9889e-05,6.5662e-05
6013.41,0.0037931,0.0037973,0.003871,0.00011145,0.00014348,0.00017365,0.00066242,0.00052866,0.00058926,6.4623e-06,8.3165e-06,9.5851e-06,7.2733e-05,5.9491e-05,6.5264e-05
6027.01,0.0037756,0.0037797,0.0038533,0.00011017,0.00014241,0.00017227,0.0006569,0.00052524,0.00058582,6.4229e-06,8.2515e-06,9.5075e-06,7.2141e-05,5.9101e-05,6.4874e-05
6040.62,0.0037585,0.0037625,0.0038358,0.00010891,0.00014135,0.0001709,0.00065144,0.00052187,0.00058244,6.3855e-06,8.1868e-06,9.4304e-06,7.1556e-05,5.8716e-05,6.4489e-05
6054.22,0.0037414,0.0037453,0.0038185,0.00010767,0.0001403,0.00016954,0.00064602,0.00051854,0.00057909,6.3432e-06,8.1225e-06,9.3536e-06,7.0976e-05,5.8336e-05,6.4108e-05
6067.83,0.0037244,0.0037282,0.0038012,0.00010645,0.00013926,0.00016819,0.00064063,0.00051522,0.00057574,6.2903e-06,8.0587e-06,9.2774e-06,7.0398e-05,5.7957e-05,6.3727e-05
6081.43,0.0037072,0.0037108,0.0037837,0.00010524,0.00013823,0.00016684,0.00063522,0.00051189,0.00057238,6.2233e-06,7.9954e-06,9.2016e-06,6.9819e-05,5.7576e-05,6.3345e-05
6095.04,0.0036889,0.0036925,0.0037651,0.00010405,0.00013719,0.00016548,0.00062965,0.00050844,0.00056887,6.1412e-06,7.9317e-06,9.1253e-06,6.9224e-05,5.7182e-05,6.2947e-05
6108.64,0.0036702,0.0036736,0.003746,0.00010287,0.0001362,0.00016419,0.00062403,0.00050493,0.0005653,6.047e-06,7.8711e-06,9.0523e-06,6.8622e-05,5.6782e-05,6.2542e-05
6122.25,0.003659,0.0036624,0.0037347,0.00010176,0.00013532,0.00016303,0.00061971,0.00050249,0.0005629,5.9474e-06,7.8173e-06,8.9871e-06,6.8163e-05,5.6501e-05,6.2267e-05
6135.85,0.0036413,0.0036445,0.0037166,0.00010061,0.00013434,0.00016175,0.00061429,0.00049914,0.00055949,5.8416e-06,7.7577e-06,8.9148e-06,6.7583e-05,5.612e-05,6.1881e-05
6149.46,0.0036241,0.0036272,0.0036992,9.9485e-05,0.00013339,0.00016049,0.00060899,0.0004959,0.00055619,5.7391e-06,7.6997e-06,8.8443e-06,6.7017e-05,5.5749e-05,6.1506e-05
6163.06,0.0036073,0.0036103,0.003682,9.8369e-05,0.00013246,0.00015926,0.00060377,0.00049271,0.00055295,5.6456e-06,7.6427e-06,8.7747e-06,6.6459e-05,5.5386e-05,6.1138e-05
6176.67,0.0035908,0.0035936,0.0036652,9.7266e-05,0.00013153,0.00015803,0.00059861,0.00048958,0.00054976,5.5652e-06,7.5862e-06,8.7058e-06,6.5909e-05,5.5028e-05,6.0776e-05
6190.27,0.0035746,0.0035773,0.0036487,9.6175e-05,0.00013061,0.00015681,0.00059353,0.00048651,0.00054662,5.5002e-06,7.5301e-06,8.6372e-06,6.5367e-05,5.4677e-05,6.042e-05
6203.88,0.0035586,0.0035612,0.0036324,9.5096e-05,0.0001297,0.0001556,0.00058851,0.00048348,0.00054354,5.4504e-06,7.4742e-06,8.5689e-06,6.4832e-05,5.4331e-05,6.007e-05
6217.48,0.0035428,0.0035453,0.0036163,9.4032e-05,0.00012878,0.00015438,0.00058353,0.00048049,0.00054049,5.4131e-06,7.4184e-06,8.5007e-06,6.4302e-05,5.399e-05,5.9724e-05
6231.09,0.0035271,0.0035294,0.0036003,9.2982e-05,0.00012787,0.00015317,0.00057858,0.00047752,0.00053745,5.3833e-06,7.3625e-06,8.4326e-06,6.3775e-05,5.3651e-05,5.938e-05
6244.69,0.003511,0.0035132,0.0035839,9.1942e-05,0.00012694,0.00015193,0.0005736,0.00047452,0.00053438,5.3549e-06,7.3055e-06,8.3632e-06,6.3245e-05,5.3308e-05,5.9032e-05
6258.3,0.0034945,0.0034966,0.0035671,9.0931e-05,0.00012606,0.00015075,0.00056857,0.00047147,0.00053124,5.3235e-06,7.2509e-06,8.2967e-06,6.2708e-05,5.296e-05,5.8676e-05
6271.9,0.0034818,0.0034838,0.0035542,8.9968e-05,0.00012536,0.00014979,0.00056417,0.00046895,0.0005287,5.2872e-06,7.2072e-06,8.2427e-06,6.2243e-05,5.2672e-05,5.8387e-05
6285.51,0.0034656,0.0034675,0.0035377,8.8973e-05,0.00012447,0.0001486,0.00055923,0.00046597,0.00052563,5.2344e-06,7.1526e-06,8.176e-06,6.1716e-05,5.2332e-05,5.804e-05
6299.11,0.0034497,0.0034514,0.0035214,8.7996e-05,0.00012363,0.00014746,0.00055436,0.00046304,0.00052262,5.1696e-06,7.1004e-06,8.1121e-06,6.1196e-05,5.1998e-05,5.7698e-05
6312.72,0.003434,0.0034355,0.0035053,8.7031e-05,0.0001228,0.00014634,0.00054952,0.00046014,0.00051963,5.0936e-06,7.0495e-06,8.0494e-06,6.068e-05,5.1668e-05,5.7359e-05
6326.32,0.0034183,0.0034197,0.0034894,8.6077e-05,0.00012199,0.00014524,0.00054472,0.00045728,0.00051667,5.0097e-06,6.9996e-06,7.9877e-06,6.0168e-05,5.134e-05,5.7024e-05
6339.93,0.0034029,0.0034041,0.0034736,8.5131e-05,0.00012119,0.00014415,0.00053998,0.00045445,0.00051374,4.9221e-06,6.9503e-06,7.9266e-06,5.9662e-05,5.1018e-05,5.6694e-05
6353.53,0.0033877,0.0033888,0.0034581,8.4194e-05,0.00012039,0.00014307,0.0005353,0.00045167,0.00051087,4.836e-06,6.9015e-06,7.8659e-06,5.9162e-05,5.0701e-05,5.6368e-05
