,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4d,4d,4d,4p,4p,4p,4s,4s,4s,5s,5s,5s
3292.41,,,,,,,0.015715,0.01384,0.013591,0.024325,0.022323,0.021307,0.0079226,0.0076898,0.0072635,0.0021057,0.0019879,0.001933,0.0052322,0.0050005,0.004788,0.002026,0.0020102,0.0019117,6.4067e-05,6.3865e-05,6.0789e-05
3306.01,,,,,,,0.015513,0.013655,0.013416,0.024139,0.022127,0.021124,0.0078794,0.0076384,0.0072147,0.0020878,0.0019607,0.0019069,0.0051858,0.0049522,0.0047423,0.0020119,0.0019945,0.0018966,6.4661e-05,6.3349e-05,6.0295e-05
3319.62,,,,,,,0.015313,0.013473,0.013244,0.023955,0.021934,0.020942,0.0078366,0.0075875,0.0071665,0.0020704,0.0019338,0.0018812,0.00514,0.0049045,0.0046971,0.001998,0.001979,0.0018817,6.4803e-05,6.2836e-05,5.9808e-05
3333.22,,,,,,,0.015117,0.013294,0.013074,0.023773,0.021743,0.020763,0.0077942,0.0075372,0.0071187,0.0020518,0.0019074,0.001856,0.0050948,0.0048575,0.0046526,0.0019842,0.0019636,0.0018671,6.4195e-05,6.2328e-05,5.9327e-05
3346.83,,,,,,,0.014922,0.013117,0.012906,0.023593,0.021553,0.020586,0.0077525,0.0074874,0.0070716,0.0020307,0.0018812,0.0018311,0.0050502,0.0048111,0.0046087,0.0019705,0.0019485,0.0018526,6.292e-05,6.1829e-05,5.8852e-05
3360.43,0.035556,0.035005,0.034804,,,,0.014733,0.012945,0.012744,0.023416,0.021367,0.020412,0.0077111,0.0074381,0.0070249,0.0020065,0.0018559,0.0018069,0.0050062,0.0047653,0.0045654,0.001957,0.0019336,0.0018383,6.1387e-05,6.134e-05,5.8383e-05
3374.04,0.035339,0.034794,0.034597,,,,0.014544,0.012774,0.012581,0.023239,0.021181,0.020238,0.00767,0.0073892,0.0069786,0.0019783,0.0018306,0.0017828,0.0049625,0.00472,0.0045225,0.0019437,0.0019188,0.0018241,6.012e-05,6.0861e-05,5.792e-05
3387.64,0.035124,0.034584,0.034391,,,,0.014358,0.012605,0.012422,0.023064,0.020998,0.020067,0.0076293,0.0073407,0.0069327,0.001947,0.0018057,0.0017591,0.0049194,0.0046752,0.0044801,0.0019304,0.0019041,0.0018101,5.9499e-05,6.0388e-05,5.7461e-05
3401.25,0.03491,0.034376,0.034186,,,,0.014175,0.012439,0.012265,0.02289,0.020816,0.019897,0.0075888,0.0072925,0.0068871,0.0019134,0.0017813,0.0017358,0.0048767,0.0046308,0.0044381,0.0019173,0.0018896,0.0017962,5.9594e-05,5.9919e-05,5.7007e-05
3414.85,0.034697,0.034169,0.033983,,,,0.013995,0.012277,0.012111,0.022718,0.020636,0.019729,0.0075486,0.0072447,0.0068419,0.0018788,0.0017574,0.001713,0.0048344,0.004587,0.0043967,0.0019042,0.0018752,0.0017824,6.0146e-05,5.9452e-05,5.6557e-05
3428.46,0.034486,0.033964,0.033781,,,,0.013818,0.012116,0.011959,0.022548,0.020458,0.019563,0.0075087,0.0071972,0.006797,0.0018448,0.0017339,0.0016905,0.0047927,0.0045437,0.0043558,0.0018913,0.0018609,0.0017688,6.0683e-05,5.8985e-05,5.6112e-05
3442.06,0.034277,0.033761,0.033581,,,,0.013643,0.011959,0.011809,0.02238,0.020283,0.019398,0.0074692,0.0071502,0.0067525,0.0018128,0.0017109,0.0016684,0.0047515,0.004501,0.0043154,0.0018785,0.0018468,0.0017553,6.0743e-05,5.852e-05,5.5672e-05
3455.67,0.03407,0.03356,0.033383,,,,0.01347,0.011803,0.011662,0.022213,0.020109,0.019236,0.0074298,0.0071033,0.0067083,0.0017838,0.0016882,0.0016467,0.0047108,0.0044588,0.0042755,0.0018658,0.0018328,0.0017419,6.0099e-05,5.8059e-05,5.5236e-05
3469.27,0.033866,0.033361,0.033188,,,,0.013301,0.011652,0.011519,0.022049,0.019938,0.019076,0.0073921,0.0070582,0.0066657,0.0017588,0.0016661,0.0016254,0.0046707,0.0044174,0.0042363,0.0018536,0.0018193,0.001729,5.8883e-05,5.7615e-05,5.4815e-05
3482.88,0.033663,0.033163,0.032993,,,,0.013133,0.011501,0.011375,0.021886,0.019768,0.018918,0.0073536,0.0070123,0.0066225,0.0017376,0.0016441,0.0016043,0.004631,0.0043763,0.0041975,0.0018413,0.0018056,0.001716,5.7473e-05,5.7171e-05,5.439e-05
3496.48,0.033461,0.032967,0.0328,,,,0.012968,0.011352,0.011235,0.021724,0.0196,0.018761,0.0073156,0.0069671,0.0065798,0.0017201,0.0016225,0.0015836,0.0045918,0.0043356,0.0041591,0.0018292,0.0017922,0.0017031,5.6353e-05,5.6738e-05,5.3971e-05
3510.09,0.03326,0.032771,0.032608,,,,0.012805,0.011206,0.011096,0.021564,0.019433,0.018606,0.007278,0.0069223,0.0065376,0.0017054,0.0016012,0.0015631,0.0045529,0.0042955,0.0041211,0.0018172,0.0017789,0.0016904,5.5849e-05,5.631e-05,5.3558e-05
3523.69,0.033061,0.032577,0.032416,,,,0.012644,0.011063,0.01096,0.021405,0.019268,0.018452,0.0072407,0.0068778,0.0064957,0.0016923,0.0015802,0.001543,0.0045144,0.0042557,0.0040836,0.0018053,0.0017657,0.0016778,5.6006e-05,5.5886e-05,5.3148e-05
3537.3,0.032862,0.032384,0.032226,,,,0.012485,0.010921,0.010826,0.021248,0.019105,0.018299,0.0072035,0.0068336,0.006454,0.0016795,0.0015595,0.0015233,0.0044763,0.0042163,0.0040464,0.0017935,0.0017526,0.0016654,5.6572e-05,5.5463e-05,5.2743e-05
3550.9,0.032665,0.032192,0.032038,,,,0.012329,0.010782,0.010694,0.021091,0.018943,0.018148,0.0071666,0.0067896,0.0064126,0.0016657,0.0015392,0.0015039,0.0044386,0.0041774,0.0040097,0.0017819,0.0017396,0.001653,5.7113e-05,5.504e-05,5.234e-05
3564.51,0.032469,0.032001,0.03185,,,,0.012176,0.010645,0.010564,0.020936,0.018783,0.017999,0.0071297,0.0067458,0.0063714,0.0016499,0.0015192,0.0014848,0.0044013,0.004139,0.0039733,0.0017703,0.0017267,0.0016407,5.7207e-05,5.4617e-05,5.1941e-05
3578.11,0.032275,0.031812,0.031664,,,,0.012024,0.01051,0.010436,0.020783,0.018624,0.017851,0.0070927,0.006702,0.0063301,0.0016313,0.0014994,0.001466,0.0043644,0.0041009,0.0039375,0.0017588,0.0017138,0.0016284,5.664e-05,5.4194e-05,5.1543e-05
3591.72,0.032088,0.03163,0.031484,0.011466,0.011136,0.01106,0.011875,0.010377,0.01031,0.020634,0.01847,0.017708,0.0070587,0.0066611,0.0062917,0.0016097,0.00148,0.0014475,0.0043287,0.004064,0.0039026,0.0017481,0.0017017,0.0016169,5.554e-05,5.3799e-05,5.1169e-05
3605.32,0.031898,0.031445,0.031302,0.011422,0.011093,0.011018,0.011727,0.010247,0.010186,0.020485,0.018316,0.017563,0.0070231,0.0066187,0.0062518,0.0015852,0.0014609,0.0014293,0.0042928,0.004027,0.0038677,0.001737,0.0016892,0.001605,5.4225e-05,5.3396e-05,5.0785e-05
3618.93,0.031709,0.031261,0.031121,0.011378,0.011051,0.010977,0.011582,0.010118,0.010063,0.020336,0.018163,0.017421,0.0069879,0.0065768,0.0062125,0.0015587,0.0014421,0.0014113,0.0042573,0.0039905,0.0038333,0.0017261,0.001677,0.0015934,5.3148e-05,5.3002e-05,5.0407e-05
3632.53,0.031522,0.031079,0.030942,0.011334,0.01101,0.010935,0.011438,0.0099904,0.0099423,0.02019,0.018012,0.01728,0.0069531,0.0065354,0.0061736,0.0015311,0.0014236,0.0013936,0.0042222,0.0039544,0.0037992,0.0017153,0.0016648,0.0015818,5.2625e-05,5.2615e-05,5.0033e-05
3646.14,0.031336,0.030898,0.030764,0.011291,0.010968,0.010894,0.011296,0.009865,0.0098233,0.020044,0.017862,0.017141,0.0069186,0.0064942,0.006135,0.0015036,0.0014054,0.0013762,0.0041875,0.0039187,0.0037655,0.0017047,0.0016528,0.0015704,5.2723e-05,5.2231e-05,4.9663e-05
3659.74,0.031151,0.030718,0.030586,0.011247,0.010927,0.010853,0.011156,0.0097416,0.009706,0.019899,0.017713,0.017002,0.0068842,0.0064533,0.0060966,0.0014774,0.0013875,0.001359,0.004153,0.0038833,0.0037321,0.0016941,0.0016409,0.001559,5.3241e-05,5.1847e-05,4.9297e-05
3673.35,0.030967,0.030538,0.030409,0.011204,0.010885,0.010812,0.011019,0.0096201,0.0095906,0.019755,0.017565,0.016865,0.0068499,0.0064126,0.0060584,0.0014535,0.0013699,0.0013422,0.0041188,0.0038482,0.0036991,0.0016835,0.001629,0.0015478,5.3793e-05,5.1463e-05,4.8932e-05
3686.95,0.03078,0.030356,0.03023,0.011159,0.010842,0.01077,0.010883,0.0095004,0.0094768,0.01961,0.017417,0.016727,0.0068148,0.0063712,0.0060196,0.0014326,0.0013526,0.0013256,0.0040846,0.0038131,0.003666,0.0016728,0.001617,0.0015364,5.3973e-05,5.1072e-05,4.8564e-05
3700.56,0.030611,0.030191,0.030068,0.011121,0.010806,0.010734,0.01075,0.0093833,0.0093655,0.019477,0.01728,0.016599,0.0067843,0.0063342,0.0059849,0.0014152,0.0013357,0.0013093,0.0040528,0.0037803,0.0036351,0.0016633,0.0016061,0.0015261,5.3589e-05,5.0717e-05,4.8231e-05
3714.16,0.030428,0.030014,0.029893,0.011077,0.010764,0.010693,0.010617,0.0092674,0.0092552,0.019335,0.017135,0.016465,0.0067501,0.0062937,0.005947,0.0014008,0.001319,0.0012932,0.0040194,0.0037462,0.0036029,0.0016528,0.0015944,0.0015149,5.2614e-05,5.0336e-05,4.7873e-05
3727.77,0.030251,0.02984,0.029722,0.011034,0.010723,0.010652,0.010487,0.0091532,0.0091466,0.019197,0.016994,0.016334,0.0067169,0.0062543,0.0059101,0.001389,0.0013025,0.0012774,0.0039869,0.0037128,0.0035715,0.0016427,0.001583,0.0015041,5.1381e-05,4.9968e-05,4.7524e-05
3741.37,0.030075,0.029669,0.029553,0.010993,0.010683,0.010613,0.010359,0.0090406,0.0090395,0.019061,0.016855,0.016204,0.0066842,0.0062155,0.0058738,0.001379,0.0012862,0.0012618,0.0039547,0.0036799,0.0035405,0.0016326,0.0015718,0.0014935,5.0284e-05,4.9609e-05,4.718e-05
3754.98,0.0299,0.029499,0.029386,0.010951,0.010644,0.010574,0.010232,0.0089295,0.0089338,0.018926,0.016717,0.016076,0.0066519,0.006177,0.0058379,0.0013697,0.0012702,0.0012464,0.0039229,0.0036473,0.0035098,0.0016227,0.0015607,0.001483,4.9652e-05,4.9256e-05,4.6841e-05
3768.58,0.029727,0.02933,0.029219,0.01091,0.010604,0.010535,0.010106,0.0088199,0.0088295,0.018792,0.016581,0.015949,0.0066199,0.006139,0.0058022,0.0013601,0.0012543,0.0012312,0.0038914,0.0036151,0.0034795,0.0016129,0.0015497,0.0014726,4.9607e-05,4.8907e-05,4.6506e-05
3782.19,0.029554,0.029161,0.029053,0.010869,0.010565,0.010496,0.0099825,0.0087118,0.0087266,0.018659,0.016445,0.015823,0.006588,0.0061011,0.0057669,0.0013491,0.0012386,0.0012163,0.0038602,0.0035832,0.0034494,0.0016031,0.0015388,0.0014622,5.0027e-05,4.8559e-05,4.6173e-05
3795.79,0.029381,0.028992,0.028887,0.010827,0.010525,0.010457,0.0098602,0.0086053,0.0086251,0.018526,0.01631,0.015698,0.0065561,0.0060633,0.0057316,0.001336,0.0012232,0.0012015,0.0038291,0.0035515,0.0034195,0.0015934,0.001528,0.001452,5.0593e-05,4.821e-05,4.5842e-05
3809.4,0.029208,0.028824,0.02872,0.010785,0.010485,0.010417,0.0097398,0.0085005,0.0085253,0.018393,0.016176,0.015573,0.006524,0.0060254,0.0056961,0.0013205,0.001208,0.001187,0.0037981,0.0035199,0.0033898,0.0015835,0.0015171,0.0014417,5.0919e-05,4.7857e-05,4.5511e-05
3823.0,0.029049,0.028669,0.028568,0.010748,0.010449,0.010382,0.0096226,0.0083986,0.0084282,0.018269,0.01605,0.015456,0.0064949,0.0059903,0.0056634,0.0013026,0.0011932,0.0011729,0.0037691,0.0034902,0.0033619,0.0015745,0.001507,0.0014321,5.0755e-05,4.7527e-05,4.5203e-05
3836.61,0.028879,0.028503,0.028404,0.010706,0.01041,0.010342,0.0095054,0.0082968,0.0083312,0.018139,0.015919,0.015334,0.0064634,0.0059531,0.0056287,0.0012824,0.0011784,0.0011589,0.0037389,0.0034594,0.0033329,0.0015649,0.0014964,0.001422,5.0007e-05,4.7182e-05,4.4879e-05
3850.21,0.028712,0.02834,0.028243,0.010666,0.010371,0.010304,0.00939,0.0081968,0.0082358,0.018011,0.01579,0.015214,0.0064324,0.0059165,0.0055945,0.0012607,0.001164,0.0011451,0.0037092,0.0034292,0.0033045,0.0015554,0.0014859,0.0014122,4.8897e-05,4.6844e-05,4.4561e-05
3863.82,0.028547,0.028179,0.028085,0.010625,0.010332,0.010266,0.0092762,0.0080982,0.0081418,0.017885,0.015662,0.015096,0.0064019,0.0058803,0.0055608,0.0012384,0.0011498,0.0011314,0.0036799,0.0033994,0.0032764,0.001546,0.0014756,0.0014024,4.7774e-05,4.6514e-05,4.4247e-05
3877.42,0.028384,0.02802,0.027928,0.010586,0.010294,0.010228,0.0091638,0.008001,0.0080491,0.017761,0.015536,0.014979,0.0063717,0.0058446,0.0055275,0.0012165,0.0011358,0.001118,0.003651,0.00337,0.0032488,0.0015368,0.0014654,0.0013928,4.6983e-05,4.619e-05,4.3938e-05
3891.03,0.028222,0.027862,0.027772,0.010546,0.010257,0.010191,0.0090527,0.007905,0.0079574,0.017637,0.015412,0.014863,0.0063419,0.0058092,0.0054945,0.0011958,0.001122,0.0011048,0.0036223,0.0033409,0.0032214,0.0015277,0.0014553,0.0013833,4.672e-05,4.5871e-05,4.3632e-05
3904.63,0.028061,0.027705,0.027617,0.010507,0.010219,0.010154,0.0089428,0.0078102,0.0078669,0.017514,0.015288,0.014748,0.0063122,0.0057741,0.0054619,0.0011771,0.0011084,0.0010917,0.0035939,0.0033121,0.0031943,0.0015187,0.0014454,0.0013738,4.6966e-05,4.5555e-05,4.3329e-05
3918.24,0.027899,0.027547,0.027461,0.010468,0.010182,0.010117,0.008834,0.0077164,0.0077773,0.017391,0.015165,0.014634,0.0062827,0.0057391,0.0054293,0.0011609,0.001095,0.0010788,0.0035656,0.0032833,0.0031673,0.0015097,0.0014355,0.0013645,4.7492e-05,4.5237e-05,4.3027e-05
3931.84,0.027735,0.027386,0.027303,0.010428,0.010143,0.010079,0.0087264,0.0076238,0.0076888,0.017267,0.015041,0.014519,0.0062526,0.0057038,0.0053965,0.0011474,0.0010817,0.001066,0.0035371,0.0032546,0.0031402,0.0015006,0.0014255,0.0013551,4.7952e-05,4.4915e-05,4.2725e-05
3945.45,0.027589,0.027243,0.027162,0.010392,0.010109,0.010045,0.0086239,0.0075357,0.0076047,0.017154,0.014927,0.014413,0.0062252,0.005671,0.0053659,0.0011369,0.0010691,0.0010538,0.003511,0.0032279,0.0031152,0.0014922,0.0014161,0.0013462,4.8051e-05,4.4611e-05,4.2441e-05
3959.05,0.027429,0.027088,0.027009,0.010352,0.010071,0.010008,0.0085195,0.0074461,0.0075191,0.017034,0.014807,0.014302,0.006196,0.0056365,0.0053339,0.0011281,0.0010563,0.0010415,0.0034834,0.0032,0.0030889,0.0014835,0.0014064,0.0013371,4.7601e-05,4.4295e-05,4.2146e-05
3972.66,0.027273,0.026935,0.026858,0.010314,0.010034,0.0099712,0.0084171,0.0073582,0.007435,0.016915,0.014688,0.014192,0.0061671,0.0056025,0.0053023,0.0011208,0.0010437,0.0010294,0.0034562,0.0031726,0.0030632,0.0014748,0.0013968,0.001328,4.6691e-05,4.3984e-05,4.1855e-05
3986.26,0.027118,0.026784,0.026709,0.010275,0.0099974,0.0099347,0.008316,0.0072717,0.0073523,0.016798,0.014572,0.014084,0.0061384,0.0055687,0.0052709,0.0011141,0.0010312,0.0010175,0.0034294,0.0031455,0.0030377,0.0014662,0.0013873,0.0013191,4.559e-05,4.3679e-05,4.1567e-05
3999.87,0.026965,0.026634,0.026562,0.010237,0.0099609,0.0098986,0.0082163,0.0071864,0.0072706,0.016683,0.014456,0.013977,0.0061101,0.0055354,0.0052399,0.0011071,0.001019,0.0010057,0.003403,0.0031188,0.0030126,0.0014578,0.0013779,0.0013102,4.4636e-05,4.338e-05,4.1283e-05
4013.47,0.026814,0.026486,0.026416,0.010199,0.0099248,0.0098628,0.0081177,0.0071021,0.00719,0.016568,0.014342,0.013871,0.0060821,0.0055023,0.0052093,0.0010989,0.0010068,0.00099412,0.0033769,0.0030925,0.0029879,0.0014495,0.0013687,0.0013015,4.4096e-05,4.3086e-05,4.1002e-05
4027.08,0.026663,0.026339,0.026271,0.010162,0.009889,0.0098274,0.0080202,0.0070189,0.0071103,0.016455,0.01423,0.013766,0.0060544,0.0054697,0.005179,0.001089,0.00099485,0.00098266,0.003351,0.0030664,0.0029634,0.0014413,0.0013595,0.0012929,4.4071e-05,4.2796e-05,4.0724e-05
4040.68,0.026513,0.026192,0.026126,0.010125,0.0098534,0.0097922,0.0079234,0.0069363,0.0070311,0.016342,0.014117,0.013662,0.0060269,0.0054373,0.0051489,0.001077,0.00098296,0.00097129,0.0033252,0.0030405,0.002939,0.0014331,0.0013504,0.0012843,4.4454e-05,4.2507e-05,4.0449e-05
4054.29,0.02636,0.026043,0.025979,0.010087,0.0098175,0.0097567,0.0078271,0.0068543,0.0069524,0.016228,0.014004,0.013558,0.0059993,0.0054049,0.0051189,0.0010627,0.00097115,0.00096,0.0032993,0.0030145,0.0029146,0.001425,0.0013414,0.0012758,4.498e-05,4.2217e-05,4.0175e-05
4067.89,0.026221,0.025907,0.025844,0.010051,0.0097832,0.0097228,0.0077371,0.0067778,0.0068793,0.016121,0.013899,0.01346,0.0059727,0.0053735,0.0050898,0.0010473,0.00096014,0.00094949,0.0032752,0.0029901,0.0028917,0.0014172,0.0013326,0.0012675,4.5334e-05,4.1932e-05,3.9909e-05
4081.5,0.026073,0.025762,0.025701,0.010014,0.0097478,0.0096878,0.007644,0.0066987,0.0068034,0.01601,0.013789,0.013358,0.0059456,0.0053417,0.0050604,0.0010298,0.00094878,0.00093861,0.00325,0.0029649,0.002868,0.0014093,0.0013237,0.0012592,4.5257e-05,4.1644e-05,3.964e-05
4095.1,0.025926,0.025619,0.02556,0.0099775,0.0097125,0.0096529,0.0075526,0.0066212,0.006729,0.015901,0.013681,0.013258,0.0059187,0.0053101,0.0050311,0.0010117,0.00093767,0.00092794,0.0032252,0.0029399,0.0028446,0.0014015,0.0013149,0.0012509,4.4683e-05,4.1357e-05,3.9374e-05
4108.71,0.025781,0.025477,0.025419,0.0099407,0.0096773,0.009618,0.0074626,0.0065449,0.0066558,0.015792,0.013574,0.013159,0.0058918,0.0052786,0.005002,0.0009938,0.00092676,0.00091746,0.0032006,0.0029153,0.0028215,0.0013937,0.0013062,0.0012427,4.375e-05,4.1075e-05,3.911e-05
4122.31,0.025637,0.025336,0.02528,0.009904,0.0096422,0.0095833,0.0073739,0.0064698,0.0065836,0.015684,0.013468,0.01306,0.0058651,0.0052474,0.0049731,0.00097672,0.00091604,0.00090713,0.0031764,0.002891,0.0027987,0.0013859,0.0012975,0.0012345,4.274e-05,4.0797e-05,3.8848e-05
4135.92,0.025495,0.025197,0.025143,0.0098677,0.0096074,0.0095489,0.0072863,0.0063957,0.0065125,0.015578,0.013363,0.012964,0.0058387,0.0052165,0.0049445,0.00096117,0.00090548,0.00089695,0.0031524,0.0028671,0.0027761,0.0013783,0.0012889,0.0012265,4.1955e-05,4.0525e-05,3.8588e-05
4149.52,0.025354,0.025059,0.025007,0.0098318,0.009573,0.0095148,0.0071996,0.0063225,0.0064422,0.015472,0.01326,0.012868,0.0058126,0.0051859,0.0049162,0.0009476,0.00089507,0.00088689,0.0031287,0.0028434,0.0027539,0.0013707,0.0012804,0.0012185,4.1604e-05,4.0257e-05,3.8332e-05
4163.13,0.025214,0.024922,0.024872,0.0097962,0.0095389,0.0094811,0.0071137,0.00625,0.0063723,0.015368,0.013157,0.012773,0.0057868,0.0051557,0.0048883,0.0009362,0.00088475,0.00087692,0.0031053,0.0028199,0.0027319,0.0013633,0.0012721,0.0012107,4.1724e-05,3.9991e-05,3.808e-05
4176.73,0.025075,0.024786,0.024737,0.0097611,0.0095053,0.0094478,0.0070281,0.0061778,0.0063029,0.015264,0.013056,0.012679,0.0057613,0.0051258,0.0048607,0.00092692,0.00087449,0.000867,0.0030819,0.0027966,0.00271,0.0013559,0.0012638,0.0012029,4.2174e-05,3.9728e-05,3.783e-05
4190.34,0.02494,0.024654,0.024607,0.009726,0.0094717,0.0094145,0.0069477,0.0061103,0.0062381,0.015163,0.012957,0.012587,0.0057359,0.0050961,0.0048333,0.00092011,0.00086488,0.00085773,0.0030592,0.002774,0.0026888,0.0013486,0.0012556,0.0011952,4.2686e-05,3.9464e-05,3.7583e-05
4203.94,0.024802,0.024519,0.024474,0.0096912,0.0094383,0.0093815,0.0068646,0.0060403,0.0061706,0.01506,0.012857,0.012495,0.0057107,0.0050667,0.0048061,0.00091423,0.00085491,0.00084811,0.0030363,0.0027512,0.0026674,0.0013413,0.0012475,0.0011876,4.2965e-05,3.92e-05,3.7337e-05
4217.55,0.024665,0.024385,0.024341,0.0096563,0.0094048,0.0093484,0.0067829,0.0059717,0.0061045,0.014959,0.012758,0.012403,0.0056855,0.0050373,0.004779,0.00090921,0.00084513,0.00083868,0.0030136,0.0027286,0.0026462,0.001334,0.0012394,0.00118,4.2812e-05,3.8937e-05,3.7093e-05
4231.15,0.024529,0.024251,0.02421,0.0096214,0.0093714,0.0093153,0.0067025,0.0059042,0.0060395,0.014858,0.012659,0.012312,0.0056604,0.0050081,0.0047521,0.0009043,0.00083549,0.00082941,0.0029911,0.0027062,0.0026252,0.0013268,0.0012314,0.0011725,4.2199e-05,3.8676e-05,3.6851e-05
4244.76,0.024394,0.024119,0.024079,0.0095865,0.0093379,0.0092821,0.0066233,0.0058378,0.0059754,0.014757,0.012562,0.012222,0.0056354,0.004979,0.0047253,0.00089882,0.00082598,0.00082028,0.0029688,0.0026841,0.0026044,0.0013195,0.0012234,0.001165,4.1286e-05,3.8418e-05,3.661e-05
4258.36,0.02426,0.023988,0.023949,0.0095516,0.0093045,0.009249,0.0065451,0.0057724,0.0059123,0.014658,0.012466,0.012132,0.0056105,0.0049501,0.0046986,0.00089216,0.00081661,0.0008113,0.0029467,0.0026622,0.0025838,0.0013124,0.0012154,0.0011575,4.0343e-05,3.8164e-05,3.6371e-05
4271.97,0.024127,0.023858,0.023821,0.009517,0.0092712,0.0092161,0.006468,0.0057078,0.0058501,0.01456,0.01237,0.012044,0.0055857,0.0049214,0.0046721,0.0008839,0.00080736,0.00080243,0.0029249,0.0026405,0.0025635,0.0013052,0.0012076,0.0011502,3.9645e-05,3.7914e-05,3.6135e-05
4285.57,0.023996,0.023729,0.023694,0.0094825,0.0092381,0.0091834,0.0063917,0.0056441,0.0057885,0.014462,0.012276,0.011957,0.0055611,0.0048929,0.0046459,0.00087382,0.00079822,0.00079367,0.0029033,0.0026192,0.0025435,0.0012981,0.0011998,0.0011429,3.9363e-05,3.7668e-05,3.59e-05
4299.18,0.023866,0.023602,0.023569,0.0094487,0.0092057,0.0091513,0.0063149,0.0055799,0.0057264,0.014366,0.012184,0.011871,0.005537,0.0048649,0.0046201,0.0008618,0.00078903,0.00078485,0.002882,0.0025981,0.0025238,0.0012911,0.0011921,0.0011357,3.9516e-05,3.7425e-05,3.567e-05
4312.78,0.023738,0.023476,0.023444,0.0094161,0.0091745,0.0091204,0.0062434,0.0055205,0.0056692,0.014271,0.012092,0.011786,0.0055136,0.0048376,0.0045951,0.00084892,0.00078052,0.0007767,0.0028609,0.0025773,0.0025042,0.0012843,0.0011846,0.0011287,3.9961e-05,3.7187e-05,3.5445e-05
4326.39,0.02361,0.023351,0.02332,0.0093825,0.0091422,0.0090885,0.0061692,0.0054586,0.0056093,0.014176,0.012,0.011702,0.0054897,0.00481,0.0045696,0.00083452,0.00077168,0.0007682,0.00284,0.0025566,0.0024848,0.0012774,0.0011771,0.0011217,4.0436e-05,3.6944e-05,3.5218e-05
4339.99,0.023482,0.023226,0.023197,0.0093494,0.0091104,0.009057,0.0060963,0.0053979,0.0055505,0.014082,0.01191,0.011618,0.0054661,0.0047826,0.0045445,0.00081975,0.00076302,0.00075985,0.0028192,0.0025361,0.0024656,0.0012706,0.0011696,0.0011147,4.068e-05,3.6702e-05,3.4994e-05
4353.6,0.023355,0.023101,0.023074,0.0093163,0.0090787,0.0090256,0.0060243,0.0053381,0.0054926,0.013988,0.01182,0.011535,0.0054426,0.0047555,0.0045195,0.00080522,0.00075451,0.00075163,0.0027986,0.0025158,0.0024465,0.0012638,0.0011622,0.0011078,4.0514e-05,3.6462e-05,3.4772e-05
4367.2,0.023228,0.022977,0.022951,0.0092832,0.0090469,0.0089941,0.0059534,0.0052791,0.0054355,0.013895,0.01173,0.011452,0.0054192,0.0047284,0.0044946,0.00079155,0.00074614,0.00074353,0.0027781,0.0024956,0.0024276,0.0012571,0.0011549,0.0011009,3.9921e-05,3.6224e-05,3.4552e-05
4380.81,0.023102,0.022853,0.022829,0.0092501,0.0090151,0.0089626,0.0058834,0.0052211,0.0053792,0.013802,0.011642,0.01137,0.0053957,0.0047015,0.0044699,0.00077925,0.00073791,0.00073555,0.0027577,0.0024756,0.0024088,0.0012504,0.0011476,0.0010941,3.9052e-05,3.5988e-05,3.4332e-05
4394.41,0.022977,0.02273,0.022707,0.0092168,0.0089832,0.008931,0.0058145,0.0051639,0.0053238,0.01371,0.011554,0.011289,0.0053723,0.0046746,0.0044452,0.00076867,0.00072981,0.0007277,0.0027375,0.0024558,0.0023902,0.0012437,0.0011403,0.0010873,3.8156e-05,3.5755e-05,3.4114e-05
4408.02,0.022853,0.022608,0.022587,0.0091835,0.0089512,0.0088993,0.0057464,0.0051076,0.0052692,0.013618,0.011467,0.011208,0.0053489,0.0046477,0.0044205,0.00075997,0.00072183,0.00071996,0.0027175,0.0024361,0.0023718,0.001237,0.001133,0.0010805,3.7486e-05,3.5526e-05,3.3896e-05
4421.62,0.022729,0.022487,0.022467,0.0091495,0.0089184,0.0088669,0.0056791,0.0050519,0.0052152,0.013528,0.01138,0.011128,0.0053251,0.0046207,0.0043956,0.00075307,0.00071395,0.0007123,0.0026977,0.0024167,0.0023536,0.0012302,0.0011257,0.0010737,3.72e-05,3.5295e-05,3.3678e-05
4435.23,0.022613,0.022373,0.022354,0.0091232,0.0088932,0.0088419,0.0056139,0.004998,0.0051629,0.013441,0.011298,0.011052,0.0053058,0.0045976,0.0043746,0.00074791,0.00070631,0.0007049,0.0026788,0.0023982,0.0023362,0.0012246,0.0011194,0.0010678,3.7352e-05,3.5096e-05,3.3489e-05
4448.83,0.02249,0.022253,0.022235,0.0090881,0.0088595,0.0088085,0.0055477,0.0049433,0.0051097,0.013352,0.011213,0.010973,0.0052815,0.0045702,0.0043495,0.00074367,0.00069856,0.00069738,0.0026592,0.0023791,0.0023183,0.0012178,0.0011121,0.0010609,3.7748e-05,3.4862e-05,3.3269e-05
4462.44,0.022371,0.022136,0.022119,0.009056,0.0088286,0.0087779,0.0054826,0.0048897,0.0050576,0.013264,0.01113,0.010896,0.005259,0.0045444,0.0043258,0.00074013,0.00069093,0.00069,0.0026401,0.0023604,0.0023008,0.0012114,0.0011051,0.0010545,3.8207e-05,3.4639e-05,3.3061e-05
