,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4p,4p,4p,4s,4s,4s
3537.3,0.019679,0.019281,0.019302,0.010808,0.010179,0.01021,0.0014354,0.0010824,0.0010333,0.0059491,0.0057387,0.0054221,0.0030033,0.0031549,0.0030428,0.00019858,0.00019235,0.00018145,0.00032869,0.00034807,0.0003354
3550.9,0.019498,0.019112,0.019135,0.010743,0.01012,0.010151,0.001415,0.0010654,0.001018,0.0058943,0.0056796,0.0053661,0.0029825,0.0031316,0.0030198,0.00019645,0.00019032,0.00017953,0.00032631,0.00034537,0.00033274
3564.51,0.019317,0.018943,0.018969,0.010678,0.01006,0.010093,0.0013949,0.0010487,0.001003,0.0058396,0.0056207,0.0053105,0.0029619,0.0031084,0.0029969,0.00019436,0.0001883,0.00017762,0.0003241,0.00034269,0.00033008
3578.11,0.019135,0.018773,0.018801,0.010611,0.0099989,0.010033,0.0013751,0.0010323,0.00098829,0.0057846,0.0055616,0.0052545,0.0029408,0.0030847,0.0029735,0.00019238,0.00018627,0.0001757,0.00032195,0.00033997,0.00032739
3591.72,0.018971,0.01862,0.01865,0.010552,0.009945,0.0099797,0.0013558,0.0010164,0.00097397,0.0057353,0.0055079,0.0052038,0.0029219,0.0030634,0.0029525,0.00019077,0.00018443,0.00017396,0.0003201,0.0003375,0.00032495
3605.32,0.018796,0.018457,0.018489,0.010487,0.0098864,0.0099221,0.0013365,0.0010006,0.00095979,0.0056828,0.0054514,0.0051504,0.0029018,0.0030408,0.0029301,0.0001892,0.0001825,0.00017213,0.0003181,0.00033489,0.00032237
3618.93,0.018625,0.018297,0.018332,0.010424,0.0098286,0.0098652,0.0013176,0.0009851,0.00094586,0.0056314,0.0053959,0.0050981,0.0028819,0.0030184,0.002908,0.0001877,0.0001806,0.00017034,0.00031607,0.00033231,0.00031982
3632.53,0.018456,0.01814,0.018176,0.010361,0.0097714,0.009809,0.001299,0.00096986,0.00093216,0.0055808,0.0053413,0.0050465,0.0028623,0.0029964,0.0028863,0.00018615,0.00017873,0.00016857,0.00031396,0.00032977,0.00031732
3646.14,0.01829,0.017984,0.018023,0.010299,0.009715,0.0097534,0.0012806,0.00095487,0.00091868,0.0055309,0.0052875,0.0049957,0.0028431,0.0029746,0.0028648,0.00018448,0.00017688,0.00016684,0.00031175,0.00032727,0.00031484
3659.74,0.018125,0.01783,0.017871,0.010237,0.0096592,0.0096986,0.0012626,0.00094011,0.00090541,0.0054816,0.0052344,0.0049456,0.0028241,0.0029532,0.0028437,0.00018266,0.00017506,0.00016512,0.00030943,0.00032479,0.00031241
3673.35,0.017961,0.017678,0.01772,0.010176,0.009604,0.0096442,0.0012449,0.0009256,0.00089235,0.0054327,0.0051817,0.0048959,0.0028053,0.002932,0.0028228,0.00018077,0.00017326,0.00016342,0.00030702,0.00032235,0.00031
3686.95,0.017796,0.017523,0.017567,0.010115,0.0095488,0.0095899,0.0012273,0.00091123,0.00087942,0.0053833,0.0051287,0.0048459,0.0027866,0.0029108,0.002802,0.00017886,0.00017145,0.00016171,0.00030457,0.00031992,0.0003076
3700.56,0.017646,0.017384,0.017429,0.010057,0.0094959,0.0095378,0.0012109,0.00089767,0.00086727,0.0053388,0.0050803,0.0048003,0.0027686,0.0028905,0.0027819,0.00017723,0.00016979,0.00016015,0.00030218,0.00031758,0.00030529
3714.16,0.017484,0.017232,0.01728,0.0099966,0.0094413,0.009484,0.0011941,0.00088383,0.00085481,0.0052905,0.0050285,0.0047515,0.0027503,0.0028697,0.0027614,0.00017564,0.00016803,0.00015849,0.0002998,0.0003152,0.00030294
3727.77,0.017327,0.017085,0.017134,0.0099368,0.0093873,0.0094308,0.0011778,0.00087035,0.00084269,0.0052437,0.0049781,0.004704,0.0027321,0.0028491,0.0027412,0.00017423,0.00016631,0.00015686,0.00029755,0.00031284,0.00030062
3741.37,0.017171,0.01694,0.016991,0.0098774,0.0093335,0.0093779,0.0011618,0.00085712,0.0008308,0.0051976,0.0049286,0.0046573,0.0027141,0.0028287,0.0027211,0.0001729,0.00016461,0.00015527,0.00029544,0.00031051,0.00029832
3754.98,0.017018,0.016797,0.01685,0.0098184,0.0092803,0.0093254,0.0011461,0.00084412,0.00081911,0.0051522,0.0048798,0.0046114,0.0026964,0.0028086,0.0027013,0.00017155,0.00016295,0.0001537,0.00029349,0.0003082,0.00029604
3768.58,0.016867,0.016657,0.01671,0.00976,0.0092276,0.0092734,0.0011306,0.00083132,0.0008076,0.0051075,0.0048317,0.0045661,0.0026788,0.0027886,0.0026817,0.0001701,0.0001613,0.00015216,0.00029168,0.00030592,0.00029379
3782.19,0.016718,0.016517,0.016572,0.0097022,0.0091755,0.0092221,0.0011154,0.00081871,0.00079626,0.0050634,0.0047842,0.0045214,0.0026615,0.002769,0.0026623,0.00016851,0.00015968,0.00015063,0.00028999,0.00030367,0.00029157
3795.79,0.01657,0.016379,0.016435,0.0096451,0.0091241,0.0091714,0.0011003,0.00080627,0.00078506,0.0050196,0.0047372,0.0044772,0.0026445,0.0027496,0.0026433,0.00016682,0.00015807,0.00014912,0.00028837,0.00030145,0.00028939
3809.4,0.016422,0.016241,0.016299,0.0095886,0.0090732,0.0091212,0.0010854,0.000794,0.00077402,0.004976,0.0046903,0.0044331,0.0026276,0.0027304,0.0026244,0.00016512,0.00015648,0.00014762,0.00028674,0.00029925,0.00028723
3823.0,0.016282,0.01611,0.01617,0.0095325,0.0090227,0.0090715,0.0010714,0.0007824,0.00076362,0.0049347,0.0046458,0.0043913,0.002611,0.0027114,0.0026058,0.00016356,0.00015496,0.00014619,0.00028507,0.00029708,0.00028509
3836.61,0.016137,0.015975,0.016036,0.0094766,0.0089724,0.0090219,0.0010569,0.00077055,0.00075296,0.004892,0.0046001,0.0043483,0.0025944,0.0026926,0.0025873,0.0001621,0.0001534,0.00014473,0.00028331,0.00029492,0.00028298
3850.21,0.015994,0.015842,0.015904,0.0094208,0.0089224,0.0089725,0.0010426,0.00075899,0.00074255,0.00485,0.004555,0.004306,0.002578,0.0026739,0.0025689,0.00016079,0.00015186,0.00014328,0.00028143,0.00029278,0.00028087
3863.82,0.015854,0.01571,0.015773,0.0093652,0.0088724,0.0089232,0.0010286,0.00074764,0.00073235,0.0048086,0.0045106,0.0042643,0.0025617,0.0026552,0.0025506,0.00015958,0.00015035,0.00014186,0.00027944,0.00029065,0.00027878
3877.42,0.015714,0.01558,0.015644,0.0093098,0.0088227,0.0088742,0.0010147,0.0007365,0.00072233,0.0047677,0.0044668,0.0042231,0.0025455,0.0026368,0.0025325,0.00015838,0.00014886,0.00014046,0.00027736,0.00028854,0.00027671
3891.03,0.015577,0.015452,0.015517,0.0092548,0.0087734,0.0088254,0.0010009,0.00072553,0.00071247,0.0047274,0.0044236,0.0041826,0.0025294,0.0026184,0.0025145,0.00015711,0.00014738,0.00013908,0.00027525,0.00028645,0.00027466
3904.63,0.015442,0.015326,0.015392,0.0092003,0.0087245,0.0087772,0.00098726,0.00071473,0.00070275,0.0046877,0.004381,0.0041426,0.0025136,0.0026003,0.0024967,0.00015573,0.00014593,0.00013772,0.00027314,0.00028438,0.00027263
3918.24,0.015308,0.015201,0.015268,0.0091463,0.0086761,0.0087294,0.00097361,0.00070404,0.00069313,0.0046485,0.004339,0.0041032,0.0024979,0.0025824,0.0024792,0.00015424,0.0001445,0.00013638,0.00027111,0.00028234,0.00027063
3931.84,0.015174,0.015076,0.015144,0.0090932,0.0086286,0.0086825,0.00095994,0.00069344,0.00068356,0.0046094,0.0042972,0.004064,0.0024825,0.0025648,0.0024619,0.0001527,0.00014307,0.00013504,0.00026918,0.00028034,0.00026866
3945.45,0.015045,0.014956,0.015025,0.0090409,0.0085819,0.0086363,0.00094721,0.00068357,0.00067472,0.0045717,0.0042567,0.0040261,0.0024675,0.0025475,0.0024449,0.00015125,0.0001417,0.00013375,0.0002674,0.00027836,0.00026672
3959.05,0.014915,0.014834,0.014904,0.0089884,0.008535,0.00859,0.00093391,0.00067339,0.00066554,0.0045336,0.004216,0.0039879,0.0024524,0.0025302,0.002428,0.00014989,0.00014031,0.00013245,0.00026575,0.0002764,0.00026479
3972.66,0.014786,0.014713,0.014784,0.0089363,0.0084885,0.008544,0.00092084,0.00066344,0.00065657,0.0044959,0.0041757,0.0039501,0.0024375,0.0025131,0.0024112,0.00014867,0.00013894,0.00013116,0.00026422,0.00027445,0.00026288
3986.26,0.014658,0.014594,0.014665,0.0088844,0.0084421,0.0084982,0.00090796,0.00065368,0.00064778,0.0044585,0.0041358,0.0039128,0.0024226,0.002496,0.0023946,0.00014757,0.00013758,0.00012989,0.00026277,0.00027251,0.00026098
3999.87,0.014531,0.014475,0.014548,0.0088325,0.0083958,0.0084524,0.00089526,0.0006441,0.00063914,0.0044216,0.0040964,0.0038758,0.0024079,0.0024791,0.002378,0.00014653,0.00013624,0.00012864,0.00026138,0.00027058,0.00025909
4013.47,0.014406,0.014358,0.014432,0.0087808,0.0083497,0.0084068,0.00088274,0.00063468,0.00063065,0.0043851,0.0040575,0.0038394,0.0023932,0.0024622,0.0023615,0.00014544,0.00013492,0.0001274,0.00025999,0.00026867,0.00025722
4027.08,0.014283,0.014243,0.014317,0.0087293,0.0083038,0.0083614,0.00087038,0.00062541,0.00062229,0.0043492,0.0040191,0.0038035,0.0023786,0.0024455,0.0023451,0.00014426,0.00013361,0.00012618,0.00025856,0.00026676,0.00025535
4040.68,0.014161,0.014129,0.014204,0.0086779,0.0082579,0.008316,0.00085815,0.00061625,0.00061401,0.0043137,0.0039813,0.0037682,0.0023641,0.0024288,0.0023288,0.00014296,0.00013232,0.00012498,0.00025704,0.00026487,0.0002535
4054.29,0.01404,0.014017,0.014092,0.008627,0.0082126,0.0082712,0.00084598,0.00060714,0.00060577,0.0042788,0.003944,0.0037333,0.0023498,0.0024124,0.0023128,0.00014159,0.00013105,0.00012379,0.00025544,0.00026299,0.00025168
4067.89,0.013922,0.013906,0.013982,0.0085799,0.0081709,0.0082299,0.00083464,0.00059862,0.00059811,0.0042443,0.0039073,0.0036989,0.0023365,0.002397,0.0022977,0.00014021,0.00012981,0.00012262,0.00025385,0.00026125,0.00024997
4081.5,0.013804,0.013796,0.013872,0.0085302,0.0081267,0.0081862,0.00082297,0.00058987,0.00059019,0.0042101,0.0038708,0.0036648,0.0023227,0.002381,0.0022821,0.00013891,0.00012857,0.00012147,0.00025208,0.00025943,0.00024819
4095.1,0.013687,0.013687,0.013764,0.0084813,0.0080833,0.0081432,0.00081156,0.00058129,0.00058243,0.0041761,0.0038346,0.0036311,0.002309,0.0023653,0.0022667,0.00013773,0.00012734,0.00012032,0.00025028,0.00025764,0.00024644
4108.71,0.013571,0.013578,0.013656,0.0084327,0.0080402,0.0081005,0.00080039,0.00057287,0.00057481,0.0041424,0.0037988,0.0035976,0.0022955,0.0023496,0.0022515,0.00013668,0.00012612,0.00011918,0.00024847,0.00025586,0.00024471
4122.31,0.013456,0.01347,0.013548,0.0083842,0.0079972,0.0080579,0.00078944,0.0005646,0.00056733,0.004109,0.0037633,0.0035645,0.002282,0.0023341,0.0022363,0.00013573,0.00012492,0.00011806,0.0002467,0.0002541,0.00024299
4135.92,0.013342,0.013363,0.013442,0.0083359,0.0079543,0.0080154,0.00077873,0.00055648,0.00055998,0.0040759,0.0037282,0.0035317,0.0022686,0.0023186,0.0022212,0.00013481,0.00012373,0.00011695,0.00024498,0.00025235,0.00024128
4149.52,0.013229,0.013258,0.013337,0.0082874,0.0079113,0.0079728,0.00076822,0.00054849,0.00055275,0.0040432,0.0036935,0.0034993,0.0022553,0.0023032,0.0022062,0.00013383,0.00012255,0.00011585,0.00024337,0.00025061,0.00023958
4163.13,0.013117,0.013153,0.013233,0.0082387,0.0078681,0.0079299,0.00075789,0.00054062,0.00054563,0.0040108,0.0036592,0.0034673,0.0022419,0.0022878,0.0021911,0.00013276,0.00012139,0.00011476,0.00024185,0.00024886,0.00023787
4176.73,0.013008,0.01305,0.01313,0.00819,0.0078248,0.007887,0.00074767,0.00053283,0.00053856,0.003979,0.0036255,0.0034358,0.0022285,0.0022723,0.0021761,0.00013159,0.00012024,0.0001137,0.00024045,0.00024712,0.00023617
4190.34,0.012901,0.012951,0.013031,0.0081477,0.0077877,0.0078503,0.00073788,0.00052537,0.00053181,0.0039481,0.0035927,0.0034052,0.0022169,0.0022587,0.0021628,0.00013038,0.00011913,0.00011266,0.00023932,0.00024557,0.00023466
4203.94,0.012793,0.01285,0.012931,0.0081002,0.0077457,0.0078086,0.00072799,0.00051784,0.00052497,0.003917,0.0035597,0.0033745,0.002204,0.0022438,0.0021482,0.00012916,0.00011801,0.00011162,0.00023811,0.00024388,0.00023301
4217.55,0.012687,0.01275,0.012831,0.0080539,0.0077047,0.007768,0.00071826,0.00051043,0.00051825,0.0038862,0.0035272,0.0033442,0.0021914,0.0022291,0.002134,0.00012802,0.00011691,0.00011059,0.00023695,0.00024222,0.0002314
4231.15,0.012582,0.012652,0.012733,0.0080082,0.0076644,0.0077279,0.00070865,0.00050315,0.00051163,0.0038558,0.003495,0.0033141,0.0021789,0.0022147,0.00212,0.00012699,0.00011582,0.00010958,0.00023579,0.00024059,0.00022981
4244.76,0.012477,0.012554,0.012635,0.0079629,0.0076243,0.0076882,0.00069918,0.00049598,0.00050512,0.0038255,0.003463,0.0032844,0.0021667,0.0022004,0.0021061,0.00012608,0.00011474,0.00010857,0.00023458,0.00023898,0.00022824
4258.36,0.012373,0.012456,0.012538,0.0079177,0.0075845,0.0076486,0.00068982,0.00048894,0.00049872,0.0037955,0.0034313,0.0032548,0.0021545,0.0021863,0.0020923,0.00012523,0.00011367,0.00010757,0.00023329,0.00023738,0.00022669
4271.97,0.01227,0.012359,0.012442,0.0078725,0.0075446,0.0076091,0.00068059,0.00048202,0.00049244,0.0037656,0.0033999,0.0032256,0.0021423,0.0021721,0.0020786,0.00012439,0.0001126,0.00010658,0.00023191,0.00023578,0.00022513
4285.57,0.012168,0.012263,0.012346,0.007827,0.0075044,0.0075691,0.00067145,0.00047523,0.00048626,0.003736,0.0033687,0.0031965,0.00213,0.0021579,0.0020647,0.00012349,0.00011155,0.0001056,0.00023042,0.00023417,0.00022357
4299.18,0.012067,0.012169,0.012251,0.0077812,0.007464,0.0075289,0.00066239,0.00046853,0.00048018,0.0037068,0.003338,0.003168,0.0021178,0.0021437,0.0020509,0.0001225,0.00011051,0.00010464,0.00022886,0.00023257,0.00022202
4312.78,0.011972,0.01208,0.012163,0.0077424,0.0074302,0.0074954,0.00065346,0.00046199,0.00047422,0.0036795,0.0033091,0.0031411,0.0021074,0.0021314,0.002039,0.00012148,0.00010953,0.00010373,0.00022744,0.00023117,0.00022066
4326.39,0.011872,0.011986,0.012069,0.0076965,0.0073897,0.0074551,0.00064454,0.0004555,0.00046831,0.0036507,0.0032789,0.003113,0.0020951,0.0021172,0.0020252,0.00012035,0.00010851,0.00010278,0.00022581,0.00022958,0.00021911
4339.99,0.011775,0.011895,0.011978,0.0076524,0.0073508,0.0074165,0.00063567,0.0004491,0.00046249,0.0036226,0.0032493,0.0030855,0.0020834,0.0021036,0.002012,0.00011926,0.00010751,0.00010185,0.00022427,0.00022804,0.00021762
4353.6,0.011679,0.011805,0.011888,0.0076091,0.0073127,0.0073786,0.00062686,0.0004428,0.00045674,0.0035949,0.0032202,0.0030585,0.0020719,0.0020901,0.0019989,0.00011825,0.00010653,0.00010094,0.00022281,0.00022653,0.00021615
4367.2,0.011584,0.011716,0.011799,0.0075664,0.0072751,0.0073412,0.00061811,0.00043658,0.00045106,0.0035675,0.0031914,0.0030317,0.0020605,0.0020769,0.0019861,0.00011734,0.00010556,0.00010004,0.00022145,0.00022504,0.00021471
4380.81,0.01149,0.011627,0.011711,0.007524,0.0072379,0.0073042,0.00060944,0.00043047,0.00044548,0.0035402,0.0031629,0.0030051,0.0020493,0.0020638,0.0019734,0.00011654,0.0001046,9.9145e-05,0.0002202,0.00022357,0.00021328
4394.41,0.011396,0.011539,0.011622,0.0074819,0.0072009,0.0072674,0.00060086,0.00042446,0.00043998,0.0035131,0.0031345,0.0029788,0.0020382,0.0020508,0.0019608,0.00011579,0.00010364,9.8257e-05,0.00021906,0.00022211,0.00021186
4408.02,0.011303,0.011451,0.011534,0.0074397,0.0071639,0.0072305,0.00059238,0.00041855,0.00043458,0.0034861,0.0031062,0.0029525,0.0020271,0.0020379,0.0019483,0.00011504,0.00010269,9.7374e-05,0.000218,0.00022066,0.00021045
4421.62,0.011208,0.011362,0.011445,0.0073964,0.0071258,0.0071926,0.00058401,0.00041273,0.00042926,0.0034586,0.0030777,0.0029261,0.0020157,0.0020246,0.0019354,0.0001142,0.00010173,9.6483e-05,0.00021695,0.00021917,0.00020901
4435.23,0.01113,0.01129,0.011373,0.0073622,0.0070964,0.0071634,0.00057582,0.00040709,0.00042409,0.0034364,0.0030539,0.002904,0.0020068,0.0020139,0.001925,0.00011344,0.00010092,9.5738e-05,0.00021619,0.00021796,0.00020784
4448.83,0.011034,0.011198,0.011281,0.0073171,0.0070565,0.0071236,0.00056765,0.00040145,0.00041893,0.0034083,0.0030249,0.0028771,0.001995,0.0020002,0.0019118,0.00011238,9.9945e-05,9.4834e-05,0.00021509,0.00021643,0.00020635
4462.44,0.010944,0.011114,0.011197,0.0072752,0.0070197,0.007087,0.00055962,0.00039592,0.00041386,0.0033824,0.0029979,0.002852,0.0019841,0.0019875,0.0018995,0.00011135,9.9035e-05,9.3991e-05,0.00021404,0.000215,0.00020497
4476.04,0.010856,0.011031,0.011114,0.0072341,0.0069836,0.007051,0.00055169,0.00039046,0.00040885,0.0033569,0.0029714,0.0028274,0.0019733,0.0019749,0.0018873,0.00011033,9.8144e-05,9.3165e-05,0.00021293,0.00021359,0.00020361
4489.65,0.01077,0.010949,0.011032,0.0071934,0.006948,0.0070155,0.00054388,0.00038509,0.00040391,0.0033319,0.0029453,0.0028032,0.0019628,0.0019626,0.0018754,0.0001094,9.7265e-05,9.2351e-05,0.00021176,0.0002122,0.00020227
4503.25,0.010684,0.010868,0.010951,0.0071534,0.0069129,0.0069805,0.00053618,0.00037978,0.00039903,0.003307,0.0029195,0.0027793,0.0019524,0.0019504,0.0018636,0.00010856,9.6398e-05,9.1547e-05,0.00021051,0.00021083,0.00020095
4516.86,0.010599,0.010788,0.010871,0.0071138,0.0068783,0.006946,0.00052861,0.00037455,0.00039422,0.0032824,0.0028939,0.0027556,0.0019421,0.0019384,0.001852,0.00010783,9.5538e-05,9.0751e-05,0.0002092,0.00020948,0.00019965
4530.46,0.010514,0.010708,0.010791,0.0070745,0.006844,0.0069117,0.00052117,0.0003694,0.00038947,0.0032579,0.0028684,0.002732,0.001932,0.0019265,0.0018405,0.00010716,9.4683e-05,8.9959e-05,0.00020786,0.00020815,0.00019836
4544.07,0.010429,0.010628,0.01071,0.0070353,0.0068097,0.0068775,0.00051387,0.00036433,0.00038479,0.0032333,0.002843,0.0027084,0.0019219,0.0019146,0.001829,0.00010649,9.3828e-05,8.9168e-05,0.00020651,0.00020682,0.00019708
4557.67,0.010344,0.010547,0.01063,0.0069956,0.0067749,0.0068429,0.00050674,0.00035936,0.0003802,0.0032086,0.0028176,0.0026849,0.0019117,0.0019026,0.0018175,0.00010577,9.2975e-05,8.8378e-05,0.00020516,0.00020548,0.00019579
4571.28,0.01027,0.010478,0.01056,0.0069595,0.0067436,0.0068116,0.00049987,0.00035456,0.00037578,0.0031873,0.0027951,0.0026641,0.0019024,0.0018917,0.0018069,0.00010506,9.2216e-05,8.7679e-05,0.00020396,0.00020426,0.0001946
4584.88,0.010186,0.010399,0.010481,0.0069203,0.0067093,0.0067774,0.00049299,0.00034973,0.00037131,0.003163,0.0027701,0.0026409,0.0018924,0.0018799,0.0017955,0.00010417,9.1377e-05,8.6903e-05,0.00020275,0.00020294,0.00019333
4598.49,0.010105,0.010322,0.010404,0.0068815,0.0066754,0.0067435,0.00048626,0.00034499,0.00036693,0.0031394,0.0027458,0.0026184,0.0018825,0.0018683,0.0017843,0.00010323,9.0561e-05,8.615e-05,0.00020164,0.00020164,0.00019208
4612.09,0.010025,0.010246,0.010328,0.0068431,0.0066418,0.00671,0.00047964,0.00034032,0.00036262,0.0031162,0.0027219,0.0025963,0.0018726,0.0018567,0.0017732,0.0001023,8.976e-05,8.5409e-05,0.00020062,0.00020036,0.00019083
4625.7,0.0099466,0.010172,0.010253,0.006805,0.0066086,0.0066767,0.00047313,0.00033572,0.00035836,0.0030934,0.0026984,0.0025746,0.0018629,0.0018453,0.0017622,0.00010142,8.8971e-05,8.468e-05,0.00019969,0.00019908,0.00018961
4639.3,0.009869,0.010098,0.01018,0.0067674,0.0065757,0.0066439,0.00046671,0.00033118,0.00035414,0.0030709,0.0026752,0.0025531,0.0018534,0.0018341,0.0017514,0.00010063,8.8193e-05,8.396e-05,0.00019883,0.00019783,0.0001884
4652.91,0.0097921,0.010026,0.010107,0.0067302,0.0065433,0.0066115,0.00046037,0.0003267,0.00034998,0.0030486,0.0026522,0.0025319,0.0018439,0.001823,0.0017407,9.9937e-05,8.7423e-05,8.3249e-05,0.00019801,0.00019659,0.0001872
4666.51,0.0097157,0.0099533,0.010034,0.0066935,0.0065113,0.0065795,0.00045409,0.00032227,0.00034586,0.0030263,0.0026294,0.0025107,0.0018346,0.001812,0.0017301,9.9314e-05,8.6658e-05,8.2542e-05,0.0001972,0.00019536,0.00018603
4680.12,0.0096387,0.0098801,0.0099605,0.0066571,0.0064796,0.0065478,0.00044785,0.00031787,0.00034176,0.0030039,0.0026065,0.0024895,0.0018254,0.0018012,0.0017197,9.8705e-05,8.5889e-05,8.1831e-05,0.00019636,0.00019415,0.00018486
4693.72,0.0095597,0.0098049,0.0098849,0.0066204,0.0064476,0.0065158,0.00044169,0.00031354,0.00033772,0.0029808,0.002583,0.0024678,0.0018161,0.0017902,0.0017092,9.8044e-05,8.5104e-05,8.1106e-05,0.00019545,0.00019293,0.00018369
4707.33,0.0094938,0.0097431,0.0098228,0.0065853,0.0064172,0.0064854,0.00043597,0.00030954,0.00033404,0.0029618,0.0025631,0.0024495,0.0018073,0.0017798,0.0016991,9.7448e-05,8.4435e-05,8.0491e-05,0.00019452,0.00019176,0.00018257
4720.93,0.0094189,0.0096719,0.0097513,0.0065494,0.0063859,0.006454,0.00042999,0.00030538,0.00033015,0.00294,0.0025409,0.0024289,0.0017983,0.0017691,0.0016889,9.6674e-05,8.3688e-05,7.9803e-05,0.00019347,0.00019057,0.00018143
4734.54,0.0093454,0.0096019,0.009681,0.0065134,0.0063546,0.0064227,0.0004241,0.00030131,0.00032635,0.0029185,0.002519,0.0024087,0.0017892,0.0017585,0.0016786,9.5847e-05,8.2955e-05,7.9126e-05,0.00019235,0.00018938,0.00018029
4748.14,0.0092729,0.009533,0.0096117,0.0064776,0.0063234,0.0063914,0.00041826,0.0002973,0.00032261,0.0028974,0.0024974,0.0023888,0.0017802,0.0017479,0.0016684,9.5004e-05,8.2233e-05,7.846e-05,0.00019118,0.0001882,0.00017915
4761.75,0.0092014,0.009465,0.0095434,0.0064419,0.0062923,0.0063602,0.00041248,0.00029335,0.00031893,0.0028765,0.0024762,0.0023692,0.0017713,0.0017373,0.0016583,9.4195e-05,8.1521e-05,7.7803e-05,0.00018998,0.00018703,0.00017803
4775.35,0.0091309,0.009398,0.009476,0.0064065,0.0062614,0.0063293,0.00040672,0.00028945,0.00031528,0.0028559,0.0024552,0.0023498,0.0017624,0.0017269,0.0016483,9.346e-05,8.0819e-05,7.7155e-05,0.00018879,0.00018587,0.00017691
4788.96,0.0090612,0.0093317,0.0094094,0.0063715,0.0062309,0.0062988,0.00040099,0.0002856,0.00031167,0.0028356,0.0024345,0.0023307,0.0017537,0.0017166,0.0016384,9.2816e-05,8.0126e-05,7.6516e-05,0.00018763,0.00018472,0.00017581
4802.56,0.0089922,0.009266,0.0093434,0.0063369,0.0062009,0.0062687,0.00039528,0.00028178,0.00030809,0.0028154,0.002414,0.0023118,0.0017451,0.0017064,0.0016286,9.225e-05,7.9439e-05,7.5883e-05,0.00018654,0.00018359,0.00017472
4816.17,0.0089229,0.0092,0.0092769,0.0063027,0.0061712,0.0062389,0.00038951,0.00027796,0.00030448,0.0027951,0.0023934,0.0022928,0.0017365,0.0016963,0.001619,9.1718e-05,7.8751e-05,7.5249e-05,0.00018553,0.00018247,0.00017365
4829.77,0.0088599,0.0091403,0.0092169,0.0062693,0.0061422,0.0062098,0.00038449,0.00027467,0.00030147,0.0027768,0.0023746,0.0022755,0.0017282,0.0016865,0.0016095,9.1239e-05,7.8119e-05,7.4669e-05,0.00018462,0.00018137,0.0001726
4843.38,0.0087905,0.009074,0.0091501,0.0062356,0.006113,0.0061805,0.00037868,0.00027086,0.00029784,0.0027564,0.0023541,0.0022565,0.0017199,0.0016766,0.0016001,9.064e-05,7.7432e-05,7.4035e-05,0.00018378,0.00018028,0.00017155
4856.98,0.0087233,0.0090097,0.0090855,0.0062022,0.006084,0.0061514,0.00037317,0.00026727,0.00029445,0.0027366,0.0023341,0.0022382,0.0017116,0.0016668,0.0015907,8.9984e-05,7.6764e-05,7.3421e-05,0.00018301,0.00017919,0.00017051
4870.59,0.0086567,0.0089461,0.0090214,0.0061689,0.006055,0.0061223,0.00036775,0.00026375,0.00029114,0.0027171,0.0023144,0.00222,0.0017034,0.0016571,0.0015814,8.9259e-05,7.6104e-05,7.2814e-05,0.00018229,0.0001781,0.00016947
4884.19,0.0085908,0.0088831,0.008958,0.0061355,0.006026,0.0060932,0.00036241,0.0002603,0.00028788,0.0026977,0.0022949,0.002202,0.0016951,0.0016473,0.001572,8.8493e-05,7.5451e-05,7.2212e-05,0.00018158,0.00017702,0.00016843
4897.8,0.0085257,0.0088208,0.0088952,0.0061022,0.005997,0.0060641,0.00035715,0.00025691,0.00028468,0.0026785,0.0022757,0.0021842,0.0016869,0.0016376,0.0015627,8.773e-05,7.4806e-05,7.1619e-05,0.00018086,0.00017594,0.0001674
4911.4,0.0084614,0.0087593,0.0088333,0.0060689,0.0059681,0.0060351,0.00035196,0.00025356,0.00028151,0.0026596,0.0022567,0.0021667,0.0016787,0.0016279,0.0015534,8.7017e-05,7.417e-05,7.1033e-05,0.00018011,0.00017486,0.00016637
4925.01,0.0083981,0.0086987,0.0087723,0.0060359,0.0059394,0.0060061,0.00034683,0.00025026,0.00027838,0.002641,0.0022379,0.0021494,0.0016705,0.0016183,0.0015442,8.6382e-05,7.3543e-05,7.0456e-05,0.0001793,0.0001738,0.00016535
4938.61,0.0083355,0.0086388,0.008712,0.006003,0.0059108,0.0059774,0.00034175,0.00024698,0.00027527,0.0026225,0.0022194,0.0021324,0.0016624,0.0016087,0.0015351,8.5832e-05,7.2923e-05,6.9886e-05,0.00017843,0.00017273,0.00016434
4952.22,0.0082734,0.0085794,0.008652,0.0059698,0.0058818,0.0059483,0.00033665,0.00024367,0.0002721,0.0026042,0.002201,0.0021155,0.0016542,0.0015991,0.0015259,8.5342e-05,7.2308e-05,6.9321e-05,0.00017747,0.00017167,0.00016332
4965.82,0.0082134,0.0085219,0.0085941,0.005941,0.0058572,0.0059236,0.00033224,0.00024084,0.00026949,0.0025865,0.0021832,0.0020991,0.0016473,0.0015907,0.0015179,8.489e-05,7.1714e-05,6.8775e-05,0.00017659,0.00017073,0.00016243
4979.43,0.0081522,0.0084633,0.008535,0.0059085,0.0058289,0.0058951,0.00032725,0.00023758,0.00026635,0.0025684,0.0021652,0.0020825,0.0016393,0.0015813,0.0015089,8.4401e-05,7.1109e-05,6.8219e-05,0.00017554,0.00016968,0.00016143
