,1s,1s,1s,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4s,4s,4s
2067.96,,,,0.04244,0.039937,0.039143,0.01994,0.018905,0.018525,0.0012917,0.0012093,0.0011088,0.010104,0.010298,0.009946,0.0052205,0.0053363,0.0052647,0.0003634,0.00037401,0.00036941
2081.56,,,,0.041836,0.039354,0.038581,0.019766,0.018725,0.018351,0.0012644,0.0011806,0.0010817,0.0099344,0.010123,0.0097763,0.0051552,0.0052695,0.0051983,0.00035886,0.00036909,0.00036451
2095.17,,,,0.041242,0.038781,0.038029,0.019595,0.018548,0.01818,0.0012379,0.0011528,0.0010554,0.0097684,0.0099525,0.0096103,0.005091,0.0052038,0.0051331,0.00035512,0.00036426,0.0003597
2108.77,,,,0.040659,0.038219,0.037488,0.019425,0.018374,0.018011,0.0012121,0.0011258,0.0010299,0.009606,0.0097856,0.0094481,0.005028,0.0051394,0.005069,0.0003514,0.00035951,0.00035498
2122.38,,,,0.040086,0.037667,0.036956,0.019258,0.018201,0.017844,0.0011868,0.0010995,0.0010051,0.0094473,0.0096224,0.0092893,0.0049661,0.005076,0.005006,0.00034702,0.00035485,0.00035035
2135.98,,,,0.039523,0.037125,0.036433,0.019092,0.01803,0.017679,0.0011619,0.0010739,0.00098101,0.0092919,0.0094627,0.009134,0.0049053,0.0050138,0.0049442,0.00034185,0.00035028,0.0003458
2149.59,,,,0.03897,0.036593,0.035921,0.018929,0.017862,0.017516,0.0011376,0.0010492,0.00095769,0.00914,0.0093066,0.0089823,0.0048455,0.0049526,0.0048834,0.00033641,0.0003458,0.00034134
2163.19,,,,0.038426,0.03607,0.035417,0.018767,0.017696,0.017355,0.0011139,0.001025,0.000935,0.0089911,0.0091536,0.0088335,0.0047868,0.0048925,0.0048237,0.00033146,0.00034141,0.00033697
2176.8,,,,0.037891,0.035557,0.034923,0.018607,0.017532,0.017196,0.0010908,0.0010016,0.00091297,0.0088455,0.0090038,0.008688,0.0047291,0.0048334,0.0047651,0.00032743,0.0003371,0.00033267
2190.4,,,,0.037365,0.035053,0.034437,0.018449,0.017369,0.017039,0.0010686,0.00097876,0.00089158,0.0087029,0.0088573,0.0085455,0.0046724,0.0047754,0.0047074,0.00032413,0.00033286,0.00032845
2204.01,,,,0.036849,0.034558,0.03396,0.018293,0.017209,0.016884,0.0010471,0.00095659,0.00087079,0.0085633,0.0087139,0.0084062,0.0046166,0.0047182,0.0046506,0.0003209,0.0003287,0.00032431
2217.61,,,,0.036341,0.034071,0.033492,0.018138,0.017051,0.016731,0.0010264,0.00093501,0.00085059,0.0084267,0.0085735,0.0082698,0.0045618,0.0046621,0.0045949,0.00031711,0.00032461,0.00032024
2231.22,,,,0.035842,0.033594,0.033031,0.017985,0.016894,0.01658,0.0010063,0.000914,0.00083094,0.0082929,0.008436,0.0081362,0.0045079,0.0046069,0.0045401,0.0003126,0.00032059,0.00031625
2244.82,,,,0.035351,0.033125,0.03258,0.017834,0.01674,0.016431,0.00098683,0.00089361,0.00081189,0.008162,0.0083015,0.0080055,0.004455,0.0045527,0.0044863,0.00030779,0.00031665,0.00031233
2258.43,,,,0.034869,0.032664,0.032135,0.017685,0.016587,0.016284,0.00096765,0.00087372,0.00079333,0.0080337,0.0081697,0.0078775,0.004403,0.0044994,0.0044333,0.00030333,0.00031279,0.00030848
2272.03,,,,0.034394,0.032211,0.031699,0.017537,0.016437,0.016138,0.00094879,0.00085436,0.00077528,0.007908,0.0080406,0.0077521,0.0043518,0.0044469,0.0043813,0.00029969,0.000309,0.0003047
2285.64,,,,0.033927,0.031767,0.03127,0.017391,0.016288,0.015994,0.00093024,0.00083552,0.00075774,0.007785,0.0079141,0.0076292,0.0043014,0.0043953,0.0043301,0.00029679,0.00030527,0.00030099
2299.24,,,,0.033468,0.031329,0.030848,0.017247,0.016141,0.015852,0.00091203,0.00081718,0.00074068,0.0076645,0.0077902,0.0075089,0.0042519,0.0043445,0.0042797,0.0002941,0.00030159,0.00029734
2312.85,,,,0.033017,0.0309,0.030434,0.017104,0.015995,0.015712,0.00089426,0.00079932,0.00072408,0.0075466,0.0076688,0.0073911,0.0042032,0.0042946,0.0042301,0.000291,0.00029798,0.00029375
2326.45,,,,0.032573,0.030478,0.030028,0.016962,0.015851,0.015573,0.00087697,0.00078189,0.00070791,0.0074311,0.0075499,0.0072757,0.0041552,0.0042454,0.0041813,0.00028722,0.00029443,0.00029022
2340.06,,,,0.032137,0.030064,0.029628,0.016823,0.01571,0.015437,0.00086036,0.000765,0.00069223,0.007318,0.0074335,0.0071626,0.0041083,0.0041973,0.0041336,0.00028304,0.00029096,0.00028677
2353.66,,,,0.031707,0.029656,0.029235,0.016685,0.01557,0.015302,0.00084427,0.00074849,0.00067693,0.0072072,0.0073193,0.0070518,0.004062,0.0041498,0.0040865,0.00027901,0.00028754,0.00028337
2367.27,,,,0.031284,0.029255,0.028848,0.016548,0.015432,0.015168,0.00082872,0.0007324,0.00066204,0.0070986,0.0072073,0.0069432,0.0040164,0.004103,0.0040401,0.00027562,0.00028419,0.00028003
2380.87,,,,0.030868,0.028861,0.028468,0.016413,0.015295,0.015036,0.00081362,0.00071673,0.00064756,0.0069921,0.0070975,0.0068367,0.0039716,0.004057,0.0039945,0.00027296,0.00028089,0.00027675
2394.48,,,,0.030459,0.028474,0.028094,0.016279,0.01516,0.014906,0.00079887,0.00070146,0.00063345,0.0068877,0.0069899,0.0067322,0.0039275,0.0040117,0.0039496,0.00027068,0.00027763,0.00027351
2408.08,,,,0.030056,0.028093,0.027727,0.016147,0.015026,0.014777,0.00078437,0.00068658,0.00061972,0.0067854,0.0068844,0.0066299,0.003884,0.0039671,0.0039053,0.00026819,0.00027443,0.00027033
2421.69,,,,0.02966,0.027718,0.027366,0.016016,0.014893,0.014649,0.00077005,0.00067206,0.00060635,0.0066852,0.0067809,0.0065296,0.0038412,0.0039232,0.0038618,0.00026511,0.00027127,0.0002672
2435.29,,,,0.029271,0.027351,0.027011,0.015887,0.014764,0.014524,0.00075594,0.00065793,0.00059334,0.006587,0.0066796,0.0064313,0.0037993,0.0038802,0.0038192,0.0002615,0.00026819,0.00026414
2448.9,,,,0.028887,0.026989,0.026662,0.015759,0.014635,0.0144,0.00074205,0.00064413,0.00058065,0.0064906,0.0065802,0.0063349,0.0037579,0.0038377,0.003777,0.00025776,0.00026514,0.00026112
2462.5,,,,0.02851,0.026633,0.026318,0.015632,0.014507,0.014277,0.00072845,0.00063068,0.00056829,0.006396,0.0064826,0.0062403,0.0037172,0.0037959,0.0037356,0.00025442,0.00026215,0.00025815
2476.11,,,,0.028138,0.026283,0.02598,0.015507,0.014381,0.014156,0.00071524,0.00061756,0.00055625,0.0063032,0.0063869,0.0061475,0.0036771,0.0037547,0.0036948,0.00025175,0.00025921,0.00025522
2489.71,,,,0.027772,0.025938,0.025647,0.015383,0.014257,0.014036,0.00070246,0.00060477,0.00054452,0.0062121,0.0062929,0.0060564,0.0036376,0.0037141,0.0036546,0.00024963,0.00025631,0.00025234
2503.32,,,,0.027411,0.025599,0.02532,0.01526,0.014133,0.013917,0.00069012,0.0005923,0.00053309,0.0061226,0.0062006,0.005967,0.0035986,0.0036741,0.0036149,0.00024758,0.00025345,0.0002495
2516.92,,,,0.027056,0.025265,0.024997,0.015138,0.014011,0.013799,0.0006782,0.00058013,0.00052196,0.0060346,0.0061099,0.0058791,0.0035602,0.0036346,0.0035758,0.00024514,0.00025063,0.0002467
2530.53,,,,0.026709,0.024939,0.024683,0.015019,0.013892,0.013685,0.00066662,0.00056826,0.00051111,0.0059491,0.0060217,0.0057936,0.0035228,0.0035961,0.0035377,0.00024214,0.00024787,0.00024397
2544.13,,,,0.026365,0.024617,0.024371,0.014899,0.013773,0.01357,0.00065529,0.00055667,0.00050052,0.0058646,0.0059347,0.0057093,0.0034855,0.0035579,0.0034998,0.00023875,0.00024514,0.00024127
2557.74,,,,0.026027,0.0243,0.024065,0.014781,0.013655,0.013457,0.00064413,0.00054536,0.0004902,0.0057818,0.0058493,0.0056266,0.0034489,0.0035203,0.0034625,0.00023545,0.00024246,0.0002386
2571.34,,,,0.025695,0.023988,0.023764,0.014665,0.013539,0.013345,0.00063309,0.00053431,0.00048013,0.0057005,0.0057655,0.0055454,0.0034129,0.0034832,0.0034259,0.00023265,0.00023982,0.00023598
2584.95,,,,0.025367,0.023681,0.023467,0.014549,0.013424,0.013234,0.00062217,0.00052352,0.00047031,0.0056206,0.0056831,0.0054657,0.0033774,0.0034468,0.0033897,0.00023047,0.00023723,0.0002334
2598.55,,,,0.025043,0.023378,0.023174,0.014435,0.01331,0.013124,0.00061139,0.000513,0.00046074,0.0055422,0.0056022,0.0053874,0.0033424,0.0034108,0.0033541,0.00022866,0.00023467,0.00023086
2612.16,,,,0.024724,0.02308,0.022886,0.014321,0.013197,0.013016,0.00060081,0.00050273,0.00045141,0.0054651,0.0055226,0.0053103,0.0033078,0.0033752,0.0033189,0.00022677,0.00023213,0.00022834
2625.76,,,,0.024414,0.02279,0.022606,0.01421,0.013087,0.01291,0.00059049,0.0004927,0.00044231,0.0053902,0.0054453,0.0052355,0.0032741,0.0033406,0.0032846,0.00022447,0.00022966,0.00022589
2639.37,,,,0.024105,0.022502,0.022327,0.014099,0.012977,0.012804,0.00058047,0.00048291,0.00043342,0.0053161,0.0053688,0.0051614,0.0032406,0.0033061,0.0032505,0.00022164,0.0002272,0.00022346
2652.97,,,,0.023802,0.022219,0.022053,0.013989,0.012868,0.012699,0.00057078,0.00047334,0.00042475,0.0052434,0.0052937,0.0050888,0.0032076,0.0032721,0.0032168,0.00021858,0.00022478,0.00022106
2666.58,,,,0.023503,0.021941,0.021784,0.01388,0.012761,0.012596,0.00056141,0.00046399,0.00041628,0.0051721,0.00522,0.0050175,0.0031751,0.0032387,0.0031838,0.0002157,0.00022241,0.0002187
2680.18,,,,0.023209,0.021666,0.021519,0.013773,0.012654,0.012493,0.00055233,0.00045485,0.00040802,0.0051022,0.0051477,0.0049475,0.0031431,0.0032057,0.0031512,0.00021334,0.00022007,0.00021638
2693.79,,,,0.022919,0.021397,0.021257,0.013667,0.012549,0.012392,0.00054346,0.00044591,0.00039995,0.0050334,0.0050765,0.0048786,0.0031115,0.0031733,0.0031191,0.00021152,0.00021777,0.00021409
2707.39,,,,0.022632,0.021129,0.020999,0.013561,0.012445,0.012292,0.00053474,0.00043718,0.00039206,0.0049656,0.0050064,0.0048108,0.0030804,0.0031412,0.0030874,0.00020997,0.00021549,0.00021183
2721.0,,,,0.022354,0.020871,0.020749,0.013457,0.012343,0.012194,0.00052616,0.00042868,0.0003844,0.0049,0.0049385,0.0047451,0.0030499,0.0031099,0.0030564,0.00020831,0.00021326,0.00020963
2734.6,,,,0.022076,0.020613,0.020499,0.013354,0.012241,0.012096,0.00051761,0.00042035,0.00037689,0.0048346,0.0048708,0.0046797,0.0030196,0.0030787,0.0030255,0.00020619,0.00021104,0.00020743
2748.21,,,,0.021803,0.020359,0.020253,0.013251,0.012141,0.011999,0.00050914,0.0004122,0.00036956,0.0047706,0.0048045,0.0046156,0.0029898,0.003048,0.0029952,0.00020363,0.00020886,0.00020527
2761.81,,,,0.021534,0.02011,0.020011,0.01315,0.012041,0.011904,0.00050077,0.00040424,0.00036241,0.0047077,0.0047394,0.0045527,0.0029604,0.0030178,0.0029652,0.0002009,0.00020671,0.00020314
2775.42,,,,0.02127,0.019864,0.019773,0.013049,0.011943,0.011809,0.00049254,0.00039646,0.00035541,0.004646,0.0046755,0.004491,0.0029314,0.0029879,0.0029357,0.00019837,0.0002046,0.00020104
2789.02,,,,0.021009,0.019622,0.019539,0.01295,0.011845,0.011715,0.00048451,0.00038884,0.00034857,0.0045852,0.0046127,0.0044303,0.0029029,0.0029585,0.0029067,0.00019633,0.00020252,0.00019898
2802.63,,,,0.020751,0.019384,0.019308,0.012852,0.011749,0.011623,0.00047671,0.00038139,0.00034189,0.0045255,0.0045509,0.0043705,0.0028748,0.0029296,0.0028781,0.00019478,0.00020048,0.00019695
2816.23,,,,0.020497,0.019149,0.01908,0.012755,0.011654,0.011532,0.00046914,0.00037408,0.00033534,0.0044666,0.00449,0.0043117,0.002847,0.002901,0.0028498,0.00019348,0.00019845,0.00019494
2829.84,,,,0.02025,0.01892,0.018858,0.012658,0.01156,0.011441,0.00046194,0.00036702,0.00032902,0.0044093,0.0044308,0.0042545,0.0028197,0.0028729,0.002822,0.00019206,0.00019646,0.00019297
2843.44,,,,0.020003,0.018692,0.018637,0.012563,0.011467,0.011352,0.00045486,0.00036006,0.00032279,0.0043524,0.004372,0.0041977,0.0027927,0.0028451,0.0027945,0.00019024,0.00019449,0.00019102
2857.05,,,,0.01976,0.018468,0.018419,0.012468,0.011375,0.011263,0.00044795,0.00035326,0.00031671,0.0042966,0.0043143,0.004142,0.0027661,0.0028176,0.0027674,0.00018799,0.00019254,0.0001891
2870.65,,,,0.019521,0.018247,0.018205,0.012374,0.011284,0.011175,0.00044115,0.0003466,0.00031077,0.0042417,0.0042575,0.0040872,0.0027398,0.0027905,0.0027406,0.00018555,0.00019063,0.0001872
2884.26,,,,0.019286,0.01803,0.017994,0.012281,0.011193,0.011089,0.00043439,0.00034008,0.00030495,0.0041878,0.0042018,0.0040334,0.0027138,0.0027638,0.0027142,0.00018326,0.00018874,0.00018533
2897.86,,,,0.019054,0.017816,0.017786,0.012189,0.011104,0.011003,0.00042767,0.0003337,0.00029927,0.0041347,0.004147,0.0039806,0.0026882,0.0027374,0.0026881,0.00018139,0.00018688,0.00018349
2911.47,,,,0.018825,0.017605,0.017582,0.012098,0.011016,0.010918,0.00042095,0.00032744,0.00029369,0.0040826,0.0040931,0.0039285,0.002663,0.0027115,0.0026625,0.00017998,0.00018505,0.00018167
2925.07,,,,0.018601,0.017398,0.017381,0.012008,0.010929,0.010834,0.00041442,0.0003214,0.00028832,0.0040316,0.0040404,0.0038776,0.0026382,0.0026859,0.0026372,0.00017882,0.00018325,0.00017989
2938.68,,,,0.018378,0.017193,0.017182,0.011919,0.010842,0.010751,0.00040787,0.0003154,0.00028298,0.0039811,0.0039881,0.0038273,0.0026137,0.0026606,0.0026122,0.0001776,0.00018147,0.00017812
2952.28,,,,0.018158,0.016991,0.016986,0.011831,0.010757,0.010669,0.0004015,0.00030955,0.00027779,0.0039315,0.0039368,0.0037777,0.0025895,0.0026356,0.0025876,0.00017604,0.00017971,0.00017638
2965.89,,,,0.017942,0.016793,0.016792,0.011743,0.010672,0.010588,0.00039532,0.00030383,0.00027271,0.0038827,0.0038863,0.003729,0.0025655,0.002611,0.0025632,0.00017406,0.00017797,0.00017467
2979.49,,,,0.017729,0.016597,0.016602,0.011656,0.010588,0.010507,0.00038934,0.00029823,0.00026774,0.0038347,0.0038367,0.0036811,0.0025419,0.0025866,0.0025392,0.00017185,0.00017625,0.00017297
2993.1,,,,0.017519,0.016404,0.016414,0.011569,0.010505,0.010427,0.00038355,0.00029275,0.00026289,0.0037876,0.0037878,0.0036341,0.0025186,0.0025625,0.0025154,0.00016971,0.00017456,0.0001713
3006.7,,,,0.017312,0.016214,0.01623,0.011484,0.010423,0.010348,0.00037793,0.00028738,0.00025813,0.0037413,0.0037399,0.0035878,0.0024955,0.0025388,0.002492,0.00016789,0.0001729,0.00016965
3020.31,,,,0.017108,0.016027,0.016048,0.011399,0.010342,0.01027,0.00037241,0.00028211,0.00025346,0.0036958,0.0036927,0.0035423,0.0024728,0.0025154,0.0024688,0.00016652,0.00017126,0.00016802
3033.91,,,,0.016907,0.015843,0.015869,0.011316,0.010262,0.010193,0.00036706,0.00027701,0.00024895,0.0036511,0.0036463,0.0034977,0.0024506,0.0024924,0.0024462,0.00016545,0.00016965,0.00016643
3047.52,,,,0.016709,0.015662,0.015692,0.011233,0.010182,0.010117,0.00036166,0.00027195,0.00024449,0.003607,0.0036006,0.0034536,0.0024285,0.0024696,0.0024237,0.0001644,0.00016805,0.00016485
3061.12,,,,0.016513,0.015482,0.015517,0.011151,0.010104,0.010041,0.0003563,0.00026701,0.00024013,0.0035637,0.0035556,0.0034103,0.0024067,0.0024471,0.0024015,0.00016311,0.00016647,0.00016329
3074.73,,,,0.01632,0.015306,0.015345,0.011069,0.010026,0.0099663,0.00035096,0.00026218,0.00023586,0.0035209,0.0035113,0.0033676,0.0023851,0.0024249,0.0023796,0.00016144,0.00016492,0.00016175
3088.33,,,,0.016129,0.015131,0.015176,0.010988,0.0099488,0.009892,0.00034566,0.00025744,0.00023169,0.0034789,0.0034676,0.0033255,0.0023639,0.002403,0.0023579,0.00015948,0.00016338,0.00016024
3101.94,,,,0.015941,0.01496,0.015008,0.010908,0.0098723,0.0098184,0.00034041,0.00025281,0.00022761,0.0034375,0.0034247,0.0032842,0.0023428,0.0023813,0.0023365,0.00015748,0.00016186,0.00015874
3115.54,,,,0.015756,0.014791,0.014844,0.010828,0.0097963,0.0097454,0.00033525,0.00024827,0.00022361,0.0033967,0.0033825,0.0032435,0.002322,0.0023598,0.0023153,0.00015571,0.00016036,0.00015725
3129.15,,,,0.015574,0.014624,0.014681,0.010749,0.0097209,0.0096728,0.00033021,0.0002438,0.00021968,0.0033567,0.003341,0.0032036,0.0023013,0.0023385,0.0022943,0.00015433,0.00015888,0.00015578
3142.75,,,,0.015394,0.014461,0.014522,0.010672,0.0096485,0.0096032,0.00032539,0.00023948,0.00021588,0.0033173,0.0033002,0.0031643,0.0022815,0.002318,0.0022741,0.00015335,0.00015746,0.00015437
3156.36,,,,0.015217,0.014299,0.014364,0.010595,0.009575,0.0095325,0.00032066,0.0002352,0.00021212,0.0032785,0.00326,0.0031256,0.0022615,0.0022973,0.0022537,0.00015248,0.00015602,0.00015295
3169.96,,,,0.015042,0.01414,0.014208,0.010518,0.0095026,0.0094629,0.00031608,0.00023101,0.00020844,0.0032402,0.0032203,0.0030875,0.0022418,0.002277,0.0022337,0.00015151,0.0001546,0.00015155
3183.57,,,,0.014869,0.013982,0.014055,0.010443,0.0094309,0.009394,0.00031163,0.00022691,0.00020484,0.0032025,0.0031813,0.0030499,0.0022224,0.002257,0.0022139,0.00015021,0.0001532,0.00015017
3197.17,,,,0.014698,0.013827,0.013903,0.010367,0.0093599,0.0093257,0.00030726,0.00022289,0.00020132,0.0031653,0.0031428,0.0030129,0.0022032,0.0022371,0.0021943,0.00014858,0.00015182,0.0001488
3210.78,,,,0.014529,0.013674,0.013753,0.010293,0.0092894,0.0092579,0.00030294,0.00021895,0.00019787,0.0031286,0.0031049,0.0029764,0.0021842,0.0022175,0.002175,0.00014677,0.00015045,0.00014745
3224.38,,,,0.014363,0.013522,0.013605,0.010218,0.0092193,0.0091905,0.00029864,0.0002151,0.00019449,0.0030925,0.0030675,0.0029405,0.0021653,0.002198,0.0021558,0.00014503,0.0001491,0.00014612
3237.99,,,,0.014199,0.013373,0.01346,0.010144,0.0091493,0.0091231,0.00029434,0.00021131,0.00019118,0.003057,0.0030308,0.0029052,0.0021465,0.0021787,0.0021367,0.00014357,0.00014776,0.00014479
3251.59,,,,0.014039,0.013228,0.013318,0.010074,0.0090833,0.0090597,0.00029006,0.00020762,0.00018795,0.0030223,0.0029949,0.0028707,0.0021288,0.0021603,0.0021186,0.00014253,0.00014648,0.00014353
3265.2,,,,0.013879,0.013084,0.013176,0.010001,0.0090153,0.0089942,0.00028578,0.00020398,0.00018477,0.0029879,0.0029593,0.0028365,0.0021106,0.0021415,0.0021001,0.00014171,0.00014518,0.00014224
3278.8,,,,0.013722,0.012941,0.013037,0.0099297,0.0089483,0.0089297,0.00028155,0.00020041,0.00018166,0.002954,0.0029243,0.0028028,0.0020927,0.0021231,0.0020819,0.00014094,0.0001439,0.00014097
3292.41,,,,0.013567,0.012801,0.012899,0.009859,0.0088821,0.008866,0.0002774,0.00019692,0.0001786,0.0029207,0.0028898,0.0027697,0.0020751,0.0021049,0.002064,0.00013999,0.00014263,0.00013973
3306.01,,,,0.013413,0.012662,0.012763,0.0097889,0.0088167,0.0088031,0.00027336,0.00019349,0.00017561,0.0028878,0.0028557,0.002737,0.0020577,0.0020869,0.0020462,0.00013873,0.00014138,0.0001385
3319.62,,,,0.013262,0.012525,0.012629,0.0097194,0.0087518,0.0087406,0.00026945,0.00019013,0.00017268,0.0028554,0.0028222,0.0027047,0.0020405,0.0020691,0.0020287,0.00013719,0.00014015,0.00013728
3333.22,,,,0.013112,0.012389,0.012496,0.0096501,0.0086872,0.0086785,0.00026567,0.00018684,0.00016981,0.0028234,0.002789,0.0026729,0.0020234,0.0020515,0.0020114,0.00013556,0.00013893,0.00013607
3346.83,,,,0.012964,0.012255,0.012365,0.0095808,0.0086228,0.0086164,0.000262,0.00018362,0.00016701,0.0027919,0.0027563,0.0026415,0.0020064,0.0020339,0.0019941,0.00013405,0.00013771,0.00013487
3360.43,,,,0.012821,0.012126,0.012239,0.0095153,0.0085618,0.0085578,0.00025843,0.00018046,0.00016425,0.0027615,0.0027248,0.0026112,0.0019903,0.0020172,0.0019776,0.00013289,0.00013656,0.00013373
3374.04,,,,0.012676,0.011996,0.012111,0.0094472,0.0084986,0.0084969,0.00025491,0.00017736,0.00016155,0.0027309,0.0026931,0.0025807,0.0019737,0.0020001,0.0019608,0.00013202,0.00013537,0.00013256
3387.64,,,,0.012535,0.011869,0.011986,0.0093801,0.0084365,0.0084371,0.00025142,0.00017431,0.00015891,0.0027009,0.002662,0.0025509,0.0019574,0.0019833,0.0019442,0.00013134,0.00013421,0.00013141
3401.25,,,,0.012395,0.011743,0.011863,0.0093138,0.0083752,0.008378,0.00024794,0.00017133,0.00015631,0.0026714,0.0026313,0.0025215,0.0019413,0.0019667,0.0019278,0.00013065,0.00013306,0.00013027
3414.85,,,,0.012257,0.011619,0.011741,0.0092483,0.0083146,0.0083196,0.00024445,0.00016839,0.00015376,0.0026423,0.0026011,0.0024925,0.0019255,0.0019503,0.0019117,0.00012974,0.00013192,0.00012916
3428.46,,,,0.012121,0.011496,0.01162,0.0091833,0.0082546,0.0082619,0.00024095,0.00016552,0.00015126,0.0026135,0.0025713,0.0024639,0.0019099,0.0019341,0.0018958,0.00012855,0.0001308,0.00012805
3442.06,,,,0.011986,0.011374,0.011501,0.0091188,0.0081952,0.0082047,0.00023747,0.00016269,0.00014881,0.0025851,0.0025419,0.0024357,0.0018944,0.0019181,0.0018801,0.00012712,0.00012969,0.00012696
3455.67,,,,0.011851,0.011253,0.011382,0.0090542,0.0081358,0.0081473,0.00023402,0.00015993,0.0001464,0.0025568,0.0025126,0.0024076,0.001879,0.0019022,0.0018644,0.00012563,0.00012859,0.00012587
3469.27,,,,0.011725,0.01114,0.01127,0.0089928,0.0080793,0.008093,0.00023066,0.00015723,0.00014406,0.0025303,0.002485,0.0023811,0.0018643,0.001887,0.0018494,0.00012433,0.00012754,0.00012483
3482.88,,,,0.011593,0.011022,0.011154,0.0089289,0.0080207,0.0080365,0.00022735,0.00015457,0.00014175,0.0025028,0.0024565,0.0023538,0.0018491,0.0018713,0.001834,0.00012328,0.00012646,0.00012377
3496.48,,,,0.011465,0.010907,0.011041,0.0088661,0.0079632,0.007981,0.00022415,0.00015196,0.00013949,0.002476,0.0024288,0.0023272,0.0018343,0.001856,0.0018189,0.00012254,0.0001254,0.00012272
3510.09,,,,0.011339,0.010794,0.01093,0.0088038,0.0079062,0.0079261,0.00022105,0.0001494,0.00013727,0.0024496,0.0024015,0.002301,0.0018196,0.0018408,0.0018039,0.00012195,0.00012435,0.00012168
3523.69,,,,0.011215,0.010682,0.01082,0.0087422,0.00785,0.0078718,0.00021804,0.00014688,0.00013509,0.0024236,0.0023746,0.0022752,0.0018051,0.0018258,0.0017892,0.00012134,0.00012331,0.00012066
3537.3,,,,0.011092,0.010572,0.010712,0.0086813,0.0077943,0.0078182,0.0002151,0.00014441,0.00013295,0.0023979,0.0023481,0.0022498,0.0017908,0.0018111,0.0017747,0.00012051,0.00012229,0.00011965
3550.9,,,,0.01097,0.010464,0.010605,0.0086209,0.0077394,0.0077652,0.00021222,0.00014199,0.00013085,0.0023726,0.0023219,0.0022248,0.0017767,0.0017965,0.0017603,0.0001194,0.00012128,0.00011866
3564.51,,,,0.01085,0.010356,0.010498,0.0085611,0.0076849,0.0077127,0.00020936,0.0001396,0.00012878,0.0023475,0.002296,0.0021999,0.0017628,0.0017821,0.0017461,0.00011807,0.00012028,0.00011768
3578.11,,,,0.010729,0.010248,0.010392,0.0085012,0.0076305,0.0076602,0.0002065,0.00013726,0.00012676,0.0023224,0.0022701,0.0021751,0.0017489,0.0017677,0.001732,0.00011668,0.00011928,0.0001167
3591.72,,,,0.010616,0.010147,0.010293,0.0084431,0.0075779,0.0076095,0.00020369,0.00013499,0.0001248,0.002299,0.0022458,0.0021519,0.0017354,0.0017538,0.0017183,0.00011545,0.00011832,0.00011575
3605.32,,,,0.0105,0.010043,0.01019,0.0083844,0.0075248,0.0075582,0.00020083,0.00013275,0.00012285,0.0022748,0.0022209,0.0021281,0.0017219,0.0017398,0.0017045,0.00011447,0.00011736,0.0001148
3618.93,,,,0.010386,0.0099413,0.01009,0.0083261,0.0074721,0.0075073,0.00019798,0.00013054,0.00012095,0.0022511,0.0021965,0.0021047,0.0017085,0.0017259,0.0016909,0.00011378,0.0001164,0.00011385
3632.53,,,,0.010273,0.0098408,0.0099903,0.0082682,0.0074198,0.0074568,0.00019514,0.00012838,0.00011907,0.0022278,0.0021724,0.0020816,0.0016952,0.0017122,0.0016774,0.00011326,0.00011546,0.00011292
3646.14,,,,0.010162,0.0097417,0.0098924,0.0082109,0.0073681,0.0074068,0.00019233,0.00012625,0.00011724,0.0022049,0.0021487,0.0020589,0.0016821,0.0016986,0.0016641,0.00011273,0.00011452,0.000112
3659.74,,,,0.010053,0.0096439,0.0097958,0.008154,0.0073169,0.0073574,0.00018957,0.00012416,0.00011543,0.0021823,0.0021253,0.0020366,0.0016692,0.0016853,0.0016509,0.00011203,0.00011359,0.00011109
3673.35,,,,0.0099442,0.0095474,0.0097004,0.0080978,0.0072664,0.0073086,0.00018688,0.0001221,0.00011365,0.0021599,0.0021023,0.0020145,0.0016564,0.0016721,0.0016379,0.00011109,0.00011268,0.00011019
3686.95,,,,0.0098363,0.0094511,0.0096052,0.0080422,0.0072165,0.0072604,0.00018425,0.00012007,0.00011189,0.0021377,0.0020793,0.0019926,0.0016438,0.001659,0.0016251,0.00010993,0.00011178,0.0001093
3700.56,,,,0.0097333,0.0093597,0.0095147,0.007987,0.007167,0.0072126,0.00018182,0.00011815,0.00011023,0.0021166,0.0020575,0.0019717,0.0016313,0.0016461,0.0016125,0.0001087,0.00011089,0.00010843
3714.16,,,,0.0096278,0.0092657,0.0094217,0.0079323,0.007118,0.0071653,0.00017935,0.00011619,0.00010854,0.002095,0.0020351,0.0019503,0.001619,0.0016334,0.0015999,0.00010756,0.00011001,0.00010756
3727.77,,,,0.0095242,0.0091734,0.0093304,0.0078778,0.0070694,0.0071182,0.00017697,0.00011428,0.00010689,0.0020738,0.0020132,0.0019293,0.0016068,0.0016207,0.0015875,0.00010664,0.00010914,0.0001067
3741.37,,,,0.009422,0.0090825,0.0092403,0.0078236,0.007021,0.0070715,0.00017462,0.00011241,0.00010528,0.0020529,0.0019915,0.0019086,0.0015947,0.0016082,0.0015752,0.00010598,0.00010828,0.00010585
3754.98,,,,0.0093212,0.0089928,0.0091514,0.0077697,0.006973,0.007025,0.00017229,0.00011058,0.00010369,0.0020323,0.0019702,0.0018882,0.0015827,0.0015958,0.001563,0.0001055,0.00010742,0.00010501
3768.58,,,,0.0092217,0.0089045,0.0090638,0.0077162,0.0069253,0.0069789,0.00016996,0.00010877,0.00010214,0.002012,0.0019492,0.0018682,0.0015708,0.0015835,0.0015509,0.00010505,0.00010657,0.00010417
