,1s,1s,1s,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4s,4s,4s
1972.72,,,,0.030893,0.028683,0.027886,0.017622,0.016952,0.016402,0.0001732,0.00016427,0.00014908,0.0059506,0.0059169,0.0057224,0.0038894,0.0039022,0.0038131,0.00029858,0.00030423,0.00029768
1986.33,,,,0.030388,0.028191,0.027416,0.017444,0.016762,0.01622,0.00016957,0.0001601,0.00014512,0.0058394,0.0058047,0.0056139,0.0038374,0.0038485,0.0037604,0.00029352,0.00029993,0.00029343
1999.93,,,,0.029894,0.027712,0.026958,0.017268,0.016576,0.01604,0.00016654,0.00015606,0.00014129,0.0057306,0.0056955,0.0055081,0.0037864,0.0037958,0.0037087,0.00029213,0.00029571,0.00028926
2013.54,,,,0.029411,0.027242,0.026509,0.017095,0.016392,0.015864,0.00016373,0.00015213,0.00013759,0.0056243,0.0055889,0.005405,0.0037364,0.0037441,0.0036581,0.00029216,0.00029154,0.00028517
2027.14,,,,0.028937,0.026783,0.02607,0.016925,0.016211,0.01569,0.00016075,0.00014832,0.00013399,0.0055204,0.0054849,0.0053043,0.0036873,0.0036934,0.0036084,0.00029037,0.00028744,0.00028116
2040.75,,,,0.028473,0.026333,0.02564,0.016757,0.016033,0.015518,0.00015732,0.00014461,0.00013051,0.0054189,0.0053833,0.0052061,0.0036392,0.0036437,0.0035597,0.00028507,0.00028341,0.00027724
2054.35,,,,0.028017,0.025892,0.025218,0.016592,0.015857,0.01535,0.00015342,0.00014102,0.00012714,0.0053198,0.005284,0.00511,0.0035919,0.0035949,0.0035119,0.00027742,0.00027948,0.00027338
2067.96,,,,0.027573,0.025462,0.024807,0.016429,0.015684,0.015183,0.00014926,0.00013755,0.00012388,0.0052235,0.0051875,0.0050166,0.0035456,0.0035471,0.003465,0.00027041,0.00027565,0.00026961
2081.56,,,,0.027135,0.025039,0.024404,0.016268,0.015514,0.01502,0.00014515,0.00013417,0.00012071,0.0051295,0.0050929,0.0049251,0.0035001,0.0035001,0.003419,0.00026648,0.0002719,0.0002659
2095.17,,,,0.026706,0.024625,0.024008,0.01611,0.015345,0.014858,0.00014145,0.0001309,0.00011765,0.0050379,0.0050005,0.0048357,0.0034554,0.0034539,0.0033739,0.00026573,0.00026822,0.00026227
2108.77,,,,0.026286,0.02422,0.023621,0.015953,0.01518,0.014699,0.00013835,0.00012773,0.00011467,0.0049488,0.0049103,0.0047485,0.0034116,0.0034086,0.0033295,0.00026596,0.00026458,0.0002587
2122.38,,,,0.025874,0.023823,0.023242,0.015799,0.015016,0.014543,0.00013585,0.00012465,0.00011178,0.0048621,0.0048222,0.0046633,0.0033685,0.0033642,0.003286,0.00026435,0.00026099,0.0002552
2135.98,,,,0.02547,0.023434,0.022871,0.015647,0.014855,0.014388,0.00013375,0.00012166,0.00010898,0.0047776,0.004736,0.00458,0.0033263,0.0033206,0.0032433,0.00025956,0.00025746,0.00025177
2149.59,,,,0.025074,0.023054,0.022507,0.015497,0.014697,0.014236,0.00013175,0.00011875,0.00010628,0.0046952,0.004652,0.0044987,0.0032849,0.0032777,0.0032015,0.00025274,0.00025402,0.00024841
2163.19,,,,0.024685,0.022681,0.02215,0.015349,0.01454,0.014086,0.00012951,0.00011592,0.00010364,0.0046147,0.0045696,0.0044191,0.0032442,0.0032357,0.0031603,0.00024654,0.00025067,0.0002451
2176.8,,,,0.024303,0.022315,0.021801,0.015203,0.014386,0.013939,0.00012688,0.00011316,0.00010108,0.004536,0.0044891,0.0043413,0.0032042,0.0031943,0.0031199,0.0002431,0.00024739,0.00024186
2190.4,,,,0.023928,0.021956,0.021458,0.015059,0.014234,0.013793,0.00012384,0.00011049,9.8605e-05,0.0044589,0.0044105,0.0042653,0.0031649,0.0031537,0.0030802,0.00024256,0.00024416,0.00023868
2204.01,,,,0.023561,0.021604,0.021122,0.014917,0.014084,0.013649,0.0001206,0.00010789,9.6198e-05,0.0043833,0.0043335,0.004191,0.0031262,0.0031138,0.0030411,0.00024302,0.00024096,0.00023555
2217.61,,,,0.023201,0.02126,0.020794,0.014776,0.013936,0.013508,0.00011743,0.00010537,9.3861e-05,0.0043092,0.0042583,0.0041184,0.0030883,0.0030745,0.0030028,0.00024194,0.00023781,0.00023248
2231.22,,,,0.022847,0.020923,0.020471,0.014638,0.013789,0.013368,0.00011458,0.00010292,9.159e-05,0.0042365,0.0041848,0.0040474,0.003051,0.003036,0.0029651,0.00023796,0.00023471,0.00022947
2244.82,,,,0.0225,0.020592,0.020155,0.014501,0.013646,0.013231,0.00011225,0.00010055,8.9393e-05,0.0041651,0.0041129,0.0039779,0.0030144,0.0029982,0.0029282,0.00023192,0.00023169,0.00022653
2258.43,,,,0.02216,0.020267,0.019846,0.014366,0.013504,0.013095,0.0001104,9.8236e-05,8.7252e-05,0.0040949,0.0040425,0.00391,0.0029784,0.002961,0.0028919,0.00022607,0.00022873,0.00022363
2272.03,,,,0.021825,0.019949,0.019542,0.014233,0.013364,0.012961,0.00010888,9.5984e-05,8.5173e-05,0.004026,0.0039737,0.0038435,0.0029429,0.0029244,0.0028562,0.00022251,0.00022585,0.00022078
2285.64,,,,0.021497,0.019637,0.019244,0.014102,0.013226,0.012829,0.00010745,9.3791e-05,8.3154e-05,0.0039584,0.0039063,0.0037785,0.0029081,0.0028885,0.002821,0.00022169,0.00022301,0.00021798
2299.24,,,,0.021175,0.019331,0.018951,0.013972,0.01309,0.012699,0.00010583,9.1654e-05,8.1193e-05,0.0038922,0.0038404,0.0037149,0.0028738,0.0028531,0.0027865,0.0002222,0.0002202,0.00021523
2312.85,,,,0.020858,0.019031,0.018665,0.013843,0.012955,0.01257,0.00010388,8.9572e-05,7.9286e-05,0.0038273,0.0037759,0.0036526,0.00284,0.0028183,0.0027525,0.00022176,0.00021742,0.00021253
2326.45,,,,0.020548,0.018737,0.018384,0.013716,0.012821,0.012443,0.00010158,8.7542e-05,7.743e-05,0.0037638,0.0037128,0.0035917,0.0028067,0.0027839,0.002719,0.0002188,0.00021467,0.00020987
2340.06,,,,0.020243,0.018449,0.018109,0.013592,0.012692,0.012319,9.9064e-05,8.558e-05,7.5635e-05,0.0037019,0.0036512,0.0035322,0.0027744,0.0027506,0.0026865,0.00021362,0.00021202,0.00020729
2353.66,,,,0.019944,0.018167,0.017839,0.013469,0.012563,0.012196,9.6535e-05,8.3664e-05,7.3882e-05,0.0036414,0.0035908,0.0034739,0.0027423,0.0027176,0.0026542,0.00020796,0.00020941,0.00020473
2367.27,,,,0.01965,0.017889,0.017574,0.013347,0.012435,0.012075,9.4233e-05,8.1803e-05,7.2179e-05,0.0035824,0.0035316,0.0034168,0.0027108,0.0026851,0.0026226,0.00020394,0.00020687,0.00020222
2380.87,,,,0.019361,0.017617,0.017313,0.013227,0.01231,0.011955,9.2318e-05,7.9994e-05,7.0523e-05,0.0035248,0.0034737,0.0033609,0.0026798,0.0026531,0.0025914,0.00020249,0.00020436,0.00019976
2394.48,,,,0.019077,0.017349,0.017058,0.013108,0.012186,0.011837,9.0827e-05,7.8232e-05,6.8913e-05,0.0034686,0.0034169,0.0033061,0.0026493,0.0026217,0.0025607,0.00020287,0.00020189,0.00019733
2408.08,,,,0.018798,0.017087,0.016807,0.012991,0.012063,0.01172,8.9666e-05,7.6515e-05,6.7348e-05,0.0034137,0.0033613,0.0032524,0.0026192,0.0025907,0.0025305,0.00020318,0.00019944,0.00019495
2421.69,,,,0.018525,0.01683,0.016561,0.012874,0.011942,0.011604,8.8646e-05,7.4839e-05,6.5823e-05,0.0033602,0.0033069,0.0032,0.0025896,0.0025602,0.0025008,0.00020161,0.00019701,0.0001926
2435.29,,,,0.018256,0.016578,0.016321,0.012761,0.011824,0.011492,8.7552e-05,7.3207e-05,6.4343e-05,0.0033079,0.0032538,0.0031487,0.0025608,0.0025305,0.0024718,0.00019771,0.00019466,0.00019031
2448.9,,,,0.017992,0.01633,0.016084,0.012648,0.011706,0.01138,8.6207e-05,7.1611e-05,6.2901e-05,0.0032567,0.0032016,0.0030983,0.0025322,0.002501,0.0024431,0.00019256,0.00019234,0.00018805
2462.5,,,,0.017733,0.016087,0.015852,0.012536,0.01159,0.011269,8.4547e-05,7.0055e-05,6.1496e-05,0.0032065,0.0031504,0.003049,0.0025041,0.002472,0.0024149,0.0001881,0.00019007,0.00018582
2476.11,,,,0.017477,0.015849,0.015624,0.012426,0.011476,0.01116,8.2625e-05,6.854e-05,6.013e-05,0.0031572,0.0031003,0.0030007,0.0024765,0.0024435,0.0023871,0.00018576,0.00018785,0.00018364
2489.71,,,,0.017226,0.015614,0.0154,0.012317,0.011363,0.011053,8.0594e-05,6.7066e-05,5.88e-05,0.0031088,0.0030512,0.0029533,0.0024493,0.0024155,0.0023598,0.0001856,0.00018566,0.00018149
2503.32,,,,0.016979,0.015384,0.015179,0.012209,0.011251,0.010946,7.8647e-05,6.5633e-05,5.7506e-05,0.003061,0.0030029,0.0029068,0.0024224,0.0023878,0.0023329,0.00018635,0.00018349,0.00017937
2516.92,,,,0.016736,0.015157,0.014962,0.012102,0.011141,0.010841,7.6955e-05,6.4238e-05,5.6246e-05,0.0030138,0.0029555,0.002861,0.0023959,0.0023605,0.0023063,0.00018616,0.00018134,0.00017727
2530.53,,,,0.0165,0.014937,0.014752,0.011998,0.011033,0.010739,7.561e-05,6.2879e-05,5.502e-05,0.0029681,0.0029096,0.0028169,0.0023701,0.002334,0.0022805,0.00018391,0.00017923,0.00017524
2544.13,,,,0.016265,0.014719,0.014544,0.011894,0.010925,0.010636,7.46e-05,6.1553e-05,5.3825e-05,0.0029226,0.0028643,0.0027732,0.0023445,0.0023076,0.0022548,0.00017974,0.00017715,0.00017322
2557.74,,,,0.016035,0.014506,0.014339,0.011791,0.010819,0.010536,7.3816e-05,6.0258e-05,5.2661e-05,0.0028778,0.0028199,0.0027303,0.0023192,0.0022816,0.0022295,0.00017514,0.00017512,0.00017123
2571.34,,,,0.015809,0.014296,0.014138,0.011689,0.010715,0.010436,7.3087e-05,5.8992e-05,5.1526e-05,0.0028338,0.0027763,0.0026884,0.0022944,0.0022561,0.0022047,0.00017175,0.00017313,0.00016928
2584.95,,,,0.015587,0.01409,0.013941,0.011589,0.010611,0.010338,7.2239e-05,5.7755e-05,5.0421e-05,0.0027905,0.0027336,0.0026472,0.0022699,0.0022309,0.0021802,0.00017046,0.00017117,0.00016736
2598.55,,,,0.015368,0.013887,0.013747,0.01149,0.010509,0.010241,7.1152e-05,5.6546e-05,4.9344e-05,0.002748,0.0026917,0.0026068,0.0022458,0.0022062,0.0021561,0.00017085,0.00016924,0.00016546
2612.16,,,,0.015151,0.013687,0.013556,0.011391,0.010408,0.010145,6.9794e-05,5.5368e-05,4.8296e-05,0.0027061,0.0026504,0.002567,0.0022219,0.0021817,0.0021323,0.0001715,0.00016731,0.00016359
2625.76,,,,0.014942,0.013494,0.013371,0.011295,0.01031,0.010051,6.8232e-05,5.422e-05,4.7274e-05,0.0026657,0.0026105,0.0025286,0.0021987,0.0021578,0.0021091,0.00017088,0.00016543,0.00016177
2639.37,,,,0.014733,0.013301,0.013186,0.011199,0.010211,0.0099578,6.6599e-05,5.31e-05,4.6278e-05,0.0026257,0.0025709,0.0024904,0.0021756,0.0021341,0.002086,0.00016823,0.00016355,0.00015996
2652.97,,,,0.014529,0.013113,0.013006,0.011104,0.010114,0.0098654,6.5056e-05,5.201e-05,4.5307e-05,0.0025867,0.0025322,0.0024531,0.0021528,0.0021107,0.0020633,0.00016413,0.00016171,0.00015817
2666.58,,,,0.014328,0.012928,0.012829,0.01101,0.010018,0.0097744,6.3738e-05,5.0946e-05,4.4359e-05,0.0025485,0.0024942,0.0024165,0.0021304,0.0020877,0.002041,0.00016001,0.00015992,0.00015642
2680.18,,,,0.01413,0.012746,0.012655,0.010917,0.0099234,0.0096845,6.2714e-05,4.9908e-05,4.3435e-05,0.0025113,0.002457,0.0023806,0.0021083,0.0020651,0.002019,0.00015727,0.00015816,0.00015469
2693.79,,,,0.013935,0.012567,0.012483,0.010825,0.00983,0.0095959,6.1969e-05,4.8893e-05,4.2533e-05,0.0024749,0.0024204,0.0023454,0.0020866,0.0020428,0.0019973,0.00015648,0.00015643,0.00015299
2707.39,,,,0.013743,0.012391,0.012314,0.010735,0.0097377,0.0095084,6.1408e-05,4.79e-05,4.1653e-05,0.0024392,0.0023844,0.0023106,0.0020652,0.0020209,0.001976,0.00015705,0.00015471,0.00015132
2721.0,,,,0.013556,0.012221,0.012151,0.010646,0.0096469,0.0094222,6.0899e-05,4.6935e-05,4.08e-05,0.0024048,0.0023496,0.0022771,0.0020441,0.0019993,0.001955,0.00015761,0.00015302,0.00014967
2734.6,,,,0.01337,0.01205,0.011988,0.010557,0.0095568,0.0093367,6.028e-05,4.5985e-05,3.9963e-05,0.0023706,0.0023149,0.0022437,0.0020233,0.001978,0.0019343,0.00015684,0.00015133,0.00014804
2748.21,,,,0.013188,0.011883,0.011827,0.010469,0.0094677,0.0092523,5.9457e-05,4.5057e-05,3.9147e-05,0.0023371,0.0022809,0.002211,0.0020028,0.0019569,0.0019139,0.00015423,0.00014967,0.00014644
2761.81,,,,0.013008,0.01172,0.01167,0.010382,0.0093797,0.0091688,5.8396e-05,4.4151e-05,3.8351e-05,0.0023043,0.0022476,0.0021789,0.0019826,0.0019362,0.0018937,0.00015041,0.00014804,0.00014486
2775.42,,,,0.012832,0.011559,0.011516,0.010296,0.0092927,0.0090864,5.7145e-05,4.3265e-05,3.7575e-05,0.002272,0.0022149,0.0021474,0.0019626,0.0019157,0.0018739,0.00014669,0.00014645,0.0001433
2789.02,,,,0.012658,0.011401,0.011364,0.010211,0.0092069,0.009005,5.581e-05,4.24e-05,3.6816e-05,0.0022403,0.0021829,0.0021166,0.001943,0.0018956,0.0018543,0.00014432,0.00014489,0.00014177
2802.63,,,,0.012487,0.011245,0.011215,0.010127,0.0091223,0.0089248,5.4527e-05,4.1556e-05,3.6074e-05,0.0022089,0.0021514,0.0020862,0.0019236,0.0018758,0.0018351,0.00014373,0.00014335,0.00014026
2816.23,,,,0.012318,0.011092,0.011068,0.010045,0.0090387,0.0088457,5.3409e-05,4.0729e-05,3.5347e-05,0.002178,0.0021204,0.0020564,0.0019046,0.0018563,0.0018162,0.00014437,0.00014183,0.00013878
2829.84,,,,0.012154,0.010942,0.010924,0.0099625,0.0089562,0.0087674,5.2553e-05,3.9935e-05,3.465e-05,0.0021477,0.0020902,0.0020273,0.0018857,0.001837,0.0017975,0.00014501,0.00014032,0.00013732
2843.44,,,,0.01199,0.010794,0.010782,0.0098813,0.0088745,0.0086901,5.1931e-05,3.915e-05,3.3961e-05,0.0021175,0.0020603,0.0019986,0.0018672,0.001818,0.0017791,0.00014445,0.00013883,0.00013587
2857.05,,,,0.011829,0.010649,0.010642,0.0098008,0.0087938,0.0086136,5.1492e-05,3.8382e-05,3.3289e-05,0.0020878,0.002031,0.0019703,0.0018488,0.0017993,0.0017609,0.00014219,0.00013735,0.00013445
2870.65,,,,0.011671,0.010506,0.010505,0.0097211,0.0087138,0.0085379,5.1127e-05,3.7631e-05,3.2633e-05,0.0020585,0.0020022,0.0019426,0.0018307,0.0017808,0.001743,0.00013876,0.0001359,0.00013305
2884.26,,,,0.011516,0.010365,0.01037,0.0096421,0.0086348,0.008463,5.0708e-05,3.6895e-05,3.1992e-05,0.0020296,0.001974,0.0019154,0.0018128,0.0017626,0.0017252,0.00013533,0.00013448,0.00013166
2897.86,,,,0.011363,0.010227,0.010237,0.009564,0.0085567,0.0083891,5.0134e-05,3.6173e-05,3.1365e-05,0.0020012,0.0019462,0.0018887,0.0017952,0.0017446,0.0017078,0.00013303,0.00013309,0.0001303
2911.47,,,,0.011212,0.010091,0.010106,0.0094866,0.0084795,0.008316,4.9352e-05,3.5463e-05,3.0751e-05,0.0019733,0.001919,0.0018625,0.0017777,0.0017268,0.0016906,0.00013235,0.00013172,0.00012895
2925.07,,,,0.011064,0.0099584,0.009978,0.0094109,0.008404,0.0082445,4.8397e-05,3.4782e-05,3.0161e-05,0.001946,0.0018923,0.0018368,0.0017607,0.0017095,0.0016738,0.00013291,0.00013038,0.00012764
2938.68,,,,0.010918,0.0098268,0.0098514,0.0093353,0.0083287,0.0081733,4.7306e-05,3.4104e-05,2.9574e-05,0.001919,0.001866,0.0018115,0.0017438,0.0016922,0.001657,0.00013365,0.00012903,0.00012634
2952.28,,,,0.010773,0.0096974,0.0097268,0.0092606,0.0082545,0.008103,4.6209e-05,3.3446e-05,2.9004e-05,0.0018926,0.0018402,0.0017866,0.0017271,0.0016752,0.0016406,0.00013343,0.0001277,0.00012505
2965.89,,,,0.010631,0.0095701,0.0096042,0.0091866,0.008181,0.0080335,4.5211e-05,3.2803e-05,2.8447e-05,0.0018668,0.0018148,0.0017621,0.0017106,0.0016585,0.0016243,0.00013168,0.00012638,0.00012379
2979.49,,,,0.010492,0.0094449,0.0094835,0.0091132,0.0081083,0.0079646,4.4396e-05,3.2177e-05,2.7903e-05,0.0018415,0.0017898,0.0017381,0.0016943,0.0016419,0.0016083,0.00012869,0.00012509,0.00012254
2993.1,,,,0.010354,0.0093218,0.0093648,0.0090404,0.0080363,0.0078965,4.3797e-05,3.1564e-05,2.7371e-05,0.0018168,0.0017653,0.0017144,0.0016782,0.0016256,0.0015924,0.00012544,0.00012382,0.0001213
3006.7,,,,0.010219,0.0092008,0.0092482,0.0089682,0.007965,0.007829,4.339e-05,3.0963e-05,2.6851e-05,0.0017927,0.0017412,0.0016913,0.0016623,0.0016094,0.0015768,0.00012302,0.00012258,0.00012008
3020.31,,,,0.010086,0.0090819,0.0091335,0.0088967,0.0078944,0.0077622,4.3102e-05,3.0373e-05,2.6341e-05,0.001769,0.0017175,0.0016685,0.0016466,0.0015934,0.0015613,0.00012203,0.00012135,0.00011888
3033.91,,,,0.0099546,0.008965,0.0090207,0.0088273,0.0078261,0.0076976,4.2846e-05,2.9802e-05,2.5849e-05,0.0017459,0.0016943,0.0016461,0.0016314,0.001578,0.0015463,0.00012236,0.00012016,0.00011772
3047.52,,,,0.0098253,0.0088498,0.0089096,0.0087574,0.0077573,0.0076325,4.2497e-05,2.9234e-05,2.5362e-05,0.0017233,0.0016715,0.0016241,0.0016161,0.0015625,0.0015313,0.00012314,0.00011896,0.00011655
3061.12,,,,0.0096979,0.0087364,0.0088001,0.0086885,0.0076896,0.0075685,4.1996e-05,2.8679e-05,2.4887e-05,0.001701,0.001649,0.0016025,0.0016011,0.0015472,0.0015165,0.00012334,0.00011777,0.0001154
3074.73,,,,0.0095723,0.0086248,0.0086922,0.0086202,0.0076226,0.0075052,4.1316e-05,2.8136e-05,2.4422e-05,0.001679,0.0016269,0.0015812,0.0015862,0.0015322,0.001502,0.00012222,0.00011659,0.00011427
3088.33,,,,0.0094484,0.0085148,0.0085859,0.0085525,0.0075564,0.0074425,4.0484e-05,2.7605e-05,2.3969e-05,0.0016574,0.0016051,0.0015602,0.0015716,0.0015173,0.0014876,0.00011977,0.00011543,0.00011316
3101.94,,,,0.0093264,0.0084065,0.0084813,0.0084854,0.0074907,0.0073804,3.9569e-05,2.7087e-05,2.3526e-05,0.0016361,0.0015837,0.0015396,0.0015571,0.0015026,0.0014733,0.00011672,0.0001143,0.00011205
3115.54,,,,0.0092063,0.0083,0.0083783,0.0084185,0.0074256,0.0073187,3.8665e-05,2.658e-05,2.3092e-05,0.0016151,0.0015627,0.0015194,0.0015427,0.0014881,0.0014592,0.00011408,0.00011318,0.00011096
3129.15,,,,0.009088,0.0081953,0.0082771,0.0083519,0.0073607,0.0072573,3.7859e-05,2.6084e-05,2.2666e-05,0.0015944,0.001542,0.0014995,0.0015285,0.0014736,0.0014452,0.00011261,0.00011207,0.00010988
3142.75,,,,0.0089721,0.0080928,0.0081779,0.0082888,0.0072991,0.0071992,3.7223e-05,2.5604e-05,2.2254e-05,0.0015739,0.0015218,0.00148,0.0015149,0.0014599,0.0014319,0.00011253,0.00011102,0.00010885
3156.36,,,,0.0088573,0.0079915,0.0080798,0.0082239,0.0072361,0.0071396,3.6766e-05,2.5129e-05,2.1847e-05,0.0015537,0.0015018,0.0014608,0.0015011,0.0014459,0.0014184,0.00011326,0.00010994,0.0001078
3169.96,,,,0.0087443,0.0078917,0.0079832,0.00816,0.0071742,0.0070811,3.6469e-05,2.4664e-05,2.145e-05,0.0015336,0.0014822,0.0014419,0.0014875,0.0014321,0.0014051,0.0001139,0.00010888,0.00010677
3183.57,,,,0.0086328,0.0077935,0.007888,0.0080969,0.0071131,0.0070233,3.627e-05,2.4209e-05,2.1061e-05,0.0015138,0.0014629,0.0014233,0.001474,0.0014186,0.001392,0.00011359,0.00010783,0.00010576
3197.17,,,,0.0085228,0.0076966,0.0077941,0.0080344,0.0070526,0.0069661,3.6081e-05,2.3762e-05,2.0681e-05,0.0014941,0.0014438,0.001405,0.0014608,0.0014052,0.001379,0.00011196,0.00010678,0.00010476
3210.78,,,,0.0084143,0.0076011,0.0077015,0.0079723,0.0069927,0.0069095,3.5819e-05,2.3324e-05,2.0309e-05,0.0014747,0.0014251,0.0013869,0.0014477,0.001392,0.0013663,0.00010936,0.00010576,0.00010377
3224.38,,,,0.0083072,0.007507,0.0076102,0.0079105,0.0069332,0.0068532,3.5421e-05,2.2895e-05,1.9945e-05,0.0014556,0.0014066,0.0013692,0.0014347,0.0013789,0.0013536,0.0001066,0.00010475,0.00010279
3237.99,,,,0.0082016,0.0074143,0.0075202,0.0078486,0.0068737,0.0067969,3.4866e-05,2.2473e-05,1.9589e-05,0.0014367,0.0013885,0.0013517,0.0014216,0.0013658,0.0013409,0.00010458,0.00010375,0.00010181
3251.59,,,,0.0080992,0.0073245,0.0074331,0.0077905,0.0068177,0.006744,3.4178e-05,2.2062e-05,1.9242e-05,0.0014185,0.0013709,0.0013347,0.0014094,0.0013535,0.001329,0.00010383,0.00010281,0.00010089
3265.2,,,,0.0079968,0.0072348,0.007346,0.0077302,0.00676,0.0066894,3.341e-05,2.1659e-05,1.8901e-05,0.0014003,0.0013533,0.0013178,0.0013968,0.0013408,0.0013167,0.00010416,0.00010184,9.9944e-05
3278.8,,,,0.0078962,0.0071468,0.0072605,0.0076708,0.0067031,0.0066356,3.2643e-05,2.1264e-05,1.8567e-05,0.0013825,0.0013361,0.0013013,0.0013844,0.0013284,0.0013047,0.00010497,0.00010089,9.9014e-05
3292.41,,,,0.007797,0.00706,0.0071762,0.0076121,0.0066471,0.0065826,3.1952e-05,2.0878e-05,1.8239e-05,0.0013651,0.0013192,0.0012849,0.0013722,0.0013161,0.0012928,0.00010537,9.9936e-05,9.8099e-05
3306.01,,,,0.0076991,0.0069745,0.007093,0.0075541,0.0065917,0.0065303,3.1397e-05,2.0501e-05,1.7919e-05,0.001348,0.0013025,0.0012689,0.0013601,0.001304,0.0012811,0.00010471,9.8996e-05,9.7197e-05
3319.62,,,,0.0076025,0.0068902,0.007011,0.0074966,0.006537,0.0064785,3.1e-05,2.0132e-05,1.7605e-05,0.0013312,0.0012861,0.001253,0.0013482,0.0012921,0.0012696,0.00010287,9.8069e-05,9.6306e-05
3333.22,,,,0.007507,0.0068069,0.0069299,0.0074395,0.0064827,0.0064271,3.075e-05,1.977e-05,1.7299e-05,0.0013148,0.0012698,0.0012374,0.0013364,0.0012803,0.0012582,0.00010033,9.7157e-05,9.5423e-05
3346.83,,,,0.0074126,0.0067247,0.0068498,0.0073824,0.0064286,0.0063759,3.0598e-05,1.9415e-05,1.6999e-05,0.0012986,0.0012538,0.001222,0.0013247,0.0012685,0.0012468,9.7906e-05,9.6256e-05,9.4546e-05
3360.43,,,,0.0073219,0.0066458,0.006773,0.0073279,0.0063768,0.0063271,3.0473e-05,1.9067e-05,1.6705e-05,0.0012832,0.0012385,0.0012072,0.0013135,0.0012573,0.0012359,9.6355e-05,9.5398e-05,9.3706e-05
3374.04,,,,0.0072303,0.0065661,0.0066953,0.0072718,0.0063238,0.0062769,3.0303e-05,1.8725e-05,1.6417e-05,0.0012677,0.001223,0.0011922,0.001302,0.0012458,0.0012248,9.5928e-05,9.4524e-05,9.285e-05
3387.64,,,,0.0071404,0.006488,0.0066192,0.0072165,0.0062716,0.0062275,3.0027e-05,1.8389e-05,1.6135e-05,0.0012526,0.0012078,0.0011776,0.0012907,0.0012345,0.0012139,9.6421e-05,9.366e-05,9.2007e-05
3401.25,,,,0.0070519,0.0064112,0.0065443,0.0071618,0.0062201,0.0061788,2.9615e-05,1.8058e-05,1.5859e-05,0.0012377,0.0011929,0.0011632,0.0012796,0.0012234,0.0012031,9.7172e-05,9.2802e-05,9.1177e-05
3414.85,,,,0.0069646,0.0063356,0.0064704,0.0071077,0.0061692,0.0061306,2.9075e-05,1.7734e-05,1.5587e-05,0.001223,0.0011782,0.0011491,0.0012687,0.0012124,0.0011925,9.7407e-05,9.1951e-05,9.0358e-05
3428.46,,,,0.0068785,0.006261,0.0063976,0.0070542,0.006119,0.0060831,2.8445e-05,1.7417e-05,1.5322e-05,0.0012085,0.0011637,0.0011351,0.0012578,0.0012016,0.0011821,9.6611e-05,9.111e-05,8.955e-05
3442.06,,,,0.0067934,0.0061873,0.0063256,0.0070013,0.0060693,0.0060361,2.7788e-05,1.7107e-05,1.5061e-05,0.0011942,0.0011494,0.0011214,0.0012471,0.0011909,0.0011717,9.4791e-05,9.0281e-05,8.8753e-05
3455.67,,,,0.0067086,0.006114,0.0062538,0.0069485,0.00602,0.0059894,2.7171e-05,1.6803e-05,1.4806e-05,0.0011799,0.0011352,0.0011077,0.0012365,0.0011803,0.0011615,9.2451e-05,8.9464e-05,8.7962e-05
3469.27,,,,0.0066287,0.0060451,0.0061866,0.0068973,0.0059721,0.0059442,2.6654e-05,1.6508e-05,1.4558e-05,0.0011663,0.0011219,0.0010948,0.0012262,0.00117,0.0011515,9.035e-05,8.8676e-05,8.7195e-05
3482.88,,,,0.0065461,0.0059738,0.0061168,0.0068453,0.0059236,0.0058983,2.6264e-05,1.6218e-05,1.4314e-05,0.0011523,0.0011081,0.0010815,0.0012158,0.0011597,0.0011415,8.907e-05,8.7885e-05,8.6421e-05
3496.48,,,,0.0064655,0.0059043,0.0060487,0.0067939,0.0058758,0.005853,2.601e-05,1.5933e-05,1.4074e-05,0.0011385,0.0010946,0.0010686,0.0012055,0.0011494,0.0011316,8.8844e-05,8.7105e-05,8.5657e-05
3510.09,,,,0.0063863,0.0058359,0.0059818,0.0067429,0.0058284,0.0058081,2.5865e-05,1.5654e-05,1.3839e-05,0.0011248,0.0010814,0.0010559,0.0011954,0.0011393,0.0011218,8.9405e-05,8.633e-05,8.4902e-05
3523.69,,,,0.0063082,0.0057687,0.0059159,0.0066924,0.0057815,0.0057638,2.5776e-05,1.5379e-05,1.3609e-05,0.0011113,0.0010684,0.0010433,0.0011853,0.0011293,0.0011122,9.0134e-05,8.5559e-05,8.4157e-05
3537.3,,,,0.0062312,0.0057025,0.005851,0.0066424,0.0057353,0.00572,2.5683e-05,1.5108e-05,1.3383e-05,0.001098,0.0010556,0.001031,0.0011754,0.0011195,0.0011026,9.0335e-05,8.4794e-05,8.3422e-05
3550.9,,,,0.0061552,0.0056372,0.005787,0.006593,0.0056896,0.0056767,2.5524e-05,1.4842e-05,1.3161e-05,0.0010848,0.001043,0.0010189,0.0011656,0.0011098,0.0010932,8.9565e-05,8.4038e-05,8.2697e-05
3564.51,,,,0.00608,0.0055726,0.0057235,0.0065441,0.0056445,0.005634,2.526e-05,1.458e-05,1.2943e-05,0.0010717,0.0010306,0.0010069,0.0011559,0.0011002,0.001084,8.7852e-05,8.3294e-05,8.1983e-05
