,1s,1s,1s,2p,2p,2p,2s,2s,2s
5863.75,8.7318e-05,0.00017328,0.00018201,7.3871e-07,6.2711e-08,8.4854e-08,9.4654e-06,9.7417e-06,1.0748e-05
5877.36,8.6681e-05,0.00017226,0.00018074,4.7912e-07,6.1902e-08,8.4055e-08,9.4349e-06,9.6696e-06,1.067e-05
5890.96,8.606e-05,0.00017126,0.0001795,1.0933e-06,6.07e-08,8.3262e-08,9.368e-06,9.5986e-06,1.0593e-05
5904.57,8.5454e-05,0.00017028,0.00017827,2.5514e-06,5.9151e-08,8.2475e-08,9.2647e-06,9.5287e-06,1.0517e-05
5918.17,8.4862e-05,0.00016931,0.00017705,4.526e-06,5.7339e-08,8.1695e-08,9.1284e-06,9.4598e-06,1.0443e-05
5931.78,8.428e-05,0.00016835,0.00017585,6.4906e-06,5.5383e-08,8.0919e-08,8.9652e-06,9.3916e-06,1.0369e-05
5945.38,8.3699e-05,0.00016737,0.00017463,7.8875e-06,5.3407e-08,8.0135e-08,8.7832e-06,9.3233e-06,1.0294e-05
5958.99,8.311e-05,0.00016637,0.00017339,8.3125e-06,5.1556e-08,7.938e-08,8.5918e-06,9.2538e-06,1.0218e-05
5972.59,8.262e-05,0.00016555,0.00017234,7.6436e-06,4.9941e-08,7.8734e-08,8.4126e-06,9.195e-06,1.0153e-05
5986.2,8.2066e-05,0.00016459,0.00017115,6.053e-06,4.8575e-08,7.7998e-08,8.2392e-06,9.1289e-06,1.008e-05
5999.8,8.1524e-05,0.00016364,0.00016997,3.9942e-06,4.7525e-08,7.7282e-08,8.088e-06,9.0638e-06,1.0008e-05
6013.41,8.0992e-05,0.0001627,0.0001688,2.0195e-06,4.6789e-08,7.658e-08,7.9655e-06,8.9995e-06,9.9358e-06
6027.01,8.0471e-05,0.00016177,0.00016765,6.1561e-07,4.6343e-08,7.5887e-08,7.8762e-06,8.936e-06,9.8649e-06
6040.62,7.9963e-05,0.00016085,0.00016651,5.4696e-08,4.615e-08,7.52e-08,7.8218e-06,8.8733e-06,9.795e-06
6054.22,7.9468e-05,0.00015994,0.00016538,3.2184e-07,4.6162e-08,7.4519e-08,7.8011e-06,8.8116e-06,9.7261e-06
6067.83,7.8986e-05,0.00015905,0.00016428,1.1397e-06,4.6329e-08,7.3841e-08,7.8104e-06,8.7508e-06,9.6583e-06
6081.43,7.8517e-05,0.00015818,0.00016319,2.08e-06,4.6594e-08,7.3163e-08,7.8438e-06,8.6906e-06,9.5915e-06
6095.04,7.8058e-05,0.00015731,0.00016211,2.7208e-06,4.6884e-08,7.2468e-08,7.893e-06,8.6309e-06,9.5255e-06
6108.64,7.7601e-05,0.00015643,0.00016102,2.8001e-06,4.7155e-08,7.1792e-08,7.9482e-06,8.5707e-06,9.4591e-06
6122.25,7.7173e-05,0.00015561,0.00015999,2.3076e-06,4.7383e-08,7.1267e-08,8.0022e-06,8.5129e-06,9.3958e-06
6135.85,7.6737e-05,0.00015475,0.00015893,1.4696e-06,4.7354e-08,7.0611e-08,8.042e-06,8.4536e-06,9.331e-06
6149.46,7.6307e-05,0.0001539,0.00015787,6.9458e-07,4.7079e-08,6.9979e-08,8.0606e-06,8.3944e-06,9.2664e-06
6163.06,7.5882e-05,0.00015304,0.00015682,4.0713e-07,4.6506e-08,6.936e-08,8.0514e-06,8.3351e-06,9.202e-06
6176.67,7.5464e-05,0.00015219,0.00015577,9.0036e-07,4.5619e-08,6.8752e-08,8.0107e-06,8.2761e-06,9.1379e-06
6190.27,7.5054e-05,0.00015134,0.00015472,2.2243e-06,4.444e-08,6.8154e-08,7.9376e-06,8.2176e-06,9.0743e-06
6203.88,7.4653e-05,0.0001505,0.00015369,4.1534e-06,4.3027e-08,6.7561e-08,7.8341e-06,8.1597e-06,9.0114e-06
6217.48,7.4262e-05,0.00014967,0.00015267,6.2453e-06,4.1466e-08,6.6973e-08,7.7052e-06,8.1028e-06,8.9494e-06
6231.09,7.3883e-05,0.00014886,0.00015167,7.9704e-06,3.9858e-08,6.6385e-08,7.5576e-06,8.047e-06,8.8883e-06
6244.69,7.3515e-05,0.00014806,0.00015068,8.8711e-06,3.8298e-08,6.5785e-08,7.3998e-06,7.9921e-06,8.828e-06
6258.3,7.3164e-05,0.00014728,0.00014972,8.7067e-06,3.6893e-08,6.5193e-08,7.2414e-06,7.939e-06,8.7694e-06
6271.9,7.2816e-05,0.0001465,0.00014876,7.5324e-06,3.5767e-08,6.4735e-08,7.0899e-06,7.8862e-06,8.7109e-06
6285.51,7.2476e-05,0.00014572,0.0001478,5.6251e-06,3.4808e-08,6.4152e-08,6.9538e-06,7.8339e-06,8.6527e-06
6299.11,7.2141e-05,0.00014495,0.00014685,3.4868e-06,3.4108e-08,6.359e-08,6.8397e-06,7.7822e-06,8.5949e-06
6312.72,7.1811e-05,0.00014417,0.0001459,1.6253e-06,3.3645e-08,6.3041e-08,6.7521e-06,7.7307e-06,8.5373e-06
6326.32,7.1485e-05,0.0001434,0.00014496,4.2594e-07,3.3388e-08,6.2502e-08,6.6937e-06,7.6793e-06,8.4797e-06
6339.93,7.1163e-05,0.00014262,0.00014401,4.5899e-08,3.3299e-08,6.1972e-08,6.6647e-06,7.6281e-06,8.4223e-06
6353.53,7.0845e-05,0.00014185,0.00014307,3.8375e-07,3.3341e-08,6.1451e-08,6.6636e-06,7.5769e-06,8.3651e-06
6367.14,7.0534e-05,0.00014108,0.00014213,1.1324e-06,3.3475e-08,6.0935e-08,6.6866e-06,7.526e-06,8.3082e-06
6380.74,7.023e-05,0.00014031,0.0001412,1.8952e-06,3.3656e-08,6.0422e-08,6.7279e-06,7.4754e-06,8.2519e-06
6394.35,6.9931e-05,0.00013955,0.00014027,2.3261e-06,3.3837e-08,5.9907e-08,6.7805e-06,7.4248e-06,8.1959e-06
6407.95,6.9657e-05,0.00013882,0.00013939,2.2489e-06,3.3974e-08,5.9393e-08,6.8379e-06,7.3763e-06,8.1424e-06
6421.56,6.9417e-05,0.00013816,0.00013857,1.7182e-06,3.4075e-08,5.8968e-08,6.8933e-06,7.3309e-06,8.0926e-06
6435.16,6.914e-05,0.00013742,0.00013767,9.8778e-07,3.3946e-08,5.8448e-08,6.9313e-06,7.2812e-06,8.0382e-06
6448.77,6.8882e-05,0.0001367,0.0001368,4.3948e-07,3.3632e-08,5.7949e-08,6.9508e-06,7.2329e-06,7.9857e-06
6462.37,6.8632e-05,0.00013599,0.00013594,4.3708e-07,3.3098e-08,5.7459e-08,6.9454e-06,7.1851e-06,7.9337e-06
6475.98,6.8386e-05,0.00013529,0.00013509,1.2017e-06,3.2339e-08,5.6976e-08,6.912e-06,7.1376e-06,7.8821e-06
6489.58,6.8144e-05,0.00013458,0.00013423,2.7256e-06,3.138e-08,5.6501e-08,6.8499e-06,7.0901e-06,7.8305e-06
6503.19,6.7905e-05,0.00013387,0.00013338,4.7584e-06,3.0271e-08,5.6034e-08,6.7609e-06,7.0427e-06,7.779e-06
6516.79,6.7667e-05,0.00013316,0.00013253,6.8686e-06,2.9083e-08,5.5574e-08,6.6492e-06,6.9954e-06,7.7274e-06
6530.4,6.7432e-05,0.00013245,0.00013167,8.5632e-06,2.7892e-08,5.5121e-08,6.521e-06,6.9483e-06,7.6758e-06
6544.0,6.7197e-05,0.00013173,0.00013081,9.4281e-06,2.6771e-08,5.4673e-08,6.3834e-06,6.9013e-06,7.6241e-06
6557.61,6.6942e-05,0.00013096,0.00012991,9.246e-06,2.5775e-08,5.4222e-08,6.2422e-06,6.8522e-06,7.5698e-06
6571.21,6.673e-05,0.00013027,0.00012908,8.0602e-06,2.4945e-08,5.3762e-08,6.1109e-06,6.8074e-06,7.5202e-06
6584.82,6.6624e-05,0.00012978,0.00012846,6.1697e-06,2.4354e-08,5.3369e-08,6.002e-06,6.7733e-06,7.4821e-06
6598.42,6.6418e-05,0.00012909,0.00012764,4.0028e-06,2.3898e-08,5.293e-08,5.9026e-06,6.7291e-06,7.4327e-06
6612.03,6.6229e-05,0.00012842,0.00012684,2.0472e-06,2.3603e-08,5.2495e-08,5.8275e-06,6.6864e-06,7.3849e-06
6625.63,6.6049e-05,0.00012777,0.00012606,6.7966e-07,2.3436e-08,5.2063e-08,5.7782e-06,6.6446e-06,7.338e-06
6639.24,6.5876e-05,0.00012713,0.00012529,7.8111e-08,2.3367e-08,5.1636e-08,5.7552e-06,6.6032e-06,7.2915e-06
6652.84,6.5706e-05,0.00012648,0.00012452,1.8749e-07,2.3368e-08,5.1213e-08,5.7569e-06,6.5619e-06,7.2452e-06
6666.45,6.5538e-05,0.00012583,0.00012375,7.5726e-07,2.3412e-08,5.0796e-08,5.7801e-06,6.5204e-06,7.1989e-06
6680.05,6.5371e-05,0.00012518,0.00012298,1.4366e-06,2.3478e-08,5.0386e-08,5.8199e-06,6.4787e-06,7.1525e-06
6693.66,6.5202e-05,0.00012451,0.0001222,1.896e-06,2.354e-08,4.9983e-08,5.8704e-06,6.4365e-06,7.1056e-06
6707.26,6.5022e-05,0.00012383,0.00012139,1.9371e-06,2.3571e-08,4.9585e-08,5.924e-06,6.3929e-06,7.0575e-06
6720.87,6.4864e-05,0.00012317,0.00012063,1.557e-06,2.3537e-08,4.9192e-08,5.9765e-06,6.351e-06,7.0116e-06
6734.47,6.4846e-05,0.00012278,0.00012012,9.4725e-07,2.3423e-08,4.8806e-08,6.0318e-06,6.3225e-06,6.9805e-06
6748.08,6.4659e-05,0.00012206,0.00011929,4.2902e-07,2.3172e-08,4.8419e-08,6.0553e-06,6.2772e-06,6.9311e-06
6761.68,6.4514e-05,0.00012142,0.00011854,3.4541e-07,2.2781e-08,4.8034e-08,6.0612e-06,6.2357e-06,6.886e-06
6775.29,6.4383e-05,0.0001208,0.00011781,9.4342e-07,2.2245e-08,4.765e-08,6.0441e-06,6.1954e-06,6.8423e-06
6788.89,6.4263e-05,0.00012019,0.00011709,2.2836e-06,2.1581e-08,4.7268e-08,6.0023e-06,6.1559e-06,6.7995e-06
6802.5,6.415e-05,0.00011959,0.00011639,4.2051e-06,2.0822e-08,4.6888e-08,5.9363e-06,6.1171e-06,6.7574e-06
6816.1,6.4042e-05,0.000119,0.00011569,6.3569e-06,2.0018e-08,4.651e-08,5.849e-06,6.0787e-06,6.7156e-06
6829.71,6.3937e-05,0.0001184,0.000115,8.2875e-06,1.9224e-08,4.6137e-08,5.7446e-06,6.0405e-06,6.674e-06
6843.31,6.3832e-05,0.0001178,0.0001143,9.5653e-06,1.8494e-08,4.5768e-08,5.6289e-06,6.0024e-06,6.6323e-06
6856.92,6.3723e-05,0.00011719,0.00011359,9.8961e-06,1.787e-08,4.5405e-08,5.5081e-06,5.9639e-06,6.59e-06
6870.52,6.3594e-05,0.00011654,0.00011285,9.202e-06,1.7378e-08,4.5046e-08,5.3875e-06,5.9236e-06,6.5454e-06
6884.13,6.3479e-05,0.00011591,0.00011213,7.6434e-06,1.7025e-08,4.4701e-08,5.2767e-06,5.8848e-06,6.5023e-06
6897.73,6.3526e-05,0.00011557,0.00011169,5.5692e-06,1.6798e-08,4.4359e-08,5.1929e-06,5.8609e-06,6.4756e-06
6911.34,6.3409e-05,0.00011493,0.00011095,3.4239e-06,1.6671e-08,4.4014e-08,5.1137e-06,5.8219e-06,6.432e-06
6924.94,6.3316e-05,0.00011432,0.00011026,1.6295e-06,1.6614e-08,4.3673e-08,5.0578e-06,5.785e-06,6.3907e-06
6938.55,6.3235e-05,0.00011374,0.00010959,4.7425e-07,1.6594e-08,4.3333e-08,5.0253e-06,5.7492e-06,6.3506e-06
6952.15,6.3164e-05,0.00011316,0.00010894,4.8636e-08,1.6586e-08,4.2995e-08,5.0161e-06,5.7142e-06,6.3113e-06
6965.76,6.3101e-05,0.0001126,0.00010829,2.3836e-07,1.6572e-08,4.2657e-08,5.0282e-06,5.6797e-06,6.2728e-06
6979.36,6.3046e-05,0.00011205,0.00010766,7.7738e-07,1.6541e-08,4.232e-08,5.0586e-06,5.6456e-06,6.2348e-06
6992.97,6.2994e-05,0.0001115,0.00010703,1.3426e-06,1.6487e-08,4.1984e-08,5.1027e-06,5.6118e-06,6.1972e-06
7006.57,6.2945e-05,0.00011095,0.0001064,1.6612e-06,1.6406e-08,4.1651e-08,5.155e-06,5.5778e-06,6.1598e-06
7020.18,6.2894e-05,0.0001104,0.00010577,1.5974e-06,1.6291e-08,4.132e-08,5.209e-06,5.5434e-06,6.1219e-06
7033.78,6.2821e-05,0.0001098,0.00010509,1.1947e-06,1.6132e-08,4.0984e-08,5.2572e-06,5.5069e-06,6.082e-06
7047.39,6.2749e-05,0.0001092,0.00010442,6.6076e-07,1.5924e-08,4.0675e-08,5.2952e-06,5.4703e-06,6.042e-06
7060.99,6.283e-05,0.00010886,0.000104,2.9771e-07,1.5655e-08,4.0394e-08,5.3309e-06,5.4467e-06,6.0167e-06
7074.6,6.2773e-05,0.00010828,0.00010336,4.0516e-07,1.5314e-08,4.0079e-08,5.3355e-06,5.4111e-06,5.9781e-06
7088.2,6.273e-05,0.00010772,0.00010273,1.1803e-06,1.4913e-08,3.9773e-08,5.3192e-06,5.3764e-06,5.9406e-06
7101.81,6.2694e-05,0.00010717,0.00010211,2.6436e-06,1.4468e-08,3.9471e-08,5.2808e-06,5.3424e-06,5.9038e-06
7115.41,6.2664e-05,0.00010663,0.0001015,4.6172e-06,1.4008e-08,3.9171e-08,5.2213e-06,5.3089e-06,5.8676e-06
7129.02,6.2643e-05,0.0001061,0.00010091,6.7591e-06,1.3567e-08,3.8872e-08,5.1433e-06,5.2761e-06,5.8321e-06
7142.62,6.2629e-05,0.00010558,0.00010032,8.6461e-06,1.3183e-08,3.8574e-08,5.051e-06,5.244e-06,5.7972e-06
7156.23,6.2621e-05,0.00010507,9.9746e-05,9.8813e-06,1.2885e-08,3.8276e-08,4.9495e-06,5.2125e-06,5.7628e-06
7169.83,6.2619e-05,0.00010456,9.9178e-05,1.0197e-05,1.2695e-08,3.7977e-08,4.8443e-06,5.1816e-06,5.7289e-06
7183.44,6.262e-05,0.00010405,9.8612e-05,9.5239e-06,1.2615e-08,3.7677e-08,4.741e-06,5.151e-06,5.6952e-06
7197.04,6.2612e-05,0.00010353,9.8033e-05,8.0051e-06,1.2628e-08,3.7362e-08,4.6445e-06,5.1198e-06,5.6607e-06
7210.65,6.2596e-05,0.00010299,9.7438e-05,5.9715e-06,1.2724e-08,3.7079e-08,4.5594e-06,5.0879e-06,5.6253e-06
7224.25,6.2667e-05,0.00010259,9.6979e-05,3.834e-06,1.2874e-08,3.6866e-08,4.4967e-06,5.0633e-06,5.5978e-06
7237.86,6.2667e-05,0.00010208,9.6408e-05,1.974e-06,1.3005e-08,3.6577e-08,4.4474e-06,5.0329e-06,5.5638e-06
7251.46,6.2671e-05,0.00010156,9.5843e-05,6.9105e-07,1.3106e-08,3.6299e-08,4.4185e-06,5.0028e-06,5.5302e-06
7265.07,6.2678e-05,0.00010105,9.5281e-05,9.7461e-08,1.3153e-08,3.6028e-08,4.4098e-06,4.9729e-06,5.4967e-06
7278.67,6.2687e-05,0.00010054,9.4722e-05,1.1969e-07,1.3134e-08,3.5761e-08,4.4202e-06,4.9431e-06,5.4635e-06
7292.28,6.2701e-05,0.00010004,9.417e-05,5.3643e-07,1.3047e-08,3.5497e-08,4.4472e-06,4.9135e-06,5.4307e-06
7305.88,6.272e-05,9.9538e-05,9.3626e-05,1.0567e-06,1.2899e-08,3.5233e-08,4.4875e-06,4.8843e-06,5.3983e-06
7319.49,6.2747e-05,9.9049e-05,9.3092e-05,1.414e-06,1.2702e-08,3.497e-08,4.5366e-06,4.8554e-06,5.3665e-06
7333.09,6.278e-05,9.8569e-05,9.2568e-05,1.4492e-06,1.2469e-08,3.4705e-08,4.5896e-06,4.827e-06,5.3353e-06
7346.7,6.282e-05,9.8097e-05,9.2052e-05,1.1583e-06,1.2211e-08,3.4438e-08,4.641e-06,4.7988e-06,5.3046e-06
7360.3,6.2865e-05,9.7629e-05,9.1542e-05,6.919e-07,1.1932e-08,3.4154e-08,4.6853e-06,4.7708e-06,5.2743e-06
7373.91,6.2908e-05,9.7157e-05,9.103e-05,3.0818e-07,1.1654e-08,3.3894e-08,4.7174e-06,4.7426e-06,5.2438e-06
7387.51,6.2967e-05,9.6709e-05,9.054e-05,2.8973e-07,1.1404e-08,3.3726e-08,4.7346e-06,4.7155e-06,5.2146e-06
7401.12,6.3017e-05,9.6244e-05,9.0037e-05,8.5348e-07,1.1132e-08,3.3458e-08,4.7323e-06,4.6877e-06,5.1847e-06
7414.72,6.3066e-05,9.5776e-05,8.9533e-05,2.0781e-06,1.0891e-08,3.3206e-08,4.7098e-06,4.6598e-06,5.1547e-06
7428.33,6.3115e-05,9.5305e-05,8.9027e-05,3.8649e-06,1.0698e-08,3.2961e-08,4.6674e-06,4.6318e-06,5.1247e-06
7441.93,6.3162e-05,9.4831e-05,8.8519e-05,5.9499e-06,1.0575e-08,3.2721e-08,4.6068e-06,4.6038e-06,5.0945e-06
7455.54,6.321e-05,9.4356e-05,8.8013e-05,7.9618e-06,1.0544e-08,3.2486e-08,4.5312e-06,4.5759e-06,5.0644e-06
7469.14,6.326e-05,9.3883e-05,8.7508e-05,9.51e-06,1.0619e-08,3.2253e-08,4.4449e-06,4.5483e-06,5.0345e-06
7482.75,6.3314e-05,9.3414e-05,8.701e-05,1.028e-05,1.0806e-08,3.2023e-08,4.3528e-06,4.5211e-06,5.0049e-06
7496.35,6.3373e-05,9.2951e-05,8.6518e-05,1.0112e-05,1.1096e-08,3.1792e-08,4.2601e-06,4.4944e-06,4.9757e-06
7509.96,6.3437e-05,9.2495e-05,8.6034e-05,9.0408e-06,1.1466e-08,3.156e-08,4.1718e-06,4.4683e-06,4.947e-06
7523.56,6.3507e-05,9.2045e-05,8.5558e-05,7.2821e-06,1.1878e-08,3.1318e-08,4.0926e-06,4.4427e-06,4.9188e-06
7537.17,6.3594e-05,9.1619e-05,8.5104e-05,5.1889e-06,1.2296e-08,3.1085e-08,4.0268e-06,4.4183e-06,4.8918e-06
7550.77,6.3681e-05,9.119e-05,8.465e-05,3.1567e-06,1.2708e-08,3.0939e-08,3.9764e-06,4.394e-06,4.8648e-06
7564.38,6.3764e-05,9.0755e-05,8.4191e-05,1.5016e-06,1.2998e-08,3.0693e-08,3.943e-06,4.3695e-06,4.8376e-06
7577.98,6.3851e-05,9.0323e-05,8.3736e-05,4.5223e-07,1.3185e-08,3.0464e-08,3.9279e-06,4.3452e-06,4.8106e-06
7591.59,6.3937e-05,8.9891e-05,8.3282e-05,5.161e-08,1.3249e-08,3.0242e-08,3.9305e-06,4.321e-06,4.7836e-06
7605.19,6.4022e-05,8.9455e-05,8.2825e-05,1.8228e-07,1.3188e-08,3.0025e-08,3.9494e-06,4.2966e-06,4.7566e-06
7618.8,6.4106e-05,8.9015e-05,8.2367e-05,6.1305e-07,1.3017e-08,2.9813e-08,3.9819e-06,4.272e-06,4.7294e-06
7632.4,6.4187e-05,8.8571e-05,8.1906e-05,1.0746e-06,1.2756e-08,2.9605e-08,4.0248e-06,4.2472e-06,4.7022e-06
7646.01,6.4268e-05,8.8126e-05,8.1445e-05,1.3422e-06,1.2436e-08,2.94e-08,4.074e-06,4.2222e-06,4.6749e-06
7659.61,6.4349e-05,8.7681e-05,8.0985e-05,1.3017e-06,1.2084e-08,2.9197e-08,4.1252e-06,4.1972e-06,4.6477e-06
7673.22,6.4431e-05,8.7236e-05,8.0528e-05,9.8237e-07,1.1729e-08,2.8995e-08,4.1735e-06,4.1722e-06,4.6207e-06
7686.82,6.4513e-05,8.6791e-05,8.0071e-05,5.4648e-07,1.1395e-08,2.8791e-08,4.2144e-06,4.1471e-06,4.5936e-06
7700.43,6.4565e-05,8.6304e-05,7.9576e-05,2.3989e-07,1.1095e-08,2.8566e-08,4.2416e-06,4.12e-06,4.5645e-06
7714.03,6.4809e-05,8.6073e-05,7.9319e-05,3.1885e-07,1.0904e-08,2.8455e-08,4.2665e-06,4.1051e-06,4.549e-06
7727.64,6.4871e-05,8.5599e-05,7.8838e-05,9.6497e-07,1.0745e-08,2.8227e-08,4.2622e-06,4.0787e-06,4.5207e-06
7741.24,6.4976e-05,8.5181e-05,7.8411e-05,2.2307e-06,1.0695e-08,2.8024e-08,4.2426e-06,4.0549e-06,4.4954e-06
7754.85,6.509e-05,8.4773e-05,7.7994e-05,4.0064e-06,1.076e-08,2.7826e-08,4.2056e-06,4.0318e-06,4.4708e-06
7768.45,6.5207e-05,8.4368e-05,7.7581e-05,6.0369e-06,1.0953e-08,2.7631e-08,4.1525e-06,4.0089e-06,4.4464e-06
7782.06,6.5323e-05,8.3963e-05,7.7169e-05,7.9753e-06,1.1285e-08,2.7439e-08,4.0859e-06,3.9861e-06,4.422e-06
7795.66,6.5437e-05,8.3554e-05,7.6754e-05,9.4625e-06,1.1752e-08,2.725e-08,4.0095e-06,3.9633e-06,4.3975e-06
7809.27,6.5548e-05,8.314e-05,7.6337e-05,1.0211e-05,1.2344e-08,2.7065e-08,3.9273e-06,3.9405e-06,4.3729e-06
7822.87,6.5656e-05,8.2722e-05,7.5916e-05,1.0073e-05,1.3035e-08,2.6884e-08,3.8439e-06,3.9177e-06,4.3481e-06
7836.48,6.576e-05,8.2299e-05,7.5492e-05,9.0751e-06,1.3787e-08,2.6706e-08,3.7637e-06,3.8947e-06,4.3231e-06
7850.08,6.5858e-05,8.1868e-05,7.5062e-05,7.4114e-06,1.4551e-08,2.653e-08,3.6907e-06,3.8716e-06,4.2978e-06
7863.69,6.5934e-05,8.141e-05,7.4608e-05,5.3959e-06,1.5273e-08,2.6353e-08,3.6274e-06,3.8474e-06,4.2712e-06
7877.29,6.6067e-05,8.1023e-05,7.422e-05,3.3899e-06,1.59e-08,2.6175e-08,3.5809e-06,3.8266e-06,4.2483e-06
7890.9,6.6326e-05,8.0789e-05,7.3974e-05,1.7191e-06,1.6405e-08,2.6023e-08,3.5565e-06,3.8132e-06,4.2336e-06
7904.5,6.6414e-05,8.0345e-05,7.3536e-05,5.9429e-07,1.6729e-08,2.5847e-08,3.539e-06,3.7899e-06,4.2079e-06
7918.11,6.6536e-05,7.9942e-05,7.3137e-05,8.6186e-08,1.687e-08,2.5673e-08,3.5393e-06,3.7686e-06,4.1844e-06
7931.71,6.6669e-05,7.9552e-05,7.2751e-05,1.1162e-07,1.6832e-08,2.55e-08,3.5552e-06,3.748e-06,4.1617e-06
7945.32,6.6808e-05,7.917e-05,7.2372e-05,4.7356e-07,1.6632e-08,2.5327e-08,3.5845e-06,3.7277e-06,4.1394e-06
7958.92,6.6949e-05,7.879e-05,7.1997e-05,9.248e-07,1.6304e-08,2.5157e-08,3.624e-06,3.7074e-06,4.1173e-06
7972.53,6.709e-05,7.8409e-05,7.1622e-05,1.2417e-06,1.5889e-08,2.4988e-08,3.6703e-06,3.6871e-06,4.0953e-06
7986.13,6.7228e-05,7.8025e-05,7.1245e-05,1.2881e-06,1.5432e-08,2.4822e-08,3.7194e-06,3.6666e-06,4.0732e-06
7999.74,6.7361e-05,7.7634e-05,7.0864e-05,1.0527e-06,1.4976e-08,2.4659e-08,3.7668e-06,3.6458e-06,4.0508e-06
8013.34,6.7486e-05,7.7235e-05,7.0475e-05,6.5095e-07,1.4563e-08,2.4499e-08,3.8084e-06,3.6245e-06,4.028e-06
8026.95,6.7595e-05,7.6819e-05,7.0072e-05,2.9064e-07,1.4227e-08,2.4342e-08,3.8398e-06,3.6023e-06,4.0044e-06
8040.55,6.7635e-05,7.6324e-05,6.9598e-05,2.1143e-07,1.3998e-08,2.4187e-08,3.8547e-06,3.5765e-06,3.9767e-06
8054.16,6.7775e-05,7.5944e-05,6.923e-05,6.1367e-07,1.3902e-08,2.4033e-08,3.8605e-06,3.556e-06,3.9551e-06
8067.76,6.8144e-05,7.5818e-05,6.9094e-05,1.5972e-06,1.3958e-08,2.3884e-08,3.8632e-06,3.5476e-06,3.9468e-06
8081.37,6.8249e-05,7.5397e-05,6.869e-05,3.12e-06,1.4181e-08,2.3733e-08,3.8344e-06,3.5253e-06,3.9233e-06
8094.97,6.8382e-05,7.5008e-05,6.8316e-05,4.9999e-06,1.4581e-08,2.3582e-08,3.7918e-06,3.5046e-06,3.9014e-06
8108.58,6.8527e-05,7.4632e-05,6.7956e-05,6.9462e-06,1.5157e-08,2.343e-08,3.7366e-06,3.4847e-06,3.8803e-06
8122.18,6.868e-05,7.4266e-05,6.7605e-05,8.6226e-06,1.5901e-08,2.3278e-08,3.6715e-06,3.4654e-06,3.8597e-06
8135.79,6.8839e-05,7.3906e-05,6.726e-05,9.7225e-06,1.6793e-08,2.3126e-08,3.5997e-06,3.4464e-06,3.8395e-06
8149.39,6.9e-05,7.3548e-05,6.6919e-05,1.0039e-05,1.7799e-08,2.2975e-08,3.5251e-06,3.4278e-06,3.8196e-06
8163.0,6.9161e-05,7.3191e-05,6.6578e-05,9.5117e-06,1.8874e-08,2.2825e-08,3.4515e-06,3.4093e-06,3.7996e-06
8176.6,6.9318e-05,7.2829e-05,6.6235e-05,8.2399e-06,1.9962e-08,2.2677e-08,3.3826e-06,3.3907e-06,3.7796e-06
8190.21,6.9466e-05,7.2459e-05,6.5885e-05,6.4591e-06,2.1003e-08,2.2531e-08,3.3215e-06,3.3719e-06,3.7591e-06
8203.81,6.9594e-05,7.2068e-05,6.5516e-05,4.4867e-06,2.1937e-08,2.2387e-08,3.2703e-06,3.3523e-06,3.7376e-06
8217.42,6.9594e-05,7.1547e-05,6.503e-05,2.6505e-06,2.2704e-08,2.224e-08,3.2264e-06,3.3267e-06,3.7095e-06
8231.02,7.0185e-05,7.1631e-05,6.5096e-05,1.2209e-06,2.3303e-08,2.2124e-08,3.2241e-06,3.3293e-06,3.7127e-06
8244.63,7.0194e-05,7.112e-05,6.4621e-05,3.4661e-07,2.3642e-08,2.1981e-08,3.2097e-06,3.3043e-06,3.6852e-06
8258.23,7.0315e-05,7.0725e-05,6.4252e-05,4.4535e-08,2.3755e-08,2.1845e-08,3.2148e-06,3.2847e-06,3.6638e-06
8271.84,7.0457e-05,7.0351e-05,6.3904e-05,1.9923e-07,2.3649e-08,2.171e-08,3.2341e-06,3.2661e-06,3.6435e-06
8285.44,7.0609e-05,6.9988e-05,6.3566e-05,6.0728e-07,2.3353e-08,2.1576e-08,3.265e-06,3.248e-06,3.6238e-06
8299.05,7.0769e-05,6.9635e-05,6.3237e-05,1.0379e-06,2.2912e-08,2.1441e-08,3.3048e-06,3.2303e-06,3.6046e-06
8312.65,7.0937e-05,6.9289e-05,6.2916e-05,1.2977e-06,2.2377e-08,2.1305e-08,3.3505e-06,3.2128e-06,3.5859e-06
8326.26,7.111e-05,6.8949e-05,6.2602e-05,1.2836e-06,2.1806e-08,2.1169e-08,3.3983e-06,3.1957e-06,3.5676e-06
8339.86,7.1287e-05,6.8613e-05,6.2291e-05,1.0094e-06,2.1254e-08,2.1033e-08,3.4444e-06,3.1786e-06,3.5495e-06
8353.47,7.1463e-05,6.8277e-05,6.1982e-05,6.0042e-07,2.0772e-08,2.0897e-08,3.4851e-06,3.1616e-06,3.5315e-06
8367.07,7.1635e-05,6.7938e-05,6.167e-05,2.5819e-07,2.0405e-08,2.0761e-08,3.5166e-06,3.1443e-06,3.5134e-06
8380.68,7.1792e-05,6.7584e-05,6.1346e-05,2.0371e-07,2.0189e-08,2.0624e-08,3.5358e-06,3.1264e-06,3.4945e-06
8394.28,7.1835e-05,6.7126e-05,6.0928e-05,6.1451e-07,2.0132e-08,2.0467e-08,3.5358e-06,3.1036e-06,3.4703e-06
8407.89,7.2324e-05,6.7084e-05,6.0888e-05,1.5733e-06,2.039e-08,2.0413e-08,3.5429e-06,3.1001e-06,3.4677e-06
