,1s,1s,1s,2p,2p,2p,2s,2s,2s,3p,3p,3p,3s,3s,3s
4339.99,0.0056543,0.0056719,0.0057735,0.00026759,0.00021282,0.00025006,0.0011179,0.00084178,0.00084746,5.1709e-06,4.3128e-06,4.9143e-06,0.00010042,7.7201e-05,7.7464e-05
4353.6,0.0056176,0.0056361,0.0057374,0.00026344,0.00021008,0.00024727,0.0011093,0.00083427,0.00084061,5.2072e-06,4.258e-06,4.8589e-06,9.9651e-05,7.65e-05,7.6822e-05
4367.2,0.005581,0.0056004,0.0057014,0.00025938,0.0002074,0.00024452,0.0011008,0.00082682,0.00083381,5.2465e-06,4.2038e-06,4.8045e-06,9.8873e-05,7.5806e-05,7.6186e-05
4380.81,0.0055447,0.005565,0.0056656,0.00025541,0.00020476,0.00024182,0.0010924,0.00081944,0.00082706,5.2442e-06,4.1503e-06,4.751e-06,9.809e-05,7.5118e-05,7.5555e-05
4394.41,0.0055087,0.0055298,0.0056301,0.00025152,0.00020216,0.00023917,0.001084,0.00081213,0.00082039,5.1743e-06,4.0975e-06,4.6982e-06,9.7306e-05,7.4437e-05,7.4931e-05
4408.02,0.005473,0.005495,0.0055949,0.00024771,0.0001996,0.00023654,0.0010756,0.00080492,0.00081379,5.0381e-06,4.0456e-06,4.6462e-06,9.6527e-05,7.3765e-05,7.4314e-05
4421.62,0.0054376,0.0054604,0.0055599,0.00024395,0.00019706,0.00023393,0.0010674,0.00079776,0.00080725,4.8615e-06,3.9943e-06,4.5943e-06,9.5757e-05,7.3099e-05,7.3703e-05
4435.23,0.0054044,0.005428,0.0055272,0.00024046,0.0001947,0.0002315,0.0010596,0.00079097,0.00080107,4.6875e-06,3.9469e-06,4.5462e-06,9.5036e-05,7.2466e-05,7.3125e-05
4448.83,0.0053694,0.0053937,0.0054926,0.00023681,0.00019219,0.00022891,0.0010514,0.00078395,0.00079464,4.5458e-06,3.8969e-06,4.4948e-06,9.4297e-05,7.1813e-05,7.2525e-05
4462.44,0.0053353,0.0053604,0.005459,0.0002333,0.00018977,0.00022641,0.0010434,0.0007771,0.00078838,4.4668e-06,3.8486e-06,4.4451e-06,9.3587e-05,7.1175e-05,7.194e-05
4476.04,0.0053016,0.0053274,0.0054257,0.00022987,0.00018739,0.00022394,0.0010355,0.00077032,0.00078218,4.4528e-06,3.8011e-06,4.3962e-06,9.2892e-05,7.0544e-05,7.1361e-05
4489.65,0.005268,0.0052946,0.0053925,0.00022652,0.00018505,0.00022151,0.0010277,0.0007636,0.00077603,4.4835e-06,3.7542e-06,4.348e-06,9.2206e-05,6.9919e-05,7.0787e-05
4503.25,0.0052346,0.0052618,0.0053594,0.00022324,0.00018275,0.00021912,0.0010199,0.00075693,0.00076992,4.522e-06,3.7077e-06,4.3005e-06,9.1522e-05,6.9298e-05,7.0217e-05
4516.86,0.0052012,0.0052292,0.0053264,0.00022003,0.00018049,0.00021677,0.0010121,0.0007503,0.00076386,4.5292e-06,3.6618e-06,4.2538e-06,9.0835e-05,6.8682e-05,6.9651e-05
4530.46,0.005168,0.0051967,0.0052935,0.00021689,0.00017827,0.00021445,0.0010044,0.00074373,0.00075783,4.4797e-06,3.6165e-06,4.2078e-06,9.0142e-05,6.8071e-05,6.9089e-05
4544.07,0.0051349,0.0051642,0.0052606,0.0002138,0.00017608,0.00021217,0.00099669,0.00073719,0.00075183,4.3708e-06,3.5719e-06,4.1624e-06,8.944e-05,6.7463e-05,6.853e-05
4557.67,0.0051024,0.0051323,0.0052284,0.00021076,0.00017392,0.0002099,0.0009891,0.00073077,0.00074594,4.2217e-06,3.528e-06,4.1174e-06,8.874e-05,6.6866e-05,6.7981e-05
4571.28,0.0050725,0.0051029,0.0051988,0.00020785,0.00017183,0.00020771,0.00098204,0.00072475,0.00074045,4.0657e-06,3.486e-06,4.0739e-06,8.8083e-05,6.6306e-05,6.7469e-05
4584.88,0.0050403,0.0050714,0.0051668,0.00020491,0.00016973,0.00020551,0.00097455,0.00071844,0.00073466,3.9332e-06,3.4439e-06,4.0301e-06,8.7388e-05,6.5719e-05,6.6929e-05
4598.49,0.0050089,0.0050406,0.0051357,0.00020202,0.00016766,0.00020333,0.00096722,0.00071227,0.000729,3.85e-06,3.4026e-06,3.9869e-06,8.6714e-05,6.5146e-05,6.6401e-05
4612.09,0.0049779,0.0050101,0.0051049,0.00019918,0.00016562,0.00020118,0.00095998,0.00070618,0.00072341,3.8242e-06,3.3619e-06,3.9442e-06,8.6055e-05,6.458e-05,6.5881e-05
4625.7,0.0049472,0.0049799,0.0050744,0.00019639,0.00016361,0.00019906,0.00095279,0.00070015,0.00071788,3.8438e-06,3.3216e-06,3.902e-06,8.541e-05,6.402e-05,6.5366e-05
4639.3,0.0049165,0.0049498,0.0050439,0.00019364,0.00016163,0.00019696,0.00094563,0.00069416,0.00071238,3.8803e-06,3.2816e-06,3.8604e-06,8.4776e-05,6.3464e-05,6.4854e-05
4652.91,0.004886,0.0049197,0.0050135,0.00019092,0.00015969,0.0001949,0.00093849,0.00068821,0.00070692,3.8994e-06,3.2421e-06,3.8194e-06,8.4147e-05,6.2911e-05,6.4345e-05
4666.51,0.0048554,0.0048896,0.004983,0.00018825,0.00015778,0.00019287,0.00093135,0.00068228,0.00070146,3.8747e-06,3.2031e-06,3.7791e-06,8.3517e-05,6.2361e-05,6.3837e-05
4680.12,0.0048243,0.004859,0.004952,0.0001856,0.0001559,0.00019087,0.00092411,0.00067631,0.00069595,3.7975e-06,3.1646e-06,3.7393e-06,8.2872e-05,6.1806e-05,6.3324e-05
4693.72,0.0047928,0.004828,0.0049206,0.00018298,0.00015404,0.0001889,0.00091682,0.00067032,0.00069041,3.6782e-06,3.1269e-06,3.7001e-06,8.2213e-05,6.125e-05,6.2809e-05
4707.33,0.0047678,0.0048034,0.0048958,0.00018045,0.00015224,0.00018697,0.00091076,0.00066524,0.00068581,3.5424e-06,3.0905e-06,3.6618e-06,8.1653e-05,6.0778e-05,6.238e-05
4720.93,0.0047381,0.0047741,0.0048661,0.0001779,0.00015044,0.00018505,0.0009038,0.00065954,0.00068056,3.4163e-06,3.0544e-06,3.6236e-06,8.1004e-05,6.0249e-05,6.1891e-05
4734.54,0.0047091,0.0047455,0.0048372,0.00017537,0.00014866,0.00018315,0.00089698,0.00065397,0.00067542,3.3254e-06,3.019e-06,3.5858e-06,8.0361e-05,5.9731e-05,6.1413e-05
4748.14,0.0046805,0.0047174,0.0048087,0.00017287,0.00014691,0.00018127,0.00089025,0.00064848,0.00067037,3.2831e-06,2.984e-06,3.5485e-06,7.9724e-05,5.9221e-05,6.0943e-05
4761.75,0.0046523,0.0046895,0.0047805,0.0001704,0.00014519,0.00017941,0.00088357,0.00064305,0.00066537,3.2866e-06,2.9494e-06,3.5115e-06,7.9096e-05,5.8718e-05,6.0478e-05
4775.35,0.0046242,0.0046618,0.0047524,0.00016795,0.00014348,0.00017757,0.00087693,0.00063768,0.00066042,3.3173e-06,2.915e-06,3.475e-06,7.8478e-05,5.822e-05,6.0018e-05
4788.96,0.0045962,0.0046341,0.0047244,0.00016553,0.00014181,0.00017575,0.0008703,0.00063233,0.00065549,3.3468e-06,2.8809e-06,3.439e-06,7.787e-05,5.7724e-05,5.956e-05
4802.56,0.0045681,0.0046064,0.0046963,0.00016314,0.00014016,0.00017396,0.00086365,0.000627,0.00065056,3.348e-06,2.8472e-06,3.4035e-06,7.7269e-05,5.723e-05,5.9102e-05
4816.17,0.0045388,0.0045774,0.004667,0.00016076,0.00013853,0.00017219,0.00085678,0.00062153,0.00064549,3.3054e-06,2.8139e-06,3.3683e-06,7.6655e-05,5.6723e-05,5.8631e-05
4829.77,0.0045176,0.0045566,0.0046459,0.00015849,0.00013698,0.00017052,0.00085143,0.00061719,0.00064157,3.2219e-06,2.7823e-06,3.335e-06,7.6178e-05,5.6319e-05,5.8265e-05
4843.38,0.0044876,0.0045269,0.0046158,0.00015616,0.00013539,0.00016878,0.00084442,0.00061167,0.00063643,3.1098e-06,2.7501e-06,3.3007e-06,7.5552e-05,5.5808e-05,5.7788e-05
4856.98,0.0044602,0.0044997,0.0045883,0.00015389,0.00013385,0.0001671,0.00083788,0.00060651,0.00063165,2.9938e-06,2.7189e-06,3.2672e-06,7.4962e-05,5.533e-05,5.7344e-05
4870.59,0.0044333,0.0044731,0.0045613,0.00015164,0.00013233,0.00016543,0.00083145,0.00060146,0.00062698,2.8966e-06,2.6884e-06,3.2341e-06,7.4373e-05,5.4862e-05,5.691e-05
4884.19,0.0044069,0.0044469,0.0045348,0.00014941,0.00013082,0.00016378,0.00082511,0.0005965,0.00062238,2.8355e-06,2.6583e-06,3.2014e-06,7.3784e-05,5.4402e-05,5.6483e-05
4897.8,0.0043808,0.0044211,0.0045086,0.00014722,0.00012934,0.00016215,0.00081883,0.0005916,0.00061785,2.8169e-06,2.6286e-06,3.169e-06,7.3195e-05,5.3948e-05,5.6063e-05
4911.4,0.0043551,0.0043955,0.0044828,0.00014506,0.00012788,0.00016053,0.0008126,0.00058676,0.00061337,2.8329e-06,2.5991e-06,3.137e-06,7.2607e-05,5.35e-05,5.5647e-05
4925.01,0.0043294,0.0043701,0.004457,0.00014293,0.00012643,0.00015893,0.0008064,0.00058196,0.00060893,2.8637e-06,2.5698e-06,3.1053e-06,7.2023e-05,5.3056e-05,5.5235e-05
4938.61,0.0043038,0.0043446,0.0044312,0.00014083,0.00012501,0.00015734,0.00080019,0.00057718,0.00060449,2.8841e-06,2.5406e-06,3.0739e-06,7.1444e-05,5.2614e-05,5.4823e-05
4952.22,0.004277,0.0043181,0.0044043,0.00013875,0.00012358,0.00015575,0.00079378,0.00057228,0.00059992,2.8738e-06,2.5113e-06,3.0423e-06,7.0856e-05,5.2161e-05,5.44e-05
4965.82,0.0042563,0.0042976,0.0043836,0.0001368,0.0001223,0.00015434,0.0007885,0.00056821,0.00059621,2.8274e-06,2.4851e-06,3.0145e-06,7.0376e-05,5.1783e-05,5.4054e-05
4979.43,0.0042296,0.004271,0.0043566,0.0001348,0.00012092,0.00015279,0.0007821,0.00056335,0.00059167,2.7455e-06,2.4568e-06,2.9838e-06,6.9806e-05,5.1334e-05,5.3634e-05
4993.03,0.0042043,0.0042459,0.0043311,0.00013284,0.00011958,0.00015129,0.00077597,0.0005587,0.00058734,2.6463e-06,2.4297e-06,2.9542e-06,6.9264e-05,5.0904e-05,5.3233e-05
5006.64,0.0041794,0.0042211,0.004306,0.00013093,0.00011827,0.00014982,0.00076991,0.00055412,0.00058308,2.5489e-06,2.4033e-06,2.9251e-06,6.8732e-05,5.0481e-05,5.2838e-05
5020.24,0.0041549,0.0041967,0.0042813,0.00012906,0.00011698,0.00014837,0.00076393,0.00054962,0.00057888,2.4715e-06,2.3774e-06,2.8965e-06,6.8203e-05,5.0065e-05,5.2449e-05
5033.85,0.0041307,0.0041726,0.0042569,0.00012722,0.00011571,0.00014693,0.00075801,0.00054517,0.00057475,2.4272e-06,2.3519e-06,2.8681e-06,6.7675e-05,4.9654e-05,5.2066e-05
5047.45,0.0041069,0.0041489,0.0042328,0.00012541,0.00011445,0.00014551,0.00075216,0.0005408,0.00057067,2.4189e-06,2.3266e-06,2.84e-06,6.7147e-05,4.925e-05,5.1689e-05
5061.06,0.0040833,0.0041254,0.004209,0.00012364,0.00011321,0.00014409,0.00074637,0.00053647,0.00056664,2.4375e-06,2.3015e-06,2.8121e-06,6.6616e-05,4.885e-05,5.1316e-05
5074.66,0.0040599,0.0041021,0.0041854,0.00012191,0.00011197,0.00014269,0.00074061,0.00053219,0.00056265,2.4646e-06,2.2763e-06,2.7843e-06,6.6083e-05,4.8455e-05,5.0946e-05
5088.27,0.0040362,0.0040784,0.0041614,0.00012019,0.00011073,0.00014126,0.00073481,0.00052789,0.00055863,2.4789e-06,2.2508e-06,2.7562e-06,6.5544e-05,4.8057e-05,5.0574e-05
5101.87,0.0040152,0.0040576,0.0041402,0.00011865,0.00010969,0.0001401,0.00072951,0.00052396,0.000555,2.4687e-06,2.2293e-06,2.7333e-06,6.5053e-05,4.7695e-05,5.0238e-05
5115.48,0.0039914,0.0040337,0.004116,0.00011699,0.00010846,0.00013867,0.0007237,0.00051967,0.00055097,2.4226e-06,2.2041e-06,2.7052e-06,6.4521e-05,4.7299e-05,4.9866e-05
5129.08,0.0039682,0.0040106,0.0040926,0.00011541,0.0001073,0.00013734,0.00071803,0.0005155,0.00054707,2.3508e-06,2.1804e-06,2.6789e-06,6.4009e-05,4.6914e-05,4.9505e-05
5142.69,0.0039453,0.0039877,0.0040694,0.00011387,0.00010616,0.00013603,0.0007124,0.00051137,0.0005432,2.2657e-06,2.1574e-06,2.6532e-06,6.351e-05,4.6533e-05,4.9148e-05
5156.29,0.0039225,0.003965,0.0040463,0.00011237,0.00010505,0.00013475,0.00070682,0.00050728,0.00053936,2.1834e-06,2.1349e-06,2.6279e-06,6.3022e-05,4.6156e-05,4.8794e-05
5169.9,0.0039,0.0039425,0.0040235,0.00011091,0.00010395,0.00013348,0.00070129,0.00050324,0.00053558,2.1191e-06,2.1129e-06,2.6029e-06,6.2544e-05,4.5784e-05,4.8444e-05
5183.5,0.0038778,0.0039202,0.0040009,0.00010947,0.00010286,0.00013222,0.00069583,0.00049926,0.00053184,2.0832e-06,2.0912e-06,2.5781e-06,6.2074e-05,4.5417e-05,4.8099e-05
5197.11,0.0038559,0.0038983,0.0039787,0.00010806,0.00010179,0.00013097,0.00069044,0.00049534,0.00052816,2.0781e-06,2.0697e-06,2.5536e-06,6.1607e-05,4.5055e-05,4.7759e-05
5210.71,0.0038343,0.0038767,0.0039568,0.00010668,0.00010073,0.00012973,0.00068511,0.00049147,0.00052453,2.0957e-06,2.0481e-06,2.5292e-06,6.114e-05,4.4699e-05,4.7424e-05
5224.32,0.003813,0.0038553,0.0039351,0.00010532,9.9655e-05,0.00012848,0.00067983,0.00048764,0.00052094,2.1201e-06,2.0262e-06,2.5045e-06,6.0671e-05,4.4346e-05,4.7093e-05
5237.92,0.0037914,0.0038338,0.0039132,0.00010398,9.8584e-05,0.00012721,0.00067454,0.00048381,0.00051734,2.1337e-06,2.0042e-06,2.4797e-06,6.0194e-05,4.3994e-05,4.6761e-05
5251.53,0.0037709,0.0038131,0.0038923,0.00010279,9.7689e-05,0.00012618,0.00066942,0.00048012,0.00051387,2.1269e-06,1.9858e-06,2.4594e-06,5.9727e-05,4.3654e-05,4.6441e-05
5265.13,0.0037498,0.003792,0.0038709,0.00010153,9.6674e-05,0.00012499,0.00066424,0.00047639,0.00051036,2.0903e-06,1.965e-06,2.4359e-06,5.9252e-05,4.331e-05,4.6117e-05
5278.74,0.0037288,0.003771,0.0038495,0.0001003,9.5684e-05,0.00012382,0.00065907,0.00047268,0.00050686,2.0311e-06,1.9447e-06,2.4129e-06,5.8778e-05,4.2968e-05,4.5795e-05
5292.34,0.0037079,0.0037499,0.0038281,9.9102e-05,9.4713e-05,0.00012267,0.00065392,0.00046899,0.00050338,1.9597e-06,1.9251e-06,2.3904e-06,5.831e-05,4.2628e-05,4.5474e-05
5305.95,0.003687,0.003729,0.0038069,9.7929e-05,9.3758e-05,0.00012154,0.0006488,0.00046532,0.00049991,1.889e-06,1.9059e-06,2.3682e-06,5.7851e-05,4.2291e-05,4.5155e-05
5319.55,0.0036663,0.0037082,0.0037858,9.6777e-05,9.2819e-05,0.00012043,0.00064371,0.00046169,0.00049648,1.8319e-06,1.8871e-06,2.3463e-06,5.7401e-05,4.1958e-05,4.484e-05
5333.16,0.0036458,0.0036876,0.0037649,9.5645e-05,9.1891e-05,0.00011933,0.00063868,0.00045811,0.00049309,1.7983e-06,1.8685e-06,2.3247e-06,5.6961e-05,4.1628e-05,4.4528e-05
5346.76,0.0036256,0.0036673,0.0037442,9.4529e-05,9.0973e-05,0.00011823,0.0006337,0.00045458,0.00048975,1.7911e-06,1.8501e-06,2.3032e-06,5.6531e-05,4.1303e-05,4.422e-05
5360.37,0.0036057,0.0036472,0.0037239,9.3421e-05,9.0056e-05,0.00011714,0.00062878,0.00045109,0.00048645,1.8048e-06,1.8316e-06,2.2817e-06,5.6107e-05,4.0983e-05,4.3916e-05
5373.97,0.0035862,0.0036276,0.003704,9.2334e-05,8.9145e-05,0.00011604,0.00062394,0.00044768,0.00048322,1.8269e-06,1.813e-06,2.2602e-06,5.5687e-05,4.0669e-05,4.3619e-05
5387.58,0.0035668,0.0036081,0.0036842,9.136e-05,8.8344e-05,0.00011509,0.00061912,0.00044429,0.00048001,1.8444e-06,1.7965e-06,2.2414e-06,5.5265e-05,4.0357e-05,4.3324e-05
5401.18,0.0035475,0.0035886,0.0036644,9.0301e-05,8.7453e-05,0.00011402,0.00061433,0.00044092,0.00047683,1.8417e-06,1.7781e-06,2.2203e-06,5.4838e-05,4.0048e-05,4.3031e-05
5414.79,0.0035283,0.0035693,0.0036448,8.9275e-05,8.6588e-05,0.00011297,0.00060956,0.00043759,0.00047366,1.8164e-06,1.7603e-06,2.1998e-06,5.4406e-05,3.9741e-05,4.274e-05
5428.39,0.0035091,0.0035499,0.0036251,8.8269e-05,8.5738e-05,0.00011194,0.0006048,0.00043427,0.00047051,1.7706e-06,1.7429e-06,2.1796e-06,5.3969e-05,3.9436e-05,4.245e-05
5442.0,0.00349,0.0035306,0.0036055,8.7281e-05,8.4905e-05,0.00011093,0.00060005,0.00043096,0.00046736,1.7118e-06,1.726e-06,2.1597e-06,5.3529e-05,3.9133e-05,4.2161e-05
5455.6,0.0034708,0.0035113,0.0035859,8.6307e-05,8.4085e-05,0.00010994,0.00059531,0.00042768,0.00046423,1.6503e-06,1.7095e-06,2.1401e-06,5.309e-05,3.8831e-05,4.1874e-05
5469.21,0.0034517,0.003492,0.0035663,8.5347e-05,8.328e-05,0.00010895,0.00059058,0.00042441,0.00046112,1.597e-06,1.6933e-06,2.1208e-06,5.2655e-05,3.8531e-05,4.1588e-05
5482.81,0.0034328,0.0034728,0.0035469,8.4396e-05,8.2486e-05,0.00010798,0.00058588,0.00042117,0.00045802,1.5615e-06,1.6774e-06,2.1018e-06,5.2226e-05,3.8234e-05,4.1304e-05
5496.42,0.0034139,0.0034538,0.0035275,8.3452e-05,8.17e-05,0.00010702,0.0005812,0.00041796,0.00045496,1.5487e-06,1.6616e-06,2.0829e-06,5.1807e-05,3.7939e-05,4.1022e-05
5510.02,0.0033948,0.0034345,0.0035079,8.2489e-05,8.0909e-05,0.00010605,0.00057648,0.00041474,0.00045187,1.5558e-06,1.6456e-06,2.0638e-06,5.139e-05,3.7643e-05,4.0739e-05
5523.63,0.0033791,0.0034186,0.0034918,8.1707e-05,8.0222e-05,0.0001052,0.00057234,0.00041194,0.00044923,1.5772e-06,1.6315e-06,2.0471e-06,5.103e-05,3.7386e-05,4.0496e-05
5537.23,0.0033602,0.0033995,0.0034724,8.0749e-05,7.9436e-05,0.00010423,0.00056767,0.00040876,0.00044618,1.5943e-06,1.6153e-06,2.028e-06,5.0625e-05,3.7095e-05,4.0217e-05
5550.84,0.0033423,0.0033813,0.003454,7.9846e-05,7.8685e-05,0.0001033,0.00056317,0.00040572,0.00044327,1.5999e-06,1.5997e-06,2.0097e-06,5.0234e-05,3.6816e-05,3.995e-05
5564.44,0.0033247,0.0033635,0.0034358,7.8961e-05,7.7946e-05,0.00010238,0.00055871,0.00040273,0.0004404,1.5872e-06,1.5843e-06,1.9916e-06,4.9845e-05,3.6541e-05,3.9686e-05
5578.05,0.0033071,0.0033457,0.0034177,7.8091e-05,7.7218e-05,0.00010148,0.00055427,0.00039975,0.00043755,1.556e-06,1.5693e-06,1.9737e-06,4.9453e-05,3.6268e-05,3.9425e-05
5591.65,0.0032896,0.0033279,0.0033997,7.7235e-05,7.6503e-05,0.00010058,0.00054983,0.00039679,0.00043471,1.5105e-06,1.5547e-06,1.9561e-06,4.9055e-05,3.5996e-05,3.9164e-05
5605.26,0.003272,0.00331,0.0033816,7.6391e-05,7.58e-05,9.9697e-05,0.00054539,0.00039384,0.00043188,1.4581e-06,1.5404e-06,1.9387e-06,4.8652e-05,3.5725e-05,3.8904e-05
5618.86,0.0032544,0.0032922,0.0033634,7.5558e-05,7.5109e-05,9.8828e-05,0.00054096,0.0003909,0.00042904,1.408e-06,1.5264e-06,1.9216e-06,4.8245e-05,3.5456e-05,3.8644e-05
5632.47,0.0032368,0.0032743,0.0033453,7.4734e-05,7.443e-05,9.7971e-05,0.00053652,0.00038797,0.00042621,1.3693e-06,1.5127e-06,1.9047e-06,4.7837e-05,3.5187e-05,3.8385e-05
5646.07,0.0032189,0.0032562,0.0033269,7.3912e-05,7.376e-05,9.7125e-05,0.00053205,0.00038502,0.00042337,1.3487e-06,1.4991e-06,1.888e-06,4.7427e-05,3.4917e-05,3.8124e-05
5659.68,0.0032018,0.0032387,0.0033091,7.3097e-05,7.3097e-05,9.6284e-05,0.0005277,0.00038217,0.00042061,1.3475e-06,1.4856e-06,1.8715e-06,4.7031e-05,3.4655e-05,3.7871e-05
5673.28,0.0031876,0.0032243,0.0032945,7.2368e-05,7.2467e-05,9.5477e-05,0.00052385,0.00037969,0.00041826,1.362e-06,1.4726e-06,1.8556e-06,4.6686e-05,3.4428e-05,3.7655e-05
5686.89,0.0031701,0.0032065,0.0032764,7.1567e-05,7.182e-05,9.4652e-05,0.00051945,0.00037682,0.00041547,1.38e-06,1.4591e-06,1.8393e-06,4.6297e-05,3.4165e-05,3.74e-05
5700.49,0.0031534,0.0031896,0.0032592,7.0788e-05,7.1183e-05,9.3835e-05,0.0005152,0.00037407,0.00041281,1.3927e-06,1.4458e-06,1.8232e-06,4.5928e-05,3.3912e-05,3.7156e-05
5714.1,0.0031371,0.003173,0.0032423,7.0024e-05,7.0553e-05,9.3025e-05,0.00051101,0.00037136,0.00041019,1.3922e-06,1.4326e-06,1.8073e-06,4.5567e-05,3.3664e-05,3.6916e-05
5727.7,0.003121,0.0031565,0.0032256,6.9273e-05,6.9931e-05,9.2221e-05,0.00050685,0.00036869,0.0004076,1.3758e-06,1.4196e-06,1.7915e-06,4.521e-05,3.3419e-05,3.6679e-05
5741.31,0.0031049,0.0031401,0.003209,6.8537e-05,6.9317e-05,9.1426e-05,0.00050271,0.00036603,0.00040503,1.3446e-06,1.4068e-06,1.7758e-06,4.4854e-05,3.3175e-05,3.6443e-05
5754.91,0.0030888,0.0031237,0.0031923,6.7814e-05,6.8713e-05,9.0641e-05,0.00049858,0.00036339,0.00040246,1.3029e-06,1.3944e-06,1.7603e-06,4.4496e-05,3.2933e-05,3.6208e-05
5768.52,0.0030726,0.0031072,0.0031756,6.7104e-05,6.8119e-05,8.9867e-05,0.00049445,0.00036075,0.00039989,1.2576e-06,1.3822e-06,1.7451e-06,4.4132e-05,3.2691e-05,3.5972e-05
5782.12,0.0030563,0.0030906,0.0031586,6.6406e-05,6.7536e-05,8.9104e-05,0.00049029,0.0003581,0.00039731,1.2165e-06,1.3704e-06,1.7301e-06,4.3761e-05,3.2448e-05,3.5736e-05
5795.73,0.0030393,0.0030732,0.003141,6.5713e-05,6.6961e-05,8.8351e-05,0.00048604,0.00035539,0.00039464,1.1876e-06,1.3587e-06,1.7152e-06,4.3376e-05,3.2199e-05,3.5492e-05
5809.33,0.0030227,0.0030563,0.0031238,6.5024e-05,6.6398e-05,8.7612e-05,0.00048187,0.00035273,0.00039204,1.1754e-06,1.3471e-06,1.7007e-06,4.2995e-05,3.1956e-05,3.5253e-05
5822.94,0.0030112,0.0030446,0.0031119,6.4406e-05,6.5851e-05,8.6886e-05,0.00047853,0.00035069,0.00039011,1.1805e-06,1.3358e-06,1.6864e-06,4.2687e-05,3.1768e-05,3.5076e-05
5836.54,0.0029949,0.0030279,0.003095,6.3746e-05,6.5301e-05,8.616e-05,0.00047442,0.00034808,0.00038755,1.1953e-06,1.3243e-06,1.6721e-06,4.2313e-05,3.1529e-05,3.4841e-05
5850.15,0.0029793,0.003012,0.0030788,6.3102e-05,6.4758e-05,8.544e-05,0.00047044,0.00034557,0.00038509,1.2117e-06,1.3128e-06,1.6579e-06,4.1953e-05,3.1299e-05,3.4617e-05
5863.75,0.0029641,0.0029964,0.003063,6.247e-05,6.4221e-05,8.4724e-05,0.00046652,0.00034312,0.00038269,1.2215e-06,1.3014e-06,1.6438e-06,4.1605e-05,3.1074e-05,3.4397e-05
5877.36,0.0029492,0.0029811,0.0030474,6.1852e-05,6.3688e-05,8.4013e-05,0.00046266,0.0003407,0.00038032,1.2194e-06,1.2902e-06,1.6298e-06,4.1267e-05,3.0853e-05,3.418e-05
5890.96,0.0029343,0.0029659,0.003032,6.1249e-05,6.3161e-05,8.3307e-05,0.00045884,0.00033832,0.00037798,1.2035e-06,1.2791e-06,1.6159e-06,4.0936e-05,3.0635e-05,3.3966e-05
5904.57,0.0029196,0.0029508,0.0030167,6.066e-05,6.264e-05,8.2606e-05,0.00045504,0.00033595,0.00037566,1.1754e-06,1.2683e-06,1.6021e-06,4.0611e-05,3.0417e-05,3.3753e-05
5918.17,0.0029048,0.0029357,0.0030013,6.0087e-05,6.2126e-05,8.1914e-05,0.00045125,0.00033359,0.00037334,1.1386e-06,1.2577e-06,1.5885e-06,4.0287e-05,3.0201e-05,3.3541e-05
5931.78,0.0028899,0.0029204,0.0029857,5.9527e-05,6.1619e-05,8.1228e-05,0.00044744,0.00033121,0.00037099,1.0992e-06,1.2473e-06,1.575e-06,3.996e-05,2.9983e-05,3.3326e-05
5945.38,0.002874,0.0029041,0.0029693,5.8979e-05,6.1116e-05,8.0546e-05,0.00044351,0.00032875,0.00036854,1.0645e-06,1.237e-06,1.5616e-06,3.9618e-05,2.9758e-05,3.3102e-05
5958.99,0.002858,0.0028877,0.0029526,5.8437e-05,6.0632e-05,7.9888e-05,0.00043956,0.00032628,0.00036608,1.0414e-06,1.2271e-06,1.5487e-06,3.9271e-05,2.9531e-05,3.2877e-05
5972.59,0.0028484,0.0028778,0.0029425,5.7936e-05,6.0173e-05,7.9262e-05,0.00043661,0.00032454,0.00036444,1.034e-06,1.2176e-06,1.5364e-06,3.9007e-05,2.9371e-05,3.2726e-05
5986.2,0.0028332,0.0028623,0.0029267,5.7424e-05,5.9698e-05,7.8612e-05,0.00043283,0.00032218,0.00036209,1.0402e-06,1.2077e-06,1.5236e-06,3.8665e-05,2.9155e-05,3.2512e-05
5999.8,0.0028187,0.0028473,0.0029115,5.6923e-05,5.9231e-05,7.7972e-05,0.00042914,0.0003199,0.00035983,1.0548e-06,1.1979e-06,1.511e-06,3.8328e-05,2.8947e-05,3.2305e-05
6013.41,0.0028044,0.0028327,0.0028966,5.6433e-05,5.877e-05,7.7338e-05,0.00042552,0.00031767,0.00035761,1.0702e-06,1.1881e-06,1.4986e-06,3.7996e-05,2.8742e-05,3.2102e-05
6027.01,0.0027904,0.0028183,0.002882,5.5953e-05,5.8312e-05,7.6708e-05,0.00042196,0.00031547,0.00035543,1.0794e-06,1.1784e-06,1.4862e-06,3.7669e-05,2.8541e-05,3.1903e-05
6040.62,0.0027767,0.0028042,0.0028677,5.5485e-05,5.7859e-05,7.6081e-05,0.00041844,0.00031331,0.00035329,1.0784e-06,1.1688e-06,1.4739e-06,3.735e-05,2.8343e-05,3.1707e-05
6054.22,0.0027631,0.0027902,0.0028535,5.503e-05,5.7409e-05,7.5457e-05,0.00041495,0.00031118,0.00035117,1.0654e-06,1.1593e-06,1.4617e-06,3.7038e-05,2.8148e-05,3.1514e-05
6067.83,0.0027496,0.0027763,0.0028394,5.4587e-05,5.6963e-05,7.4837e-05,0.00041149,0.00030907,0.00034907,1.0412e-06,1.1501e-06,1.4495e-06,3.6733e-05,2.7954e-05,3.1322e-05
