,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4d,4d,4d,4p,4p,4p,4s,4s,4s,5s,5s,5s
5523.63,0.013429,0.013379,0.013416,0.0067173,0.0066292,0.0066001,0.0014866,0.0014535,0.0016038,0.0065207,0.0051436,0.0051912,0.003315,0.0026371,0.0025471,0.00011012,0.00011716,0.00012298,0.001149,0.00095572,0.00095574,0.00067567,0.00056447,0.00054436,2.4654e-05,1.9628e-05,1.8928e-05
5537.23,0.013356,0.013306,0.013343,0.0066888,0.0066014,0.0065724,0.0014687,0.0014398,0.0015897,0.0064762,0.0051064,0.0051565,0.0032996,0.0026214,0.0025328,0.00011515,0.00011607,0.00012188,0.0011409,0.00094862,0.00094908,0.00067221,0.00056093,0.0005411,2.4008e-05,1.9502e-05,1.8814e-05
5550.84,0.013289,0.013239,0.013276,0.0066649,0.0065782,0.0065492,0.0014511,0.0014263,0.0015757,0.0064344,0.0050714,0.0051241,0.0032864,0.0026076,0.0025203,0.00012058,0.00011498,0.00012078,0.0011333,0.00094193,0.00094284,0.00066922,0.0005578,0.00053824,2.3139e-05,1.9391e-05,1.8713e-05
5564.44,0.013222,0.013173,0.01321,0.0066419,0.0065558,0.006527,0.0014338,0.0014129,0.0015618,0.0063932,0.005037,0.0050922,0.0032737,0.0025942,0.0025083,0.00012571,0.00011388,0.0001197,0.0011258,0.00093535,0.0009367,0.00066633,0.00055475,0.00053546,2.2268e-05,1.9284e-05,1.8615e-05
5578.05,0.013157,0.013107,0.013145,0.0066194,0.006534,0.0065052,0.0014166,0.0013996,0.001548,0.0063524,0.0050029,0.0050605,0.0032613,0.002581,0.0024964,0.0001299,0.00011278,0.00011862,0.0011184,0.00092884,0.00093062,0.00066349,0.00055176,0.00053273,2.1619e-05,1.9181e-05,1.8519e-05
5591.65,0.013091,0.013041,0.01308,0.0065973,0.0065124,0.0064837,0.0013996,0.0013865,0.0015344,0.0063117,0.0049689,0.0050291,0.003249,0.002568,0.0024847,0.00013259,0.00011168,0.00011755,0.001111,0.00092236,0.00092457,0.00066068,0.00054881,0.00053003,2.1341e-05,1.908e-05,1.8423e-05
5605.26,0.013025,0.012975,0.013014,0.0065752,0.0064909,0.0064622,0.0013828,0.0013735,0.0015209,0.006271,0.0049351,0.0049977,0.0032367,0.0025551,0.0024731,0.0001334,0.00011059,0.0001165,0.0011036,0.00091591,0.00091854,0.00065789,0.00054587,0.00052736,2.1482e-05,1.898e-05,1.8329e-05
5618.86,0.012959,0.012909,0.012949,0.0065531,0.0064694,0.0064408,0.0013662,0.0013607,0.0015076,0.0062303,0.0049013,0.0049663,0.0032244,0.0025422,0.0024614,0.00013217,0.0001095,0.00011545,0.0010962,0.00090947,0.00091251,0.00065509,0.00054294,0.00052468,2.197e-05,1.8879e-05,1.8235e-05
5632.47,0.012893,0.012843,0.012883,0.0065306,0.0064475,0.0064189,0.0013499,0.0013481,0.0014945,0.0061895,0.0048676,0.0049349,0.003212,0.0025292,0.0024497,0.00012895,0.00010844,0.00011443,0.0010889,0.00090304,0.00090649,0.00065227,0.00054,0.000522,2.2641e-05,1.8776e-05,1.814e-05
5646.07,0.012826,0.012775,0.012816,0.0065072,0.0064247,0.0063962,0.0013337,0.0013357,0.0014815,0.0061482,0.0048335,0.0049031,0.0031991,0.0025158,0.0024377,0.00012398,0.0001074,0.00011341,0.0010814,0.00089655,0.0009004,0.00064936,0.00053699,0.00051925,2.3267e-05,1.8669e-05,1.8043e-05
5659.68,0.01276,0.01271,0.012751,0.0064837,0.0064017,0.0063733,0.0013179,0.0013235,0.0014688,0.0061079,0.0048002,0.0048721,0.0031861,0.0025025,0.0024257,0.00011769,0.00010639,0.00011242,0.0010741,0.00089022,0.00089447,0.00064644,0.00053398,0.0005165,2.3632e-05,1.8561e-05,1.7947e-05
5673.28,0.012709,0.012658,0.012699,0.0064694,0.0063878,0.0063595,0.0013025,0.0013115,0.0014563,0.0060743,0.0047724,0.0048467,0.0031776,0.0024927,0.0024171,0.00011063,0.00010541,0.00011144,0.001068,0.00088489,0.00088955,0.00064444,0.00053173,0.00051449,2.3626e-05,1.8479e-05,1.7875e-05
5686.89,0.012642,0.012591,0.012633,0.006445,0.006364,0.0063357,0.0012869,0.0012996,0.0014438,0.0060333,0.0047388,0.0048152,0.0031642,0.0024792,0.0024048,0.00010333,0.00010445,0.00011047,0.0010606,0.00087849,0.00088354,0.00064144,0.00052868,0.00051169,2.3163e-05,1.8369e-05,1.7777e-05
5700.49,0.012578,0.012528,0.01257,0.0064224,0.0063419,0.0063137,0.0012716,0.0012878,0.0014315,0.0059941,0.0047066,0.0047853,0.0031517,0.0024663,0.0023932,9.6383e-05,0.00010352,0.0001095,0.0010535,0.00087237,0.00087781,0.00063862,0.00052577,0.00050904,2.2403e-05,1.8265e-05,1.7684e-05
5714.1,0.012516,0.012466,0.012508,0.0064004,0.0063205,0.0062923,0.0012565,0.0012761,0.0014192,0.0059555,0.0046751,0.004756,0.0031394,0.0024537,0.0023819,9.0317e-05,0.0001026,0.00010854,0.0010466,0.00086637,0.00087219,0.00063587,0.00052293,0.00050645,2.1544e-05,1.8166e-05,1.7593e-05
5727.7,0.012455,0.012404,0.012447,0.0063789,0.0062994,0.0062713,0.0012415,0.0012645,0.0014071,0.0059174,0.0046439,0.004727,0.0031274,0.0024413,0.0023707,8.5552e-05,0.00010171,0.00010759,0.0010397,0.00086045,0.00086664,0.00063316,0.00052014,0.00050391,2.0809e-05,1.8069e-05,1.7503e-05
5741.31,0.012394,0.012343,0.012386,0.0063578,0.0062788,0.0062507,0.0012266,0.001253,0.001395,0.0058796,0.0046131,0.0046983,0.0031156,0.0024291,0.0023598,8.239e-05,0.00010082,0.00010665,0.0010329,0.00085458,0.00086115,0.0006305,0.00051739,0.0005014,2.0374e-05,1.7975e-05,1.7415e-05
5754.91,0.012334,0.012282,0.012326,0.0063369,0.0062584,0.0062304,0.0012119,0.0012416,0.001383,0.0058418,0.0045823,0.0046697,0.0031039,0.0024171,0.002349,8.0997e-05,9.9947e-05,0.00010571,0.0010261,0.00084874,0.00085568,0.00062787,0.00051467,0.00049893,2.0326e-05,1.7883e-05,1.7328e-05
5768.52,0.012273,0.012221,0.012265,0.0063162,0.0062381,0.0062101,0.0011974,0.0012303,0.0013711,0.005804,0.0045516,0.0046411,0.0030922,0.0024051,0.0023382,8.1385e-05,9.9078e-05,0.00010478,0.0010193,0.00084291,0.00085021,0.00062525,0.00051198,0.00049648,2.0649e-05,1.7791e-05,1.7242e-05
5782.12,0.012211,0.012159,0.012203,0.0062953,0.0062176,0.0061897,0.001183,0.0012192,0.0013593,0.005766,0.0045208,0.0046123,0.0030805,0.0023931,0.0023275,8.3412e-05,9.8212e-05,0.00010386,0.0010124,0.00083706,0.00084471,0.00062262,0.00050928,0.00049402,2.1229e-05,1.7697e-05,1.7155e-05
5795.73,0.012147,0.012095,0.012139,0.0062735,0.0061963,0.0061684,0.0011688,0.0012081,0.0013476,0.0057269,0.0044892,0.0045827,0.0030683,0.0023808,0.0023164,8.6781e-05,9.7341e-05,0.00010295,0.0010054,0.00083106,0.00083907,0.0006199,0.00050651,0.0004915,2.1875e-05,1.76e-05,1.7066e-05
5809.33,0.012083,0.012031,0.012076,0.0062507,0.006174,0.0061462,0.0011549,0.0011974,0.0013363,0.0056881,0.0044579,0.0045534,0.0030557,0.0023682,0.002305,9.1094e-05,9.6487e-05,0.00010206,0.00099845,0.00082512,0.00083348,0.00061709,0.00050368,0.00048891,2.2371e-05,1.7499e-05,1.6976e-05
5822.94,0.01204,0.011988,0.012033,0.0062363,0.0061598,0.0061321,0.0011417,0.0011872,0.0013255,0.0056586,0.0044341,0.0045317,0.0030471,0.0023587,0.0022967,9.5857e-05,9.5662e-05,0.00010122,0.00099314,0.00082058,0.00082929,0.0006151,0.00050153,0.00048699,2.2574e-05,1.742e-05,1.6908e-05
5836.54,0.011978,0.011925,0.01197,0.0062143,0.0061383,0.0061106,0.001128,0.0011767,0.0013143,0.0056204,0.0044034,0.0045029,0.0030348,0.0023465,0.0022857,0.00010043,9.4793e-05,0.00010035,0.0009863,0.00081476,0.00082381,0.00061238,0.00049878,0.00048448,2.2347e-05,1.7321e-05,1.682e-05
5850.15,0.011918,0.011865,0.011911,0.0061931,0.0061174,0.0060898,0.0011146,0.0011663,0.0013034,0.0055835,0.0043738,0.0044752,0.0030229,0.0023345,0.0022749,0.00010433,9.3928e-05,9.9492e-05,0.00097969,0.00080915,0.00081854,0.00060973,0.0004961,0.00048204,2.1766e-05,1.7225e-05,1.6734e-05
5863.75,0.01186,0.011806,0.011853,0.0061721,0.0060968,0.0060692,0.0011014,0.0011561,0.0012925,0.0055473,0.0043448,0.0044481,0.0030111,0.0023227,0.0022643,0.00010706,9.3063e-05,9.8643e-05,0.0009732,0.00080365,0.00081337,0.00060711,0.00049346,0.00047963,2.0979e-05,1.7131e-05,1.6649e-05
5877.36,0.011803,0.011749,0.011795,0.0061515,0.0060765,0.006049,0.0010883,0.0011459,0.0012817,0.0055116,0.0043162,0.0044215,0.0029994,0.002311,0.0022538,0.00010828,9.22e-05,9.7802e-05,0.0009668,0.00079823,0.00080829,0.00060452,0.00049084,0.00047725,2.0193e-05,1.7041e-05,1.6566e-05
5890.96,0.011746,0.011692,0.011739,0.0061312,0.0060566,0.0060292,0.0010753,0.0011358,0.001271,0.0054762,0.004288,0.0043951,0.002988,0.0022996,0.0022435,0.00010781,9.1341e-05,9.6965e-05,0.00096048,0.00079289,0.00080327,0.00060197,0.00048827,0.00047491,1.9602e-05,1.6952e-05,1.6484e-05
5904.57,0.01169,0.011635,0.011682,0.0061113,0.0060371,0.0060096,0.0010625,0.0011258,0.0012603,0.0054411,0.00426,0.004369,0.0029767,0.0022882,0.0022334,0.00010563,9.0489e-05,9.6133e-05,0.0009542,0.00078759,0.0007983,0.00059947,0.00048574,0.00047261,1.9338e-05,1.6866e-05,1.6403e-05
5918.17,0.011634,0.011579,0.011626,0.0060917,0.0060178,0.0059904,0.0010498,0.0011159,0.0012497,0.0054061,0.0042322,0.004343,0.0029655,0.0022771,0.0022234,0.00010192,8.9648e-05,9.5305e-05,0.00094795,0.00078232,0.00079334,0.00059699,0.00048324,0.00047034,1.9444e-05,1.6781e-05,1.6323e-05
5931.78,0.011577,0.011522,0.01157,0.0060722,0.0059986,0.0059713,0.0010372,0.001106,0.0012391,0.0053709,0.0042043,0.0043169,0.0029545,0.002266,0.0022134,9.6977e-05,8.882e-05,9.448e-05,0.00094166,0.00077703,0.00078837,0.00059453,0.00048076,0.00046809,1.9869e-05,1.6696e-05,1.6244e-05
5945.38,0.011518,0.011462,0.01151,0.0060525,0.0059792,0.0059519,0.0010245,0.001096,0.0012284,0.0053346,0.0041755,0.0042898,0.0029432,0.0022549,0.0022035,9.1196e-05,8.7996e-05,9.3645e-05,0.00093518,0.00077158,0.00078322,0.00059204,0.00047826,0.00046582,2.0475e-05,1.6609e-05,1.6165e-05
5958.99,0.011457,0.011401,0.011449,0.0060317,0.0059587,0.0059315,0.0010122,0.0010864,0.0012181,0.0052977,0.0041463,0.0042623,0.0029315,0.0022434,0.0021931,8.5071e-05,8.7213e-05,9.2841e-05,0.00092861,0.00076607,0.00077801,0.00058946,0.0004757,0.00046349,2.1067e-05,1.6519e-05,1.6083e-05
5972.59,0.011418,0.011361,0.01141,0.0060155,0.0059427,0.0059155,0.0010011,0.0010781,0.0012092,0.0052705,0.0041249,0.0042428,0.002922,0.0022336,0.0021844,7.9134e-05,8.6547e-05,9.2148e-05,0.00092374,0.000762,0.00077426,0.00058732,0.0004735,0.00046151,2.1471e-05,1.6439e-05,1.6013e-05
5986.2,0.01136,0.011303,0.011352,0.0059957,0.0059232,0.0058961,0.00098911,0.0010686,0.0011991,0.0052351,0.004097,0.0042165,0.0029107,0.0022225,0.0021745,7.365e-05,8.5802e-05,9.1358e-05,0.00091744,0.00075673,0.00076928,0.00058483,0.00047102,0.00045926,2.1517e-05,1.635e-05,1.5934e-05
5999.8,0.011304,0.011247,0.011296,0.0059759,0.0059037,0.0058766,0.00097735,0.0010595,0.0011892,0.0052005,0.0040698,0.004191,0.0028994,0.0022115,0.0021646,6.9097e-05,8.5087e-05,9.059e-05,0.00091129,0.0007516,0.00076443,0.00058235,0.00046856,0.00045702,2.1182e-05,1.6262e-05,1.5856e-05
6013.41,0.01125,0.011192,0.011241,0.0059561,0.0058841,0.0058571,0.00096577,0.0010505,0.0011795,0.0051665,0.0040431,0.0041659,0.0028881,0.0022005,0.0021547,6.5763e-05,8.4391e-05,8.9833e-05,0.00090522,0.00074655,0.00075967,0.00057988,0.00046611,0.00045479,2.0542e-05,1.6174e-05,1.5778e-05
6027.01,0.011196,0.011137,0.011187,0.0059364,0.0058647,0.0058377,0.00095434,0.0010415,0.0011699,0.0051329,0.0040168,0.0041412,0.0028769,0.0021895,0.0021449,6.3839e-05,8.3707e-05,8.9086e-05,0.00089925,0.00074157,0.00075498,0.00057741,0.00046367,0.00045257,1.9761e-05,1.6088e-05,1.57e-05
6040.62,0.011143,0.011084,0.011134,0.0059169,0.0058454,0.0058185,0.00094304,0.0010327,0.0011604,0.0050997,0.0039908,0.0041169,0.0028658,0.0021787,0.0021352,6.3407e-05,8.3028e-05,8.8344e-05,0.00089335,0.00073668,0.00075037,0.00057496,0.00046126,0.00045038,1.9035e-05,1.6005e-05,1.5623e-05
6054.22,0.01109,0.011031,0.011081,0.0058977,0.0058264,0.0057996,0.00093184,0.001024,0.0011509,0.0050668,0.0039653,0.0040929,0.0028547,0.002168,0.0021256,6.4425e-05,8.2348e-05,8.7606e-05,0.00088752,0.00073184,0.00074582,0.00057255,0.00045888,0.00044822,1.8533e-05,1.5924e-05,1.5547e-05
6067.83,0.011038,0.010978,0.011029,0.0058789,0.0058078,0.005781,0.00092073,0.0010152,0.0011415,0.0050343,0.0039399,0.0040692,0.0028439,0.0021574,0.0021161,6.6726e-05,8.1665e-05,8.6871e-05,0.00088174,0.00072706,0.00074131,0.00057017,0.00045653,0.00044609,1.836e-05,1.5844e-05,1.5473e-05
6081.43,0.010987,0.010926,0.010977,0.0058604,0.0057895,0.0057627,0.0009097,0.0010065,0.001132,0.0050018,0.0039147,0.0040455,0.0028332,0.0021471,0.0021069,7.0028e-05,8.0971e-05,8.6134e-05,0.00087598,0.0007223,0.00073682,0.00056783,0.00045422,0.000444,1.8535e-05,1.5766e-05,1.54e-05
6095.04,0.010933,0.010872,0.010924,0.0058422,0.0057715,0.0057447,0.00089858,0.00099755,0.0011223,0.0049688,0.0038891,0.0040214,0.0028227,0.0021368,0.0020977,7.3935e-05,8.025e-05,8.5378e-05,0.00087013,0.00071747,0.00073225,0.00056551,0.00045194,0.00044193,1.8989e-05,1.5688e-05,1.5327e-05
6108.64,0.010879,0.010817,0.010869,0.005824,0.0057534,0.0057267,0.0008877,0.00098886,0.0011128,0.0049352,0.003863,0.0039967,0.0028121,0.0021266,0.0020886,7.8037e-05,7.9537e-05,8.4644e-05,0.00086417,0.00071255,0.00072759,0.0005632,0.00044967,0.00043987,1.9582e-05,1.5609e-05,1.5255e-05
6122.25,0.010837,0.010775,0.010827,0.0058062,0.0057358,0.0057091,0.00087827,0.00098204,0.0011055,0.0049075,0.0038418,0.0039771,0.0028018,0.0021166,0.0020796,8.2004e-05,7.8963e-05,8.4069e-05,0.00085927,0.00070853,0.00072385,0.00056093,0.00044744,0.00043785,2.0132e-05,1.553e-05,1.5184e-05
6135.85,0.010785,0.010722,0.010774,0.0057881,0.0057179,0.0056913,0.00086767,0.00097356,0.0010962,0.004875,0.0038166,0.0039534,0.0027913,0.0021065,0.0020706,8.5121e-05,7.8247e-05,8.3351e-05,0.0008535,0.00070379,0.00071936,0.00055864,0.0004452,0.00043581,2.0459e-05,1.5449e-05,1.5113e-05
6149.46,0.010733,0.01067,0.010722,0.0057699,0.0056998,0.0056732,0.00085733,0.00096538,0.0010873,0.0048428,0.0037918,0.00393,0.0027807,0.0020964,0.0020615,8.7181e-05,7.7548e-05,8.2657e-05,0.00084781,0.00069912,0.00071494,0.00055633,0.00044295,0.00043378,2.0448e-05,1.5368e-05,1.5042e-05
6163.06,0.010682,0.010618,0.01067,0.0057515,0.0056815,0.005655,0.00084718,0.00095737,0.0010786,0.0048109,0.0037673,0.0039068,0.00277,0.0020862,0.0020524,8.7929e-05,7.6859e-05,8.1977e-05,0.00084217,0.0006945,0.00071056,0.00055401,0.00044069,0.00043173,2.0081e-05,1.5287e-05,1.497e-05
6176.67,0.010631,0.010566,0.010619,0.005733,0.0056631,0.0056367,0.00083717,0.0009495,0.00107,0.0047793,0.003743,0.0038839,0.0027593,0.002076,0.0020433,8.7253e-05,7.6181e-05,8.1308e-05,0.00083658,0.00068993,0.00070623,0.00055168,0.00043844,0.00042968,1.9443e-05,1.5207e-05,1.4899e-05
6190.27,0.010581,0.010515,0.010569,0.0057144,0.0056447,0.0056183,0.00082729,0.00094173,0.0010615,0.004748,0.0037191,0.0038613,0.0027485,0.0020659,0.0020342,8.5183e-05,7.5513e-05,8.0647e-05,0.00083106,0.00068542,0.00070196,0.00054934,0.00043619,0.00042764,1.8696e-05,1.5128e-05,1.4827e-05
6203.88,0.010531,0.010466,0.010519,0.0056959,0.0056263,0.0055999,0.00081753,0.00093404,0.001053,0.0047171,0.0036955,0.0038391,0.0027378,0.0020557,0.0020251,8.1882e-05,7.4857e-05,7.9992e-05,0.0008256,0.00068097,0.00069775,0.00054701,0.00043395,0.0004256,1.8021e-05,1.5051e-05,1.4756e-05
6217.48,0.010483,0.010416,0.01047,0.0056776,0.005608,0.0055817,0.00080785,0.0009264,0.0010447,0.0046865,0.0036722,0.0038171,0.0027271,0.0020457,0.0020161,7.7615e-05,7.4213e-05,7.9341e-05,0.00082021,0.00067659,0.00069361,0.0005447,0.00043173,0.00042359,1.7569e-05,1.4975e-05,1.4685e-05
6231.09,0.010435,0.010368,0.010422,0.0056595,0.00559,0.0055638,0.00079824,0.00091875,0.0010363,0.0046563,0.0036492,0.0037954,0.0027166,0.0020358,0.0020072,7.2719e-05,7.3579e-05,7.8688e-05,0.00081488,0.00067226,0.00068951,0.00054242,0.00042954,0.0004216,1.7432e-05,1.4901e-05,1.4616e-05
6244.69,0.010387,0.010319,0.010374,0.0056416,0.0055722,0.005546,0.00078858,0.00091096,0.0010277,0.0046261,0.0036263,0.0037739,0.0027061,0.002026,0.0019984,6.7557e-05,7.2943e-05,7.8022e-05,0.00080957,0.00066796,0.00068544,0.00054016,0.00042737,0.00041963,1.7619e-05,1.4828e-05,1.4547e-05
6258.3,0.010339,0.01027,0.010325,0.0056248,0.0055555,0.0055293,0.00077909,0.00090327,0.0010192,0.0045959,0.0036034,0.0037522,0.0026962,0.0020166,0.0019901,6.2521e-05,7.2326e-05,7.7364e-05,0.00080425,0.00066365,0.00068134,0.000538,0.00042529,0.00041775,1.8065e-05,1.4757e-05,1.4481e-05
6271.9,0.010294,0.010225,0.01028,0.0056083,0.005539,0.0055129,0.00077084,0.00089731,0.0010127,0.0045676,0.003582,0.0037321,0.0026864,0.0020074,0.0019818,5.8042e-05,7.1856e-05,7.6854e-05,0.00079927,0.00065962,0.00067754,0.00053588,0.00042324,0.0004159,1.8633e-05,1.4685e-05,1.4417e-05
6285.51,0.010247,0.010177,0.010232,0.0055912,0.0055219,0.0054959,0.0007615,0.0008897,0.0010042,0.0045378,0.0035595,0.0037108,0.0026763,0.0019979,0.0019734,5.4232e-05,7.1261e-05,7.6201e-05,0.00079402,0.00065538,0.00067352,0.00053369,0.00042115,0.00041401,1.915e-05,1.4611e-05,1.435e-05
6299.11,0.010199,0.010129,0.010185,0.0055742,0.005505,0.005479,0.00075242,0.00088238,0.00099616,0.0045081,0.0035371,0.0036896,0.0026662,0.0019886,0.001965,5.1439e-05,7.0696e-05,7.5574e-05,0.00078879,0.00065117,0.00066952,0.00053152,0.00041908,0.00041213,1.9454e-05,1.4537e-05,1.4285e-05
6312.72,0.010152,0.010081,0.010137,0.0055572,0.005488,0.005462,0.00074349,0.00087523,0.00098824,0.0044784,0.0035147,0.0036684,0.0026562,0.0019792,0.0019567,4.9815e-05,7.0145e-05,7.4959e-05,0.00078358,0.00064697,0.00066553,0.00052935,0.00041702,0.00041026,1.9438e-05,1.4463e-05,1.4219e-05
6326.32,0.010104,0.010033,0.010089,0.00554,0.0054708,0.0054449,0.00073471,0.00086821,0.00098046,0.0044489,0.0034925,0.0036473,0.002646,0.0019698,0.0019483,4.9432e-05,6.9604e-05,7.4355e-05,0.00077839,0.00064279,0.00066156,0.00052716,0.00041494,0.00040838,1.9087e-05,1.4388e-05,1.4154e-05
6339.93,0.010057,0.0099847,0.010041,0.0055226,0.0054535,0.0054276,0.00072606,0.00086132,0.0009728,0.0044194,0.0034704,0.0036263,0.0026358,0.0019604,0.0019398,5.0269e-05,6.9068e-05,7.3762e-05,0.00077322,0.00063864,0.00065761,0.00052496,0.00041287,0.0004065,1.848e-05,1.4314e-05,1.4088e-05
6353.53,0.01001,0.0099372,0.0099938,0.0055051,0.0054359,0.0054101,0.00071752,0.00085453,0.00096526,0.0043902,0.0034485,0.0036056,0.0026254,0.0019509,0.0019313,5.22e-05,6.8535e-05,7.3176e-05,0.0007681,0.00063453,0.0006537,0.00052275,0.00041078,0.0004046,1.7766e-05,1.4241e-05,1.4022e-05
6367.14,0.0099643,0.0098904,0.0099472,0.0054875,0.0054183,0.0053925,0.00070909,0.00084781,0.00095779,0.0043613,0.0034269,0.0035851,0.002615,0.0019415,0.0019228,5.5006e-05,6.7999e-05,7.2596e-05,0.00076303,0.00063048,0.00064984,0.00052052,0.0004087,0.00040271,1.7115e-05,1.417e-05,1.3955e-05
6380.74,0.0099189,0.0098442,0.0099013,0.0054698,0.0054006,0.0053748,0.00070073,0.00084114,0.00095035,0.0043328,0.0034056,0.0035649,0.0026046,0.001932,0.0019143,5.8383e-05,6.7458e-05,7.202e-05,0.00075802,0.00062648,0.00064604,0.00051829,0.00040661,0.00040082,1.667e-05,1.4099e-05,1.3889e-05
6394.35,0.009874,0.0097987,0.009856,0.0054518,0.0053826,0.0053569,0.00069239,0.00083444,0.00094288,0.0043045,0.0033846,0.0035449,0.0025941,0.0019225,0.0019057,6.1962e-05,6.6905e-05,7.144e-05,0.00075307,0.00062253,0.00064229,0.00051604,0.00040452,0.00039891,1.6518e-05,1.4028e-05,1.3823e-05
6407.95,0.0098303,0.0097542,0.0098117,0.0054353,0.0053661,0.0053404,0.00068416,0.00082775,0.00093541,0.0042767,0.0033641,0.0035255,0.0025842,0.0019135,0.0018977,6.5365e-05,6.6344e-05,7.0861e-05,0.00074821,0.00061867,0.00063862,0.00051393,0.00040254,0.00039712,1.6679e-05,1.3961e-05,1.376e-05
6421.56,0.0097871,0.0097103,0.009768,0.005423,0.0053536,0.005328,0.00067687,0.00082228,0.0009293,0.0042496,0.0033438,0.0035063,0.0025763,0.001906,0.0018911,6.832e-05,6.5872e-05,7.0386e-05,0.00074347,0.00061488,0.00063501,0.00051221,0.00040087,0.00039564,1.7104e-05,1.3904e-05,1.3708e-05
6435.16,0.0097434,0.0096658,0.0097238,0.005405,0.0053356,0.00531,0.00066863,0.00081549,0.00092169,0.0042219,0.0033234,0.0034869,0.0025657,0.0018965,0.0018826,7.0313e-05,6.5288e-05,6.9797e-05,0.00073862,0.00061104,0.00063136,0.00050996,0.0003988,0.00039375,1.7641e-05,1.3832e-05,1.3642e-05
6448.77,0.0097,0.0096216,0.0096798,0.0053885,0.0053191,0.0052936,0.00066067,0.000809,0.0009144,0.0041945,0.0033031,0.0034676,0.0025559,0.0018876,0.0018747,7.1254e-05,6.4725e-05,6.9232e-05,0.00073382,0.00060724,0.00062774,0.00050786,0.00039684,0.00039197,1.8157e-05,1.3763e-05,1.358e-05
6462.37,0.0096564,0.0095773,0.0096357,0.0053725,0.0053029,0.0052774,0.00065285,0.00080262,0.00090724,0.004167,0.0032829,0.0034484,0.0025462,0.0018789,0.0018669,7.1017e-05,6.417e-05,6.8678e-05,0.00072903,0.00060345,0.00062412,0.00050579,0.00039492,0.00039023,1.8491e-05,1.3695e-05,1.3519e-05
6475.98,0.0096127,0.0095327,0.0095915,0.0053565,0.0052868,0.0052614,0.00064514,0.00079635,0.00090018,0.0041396,0.0032627,0.0034291,0.0025365,0.0018702,0.0018591,6.9604e-05,6.3625e-05,6.8131e-05,0.00072424,0.00059966,0.00062051,0.00050373,0.00039302,0.00038851,1.8531e-05,1.3626e-05,1.3459e-05
6489.58,0.0095688,0.0094881,0.009547,0.0053404,0.0052707,0.0052453,0.00063755,0.00079018,0.00089323,0.0041122,0.0032425,0.0034099,0.0025268,0.0018615,0.0018513,6.7128e-05,6.3092e-05,6.7592e-05,0.00071945,0.00059588,0.00061689,0.00050167,0.00039111,0.00038678,1.8251e-05,1.3557e-05,1.3398e-05
6503.19,0.0095249,0.0094434,0.0095026,0.0053242,0.0052543,0.005229,0.00063006,0.00078411,0.00088639,0.0040848,0.0032224,0.0033906,0.0025171,0.0018528,0.0018435,6.3786e-05,6.2575e-05,6.7063e-05,0.00071467,0.0005921,0.00061328,0.0004996,0.0003892,0.00038504,1.7709e-05,1.3489e-05,1.3337e-05
6516.79,0.0094811,0.0093989,0.0094582,0.0053077,0.0052377,0.0052125,0.00062267,0.00077814,0.00087966,0.0040575,0.0032024,0.0033715,0.0025072,0.001844,0.0018356,5.9837e-05,6.2073e-05,6.6541e-05,0.00070992,0.00058836,0.0006097,0.00049749,0.00038727,0.0003833,1.7037e-05,1.3421e-05,1.3276e-05
6530.4,0.0094376,0.0093546,0.0094142,0.0052909,0.0052208,0.0051956,0.00061538,0.00077226,0.00087301,0.0040304,0.0031825,0.0033525,0.0024971,0.0018351,0.0018277,5.5571e-05,6.1587e-05,6.6026e-05,0.00070519,0.00058464,0.00060614,0.00049537,0.00038533,0.00038153,1.6392e-05,1.3354e-05,1.3215e-05
6544.0,0.0093945,0.0093107,0.0093705,0.0052736,0.0052034,0.0051782,0.00060815,0.00076644,0.00086642,0.0040034,0.0031628,0.0033337,0.0024868,0.0018261,0.0018195,5.1285e-05,6.1114e-05,6.5516e-05,0.00070049,0.00058095,0.00060261,0.00049319,0.00038335,0.00037973,1.5915e-05,1.3287e-05,1.3152e-05
6557.61,0.0093507,0.0092661,0.0093262,0.0052537,0.0051835,0.0051584,0.00060089,0.00076059,0.00085978,0.0039761,0.003143,0.0033147,0.0024753,0.0018162,0.0018106,4.7259e-05,6.0646e-05,6.5002e-05,0.00069574,0.00057723,0.00059904,0.00049078,0.0003812,0.00037776,1.5694e-05,1.3214e-05,1.3083e-05
6571.21,0.0093106,0.0092252,0.0092854,0.0052365,0.0051661,0.0051411,0.00059368,0.00075464,0.00085303,0.0039504,0.0031244,0.0032969,0.002465,0.0018073,0.0018025,4.3756e-05,6.0178e-05,6.448e-05,0.00069126,0.00057375,0.00059572,0.00048862,0.00037925,0.00037598,1.5775e-05,1.3148e-05,1.302e-05
6584.82,0.0092734,0.0091871,0.0092477,0.0052302,0.0051595,0.0051344,0.00058735,0.00074958,0.00084727,0.0039266,0.003107,0.0032804,0.0024598,0.0018021,0.0017982,4.1049e-05,5.9787e-05,6.4033e-05,0.00068711,0.00057049,0.00059262,0.00048747,0.00037809,0.00037499,1.6144e-05,1.3109e-05,1.2986e-05
6598.42,0.0092324,0.0091453,0.0092061,0.0052132,0.0051424,0.0051174,0.0005804,0.00074389,0.0008408,0.0039007,0.0030883,0.0032625,0.0024497,0.0017934,0.0017903,3.9197e-05,5.9347e-05,6.3532e-05,0.00068261,0.00056698,0.00058926,0.00048534,0.00037617,0.00037324,1.6638e-05,1.3042e-05,1.2924e-05
